actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT05M31.00S,2022-01-05T00:22:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,5.590000152587891,50.0,1610612759,13,18,2022-01-05T00:22:20Z,900000,0.0,0.0,1,left,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
91,PT05M30.00S,2022-01-05T00:22:21.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,13,18,2022-01-05T00:22:21Z,910000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,90.0,3.0,2.0,1.0,,,,,
92,PT05M23.00S,2022-01-05T00:22:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630567,73.01248357424441,17.892156862745097,1610612761,13,18,2022-01-05T00:22:32Z,920000,-161.0,201.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
93,PT05M20.00S,2022-01-05T00:22:31.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,13,18,2022-01-05T00:22:32Z,930000,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,92.0,7.0,5.0,2.0,,,,,
94,PT05M05.00S,2022-01-05T00:22:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,19.530223390275953,48.28431372549019,1610612759,13,20,2022-01-05T00:22:54Z,940000,9.0,131.0,1,left,B. Forbes 13' driving floating Jump Shot (2 PTS) (D. White 1 AST),"[1627854, 1628401]",1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,13.14,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
96,PT04M52.00S,2022-01-05T00:23:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,92.9862023653088,45.34313725490196,1610612761,15,20,2022-01-05T00:23:04Z,960000,-23.0,13.0,1,right,F. VanVleet driving floating bank Jump Shot (5 PTS),[1627832],1610612761.0,TOR,driving floating bank,,,VanVleet,F. VanVleet,,,,,2.69,Made,5.0,,,,,,,,,,,,,,,,,
97,PT04M41.00S,2022-01-05T00:23:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.652431011826544,45.83333333333333,1610612759,15,22,2022-01-05T00:23:15Z,970000,21.0,10.0,1,left,J. Poeltl cutting finger roll Layup (7 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,2.31,Made,7.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
99,PT04M29.00S,2022-01-05T00:23:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,93.64323258869908,42.64705882352941,1610612761,15,22,2022-01-05T00:23:28Z,990000,-37.0,7.0,1,right,MISS F. VanVleet driving floating bank Shot,[1627832],1610612761.0,TOR,driving floating bank,,,VanVleet,F. VanVleet,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,
100,PT04M29.00S,2022-01-05T00:23:26.1Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,15,22,2022-01-05T00:23:26Z,1000000,,,0,,K. Birch REBOUND (Off:2 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,99.0,2.0,0.0,2.0,,,,,
131,PT04M29.00S,2022-01-05T00:23:25.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203920,93.16688567674113,52.67310049019608,1610612761,15,22,2022-01-05T00:28:54Z,1005000,13.0,12.0,1,right,MISS K. Birch putback Layup - blocked,"[203920, 1628401]",1610612761.0,TOR,putback,,,Birch,K. Birch,,,,,1.78,Missed,,,,,,,,,,,,,,,,,White,1628401.0
132,PT04M29.00S,2022-01-05T00:23:25.9Z,1,REGULAR,block,,[],1628401,,,1610612761,15,22,2022-01-05T00:28:54Z,1007500,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
133,PT04M29.00S,2022-01-05T00:23:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,15,22,2022-01-05T00:28:54Z,1008750,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,
101,PT04M29.00S,2022-01-05T00:23:29.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,15,22,2022-01-05T00:23:29Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,15,22,2022-01-05T00:23:44Z,1020000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,out,[],1629640,,,1610612761,15,22,2022-01-05T00:23:44Z,1030000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,15,22,2022-01-05T00:23:44Z,1040000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,15,22,2022-01-05T00:23:44Z,1050000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,in,[],1629111,,,1610612761,15,22,2022-01-05T00:23:44Z,1060000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M29.00S,2022-01-05T00:23:30.1Z,1,REGULAR,substitution,in,[],1628966,,,1610612761,15,22,2022-01-05T00:23:44Z,1070000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M25.00S,2022-01-05T00:23:47.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,85.75886990801577,3.431372549019608,1610612761,18,22,2022-01-05T00:28:54Z,1080000,-233.0,81.0,1,right,F. VanVleet 24' 3PT  (8 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.66,Made,8.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
110,PT04M07.00S,2022-01-05T00:24:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629111,25.312089356110377,86.76470588235294,1610612759,18,22,2022-01-05T00:24:09Z,1100000,-184.0,185.0,1,left,MISS J. Landale 26' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
111,PT04M05.00S,2022-01-05T00:24:07.0Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,18,22,2022-01-05T00:24:09Z,1110000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,
112,PT03M51.00S,2022-01-05T00:24:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,87.86136662286465,50.0,1610612761,18,22,2022-01-05T00:24:27Z,1120000,0.0,62.0,1,right,MISS K. Birch 6' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,6.16,Missed,,,,,,,,,,,,,,,,,,
113,PT03M50.00S,2022-01-05T00:24:21.9Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,18,22,2022-01-05T00:24:27Z,1130000,,,0,,K. Birch REBOUND (Off:3 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,112.0,3.0,0.0,3.0,,,,,
114,PT03M50.00S,2022-01-05T00:24:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612761,18,22,2022-01-05T00:24:37Z,1140000,,,0,,D. White shooting personal FOUL (2 PF) (Birch 2 FT),"[1628401, 203920]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,1627964.0,2.0,0.0,Birch,203920.0,,,,,,,,,
116,PT03M50.00S,2022-01-05T00:24:41.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203920,,,1610612761,19,22,2022-01-05T00:24:41Z,1160000,,,0,,K. Birch Free Throw 1 of 2 (1 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
117,PT03M50.00S,2022-01-05T00:24:41.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612761,19,22,2022-01-05T00:24:44Z,1170000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M50.00S,2022-01-05T00:24:41.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612761,19,22,2022-01-05T00:24:44Z,1180000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M50.00S,2022-01-05T00:24:52.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203920,,,1610612761,20,22,2022-01-05T00:24:52Z,1190000,,,0,,K. Birch Free Throw 2 of 2 (2 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
120,PT03M40.00S,2022-01-05T00:25:04.1Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,20,22,2022-01-05T00:25:08Z,1200000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1627832]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
121,PT03M40.00S,2022-01-05T00:25:04.1Z,1,REGULAR,steal,,[],1627832,,,1610612761,20,22,2022-01-05T00:25:06Z,1210000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M32.00S,2022-01-05T00:25:12.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,73.01248357424441,54.90196078431373,1610612761,22,22,2022-01-05T00:25:16Z,1220000,25.0,201.0,1,right,G. Trent Jr. 20' pullup Jump Shot (10 PTS) (S. Barnes 3 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,20.27,Made,10.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
124,PT03M11.00S,2022-01-05T00:25:32.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,30.436925098554536,73.2843137254902,1610612759,22,25,2022-01-05T00:25:37Z,1240000,-116.0,234.0,1,left,D. Vassell 26' 3PT  (11 PTS) (K. Bates-Diop 1 AST),"[1630170, 1628966]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.1,Made,11.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,,
126,PT02M57.00S,2022-01-05T00:25:46.5Z,1,REGULAR,2pt,Jump Shot,[],1627832,78.53153745072274,39.46078431372549,1610612761,24,25,2022-01-05T00:25:57Z,1260000,-53.0,149.0,1,right,F. VanVleet 15' pullup Jump Shot (10 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,15.83,Made,10.0,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2022-01-05T00:26:01.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,24,25,2022-01-05T00:26:01Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M45.00S,2022-01-05T00:26:11.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,24,25,2022-01-05T00:26:11Z,1280000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M45.00S,2022-01-05T00:27:39.6Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,24,25,2022-01-05T00:28:54Z,1290000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M45.00S,2022-01-05T00:27:39.6Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,24,25,2022-01-05T00:28:54Z,1300000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M45.00S,2022-01-05T00:29:11.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,24,25,2022-01-05T00:29:11Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M32.00S,2022-01-05T00:29:34.4Z,1,REGULAR,2pt,Jump Shot,[],1630200,15.456636005256241,67.8921568627451,1610612759,24,25,2022-01-05T00:29:42Z,1320000,-89.0,93.0,1,left,MISS T. Jones 12' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,12.89,Missed,,,,,,,,,,,,,,,,,,
136,PT02M26.00S,2022-01-05T00:29:40.4Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,24,25,2022-01-05T00:29:42Z,1330000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,135.0,1.0,0.0,1.0,,,,,
137,PT02M26.00S,2022-01-05T00:29:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,5.590000152587891,50.0,1610612759,24,27,2022-01-05T00:29:40Z,1340000,0.0,0.0,1,left,K. Bates-Diop putback Layup (2 PTS),[1628966],1610612759.0,SAS,putback,,,Bates-Diop,K. Bates-Diop,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
138,PT02M15.00S,2022-01-05T00:29:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,74.06373193166885,12.990196078431374,1610612761,24,27,2022-01-05T00:29:57Z,1350000,-185.0,191.0,1,right,MISS S. Barnes 26' step back 3PT,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
139,PT02M11.00S,2022-01-05T00:29:54.6Z,1,REGULAR,rebound,defensive,[],1627854,,,1610612759,24,27,2022-01-05T00:29:57Z,1360000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,
140,PT02M08.00S,2022-01-05T00:29:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,33.196452036793694,63.48039215686274,1610612759,24,27,2022-01-05T00:30:09Z,1370000,-67.0,260.0,1,left,MISS B. Forbes 26' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
141,PT02M03.00S,2022-01-05T00:30:04.1Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,24,27,2022-01-05T00:30:09Z,1380000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,
142,PT01M58.00S,2022-01-05T00:30:07.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.82982917214193,85.7843137254902,1610612761,27,27,2022-01-05T00:31:38Z,1390000,179.0,212.0,1,right,F. VanVleet 27' 3PT running pullup (13 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,27.76,Made,13.0,,,,,,,,,,,,,,,,,
143,PT01M39.00S,2022-01-05T00:30:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630200,22.946780551905388,92.15686274509804,1610612759,27,27,2022-01-05T00:30:31Z,1400000,-211.0,163.0,1,left,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
144,PT01M35.00S,2022-01-05T00:30:31.2Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612759,27,27,2022-01-05T00:30:31Z,1410000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,143.0,1.0,0.0,1.0,,,,,
145,PT01M30.00S,2022-01-05T00:30:36.4Z,1,REGULAR,turnover,bad pass,[],1627854,,,1610612759,27,27,2022-01-05T00:30:43Z,1420000,,,0,,B. Forbes bad pass TURNOVER (1 TO),"[1627854, 1627832]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
146,PT01M30.00S,2022-01-05T00:30:36.4Z,1,REGULAR,steal,,[],1627832,,,1610612761,27,27,2022-01-05T00:34:00Z,1430000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M26.00S,2022-01-05T00:30:40.8Z,1,REGULAR,turnover,bad pass,[],203920,,,1610612761,27,27,2022-01-05T00:30:46Z,1440000,,,0,,K. Birch bad pass TURNOVER (3 TO),"[203920, 1630200]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,3.0,Jones,1630200.0,,
148,PT01M26.00S,2022-01-05T00:30:40.8Z,1,REGULAR,steal,,[],1630200,,,1610612759,27,27,2022-01-05T00:30:44Z,1450000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M19.00S,2022-01-05T00:30:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,7.703679369250986,44.6078431372549,1610612759,27,29,2022-01-05T00:31:00Z,1470000,27.0,20.0,1,left,K. Johnson running finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,3.35,Made,2.0,,,,,,,,,,,,,,,,,
151,PT01M08.00S,2022-01-05T00:30:57.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,88.38699080157687,72.79411764705883,1610612761,27,29,2022-01-05T00:34:47Z,1480000,114.0,57.0,1,right,MISS F. VanVleet 12' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,12.73,Missed,,,,,,,,,,,,,,,,,,
152,PT01M08.00S,2022-01-05T00:30:57.6Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,27,29,2022-01-05T00:31:05Z,1490000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,151.0,2.0,1.0,1.0,,,,,
153,PT00M59.00S,2022-01-05T00:31:08.3Z,1,REGULAR,turnover,lost ball,[],1630200,,,1610612759,27,29,2022-01-05T00:31:13Z,1500000,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 1628449]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,1.0,Boucher,1628449.0,,
154,PT00M59.00S,2022-01-05T00:31:08.3Z,1,REGULAR,steal,,[],1628449,,,1610612761,27,29,2022-01-05T00:31:11Z,1510000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M55.60S,2022-01-05T00:31:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612761,27,29,2022-01-05T00:31:30Z,1520000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Boucher 2 FT),"[1627854, 1628449]",1610612759.0,SAS,shooting,,,Forbes,B. Forbes,,,,,,,,,,,1662.0,1.0,0.0,Boucher,1628449.0,,,,,,,,,
157,PT00M55.60S,2022-01-05T00:31:38.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628449,,,1610612761,27,29,2022-01-05T00:31:38Z,1540000,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M55.60S,2022-01-05T00:31:38.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,27,29,2022-01-05T00:31:38Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,
159,PT00M55.60S,2022-01-05T00:31:39.3Z,1,REGULAR,substitution,out,[],203920,,,1610612761,27,29,2022-01-05T00:31:47Z,1560000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M55.60S,2022-01-05T00:31:39.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,27,29,2022-01-05T00:31:47Z,1570000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M55.60S,2022-01-05T00:31:39.3Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,27,29,2022-01-05T00:31:47Z,1580000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M55.60S,2022-01-05T00:31:39.3Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,27,29,2022-01-05T00:31:47Z,1590000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M55.60S,2022-01-05T00:31:56.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628449,,,1610612761,28,29,2022-01-05T00:31:56Z,1600000,,,0,,C. Boucher Free Throw 2 of 2 (1 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
164,PT00M44.10S,2022-01-05T00:32:10.0Z,1,REGULAR,turnover,bad pass,[],1627854,,,1610612759,28,29,2022-01-05T00:32:55Z,1610000,,,0,,B. Forbes bad pass TURNOVER (2 TO),"[1627854, 1628384]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,
165,PT00M44.10S,2022-01-05T00:32:10.0Z,1,REGULAR,steal,,[],1628384,,,1610612761,28,29,2022-01-05T00:32:16Z,1620000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M36.90S,2022-01-05T00:32:19.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612761,28,29,2022-01-05T00:32:45Z,1630000,,,0,,B. Forbes loose ball personal FOUL (2 PF) (Achiuwa 2 FT),"[1627854, 1630173]",1610612759.0,SAS,loose ball,,,Forbes,B. Forbes,,,,,,,,,,,1627964.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,,
168,PT00M36.90S,2022-01-05T00:32:45.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612761,29,29,2022-01-05T00:32:45Z,1650000,,,0,,P. Achiuwa Free Throw 1 of 2 (1 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
169,PT00M36.90S,2022-01-05T00:32:58.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612761,30,29,2022-01-05T00:32:58Z,1660000,,,0,,P. Achiuwa Free Throw 2 of 2 (2 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
170,PT00M26.80S,2022-01-05T00:33:11.2Z,1,REGULAR,3pt,Jump Shot,[],1628966,6.258212877792378,3.431372549019608,1610612759,30,29,2022-01-05T00:33:19Z,1670000,233.0,6.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,
171,PT00M22.40S,2022-01-05T00:33:15.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,30,29,2022-01-05T00:33:19Z,1680000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,170.0,4.0,3.0,1.0,,,,,
172,PT00M19.20S,2022-01-05T00:33:25.3Z,1,REGULAR,turnover,backcourt,[],1630173,,,1610612761,30,29,2022-01-05T00:33:48Z,1690000,,,0,,P. Achiuwa backcourt TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,1.0,,,,
173,PT00M06.00S,2022-01-05T00:33:53.3Z,1,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,30,29,2022-01-05T00:34:02Z,1700000,,,0,,T. Jones lost ball out-of-bounds TURNOVER (2 TO),[1630200],1610612759.0,SAS,lost ball,,,Jones,T. Jones,,,,,,,,,,,1628159.0,,,,,,,,,2.0,,,,
174,PT00M06.00S,2022-01-05T00:33:59.4Z,1,REGULAR,substitution,out,[],1628449,,,1610612761,30,29,2022-01-05T00:34:05Z,1710000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M06.00S,2022-01-05T00:33:59.4Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,30,29,2022-01-05T00:34:05Z,1720000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
