actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
171,PT11M23.00S,2021-10-24T00:08:05.2Z,2,REGULAR,steal,,[],1628449,,,1610612761,25,18,2021-10-24T00:08:08Z,1680000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M23.00S,2021-10-24T00:08:09.5Z,2,REGULAR,foul,personal,[],1628425,,,1610612761,25,18,2021-10-24T00:08:16Z,1690000,,,0,,S. Brown personal FOUL (1 PF),"[1628425, 1630173]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Achiuwa,1630173.0,,,
174,PT11M12.00S,2021-10-24T00:08:37.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201609,86.67871222076215,49.754901960784316,1610612761,25,18,2021-10-24T00:08:42Z,1710000,-1.0,73.0,1,right,MISS G. Dragic 7' driving Hook,[201609],1610612761.0,TOR,driving,,,Dragic,G. Dragic,,,,,7.27,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M10.00S,2021-10-24T00:08:39.8Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,25,18,2021-10-24T00:08:42Z,1720000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
176,PT11M05.00S,2021-10-24T00:08:45.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204001,30.305519053876477,19.607843137254903,1610612742,25,21,2021-10-24T00:08:53Z,1730000,152.0,232.0,1,left,K. Porzingis 27' 3PT  (7 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.77,Made,,,,,7.0,,,,,J. Brunson,1628973.0,1.0,,,,,,,
178,PT10M50.00S,2021-10-24T00:08:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630173,93.38042049934296,5.392156862745098,1610612761,25,21,2021-10-24T00:09:14Z,1750000,-223.0,10.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M47.00S,2021-10-24T00:09:02.9Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,25,21,2021-10-24T00:09:02Z,1760000,,,0,,S. Brown REBOUND (Off:1 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
180,PT10M39.00S,2021-10-24T00:09:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.360709592641262,47.794117647058826,1610612742,25,21,2021-10-24T00:09:19Z,1770000,11.0,26.0,1,left,MISS J. Brunson driving finger roll Layup,[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M39.00S,2021-10-24T00:09:11.0Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612742,25,21,2021-10-24T00:09:19Z,1780000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
182,PT10M35.00S,2021-10-24T00:09:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,5.590000152587891,50.0,1610612742,25,21,2021-10-24T00:09:14Z,1790000,0.0,0.0,1,left,MISS J. Brunson tip Layup,[1628973],1610612742.0,DAL,tip,,,Brunson,J. Brunson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M34.00S,2021-10-24T00:09:15.2Z,2,REGULAR,rebound,defensive,[],201609,,,1610612761,25,21,2021-10-24T00:09:15Z,1800000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
184,PT10M32.00S,2021-10-24T00:09:17.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.04139290407359,12.009803921568627,1610612761,28,21,2021-10-24T00:09:26Z,1810000,-190.0,220.0,1,right,F. VanVleet 29' 3PT  (6 PTS) (G. Dragic 1 AST),"[1627832, 201609]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,29.05,Made,,,,,6.0,,,,,G. Dragic,201609.0,1.0,,,,,,,
185,PT10M17.00S,2021-10-24T00:09:32.7Z,2,REGULAR,3pt,Jump Shot,[],203493,5.469776609724048,94.6078431372549,1610612742,28,21,2021-10-24T00:09:37Z,1820000,-223.0,-1.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M13.00S,2021-10-24T00:09:36.9Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,28,21,2021-10-24T00:09:37Z,1830000,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,185.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
187,PT10M10.00S,2021-10-24T00:09:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628425,9.149145860709593,52.450980392156865,1610612742,28,21,2021-10-24T00:09:46Z,1840000,-12.0,34.0,1,left,MISS S. Brown driving finger roll Layup - blocked,"[1628425, 1628449]",1610612742.0,DAL,driving finger roll,,,Brown,S. Brown,,,,,3.57,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
188,PT10M10.00S,2021-10-24T00:09:40.4Z,2,REGULAR,block,,[],1628449,,,1610612742,28,21,2021-10-24T00:09:43Z,1850000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M06.00S,2021-10-24T00:09:44.4Z,2,REGULAR,rebound,offensive,[],1628425,,,1610612742,28,21,2021-10-24T00:09:46Z,1860000,,,0,,S. Brown REBOUND (Off:2 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,187.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
190,PT10M04.00S,2021-10-24T00:09:45.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203493,5.469776609724048,87.00980392156863,1610612742,28,21,2021-10-24T00:09:50Z,1870000,-185.0,-1.0,1,left,MISS R. Bullock 18' pullup Shot,[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,18.5,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M01.00S,2021-10-24T00:09:48.5Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,21,2021-10-24T00:09:50Z,1880000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
192,PT09M57.00S,2021-10-24T00:09:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,89.83245729303549,39.705882352941174,1610612761,28,21,2021-10-24T00:09:59Z,1890000,-51.0,43.0,1,right,MISS F. VanVleet 6' driving Layup - blocked,"[1627832, 204001]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,6.72,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0,
193,PT09M57.00S,2021-10-24T00:09:52.9Z,2,REGULAR,block,,[],204001,,,1610612761,28,21,2021-10-24T00:09:55Z,1900000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M54.00S,2021-10-24T00:09:55.9Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,28,21,2021-10-24T00:09:59Z,1910000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
195,PT09M48.00S,2021-10-24T00:10:01.3Z,2,REGULAR,turnover,bad pass,[],1628467,,,1610612742,28,21,2021-10-24T01:10:21Z,1920000,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 1628384]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,,,,
196,PT09M48.00S,2021-10-24T00:10:01.3Z,2,REGULAR,steal,,[],1628384,,,1610612761,28,21,2021-10-24T00:10:03Z,1930000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M48.00S,2021-10-24T00:10:06.8Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,28,21,2021-10-24T00:10:45Z,1950000,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1628467]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,2.0,Kleber,1628467.0,,,,,,,,,,,
199,PT09M48.00S,2021-10-24T00:10:06.8Z,2,REGULAR,steal,,[],1628467,,,1610612742,28,21,2021-10-24T00:14:16Z,1960000,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M48.00S,2021-10-24T00:10:18.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628467,17.65768725361366,50.0,1610612742,28,21,2021-10-24T00:45:41Z,1970000,0.0,113.0,1,left,MISS M. Kleber 11' floating Shot,[1628467],1610612742.0,DAL,floating,,,Kleber,M. Kleber,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M48.00S,2021-10-24T00:10:18.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,28,21,2021-10-24T00:45:41Z,1975000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,
201,PT09M48.00S,2021-10-24T00:10:30.2Z,2,REGULAR,foul,personal,[],1628384,,,1610612742,28,21,2021-10-24T01:11:34Z,1980000,,,0,,O. Anunoby loose ball personal FOUL (2 PF),"[1628384, 204001]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Porzingis,204001.0,,,
203,PT09M34.00S,2021-10-24T00:10:38.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,11.777266754270697,26.225490196078432,1610612742,28,21,2021-10-24T00:45:41Z,2000000,119.0,58.0,1,left,MISS J. Brunson 13' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M31.00S,2021-10-24T00:10:41.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,28,21,2021-10-24T00:10:41Z,2010000,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
205,PT09M28.00S,2021-10-24T00:10:44.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,94.43166885676742,95.83333333333334,1610612761,28,21,2021-10-24T00:10:55Z,2020000,229.0,0.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M25.00S,2021-10-24T00:10:47.7Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,28,21,2021-10-24T00:10:55Z,2030000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
207,PT09M21.00S,2021-10-24T00:10:52.2Z,2,REGULAR,3pt,Jump Shot,[],1628425,20.581471747700395,91.17647058823529,1610612742,28,21,2021-10-24T00:10:58Z,2040000,-206.0,141.0,1,left,MISS S. Brown 24' 3PT - blocked,"[1628425, 1628449]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,24.96,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
208,PT09M21.00S,2021-10-24T00:10:52.2Z,2,REGULAR,block,,[],1628449,,,1610612742,28,21,2021-10-24T00:10:55Z,2050000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M21.00S,2021-10-24T00:10:52.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,28,21,2021-10-24T00:23:56Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,
210,PT09M21.00S,2021-10-24T00:10:58.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,28,21,2021-10-24T00:10:58Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M21.00S,2021-10-24T00:10:59.5Z,2,REGULAR,substitution,out,[],201609,,,1610612742,28,21,2021-10-24T00:11:03Z,2080000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M21.00S,2021-10-24T00:10:59.5Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,28,21,2021-10-24T00:11:03Z,2090000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M21.00S,2021-10-24T00:10:59.5Z,2,REGULAR,substitution,in,[],1629018,,,1610612742,28,21,2021-10-24T00:11:03Z,2100000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M21.00S,2021-10-24T00:10:59.5Z,2,REGULAR,substitution,in,[],203501,,,1610612742,28,21,2021-10-24T00:11:03Z,2110000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M21.00S,2021-10-24T00:11:20.9Z,2,REGULAR,substitution,out,[],1628384,,,1610612742,28,21,2021-10-24T00:11:25Z,2120000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M21.00S,2021-10-24T00:11:20.9Z,2,REGULAR,substitution,in,[],1630567,,,1610612742,28,21,2021-10-24T00:11:25Z,2130000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M13.00S,2021-10-24T00:11:43.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,14.931011826544022,48.03921568627451,1610612742,28,21,2021-10-24T00:11:50Z,2140000,10.0,88.0,1,left,MISS J. Brunson 8' turnaround fadeaway Shot,[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,,
219,PT09M10.00S,2021-10-24T00:11:46.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,28,21,2021-10-24T00:11:50Z,2150000,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,218.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
220,PT08M55.00S,2021-10-24T00:12:03.7Z,2,REGULAR,foul,personal,[],1628973,,,1610612761,28,21,2021-10-24T00:12:10Z,2160000,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 1630567]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Barnes,1630567.0,,,
222,PT08M55.00S,2021-10-24T00:12:22.7Z,2,REGULAR,substitution,out,[],1628973,,,1610612761,28,21,2021-10-24T00:12:52Z,2180000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M55.00S,2021-10-24T00:12:22.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612761,28,21,2021-10-24T00:12:52Z,2190000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M40.00S,2021-10-24T00:12:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,82.60512483574244,41.911764705882355,1610612761,28,21,2021-10-24T00:12:57Z,2200000,-40.0,111.0,1,right,MISS G. Trent Jr. 11' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M38.00S,2021-10-24T00:12:55.2Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,28,21,2021-10-24T00:12:55Z,2210000,,,0,,K. Porzingis REBOUND (Off:2 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,224.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
226,PT08M29.00S,2021-10-24T00:13:03.7Z,2,REGULAR,3pt,Jump Shot,[],204001,37.40144546649146,45.09803921568628,1610612742,28,24,2021-10-24T00:13:09Z,2220000,25.0,299.0,1,left,K. Porzingis 30' 3PT  (10 PTS) (T. Hardaway Jr. 1 AST),"[204001, 203501]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,30.01,Made,,,,,10.0,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,,,
228,PT08M10.00S,2021-10-24T00:13:22.9Z,2,REGULAR,2pt,Jump Shot,[],1628449,88.38699080157687,80.88235294117648,1610612761,28,24,2021-10-24T00:13:27Z,2240000,154.0,57.0,1,right,MISS C. Boucher 16' pullup Shot,[1628449],1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,,
229,PT08M06.00S,2021-10-24T00:13:26.9Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,28,24,2021-10-24T00:13:27Z,2250000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,228.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
230,PT08M04.00S,2021-10-24T00:13:29.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,86.15308804204993,3.6764705882352944,1610612761,28,24,2021-10-24T00:13:35Z,2260000,-232.0,78.0,1,right,MISS G. Trent Jr. 24' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M01.00S,2021-10-24T00:13:32.1Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,28,24,2021-10-24T00:13:35Z,2270000,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,230.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
232,PT07M50.00S,2021-10-24T00:13:42.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],204001,6.915243101182654,39.705882352941174,1610612742,28,24,2021-10-24T00:13:47Z,2280000,51.0,13.0,1,left,MISS K. Porzingis driving bank Hook,[204001],1610612742.0,DAL,driving bank,,,Porzingis,K. Porzingis,,,,,5.3,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M48.00S,2021-10-24T00:13:44.4Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,28,24,2021-10-24T00:13:47Z,2290000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
234,PT07M46.00S,2021-10-24T00:13:50.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,89.83245729303549,48.77450980392157,1610612761,30,24,2021-10-24T00:13:58Z,2300000,-6.0,43.0,1,right,P. Achiuwa running finger roll Layup (2 PTS) (F. VanVleet 3 AST),"[1630173, 1627832]",1610612761.0,TOR,running finger roll,,,Achiuwa,P. Achiuwa,,,,,4.35,Made,,,,,2.0,,,,,F. VanVleet,1627832.0,3.0,,,,,,,
236,PT07M46.00S,2021-10-24T00:13:54.6Z,2,REGULAR,foul,personal,['1freethrow'],1628467,,,1610612761,30,24,2021-10-24T00:14:00Z,2320000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1628467, 1630173]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Achiuwa,1630173.0,,,
238,PT07M46.00S,2021-10-24T00:14:01.7Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,30,24,2021-10-24T00:14:16Z,2340000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M46.00S,2021-10-24T00:14:01.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,30,24,2021-10-24T00:14:16Z,2350000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M46.00S,2021-10-24T00:14:01.7Z,2,REGULAR,substitution,out,[],204001,,,1610612761,30,24,2021-10-24T00:14:22Z,2360000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M46.00S,2021-10-24T00:14:01.7Z,2,REGULAR,substitution,in,[],203939,,,1610612761,30,24,2021-10-24T00:14:22Z,2370000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M46.00S,2021-10-24T00:14:38.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630173,,,1610612761,31,24,2021-10-24T00:14:38Z,2380000,,,0,,P. Achiuwa Free Throw 1 of 1 (3 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
243,PT07M35.00S,2021-10-24T00:14:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.383048620236531,54.166666666666664,1610612742,31,24,2021-10-24T00:14:56Z,2390000,-21.0,55.0,1,left,MISS L. Doncic turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M32.00S,2021-10-24T00:14:53.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,24,2021-10-24T00:14:56Z,2400000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
245,PT07M26.00S,2021-10-24T00:14:59.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,92.9862023653088,50.0,1610612761,33,24,2021-10-24T00:15:12Z,2410000,0.0,13.0,1,right,O. Anunoby running DUNK (14 PTS) (F. VanVleet 4 AST),"[1628384, 1627832]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.34,Made,,,,,14.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,,
247,PT07M07.00S,2021-10-24T00:15:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.469776609724048,49.754901960784316,1610612742,33,26,2021-10-24T00:15:23Z,2430000,1.0,-1.0,1,left,D. Powell alley-oop DUNK (4 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,0.16,Made,,,,,4.0,,,,,L. Doncic,1629029.0,3.0,,,,,,,
249,PT06M54.00S,2021-10-24T00:15:30.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,69.85873850197109,69.6078431372549,1610612761,36,26,2021-10-24T00:15:35Z,2450000,98.0,231.0,1,right,O. Anunoby 25' 3PT pullup (17 PTS) (P. Achiuwa 2 AST),"[1628384, 1630173]",1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,25.07,Made,,,,,17.0,,,,,P. Achiuwa,1630173.0,2.0,,,,,,,
251,PT06M53.00S,2021-10-24T00:15:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,36,26,2021-10-24T00:15:36Z,2470000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M53.00S,2021-10-24T00:17:42.6Z,2,REGULAR,substitution,out,[],203493,,,1610612742,36,26,2021-10-24T00:18:18Z,2480000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M53.00S,2021-10-24T00:17:42.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,36,26,2021-10-24T00:18:18Z,2490000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M32.00S,2021-10-24T00:18:53.3Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612742,36,26,2021-10-24T00:19:02Z,2500000,,,0,,S. Barnes shooting personal FOUL (3 PF) (Powell 2 FT),"[1630567, 203939]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Powell,203939.0,,,
256,PT06M32.00S,2021-10-24T00:19:18.0Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,36,27,2021-10-24T00:19:18Z,2520000,,,0,,D. Powell Free Throw 1 of 2 (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
