actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
179,PT09M33.00S,2022-03-04T01:14:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,7.440867279894875,49.50980392156863,1610612765,29,39,2022-03-04T01:17:23Z,1770000,2.0,17.0,1,left,H. Diallo cutting Layup (4 PTS) (K. Hayes 2 AST),"[1628977, 1630165]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,1.76,Made,,,,,4.0,,,,,,K. Hayes,1630165.0,2.0,,,,,,
180,PT09M07.00S,2022-03-04T01:15:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,89.70105124835742,49.754901960784316,1610612761,31,39,2022-03-04T01:15:28Z,1780000,-1.0,44.0,1,right,P. Siakam floating Jump Shot (9 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,4.43,Made,,,,,9.0,,,,,,S. Barnes,1630567.0,1.0,,,,,,
182,PT08M46.00S,2022-03-04T01:15:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,7.5722733245729295,47.549019607843135,1610612765,31,39,2022-03-04T01:15:48Z,1800000,12.0,19.0,1,left,MISS H. Diallo driving reverse Layup,[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
183,PT08M44.00S,2022-03-04T01:15:44.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,39,2022-03-04T01:15:48Z,1810000,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,182.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
184,PT08M43.00S,2022-03-04T01:15:48.4Z,2,REGULAR,foul,personal,[],203482,,,1610612761,31,39,2022-03-04T01:18:13Z,1820000,,,0,,K. Olynyk take personal FOUL (1 PF),"[203482, 1630567]",1610612765.0,DET,take,,,Olynyk,K. Olynyk,,,,,,,,,,,,1830.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,
186,PT08M43.00S,2022-03-04T01:16:05.4Z,2,REGULAR,substitution,out,[],203482,,,1610612761,31,39,2022-03-04T01:16:12Z,1840000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M43.00S,2022-03-04T01:16:05.4Z,2,REGULAR,substitution,in,[],1630191,,,1610612761,31,39,2022-03-04T01:16:12Z,1850000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M31.00S,2022-03-04T01:16:27.0Z,2,REGULAR,3pt,Jump Shot,[],1630173,94.56307490144546,2.941176470588235,1610612761,31,39,2022-03-04T01:16:31Z,1860000,-235.0,-1.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2022-03-04T01:16:30.0Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,31,39,2022-03-04T01:16:31Z,1870000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
191,PT08M18.00S,2022-03-04T01:16:39.4Z,2,REGULAR,2pt,Jump Shot,[],1630165,14.273981603153747,16.666666666666664,1610612765,31,39,2022-03-04T01:16:48Z,1880000,167.0,82.0,1,left,MISS K. Hayes 18' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,18.56,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M12.00S,2022-03-04T01:16:46.0Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,31,39,2022-03-04T01:16:46Z,1890000,,,0,,H. Diallo REBOUND (Off:2 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,191.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
193,PT08M08.00S,2022-03-04T01:16:49.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628977,21.632720105124836,44.11764705882353,1610612765,31,41,2022-03-04T01:16:55Z,1900000,29.0,151.0,1,left,H. Diallo 15' Jump Shot (6 PTS) (K. Hayes 3 AST),"[1628977, 1630165]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,15.36,Made,,,,,6.0,,,,,,K. Hayes,1630165.0,3.0,,,,,,
197,PT07M47.00S,2022-03-04T01:17:13.1Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,31,41,2022-03-04T01:17:34Z,1940000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,,,,,,,,1627519.0,,,,,,,,1.0,,,,,
198,PT07M47.00S,2022-03-04T01:17:18.7Z,2,REGULAR,substitution,out,[],1630173,,,1610612765,31,41,2022-03-04T01:17:24Z,1950000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M47.00S,2022-03-04T01:17:18.7Z,2,REGULAR,substitution,in,[],203920,,,1610612765,31,41,2022-03-04T01:17:24Z,1960000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M34.00S,2022-03-04T01:17:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,6.1268068331143235,43.627450980392155,1610612765,31,41,2022-03-04T01:17:46Z,1970000,32.0,5.0,1,left,MISS H. Diallo reverse Layup - blocked,"[1628977, 203920]",1610612765.0,DET,reverse,,,Diallo,H. Diallo,,,,,3.23,Missed,,,,,,,,,,,,,,,,,Birch,203920.0,
201,PT07M34.00S,2022-03-04T01:17:41.6Z,2,REGULAR,block,,[],203920,,,1610612765,31,41,2022-03-04T01:17:44Z,1980000,,,0,,K. Birch BLOCK (1 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M34.00S,2022-03-04T01:17:41.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,31,41,2022-03-04T01:17:46Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,
203,PT07M34.00S,2022-03-04T01:17:46.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,31,41,2022-03-04T01:17:46Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M34.00S,2022-03-04T01:17:47.9Z,2,REGULAR,substitution,out,[],1630567,,,1610612765,31,41,2022-03-04T01:17:52Z,2010000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M34.00S,2022-03-04T01:17:47.9Z,2,REGULAR,substitution,in,[],1629018,,,1610612765,31,41,2022-03-04T01:17:52Z,2020000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M28.00S,2022-03-04T01:18:19.0Z,2,REGULAR,turnover,traveling,[],1628977,,,1610612765,31,41,2022-03-04T01:18:26Z,2030000,,,0,,H. Diallo traveling TURNOVER (1 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,1830.0,,,,,,,,1.0,,,,,
207,PT07M15.00S,2022-03-04T01:18:43.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,88.64980289093299,43.13725490196079,1610612761,33,41,2022-03-04T01:18:48Z,2040000,-34.0,54.0,1,right,G. Trent Jr. 6' driving floating bank Jump Shot (4 PTS),[1629018],1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,6.41,Made,,,,,4.0,,,,,,,,,,,,,,
208,PT07M02.00S,2022-03-04T01:18:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630587,23.209592641261498,90.93137254901961,1610612765,33,41,2022-03-04T01:19:01Z,2050000,-205.0,166.0,1,left,MISS I. Livers 26' bank 3PT,[1630587],1610612765.0,DET,bank,,,Livers,I. Livers,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
209,PT06M58.00S,2022-03-04T01:19:00.2Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,33,41,2022-03-04T01:19:01Z,2060000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
210,PT06M58.00S,2022-03-04T01:19:02.6Z,2,REGULAR,foul,personal,[],1630165,,,1610612761,33,41,2022-03-04T01:20:23Z,2070000,,,0,,K. Hayes take personal FOUL (2 PF),"[1630165, 1629018]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,,,,,,,,1830.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
212,PT06M58.00S,2022-03-04T01:19:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,33,41,2022-03-04T01:19:10Z,2090000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,33,41,2022-03-04T01:21:58Z,2100000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,33,41,2022-03-04T01:21:58Z,2110000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,out,[],1630587,,,1610612761,33,41,2022-03-04T01:21:58Z,2120000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,out,[],203585,,,1610612761,33,41,2022-03-04T01:21:58Z,2130000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,in,[],1630201,,,1610612761,33,41,2022-03-04T01:21:58Z,2140000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,in,[],1629004,,,1610612761,33,41,2022-03-04T01:21:58Z,2150000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,in,[],1630180,,,1610612761,33,41,2022-03-04T01:21:58Z,2160000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2022-03-04T01:19:12.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612761,33,41,2022-03-04T01:21:58Z,2170000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M43.00S,2022-03-04T01:22:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,92.9862023653088,42.8921568627451,1610612761,35,41,2022-03-04T01:22:23Z,2180000,-36.0,13.0,1,right,M. Flynn driving finger roll Layup (5 PTS),[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,3.79,Made,,,,,5.0,,,,,,,,,,,,,,
222,PT06M27.00S,2022-03-04T01:22:35.8Z,2,REGULAR,foul,personal,[],1630201,,,1610612765,35,41,2022-03-04T01:22:43Z,2190000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1630595]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,1627519.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
224,PT06M18.00S,2022-03-04T01:23:03.1Z,2,REGULAR,3pt,Jump Shot,[],1630165,33.327858081471746,45.83333333333333,1610612765,35,41,2022-03-04T01:23:12Z,2210000,21.0,261.0,1,left,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
225,PT06M17.00S,2022-03-04T01:23:04.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,35,41,2022-03-04T01:23:12Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,
226,PT06M17.00S,2022-03-04T01:23:10.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,35,41,2022-03-04T01:23:10Z,2230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M15.00S,2022-03-04T01:23:25.2Z,2,REGULAR,foul,personal,['2freethrow'],203920,,,1610612765,35,41,2022-03-04T01:23:37Z,2240000,,,0,,K. Birch shooting personal FOUL (1 PF) (Diallo 2 FT),"[203920, 1628977]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,1627962.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,
229,PT06M15.00S,2022-03-04T01:23:56.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,35,42,2022-03-04T01:23:56Z,2260000,,,0,,H. Diallo Free Throw 1 of 2 (7 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
230,PT06M15.00S,2022-03-04T01:23:58.1Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,35,42,2022-03-04T01:24:02Z,2270000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M15.00S,2022-03-04T01:23:58.1Z,2,REGULAR,substitution,in,[],202709,,,1610612765,35,42,2022-03-04T01:24:02Z,2280000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M15.00S,2022-03-04T01:24:19.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,35,43,2022-03-04T01:24:19Z,2290000,,,0,,H. Diallo Free Throw 2 of 2 (8 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
233,PT06M09.00S,2022-03-04T01:24:31.7Z,2,REGULAR,foul,personal,[],1630595,,,1610612761,35,43,2022-03-04T01:30:12Z,2300000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1629018]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,1830.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
235,PT06M09.00S,2022-03-04T01:24:46.4Z,2,REGULAR,substitution,out,[],1628977,,,1610612761,35,43,2022-03-04T01:24:59Z,2320000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2022-03-04T01:24:46.4Z,2,REGULAR,substitution,in,[],203924,,,1610612761,35,43,2022-03-04T01:24:59Z,2330000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M51.00S,2022-03-04T01:25:12.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,65.1281208935611,32.84313725490196,1610612761,38,43,2022-03-04T01:25:17Z,2340000,-86.0,275.0,1,right,G. Trent Jr. 28' 3PT  (7 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,28.84,Made,,,,,7.0,,,,,,,,,,,,,,
239,PT05M36.00S,2022-03-04T01:25:27.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.908672798948752,39.21568627450981,1610612765,38,43,2022-03-04T01:25:34Z,2360000,54.0,59.0,1,left,MISS C. Cunningham 8' driving bank Hook,[1630595],1610612765.0,DET,driving bank,,,Cunningham,C. Cunningham,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M36.00S,2022-03-04T01:25:29.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,38,43,2022-03-04T01:25:29Z,2370000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,
241,PT05M36.00S,2022-03-04T01:25:31.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,38,43,2022-03-04T01:25:31Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M29.00S,2022-03-04T01:25:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629018,67.23061760840999,60.5392156862745,1610612761,38,43,2022-03-04T01:25:50Z,2390000,53.0,256.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M25.00S,2022-03-04T01:25:48.8Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,43,2022-03-04T01:25:50Z,2400000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
244,PT05M16.00S,2022-03-04T01:26:01.2Z,2,REGULAR,foul,personal,[],1629004,,,1610612765,38,43,2022-03-04T01:28:00Z,2410000,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1630180]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,1830.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
246,PT05M14.00S,2022-03-04T01:26:27.4Z,2,REGULAR,turnover,traveling,[],1630191,,,1610612765,38,43,2022-03-04T01:26:58Z,2430000,,,0,,I. Stewart traveling TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,1627519.0,,,,,,,,1.0,,,,,
247,PT05M01.00S,2022-03-04T01:26:53.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,82.21090670170827,56.61764705882353,1610612761,40,43,2022-03-04T01:29:00Z,2440000,33.0,115.0,1,right,P. Siakam 11' turnaround fadeaway Jump Shot (11 PTS),[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,11.94,Made,,,,,11.0,,,,,,,,,,,,,,
250,PT04M52.00S,2022-03-04T01:27:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,40,43,2022-03-04T01:27:22Z,2470000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M52.00S,2022-03-04T01:27:29.6Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612765,40,43,2022-03-04T01:48:46Z,2480000,,,0,,,[],1610612761.0,TOR,overturned,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,No Foul on P. Siakam
252,PT04M49.00S,2022-03-04T01:30:21.6Z,2,REGULAR,jumpball,recovered,[],1630201,,,1610612761,40,43,2022-03-04T01:30:21Z,2490000,,,0,,Jump Ball K. Birch vs. J. Grant: Tip to M. Flynn,"[1630201, 203920, 203924]",1610612761.0,TOR,challenge,M. Flynn,1630201.0,Flynn,M. Flynn,Birch,203920.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,
255,PT04M36.00S,2022-03-04T01:30:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612761,40,43,2022-03-04T01:30:44Z,2520000,,,0,,C. Joseph personal FOUL (1 PF) (Mykhailiuk 2 FT),"[202709, 1629004]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,1627962.0,1.0,0.0,Mykhailiuk,1629004.0,,,,,,,,,
257,PT04M36.00S,2022-03-04T01:31:01.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629004,,,1610612761,41,43,2022-03-04T01:31:01Z,2540000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (1 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
258,PT04M36.00S,2022-03-04T01:31:14.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629004,,,1610612761,42,43,2022-03-04T01:31:14Z,2550000,,,0,,S. Mykhailiuk Free Throw 2 of 2 (2 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
259,PT04M22.00S,2022-03-04T01:31:30.6Z,2,REGULAR,2pt,Jump Shot,[],203924,25.443495400788436,62.745098039215684,1610612765,42,45,2022-03-04T01:31:36Z,2560000,-64.0,187.0,1,left,J. Grant 19' turnaround Jump Shot (9 PTS) (S. Bey 1 AST),"[203924, 1630180]",1610612765.0,DET,turnaround,,,Grant,J. Grant,,,,,19.73,Made,,,,,9.0,,,,,,S. Bey,1630180.0,1.0,,,,,,
261,PT04M14.00S,2022-03-04T01:31:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,93.24901445466492,55.63725490196079,1610612761,44,45,2022-03-04T01:31:45Z,2580000,28.0,11.0,1,right,M. Flynn driving Layup (7 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,3.03,Made,,,,,7.0,,,,,,,,,,,,,,
262,PT04M14.00S,2022-03-04T01:31:44.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202709,,,1610612761,44,45,2022-03-04T01:31:49Z,2590000,,,0,,C. Joseph shooting personal FOUL (2 PF) (Flynn 1 FT),"[202709, 1630201]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,1627519.0,2.0,0.0,Flynn,1630201.0,,,,,,,,,
264,PT04M14.00S,2022-03-04T01:31:58.9Z,2,REGULAR,substitution,out,[],1629004,,,1610612761,44,45,2022-03-04T01:33:00Z,2610000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M14.00S,2022-03-04T01:31:58.9Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,44,45,2022-03-04T01:33:00Z,2620000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M14.00S,2022-03-04T01:32:11.7Z,2,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,45,45,2022-03-04T01:32:11Z,2630000,,,0,,M. Flynn Free Throw 1 of 1 (8 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
267,PT03M55.00S,2022-03-04T01:32:31.8Z,2,REGULAR,2pt,Jump Shot,[],203924,23.866622864651774,26.47058823529412,1610612765,45,47,2022-03-04T01:32:36Z,2640000,118.0,172.0,1,left,J. Grant 20' pullup Jump Shot (11 PTS),[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,20.82,Made,,,,,11.0,,,,,,,,,,,,,,
268,PT03M29.00S,2022-03-04T01:32:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630567,66.3107752956636,23.03921568627451,1610612761,45,47,2022-03-04T01:33:02Z,2650000,-135.0,264.0,1,right,MISS S. Barnes 29' bank 3PT,[1630567],1610612761.0,TOR,bank,,,Barnes,S. Barnes,,,,,29.66,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M27.00S,2022-03-04T01:32:59.3Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,45,47,2022-03-04T01:33:02Z,2660000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
270,PT03M17.00S,2022-03-04T01:33:11.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612765,45,47,2022-03-04T01:33:18Z,2670000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Bey 2 FT),"[1629018, 1630180]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,1627962.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
272,PT03M17.00S,2022-03-04T01:33:40.8Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,45,47,2022-03-04T01:33:40Z,2690000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
273,PT03M17.00S,2022-03-04T01:33:40.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,45,47,2022-03-04T01:33:40Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,
274,PT03M17.00S,2022-03-04T01:33:57.2Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,45,48,2022-03-04T01:33:57Z,2710000,,,0,,S. Bey Free Throw 2 of 2 (8 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
275,PT03M04.00S,2022-03-04T01:34:12.4Z,2,REGULAR,3pt,Jump Shot,[],1629018,69.99014454664915,22.54901960784314,1610612761,45,48,2022-03-04T01:34:18Z,2720000,-137.0,230.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
