actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
89,PT04M35.00S,2021-11-05T23:54:04.7Z,1,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,17,14,2021-11-05T23:54:10Z,880000,,,0,,R. Rubio bad pass out-of-bounds TURNOVER (1 TO),[201937],1610612739.0,CLE,bad pass,,,Rubio,R. Rubio,,,,,1628954.0,1.0,,,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2021-11-05T23:54:32.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,75.24638633377135,60.29411764705882,1610612761,17,14,2021-11-05T23:54:37Z,890000,51.0,180.0,1,right,MISS F. VanVleet 18' Jump Shot,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,18.74,Missed,,,,,,,,,,,,,,,,,
91,PT04M13.00S,2021-11-05T23:54:36.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,17,14,2021-11-05T23:54:37Z,900000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT03M56.00S,2021-11-05T23:54:52.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,7.440867279894875,4.411764705882353,1610612739,17,17,2021-11-05T23:54:56Z,910000,228.0,17.0,1,left,C. Osman 3PT  (3 PTS) (D. Windler 1 AST),"[1626224, 1629685]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,22.86,Made,3.0,,,,,D. Windler,1629685.0,1.0,,,,,,,,,
94,PT03M32.00S,2021-11-05T23:55:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,81.42247043363994,41.42156862745098,1610612761,19,17,2021-11-05T23:55:23Z,930000,-43.0,122.0,1,right,O. Anunoby 12' turnaround fadeaway Jump Shot (8 PTS),[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,,,12.94,Made,8.0,,,,,,,,,,,,,,,,
95,PT03M21.00S,2021-11-05T23:55:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,13.748357424441524,53.92156862745098,1610612739,19,17,2021-11-05T23:55:56Z,940000,-20.0,77.0,1,left,MISS R. Rubio 7' driving floating Shot,[201937],1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,,,7.92,Missed,,,,,,,,,,,,,,,,,
96,PT03M16.00S,2021-11-05T23:55:33.1Z,1,REGULAR,rebound,offensive,[],201937,,,1610612739,19,17,2021-11-05T23:55:33Z,950000,,,0,,R. Rubio REBOUND (Off:1 Def:0),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,,,,
97,PT03M15.00S,2021-11-05T23:55:35.4Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612739,19,17,2021-11-05T23:55:46Z,960000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Allen 2 FT),"[1628384, 1628386]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,202037.0,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,,,
99,PT03M15.00S,2021-11-05T23:56:09.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,19,18,2021-11-05T23:56:09Z,980000,,,0,,J. Allen Free Throw 1 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
100,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612739,19,18,2021-11-05T23:56:36Z,990000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612739,19,18,2021-11-05T23:56:36Z,1000000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,out,[],1629012,,,1610612739,19,18,2021-11-05T23:56:36Z,1010000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612739,19,18,2021-11-05T23:56:36Z,1020000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,in,[],1630625,,,1610612739,19,18,2021-11-05T23:56:36Z,1030000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M15.00S,2021-11-05T23:56:10.7Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,19,18,2021-11-05T23:56:36Z,1040000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M15.00S,2021-11-05T23:56:37.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,19,19,2021-11-05T23:56:37Z,1050000,,,0,,J. Allen Free Throw 2 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
107,PT03M01.00S,2021-11-05T23:56:48.5Z,1,REGULAR,2pt,Jump Shot,[],1629018,78.40013140604468,68.13725490196079,1610612761,19,19,2021-11-05T23:57:04Z,1060000,91.0,151.0,1,right,MISS G. Trent Jr. 17' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,17.57,Missed,,,,,,,,,,,,,,,,,
108,PT02M57.00S,2021-11-05T23:56:52.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,19,19,2021-11-05T23:56:52Z,1070000,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,
109,PT02M56.00S,2021-11-05T23:56:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,93.9060446780552,49.50980392156863,1610612761,21,19,2021-11-05T23:57:07Z,1080000,-2.0,5.0,1,right,D. Banton Layup (2 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,0.54,Made,2.0,,,,,,,,,,,,,,,,
111,PT02M40.00S,2021-11-05T23:57:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,7.440867279894875,54.65686274509803,1610612739,21,19,2021-11-05T23:57:51Z,1100000,-23.0,17.0,1,left,MISS R. Rubio driving reverse Layup,[201937],1610612739.0,CLE,driving reverse,,,Rubio,R. Rubio,,,,,,,2.91,Missed,,,,,,,,,,,,,,,,,
112,PT02M40.00S,2021-11-05T23:57:09.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,21,19,2021-11-05T23:57:51Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,
113,PT02M40.00S,2021-11-05T23:57:14.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,21,19,2021-11-05T23:57:14Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2021-11-05T23:57:19.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,21,19,2021-11-05T23:57:19Z,1130000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M40.00S,2021-11-05T23:59:01.9Z,1,REGULAR,substitution,out,[],1628386,,,1610612761,21,19,2021-11-05T23:59:49Z,1140000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M40.00S,2021-11-05T23:59:01.9Z,1,REGULAR,substitution,in,[],1630596,,,1610612761,21,19,2021-11-05T23:59:49Z,1150000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M18.00S,2021-11-06T00:00:28.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,77.34888304862024,68.38235294117648,1610612761,23,19,2021-11-06T00:00:35Z,1160000,92.0,160.0,1,right,S. Barnes 18' pullup Jump Shot (2 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,18.49,Made,2.0,,,,,,,,,,,,,,,,
118,PT02M08.00S,2021-11-06T00:00:40.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612739,23,19,2021-11-06T00:00:50Z,1170000,,,0,,D. Banton personal FOUL (1 PF) (Rubio 2 FT),"[1630625, 201937]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,200832.0,,,,,,,,,,,,1.0,0.0,Rubio,201937.0,,,,,
120,PT02M08.00S,2021-11-06T00:01:05.4Z,1,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,23,20,2021-11-06T00:01:05Z,1190000,,,0,,R. Rubio Free Throw 1 of 2 (1 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
121,PT02M08.00S,2021-11-06T00:01:20.0Z,1,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,23,21,2021-11-06T00:01:20Z,1200000,,,0,,R. Rubio Free Throw 2 of 2 (2 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
122,PT02M00.00S,2021-11-06T00:01:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,91.80354796320631,50.0,1610612761,23,21,2021-11-06T00:02:58Z,1210000,0.0,25.0,1,right,MISS S. Mykhailiuk cutting Layup,[1629004],1610612761.0,TOR,cutting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,2.45,Missed,,,,,,,,,,,,,,,,,
123,PT01M54.00S,2021-11-06T00:01:35.7Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,23,21,2021-11-06T00:01:47Z,1220000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,
124,PT01M54.00S,2021-11-06T00:01:35.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203920,94.40999984741211,50.0,1610612761,23,21,2021-11-06T00:06:51Z,1230000,0.0,0.0,1,right,MISS K. Birch tip Layup,[203920],1610612761.0,TOR,tip,,,Birch,K. Birch,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
125,PT01M50.00S,2021-11-06T00:01:39.1Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,23,21,2021-11-06T00:06:51Z,1240000,,,0,,R. Rubio REBOUND (Off:1 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,124.0,2.0,1.0,1.0,,,,,,,,,,,,
126,PT01M46.00S,2021-11-06T00:01:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,6.176084099868594,52.025888480392155,1610612739,23,21,2021-11-06T00:02:02Z,1250000,-10.0,6.0,1,left,MISS E. Mobley Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,1.15,Missed,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2021-11-06T00:01:45.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,23,21,2021-11-06T00:01:54Z,1260000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,
128,PT01M42.00S,2021-11-06T00:01:51.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,23,21,2021-11-06T00:01:51Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M33.00S,2021-11-06T00:02:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,89.70105124835742,50.73529411764706,1610612761,23,21,2021-11-06T00:02:23Z,1280000,4.0,44.0,1,right,MISS G. Trent Jr. driving Layup,[1629018],1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,,,4.45,Missed,,,,,,,,,,,,,,,,,
130,PT01M32.00S,2021-11-06T00:02:16.2Z,1,REGULAR,rebound,offensive,[],1629018,,,1610612761,23,21,2021-11-06T00:02:16Z,1290000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,,,,,
131,PT01M30.00S,2021-11-06T00:02:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203920,85.23324572930355,51.470588235294116,1610612761,23,21,2021-11-06T00:02:28Z,1300000,7.0,86.0,1,right,MISS K. Birch 8' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,,,8.66,Missed,,,,,,,,,,,,,,,,,
132,PT01M25.00S,2021-11-06T00:02:23.1Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,23,21,2021-11-06T00:02:28Z,1310000,,,0,,R. Rubio REBOUND (Off:1 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,
133,PT01M19.00S,2021-11-06T00:02:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,9.674770039421814,42.64705882352941,1610612739,23,23,2021-11-06T00:02:41Z,1320000,37.0,38.0,1,left,R. Rubio driving finger roll Layup (4 PTS),[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,5.32,Made,4.0,,,,,,,,,,,,,,,,
134,PT01M09.00S,2021-11-06T00:02:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.9060446780552,45.83333333333333,1610612761,25,23,2021-11-06T00:02:45Z,1330000,-21.0,5.0,1,right,D. Banton Layup (4 PTS) (G. Trent Jr. 1 AST),"[1630625, 1629018]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,2.13,Made,4.0,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
136,PT00M50.50S,2021-11-06T00:02:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,7.966491458607096,51.9607843137255,1610612739,25,25,2021-11-06T00:03:03Z,1350000,-10.0,22.0,1,left,R. Rubio driving finger roll Layup (6 PTS) (C. Osman 1 AST),"[201937, 1626224]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,2.44,Made,6.0,,,,,C. Osman,1626224.0,1.0,,,,,,,,,
138,PT00M43.40S,2021-11-06T00:03:12.6Z,1,REGULAR,foul,personal,[],201937,,,1610612761,25,25,2021-11-06T00:03:18Z,1370000,,,0,,R. Rubio personal FOUL (1 PF),"[201937, 1629018]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,202037.0,,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,,
140,PT00M43.40S,2021-11-06T00:03:19.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,25,25,2021-11-06T00:03:29Z,1390000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M43.40S,2021-11-06T00:03:19.3Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,25,25,2021-11-06T00:03:29Z,1400000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M36.00S,2021-11-06T00:03:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,93.51182654402102,58.08823529411765,1610612761,27,25,2021-11-06T00:03:52Z,1410000,40.0,8.0,1,right,K. Birch floating Jump Shot (2 PTS) (F. VanVleet 4 AST),"[203920, 1627832]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,,,4.13,Made,2.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,,,,
144,PT00M28.30S,2021-11-06T00:03:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630596,32.670827858081466,44.85294117647059,1610612739,27,25,2021-11-06T00:04:03Z,1430000,26.0,255.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,,
145,PT00M25.70S,2021-11-06T00:04:00.1Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,27,25,2021-11-06T00:04:00Z,1440000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
146,PT00M05.20S,2021-11-06T00:04:20.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630625,90.88370565045992,51.9607843137255,1610612761,29,25,2021-11-06T00:04:27Z,1450000,10.0,33.0,1,right,D. Banton driving bank Hook (6 PTS),[1630625],1610612761.0,TOR,driving bank,,,Banton,D. Banton,,,,,,,3.46,Made,6.0,,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-11-06T00:04:29.5Z,1,REGULAR,3pt,Jump Shot,[],1626224,29.77989487516426,74.50980392156863,1610612739,29,28,2021-11-06T00:04:39Z,1460000,-123.0,227.0,1,left,C. Osman 25' 3PT running (6 PTS) (R. Rubio 2 AST),"[1626224, 201937]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,25.83,Made,6.0,,,,,R. Rubio,201937.0,2.0,,,,,,,,,
150,PT00M00.00S,2021-11-06T00:04:34.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612761,29,28,2021-11-06T00:05:25Z,1475000,,,0,,,[],,,support,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2021-11-06T00:04:40.2Z,1,REGULAR,period,end,[],0,,,1610612761,29,28,2021-11-06T00:04:40Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-06T00:07:07.7Z,2,REGULAR,period,start,[],0,,,1610612761,29,28,2021-11-06T00:07:07Z,1490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M51.00S,2021-11-06T00:07:18.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,29,28,2021-11-06T00:07:18Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M48.00S,2021-11-06T00:07:33.4Z,2,REGULAR,foul,personal,[],1626224,,,1610612761,29,28,2021-11-06T00:07:42Z,1510000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1630567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,202037.0,,,,,,,,,,,,1.0,0.0,Barnes,1630567.0,,,,,
155,PT11M40.00S,2021-11-06T00:07:58.8Z,2,REGULAR,2pt,Jump Shot,[],1630625,78.13731931668858,48.529411764705884,1610612761,29,28,2021-11-06T00:08:09Z,1530000,-7.0,153.0,1,right,MISS D. Banton 15' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,,,15.32,Missed,,,,,,,,,,,,,,,,,
156,PT11M38.00S,2021-11-06T00:08:01.0Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,29,28,2021-11-06T00:08:01Z,1540000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,155.0,3.0,1.0,2.0,,,,,,,,,,,,
157,PT11M37.00S,2021-11-06T00:08:02.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630567,82.60512483574244,45.588235294117645,1610612761,31,28,2021-11-06T00:08:13Z,1550000,-22.0,111.0,1,right,S. Barnes 11' driving Hook (4 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,11.32,Made,4.0,,,,,,,,,,,,,,,,
158,PT11M15.00S,2021-11-06T00:08:24.3Z,2,REGULAR,3pt,Jump Shot,[],1629685,7.178055190538765,4.166666666666666,1610612739,31,28,2021-11-06T00:08:28Z,1560000,229.0,15.0,1,left,MISS D. Windler 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,22.97,Missed,,,,,,,,,,,,,,,,,
159,PT11M12.00S,2021-11-06T00:08:27.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,31,28,2021-11-06T00:08:28Z,1570000,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,158.0,4.0,2.0,2.0,,,,,,,,,,,,
160,PT11M07.00S,2021-11-06T00:08:31.6Z,2,REGULAR,2pt,Jump Shot,[],1630567,77.34888304862024,66.91176470588235,1610612761,33,28,2021-11-06T00:08:40Z,1580000,85.0,160.0,1,right,S. Barnes 18' pullup Jump Shot (6 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,18.13,Made,6.0,,,,,,,,,,,,,,,,
161,PT10M57.00S,2021-11-06T00:08:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.966491458607096,51.71568627450981,1610612739,33,30,2021-11-06T00:08:47Z,1590000,-9.0,22.0,1,left,D. Garland driving Layup (4 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,2.4,Made,4.0,,,,,,,,,,,,,,,,
162,PT10M52.00S,2021-11-06T00:08:49.2Z,2,REGULAR,foul,personal,['2freethrow'],201937,,,1610612761,33,30,2021-11-06T00:09:01Z,1600000,,,0,,R. Rubio shooting personal FOUL (2 PF) (Banton 2 FT),"[201937, 1630625]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,1628954.0,,,,,,,,,,,,2.0,0.0,Banton,1630625.0,,,,,
164,PT10M52.00S,2021-11-06T00:09:14.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630625,,,1610612761,33,30,2021-11-06T00:09:14Z,1620000,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
165,PT10M52.00S,2021-11-06T00:09:14.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,33,30,2021-11-06T00:09:14Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,
166,PT10M52.00S,2021-11-06T00:09:14.9Z,2,REGULAR,substitution,out,[],1629685,,,1610612761,33,30,2021-11-06T00:09:21Z,1640000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M52.00S,2021-11-06T00:09:14.9Z,2,REGULAR,substitution,in,[],1629731,,,1610612761,33,30,2021-11-06T00:09:21Z,1650000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M52.00S,2021-11-06T00:09:33.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612761,34,30,2021-11-06T00:09:33Z,1660000,,,0,,D. Banton Free Throw 2 of 2 (7 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
169,PT10M27.00S,2021-11-06T00:09:59.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,25.04927726675427,14.460784313725492,1610612739,34,30,2021-11-06T00:11:09Z,1670000,178.0,183.0,1,left,MISS C. Osman 25' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,,,25.51,Missed,,,,,,,,,,,,,,,,,
170,PT10M24.00S,2021-11-06T00:10:02.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,34,30,2021-11-06T00:10:05Z,1680000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,
171,PT10M08.00S,2021-11-06T00:10:18.8Z,2,REGULAR,3pt,Jump Shot,[],1629004,68.41327201051249,39.705882352941174,1610612761,37,30,2021-11-06T00:10:25Z,1690000,-51.0,244.0,1,right,S. Mykhailiuk 24' 3PT pullup (3 PTS) (F. VanVleet 5 AST),"[1629004, 1627832]",1610612761.0,TOR,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,,,24.98,Made,3.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,,,,
173,PT09M51.00S,2021-11-06T00:10:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,9.149145860709593,46.568627450980394,1610612739,37,30,2021-11-06T00:10:52Z,1710000,17.0,34.0,1,left,MISS R. Rubio driving finger roll Layup - blocked,"[201937, 1630567]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,3.77,Missed,,,,,,,,,,,,,,,Barnes,1630567.0,
174,PT09M51.00S,2021-11-06T00:10:35.2Z,2,REGULAR,block,,[],1630567,,,1610612739,37,30,2021-11-06T00:10:37Z,1720000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M51.00S,2021-11-06T00:10:35.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,37,30,2021-11-06T00:10:52Z,1730000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,
176,PT09M51.00S,2021-11-06T00:10:43.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,37,30,2021-11-06T00:10:43Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
