actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT11M07.00S,2022-01-23T23:37:28.5Z,2,REGULAR,3pt,Jump Shot,[],203463,33.196452036793694,38.48039215686275,1610612757,15,36,2022-01-23T23:37:40Z,1770000,58.0,260.0,1,left,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,26.58,Missed,,,,,,,,,,,,,,
179,PT11M03.00S,2022-01-23T23:37:32.3Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,15,36,2022-01-23T23:37:32Z,1780000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,178.0,3.0,2.0,1.0,,,,,,
180,PT11M02.00S,2022-01-23T23:37:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,7.5722733245729295,54.65686274509803,1610612757,15,36,2022-01-23T23:37:44Z,1790000,-23.0,19.0,1,left,MISS T. Watford putback Layup,[1630570],1610612757.0,POR,putback,,,Watford,T. Watford,,,,,,,,,2.99,Missed,,,,,,,,,,,,,,
181,PT11M00.00S,2022-01-23T23:37:35.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,15,36,2022-01-23T23:37:44Z,1800000,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,
182,PT10M56.00S,2022-01-23T23:37:39.3Z,2,REGULAR,3pt,Jump Shot,[],1630567,72.88107752956637,16.911764705882355,1610612761,15,36,2022-01-23T23:38:04Z,1810000,-165.0,202.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,26.14,Missed,,,,,,,,,,,,,,
183,PT10M53.00S,2022-01-23T23:37:42.3Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,15,36,2022-01-23T23:38:04Z,1820000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,
184,PT10M37.00S,2022-01-23T23:37:58.4Z,2,REGULAR,3pt,Jump Shot,[],203463,8.360709592641262,3.9215686274509802,1610612757,15,39,2022-01-23T23:38:06Z,1830000,230.0,26.0,1,left,B. McLemore 3PT  (9 PTS) (D. Smith Jr. 2 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,23.19,Made,9.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,
186,PT10M27.00S,2022-01-23T23:38:11.9Z,2,REGULAR,foul,offensive,[],1627783,,,1610612761,15,39,2022-01-23T23:38:22Z,1850000,,,0,,P. Siakam charge offensive FOUL (2 PF),"[1627783, 1630570]",1610612761.0,TOR,charge,,,Siakam,P. Siakam,,,,,,,,201638.0,,,,,,,,,,,2.0,0.0,Watford,1630570.0,,
188,PT10M27.00S,2022-01-23T23:38:11.9Z,2,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,15,39,2022-01-23T23:38:11Z,1870000,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,2.0,,,201638.0,,,,,,,,,,,,,,,,
189,PT10M27.00S,2022-01-23T23:38:31.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,15,39,2022-01-23T23:38:31Z,1880000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M27.00S,2022-01-23T23:38:32.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612757,15,39,2022-01-23T23:39:29Z,1890000,,,0,,,[],1610612761.0,TOR,stands,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,
191,PT10M08.00S,2022-01-23T23:41:37.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629604,9.806176084099869,79.16666666666666,1610612757,15,41,2022-01-23T23:41:42Z,1900000,-146.0,40.0,1,left,C. Elleby 15' pullup Jump Shot (2 PTS) (D. Smith Jr. 3 AST),"[1629604, 1628372]",1610612757.0,POR,pullup,,,Elleby,C. Elleby,,,,,,,,,15.11,Made,2.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,
193,PT10M03.00S,2022-01-23T23:41:45.0Z,2,REGULAR,foul,personal,[],1628372,,,1610612761,15,41,2022-01-23T23:41:54Z,1920000,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 1627783]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,101283.0,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,
195,PT10M03.00S,2022-01-23T23:41:58.6Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,15,41,2022-01-23T23:42:03Z,1940000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M03.00S,2022-01-23T23:41:58.6Z,2,REGULAR,substitution,in,[],1630625,,,1610612761,15,41,2022-01-23T23:42:03Z,1950000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M48.00S,2022-01-23T23:42:25.8Z,2,REGULAR,3pt,Jump Shot,[],1628449,66.5735873850197,36.27450980392157,1610612761,15,41,2022-01-23T23:42:32Z,1960000,-69.0,262.0,1,right,MISS C. Boucher 27' step back 3PT,[1628449],1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,,,,,27.05,Missed,,,,,,,,,,,,,,
198,PT09M45.00S,2022-01-23T23:42:28.8Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,15,41,2022-01-23T23:42:32Z,1970000,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,197.0,5.0,3.0,2.0,,,,,,
199,PT09M39.00S,2022-01-23T23:42:34.7Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612761,15,41,2022-01-23T23:42:46Z,1980000,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1629604]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,1.0,Elleby,1629604.0,,,,,,,,,,,,,,,,,
200,PT09M39.00S,2022-01-23T23:42:34.7Z,2,REGULAR,steal,,[],1629604,,,1610612757,15,41,2022-01-23T23:44:54Z,1990000,,,0,,C. Elleby STEAL (1 STL),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M27.00S,2022-01-23T23:42:46.4Z,2,REGULAR,turnover,bad pass,[],1629642,,,1610612757,15,41,2022-01-23T23:42:50Z,2000000,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 1630567]",1610612757.0,POR,,,,Little,N. Little,,,,,1.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,
202,PT09M27.00S,2022-01-23T23:42:46.4Z,2,REGULAR,steal,,[],1630567,,,1610612761,15,41,2022-01-23T23:42:48Z,2010000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M24.00S,2022-01-23T23:42:52.0Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,15,41,2022-01-23T23:43:00Z,2020000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,1.0,,,202056.0,,,,,,,,,,,,,,,,
204,PT09M02.00S,2022-01-23T23:43:19.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628372,26.888961892247043,63.48039215686274,1610612757,15,41,2022-01-23T23:43:24Z,2030000,-67.0,200.0,1,left,MISS D. Smith Jr. 21' pullup Shot,[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,,21.13,Missed,,,,,,,,,,,,,,
205,PT08M59.00S,2022-01-23T23:43:22.5Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,15,41,2022-01-23T23:43:24Z,2040000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,204.0,4.0,4.0,0.0,,,,,,
206,PT08M37.00S,2022-01-23T23:43:44.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,71.30420499342969,15.441176470588236,1610612761,15,41,2022-01-23T23:43:51Z,2050000,-173.0,217.0,1,right,MISS O. Anunoby 27' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,,,,,27.76,Missed,,,,,,,,,,,,,,
207,PT08M34.00S,2022-01-23T23:43:47.6Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,15,41,2022-01-23T23:43:51Z,2060000,,,0,,C. Boucher REBOUND (Off:3 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,206.0,6.0,3.0,3.0,,,,,,
208,PT08M30.00S,2022-01-23T23:43:51.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,94.30026281208936,4.901960784313726,1610612761,15,41,2022-01-23T23:43:56Z,2070000,-225.0,1.0,1,right,MISS D. Banton 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,22.55,Missed,,,,,,,,,,,,,,
209,PT08M26.00S,2022-01-23T23:43:55.2Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,15,41,2022-01-23T23:43:56Z,2080000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,208.0,1.0,1.0,0.0,,,,,,
210,PT08M23.00S,2022-01-23T23:43:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629604,12.040078843626807,55.88235294117647,1610612757,15,41,2022-01-23T23:44:06Z,2090000,-29.0,61.0,1,left,MISS C. Elleby 6' running finger roll Layup - blocked,"[1629604, 1630567]",1610612757.0,POR,running finger roll,,,Elleby,C. Elleby,,,,,,,,,6.74,Missed,,,,,,,,,,,,,Barnes,1630567.0
211,PT08M23.00S,2022-01-23T23:43:58.7Z,2,REGULAR,block,,[],1630567,,,1610612757,15,41,2022-01-23T23:44:01Z,2100000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M19.00S,2022-01-23T23:44:02.7Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,15,41,2022-01-23T23:44:06Z,2110000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,
213,PT08M03.00S,2022-01-23T23:44:20.2Z,2,REGULAR,foul,offensive,[],1627783,,,1610612761,15,41,2022-01-23T23:44:47Z,2120000,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 1629604]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,201638.0,,,,,,,,,,,3.0,0.0,Elleby,1629604.0,,
215,PT08M03.00S,2022-01-23T23:44:20.2Z,2,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,15,41,2022-01-23T23:44:20Z,2140000,,,0,,P. Siakam offensive foul TURNOVER (3 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,3.0,,,201638.0,,,,,,,,,,,,,,,,
216,PT08M03.00S,2022-01-23T23:44:41.4Z,2,REGULAR,substitution,out,[],1627783,,,1610612757,15,41,2022-01-23T23:44:45Z,2150000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M03.00S,2022-01-23T23:44:41.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612757,15,41,2022-01-23T23:44:45Z,2160000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2022-01-23T23:45:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,9.937582128777924,51.225490196078425,1610612757,15,43,2022-01-23T23:45:13Z,2170000,-6.0,41.0,1,left,D. Smith Jr. driving finger roll Layup (2 PTS),[1628372],1610612757.0,POR,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,,,,,4.14,Made,2.0,,,,,,,,,,,,,
219,PT07M41.00S,2022-01-23T23:45:12.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.82588699080158,48.77450980392157,1610612761,17,43,2022-01-23T23:45:20Z,2180000,-6.0,-4.0,1,right,O. Anunoby cutting DUNK (2 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,,,,,0.72,Made,2.0,S. Barnes,1630567.0,2.0,,,,,,,,,,
221,PT07M16.00S,2022-01-23T23:45:38.1Z,2,REGULAR,2pt,Jump Shot,[],203463,25.04927726675427,56.372549019607845,1610612757,17,43,2022-01-23T23:45:42Z,2200000,-32.0,183.0,1,left,MISS B. McLemore 18' pullup Shot - blocked,"[203463, 1628384]",1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,,18.58,Missed,,,,,,,,,,,,,Anunoby,1628384.0
222,PT07M16.00S,2022-01-23T23:45:38.1Z,2,REGULAR,block,,[],1628384,,,1610612757,17,43,2022-01-23T23:45:40Z,2210000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M12.00S,2022-01-23T23:45:42.1Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,17,43,2022-01-23T23:45:42Z,2220000,,,0,,T. Watford REBOUND (Off:2 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,221.0,4.0,2.0,2.0,,,,,,
224,PT07M10.00S,2022-01-23T23:45:43.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203463,12.040078843626807,77.45098039215686,1610612757,17,45,2022-01-23T23:45:51Z,2230000,-137.0,61.0,1,left,B. McLemore 15' driving floating bank Jump Shot (11 PTS) (T. Watford 2 AST),"[203463, 1630570]",1610612757.0,POR,driving floating bank,,,McLemore,B. McLemore,,,,,,,,,15.01,Made,11.0,T. Watford,1630570.0,2.0,,,,,,,,,,
225,PT07M00.00S,2022-01-23T23:45:53.5Z,2,REGULAR,3pt,Jump Shot,[],1630625,93.64323258869908,95.58823529411765,1610612761,20,45,2022-01-23T23:45:58Z,2240000,228.0,7.0,1,right,D. Banton 3PT  (3 PTS) (O. Anunoby 1 AST),"[1630625, 1628384]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,22.8,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,
227,PT06M50.00S,2022-01-23T23:46:08.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,20,45,2022-01-23T23:46:08Z,2260000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,20,45,2022-01-23T23:48:45Z,2270000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,out,[],1628372,,,1610612757,20,45,2022-01-23T23:48:45Z,2280000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,out,[],203463,,,1610612757,20,45,2022-01-23T23:48:45Z,2290000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,in,[],203468,,,1610612757,20,45,2022-01-23T23:48:45Z,2300000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,in,[],203994,,,1610612757,20,45,2022-01-23T23:48:45Z,2310000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M50.00S,2022-01-23T23:48:18.9Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,20,45,2022-01-23T23:48:45Z,2320000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M45.00S,2022-01-23T23:49:10.7Z,2,REGULAR,foul,personal,[],1628384,,,1610612757,20,45,2022-01-23T23:49:40Z,2330000,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1629604]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,101283.0,,,,,,,,,,,2.0,1.0,Elleby,1629604.0,,
237,PT06M40.00S,2022-01-23T23:49:37.9Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,20,45,2022-01-23T23:49:42Z,2350000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1630625]",1610612757.0,POR,,,,Simons,A. Simons,,,,,2.0,Banton,1630625.0,,,,,,,,,,,,,,,,,
238,PT06M40.00S,2022-01-23T23:49:37.9Z,2,REGULAR,steal,,[],1630625,,,1610612761,20,45,2022-01-23T23:49:40Z,2360000,,,0,,D. Banton STEAL (1 STL),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M37.00S,2022-01-23T23:49:45.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,20,45,2022-01-23T23:49:45Z,2370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M33.00S,2022-01-23T23:50:02.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,91.40932982917214,4.411764705882353,1610612761,23,45,2022-01-23T23:50:06Z,2380000,-228.0,28.0,1,right,F. VanVleet 3PT  (8 PTS) (O. Anunoby 2 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,22.97,Made,8.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,
242,PT06M07.00S,2022-01-23T23:50:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629604,29.25427069645204,79.16666666666666,1610612757,23,48,2022-01-23T23:50:32Z,2400000,-146.0,222.0,1,left,C. Elleby 26' 3PT  (5 PTS) (N. Little 1 AST),"[1629604, 1629642]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,26.6,Made,5.0,N. Little,1629642.0,1.0,,,,,,,,,,
244,PT05M54.00S,2022-01-23T23:50:46.5Z,2,REGULAR,foul,technical,['1freethrow'],203994,,,1610612761,23,48,2022-01-23T23:51:04Z,2420000,,,0,,J. Nurkic defensive-3-second technical FOUL (1 Tech),[203994],1610612757.0,POR,defensive-3-second,,,Nurkic,J. Nurkic,,,,,,,,202056.0,,,,,,,,,,,1.0,1.0,,,,
245,PT05M54.00S,2022-01-23T23:51:05.8Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,24,48,2022-01-23T23:51:05Z,2430000,,,0,,F. VanVleet technical Free Throw 1 of 1 (9 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
246,PT05M54.00S,2022-01-23T23:51:06.9Z,2,REGULAR,substitution,out,[],1629642,,,1610612761,24,48,2022-01-23T23:51:10Z,2440000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M54.00S,2022-01-23T23:51:06.9Z,2,REGULAR,substitution,in,[],203496,,,1610612761,24,48,2022-01-23T23:51:10Z,2450000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M46.00S,2022-01-23T23:51:33.8Z,2,REGULAR,3pt,Jump Shot,[],1627832,82.21090670170827,95.83333333333334,1610612761,24,48,2022-01-23T23:51:38Z,2460000,229.0,115.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,25.63,Missed,,,,,,,,,,,,,,
249,PT05M44.00S,2022-01-23T23:51:35.8Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,24,48,2022-01-23T23:51:38Z,2470000,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,248.0,5.0,4.0,1.0,,,,,,
250,PT05M42.00S,2022-01-23T23:51:38.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,93.77463863337714,96.56862745098039,1610612761,24,48,2022-01-23T23:51:42Z,2480000,233.0,6.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,23.29,Missed,,,,,,,,,,,,,,
251,PT05M39.00S,2022-01-23T23:51:41.3Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612761,24,48,2022-01-23T23:51:42Z,2490000,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,250.0,2.0,1.0,1.0,,,,,,
252,PT05M37.00S,2022-01-23T23:51:43.5Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612761,24,48,2022-01-23T23:51:48Z,2500000,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 203994]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,2.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
253,PT05M37.00S,2022-01-23T23:51:43.5Z,2,REGULAR,steal,,[],203994,,,1610612757,24,48,2022-01-23T23:51:46Z,2510000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M32.00S,2022-01-23T23:51:48.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203496,24.52365308804205,88.48039215686273,1610612757,24,48,2022-01-23T23:51:55Z,2520000,-192.0,178.0,1,left,MISS R. Covington 26' running 3PT,[203496],1610612757.0,POR,running,,,Covington,R. Covington,,,,,,,,,26.21,Missed,,,,,,,,,,,,,,
255,PT05M27.00S,2022-01-23T23:51:53.5Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,24,48,2022-01-23T23:51:55Z,2530000,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,254.0,3.0,2.0,1.0,,,,,,
256,PT05M22.00S,2022-01-23T23:52:00.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,24,48,2022-01-23T23:52:00Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M22.00S,2022-01-23T23:52:01.0Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,24,48,2022-01-23T23:52:06Z,2550000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M22.00S,2022-01-23T23:52:01.0Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,24,48,2022-01-23T23:52:06Z,2560000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M20.00S,2022-01-23T23:52:15.8Z,2,REGULAR,2pt,Jump Shot,[],1630567,89.96386333771353,27.696078431372552,1610612761,24,48,2022-01-23T23:52:22Z,2570000,-112.0,42.0,1,right,MISS S. Barnes 11' fadeaway Shot,[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,,,,,11.91,Missed,,,,,,,,,,,,,,
260,PT05M16.00S,2022-01-23T23:52:19.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,24,48,2022-01-23T23:52:22Z,2580000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,259.0,5.0,4.0,1.0,,,,,,
261,PT05M06.00S,2022-01-23T23:52:29.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.623521681997373,40.931372549019606,1610612757,24,50,2022-01-23T23:52:34Z,2590000,45.0,29.0,1,left,J. Nurkic turnaround bank Hook (5 PTS),[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,,,,,5.36,Made,5.0,,,,,,,,,,,,,
262,PT04M40.00S,2022-01-23T23:52:56.1Z,2,REGULAR,3pt,Jump Shot,[],1630567,80.1084099868594,93.13725490196079,1610612761,24,50,2022-01-23T23:53:00Z,2600000,216.0,134.0,1,right,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,,,25.42,Missed,,,,,,,,,,,,,,
263,PT04M37.00S,2022-01-23T23:52:59.1Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,24,50,2022-01-23T23:53:00Z,2610000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,
264,PT04M32.00S,2022-01-23T23:53:04.6Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612757,24,50,2022-01-23T23:53:10Z,2620000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1628384]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,1.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
265,PT04M32.00S,2022-01-23T23:53:04.6Z,2,REGULAR,steal,,[],1628384,,,1610612761,24,50,2022-01-23T23:53:07Z,2630000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
