actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
357,PT09M30.00S,2021-12-14T01:19:36.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203458,87.07293035479631,46.07843137254902,1610612758,72,50,2021-12-14T01:19:42Z,3530000,-20.0,69.0,1,right,MISS A. Len 7' driving Hook,[203458],1610612758.0,SAC,driving,,,Len,A. Len,,,,,7.17,Missed,,,,,,,,,,,,,,,,,,
358,PT09M28.00S,2021-12-14T01:19:38.3Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,72,50,2021-12-14T01:19:42Z,3540000,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,357.0,5.0,5.0,0.0,,,,,,,,,,,,,,
359,PT09M18.00S,2021-12-14T01:19:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628449,27.808804204993432,20.098039215686274,1610612761,75,50,2021-12-14T01:19:55Z,3550000,150.0,209.0,1,left,C. Boucher 25' 3PT  (14 PTS) (F. VanVleet 4 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.69,Made,,,,,,,14.0,,,,F. VanVleet,1627832.0,4.0,,,,,
361,PT09M06.00S,2021-12-14T01:20:00.2Z,3,REGULAR,3pt,Jump Shot,[],1629002,76.2976346911958,87.99019607843137,1610612758,75,50,2021-12-14T01:20:05Z,3570000,190.0,170.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
362,PT09M03.00S,2021-12-14T01:20:03.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,75,50,2021-12-14T01:20:05Z,3580000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,361.0,2.0,2.0,0.0,,,,,,,,,,,,,,
363,PT08M57.00S,2021-12-14T01:20:08.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.802233902759525,48.28431372549019,1610612761,75,50,2021-12-14T01:20:14Z,3590000,9.0,256.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
364,PT08M55.00S,2021-12-14T01:20:10.4Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,75,50,2021-12-14T01:20:14Z,3600000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,363.0,3.0,3.0,0.0,,,,,,,,,,,,,,
365,PT08M40.00S,2021-12-14T01:20:26.5Z,3,REGULAR,3pt,Jump Shot,[],203084,66.96780551905388,60.78431372549019,1610612758,75,53,2021-12-14T01:20:32Z,3610000,54.0,258.0,1,right,H. Barnes 26' 3PT  (3 PTS) (T. Haliburton 4 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.36,Made,,,,,,,3.0,,,,T. Haliburton,1630169.0,4.0,,,,,
367,PT08M22.00S,2021-12-14T01:20:44.5Z,3,REGULAR,2pt,Jump Shot,[],1629018,26.62614980289093,48.529411764705884,1610612761,75,53,2021-12-14T01:20:51Z,3630000,7.0,198.0,1,left,MISS G. Trent Jr. 19' pullup Shot - blocked,"[1629018, 1630169]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,19.79,Missed,,,,,Haliburton,1630169.0,,,,,,,,,,,,
368,PT08M22.00S,2021-12-14T01:20:44.5Z,3,REGULAR,block,,[],1630169,,,1610612761,75,53,2021-12-14T01:20:47Z,3640000,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M20.00S,2021-12-14T01:20:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,75,53,2021-12-14T01:20:51Z,3650000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,
370,PT08M20.00S,2021-12-14T01:20:50.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,75,53,2021-12-14T01:20:50Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M17.00S,2021-12-14T01:21:07.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628449,7.046649145860711,25.245098039215684,1610612761,75,53,2021-12-14T01:21:13Z,3670000,124.0,14.0,1,left,MISS C. Boucher 12' fadeaway Shot,[1628449],1610612761.0,TOR,fadeaway,,,Boucher,C. Boucher,,,,,12.46,Missed,,,,,,,,,,,,,,,,,,
372,PT08M15.00S,2021-12-14T01:21:09.0Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,75,53,2021-12-14T01:21:13Z,3680000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,,,,,,,
373,PT08M04.00S,2021-12-14T01:21:20.2Z,3,REGULAR,2pt,Jump Shot,[],1629002,90.09526938239159,66.42156862745098,1610612758,75,53,2021-12-14T01:21:25Z,3690000,82.0,41.0,1,right,MISS C. Metu 9' driving floating Shot - blocked,"[1629002, 1630567]",1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,9.16,Missed,,,,,Barnes,1630567.0,,,,,,,,,,,,
374,PT08M04.00S,2021-12-14T01:21:20.2Z,3,REGULAR,block,,[],1630567,,,1610612758,75,53,2021-12-14T01:21:57Z,3700000,,,0,,S. Barnes BLOCK (4 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M01.00S,2021-12-14T01:21:23.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,75,53,2021-12-14T01:21:25Z,3710000,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,,,
376,PT07M43.00S,2021-12-14T01:21:42.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,7.440867279894875,3.1862745098039214,1610612761,75,53,2021-12-14T01:21:46Z,3720000,234.0,17.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
377,PT07M39.00S,2021-12-14T01:21:46.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,75,53,2021-12-14T01:21:46Z,3730000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,376.0,2.0,2.0,0.0,,,,,,,,,,,,,,
378,PT07M27.00S,2021-12-14T01:21:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,89.56964520367937,46.81372549019608,1610612758,75,53,2021-12-14T01:22:04Z,3740000,-16.0,46.0,1,right,MISS D. Fox driving finger roll Layup,[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,4.82,Missed,,,,,,,,,,,,,,,,,,
379,PT07M23.00S,2021-12-14T01:22:01.8Z,3,REGULAR,rebound,offensive,[],203458,,,1610612758,75,53,2021-12-14T01:22:04Z,3750000,,,0,,A. Len REBOUND (Off:8 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,378.0,8.0,0.0,8.0,,,,,,,,,,,,,,
380,PT07M23.00S,2021-12-14T01:22:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,94.40999984741211,50.0,1610612758,75,55,2021-12-14T01:22:00Z,3760000,0.0,0.0,1,right,A. Len tip Layup (12 PTS),[203458],1610612758.0,SAC,tip,,,Len,A. Len,,,,,0.0,Made,,,,,,,12.0,,,,,,,,,,,
381,PT07M17.00S,2021-12-14T01:22:11.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,75,55,2021-12-14T01:22:11Z,3770000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M07.00S,2021-12-14T01:25:10.4Z,3,REGULAR,3pt,Jump Shot,[],1628449,11.645860709592641,95.34313725490196,1610612761,78,55,2021-12-14T01:25:15Z,3780000,-227.0,57.0,1,left,C. Boucher 3PT  (17 PTS) (F. VanVleet 5 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,23.38,Made,,,,,,,17.0,,,,F. VanVleet,1627832.0,5.0,,,,,
384,PT06M51.00S,2021-12-14T01:25:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,90.22667542706965,61.51960784313726,1610612758,78,55,2021-12-14T01:25:30Z,3800000,58.0,39.0,1,right,MISS H. Barnes 6' driving floating Shot - blocked,"[203084, 1630567]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,6.98,Missed,,,,,Barnes,1630567.0,,,,,,,,,,,,
385,PT06M51.00S,2021-12-14T01:25:25.7Z,3,REGULAR,block,,[],1630567,,,1610612758,78,55,2021-12-14T01:25:28Z,3810000,,,0,,S. Barnes BLOCK (5 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M48.00S,2021-12-14T01:25:28.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,78,55,2021-12-14T01:25:30Z,3820000,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,,
387,PT06M35.00S,2021-12-14T01:25:40.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627832,13.222733245729303,43.627450980392155,1610612761,80,55,2021-12-14T01:25:46Z,3830000,32.0,72.0,1,left,F. VanVleet 7' driving Hook (10 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,7.86,Made,,,,,,,10.0,,,,,,,,,,,
388,PT06M20.00S,2021-12-14T01:25:58.7Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612758,80,55,2021-12-14T01:26:05Z,3840000,,,0,,S. Barnes shooting personal FOUL (3 PF) (Fox 2 FT),"[1630567, 1628368]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Fox,1628368.0
390,PT06M20.00S,2021-12-14T01:26:18.6Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,80,56,2021-12-14T01:26:18Z,3860000,,,0,,D. Fox Free Throw 1 of 2 (21 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
391,PT06M20.00S,2021-12-14T01:26:19.8Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,80,56,2021-12-14T01:26:25Z,3870000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M20.00S,2021-12-14T01:26:19.8Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,80,56,2021-12-14T01:26:25Z,3880000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M20.00S,2021-12-14T01:26:36.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,80,57,2021-12-14T01:26:36Z,3890000,,,0,,D. Fox Free Throw 2 of 2 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
394,PT06M04.00S,2021-12-14T01:26:57.2Z,3,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,80,57,2021-12-14T01:27:08Z,3900000,,,0,,C. Boucher bad pass out-of-bounds TURNOVER (3 TO),[1628449],1610612761.0,TOR,bad pass,,,Boucher,C. Boucher,,,,,,,,,,,,,,3.0,,,,,,1201.0,,,,
395,PT05M55.00S,2021-12-14T01:27:12.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629002,82.21090670170827,45.09803921568628,1610612758,80,57,2021-12-14T01:27:45Z,3910000,-25.0,115.0,1,right,MISS C. Metu 11' driving Hook,[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,11.73,Missed,,,,,,,,,,,,,,,,,,
396,PT05M53.00S,2021-12-14T01:27:14.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,80,57,2021-12-14T01:27:23Z,3920000,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,395.0,7.0,5.0,2.0,,,,,,,,,,,,,,
397,PT05M47.00S,2021-12-14T01:27:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.427726675427067,49.26470588235294,1610612761,80,57,2021-12-14T01:27:28Z,3930000,4.0,111.0,1,left,MISS P. Siakam 11' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,
398,PT05M44.00S,2021-12-14T01:27:23.0Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,80,57,2021-12-14T01:27:28Z,3940000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,397.0,5.0,5.0,0.0,,,,,,,,,,,,,,
399,PT05M33.00S,2021-12-14T01:27:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,82.47371879106439,59.80392156862745,1610612758,80,57,2021-12-14T01:28:21Z,3950000,49.0,112.0,1,right,MISS D. Mitchell 12' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,12.24,Missed,,,,,,,,,,,,,,,,,,
400,PT05M33.00S,2021-12-14T01:27:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,80,57,2021-12-14T01:28:03Z,3960000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,
401,PT05M33.00S,2021-12-14T01:27:38.4Z,3,REGULAR,foul,personal,[],1630567,,,1610612758,80,57,2021-12-14T01:27:44Z,3970000,,,0,,S. Barnes loose ball personal FOUL (4 PF),"[1630567, 203458]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,203177.0,4.0,0.0,Len,203458.0
403,PT05M33.00S,2021-12-14T01:27:45.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612758,80,57,2021-12-14T01:27:55Z,3990000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M33.00S,2021-12-14T01:27:45.5Z,3,REGULAR,substitution,out,[],1629002,,,1610612758,80,57,2021-12-14T01:27:55Z,4000000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M33.00S,2021-12-14T01:27:45.5Z,3,REGULAR,substitution,in,[],1629139,,,1610612758,80,57,2021-12-14T01:27:55Z,4010000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M33.00S,2021-12-14T01:27:45.5Z,3,REGULAR,substitution,in,[],1628963,,,1610612758,80,57,2021-12-14T01:27:55Z,4020000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M27.00S,2021-12-14T01:28:12.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,82.34231274638634,48.03921568627451,1610612758,80,59,2021-12-14T01:28:17Z,4030000,-10.0,113.0,1,right,D. Fox 11' pullup Jump Shot (24 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,11.39,Made,,,,,,,24.0,,,,,,,,,,,
408,PT05M27.00S,2021-12-14T01:28:16.1Z,3,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612758,80,59,2021-12-14T01:28:24Z,4040000,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Fox 1 FT),"[1627832, 1628368]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Fox,1628368.0
410,PT05M27.00S,2021-12-14T01:28:25.7Z,3,REGULAR,substitution,out,[],203084,,,1610612758,80,59,2021-12-14T01:29:19Z,4060000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M27.00S,2021-12-14T01:28:25.7Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,80,59,2021-12-14T01:29:19Z,4070000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M27.00S,2021-12-14T01:28:42.4Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,80,60,2021-12-14T01:28:42Z,4080000,,,0,,D. Fox Free Throw 1 of 1 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
413,PT05M14.00S,2021-12-14T01:28:59.5Z,3,REGULAR,foul,personal,[],203458,,,1610612761,80,60,2021-12-14T01:29:19Z,4090000,,,0,,A. Len personal FOUL (3 PF),"[203458, 1627783]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Siakam,1627783.0
415,PT05M14.00S,2021-12-14T01:29:19.6Z,3,REGULAR,substitution,out,[],203458,,,1610612761,80,60,2021-12-14T01:29:26Z,4110000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M14.00S,2021-12-14T01:29:19.6Z,3,REGULAR,substitution,in,[],202684,,,1610612761,80,60,2021-12-14T01:29:26Z,4120000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M08.00S,2021-12-14T01:29:39.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,28.203022339027594,50.49019607843137,1610612761,82,60,2021-12-14T01:29:45Z,4130000,-2.0,213.0,1,left,F. VanVleet 21' pullup Jump Shot (12 PTS) (C. Boucher 1 AST),"[1627832, 1628449]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,21.26,Made,,,,,,,12.0,,,,C. Boucher,1628449.0,1.0,,,,,
419,PT04M58.00S,2021-12-14T01:29:50.4Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,82,60,2021-12-14T01:29:57Z,4150000,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 1627832]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,
420,PT04M58.00S,2021-12-14T01:29:50.4Z,3,REGULAR,steal,,[],1627832,,,1610612761,82,60,2021-12-14T01:29:52Z,4160000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M53.00S,2021-12-14T01:29:55.7Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612761,82,60,2021-12-14T01:30:00Z,4170000,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1627741]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,2.0,Hield,1627741.0,,,,,,,,
422,PT04M53.00S,2021-12-14T01:29:55.7Z,3,REGULAR,steal,,[],1627741,,,1610612758,82,60,2021-12-14T01:29:57Z,4180000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M49.00S,2021-12-14T01:29:59.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,71.96123521681997,21.07843137254902,1610612758,82,60,2021-12-14T01:30:07Z,4190000,-145.0,211.0,1,right,MISS B. Hield 25' running pullup 3PT,[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
424,PT04M45.00S,2021-12-14T01:30:03.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,82,60,2021-12-14T01:30:07Z,4200000,,,0,,P. Siakam REBOUND (Off:2 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,423.0,8.0,6.0,2.0,,,,,,,,,,,,,,
425,PT04M40.00S,2021-12-14T01:30:07.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,19.530223390275953,7.598039215686274,1610612761,82,60,2021-12-14T01:30:14Z,4210000,212.0,131.0,1,left,MISS G. Trent Jr. 24' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
426,PT04M36.00S,2021-12-14T01:30:11.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,82,60,2021-12-14T01:30:14Z,4220000,,,0,,M. Bagley III REBOUND (Off:0 Def:8),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,425.0,8.0,8.0,0.0,,,,,,,,,,,,,,
427,PT04M17.00S,2021-12-14T01:30:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612758,82,60,2021-12-14T01:30:39Z,4230000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627783, 202684]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Thompson,202684.0
429,PT04M17.00S,2021-12-14T01:30:57.8Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612758,82,61,2021-12-14T01:30:57Z,4250000,,,0,,T. Thompson Free Throw 1 of 2 (1 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
430,PT04M17.00S,2021-12-14T01:30:58.5Z,3,REGULAR,substitution,out,[],1628449,,,1610612758,82,61,2021-12-14T01:31:02Z,4260000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M17.00S,2021-12-14T01:30:58.5Z,3,REGULAR,substitution,in,[],1630551,,,1610612758,82,61,2021-12-14T01:31:02Z,4270000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M17.00S,2021-12-14T01:31:23.3Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612758,82,62,2021-12-14T01:31:23Z,4280000,,,0,,T. Thompson Free Throw 2 of 2 (2 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
433,PT04M04.00S,2021-12-14T01:31:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,11.12023653088042,40.931372549019606,1610612761,84,62,2021-12-14T01:31:50Z,4290000,45.0,52.0,1,left,P. Siakam 6' driving Layup (14 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,6.9,Made,,,,,,,14.0,,,,,,,,,,,
434,PT04M04.00S,2021-12-14T01:31:47.1Z,3,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612761,84,62,2021-12-14T01:31:51Z,4300000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Siakam 1 FT),"[1628963, 1627783]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Siakam,1627783.0
436,PT04M04.00S,2021-12-14T01:32:14.1Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,84,62,2021-12-14T01:32:17Z,4320000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT04M02.00S,2021-12-14T01:32:16.1Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,84,62,2021-12-14T01:32:17Z,4330000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,436.0,1.0,1.0,0.0,,,,,,,,,,,,,,
438,PT03M49.00S,2021-12-14T01:32:28.0Z,3,REGULAR,2pt,Jump Shot,[],1630558,77.87450722733246,28.676470588235293,1610612758,84,62,2021-12-14T01:32:34Z,4340000,-107.0,155.0,1,right,MISS D. Mitchell 18' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,
439,PT03M46.00S,2021-12-14T01:32:31.0Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612761,84,62,2021-12-14T01:32:34Z,4350000,,,0,,Y. Watanabe REBOUND (Off:0 Def:3),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,,,,,,
440,PT03M39.00S,2021-12-14T01:32:37.3Z,3,REGULAR,3pt,Jump Shot,[],1630551,5.469776609724048,95.83333333333334,1610612761,84,62,2021-12-14T01:33:00Z,4360000,-229.0,-1.0,1,left,MISS J. Champagnie running 3PT,[1630551],1610612761.0,TOR,running,,,Champagnie,J. Champagnie,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
441,PT03M36.00S,2021-12-14T01:32:40.3Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,84,62,2021-12-14T01:32:44Z,4370000,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,440.0,2.0,2.0,0.0,,,,,,,,,,,,,,
442,PT03M18.00S,2021-12-14T01:32:58.9Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,84,62,2021-12-14T01:33:04Z,4380000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1627832]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,,,,
