actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
177,PT09M50.00S,2024-01-01T20:43:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.703679369250986,47.30392156862745,1610612750,32,34,2024-01-01T20:43:47Z,1710000,False,13.0,20.0,1,left,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
178,PT09M47.00S,2024-01-01T20:43:44.9Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,32,34,2024-01-01T20:43:47Z,1720000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,177.0,,2.0,1.0,1.0,,,,,,,,,
179,PT09M35.00S,2024-01-01T20:43:56.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,71.82982917214193,23.774509803921568,1610612752,32,34,2024-01-01T20:51:10Z,1730000,False,-131.0,212.0,1,right,MISS J. Hart 24' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
180,PT09M32.00S,2024-01-01T20:43:59.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,32,34,2024-01-01T20:44:02Z,1740000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,179.0,,2.0,2.0,0.0,,,,,,,,,
181,PT09M21.00S,2024-01-01T20:44:10.2Z,2,REGULAR,turnover,bad pass,[],1628972,,,1610612750,32,34,2024-01-01T20:44:14Z,1750000,False,,,0,,T. Brown Jr. bad pass TURNOVER (1 TO),"[1628972, 1628973]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Brunson,1628973.0
182,PT09M21.00S,2024-01-01T20:44:10.2Z,2,REGULAR,steal,,[],1628973,,,1610612752,32,34,2024-01-01T20:44:12Z,1760000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
183,PT09M17.00S,2024-01-01T20:44:14.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,94.43166885676742,95.34313725490196,1610612752,35,34,2024-01-01T20:52:52Z,1770000,False,227.0,0.0,1,right,J. Brunson 3PT  (6 PTS) (Q. Grimes 1 AST),"[1628973, 1629656]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.67,Made,6.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
185,PT08M58.00S,2024-01-01T20:44:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,7.046649145860711,57.107843137254896,1610612750,35,36,2024-01-01T20:53:20Z,1790000,False,-36.0,14.0,1,left,M. Conley driving floating Jump Shot (2 PTS),[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.81,Made,2.0,,,,,,,,,,,,,,,,,
186,PT08M58.00S,2024-01-01T20:44:37.6Z,2,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612750,35,36,2024-01-01T20:44:43Z,1800000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Conley 1 FT),"[1629656, 201144]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,,,,,1.0,0.0,Conley,201144.0,,,,
188,PT08M58.00S,2024-01-01T20:44:37.6Z,2,REGULAR,substitution,out,[],203937,,,1610612750,35,36,2024-01-01T20:44:51Z,1820000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M58.00S,2024-01-01T20:44:37.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,35,36,2024-01-01T20:44:51Z,1830000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M58.00S,2024-01-01T20:45:15.1Z,2,REGULAR,freethrow,1 of 1,[],201144,,,1610612750,35,37,2024-01-01T20:45:15Z,1840000,False,,,0,,M. Conley Free Throw 1 of 1 (3 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
191,PT08M42.00S,2024-01-01T20:45:42.1Z,2,REGULAR,foul,technical,['1freethrow'],203497,,,1610612752,35,37,2024-01-01T20:45:52Z,1850000,False,,,0,,R. Gobert defensive-3-second technical FOUL (1 Tech),[203497],1610612750.0,MIN,defensive-3-second,,,Gobert,R. Gobert,,,,,,,,,,,,,,1626301.0,,,,,1.0,1.0,,,,,,
192,PT08M42.00S,2024-01-01T20:46:04.2Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,36,37,2024-01-01T20:46:04Z,1860000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
193,PT08M42.00S,2024-01-01T20:46:04.3Z,2,REGULAR,substitution,out,[],1629675,,,1610612752,36,37,2024-01-01T20:46:15Z,1870000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M42.00S,2024-01-01T20:46:04.3Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,36,37,2024-01-01T20:46:15Z,1880000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M32.00S,2024-01-01T20:46:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.68528252299606,44.85294117647059,1610612752,38,37,2024-01-01T20:46:40Z,1890000,False,-26.0,120.0,1,right,J. Brunson 12' driving floating Jump Shot (9 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,9.0,,,,,,,,,,,,,,,,,
196,PT08M22.00S,2024-01-01T20:46:45.8Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612750,38,37,2024-01-01T20:47:02Z,1900000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Towns 2 FT),"[1628384, 1626157]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,1.0,0.0,Towns,1626157.0,,,,
198,PT08M22.00S,2024-01-01T20:47:17.7Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,38,38,2024-01-01T20:47:17Z,1920000,False,,,0,,K. Towns Free Throw 1 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
199,PT08M22.00S,2024-01-01T20:47:38.3Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,38,39,2024-01-01T20:47:38Z,1930000,False,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
200,PT08M08.00S,2024-01-01T20:47:55.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,71.82982917214193,80.88235294117648,1610612752,38,39,2024-01-01T20:48:01Z,1940000,False,154.0,212.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
201,PT08M04.00S,2024-01-01T20:47:59.1Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,38,39,2024-01-01T20:48:01Z,1950000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,200.0,,3.0,1.0,2.0,,,,,,,,,
202,PT07M53.00S,2024-01-01T20:48:09.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628404,82.7365308804205,51.9607843137255,1610612752,38,39,2024-01-01T20:56:40Z,1960000,False,10.0,110.0,1,right,MISS J. Hart 11' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,11.02,Missed,,,,,,,,,,,,,,,,,,
203,PT07M50.00S,2024-01-01T20:48:12.9Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612750,38,39,2024-01-01T20:48:15Z,1970000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202.0,,1.0,1.0,0.0,,,,,,,,,
204,PT07M47.00S,2024-01-01T20:48:19.4Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,38,39,2024-01-01T20:48:28Z,1980000,False,,,0,,K. Towns charge offensive FOUL (2 PF),"[1626157, 1628973]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,,,,,2.0,0.0,Brunson,1628973.0,,,,
206,PT07M47.00S,2024-01-01T20:48:19.4Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,38,39,2024-01-01T20:48:19Z,2000000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,,,,1.0,,,,,,,,
207,PT07M47.00S,2024-01-01T20:48:19.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,38,39,2024-01-01T20:48:35Z,2010000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M47.00S,2024-01-01T20:48:19.5Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,38,39,2024-01-01T20:48:35Z,2020000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M47.00S,2024-01-01T20:48:39.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,38,39,2024-01-01T20:48:39Z,2030000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M41.00S,2024-01-01T20:52:05.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,86.81011826544021,76.22549019607843,1610612752,38,39,2024-01-01T20:52:09Z,2060000,False,131.0,71.0,1,right,MISS J. Brunson 14' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.93,Missed,,,,,,,,,,,,,,,,,,
213,PT07M39.00S,2024-01-01T20:52:07.4Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,38,39,2024-01-01T20:52:09Z,2070000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,212.0,,3.0,1.0,2.0,,,,,,,,,
216,PT07M32.00S,2024-01-01T20:52:19.1Z,2,REGULAR,foul,personal,[],201144,,,1610612752,38,39,2024-01-01T20:52:52Z,2100000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1629656]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,1.0,0.0,Grimes,1629656.0,,,,
219,PT07M23.00S,2024-01-01T20:53:09.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628973,86.67871222076215,37.5,1610612752,40,39,2024-01-01T20:58:40Z,2130000,False,-62.0,73.0,1,right,J. Brunson 9' driving floating Jump Shot (11 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,9.59,Made,11.0,,,,,,,,,,,,,,,,,
220,PT06M57.00S,2024-01-01T20:53:34.5Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,40,39,2024-01-01T20:53:40Z,2140000,False,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1628392]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,,,,,Hartenstein,1628392.0
221,PT06M57.00S,2024-01-01T20:53:34.5Z,2,REGULAR,steal,,[],1628392,,,1610612752,40,39,2024-01-01T20:55:45Z,2150000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
222,PT06M52.00S,2024-01-01T20:53:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,94.1688567674113,48.77450980392157,1610612752,42,39,2024-01-01T20:53:47Z,2160000,False,-6.0,2.0,1,right,Q. Grimes running reverse Layup (5 PTS),[1629656],1610612752.0,NYK,running reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.65,Made,5.0,,,,,,,,,,,,,,,,,
223,PT06M30.00S,2024-01-01T20:54:01.7Z,2,REGULAR,2pt,Jump Shot,[],1626157,20.97568988173456,59.55882352941176,1610612750,42,39,2024-01-01T20:59:37Z,2170000,False,-48.0,145.0,1,left,MISS K. Towns 15' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
224,PT06M28.00S,2024-01-01T20:54:03.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,42,39,2024-01-01T20:54:06Z,2180000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,,,,223.0,,1.0,1.0,0.0,,,,,,,,,
225,PT06M22.00S,2024-01-01T20:54:09.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,73.9323258869908,82.1078431372549,1610612752,45,39,2024-01-01T20:54:13Z,2190000,False,161.0,193.0,1,right,J. Hart 25' 3PT  (8 PTS) (J. Brunson 6 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.06,Made,8.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
227,PT06M21.00S,2024-01-01T20:54:17.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,45,39,2024-01-01T20:54:17Z,2210000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M21.00S,2024-01-01T20:54:17.3Z,2,REGULAR,substitution,out,[],1628972,,,1610612750,45,39,2024-01-01T20:57:18Z,2220000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M21.00S,2024-01-01T20:54:17.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,45,39,2024-01-01T20:57:18Z,2230000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M07.00S,2024-01-01T20:57:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612750,45,39,2024-01-01T20:57:50Z,2240000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Towns 2 FT),"[1628384, 1626157]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,,,,,2.0,0.0,Towns,1626157.0,,,,
232,PT06M07.00S,2024-01-01T20:58:05.5Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,45,40,2024-01-01T20:58:05Z,2260000,False,,,0,,K. Towns Free Throw 1 of 2 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
233,PT06M07.00S,2024-01-01T20:58:25.7Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,45,41,2024-01-01T20:58:25Z,2270000,False,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
234,PT05M59.00S,2024-01-01T20:58:37.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,67.7562417871222,52.450980392156865,1610612752,45,41,2024-01-01T21:01:50Z,2280000,False,12.0,251.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
235,PT05M55.00S,2024-01-01T20:58:41.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,45,41,2024-01-01T20:58:44Z,2290000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,234.0,,2.0,2.0,0.0,,,,,,,,,
236,PT05M43.00S,2024-01-01T20:58:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,7.835085413929041,47.05882352941176,1610612750,45,41,2024-01-01T20:58:59Z,2300000,False,15.0,21.0,1,left,MISS K. Towns driving floating bank Shot,[1626157],1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
237,PT05M42.00S,2024-01-01T20:58:54.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,45,41,2024-01-01T20:58:59Z,2310000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,236.0,,2.0,2.0,0.0,,,,,,,,,
238,PT05M36.00S,2024-01-01T20:59:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628973,94.43166885676742,95.34313725490196,1610612752,45,41,2024-01-01T20:59:06Z,2320000,False,227.0,0.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
239,PT05M34.00S,2024-01-01T20:59:03.1Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,45,41,2024-01-01T20:59:03Z,2330000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,238.0,,3.0,2.0,1.0,,,,,,,,,
240,PT05M32.00S,2024-01-01T20:59:04.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,75.3777923784494,12.745098039215685,1610612752,45,41,2024-01-01T20:59:16Z,2340000,False,-186.0,179.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
241,PT05M28.00S,2024-01-01T20:59:08.9Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,45,41,2024-01-01T20:59:16Z,2350000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,240.0,,2.0,0.0,2.0,,,,,,,,,
242,PT05M27.00S,2024-01-01T20:59:11.7Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612752,45,41,2024-01-01T20:59:25Z,2360000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Grimes 2 FT),"[1630183, 1629656]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,2.0,0.0,Grimes,1629656.0,,,,
244,PT05M27.00S,2024-01-01T20:59:41.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629656,,,1610612752,46,41,2024-01-01T20:59:41Z,2380000,False,,,0,,Q. Grimes Free Throw 1 of 2 (6 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
245,PT05M27.00S,2024-01-01T20:59:41.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,46,41,2024-01-01T20:59:52Z,2390000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M27.00S,2024-01-01T20:59:41.9Z,2,REGULAR,substitution,in,[],203944,,,1610612752,46,41,2024-01-01T20:59:52Z,2400000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M27.00S,2024-01-01T21:00:04.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629656,,,1610612752,47,41,2024-01-01T21:00:04Z,2410000,False,,,0,,Q. Grimes Free Throw 2 of 2 (7 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
248,PT05M10.00S,2024-01-01T21:00:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,10.200394218134035,50.98039215686274,1610612750,47,41,2024-01-01T21:04:42Z,2420000,False,-5.0,43.0,1,left,MISS R. Gobert Layup - blocked,"[203497, 1628392]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,Hartenstein,1628392.0,,
249,PT05M10.00S,2024-01-01T21:00:27.0Z,2,REGULAR,block,,[],1628392,,,1610612750,47,41,2024-01-01T21:00:29Z,2430000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT05M07.00S,2024-01-01T21:00:30.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,47,41,2024-01-01T21:00:33Z,2440000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,248.0,,3.0,1.0,2.0,,,,,,,,,
251,PT05M01.00S,2024-01-01T21:00:36.4Z,2,REGULAR,3pt,Jump Shot,[],203944,76.2976346911958,10.784313725490197,1610612752,47,41,2024-01-01T21:00:42Z,2450000,False,-196.0,170.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
252,PT04M58.00S,2024-01-01T21:00:39.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,47,41,2024-01-01T21:00:42Z,2460000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,251.0,,3.0,3.0,0.0,,,,,,,,,
253,PT04M44.00S,2024-01-01T21:00:56.3Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612750,47,41,2024-01-01T21:01:02Z,2470000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Gobert 2 FT),"[1628392, 203497]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,,,,2.0,0.0,Gobert,203497.0,,,,
255,PT04M44.00S,2024-01-01T21:01:25.6Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,47,42,2024-01-01T21:02:06Z,2490000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
256,PT04M44.00S,2024-01-01T21:01:25.7Z,2,REGULAR,substitution,out,[],1629656,,,1610612750,47,42,2024-01-01T21:01:33Z,2500000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M44.00S,2024-01-01T21:01:25.7Z,2,REGULAR,substitution,out,[],201144,,,1610612750,47,42,2024-01-01T21:01:33Z,2510000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M44.00S,2024-01-01T21:01:25.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,47,42,2024-01-01T21:01:33Z,2520000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M44.00S,2024-01-01T21:01:25.7Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,47,42,2024-01-01T21:01:33Z,2530000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M44.00S,2024-01-01T21:01:25.6Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,47,42,2024-01-01T21:02:06Z,2540000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
261,PT04M41.00S,2024-01-01T21:01:28.6Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,47,42,2024-01-01T21:02:06Z,2550000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,260.0,,1.0,0.0,1.0,,,,,,,,,
