actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M51.00S,2024-01-10T00:57:11.2Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,25,15,2024-01-10T00:57:11Z,850000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (4 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
86,PT04M51.00S,2024-01-10T00:57:11.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,25,15,2024-01-10T00:57:16Z,860000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M51.00S,2024-01-10T00:57:11.3Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,25,15,2024-01-10T00:57:16Z,870000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2024-01-10T00:57:38.7Z,1,REGULAR,3pt,Jump Shot,[],203944,70.25295663600527,71.81372549019608,1610612752,25,15,2024-01-10T00:57:50Z,880000,False,109.0,227.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,25.19,Missed,,,,,,,,,,,,,,,
89,PT04M37.00S,2024-01-10T00:57:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,25,15,2024-01-10T00:57:56Z,890000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,88.0,,,,,,,,,,,,,
90,PT04M37.00S,2024-01-10T00:57:46.6Z,1,REGULAR,foul,personal,[],1628392,,,1610612757,25,15,2024-01-10T00:58:02Z,900000,False,,,0,,I. Hartenstein loose ball personal FOUL (2 PF),"[1628392, 1630703]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202026.0,2.0,0.0,Henderson,1630703.0,,
92,PT04M37.00S,2024-01-10T00:57:46.7Z,1,REGULAR,substitution,out,[],1628392,,,1610612757,25,15,2024-01-10T00:58:07Z,920000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M37.00S,2024-01-10T00:57:46.7Z,1,REGULAR,substitution,in,[],1630173,,,1610612757,25,15,2024-01-10T00:58:07Z,930000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M23.00S,2024-01-10T00:58:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.966491458607096,51.470588235294116,1610612757,25,17,2024-01-10T00:58:28Z,940000,False,-7.0,22.0,1,left,J. Grant driving Layup (8 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,2.36,Made,8.0,,,,,,,,,,,,,,
95,PT04M05.00S,2024-01-10T00:58:40.3Z,1,REGULAR,3pt,Jump Shot,[],1630540,90.75229960578186,95.09803921568627,1610612752,28,17,2024-01-10T00:58:43Z,950000,False,225.0,34.0,1,right,M. McBride 3PT  (3 PTS) (J. Hart 1 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,22.81,Made,3.0,,,,,J. Hart,1628404.0,1.0,,,,,,,
97,PT03M54.00S,2024-01-10T00:58:52.1Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,28,17,2024-01-10T00:58:55Z,970000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1630540]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,1.0,McBride,1630540.0,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2024-01-10T00:58:52.1Z,1,REGULAR,steal,,[],1630540,,,1610612752,28,17,2024-01-10T00:58:53Z,980000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
99,PT03M45.00S,2024-01-10T00:59:01.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,93.9060446780552,3.6764705882352944,1610612752,28,17,2024-01-10T00:59:08Z,990000,False,-232.0,5.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
100,PT03M43.00S,2024-01-10T00:59:03.6Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,28,17,2024-01-10T00:59:08Z,1000000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,
101,PT03M34.00S,2024-01-10T00:59:11.9Z,1,REGULAR,3pt,Jump Shot,[],203924,5.995400788436268,5.147058823529411,1610612757,28,17,2024-01-10T00:59:17Z,1010000,False,224.0,4.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,22.43,Missed,,,,,,,,,,,,,,,
102,PT03M32.00S,2024-01-10T00:59:13.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,17,2024-01-10T00:59:17Z,1020000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,
103,PT03M26.00S,2024-01-10T00:59:19.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630540,77.21747700394218,80.88235294117648,1610612752,28,17,2024-01-10T00:59:37Z,1030000,False,154.0,162.0,1,right,MISS M. McBride 22' running pullup Shot,[1630540],1610612752.0,NYK,running pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,22.36,Missed,,,,,,,,,,,,,,,
104,PT03M24.00S,2024-01-10T00:59:21.9Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,28,17,2024-01-10T01:10:45Z,1040000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,
105,PT03M18.00S,2024-01-10T00:59:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.69448094612353,45.588235294117645,1610612752,28,17,2024-01-10T01:01:05Z,1050000,False,-22.0,-3.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1630641]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,2.23,Missed,,,,,,,,,,,,,,Badji,1630641.0
106,PT03M18.00S,2024-01-10T00:59:27.4Z,1,REGULAR,block,,[],1630641,,,1610612752,28,17,2024-01-10T00:59:30Z,1060000,False,,,0,,I. Badji BLOCK (1 BLK),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M17.00S,2024-01-10T00:59:28.4Z,1,REGULAR,rebound,defensive,[],1630641,,,1610612757,28,17,2024-01-10T00:59:42Z,1070000,False,,,0,,I. Badji REBOUND (Off:0 Def:1),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
109,PT03M08.00S,2024-01-10T01:00:35.4Z,1,REGULAR,3pt,Jump Shot,[],203924,31.61957950065703,61.51960784313726,1610612757,28,17,2024-01-10T01:00:40Z,1090000,False,-58.0,245.0,1,left,MISS J. Grant 25' pullup 3PT,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,25.14,Missed,,,,,,,,,,,,,,,
110,PT03M06.00S,2024-01-10T01:00:37.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,28,17,2024-01-10T01:00:40Z,1100000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,109.0,2.0,1.0,1.0,,,,,,,,,,
111,PT03M02.00S,2024-01-10T01:00:42.6Z,1,REGULAR,turnover,bad pass,[],1630540,,,1610612752,28,17,2024-01-10T01:32:01Z,1110000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1631101]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,1.0,Sharpe,1631101.0,,,,,,,,,,,,,,,,,
112,PT03M02.00S,2024-01-10T01:00:42.6Z,1,REGULAR,steal,,[],1631101,,,1610612757,28,17,2024-01-10T01:00:45Z,1120000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M59.00S,2024-01-10T01:00:47.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,6.389618922470433,54.65686274509803,1610612757,28,17,2024-01-10T01:00:57Z,1130000,False,-23.0,8.0,1,left,MISS J. Grant running Layup - blocked,"[203924, 1628384]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,2.45,Missed,,,,,,,,,,,,,,Anunoby,1628384.0
114,PT02M59.00S,2024-01-10T01:00:47.7Z,1,REGULAR,block,,[],1628384,,,1610612757,28,17,2024-01-10T01:11:47Z,1140000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT02M58.00S,2024-01-10T01:00:48.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,28,17,2024-01-10T01:00:57Z,1150000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,113.0,,,,,,,,,,,,,
117,PT02M58.00S,2024-01-10T01:00:57.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,17,2024-01-10T01:00:57Z,1170000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M58.00S,2024-01-10T01:00:58.0Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,28,17,2024-01-10T01:03:46Z,1180000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M58.00S,2024-01-10T01:00:58.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,28,17,2024-01-10T01:03:46Z,1190000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M58.00S,2024-01-10T01:00:58.0Z,1,REGULAR,substitution,in,[],1627763,,,1610612757,28,17,2024-01-10T01:03:46Z,1200000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M58.00S,2024-01-10T01:00:58.0Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,28,17,2024-01-10T01:03:46Z,1210000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M54.00S,2024-01-10T01:04:00.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,19.398817345597898,6.61764705882353,1610612757,28,17,2024-01-10T01:04:04Z,1220000,False,217.0,130.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,25.28,Missed,,,,,,,,,,,,,,,
123,PT02M52.00S,2024-01-10T01:04:02.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,17,2024-01-10T01:04:04Z,1230000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,
124,PT02M46.00S,2024-01-10T01:04:08.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,91.80354796320631,2.941176470588235,1610612752,31,17,2024-01-10T01:04:45Z,1240000,False,-235.0,25.0,1,right,O. Anunoby 3PT running (16 PTS) (J. Randle 2 AST),"[1628384, 203944]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,23.66,Made,16.0,,,,,J. Randle,203944.0,2.0,,,,,,,
126,PT02M30.00S,2024-01-10T01:04:26.3Z,1,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,31,17,2024-01-10T01:04:30Z,1260000,False,,,0,,S. Sharpe bad pass out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,bad pass,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,1626302.0,,,,,,
127,PT02M13.00S,2024-01-10T01:04:51.9Z,1,REGULAR,foul,personal,[],1631101,,,1610612752,31,17,2024-01-10T01:05:00Z,1270000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1630540]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1626302.0,1.0,0.0,McBride,1630540.0,,
129,PT02M06.00S,2024-01-10T01:05:15.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630540,77.21747700394218,49.01960784313725,1610612752,31,17,2024-01-10T01:05:23Z,1290000,False,-5.0,162.0,1,right,MISS M. McBride 16' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,16.18,Missed,,,,,,,,,,,,,,,
130,PT02M04.00S,2024-01-10T01:05:17.4Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,31,17,2024-01-10T01:05:23Z,1300000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,
131,PT01M47.00S,2024-01-10T01:05:34.8Z,1,REGULAR,turnover,lost ball,[],1627763,,,1610612757,31,17,2024-01-10T01:05:40Z,1310000,False,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 1630173]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Center,1.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2024-01-10T01:05:34.8Z,1,REGULAR,steal,,[],1630173,,,1610612752,31,17,2024-01-10T01:05:38Z,1320000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
133,PT01M42.00S,2024-01-10T01:05:39.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,93.9060446780552,49.50980392156863,1610612752,33,17,2024-01-10T01:05:44Z,1330000,False,-2.0,5.0,1,right,J. Randle running DUNK (5 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,0.54,Made,5.0,,,,,,,,,,,,,,
134,PT01M30.00S,2024-01-10T01:05:51.4Z,1,REGULAR,2pt,Jump Shot,[],1627763,22.158344283837057,54.41176470588235,1610612757,33,17,2024-01-10T01:06:42Z,1340000,False,-22.0,156.0,1,left,MISS M. Brogdon 15' step back Shot,[1627763],1610612757.0,POR,step back,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,,,,15.74,Missed,,,,,,,,,,,,,,,
135,PT01M28.00S,2024-01-10T01:05:53.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,33,17,2024-01-10T01:05:58Z,1350000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,,,,,,,134.0,3.0,2.0,1.0,,,,,,,,,,
136,PT01M10.00S,2024-01-10T01:06:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.5407358738502,41.66666666666667,1610612752,33,17,2024-01-10T01:06:18Z,1360000,False,-42.0,27.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1630641]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,4.97,Missed,,,,,,,,,,,,,,Badji,1630641.0
137,PT01M10.00S,2024-01-10T01:06:12.1Z,1,REGULAR,block,,[],1630641,,,1610612752,33,17,2024-01-10T01:06:14Z,1370000,False,,,0,,I. Badji BLOCK (2 BLK),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M09.00S,2024-01-10T01:06:13.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,33,17,2024-01-10T01:06:18Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,136.0,,,,,,,,,,,,,
140,PT01M09.00S,2024-01-10T01:06:16.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,33,17,2024-01-10T01:06:22Z,1400000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M09.00S,2024-01-10T01:06:16.2Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,33,17,2024-01-10T01:06:22Z,1410000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M07.00S,2024-01-10T01:06:35.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,82.86793692509855,3.9215686274509802,1610612752,36,17,2024-01-10T01:06:39Z,1420000,False,-230.0,109.0,1,right,M. McBride 25' 3PT  (6 PTS) (J. Hart 2 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,25.47,Made,6.0,,,,,J. Hart,1628404.0,2.0,,,,,,,
144,PT00M50.20S,2024-01-10T01:06:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.732588699080158,48.77450980392157,1610612757,36,19,2024-01-10T01:06:56Z,1440000,False,6.0,1.0,1,left,J. Grant driving Layup (10 PTS) (I. Badji 1 AST),"[203924, 1630641]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,0.63,Made,10.0,,,,,I. Badji,1630641.0,1.0,,,,,,,
146,PT00M27.10S,2024-01-10T01:07:17.8Z,1,REGULAR,2pt,Jump Shot,[],1630540,76.95466491458606,47.549019607843135,1610612752,36,19,2024-01-10T01:07:35Z,1460000,False,-12.0,164.0,1,right,MISS M. McBride 16' pullup Shot - blocked,"[1630540, 1629680]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,16.46,Missed,,,,,,,,,,,,,,Thybulle,1629680.0
147,PT00M27.10S,2024-01-10T01:07:17.8Z,1,REGULAR,block,,[],1629680,,,1610612752,36,19,2024-01-10T01:07:23Z,1470000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M26.40S,2024-01-10T01:07:18.5Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,36,19,2024-01-10T01:07:46Z,1480000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,
149,PT00M25.40S,2024-01-10T01:07:25.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630540,77.21747700394218,49.01960784313725,1610612752,38,19,2024-01-10T01:07:49Z,1490000,False,-5.0,162.0,1,right,M. McBride 16' pullup Jump Shot (8 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,16.18,Made,8.0,,,,,,,,,,,,,,
150,PT00M01.80S,2024-01-10T01:07:49.8Z,1,REGULAR,3pt,Jump Shot,[],203924,7.046649145860711,3.6764705882352944,1610612757,38,22,2024-01-10T01:07:53Z,1500000,False,232.0,14.0,1,left,J. Grant 3PT  (13 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,23.2,Made,13.0,,,,,,,,,,,,,,
152,PT00M00.00S,2024-01-10T01:07:56.2Z,1,REGULAR,period,end,[],0,,,1610612752,38,22,2024-01-10T01:07:56Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,out,['startperiod'],1630641,,,1610612752,38,22,2024-01-10T01:10:29Z,1530000,False,,,0,,SUB out: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,out,['startperiod'],1629680,,,1610612752,38,22,2024-01-10T01:10:29Z,1540000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,in,['startperiod'],1641871,,,1610612752,38,22,2024-01-10T01:10:29Z,1550000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,in,['startperiod'],1641739,,,1610612752,38,22,2024-01-10T01:10:29Z,1560000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612752,38,22,2024-01-10T01:13:11Z,1565000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-01-10T01:09:59.0Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612752,38,22,2024-01-10T01:13:11Z,1567500,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-01-10T01:10:42.7Z,2,REGULAR,period,start,[],0,,,1610612752,38,22,2024-01-10T01:10:42Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M41.00S,2024-01-10T01:11:00.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.69448094612353,48.28431372549019,1610612752,40,22,2024-01-10T01:11:26Z,1580000,False,-9.0,-3.0,1,right,P. Achiuwa cutting DUNK (2 PTS) (J. Hart 3 AST),"[1630173, 1628404]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,0.9,Made,2.0,,,,,J. Hart,1628404.0,3.0,,,,,,,
160,PT11M19.00S,2024-01-10T01:11:22.3Z,2,REGULAR,3pt,Jump Shot,[],1641871,7.835085413929041,94.85294117647058,1610612757,40,22,2024-01-10T01:11:27Z,1600000,False,-224.0,21.0,1,left,MISS D. Reath 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Left Corner 3,24+ Left,,,,22.53,Missed,,,,,,,,,,,,,,,
161,PT11M17.00S,2024-01-10T01:11:24.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,40,22,2024-01-10T01:11:27Z,1610000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,160.0,3.0,3.0,0.0,,,,,,,,,,
162,PT11M12.00S,2024-01-10T01:11:29.0Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,40,22,2024-01-10T01:11:32Z,1620000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1641739]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,1.0,Camara,1641739.0,,,,,,,,,,,,,,,,,
163,PT11M12.00S,2024-01-10T01:11:29.0Z,2,REGULAR,steal,,[],1641739,,,1610612757,40,22,2024-01-10T01:11:30Z,1630000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
164,PT11M10.00S,2024-01-10T01:11:34.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,5.995400788436268,50.245098039215684,1610612757,40,24,2024-01-10T01:11:39Z,1640000,False,-1.0,4.0,1,left,S. Sharpe running DUNK (2 PTS) (T. Camara 1 AST),"[1631101, 1641739]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.41,Made,2.0,,,,,T. Camara,1641739.0,1.0,,,,,,,
166,PT11M10.00S,2024-01-10T01:11:40.5Z,2,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612757,40,24,2024-01-10T01:19:39Z,1660000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1628404, 1631101]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Sharpe,1631101.0,,
