actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
164,PT10M44.00S,2024-01-19T01:09:14.6Z,2,REGULAR,foul,personal,['2freethrow'],203095,,,1610612764,24,22,2024-01-19T01:09:22Z,1640000,False,,,0,,E. Fournier shooting personal FOUL (2 PF) (Wright 2 FT),"[203095, 1626153]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,2.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,
166,PT10M44.00S,2024-01-19T01:09:38.2Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,24,23,2024-01-19T01:09:38Z,1660000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
167,PT10M44.00S,2024-01-19T01:09:52.8Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,24,24,2024-01-19T01:09:52Z,1670000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
168,PT10M22.00S,2024-01-19T01:10:17.2Z,2,REGULAR,foul,personal,['3freethrow'],1626153,,,1610612752,24,24,2024-01-19T01:10:42Z,1680000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (McBride 3 FT),"[1626153, 1630540]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,1628954.0,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,
171,PT10M22.00S,2024-01-19T01:12:12.1Z,2,REGULAR,freethrow,1 of 3,[],1630540,,,1610612752,25,24,2024-01-19T01:12:12Z,1710000,False,,,0,,M. McBride Free Throw 1 of 3 (1 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
172,PT10M22.00S,2024-01-19T01:12:23.6Z,2,REGULAR,freethrow,2 of 3,[],1630540,,,1610612752,26,24,2024-01-19T01:12:23Z,1720000,False,,,0,,M. McBride Free Throw 2 of 3 (2 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
173,PT10M22.00S,2024-01-19T01:12:36.2Z,2,REGULAR,freethrow,3 of 3,[],1630540,,,1610612752,27,24,2024-01-19T01:12:36Z,1730000,False,,,0,,M. McBride Free Throw 3 of 3 (3 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
174,PT10M14.00S,2024-01-19T01:12:48.1Z,2,REGULAR,foul,personal,[],1630540,,,1610612764,27,24,2024-01-19T01:12:55Z,1740000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1626153]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,200833.0,1.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,
176,PT10M04.00S,2024-01-19T01:13:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,94.43166885676742,45.34313725490196,1610612764,27,26,2024-01-19T01:13:19Z,1760000,False,-23.0,0.0,1,right,C. Kispert driving Layup (2 PTS) (L. Shamet 1 AST),"[1630557, 1629013]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.33,,,,,,,,L. Shamet,1629013.0,1.0,,
178,PT09M38.00S,2024-01-19T01:13:41.0Z,2,REGULAR,2pt,Jump Shot,[],203095,16.245072273324574,24.019607843137255,1610612752,27,26,2024-01-19T01:13:47Z,1780000,False,130.0,100.0,1,left,MISS E. Fournier 16' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.41,,,,,,,,,,,,
179,PT09M36.00S,2024-01-19T01:13:43.0Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,27,26,2024-01-19T01:13:47Z,1790000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,178.0,5.0,4.0,1.0,,,,,,,,
180,PT09M21.00S,2024-01-19T01:13:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629013,95.22010512483574,3.1862745098039214,1610612764,27,26,2024-01-19T01:14:06Z,1800000,False,-234.0,-8.0,1,right,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.42,,,,,,,,,,,,
181,PT09M19.00S,2024-01-19T01:14:00.3Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,27,26,2024-01-19T01:14:06Z,1810000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,
182,PT09M09.00S,2024-01-19T01:14:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,8.229303547963205,43.872549019607845,1610612752,27,26,2024-01-19T01:14:16Z,1820000,False,31.0,25.0,1,left,MISS M. McBride driving finger roll Layup,[1630540],1610612752.0,NYK,driving finger roll,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.95,,,,,,,,,,,,
183,PT09M07.00S,2024-01-19T01:14:12.3Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,27,26,2024-01-19T01:14:16Z,1830000,False,,,0,,C. Kispert REBOUND (Off:0 Def:4),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,182.0,4.0,4.0,0.0,,,,,,,,
184,PT09M02.00S,2024-01-19T01:14:16.8Z,2,REGULAR,turnover,lost ball,[],1630166,,,1610612764,27,26,2024-01-19T01:15:24Z,1840000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1630173]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,Achiuwa,1630173.0
185,PT09M02.00S,2024-01-19T01:14:16.8Z,2,REGULAR,steal,,[],1630173,,,1610612752,27,26,2024-01-19T01:14:19Z,1850000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT08M58.00S,2024-01-19T01:14:20.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,6.783837056504599,47.549019607843135,1610612752,29,26,2024-01-19T01:14:25Z,1860000,False,12.0,11.0,1,left,M. McBride running DUNK (5 PTS) (Q. Grimes 1 AST),"[1630540, 1629656]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.67,,,,,,,,Q. Grimes,1629656.0,1.0,,
188,PT08M42.00S,2024-01-19T01:14:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,70.51576872536137,75.24509803921569,1610612764,29,26,2024-01-19T01:15:46Z,1880000,False,126.0,225.0,1,right,MISS D. Avdija 25' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.77,,,,,,,,,,,,
189,PT08M40.00S,2024-01-19T01:14:38.5Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,29,26,2024-01-19T01:14:42Z,1890000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,
190,PT08M33.00S,2024-01-19T01:14:45.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,31.488173455978973,32.1078431372549,1610612752,29,26,2024-01-19T01:16:15Z,1900000,False,89.0,243.0,1,left,MISS Q. Grimes 25' running pullup 3PT,[1629656],1610612752.0,NYK,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.94,,,,,,,,,,,,
191,PT08M31.00S,2024-01-19T01:14:47.7Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,29,26,2024-01-19T01:32:04Z,1910000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:2),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,
192,PT08M18.00S,2024-01-19T01:15:01.0Z,2,REGULAR,3pt,Jump Shot,[],1626153,78.26872536136662,10.294117647058822,1610612764,29,29,2024-01-19T01:15:06Z,1920000,False,-199.0,152.0,1,right,D. Wright 24' 3PT  (5 PTS) (P. Baldwin Jr. 1 AST),"[1626153, 1631116]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,24.99,,,,,,,,P. Baldwin Jr.,1631116.0,1.0,,
195,PT07M59.00S,2024-01-19T01:15:23.2Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,29,29,2024-01-19T01:15:33Z,1950000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M59.00S,2024-01-19T01:15:23.2Z,2,REGULAR,substitution,out,[],203095,,,1610612752,29,29,2024-01-19T01:15:33Z,1960000,False,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M59.00S,2024-01-19T01:15:23.2Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,29,29,2024-01-19T01:15:33Z,1970000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M59.00S,2024-01-19T01:15:23.2Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,29,29,2024-01-19T01:15:33Z,1980000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M49.00S,2024-01-19T01:15:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.982260183968464,46.32352941176471,1610612752,31,29,2024-01-19T01:17:17Z,1990000,False,18.0,98.0,1,left,J. Brunson 9' pullup Jump Shot (6 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,6.0,9.94,,,,,,,,,,,,
307,PT07M32.00S,2024-01-19T01:16:26.3Z,2,REGULAR,foul,offensive,[],1631116,,,1610612764,31,29,2024-01-19T01:45:50Z,2025000,False,,,0,,P. Baldwin Jr. charge offensive FOUL (1 PF),"[1631116, 1630173]",1610612764.0,WAS,charge,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,
308,PT07M32.00S,2024-01-19T01:16:26.3Z,2,REGULAR,turnover,offensive foul,[],1631116,,,1610612764,31,29,2024-01-19T01:16:26Z,2027500,False,,,0,,P. Baldwin Jr. offensive foul TURNOVER (1 TO),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,200833.0,,,,,,,,,,,,,,1.0,,,,,
203,PT07M17.00S,2024-01-19T01:16:41.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,13.87976346911958,96.07843137254902,1610612752,31,29,2024-01-19T01:16:47Z,2030000,False,-230.0,78.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.32,,,,,,,,,,,,
204,PT07M15.00S,2024-01-19T01:16:43.0Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,31,29,2024-01-19T01:16:47Z,2040000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Left Corner 3,24+ Left,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,
205,PT07M12.00S,2024-01-19T01:16:49.7Z,2,REGULAR,foul,offensive,[],1630166,,,1610612764,31,29,2024-01-19T01:16:57Z,2050000,False,,,0,,D. Avdija offensive FOUL (1 PF),"[1630166, 1628973]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,1628954.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
207,PT07M12.00S,2024-01-19T01:16:49.7Z,2,REGULAR,turnover,offensive foul,[],1630166,,,1610612764,31,29,2024-01-19T01:16:49Z,2070000,False,,,0,,D. Avdija offensive foul TURNOVER (2 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,1628954.0,,,,,,,,,,,,,,2.0,,,,,
208,PT07M12.00S,2024-01-19T01:16:49.8Z,2,REGULAR,substitution,out,[],1626153,,,1610612752,31,29,2024-01-19T01:17:05Z,2080000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M12.00S,2024-01-19T01:16:49.8Z,2,REGULAR,substitution,in,[],1626145,,,1610612752,31,29,2024-01-19T01:17:05Z,2090000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M00.00S,2024-01-19T01:17:20.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,26.888961892247043,16.42156862745098,1610612752,31,29,2024-01-19T01:17:26Z,2100000,False,168.0,200.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.14,,,,,,,,,,,,
211,PT06M58.00S,2024-01-19T01:17:22.2Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,31,29,2024-01-19T01:17:26Z,2110000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:3),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,
212,PT06M49.00S,2024-01-19T01:17:31.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629013,94.43166885676742,51.9607843137255,1610612764,31,31,2024-01-19T01:17:46Z,2120000,False,10.0,0.0,1,right,L. Shamet driving reverse Layup (2 PTS) (P. Baldwin Jr. 2 AST),"[1629013, 1631116]",1610612764.0,WAS,driving reverse,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.98,,,,,,,,P. Baldwin Jr.,1631116.0,2.0,,
214,PT06M49.00S,2024-01-19T01:17:36.2Z,2,REGULAR,violation,defensive goaltending,[],1630173,,,1610612764,31,31,2024-01-19T01:17:46Z,2140000,False,,,0,,P. Achiuwa defensive goaltending VIOLATION,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,200833.0,,,,,,,,,,,,,,,,,,,
215,PT06M49.00S,2024-01-19T01:17:56.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,31,31,2024-01-19T01:17:56Z,2150000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,31,31,2024-01-19T01:20:42Z,2160000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,31,31,2024-01-19T01:20:42Z,2170000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,out,[],1631116,,,1610612752,31,31,2024-01-19T01:20:42Z,2180000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612752,31,31,2024-01-19T01:20:42Z,2190000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,in,[],203944,,,1610612752,31,31,2024-01-19T01:20:42Z,2200000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,31,31,2024-01-19T01:20:42Z,2210000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612752,31,31,2024-01-19T01:20:42Z,2220000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M49.00S,2024-01-19T01:17:56.9Z,2,REGULAR,substitution,in,[],1628963,,,1610612752,31,31,2024-01-19T01:20:42Z,2230000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M36.00S,2024-01-19T01:21:00.6Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612752,31,31,2024-01-19T01:21:05Z,2240000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1626145]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,,,,Jones,1626145.0
225,PT06M36.00S,2024-01-19T01:21:00.6Z,2,REGULAR,steal,,[],1626145,,,1610612764,31,31,2024-01-19T01:21:02Z,2250000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
226,PT06M32.00S,2024-01-19T01:21:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,94.43166885676742,51.225490196078425,1610612764,31,33,2024-01-19T01:22:01Z,2260000,False,6.0,0.0,1,right,C. Kispert running Layup (4 PTS) (T. Jones 3 AST),"[1630557, 1626145]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.61,,,,,,,,T. Jones,1626145.0,3.0,,
228,PT06M16.00S,2024-01-19T01:21:23.7Z,2,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612752,31,33,2024-01-19T01:21:34Z,2280000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629013, 1628973]",1610612764.0,WAS,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,1179.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
230,PT06M16.00S,2024-01-19T01:21:54.2Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,32,33,2024-01-19T01:21:54Z,2300000,False,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
231,PT06M16.00S,2024-01-19T01:21:54.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612752,32,33,2024-01-19T01:21:59Z,2310000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M16.00S,2024-01-19T01:21:54.3Z,2,REGULAR,substitution,in,[],1629673,,,1610612752,32,33,2024-01-19T01:21:59Z,2320000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2024-01-19T01:22:16.4Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,33,33,2024-01-19T01:22:16Z,2330000,False,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
234,PT06M01.00S,2024-01-19T01:22:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,82.9993429697766,92.64705882352942,1610612764,33,36,2024-01-19T01:22:37Z,2340000,False,213.0,107.0,1,right,C. Kispert 3PT step back (7 PTS) (T. Jones 4 AST),"[1630557, 1626145]",1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,23.87,,,,,,,,T. Jones,1626145.0,4.0,,
237,PT05M41.00S,2024-01-19T01:23:07.2Z,2,REGULAR,violation,kicked ball,[],1628963,,,1610612752,33,36,2024-01-19T01:23:22Z,2370000,False,,,0,,M. Bagley III kicked ball VIOLATION,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,200833.0,,,,,,,,,,,,,,,,,,,
238,PT05M36.00S,2024-01-19T01:23:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,29.517082785808146,27.941176470588236,1610612752,33,36,2024-01-19T01:23:33Z,2380000,False,110.0,225.0,1,left,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.06,,,,,,,,,,,,
239,PT05M34.00S,2024-01-19T01:23:27.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,33,36,2024-01-19T01:23:33Z,2390000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,238.0,6.0,4.0,2.0,,,,,,,,
240,PT05M30.00S,2024-01-19T01:23:30.4Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612752,33,36,2024-01-19T01:23:36Z,2400000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1628963]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,,,,Bagley III,1628963.0
241,PT05M30.00S,2024-01-19T01:23:30.4Z,2,REGULAR,steal,,[],1628963,,,1610612764,33,36,2024-01-19T01:23:32Z,2410000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
242,PT05M22.00S,2024-01-19T01:23:38.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,82.86793692509855,29.411764705882355,1610612764,33,36,2024-01-19T01:23:46Z,2420000,False,-103.0,109.0,1,right,MISS J. Poole 14' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.95,,,,,,,,,,,,
243,PT05M20.00S,2024-01-19T01:23:40.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,33,36,2024-01-19T01:23:46Z,2430000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,
244,PT05M09.00S,2024-01-19T01:23:51.6Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612752,33,36,2024-01-19T01:23:55Z,2440000,False,,,0,,D. DiVincenzo bad pass TURNOVER (3 TO),"[1628978, 1628963]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,3.0,,,,Bagley III,1628963.0
245,PT05M09.00S,2024-01-19T01:23:51.6Z,2,REGULAR,steal,,[],1628963,,,1610612764,33,36,2024-01-19T01:24:20Z,2450000,False,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT05M05.00S,2024-01-19T01:23:56.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,94.82588699080158,3.9215686274509802,1610612764,33,39,2024-01-19T01:24:51Z,2460000,False,-230.0,-4.0,1,right,J. Poole 3PT running (7 PTS) (K. Kuzma 1 AST),"[1629673, 1628398]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,23.04,,,,,,,,K. Kuzma,1628398.0,1.0,,
248,PT05M03.00S,2024-01-19T01:24:01.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,33,39,2024-01-19T01:24:01Z,2480000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M49.00S,2024-01-19T01:27:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.046649145860711,54.41176470588235,1610612752,35,39,2024-01-19T01:27:14Z,2490000,False,-22.0,14.0,1,left,J. Brunson driving Layup (10 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,2.6,,,,,,,,,,,,
