actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M40.00S,2024-01-26T00:58:43.3Z,1,REGULAR,substitution,in,[],1631212,,,1610612752,24,10,2024-01-26T00:59:06Z,840000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M40.00S,2024-01-26T00:59:18.2Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,25,10,2024-01-26T00:59:18Z,850000,False,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
90,PT04M28.00S,2024-01-26T00:59:31.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.206964520367937,47.549019607843135,1610612743,25,12,2024-01-26T00:59:36Z,860000,False,12.0,-4.0,1,left,A. Gordon cutting DUNK (2 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,1.28,Made,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,
92,PT04M20.00S,2024-01-26T00:59:47.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,25,12,2024-01-26T00:59:47Z,880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M10.00S,2024-01-26T01:01:34.0Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,25,12,2024-01-26T01:01:40Z,890000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,1162.0,1.0,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2024-01-26T01:01:54.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202704,27.54599211563732,53.67647058823529,1610612743,25,12,2024-01-26T01:01:58Z,900000,False,-18.0,206.0,1,left,MISS R. Jackson 20' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,20.72,Missed,,,,,,,,,,,,,,,,
95,PT03M52.00S,2024-01-26T01:01:56.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,25,12,2024-01-26T01:02:13Z,910000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,
96,PT03M46.00S,2024-01-26T01:02:02.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,70.51576872536137,26.47058823529412,1610612752,25,12,2024-01-26T01:02:26Z,920000,False,-118.0,225.0,1,right,MISS J. Randle 25' running pullup 3PT,[203944],1610612752.0,NYK,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,25.36,Missed,,,,,,,,,,,,,,,,
97,PT03M44.00S,2024-01-26T01:02:04.1Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,25,12,2024-01-26T01:02:08Z,930000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,96.0,4.0,3.0,1.0,,,,,,,,
99,PT03M35.00S,2024-01-26T01:02:36.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,69.99014454664915,75.24509803921569,1610612752,28,12,2024-01-26T01:02:41Z,950000,False,126.0,230.0,1,right,J. Randle 26' 3PT  (8 PTS) (J. Brunson 3 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,26.2,Made,8.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,
101,PT03M09.00S,2024-01-26T01:03:03.2Z,1,REGULAR,3pt,Jump Shot,[],203484,30.042706964520367,24.019607843137255,1610612743,28,15,2024-01-26T01:03:08Z,970000,False,130.0,230.0,1,left,K. Caldwell-Pope 26' 3PT  (3 PTS) (A. Gordon 1 AST),"[203484, 203932]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,26.41,Made,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,
103,PT02M51.00S,2024-01-26T01:03:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.94152431011827,42.8921568627451,1610612752,30,15,2024-01-26T01:03:24Z,990000,False,-36.0,70.0,1,right,J. Brunson 7' driving floating Jump Shot (9 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,7.87,Made,9.0,,,,,,,,,,,,,,,
104,PT02M39.00S,2024-01-26T01:03:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.389618922470433,49.50980392156863,1610612743,30,17,2024-01-26T01:03:38Z,1000000,False,2.0,8.0,1,left,A. Gordon alley-oop DUNK (4 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.8,Made,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,
106,PT02M17.00S,2024-01-26T01:03:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.7562417871222,25.0,1610612752,30,17,2024-01-26T01:04:00Z,1020000,False,-125.0,251.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,28.0,Missed,,,,,,,,,,,,,,,,
107,PT02M13.00S,2024-01-26T01:03:59.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,30,17,2024-01-26T01:04:00Z,1030000,False,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,106.0,4.0,2.0,2.0,,,,,,,,
108,PT02M09.00S,2024-01-26T01:04:02.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,4.02431011826544,94.6078431372549,1610612743,30,17,2024-01-26T01:04:11Z,1040000,False,-223.0,-15.0,1,left,MISS K. Caldwell-Pope running 3PT,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,22.35,Missed,,,,,,,,,,,,,,,,
109,PT02M05.00S,2024-01-26T01:04:06.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,30,17,2024-01-26T01:04:08Z,1050000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,
110,PT01M56.00S,2024-01-26T01:04:18.2Z,1,REGULAR,foul,offensive,[],203944,,,1610612752,30,17,2024-01-26T01:04:40Z,1060000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 203484]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Caldwell-Pope,203484.0,,
112,PT01M56.00S,2024-01-26T01:04:18.2Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612752,30,17,2024-01-26T01:04:18Z,1080000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,1162.0,2.0,,,,,,,,,,,,,,,,,,
113,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,out,[],1628978,,,1610612743,30,17,2024-01-26T01:04:37Z,1090000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612743,30,17,2024-01-26T01:04:37Z,1100000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,out,[],203484,,,1610612743,30,17,2024-01-26T01:04:37Z,1110000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,out,[],203932,,,1610612743,30,17,2024-01-26T01:04:37Z,1120000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,in,[],1630540,,,1610612743,30,17,2024-01-26T01:04:37Z,1130000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612743,30,17,2024-01-26T01:04:37Z,1140000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,30,17,2024-01-26T01:04:37Z,1150000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M56.00S,2024-01-26T01:04:18.3Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,30,17,2024-01-26T01:04:37Z,1160000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M40.00S,2024-01-26T01:04:54.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,9.411957950065702,50.73529411764706,1610612743,30,19,2024-01-26T01:04:58Z,1170000,False,-4.0,36.0,1,left,N. Jokic driving Hook (11 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,3.62,Made,11.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,
123,PT01M24.00S,2024-01-26T01:05:09.7Z,1,REGULAR,3pt,Jump Shot,[],1630540,75.24638633377135,84.31372549019608,1610612752,33,19,2024-01-26T01:05:14Z,1190000,False,172.0,180.0,1,right,M. McBride 24' 3PT  (3 PTS) (J. Randle 3 AST),"[1630540, 203944]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,24.88,Made,3.0,J. Randle,203944.0,3.0,,,,,,,,,,,,
125,PT01M03.00S,2024-01-26T01:05:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,15.850854139290407,46.568627450980394,1610612743,33,19,2024-01-26T01:05:38Z,1210000,False,17.0,96.0,1,left,MISS R. Jackson 9' driving floating Shot,[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,9.8,Missed,,,,,,,,,,,,,,,,
126,PT01M01.00S,2024-01-26T01:05:33.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,33,19,2024-01-26T01:05:38Z,1220000,False,,,0,,N. Jokic REBOUND (Off:3 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,125.0,5.0,2.0,3.0,,,,,,,,
127,PT01M01.00S,2024-01-26T01:05:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,33,19,2024-01-26T01:05:34Z,1230000,False,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
128,PT01M00.00S,2024-01-26T01:05:36.3Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,33,19,2024-01-26T01:05:36Z,1240000,False,,,0,,N. Jokic REBOUND (Off:4 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,,,127.0,6.0,2.0,4.0,,,,,,,,
129,PT01M00.00S,2024-01-26T01:05:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,33,21,2024-01-26T01:05:36Z,1250000,False,0.0,0.0,1,left,N. Jokic tip Layup (13 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,0.0,Made,13.0,,,,,,,,,,,,,,,
130,PT00M38.10S,2024-01-26T01:05:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,93.38042049934296,52.450980392156865,1610612752,33,21,2024-01-26T01:06:01Z,1260000,False,12.0,10.0,1,right,MISS M. McBride driving Layup,[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,1.57,Missed,,,,,,,,,,,,,,,,
131,PT00M36.60S,2024-01-26T01:05:59.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,33,21,2024-01-26T01:05:59Z,1270000,False,,,0,,N. Jokic REBOUND (Off:4 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,130.0,7.0,3.0,4.0,,,,,,,,
132,PT00M29.60S,2024-01-26T01:06:06.8Z,1,REGULAR,3pt,Jump Shot,[],202704,29.38567674113009,23.03921568627451,1610612743,33,21,2024-01-26T01:06:10Z,1280000,False,135.0,224.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,26.12,Missed,,,,,,,,,,,,,,,,
133,PT00M27.10S,2024-01-26T01:06:09.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,33,21,2024-01-26T01:06:10Z,1290000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,
134,PT00M03.50S,2024-01-26T01:06:32.9Z,1,REGULAR,2pt,Jump Shot,[],1628404,95.74572930354796,82.35294117647058,1610612752,33,21,2024-01-26T01:06:42Z,1300000,False,162.0,-13.0,1,right,MISS J. Hart 16' pullup Shot,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right,,,16.23,Missed,,,,,,,,,,,,,,,,
135,PT00M03.50S,2024-01-26T01:06:32.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,33,21,2024-01-26T01:06:42Z,1310000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,
136,PT00M00.20S,2024-01-26T01:06:39.6Z,1,REGULAR,3pt,Jump Shot,[],1631128,85.10183968462549,48.529411764705884,1610612743,33,21,2024-01-26T01:07:04Z,1320000,False,7.0,747.0,1,left,MISS C. Braun 74' running pullup 3PT,[1631128],1610612743.0,DEN,running pullup,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,74.75,Missed,,,,,,,,,,,,,,,,
137,PT00M00.10S,2024-01-26T01:06:39.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,33,21,2024-01-26T01:07:04Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,136.0,,,,,,,,,,,
138,PT00M00.00S,2024-01-26T01:06:42.9Z,1,REGULAR,period,end,[],0,,,1610612743,33,21,2024-01-26T01:06:42Z,1340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612743,33,21,2024-01-26T01:09:11Z,1350000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,out,['startperiod'],1630579,,,1610612743,33,21,2024-01-26T01:09:11Z,1360000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,33,21,2024-01-26T01:09:11Z,1370000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612743,33,21,2024-01-26T01:09:11Z,1380000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612743,33,21,2024-01-26T01:09:11Z,1390000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-26T01:07:06.9Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,33,21,2024-01-26T01:09:11Z,1400000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-26T01:09:22.9Z,2,REGULAR,period,start,[],0,,,1610612752,33,21,2024-01-26T01:09:22Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M48.00S,2024-01-26T01:09:34.0Z,2,REGULAR,2pt,Jump Shot,[],1630540,76.95466491458606,51.71568627450981,1610612752,33,21,2024-01-26T01:09:46Z,1420000,False,9.0,164.0,1,right,MISS M. McBride 16' step back Shot,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,16.43,Missed,,,,,,,,,,,,,,,,
147,PT11M45.00S,2024-01-26T01:09:37.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,33,21,2024-01-26T01:09:39Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,146.0,,,,,,,,,,,
149,PT11M27.00S,2024-01-26T01:10:02.3Z,2,REGULAR,2pt,Jump Shot,[],1627750,9.149145860709593,74.01960784313727,1610612743,33,21,2024-01-26T01:10:06Z,1450000,False,-120.0,34.0,1,left,MISS J. Murray 12' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,12.47,Missed,,,,,,,,,,,,,,,,
150,PT11M25.00S,2024-01-26T01:10:04.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,33,21,2024-01-26T01:10:06Z,1460000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,
151,PT11M17.00S,2024-01-26T01:10:12.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,71.04139290407359,23.03921568627451,1610612752,33,21,2024-01-26T01:10:18Z,1470000,False,-135.0,220.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
152,PT11M14.00S,2024-01-26T01:10:16.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,33,21,2024-01-26T01:10:16Z,1480000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,151.0,2.0,1.0,1.0,,,,,,,,
153,PT11M11.00S,2024-01-26T01:10:18.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,77.08607095926413,8.823529411764707,1610612752,33,21,2024-01-26T01:10:22Z,1490000,False,-206.0,163.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,26.25,Missed,,,,,,,,,,,,,,,,
154,PT11M08.00S,2024-01-26T01:10:21.5Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,33,21,2024-01-26T01:10:25Z,1500000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,
155,PT11M02.00S,2024-01-26T01:10:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201599,8.09789750328515,50.49019607843137,1610612743,33,21,2024-01-26T01:11:16Z,1510000,False,-2.0,24.0,1,left,MISS D. Jordan running Layup - blocked,"[201599, 1628404]",1610612743.0,DEN,running,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,2.37,Missed,,,,,,,,,,,,,,,Hart,1628404.0
156,PT11M02.00S,2024-01-26T01:10:27.5Z,2,REGULAR,block,,[],1628404,,,1610612743,33,21,2024-01-26T01:10:29Z,1520000,False,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT11M00.00S,2024-01-26T01:10:29.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,33,21,2024-01-26T01:10:33Z,1530000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,155.0,2.0,2.0,0.0,,,,,,,,
158,PT10M58.00S,2024-01-26T01:10:32.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.77463863337714,48.77450980392157,1610612752,33,21,2024-01-26T01:10:35Z,1540000,False,-6.0,6.0,1,right,MISS Q. Grimes running Layup,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,0.86,Missed,,,,,,,,,,,,,,,,
159,PT10M55.00S,2024-01-26T01:10:35.4Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,33,21,2024-01-26T01:10:35Z,1550000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,158.0,3.0,1.0,2.0,,,,,,,,
160,PT10M55.00S,2024-01-26T01:10:35.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1630173,92.46057818659659,48.77450980392157,1610612752,35,21,2024-01-26T01:10:46Z,1560000,False,-6.0,18.0,1,right,P. Achiuwa putback Layup (2 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,1.94,Made,2.0,,,,,,,,,,,,,,,
161,PT10M38.00S,2024-01-26T01:10:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,19.398817345597898,51.470588235294116,1610612743,35,23,2024-01-26T01:12:13Z,1570000,False,-7.0,130.0,1,left,J. Murray 13' pullup Jump Shot (3 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,Made,3.0,,,,,,,,,,,,,,,
162,PT10M38.00S,2024-01-26T01:10:57.2Z,2,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612743,35,23,2024-01-26T01:11:03Z,1580000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Murray 1 FT),"[1630540, 1627750]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,101283.0,,,,,,,,,,,,,,1.0,0.0,Murray,1627750.0,,
164,PT10M38.00S,2024-01-26T01:11:20.1Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,35,24,2024-01-26T01:11:20Z,1600000,False,,,0,,J. Murray Free Throw 1 of 1 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
165,PT10M24.00S,2024-01-26T01:11:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.9060446780552,46.07843137254902,1610612752,37,24,2024-01-26T01:11:44Z,1610000,False,-20.0,5.0,1,right,O. Anunoby driving Layup (5 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,2.02,Made,5.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,
167,PT10M04.00S,2024-01-26T01:12:00.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,6.783837056504599,56.61764705882353,1610612743,37,26,2024-01-26T01:12:06Z,1630000,False,-33.0,11.0,1,left,P. Watson floating Jump Shot (2 PTS) (R. Jackson 1 AST),"[1631212, 202704]",1610612743.0,DEN,floating,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,3.5,Made,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,
169,PT09M46.00S,2024-01-26T01:12:18.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,73.53810775295663,19.362745098039216,1610612752,37,26,2024-01-26T01:13:06Z,1650000,False,-153.0,196.0,1,right,MISS O. Anunoby 24' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,24.89,Missed,,,,,,,,,,,,,,,,
