actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
180,PT10M37.00S,2023-11-12T17:39:44.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,30.17411300919842,28.186274509803923,1610612752,38,29,2023-11-12T17:46:59Z,1710000,False,109.0,231.0,1,left,R. Barrett 25' 3PT pullup (7 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.56,Made,7.0,,,,,,,,,,,,,I. Quickley,1630193.0,1.0,,
182,PT10M23.00S,2023-11-12T17:39:58.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,84.57621550591328,5.637254901960785,1610612766,38,32,2023-11-12T17:40:02Z,1730000,False,-222.0,92.0,1,right,L. Ball 24' 3PT  (10 PTS) (P. Washington 3 AST),"[1630163, 1629023]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left,24.03,Made,10.0,,,,,,,,,,,,,P. Washington,1629023.0,3.0,,
184,PT10M08.00S,2023-11-12T17:40:13.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,4.02431011826544,95.34313725490196,1610612752,38,32,2023-11-12T17:40:19Z,1750000,False,-227.0,-15.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.72,Missed,,,,,,,,,,,,,,,,,,
185,PT10M05.00S,2023-11-12T17:40:16.0Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612752,38,32,2023-11-12T17:40:19Z,1760000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,
186,PT10M04.00S,2023-11-12T17:40:18.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,27.020367936925098,19.11764705882353,1610612752,38,32,2023-11-12T17:40:27Z,1770000,False,154.0,201.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
187,PT10M02.00S,2023-11-12T17:40:20.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,38,32,2023-11-12T17:40:27Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,186.0,,,,,,,,,,,,,
188,PT10M02.00S,2023-11-12T17:40:28.6Z,2,REGULAR,foul,personal,[],1628978,,,1610612766,38,32,2023-11-12T17:40:37Z,1790000,False,,,0,,D. DiVincenzo loose ball personal FOUL (1 PF),"[1628978, 1630163]",1610612752.0,NYK,loose ball,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Ball,1630163.0,,,,,
190,PT09M46.00S,2023-11-12T17:41:08.8Z,2,REGULAR,2pt,Jump Shot,[],1630177,78.26872536136662,50.73529411764706,1610612766,38,32,2023-11-12T17:41:13Z,1810000,False,4.0,152.0,1,right,MISS T. Maledon 15' pullup Shot,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Center,15.18,Missed,,,,,,,,,,,,,,,,,,
191,PT09M44.00S,2023-11-12T17:41:10.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,38,32,2023-11-12T17:41:13Z,1820000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,190.0,,,,,,,,,,,,,
194,PT09M34.00S,2023-11-12T17:41:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,13.748357424441524,50.0,1610612752,38,32,2023-11-12T17:41:49Z,1850000,False,0.0,77.0,1,left,MISS R. Barrett 7' cutting Layup - blocked,"[1629628, 1630163]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,Ball,1630163.0
195,PT09M34.00S,2023-11-12T17:41:34.8Z,2,REGULAR,block,,[],1630163,,,1610612752,38,32,2023-11-12T17:41:38Z,1860000,False,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M32.00S,2023-11-12T17:41:36.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,38,32,2023-11-12T17:46:02Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,194.0,,,,,,,,,,,,,
197,PT09M32.00S,2023-11-12T17:41:36.3Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,38,32,2023-11-12T17:41:57Z,1890000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M32.00S,2023-11-12T17:41:36.3Z,2,REGULAR,substitution,in,[],1630550,,,1610612752,38,32,2023-11-12T17:41:57Z,1900000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M30.00S,2023-11-12T17:42:01.3Z,2,REGULAR,foul,offensive,[],1628392,,,1610612752,38,32,2023-11-12T17:42:06Z,1910000,False,,,0,,I. Hartenstein offensive FOUL (2 PF),"[1628392, 1630177]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627961.0,2.0,0.0,Maledon,1630177.0,,,,,
201,PT09M30.00S,2023-11-12T17:42:01.3Z,2,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,38,32,2023-11-12T17:42:01Z,1930000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,,,,,,,1627961.0,,,,,,,,,
202,PT09M21.00S,2023-11-12T17:42:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,94.82588699080158,47.05882352941176,1610612766,38,34,2023-11-12T17:42:29Z,1940000,False,-15.0,-4.0,1,right,L. Ball driving reverse Layup (12 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.52,Made,12.0,,,,,,,,,,,,,,,,,
203,PT09M07.00S,2023-11-12T17:42:37.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,24.52365308804205,85.04901960784314,1610612752,41,34,2023-11-12T17:42:42Z,1950000,False,-175.0,178.0,1,left,D. DiVincenzo 24' 3PT  (3 PTS) (I. Quickley 2 AST),"[1628978, 1630193]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.98,Made,3.0,,,,,,,,,,,,,I. Quickley,1630193.0,2.0,,
205,PT08M57.00S,2023-11-12T17:42:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630163,67.88764783180025,32.35294117647059,1610612766,41,37,2023-11-12T17:49:27Z,1970000,False,-88.0,249.0,1,right,L. Ball 26' 3PT step back (15 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.45,Made,15.0,,,,,,,,,,,,,,,,,
206,PT08M43.00S,2023-11-12T17:43:02.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,5.206964520367937,50.49019607843137,1610612752,43,37,2023-11-12T17:43:06Z,1980000,False,-2.0,-4.0,1,left,I. Hartenstein cutting DUNK (3 PTS) (D. DiVincenzo 1 AST),"[1628392, 1628978]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.44,Made,3.0,,,,,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,
208,PT08M21.00S,2023-11-12T17:43:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,92.85479632063075,47.549019607843135,1610612766,43,39,2023-11-12T17:50:18Z,2000000,False,-12.0,15.0,1,right,L. Ball driving floating Jump Shot (17 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.92,Made,17.0,,,,,,,,,,,,,,,,,
209,PT07M58.00S,2023-11-12T17:43:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.4053876478318,50.73529411764706,1610612752,45,39,2023-11-12T17:43:50Z,2010000,False,-4.0,83.0,1,left,R. Barrett 8' driving floating Jump Shot (9 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,9.0,,,,,,,,,,,,,,,,,
212,PT07M36.00S,2023-11-12T17:44:30.5Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,45,39,2023-11-12T17:44:59Z,2040000,False,,,0,,N. Richards offensive FOUL (3 PF),"[1630208, 1629628]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,3.0,1.0,Barrett,1629628.0,,,,,
222,PT07M36.00S,2023-11-12T17:44:30.5Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,45,39,2023-11-12T17:44:30Z,2055000,False,,,0,,N. Richards offensive foul TURNOVER (2 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,2882.0,,,,,,,,,
214,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,45,39,2023-11-12T17:44:47Z,2060000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,out,[],1630163,,,1610612752,45,39,2023-11-12T17:44:47Z,2070000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,out,[],1630208,,,1610612752,45,39,2023-11-12T17:44:47Z,2080000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,out,[],1631121,,,1610612752,45,39,2023-11-12T17:44:47Z,2090000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,45,39,2023-11-12T17:44:47Z,2100000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,in,[],1631109,,,1610612752,45,39,2023-11-12T17:44:47Z,2110000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,in,[],202397,,,1610612752,45,39,2023-11-12T17:44:47Z,2120000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M36.00S,2023-11-12T17:44:30.6Z,2,REGULAR,substitution,in,[],202330,,,1610612752,45,39,2023-11-12T17:44:47Z,2130000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M24.00S,2023-11-12T17:45:03.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,32.933639947437584,40.44117647058824,1610612752,48,39,2023-11-12T17:45:07Z,2140000,False,48.0,257.0,1,left,I. Quickley 26' 3PT pullup (9 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.15,Made,9.0,,,,,,,,,,,,,,,,,
224,PT07M24.00S,2023-11-12T17:45:10.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,48,39,2023-11-12T17:45:10Z,2150000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M24.00S,2023-11-12T17:45:10.3Z,2,REGULAR,substitution,out,[],1628978,,,1610612766,48,39,2023-11-12T17:48:04Z,2160000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M24.00S,2023-11-12T17:45:10.3Z,2,REGULAR,substitution,in,[],203944,,,1610612766,48,39,2023-11-12T17:48:04Z,2170000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M00.00S,2023-11-12T17:48:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630177,71.30420499342969,24.019607843137255,1610612766,48,39,2023-11-12T17:48:31Z,2180000,False,-130.0,217.0,1,right,MISS T. Maledon 25' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2023-11-12T17:48:29.7Z,2,REGULAR,rebound,offensive,[],1630550,,,1610612766,48,39,2023-11-12T17:48:31Z,2190000,False,,,0,,J. Thor REBOUND (Off:1 Def:0),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,1.0,0.0,1.0,,,,,,,,,,
230,PT06M52.00S,2023-11-12T17:48:34.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630550,95.74572930354796,94.6078431372549,1610612766,48,39,2023-11-12T17:48:39Z,2200000,False,223.0,-13.0,1,right,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,22.34,Missed,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2023-11-12T17:48:36.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,48,39,2023-11-12T17:48:39Z,2210000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,
232,PT06M41.00S,2023-11-12T17:48:47.4Z,2,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612752,48,39,2023-11-12T17:48:54Z,2220000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Randle 2 FT),"[1631109, 203944]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Randle,203944.0,,,,,
236,PT06M41.00S,2023-11-12T17:49:01.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,48,39,2023-11-12T17:49:17Z,2235000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M41.00S,2023-11-12T17:49:01.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,48,39,2023-11-12T17:49:17Z,2237500,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M41.00S,2023-11-12T17:49:14.9Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,48,39,2023-11-12T17:49:14Z,2240000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
235,PT06M41.00S,2023-11-12T17:49:14.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,48,39,2023-11-12T17:49:14Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,
238,PT06M41.00S,2023-11-12T17:49:41.4Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,49,39,2023-11-12T17:49:41Z,2260000,False,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
239,PT06M23.00S,2023-11-12T17:50:01.3Z,2,REGULAR,2pt,Jump Shot,[],202397,88.78120893561103,27.941176470588236,1610612766,49,41,2023-11-12T17:50:23Z,2270000,False,-110.0,53.0,1,right,I. Smith 12' step back Jump Shot (2 PTS) (T. Maledon 3 AST),"[202397, 1630177]",1610612766.0,CHA,step back,,,Smith,I. Smith,,,,,Mid-Range,8-16 Left,12.24,Made,2.0,,,,,,,,,,,,,T. Maledon,1630177.0,3.0,,
241,PT05M59.00S,2023-11-12T17:50:25.1Z,2,REGULAR,3pt,Jump Shot,[],203944,8.623521681997373,96.32352941176471,1610612752,49,41,2023-11-12T17:50:29Z,2290000,False,-232.0,29.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
242,PT05M57.00S,2023-11-12T17:50:27.1Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,49,41,2023-11-12T17:50:29Z,2300000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Left Corner 3,24+ Left,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,
243,PT05M48.00S,2023-11-12T17:50:36.9Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612766,49,41,2023-11-12T17:50:40Z,2310000,False,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 203944]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Randle,203944.0,,,,,,,,,,,,,,
244,PT05M48.00S,2023-11-12T17:50:36.9Z,2,REGULAR,steal,,[],203944,,,1610612752,49,41,2023-11-12T17:50:39Z,2320000,False,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M43.00S,2023-11-12T17:50:41.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,7.440867279894875,96.81372549019608,1610612752,52,41,2023-11-12T17:50:45Z,2330000,False,-234.0,17.0,1,left,I. Quickley 3PT running (12 PTS) (J. Randle 2 AST),"[1630193, 203944]",1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.47,Made,12.0,,,,,,,,,,,,,J. Randle,203944.0,2.0,,
247,PT05M23.00S,2023-11-12T17:51:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,87.20433639947439,49.50980392156863,1610612766,52,43,2023-11-12T17:51:08Z,2350000,False,-2.0,68.0,1,right,G. Hayward 6' turnaround fadeaway Jump Shot (4 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,4.0,,,,,,,,,,,,,,,,,
248,PT04M59.00S,2023-11-12T17:51:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,50.0,1610612752,54,43,2023-11-12T17:51:29Z,2360000,False,0.0,8.0,1,left,J. Randle driving Layup (10 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.76,Made,10.0,,,,,,,,,,,,,,,,,
249,PT04M45.00S,2023-11-12T17:51:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,89.43823915900131,49.01960784313725,1610612766,54,43,2023-11-12T17:56:48Z,2370000,False,-5.0,47.0,1,right,MISS J. Thor driving floating Shot,[1630550],1610612766.0,CHA,driving floating,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
250,PT04M40.00S,2023-11-12T17:51:45.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,54,43,2023-11-12T17:55:17Z,2380000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,249.0,4.0,2.0,2.0,,,,,,,,,,
253,PT04M26.00S,2023-11-12T17:51:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,6.521024967148489,49.01960784313725,1610612752,56,43,2023-11-12T17:52:05Z,2410000,False,5.0,9.0,1,left,M. Robinson Layup (6 PTS) (J. Randle 3 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.01,Made,6.0,,,,,,,,,,,,,J. Randle,203944.0,3.0,,
255,PT04M26.00S,2023-11-12T17:52:04.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,56,43,2023-11-12T17:52:04Z,2430000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,out,[],1628404,,,1610612766,56,43,2023-11-12T17:55:02Z,2440000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612766,56,43,2023-11-12T17:55:02Z,2450000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,out,[],1630177,,,1610612766,56,43,2023-11-12T17:55:02Z,2460000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,56,43,2023-11-12T17:55:02Z,2470000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,in,[],1629656,,,1610612766,56,43,2023-11-12T17:55:02Z,2480000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612766,56,43,2023-11-12T17:55:02Z,2490000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,56,43,2023-11-12T17:55:02Z,2500000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M26.00S,2023-11-12T17:52:04.3Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,56,43,2023-11-12T17:55:02Z,2510000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M13.00S,2023-11-12T17:55:23.4Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612766,56,43,2023-11-12T17:55:29Z,2520000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Williams 2 FT),"[203944, 1631109]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Williams,1631109.0,,,,,
266,PT04M13.00S,2023-11-12T17:55:43.6Z,2,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,56,44,2023-11-12T17:55:43Z,2540000,False,,,0,,M. Williams Free Throw 1 of 2 (3 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
267,PT04M13.00S,2023-11-12T17:55:57.1Z,2,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,56,45,2023-11-12T17:55:57Z,2550000,False,,,0,,M. Williams Free Throw 2 of 2 (4 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
268,PT03M55.00S,2023-11-12T17:56:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.536793692509855,49.754901960784316,1610612752,56,45,2023-11-12T17:56:22Z,2560000,False,1.0,84.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
269,PT03M51.00S,2023-11-12T17:56:21.7Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,56,45,2023-11-12T17:56:22Z,2570000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,268.0,5.0,2.0,3.0,,,,,,,,,,
270,PT03M51.00S,2023-11-12T17:56:21.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,58,45,2023-11-12T18:00:24Z,2580000,False,0.0,0.0,1,left,M. Robinson tip DUNK (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
