actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT10M50.00S,2024-03-26T00:12:08.4Z,2,REGULAR,foul,personal,[],1628392,,,1610612765,40,17,2024-03-26T00:12:22Z,1540000,False,,,0,,I. Hartenstein personal FOUL (1 PF),"[1628392, 1629002]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,1629178.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,
173,PT10M44.00S,2024-03-26T00:12:31.2Z,2,REGULAR,3pt,Jump Shot,[],1628972,85.62746386333771,96.32352941176471,1610612765,40,20,2024-03-26T00:12:36Z,1560000,False,232.0,83.0,1,right,T. Brown Jr. 24' 3PT  (5 PTS) (C. Metu 1 AST),"[1628972, 1629002]",1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,,,24.59,Made,5.0,C. Metu,1629002.0,1.0,,,,,,,,
176,PT10M16.00S,2024-03-26T00:12:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,14.931011826544022,50.49019607843137,1610612752,42,20,2024-03-26T00:13:01Z,1590000,False,-2.0,88.0,1,left,D. DiVincenzo 8' driving floating Jump Shot (15 PTS),[1628978],1610612752.0,NYK,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.79,Made,15.0,,,,,,,,,,,
177,PT10M11.00S,2024-03-26T00:13:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,94.69448094612353,53.431372549019606,1610612765,42,20,2024-03-26T00:13:08Z,1600000,False,17.0,-3.0,1,right,MISS E. Fournier driving Layup,[203095],1610612765.0,DET,driving,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,1.74,Missed,,,,,,,,,,,,
178,PT10M09.00S,2024-03-26T00:13:06.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,42,20,2024-03-26T00:13:08Z,1610000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,177.0,5.0,5.0,0.0,,,,
179,PT09M58.00S,2024-03-26T00:13:17.2Z,2,REGULAR,2pt,Jump Shot,[],202711,6.783837056504599,83.33333333333334,1610612752,44,20,2024-03-26T00:13:21Z,1620000,False,-167.0,11.0,1,left,B. Bogdanovic 16' step back Jump Shot (5 PTS),[202711],1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,,,,,,,16.71,Made,5.0,,,,,,,,,,,
324,PT09M33.00S,2024-03-26T00:13:45.6Z,2,REGULAR,turnover,lost ball,[],1631197,,,1610612765,44,20,2024-03-26T00:36:36Z,1649375,False,,,0,,J. Rhoden lost ball TURNOVER (1 TO),"[1631197, 1630540]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,1.0,,,,,,,,,,,,,McBride,1630540.0
325,PT09M33.00S,2024-03-26T00:13:45.6Z,2,REGULAR,steal,,[],1630540,,,1610612752,44,20,2024-03-26T00:36:22Z,1649687,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT09M28.00S,2024-03-26T00:13:47.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,7.703679369250986,96.07843137254902,1610612752,44,20,2024-03-26T00:36:22Z,1650000,False,-230.0,20.0,1,left,MISS B. Bogdanovic pullup 3PT,[202711],1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,23.13,Missed,,,,,,,,,,,,
183,PT09M24.00S,2024-03-26T00:13:51.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,44,20,2024-03-26T00:14:08Z,1660000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,182.0,6.0,5.0,1.0,,,,
184,PT09M20.00S,2024-03-26T00:13:57.4Z,2,REGULAR,turnover,out-of-bounds,[],202711,,,1610612752,44,20,2024-03-26T00:14:02Z,1670000,False,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (2 TO),[202711],1610612752.0,NYK,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,202053.0,,,,,2.0,,,,,,,,,,,,,,
185,PT09M20.00S,2024-03-26T00:13:57.5Z,2,REGULAR,substitution,out,[],1629002,,,1610612765,44,20,2024-03-26T00:14:13Z,1680000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M20.00S,2024-03-26T00:13:57.5Z,2,REGULAR,substitution,in,[],1630164,,,1610612765,44,20,2024-03-26T00:14:13Z,1690000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M06.00S,2024-03-26T00:14:27.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,86.02168199737189,36.51960784313725,1610612765,44,22,2024-03-26T00:14:30Z,1700000,False,-67.0,79.0,1,right,E. Fournier 10' driving floating Jump Shot (5 PTS) (M. Flynn 1 AST),"[203095, 1630201]",1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.38,Made,5.0,M. Flynn,1630201.0,1.0,,,,,,,,
189,PT08M48.00S,2024-03-26T00:14:45.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,30.699737187910642,22.30392156862745,1610612752,47,22,2024-03-26T00:14:48Z,1720000,False,138.0,236.0,1,left,D. DiVincenzo 27' 3PT  (18 PTS) (M. McBride 3 AST),"[1628978, 1630540]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,27.37,Made,18.0,M. McBride,1630540.0,3.0,,,,,,,,
191,PT08M38.00S,2024-03-26T00:14:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612765,47,22,2024-03-26T00:15:18Z,1740000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Flynn 2 FT),"[1628392, 1630201]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,1629178.0,2.0,0.0,Flynn,1630201.0,,,,,,,,,,,,,,,
194,PT08M38.00S,2024-03-26T00:15:14.6Z,2,REGULAR,substitution,out,[],1631197,,,1610612765,47,22,2024-03-26T00:15:41Z,1755000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M38.00S,2024-03-26T00:15:14.6Z,2,REGULAR,substitution,out,[],203095,,,1610612765,47,22,2024-03-26T00:15:41Z,1757500,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M38.00S,2024-03-26T00:15:14.6Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,47,22,2024-03-26T00:15:41Z,1758750,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M38.00S,2024-03-26T00:15:14.6Z,2,REGULAR,substitution,in,[],1631205,,,1610612765,47,22,2024-03-26T00:15:41Z,1759375,False,,,0,,SUB in: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M38.00S,2024-03-26T00:15:33.3Z,2,REGULAR,freethrow,1 of 2,[],1630201,,,1610612765,47,23,2024-03-26T00:15:33Z,1760000,False,,,0,,M. Flynn Free Throw 1 of 2 (5 PTS),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
198,PT08M38.00S,2024-03-26T00:15:53.1Z,2,REGULAR,freethrow,2 of 2,[],1630201,,,1610612765,47,24,2024-03-26T00:15:53Z,1770000,False,,,0,,M. Flynn Free Throw 2 of 2 (6 PTS),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
199,PT08M25.00S,2024-03-26T00:16:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,12.828515111695138,48.77450980392157,1610612752,49,24,2024-03-26T00:16:12Z,1780000,False,6.0,68.0,1,left,B. Bogdanovic 6' driving finger roll Layup (7 PTS) (I. Hartenstein 4 AST),"[202711, 1628392]",1610612752.0,NYK,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.84,Made,7.0,I. Hartenstein,1628392.0,4.0,,,,,,,,
200,PT08M04.00S,2024-03-26T00:16:28.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,95.22010512483574,49.26470588235294,1610612765,49,26,2024-03-26T00:16:32Z,1790000,False,-4.0,-8.0,1,right,J. Wiseman cutting DUNK (2 PTS) (J. Ivey 1 AST),"[1630164, 1631093]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,0.85,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,
203,PT07M44.00S,2024-03-26T00:16:48.2Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612752,49,26,2024-03-26T00:16:51Z,1810000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1631093]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,,,,,,,,,,,Ivey,1631093.0
204,PT07M44.00S,2024-03-26T00:16:48.2Z,2,REGULAR,steal,,[],1631093,,,1610612765,49,26,2024-03-26T00:16:50Z,1820000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT07M37.00S,2024-03-26T00:16:55.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631205,74.45795006570303,82.59803921568627,1610612765,49,29,2024-03-26T00:17:01Z,1830000,False,163.0,188.0,1,right,B. Boeheim 24' 3PT  (3 PTS) (J. Ivey 2 AST),"[1631205, 1631093]",1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,,,,,,,24.85,Made,3.0,J. Ivey,1631093.0,2.0,,,,,,,,
207,PT07M37.00S,2024-03-26T00:17:01.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,49,29,2024-03-26T00:17:01Z,1850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,49,29,2024-03-26T00:20:01Z,1860000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612752,49,29,2024-03-26T00:20:01Z,1870000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,out,[],1630201,,,1610612752,49,29,2024-03-26T00:20:01Z,1880000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,49,29,2024-03-26T00:20:01Z,1890000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,49,29,2024-03-26T00:20:01Z,1900000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M37.00S,2024-03-26T00:17:01.4Z,2,REGULAR,substitution,in,[],1631204,,,1610612752,49,29,2024-03-26T00:20:01Z,1910000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M21.00S,2024-03-26T00:20:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.2161629434954,42.15686274509804,1610612752,49,29,2024-03-26T00:20:17Z,1920000,False,39.0,119.0,1,left,MISS J. Brunson 12' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.5,Missed,,,,,,,,,,,,
215,PT07M15.00S,2024-03-26T00:20:17.4Z,2,REGULAR,rebound,defensive,[],1631205,,,1610612765,49,29,2024-03-26T00:20:17Z,1930000,False,,,0,,B. Boeheim REBOUND (Off:0 Def:1),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,214.0,1.0,1.0,0.0,,,,
216,PT07M01.00S,2024-03-26T00:20:30.9Z,2,REGULAR,2pt,Jump Shot,[],1628972,74.19513797634691,37.00980392156863,1610612765,49,29,2024-03-26T00:20:41Z,1940000,False,-65.0,190.0,1,right,MISS T. Brown Jr. 20' pullup Shot,[1628972],1610612765.0,DET,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,20.09,Missed,,,,,,,,,,,,
217,PT06M59.00S,2024-03-26T00:20:33.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,49,29,2024-03-26T00:20:33Z,1950000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,216.0,3.0,3.0,0.0,,,,
218,PT06M46.00S,2024-03-26T00:20:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.5722733245729295,46.32352941176471,1610612752,49,29,2024-03-26T00:20:52Z,1960000,False,18.0,19.0,1,left,MISS J. Hart driving Layup - blocked,"[1628404, 1630164]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,2.62,Missed,,,,,,,,,Wiseman,1630164.0,,
219,PT06M46.00S,2024-03-26T00:20:48.1Z,2,REGULAR,block,,[],1630164,,,1610612752,49,29,2024-03-26T00:20:50Z,1970000,False,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M46.00S,2024-03-26T00:20:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,49,29,2024-03-26T00:20:52Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,218.0,,,,,,,
222,PT06M46.00S,2024-03-26T00:20:52.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612752,49,29,2024-03-26T00:21:10Z,2000000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M46.00S,2024-03-26T00:20:52.5Z,2,REGULAR,substitution,in,[],1641787,,,1610612752,49,29,2024-03-26T00:21:10Z,2010000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M42.00S,2024-03-26T00:21:21.6Z,2,REGULAR,violation,kicked ball,[],1630164,,,1610612752,49,29,2024-03-26T00:21:24Z,2020000,False,,,0,,J. Wiseman kicked ball VIOLATION,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,
225,PT06M31.00S,2024-03-26T00:21:47.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,16.113666228646515,46.81372549019608,1610612752,51,29,2024-03-26T00:21:50Z,2030000,False,16.0,99.0,1,left,J. Brunson 10' pullup Jump Shot (7 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.03,Made,7.0,,,,,,,,,,,
226,PT06M13.00S,2024-03-26T00:22:04.8Z,2,REGULAR,2pt,Jump Shot,[],1631093,79.45137976346912,69.85294117647058,1610612765,51,29,2024-03-26T00:22:08Z,2040000,False,99.0,141.0,1,right,MISS J. Ivey 17' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,17.22,Missed,,,,,,,,,,,,
227,PT06M11.00S,2024-03-26T00:22:06.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,51,29,2024-03-26T00:22:08Z,2050000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,226.0,4.0,4.0,0.0,,,,
228,PT06M07.00S,2024-03-26T00:22:12.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,6.258212877792378,3.9215686274509802,1610612752,51,29,2024-03-26T00:22:17Z,2060000,False,230.0,6.0,1,left,MISS M. McBride running pullup 3PT,[1630540],1610612752.0,NYK,running pullup,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,,,,23.05,Missed,,,,,,,,,,,,
229,PT06M02.00S,2024-03-26T00:22:17.1Z,2,REGULAR,rebound,defensive,[],1631204,,,1610612765,51,29,2024-03-26T00:22:17Z,2070000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,228.0,1.0,1.0,0.0,,,,
230,PT05M59.00S,2024-03-26T00:22:19.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,74.45795006570303,14.950980392156863,1610612765,51,32,2024-03-26T00:22:25Z,2080000,False,-175.0,188.0,1,right,J. Ivey 25' 3PT running pullup (3 PTS) (M. Sasser 2 AST),"[1631093, 1631204]",1610612765.0,DET,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,25.67,Made,3.0,M. Sasser,1631204.0,2.0,,,,,,,,
232,PT05M36.00S,2024-03-26T00:22:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,4.944152431011826,51.225490196078425,1610612752,53,32,2024-03-26T00:22:46Z,2100000,False,-6.0,-6.0,1,left,J. Hart cutting Layup (7 PTS) (I. Hartenstein 5 AST),"[1628404, 1628392]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Made,7.0,I. Hartenstein,1628392.0,5.0,,,,,,,,
234,PT05M24.00S,2024-03-26T00:22:54.0Z,2,REGULAR,3pt,Jump Shot,[],1631093,94.82588699080158,1.9607843137254901,1610612765,53,32,2024-03-26T00:22:59Z,2120000,False,-240.0,-4.0,1,right,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,,24.02,Missed,,,,,,,,,,,,
235,PT05M20.00S,2024-03-26T00:22:58.6Z,2,REGULAR,rebound,offensive,[],1641787,,,1610612765,53,32,2024-03-26T00:22:58Z,2130000,False,,,0,,T. Evbuomwan REBOUND (Off:1 Def:1),[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,234.0,2.0,1.0,1.0,,,,
236,PT05M18.00S,2024-03-26T00:23:00.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631205,70.90998685939553,24.019607843137255,1610612765,53,32,2024-03-26T00:23:03Z,2140000,False,-130.0,221.0,1,right,MISS B. Boeheim 25' 3PT,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Left Center,,,,,,,25.63,Missed,,,,,,,,,,,,
237,PT05M15.00S,2024-03-26T00:23:03.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,53,32,2024-03-26T00:23:03Z,2150000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,236.0,5.0,4.0,1.0,,,,
238,PT05M11.00S,2024-03-26T00:23:10.8Z,2,REGULAR,foul,personal,[],1631205,,,1610612752,53,32,2024-03-26T00:50:24Z,2160000,False,,,0,,B. Boeheim personal FOUL (1 PF),"[1631205, 1628973]",1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
240,PT05M11.00S,2024-03-26T00:23:10.9Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,53,32,2024-03-26T00:23:27Z,2180000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M11.00S,2024-03-26T00:23:10.9Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,53,32,2024-03-26T00:23:27Z,2190000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M03.00S,2024-03-26T00:23:49.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,5.601182654402102,50.73529411764706,1610612752,53,32,2024-03-26T00:23:57Z,2200000,False,-4.0,0.0,1,left,MISS I. Hartenstein cutting DUNK,[1628392],1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,0.37,Missed,,,,,,,,,,,,
243,PT05M01.00S,2024-03-26T00:23:51.6Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,53,32,2024-03-26T00:23:57Z,2210000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,242.0,2.0,1.0,1.0,,,,
244,PT04M56.00S,2024-03-26T00:23:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,95.3515111695138,95.83333333333334,1610612765,53,32,2024-03-26T00:24:00Z,2220000,False,229.0,-9.0,1,right,MISS M. Sasser running pullup 3PT,[1631204],1610612765.0,DET,running pullup,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,,,,,22.94,Missed,,,,,,,,,,,,
245,PT04M53.00S,2024-03-26T00:24:00.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,53,32,2024-03-26T00:24:00Z,2230000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,244.0,6.0,5.0,1.0,,,,
246,PT04M50.00S,2024-03-26T00:24:02.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,28.86005256241787,20.588235294117645,1610612752,56,32,2024-03-26T00:24:07Z,2240000,False,147.0,219.0,1,left,D. DiVincenzo 26' 3PT running pullup (21 PTS) (J. Brunson 3 AST),"[1628978, 1628973]",1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,26.37,Made,21.0,J. Brunson,1628973.0,3.0,,,,,,,,
248,PT04M35.00S,2024-03-26T00:24:16.2Z,2,REGULAR,2pt,Jump Shot,[],1631204,78.53153745072274,30.88235294117647,1610612765,56,34,2024-03-26T00:24:20Z,2260000,False,-96.0,149.0,1,right,M. Sasser 17' pullup Jump Shot (5 PTS),[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Left Center,,,,,,,17.73,Made,5.0,,,,,,,,,,,
249,PT04M23.00S,2024-03-26T00:24:29.0Z,2,REGULAR,3pt,Jump Shot,[],1628973,28.597240473061763,25.0,1610612752,56,34,2024-03-26T00:24:33Z,2270000,False,125.0,216.0,1,left,MISS J. Brunson 24' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,24.98,Missed,,,,,,,,,,,,
250,PT04M18.00S,2024-03-26T00:24:34.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,56,34,2024-03-26T00:24:33Z,2280000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,249.0,7.0,5.0,2.0,,,,
251,PT04M18.00S,2024-03-26T00:24:33.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,56,34,2024-03-26T00:24:36Z,2290000,False,0.0,0.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
252,PT04M16.00S,2024-03-26T00:24:35.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,56,34,2024-03-26T00:24:40Z,2300000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,251.0,3.0,3.0,0.0,,,,
