actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
176,PT10M32.00S,2024-02-27T01:11:59.7Z,2,REGULAR,turnover,offensive foul,[],1630173,,,1610612752,34,27,2024-02-27T01:11:59Z,1680000,False,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,2.0,,,,,,,,,,,,,,,,,,
177,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,out,[],1630173,,,1610612765,34,27,2024-02-27T01:12:32Z,1690000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,out,[],1628973,,,1610612765,34,27,2024-02-27T01:12:32Z,1700000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,in,[],1630540,,,1610612765,34,27,2024-02-27T01:12:32Z,1720000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612765,34,27,2024-02-27T01:12:32Z,1730000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,in,[],1628392,,,1610612765,34,27,2024-02-27T01:12:32Z,1740000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M32.00S,2024-02-27T01:11:59.8Z,2,REGULAR,substitution,out,[],1630579,,,1610612765,34,27,2024-02-27T01:13:00Z,1745000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M25.00S,2024-02-27T01:12:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,6.652431011826544,53.431372549019606,1610612765,34,27,2024-02-27T01:12:41Z,1750000,False,-17.0,10.0,1,left,MISS Q. Grimes driving Layup,[1629656],1610612765.0,DET,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,1.99,Missed,,,,,,,,,,,,,,,,
184,PT10M23.00S,2024-02-27T01:12:37.7Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612765,34,27,2024-02-27T01:12:41Z,1760000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,183.0,3.0,2.0,1.0,,,,,,,,,,,,
185,PT10M23.00S,2024-02-27T01:12:38.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630164,5.590000152587891,50.0,1610612765,34,27,2024-02-27T01:12:46Z,1770000,False,0.0,0.0,1,left,MISS J. Wiseman tip Layup,[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
186,PT10M21.00S,2024-02-27T01:12:40.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,34,27,2024-02-27T01:12:46Z,1780000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,,,
187,PT10M15.00S,2024-02-27T01:12:46.7Z,2,REGULAR,3pt,Jump Shot,[],202711,90.22667542706965,94.85294117647058,1610612752,34,27,2024-02-27T01:13:05Z,1790000,False,224.0,39.0,1,right,MISS B. Bogdanovic 3PT - blocked,"[202711, 1629656]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,22.77,Missed,,,,,,,,,,,,,Grimes,1629656.0,,
188,PT10M15.00S,2024-02-27T01:12:46.7Z,2,REGULAR,block,,[],1629656,,,1610612752,34,27,2024-02-27T01:12:57Z,1800000,False,,,0,,Q. Grimes BLOCK (3 BLK),[1629656],1610612765.0,DET,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
190,PT10M14.00S,2024-02-27T01:12:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,34,27,2024-02-27T01:13:05Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,187.0,,,,,,,,,,,,,,,
192,PT10M09.00S,2024-02-27T01:13:06.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202692,81.553876478318,49.50980392156863,1610612752,34,27,2024-02-27T01:23:30Z,1830000,False,-2.0,121.0,1,right,MISS A. Burks 12' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,12.09,Missed,,,,,,,,,,,,,,,,
193,PT10M07.00S,2024-02-27T01:13:08.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,34,27,2024-02-27T01:13:08Z,1840000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,,
194,PT10M05.00S,2024-02-27T01:13:10.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,77.34888304862024,87.74509803921569,1610612752,34,27,2024-02-27T01:13:15Z,1850000,False,189.0,160.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,24.77,Missed,,,,,,,,,,,,,,,,
195,PT10M03.00S,2024-02-27T01:13:12.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,34,27,2024-02-27T01:13:15Z,1860000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,,,194.0,4.0,3.0,1.0,,,,,,,,,,,,
196,PT09M46.00S,2024-02-27T01:13:27.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,22.946780551905388,87.74509803921569,1610612765,34,27,2024-02-27T01:13:32Z,1870000,False,-189.0,163.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612765.0,DET,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,24.95,Missed,,,,,,,,,,,,,,,,
197,PT09M44.00S,2024-02-27T01:13:29.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,34,27,2024-02-27T01:13:32Z,1880000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT09M41.00S,2024-02-27T01:13:33.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202711,94.56307490144546,48.529411764705884,1610612752,36,27,2024-02-27T01:13:41Z,1890000,False,-7.0,-1.0,1,right,B. Bogdanovic running DUNK (5 PTS) (J. Hart 1 AST),"[202711, 1628404]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,0.75,Made,,,,,5.0,J. Hart,1628404.0,1.0,,,,,,,,
200,PT09M24.00S,2024-02-27T01:13:50.3Z,2,REGULAR,turnover,lost ball,[],1629656,,,1610612765,36,27,2024-02-27T01:21:01Z,1910000,False,,,0,,Q. Grimes lost ball TURNOVER (2 TO),"[1629656, 1628404]",1610612765.0,DET,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,,,Hart,1628404.0
201,PT09M24.00S,2024-02-27T01:13:50.3Z,2,REGULAR,steal,,[],1628404,,,1610612752,36,27,2024-02-27T01:13:52Z,1920000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
202,PT09M18.00S,2024-02-27T01:13:56.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202692,88.91261498028909,2.696078431372549,1610612752,36,27,2024-02-27T01:25:02Z,1930000,False,-237.0,52.0,1,right,MISS A. Burks 24' running 3PT,[202692],1610612752.0,NYK,running,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,24.21,Missed,,,,,,,,,,,,,,,,
203,PT09M16.00S,2024-02-27T01:13:58.5Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,36,27,2024-02-27T01:14:05Z,1940000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,
204,PT09M06.00S,2024-02-27T01:14:09.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,89.17542706964521,48.529411764705884,1610612752,38,27,2024-02-27T01:14:13Z,1950000,False,-7.0,49.0,1,right,J. Hart turnaround Jump Shot (6 PTS) (I. Hartenstein 2 AST),"[1628404, 1628392]",1610612752.0,NYK,turnaround,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,4.99,Made,,,,,6.0,I. Hartenstein,1628392.0,2.0,,,,,,,,
206,PT09M04.00S,2024-02-27T01:14:15.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,38,27,2024-02-27T01:14:15Z,1970000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M04.00S,2024-02-27T01:14:15.2Z,2,REGULAR,substitution,out,[],1629656,,,1610612765,38,27,2024-02-27T01:17:01Z,1980000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612765.0,DET,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M04.00S,2024-02-27T01:14:15.2Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,38,27,2024-02-27T01:17:01Z,1990000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M43.00S,2024-02-27T01:17:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612765,38,27,2024-02-27T01:17:46Z,2000000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Ivey 2 FT),"[1628392, 1631093]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,,,,,,,,,,,,1.0,0.0,Ivey,1631093.0,,,,
211,PT08M43.00S,2024-02-27T01:18:02.0Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,38,28,2024-02-27T01:18:02Z,2020000,False,,,0,,J. Ivey Free Throw 1 of 2 (8 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
212,PT08M43.00S,2024-02-27T01:18:02.1Z,2,REGULAR,substitution,out,[],1641787,,,1610612765,38,28,2024-02-27T01:18:09Z,2030000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M43.00S,2024-02-27T01:18:02.1Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,38,28,2024-02-27T01:18:09Z,2040000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M43.00S,2024-02-27T01:18:21.8Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,38,29,2024-02-27T01:18:21Z,2050000,False,,,0,,J. Ivey Free Throw 2 of 2 (9 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
215,PT08M32.00S,2024-02-27T01:18:35.5Z,2,REGULAR,3pt,Jump Shot,[],202711,68.01905387647832,35.294117647058826,1610612752,41,29,2024-02-27T01:18:40Z,2060000,False,-74.0,248.0,1,right,B. Bogdanovic 25' 3PT step back (8 PTS) (A. Burks 1 AST),"[202711, 202692]",1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,25.88,Made,,,,,8.0,A. Burks,202692.0,1.0,,,,,,,,
217,PT08M18.00S,2024-02-27T01:18:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.258212877792378,48.28431372549019,1610612765,41,31,2024-02-27T01:18:52Z,2080000,False,9.0,6.0,1,left,E. Fournier driving Layup (2 PTS) (M. Flynn 1 AST),"[203095, 1630201]",1610612765.0,DET,driving,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,1.07,Made,,,,,2.0,M. Flynn,1630201.0,1.0,,,,,,,,
219,PT08M00.00S,2024-02-27T01:19:06.1Z,2,REGULAR,3pt,Jump Shot,[],1630540,95.3515111695138,94.36274509803921,1610612752,41,31,2024-02-27T01:19:10Z,2100000,False,222.0,-9.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,22.2,Missed,,,,,,,,,,,,,,,,
220,PT07M58.00S,2024-02-27T01:19:08.1Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,41,31,2024-02-27T01:19:10Z,2110000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,
221,PT07M51.00S,2024-02-27T01:19:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630201,31.488173455978973,64.70588235294117,1610612765,41,34,2024-02-27T01:19:20Z,2120000,False,-74.0,243.0,1,left,M. Flynn 25' 3PT step back (5 PTS),[1630201],1610612765.0,DET,step back,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,25.44,Made,,,,,5.0,,,,,,,,,,,
222,PT07M33.00S,2024-02-27T01:19:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,80.6340341655716,59.55882352941176,1610612752,41,34,2024-02-27T01:19:42Z,2130000,False,48.0,130.0,1,right,MISS A. Burks 13' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,13.8,Missed,,,,,,,,,,,,,,,,
223,PT07M31.00S,2024-02-27T01:19:35.9Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,41,34,2024-02-27T01:19:42Z,2140000,False,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,
224,PT07M31.00S,2024-02-27T01:19:37.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202692,94.40999984741211,50.0,1610612752,41,34,2024-02-27T01:28:28Z,2150000,False,0.0,0.0,1,right,MISS A. Burks putback Layup,[202692],1610612752.0,NYK,putback,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
225,PT07M29.00S,2024-02-27T01:19:39.9Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,41,34,2024-02-27T01:19:48Z,2160000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,224.0,5.0,3.0,2.0,,,,,,,,,,,,
226,PT07M29.00S,2024-02-27T01:19:41.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612752,41,34,2024-02-27T01:19:54Z,2170000,False,0.0,0.0,1,right,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
227,PT07M27.00S,2024-02-27T01:19:43.2Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,41,34,2024-02-27T01:19:54Z,2180000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,226.0,3.0,3.0,0.0,,,,,,,,,,,,
228,PT07M13.00S,2024-02-27T01:19:56.2Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,41,34,2024-02-27T01:20:01Z,2190000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,,,,,,,,,,,,,,,,,,
229,PT07M13.00S,2024-02-27T01:19:56.3Z,2,REGULAR,substitution,out,[],1630201,,,1610612752,41,34,2024-02-27T01:20:09Z,2200000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M13.00S,2024-02-27T01:19:56.3Z,2,REGULAR,substitution,in,[],1630595,,,1610612752,41,34,2024-02-27T01:20:09Z,2210000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2024-02-27T01:20:33.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630540,85.3646517739816,53.18627450980392,1610612752,43,34,2024-02-27T01:20:36Z,2220000,False,16.0,85.0,1,right,M. McBride 8' pullup Jump Shot (2 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,8.66,Made,,,,,2.0,,,,,,,,,,,
232,PT06M50.00S,2024-02-27T01:20:46.3Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,43,34,2024-02-27T01:20:51Z,2230000,False,,,0,,C. Cunningham step out-of-bounds TURNOVER (2 TO),[1630595],1610612765.0,DET,step,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,1155.0,2.0,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2024-02-27T01:20:46.4Z,2,REGULAR,substitution,out,[],1630164,,,1610612752,43,34,2024-02-27T01:20:57Z,2240000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M50.00S,2024-02-27T01:20:46.4Z,2,REGULAR,substitution,out,[],203095,,,1610612752,43,34,2024-02-27T01:20:57Z,2250000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M50.00S,2024-02-27T01:20:46.4Z,2,REGULAR,substitution,in,[],1631323,,,1610612752,43,34,2024-02-27T01:20:57Z,2260000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M50.00S,2024-02-27T01:20:46.4Z,2,REGULAR,substitution,in,[],1631105,,,1610612752,43,34,2024-02-27T01:20:57Z,2270000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2024-02-27T01:21:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,66.17936925098554,51.225490196078425,1610612752,43,34,2024-02-27T01:21:27Z,2280000,False,6.0,265.0,1,right,MISS B. Bogdanovic 26' pullup 3PT,[202711],1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,26.55,Missed,,,,,,,,,,,,,,,,
238,PT06M29.00S,2024-02-27T01:21:21.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,43,34,2024-02-27T01:21:27Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,237.0,,,,,,,,,,,,,,,
240,PT06M14.00S,2024-02-27T01:21:54.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628404,80.6340341655716,6.862745098039216,1610612752,46,34,2024-02-27T01:21:58Z,2310000,False,-216.0,130.0,1,right,J. Hart 25' 3PT pullup (9 PTS) (I. Hartenstein 3 AST),"[1628404, 1628392]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,25.16,Made,,,,,9.0,I. Hartenstein,1628392.0,3.0,,,,,,,,
242,PT06M05.00S,2024-02-27T01:22:06.3Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612765,46,34,2024-02-27T01:22:15Z,2330000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Duren 2 FT),"[1628392, 1631105]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,2.0,0.0,Duren,1631105.0,,,,
244,PT06M05.00S,2024-02-27T01:22:35.5Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,46,35,2024-02-27T01:22:35Z,2350000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
245,PT06M05.00S,2024-02-27T01:22:35.6Z,2,REGULAR,substitution,out,[],202692,,,1610612765,46,35,2024-02-27T01:22:39Z,2360000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M05.00S,2024-02-27T01:22:35.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612765,46,35,2024-02-27T01:22:39Z,2370000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M05.00S,2024-02-27T01:22:55.1Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,46,36,2024-02-27T01:22:55Z,2380000,False,,,0,,J. Duren Free Throw 2 of 2 (2 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
248,PT05M50.00S,2024-02-27T01:23:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612752,46,36,2024-02-27T01:23:32Z,2390000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Hart 2 FT),"[1641709, 1628404]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,1155.0,,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,,,
250,PT05M50.00S,2024-02-27T01:23:39.8Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,47,36,2024-02-27T01:23:39Z,2410000,False,,,0,,J. Hart Free Throw 1 of 2 (10 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
251,PT05M50.00S,2024-02-27T01:23:57.6Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,48,36,2024-02-27T01:23:57Z,2420000,False,,,0,,J. Hart Free Throw 2 of 2 (11 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
252,PT05M38.00S,2024-02-27T01:24:12.8Z,2,REGULAR,3pt,Jump Shot,[],1631323,4.28712220762155,4.901960784313726,1610612765,48,39,2024-02-27T01:24:18Z,2430000,False,225.0,-12.0,1,left,S. Fontecchio 3PT  (5 PTS) (J. Duren 1 AST),"[1631323, 1631105]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,22.58,Made,,,,,5.0,J. Duren,1631105.0,1.0,,,,,,,,
254,PT05M11.00S,2024-02-27T01:24:39.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.69448094612353,47.794117647058826,1610612752,50,39,2024-02-27T01:24:42Z,2450000,False,-11.0,-3.0,1,right,I. Hartenstein DUNK (4 PTS) (B. Bogdanovic 1 AST),"[1628392, 202711]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.13,Made,,,,,4.0,B. Bogdanovic,202711.0,1.0,,,,,,,,
256,PT04M59.00S,2024-02-27T01:24:51.5Z,2,REGULAR,2pt,Jump Shot,[],1630595,20.844283837056505,47.794117647058826,1610612765,50,41,2024-02-27T01:24:55Z,2470000,False,11.0,143.0,1,left,C. Cunningham 14' pullup Jump Shot (12 PTS) (J. Duren 2 AST),"[1630595, 1631105]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,14.38,Made,,,,,12.0,J. Duren,1631105.0,2.0,,,,,,,,
258,PT04M53.00S,2024-02-27T01:24:58.3Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,50,41,2024-02-27T01:25:03Z,2490000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1641709]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Thompson,1641709.0
259,PT04M53.00S,2024-02-27T01:24:58.3Z,2,REGULAR,steal,,[],1641709,,,1610612765,50,41,2024-02-27T01:25:01Z,2500000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
