actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M18.00S,2024-01-27T20:29:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.19776609724047,52.69607843137255,1610612752,9,17,2024-01-27T22:54:56Z,830000,False,13.0,21.0,1,right,MISS P. Achiuwa putback Layup,[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
88,PT04M17.00S,2024-01-27T20:29:08.9Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,9,17,2024-01-27T20:29:15Z,850000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,86.0,2.0,0.0,2.0,,,,,,,,,,,,,,
89,PT04M17.00S,2024-01-27T20:29:13.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612752,9,17,2024-01-27T20:29:31Z,860000,False,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2024-01-27T20:29:13.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,9,17,2024-01-27T20:29:31Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,89.0,,,,,,,,,,,,,,,,,
92,PT04M01.00S,2024-01-27T20:29:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,48.529411764705884,1610612748,9,19,2024-01-27T20:30:30Z,890000,False,7.0,9.0,1,left,J. Butler cutting Layup (7 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,7.0,,,,,,D. Robinson,1629130.0,1.0,,,,,
94,PT03M39.00S,2024-01-27T20:30:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.64323258869908,48.529411764705884,1610612752,11,19,2024-01-27T20:30:23Z,910000,False,-7.0,7.0,1,right,O. Anunoby driving Layup (4 PTS) (J. Brunson 1 AST),"[1628384, 1628973]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,4.0,,,,,,J. Brunson,1628973.0,1.0,,,,,
96,PT03M39.00S,2024-01-27T20:30:21.2Z,1,REGULAR,foul,personal,['1freethrow'],1631170,,,1610612752,11,19,2024-01-27T20:30:35Z,930000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1631170, 1628384]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,
98,PT03M39.00S,2024-01-27T20:30:53.5Z,1,REGULAR,freethrow,1 of 1,[],1628384,,,1610612752,11,19,2024-01-27T20:30:53Z,950000,False,,,0,,MISS O. Anunoby Free Throw 1 of 1,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT03M37.00S,2024-01-27T20:30:55.5Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,11,19,2024-01-27T20:30:56Z,960000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M23.00S,2024-01-27T20:31:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,14.011169513797633,46.568627450980394,1610612748,11,19,2024-01-27T20:31:20Z,970000,False,17.0,79.0,1,left,MISS D. Robinson 8' floating Shot,[1629130],1610612748.0,MIA,floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2024-01-27T20:31:11.5Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,11,19,2024-01-27T20:31:20Z,980000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,
102,PT03M14.00S,2024-01-27T20:31:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.77463863337714,47.794117647058826,1610612752,13,19,2024-01-27T20:31:22Z,990000,False,-11.0,6.0,1,right,J. Brunson driving Layup (7 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,7.0,,,,,,,,,,,,,
103,PT02M57.00S,2024-01-27T20:31:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,28.728646517739815,75.73529411764706,1610612748,13,19,2024-01-27T20:31:39Z,1000000,False,-129.0,218.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
104,PT02M55.00S,2024-01-27T20:31:36.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,13,19,2024-01-27T20:31:39Z,1010000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,103.0,3.0,1.0,2.0,,,,,,,,,,,,,,
105,PT02M39.00S,2024-01-27T20:31:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,94.69448094612353,43.627450980392155,1610612752,13,19,2024-01-27T20:31:57Z,1020000,False,-32.0,-3.0,1,right,MISS P. Achiuwa driving floating Shot,[1630173],1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
106,PT02M37.00S,2024-01-27T20:31:55.5Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,13,19,2024-01-27T20:31:57Z,1030000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT02M21.00S,2024-01-27T20:32:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.783837056504599,52.20588235294118,1610612748,13,19,2024-01-27T20:32:20Z,1040000,False,-11.0,11.0,1,left,MISS J. Butler driving Layup - blocked,"[202710, 1630173]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,Achiuwa,1630173.0,,
108,PT02M21.00S,2024-01-27T20:32:11.3Z,1,REGULAR,block,,[],1630173,,,1610612748,13,19,2024-01-27T20:32:13Z,1050000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT02M19.00S,2024-01-27T20:32:13.3Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,13,19,2024-01-27T20:32:20Z,1060000,False,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,107.0,2.0,0.0,2.0,,,,,,,,,,,,,,
110,PT02M16.00S,2024-01-27T20:32:15.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612748,13,19,2024-01-27T20:32:33Z,1070000,False,0.0,0.0,1,left,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
111,PT02M15.00S,2024-01-27T20:32:16.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,19,2024-01-27T21:26:36Z,1080000,False,,,0,,J. Randle REBOUND (Off:2 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,110.0,3.0,1.0,2.0,,,,,,,,,,,,,,
305,PT02M15.00S,2024-01-27T20:32:16.8Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,13,19,2024-01-27T21:28:11Z,1085000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1631170]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,Jaquez Jr.,1631170.0
306,PT02M15.00S,2024-01-27T20:32:16.8Z,1,REGULAR,steal,,[],1631170,,,1610612748,13,19,2024-01-27T21:27:54Z,1087500,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M14.00S,2024-01-27T20:32:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,12.959921156373195,49.26470588235294,1610612748,13,19,2024-01-27T21:27:54Z,1090000,False,4.0,69.0,1,left,MISS T. Rozier 6' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
113,PT02M14.00S,2024-01-27T20:32:18.1Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,13,19,2024-01-27T20:32:24Z,1100000,False,,,0,,J. Butler REBOUND (Off:3 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,112.0,3.0,0.0,3.0,,,,,,,,,,,,,,
114,PT02M10.00S,2024-01-27T20:32:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",202710,5.590000152587891,50.0,1610612748,13,21,2024-01-27T21:27:54Z,1110000,False,0.0,0.0,1,left,J. Butler tip Layup (9 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,9.0,,,,,,,,,,,,,
115,PT01M54.00S,2024-01-27T20:32:37.7Z,1,REGULAR,3pt,Jump Shot,[],203944,71.96123521681997,21.568627450980394,1610612752,16,21,2024-01-27T20:32:46Z,1120000,False,-142.0,211.0,1,right,J. Randle 25' 3PT  (3 PTS) (J. Hart 1 AST),"[203944, 1628404]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,3.0,,,,,,J. Hart,1628404.0,1.0,,,,,
117,PT01M40.00S,2024-01-27T20:32:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612748,16,21,2024-01-27T20:33:10Z,1140000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Butler 2 FT),"[1628404, 202710]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Butler,202710.0,,,,,,,,
119,PT01M40.00S,2024-01-27T20:33:30.2Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,16,22,2024-01-27T20:33:30Z,1160000,False,,,0,,J. Butler Free Throw 1 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
120,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612748,16,22,2024-01-27T20:33:54Z,1170000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612748,16,22,2024-01-27T20:33:54Z,1180000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,16,22,2024-01-27T20:33:54Z,1190000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,out,[],201567,,,1610612748,16,22,2024-01-27T20:33:54Z,1200000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612748,16,22,2024-01-27T20:33:54Z,1210000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,in,[],1630540,,,1610612748,16,22,2024-01-27T20:33:54Z,1220000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,16,22,2024-01-27T20:33:54Z,1230000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M40.00S,2024-01-27T20:33:30.3Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,16,22,2024-01-27T20:33:54Z,1240000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M40.00S,2024-01-27T20:33:57.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,16,23,2024-01-27T20:33:57Z,1250000,False,,,0,,J. Butler Free Throw 2 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
129,PT01M24.00S,2024-01-27T20:34:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,89.30683311432325,45.83333333333333,1610612752,18,23,2024-01-27T20:34:21Z,1260000,False,-21.0,48.0,1,right,J. Hart driving floating Jump Shot (2 PTS) (J. Randle 2 AST),"[1628404, 203944]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,2.0,,,,,,J. Randle,203944.0,2.0,,,,,
131,PT01M24.00S,2024-01-27T20:34:19.9Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612752,18,23,2024-01-27T20:34:28Z,1280000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Hart 1 FT),"[1629130, 1628404]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,1.0,0.0,Hart,1628404.0,,,,,,,,
133,PT01M24.00S,2024-01-27T20:34:19.9Z,1,REGULAR,substitution,out,[],202710,,,1610612752,18,23,2024-01-27T20:34:41Z,1300000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M24.00S,2024-01-27T20:34:19.9Z,1,REGULAR,substitution,in,[],1629639,,,1610612752,18,23,2024-01-27T20:34:41Z,1310000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M24.00S,2024-01-27T20:34:46.8Z,1,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,19,23,2024-01-27T20:34:46Z,1320000,False,,,0,,J. Hart Free Throw 1 of 1 (3 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
136,PT01M11.00S,2024-01-27T20:35:03.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,29.911300919842315,71.81372549019608,1610612748,19,26,2024-01-27T20:35:33Z,1330000,False,-109.0,229.0,1,left,D. Robinson 25' 3PT pullup (5 PTS) (J. Jaquez Jr. 1 AST),"[1629130, 1631170]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,5.0,,,,,,J. Jaquez Jr.,1631170.0,1.0,,,,,
138,PT00M52.10S,2024-01-27T20:35:22.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,92.85479632063075,3.6764705882352944,1610612752,22,26,2024-01-27T20:35:26Z,1350000,False,-232.0,15.0,1,right,M. McBride 3PT  (3 PTS) (J. Randle 3 AST),"[1630540, 203944]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,3.0,,,,,,J. Randle,203944.0,3.0,,,,,
140,PT00M44.30S,2024-01-27T20:35:33.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.389618922470433,49.50980392156863,1610612748,22,28,2024-01-27T20:35:37Z,1370000,False,2.0,8.0,1,left,B. Adebayo alley-oop DUNK (2 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,2.0,,,,,,T. Herro,1629639.0,1.0,,,,,
142,PT00M30.70S,2024-01-27T20:35:48.8Z,1,REGULAR,3pt,Jump Shot,[],1628404,66.96780551905388,45.588235294117645,1610612752,25,28,2024-01-27T20:35:53Z,1390000,False,-22.0,258.0,1,right,J. Hart 25' 3PT  (6 PTS) (Q. Grimes 1 AST),"[1628404, 1629656]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.89,Made,,,,,6.0,,,,,,Q. Grimes,1629656.0,1.0,,,,,
144,PT00M19.00S,2024-01-27T20:36:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.783837056504599,46.568627450980394,1610612748,25,30,2024-01-27T20:36:45Z,1410000,False,17.0,11.0,1,left,B. Adebayo alley-oop Layup (4 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,4.0,,,,,,J. Jaquez Jr.,1631170.0,2.0,,,,,
146,PT00M00.00S,2024-01-27T20:36:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,93.11760840998686,49.01960784313725,1610612752,25,30,2024-01-27T20:36:35Z,1430000,False,-5.0,12.0,1,right,MISS J. Randle pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2024-01-27T20:36:29.7Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,25,30,2024-01-27T20:36:35Z,1440000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,146.0,4.0,1.0,3.0,,,,,,,,,,,,,,
148,PT00M00.00S,2024-01-27T20:36:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.85479632063075,48.03921568627451,1610612752,27,30,2024-01-27T20:39:42Z,1450000,False,-10.0,15.0,1,right,P. Achiuwa putback Layup (2 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,2.0,,,,,,,,,,,,,
150,PT00M00.00S,2024-01-27T20:38:18.0Z,1,REGULAR,period,end,[],0,,,1610612748,27,30,2024-01-27T20:38:18Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-01-27T20:39:31.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612748,27,30,2024-01-27T20:40:12Z,1480000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-01-27T20:39:31.4Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612748,27,30,2024-01-27T20:40:12Z,1490000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-27T20:40:14.4Z,2,REGULAR,period,start,[],0,,,1610612752,27,30,2024-01-27T20:40:14Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M38.00S,2024-01-27T20:40:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.56307490144546,51.470588235294116,1610612752,27,30,2024-01-27T20:40:39Z,1510000,False,7.0,-1.0,1,right,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
155,PT11M36.00S,2024-01-27T20:40:37.1Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,27,30,2024-01-27T20:40:39Z,1520000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT11M32.00S,2024-01-27T20:40:41.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631170,4.5499342969776615,93.87254901960785,1610612748,27,33,2024-01-27T20:41:52Z,1530000,False,-219.0,-10.0,1,left,J. Jaquez Jr. 3PT running (3 PTS) (D. Robinson 2 AST),"[1631170, 1629130]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,21.96,Made,,,,,3.0,,,,,,D. Robinson,1629130.0,2.0,,,,,
158,PT11M12.00S,2024-01-27T20:41:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630540,78.26872536136662,89.4607843137255,1610612752,27,33,2024-01-27T20:41:08Z,1550000,False,197.0,152.0,1,right,MISS M. McBride 24' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
159,PT11M10.00S,2024-01-27T20:41:03.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,27,33,2024-01-27T20:41:08Z,1560000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,158.0,4.0,3.0,1.0,,,,,,,,,,,,,,
160,PT11M01.00S,2024-01-27T20:41:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628997,4.28712220762155,96.56862745098039,1610612748,27,33,2024-01-27T20:41:17Z,1570000,False,-233.0,-12.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
161,PT10M59.00S,2024-01-27T20:41:14.5Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,27,33,2024-01-27T20:41:17Z,1580000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT10M49.00S,2024-01-27T20:41:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,88.51839684625493,95.34313725490196,1610612752,30,33,2024-01-27T20:41:29Z,1590000,False,227.0,55.0,1,right,O. Anunoby 3PT  (7 PTS) (J. Hart 2 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,7.0,,,,,,J. Hart,1628404.0,2.0,,,,,
164,PT10M28.00S,2024-01-27T20:41:45.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,21.107095926412615,10.53921568627451,1610612748,30,33,2024-01-27T20:43:13Z,1610000,False,197.0,146.0,1,left,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
165,PT10M26.00S,2024-01-27T20:41:47.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,30,33,2024-01-27T20:41:51Z,1620000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT10M16.00S,2024-01-27T20:41:57.4Z,2,REGULAR,3pt,Jump Shot,[],1629656,74.98357424441524,11.76470588235294,1610612752,30,33,2024-01-27T20:42:02Z,1630000,False,-191.0,183.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
167,PT10M14.00S,2024-01-27T20:41:59.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,30,33,2024-01-27T20:42:02Z,1640000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,166.0,5.0,4.0,1.0,,,,,,,,,,,,,,
168,PT10M03.00S,2024-01-27T20:42:10.5Z,2,REGULAR,3pt,Jump Shot,[],1631170,14.799605781865965,3.9215686274509802,1610612748,30,33,2024-01-27T20:42:16Z,1650000,False,230.0,87.0,1,left,MISS J. Jaquez Jr. 24' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,24.61,Missed,,,,,,,,,,,,,,,,,,
