actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M33.00S,2024-01-04T01:53:46.2Z,1,REGULAR,substitution,out,[],201942,,,1610612741,21,13,2024-01-04T01:53:59Z,835000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2024-01-04T01:53:46.2Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,21,13,2024-01-04T01:53:59Z,837500,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M25.00S,2024-01-04T01:54:17.5Z,1,REGULAR,foul,personal,[],1628384,,,1610612741,21,13,2024-01-04T01:54:26Z,860000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1629632]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,1162.0,,,,,,2.0,0.0,White,1629632.0,,
90,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612741,21,13,2024-01-04T01:54:42Z,880000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,out,[],203083,,,1610612741,21,13,2024-01-04T01:54:42Z,890000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,21,13,2024-01-04T01:54:42Z,900000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,in,[],1629656,,,1610612741,21,13,2024-01-04T01:54:42Z,910000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,in,[],1630678,,,1610612741,21,13,2024-01-04T01:54:42Z,920000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2024-01-04T01:54:17.6Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,21,13,2024-01-04T01:54:42Z,930000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2024-01-04T01:54:55.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,76.82325886990802,65.93137254901961,1610612741,21,13,2024-01-04T01:56:46Z,940000,False,80.0,165.0,1,right,MISS C. White 18' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,18.36,Missed,,,,,,,,,,,,,,,,,,
97,PT04M18.00S,2024-01-04T01:54:57.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,21,13,2024-01-04T01:55:02Z,950000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,
98,PT04M07.00S,2024-01-04T01:55:07.9Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,21,13,2024-01-04T01:55:11Z,960000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1627936]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,,,,,,,Caruso,1627936.0
99,PT04M07.00S,2024-01-04T01:55:07.9Z,1,REGULAR,steal,,[],1627936,,,1610612741,21,13,2024-01-04T01:55:09Z,970000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT04M02.00S,2024-01-04T01:55:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,93.64323258869908,50.98039215686274,1610612741,21,15,2024-01-04T01:55:16Z,980000,False,5.0,7.0,1,right,C. White running Layup (5 PTS) (A. Caruso 2 AST),"[1629632, 1627936]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,5.0,A. Caruso,1627936.0,2.0,,,,,,
102,PT03M50.00S,2024-01-04T01:55:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,9.674770039421814,95.34313725490196,1610612752,21,15,2024-01-04T01:55:31Z,1000000,False,-227.0,38.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
103,PT03M48.00S,2024-01-04T01:55:27.1Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,21,15,2024-01-04T01:55:31Z,1010000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,
104,PT03M30.00S,2024-01-04T01:55:44.6Z,1,REGULAR,3pt,Jump Shot,[],1627936,70.25295663600527,24.264705882352942,1610612741,21,15,2024-01-04T01:55:52Z,1020000,False,-129.0,227.0,1,right,MISS A. Caruso 26' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2024-01-04T01:55:46.6Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612741,21,15,2024-01-04T01:55:52Z,1030000,False,,,0,,T. Taylor REBOUND (Off:1 Def:0),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Above the Break 3,24+ Left Center,,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,
106,PT03M28.00S,2024-01-04T01:55:49.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630678,94.40999984741211,50.0,1610612741,21,17,2024-01-04T01:55:55Z,1040000,False,0.0,0.0,1,right,T. Taylor tip Layup (2 PTS),[1630678],1610612741.0,CHI,tip,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,2.0,,,,,,,,,
107,PT03M09.00S,2024-01-04T01:56:05.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,31.61957950065703,62.254901960784316,1610612752,24,17,2024-01-04T01:56:09Z,1050000,False,-61.0,245.0,1,left,J. Brunson 25' 3PT  (11 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,,,,,11.0,J. Hart,1628404.0,1.0,,,,,,
109,PT02M52.00S,2024-01-04T01:56:22.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,69.20170827858082,78.43137254901961,1610612741,24,20,2024-01-04T01:56:26Z,1070000,False,142.0,237.0,1,right,C. White 27' 3PT  (8 PTS) (A. Dosunmu 1 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,27.64,Made,,,,,,,,,8.0,A. Dosunmu,1630245.0,1.0,,,,,,
111,PT02M33.00S,2024-01-04T01:56:43.4Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,24,20,2024-01-04T01:56:48Z,1090000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1162.0,3.0,,,,,,,,,,
112,PT02M33.00S,2024-01-04T01:56:47.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,20,2024-01-04T01:56:47Z,1100000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M33.00S,2024-01-04T01:56:47.5Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,24,20,2024-01-04T01:59:42Z,1110000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M33.00S,2024-01-04T01:56:47.5Z,1,REGULAR,substitution,in,[],201942,,,1610612741,24,20,2024-01-04T01:59:42Z,1120000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M20.00S,2024-01-04T02:00:22.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,74.32654402102497,31.61764705882353,1610612741,24,22,2024-01-04T02:00:27Z,1130000,False,-92.0,189.0,1,right,D. DeRozan 21' pullup Jump Shot (7 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,21.0,Made,,,,,,,,,7.0,,,,,,,,,
116,PT02M01.00S,2024-01-04T02:00:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.171484888304862,50.245098039215684,1610612752,26,22,2024-01-04T02:00:44Z,1140000,False,-1.0,62.0,1,left,J. Brunson 6' driving floating Jump Shot (13 PTS) (D. DiVincenzo 3 AST),"[1628973, 1628978]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,,,13.0,D. DiVincenzo,1628978.0,3.0,,,,,,
119,PT01M52.00S,2024-01-04T02:00:53.2Z,1,REGULAR,substitution,out,[],1628978,,,1610612741,26,22,2024-01-04T02:01:02Z,1170000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M52.00S,2024-01-04T02:00:53.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612741,26,22,2024-01-04T02:01:02Z,1180000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M52.00S,2024-01-04T02:00:53.2Z,1,REGULAR,substitution,in,[],1630540,,,1610612741,26,22,2024-01-04T02:01:02Z,1190000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M52.00S,2024-01-04T02:00:53.2Z,1,REGULAR,substitution,in,[],203944,,,1610612741,26,22,2024-01-04T02:01:02Z,1200000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M36.00S,2024-01-04T02:01:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,93.24901445466492,45.588235294117645,1610612741,26,22,2024-01-04T02:01:57Z,1210000,False,-22.0,11.0,1,right,MISS J. Carter driving floating Shot,[1628975],1610612741.0,CHI,driving floating,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
124,PT01M34.00S,2024-01-04T02:01:28.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,26,22,2024-01-04T02:01:34Z,1220000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,
125,PT01M15.00S,2024-01-04T02:01:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,49.50980392156863,1610612752,26,22,2024-01-04T02:01:55Z,1230000,False,2.0,5.0,1,left,MISS J. Hart reverse Layup,[1628404],1610612752.0,NYK,reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2024-01-04T02:01:48.9Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,26,22,2024-01-04T02:01:55Z,1240000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,125.0,4.0,3.0,1.0,,,,,,,,,,,,
127,PT01M13.00S,2024-01-04T02:01:49.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,6.521024967148489,48.77450980392157,1610612752,26,22,2024-01-04T02:02:00Z,1250000,False,6.0,9.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
128,PT01M11.00S,2024-01-04T02:01:51.1Z,1,REGULAR,rebound,defensive,[],1630678,,,1610612741,26,22,2024-01-04T02:02:00Z,1260000,False,,,0,,T. Taylor REBOUND (Off:1 Def:1),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,
129,PT01M01.00S,2024-01-04T02:02:00.4Z,1,REGULAR,2pt,Jump Shot,[],201942,92.32917214191852,69.36274509803921,1610612741,26,24,2024-01-04T02:02:03Z,1270000,False,97.0,20.0,1,right,D. DeRozan 9' turnaround Jump Shot (9 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,9.88,Made,,,,,,,,,9.0,,,,,,,,,
130,PT00M45.10S,2024-01-04T02:02:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,16.245072273324574,49.50980392156863,1610612752,26,24,2024-01-04T02:04:09Z,1280000,False,2.0,100.0,1,left,MISS J. Randle 10' pullup Shot - blocked,"[203944, 1630245]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,10.02,Missed,Dosunmu,1630245.0,,,,,,,,,,,,,,,,
131,PT00M45.10S,2024-01-04T02:02:21.9Z,1,REGULAR,block,,[],1630245,,,1610612752,26,24,2024-01-04T02:02:24Z,1290000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
132,PT00M43.30S,2024-01-04T02:02:23.7Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,26,24,2024-01-04T02:04:09Z,1300000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,130.0,5.0,3.0,2.0,,,,,,,,,,,,
133,PT00M37.40S,2024-01-04T02:02:29.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628404,23.47240473061761,47.794117647058826,1610612752,26,24,2024-01-04T02:02:41Z,1310000,False,11.0,168.0,1,left,MISS J. Hart 16' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,16.85,Missed,,,,,,,,,,,,,,,,,,
134,PT00M36.60S,2024-01-04T02:02:30.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,26,24,2024-01-04T02:02:41Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,,,133.0,,,,,,,,,,,,,,,
135,PT00M36.60S,2024-01-04T02:02:32.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,26,24,2024-01-04T02:03:02Z,1330000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,,,,,,,
136,PT00M36.60S,2024-01-04T02:02:32.1Z,1,REGULAR,substitution,out,[],1628392,,,1610612741,26,24,2024-01-04T02:02:54Z,1340000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M36.60S,2024-01-04T02:02:32.1Z,1,REGULAR,substitution,in,[],1630173,,,1610612741,26,24,2024-01-04T02:02:54Z,1350000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M15.50S,2024-01-04T02:03:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,71.17279894875165,17.647058823529413,1610612741,26,24,2024-01-04T02:03:20Z,1360000,False,-162.0,218.0,1,right,MISS A. Dosunmu 27' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
139,PT00M13.50S,2024-01-04T02:03:15.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,26,24,2024-01-04T02:03:20Z,1370000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT00M01.00S,2024-01-04T02:03:29.0Z,1,REGULAR,2pt,Jump Shot,[],1630540,29.517082785808146,65.93137254901961,1610612752,26,24,2024-01-04T02:03:35Z,1380000,False,-80.0,225.0,1,left,MISS M. McBride 23' pullup Shot - blocked,"[1630540, 1628975]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,23.87,Missed,Carter,1628975.0,,,,,,,,,,,,,,,,
141,PT00M01.00S,2024-01-04T02:03:29.0Z,1,REGULAR,block,,[],1628975,,,1610612752,26,24,2024-01-04T02:03:32Z,1390000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
142,PT00M01.00S,2024-01-04T02:03:29.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,26,24,2024-01-04T02:03:35Z,1400000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,
143,PT00M00.00S,2024-01-04T02:03:35.6Z,1,REGULAR,period,end,[],0,,,1610612741,26,24,2024-01-04T02:03:35Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-04T02:07:08.7Z,2,REGULAR,period,start,[],0,,,1610612752,26,24,2024-01-04T02:07:08Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M39.00S,2024-01-04T02:07:29.0Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,26,24,2024-01-04T02:07:33Z,1430000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1628975]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,,,,,,,Carter,1628975.0
146,PT11M39.00S,2024-01-04T02:07:29.0Z,2,REGULAR,steal,,[],1628975,,,1610612741,26,24,2024-01-04T02:07:30Z,1440000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
147,PT11M36.00S,2024-01-04T02:07:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612741,26,24,2024-01-04T02:07:41Z,1450000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[1630540, 1630245]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,1627534.0,,,,,,1.0,0.0,Dosunmu,1630245.0,,
149,PT11M36.00S,2024-01-04T02:07:54.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630245,,,1610612741,26,25,2024-01-04T02:08:09Z,1470000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (1 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
150,PT11M36.00S,2024-01-04T02:07:54.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630245,,,1610612741,26,26,2024-01-04T02:08:09Z,1480000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (2 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
151,PT11M16.00S,2024-01-04T02:08:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,16.113666228646515,39.21568627450981,1610612752,26,26,2024-01-04T02:08:37Z,1490000,False,54.0,99.0,1,left,MISS Q. Grimes 11' driving floating Shot,[1629656],1610612752.0,NYK,driving floating,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
152,PT11M15.00S,2024-01-04T02:08:31.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,26,26,2024-01-04T02:08:37Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,151.0,,,,,,,,,,,,,,,
154,PT11M15.00S,2024-01-04T02:08:34.2Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,26,26,2024-01-04T02:08:55Z,1520000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M15.00S,2024-01-04T02:08:34.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,26,26,2024-01-04T02:08:55Z,1530000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M15.00S,2024-01-04T02:08:34.2Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,26,26,2024-01-04T02:08:55Z,1540000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M15.00S,2024-01-04T02:08:34.2Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,26,26,2024-01-04T02:08:55Z,1550000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M06.00S,2024-01-04T02:09:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.09526938239159,53.67647058823529,1610612741,26,28,2024-01-04T02:09:07Z,1560000,False,18.0,41.0,1,right,D. DeRozan driving floating Jump Shot (11 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,,,,,,,,,11.0,,,,,,,,,
159,PT10M54.00S,2024-01-04T02:09:17.3Z,2,REGULAR,foul,personal,[],1628975,,,1610612752,26,28,2024-01-04T02:09:22Z,1570000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 203944]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,200833.0,,,,,,1.0,0.0,Randle,203944.0,,
161,PT10M44.00S,2024-01-04T02:09:39.8Z,2,REGULAR,3pt,Jump Shot,[],1630540,9.149145860709593,3.1862745098039214,1610612752,29,28,2024-01-04T02:09:44Z,1590000,False,234.0,34.0,1,left,M. McBride 3PT  (3 PTS) (J. Randle 1 AST),"[1630540, 203944]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,,,3.0,J. Randle,203944.0,1.0,,,,,,
163,PT10M23.00S,2024-01-04T02:10:00.4Z,2,REGULAR,2pt,Jump Shot,[],201942,91.80354796320631,24.509803921568626,1610612741,29,30,2024-01-04T02:10:04Z,1610000,False,-127.0,25.0,1,right,D. DeRozan 12' turnaround Jump Shot (13 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.98,Made,,,,,,,,,13.0,,,,,,,,,
164,PT10M08.00S,2024-01-04T02:10:16.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,4.681340341655716,94.6078431372549,1610612752,32,30,2024-01-04T02:10:20Z,1620000,False,-223.0,-8.0,1,left,Q. Grimes 3PT  (3 PTS) (J. Randle 2 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,,,,3.0,J. Randle,203944.0,2.0,,,,,,
166,PT09M53.00S,2024-01-04T02:10:30.7Z,2,REGULAR,3pt,Jump Shot,[],1629632,68.67608409986859,63.970588235294116,1610612741,32,33,2024-01-04T02:10:35Z,1640000,False,70.0,242.0,1,right,C. White 25' 3PT  (11 PTS) (D. DeRozan 1 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.18,Made,,,,,,,,,11.0,D. DeRozan,201942.0,1.0,,,,,,
168,PT09M29.00S,2024-01-04T02:10:54.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,25.969119579500656,79.65686274509804,1610612752,32,33,2024-01-04T02:11:00Z,1660000,False,-148.0,192.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
169,PT09M27.00S,2024-01-04T02:10:56.0Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,32,33,2024-01-04T02:11:00Z,1670000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,
