actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
81,PT05M24.00S,2023-12-23T17:54:41.1Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,18,21,2023-12-23T17:55:19Z,790000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,
82,PT05M20.00S,2023-12-23T17:54:48.0Z,1,REGULAR,foul,personal,[],1628978,,,1610612749,18,21,2023-12-23T17:55:01Z,800000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1626171]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,2534.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
84,PT05M20.00S,2023-12-23T17:54:48.1Z,1,REGULAR,substitution,out,[],203114,,,1610612749,18,21,2023-12-23T17:55:06Z,820000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M20.00S,2023-12-23T17:54:48.1Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,18,21,2023-12-23T17:55:06Z,830000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2023-12-23T17:55:35.1Z,1,REGULAR,2pt,Jump Shot,[],1626171,69.6267247043364,58.35631127450981,1610612749,18,23,2023-12-23T17:59:12Z,840000,False,42.0,233.0,1,right,B. Portis 23' Jump Shot (2 PTS) (M. Beasley 1 AST),"[1626171, 1627736]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,23.67,M. Beasley,1627736.0,1.0,,,,,,,,,
88,PT04M52.00S,2023-12-23T17:55:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.383048620236531,55.88235294117647,1610612752,18,23,2023-12-23T17:55:55Z,860000,False,-29.0,55.0,1,left,MISS J. Brunson 6' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.19,,,,,,,,,,,,
89,PT04M50.00S,2023-12-23T17:55:51.2Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,18,23,2023-12-23T17:55:55Z,870000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,
90,PT04M41.00S,2023-12-23T17:55:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,84.97043363994744,36.27450980392157,1610612749,18,23,2023-12-23T17:56:06Z,880000,False,-69.0,89.0,1,right,MISS D. Lillard 11' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,11.22,,,,,,,,,,,,
91,PT04M39.00S,2023-12-23T17:56:01.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,18,23,2023-12-23T17:56:06Z,890000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,
93,PT04M30.00S,2023-12-23T17:56:14.4Z,1,REGULAR,substitution,out,[],1628978,,,1610612752,18,23,2023-12-23T17:56:20Z,910000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M30.00S,2023-12-23T17:56:14.4Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,18,23,2023-12-23T17:56:20Z,920000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M29.00S,2023-12-23T17:56:34.1Z,1,REGULAR,foul,personal,[],1627736,,,1610612752,18,23,2023-12-23T17:56:39Z,930000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1628973]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,2534.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
97,PT04M26.00S,2023-12-23T17:56:54.5Z,1,REGULAR,turnover,lost ball,[],1628404,,,1610612752,18,23,2023-12-23T17:56:59Z,950000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1626171]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,,
98,PT04M26.00S,2023-12-23T17:56:54.5Z,1,REGULAR,steal,,[],1626171,,,1610612749,18,23,2023-12-23T17:56:56Z,960000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
99,PT04M24.00S,2023-12-23T17:56:59.3Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612749,18,23,2023-12-23T17:57:05Z,970000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Portis 2 FT),"[1628404, 1626171]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
101,PT04M24.00S,2023-12-23T17:57:34.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,18,24,2023-12-23T17:57:55Z,990000,False,,,0,,B. Portis Free Throw 1 of 2 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
102,PT04M24.00S,2023-12-23T17:57:34.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,18,25,2023-12-23T17:57:55Z,1000000,False,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
103,PT04M07.00S,2023-12-23T17:58:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.995400788436268,47.05882352941176,1610612752,20,25,2023-12-23T17:58:14Z,1010000,False,15.0,4.0,1,left,R. Barrett driving Layup (3 PTS) (J. Brunson 3 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,1.52,J. Brunson,1628973.0,3.0,,,,,,,,,
104,PT03M56.00S,2023-12-23T17:58:23.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,91.40932982917214,4.411764705882353,1610612749,20,28,2023-12-23T17:58:31Z,1020000,False,-228.0,28.0,1,right,M. Beasley 3PT  (8 PTS) (D. Lillard 3 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,22.97,D. Lillard,203081.0,3.0,,,,,,,,,
106,PT03M44.00S,2023-12-23T17:58:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.273981603153747,54.166666666666664,1610612752,22,28,2023-12-23T17:58:37Z,1040000,False,-21.0,82.0,1,left,J. Brunson 8' pullup Jump Shot (9 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,8.43,,,,,,,,,,,,
107,PT03M33.00S,2023-12-23T17:58:48.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612749,22,28,2023-12-23T17:59:19Z,1050000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (Lillard 2 FT),"[201959, 203081]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
109,PT03M33.00S,2023-12-23T17:59:20.3Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,22,29,2023-12-23T17:59:42Z,1070000,False,,,0,,D. Lillard Free Throw 1 of 2 (4 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
110,PT03M33.00S,2023-12-23T17:59:20.4Z,1,REGULAR,substitution,out,[],1629628,,,1610612749,22,29,2023-12-23T17:59:28Z,1080000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M33.00S,2023-12-23T17:59:20.4Z,1,REGULAR,substitution,out,[],201572,,,1610612749,22,29,2023-12-23T17:59:28Z,1090000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M33.00S,2023-12-23T17:59:20.4Z,1,REGULAR,substitution,in,[],203944,,,1610612749,22,29,2023-12-23T17:59:28Z,1100000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M33.00S,2023-12-23T17:59:20.4Z,1,REGULAR,substitution,in,[],203507,,,1610612749,22,29,2023-12-23T17:59:28Z,1110000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M33.00S,2023-12-23T17:59:20.3Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,22,29,2023-12-23T17:59:42Z,1120000,False,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
115,PT03M31.00S,2023-12-23T17:59:22.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,22,29,2023-12-23T17:59:42Z,1130000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,114.0,3.0,3.0,0.0,,,,,
116,PT03M17.00S,2023-12-23T17:59:54.9Z,1,REGULAR,3pt,Jump Shot,[],203944,26.49474375821288,79.41176470588235,1610612752,22,29,2023-12-23T18:01:45Z,1140000,False,-147.0,197.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.55,,,,,,,,,,,,
117,PT03M15.00S,2023-12-23T17:59:56.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,22,29,2023-12-23T17:59:58Z,1150000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,116.0,2.0,2.0,0.0,,,,,
118,PT03M11.00S,2023-12-23T18:00:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,92.59198423127464,4.6568627450980395,1610612749,22,32,2023-12-23T18:03:34Z,1160000,False,-227.0,17.0,1,right,M. Beasley 3PT running (11 PTS) (G. Antetokounmpo 1 AST),"[1627736, 203507]",1610612749.0,MIL,running,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,22.73,G. Antetokounmpo,203507.0,1.0,,,,,,,,,
121,PT02M48.00S,2023-12-23T18:00:23.3Z,1,REGULAR,3pt,Jump Shot,[],201959,5.338370565045992,94.85294117647058,1610612752,22,32,2023-12-23T18:00:30Z,1180000,False,-224.0,-2.0,1,left,MISS T. Gibson 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.43,,,,,,,,,,,,
122,PT02M46.00S,2023-12-23T18:00:25.3Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,22,32,2023-12-23T18:00:30Z,1190000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,121.0,3.0,3.0,0.0,,,,,
123,PT02M37.00S,2023-12-23T18:00:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,94.1688567674113,54.65686274509803,1610612749,22,32,2023-12-23T18:00:41Z,1200000,False,23.0,2.0,1,right,MISS D. Lillard driving floating Shot,[203081],1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.34,,,,,,,,,,,,
124,PT02M36.00S,2023-12-23T18:00:35.2Z,1,REGULAR,rebound,offensive,[],203081,,,1610612749,22,32,2023-12-23T18:00:35Z,1210000,False,,,0,,D. Lillard REBOUND (Off:1 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,123.0,4.0,3.0,1.0,,,,,
125,PT02M34.00S,2023-12-23T18:00:36.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203081,94.43166885676742,52.450980392156865,1610612749,22,32,2023-12-23T18:04:09Z,1220000,False,12.0,0.0,1,right,MISS D. Lillard fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.23,,,,,,,,,,,,
126,PT02M32.00S,2023-12-23T18:00:38.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,22,32,2023-12-23T18:00:59Z,1230000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,125.0,1.0,0.0,1.0,,,,,
127,PT02M32.00S,2023-12-23T18:00:40.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,22,34,2023-12-23T18:01:01Z,1240000,False,0.0,0.0,1,right,G. Antetokounmpo tip Layup (6 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.0,,,,,,,,,,,,
128,PT02M20.00S,2023-12-23T18:00:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.995400788436268,54.166666666666664,1610612752,22,34,2023-12-23T18:04:30Z,1250000,False,-21.0,4.0,1,left,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.12,,,,,,,,,,,,
129,PT02M18.00S,2023-12-23T18:00:53.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,22,34,2023-12-23T18:00:55Z,1260000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,128.0,3.0,3.0,0.0,,,,,
130,PT02M05.00S,2023-12-23T18:01:05.8Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,22,34,2023-12-23T18:01:08Z,1270000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1628404]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,
131,PT02M05.00S,2023-12-23T18:01:05.8Z,1,REGULAR,steal,,[],1628404,,,1610612752,22,34,2023-12-23T18:01:07Z,1280000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M57.00S,2023-12-23T18:01:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,6.258212877792378,47.05882352941176,1610612752,24,34,2023-12-23T18:04:54Z,1290000,False,15.0,6.0,1,left,J. Randle driving Layup (4 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.6,,,,,,,,,,,,
133,PT01M57.00S,2023-12-23T18:01:18.8Z,1,REGULAR,foul,personal,['1freethrow'],203507,,,1610612752,24,34,2023-12-23T18:01:45Z,1300000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Randle 1 FT),"[203507, 203944]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1630886.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
135,PT01M57.00S,2023-12-23T18:01:48.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,24,34,2023-12-23T18:01:48Z,1320000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M57.00S,2023-12-23T18:01:48.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,24,34,2023-12-23T18:04:03Z,1330000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M57.00S,2023-12-23T18:01:48.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,24,34,2023-12-23T18:04:03Z,1340000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M57.00S,2023-12-23T18:01:48.3Z,1,REGULAR,substitution,out,[],1627736,,,1610612752,24,34,2023-12-23T18:04:27Z,1350000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M57.00S,2023-12-23T18:01:48.3Z,1,REGULAR,substitution,in,[],1641748,,,1610612752,24,34,2023-12-23T18:04:27Z,1360000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M57.00S,2023-12-23T18:04:42.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203944,,,1610612752,25,34,2023-12-23T18:04:42Z,1370000,False,,,0,,J. Randle Free Throw 1 of 1 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
141,PT01M45.00S,2023-12-23T18:04:59.2Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,25,34,2023-12-23T18:05:29Z,1380000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (2 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,1630886.0,,,,,,,,,,,,,,,2.0,,,,
143,PT01M35.00S,2023-12-23T18:05:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,29.77989487516426,71.07843137254902,1610612752,25,34,2023-12-23T18:08:44Z,1390000,False,-105.0,227.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.06,,,,,,,,,,,,
144,PT01M33.00S,2023-12-23T18:05:16.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,25,34,2023-12-23T18:05:33Z,1400000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,143.0,4.0,4.0,0.0,,,,,
145,PT01M21.00S,2023-12-23T18:05:28.3Z,1,REGULAR,2pt,Jump Shot,[],203507,77.87450722733246,72.30392156862744,1610612749,25,34,2023-12-23T18:10:14Z,1410000,False,112.0,155.0,1,right,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.13,,,,,,,,,,,,
146,PT01M19.00S,2023-12-23T18:05:30.3Z,1,REGULAR,rebound,offensive,[],203081,,,1610612749,25,34,2023-12-23T18:15:18Z,1420000,False,,,0,,D. Lillard REBOUND (Off:2 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,145.0,5.0,3.0,2.0,,,,,
147,PT01M08.00S,2023-12-23T18:05:43.1Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,25,34,2023-12-23T18:05:48Z,1430000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,,,,,,,,,,,,,,,2.0,,,,
148,PT00M45.90S,2023-12-23T18:06:09.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,19.92444152431012,47.30392156862745,1610612752,25,34,2023-12-23T18:11:57Z,1440000,False,13.0,135.0,1,left,MISS J. Randle 13' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.55,,,,,,,,,,,,
149,PT00M43.00S,2023-12-23T18:06:12.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,25,34,2023-12-23T18:06:14Z,1450000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,148.0,5.0,5.0,0.0,,,,,
150,PT00M34.40S,2023-12-23T18:06:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.9060446780552,51.9607843137255,1610612749,25,36,2023-12-23T18:06:25Z,1460000,False,10.0,5.0,1,right,G. Antetokounmpo driving Layup (8 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.09,,,,,,,,,,,,
151,PT00M10.90S,2023-12-23T18:06:47.9Z,1,REGULAR,2pt,Jump Shot,[],201959,23.209592641261498,51.225490196078425,1610612752,27,36,2023-12-23T18:06:52Z,1470000,False,-6.0,166.0,1,left,T. Gibson 16' Jump Shot (2 PTS) (I. Quickley 1 AST),"[201959, 1630193]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,16.58,I. Quickley,1630193.0,1.0,,,,,,,,,
153,PT00M02.10S,2023-12-23T18:07:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,82.34231274638634,53.92156862745098,1610612749,27,36,2023-12-23T18:07:16Z,1490000,False,20.0,113.0,1,right,MISS D. Lillard 11' driving floating bank Shot,[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.52,,,,,,,,,,,,
154,PT00M01.10S,2023-12-23T18:07:09.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,27,36,2023-12-23T18:07:16Z,1500000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,
155,PT00M00.00S,2023-12-23T18:07:12.9Z,1,REGULAR,period,end,[],0,,,1610612752,27,36,2023-12-23T18:07:12Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-23T18:09:29.0Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612752,27,36,2023-12-23T18:09:50Z,1520000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-23T18:09:29.0Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612752,27,36,2023-12-23T18:09:50Z,1530000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-23T18:09:29.0Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,27,36,2023-12-23T18:09:50Z,1540000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-23T18:09:29.0Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612752,27,36,2023-12-23T18:09:50Z,1550000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-23T18:09:55.6Z,2,REGULAR,period,start,[],0,,,1610612752,27,36,2023-12-23T18:09:55Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M43.00S,2023-12-23T18:10:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,14.536793692509855,49.50980392156863,1610612752,27,36,2023-12-23T18:10:18Z,1570000,False,2.0,84.0,1,left,MISS J. Randle 8' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.41,,,,,,,,,,,,
162,PT11M41.00S,2023-12-23T18:10:13.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,27,36,2023-12-23T18:10:18Z,1580000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,161.0,2.0,1.0,1.0,,,,,
