actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
174,PT10M52.00S,2023-10-25T23:47:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.347568988173457,53.92156862745098,1610612738,24,35,2023-10-25T23:47:12Z,1710000,False,-20.0,120.0,1,left,J. Brown 12' pullup Jump Shot (4 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.16,Made,,,,,4.0,,,,,,,,,,,,,
175,PT10M36.00S,2023-10-25T23:47:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.03745072273325,47.30392156862745,1610612752,26,35,2023-10-25T23:47:33Z,1720000,False,-13.0,4.0,1,right,I. Hartenstein Layup (2 PTS) (R. Barrett 1 AST),"[1628392, 1629628]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,,,R. Barrett,1629628.0,1.0,,,,,,,
177,PT10M18.00S,2023-10-25T23:47:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.360709592641262,46.81372549019608,1610612738,26,35,2023-10-25T23:47:43Z,1740000,False,16.0,26.0,1,left,MISS J. Brown Layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
178,PT10M16.00S,2023-10-25T23:47:41.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,26,35,2023-10-25T23:47:41Z,1750000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT10M00.00S,2023-10-25T23:48:04.8Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,26,35,2023-10-25T23:48:16Z,1760000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,,
180,PT10M00.00S,2023-10-25T23:48:12.4Z,2,REGULAR,foul,personal,[],1628392,,,1610612738,26,35,2023-10-25T23:48:18Z,1770000,False,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 1628401]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,,,,1.0,0.0,White,1628401.0,,,
182,PT09M52.00S,2023-10-25T23:48:30.3Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,26,35,2023-10-25T23:48:40Z,1790000,False,,,0,,A. Horford offensive FOUL (1 PF),"[201143, 1628978]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,,,,1.0,0.0,DiVincenzo,1628978.0,,,
184,PT09M52.00S,2023-10-25T23:48:30.3Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,26,35,2023-10-25T23:48:30Z,1810000,False,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,,,,,,,,1.0,,
185,PT09M41.00S,2023-10-25T23:48:56.7Z,2,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612752,26,35,2023-10-25T23:49:02Z,1820000,False,,,0,,I. Hartenstein lost ball out-of-bounds TURNOVER (1 TO),[1628392],1610612752.0,NYK,lost ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,,,,,,,,1.0,,
186,PT09M29.00S,2023-10-25T23:49:13.9Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,26,35,2023-10-25T23:49:20Z,1830000,False,,,0,,A. Horford offensive FOUL (2 PF),"[201143, 1629628]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202049.0,,,,2.0,0.0,Barrett,1629628.0,,,
188,PT09M29.00S,2023-10-25T23:49:13.9Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,26,35,2023-10-25T23:49:13Z,1850000,False,,,0,,A. Horford offensive foul TURNOVER (2 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202049.0,,,,,,,,2.0,,
189,PT09M29.00S,2023-10-25T23:49:14.0Z,2,REGULAR,substitution,out,[],1627759,,,1610612752,26,35,2023-10-25T23:49:32Z,1860000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M29.00S,2023-10-25T23:49:14.0Z,2,REGULAR,substitution,out,[],201143,,,1610612752,26,35,2023-10-25T23:49:32Z,1870000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M29.00S,2023-10-25T23:49:14.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612752,26,35,2023-10-25T23:49:32Z,1880000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M29.00S,2023-10-25T23:49:14.0Z,2,REGULAR,substitution,in,[],1630573,,,1610612752,26,35,2023-10-25T23:49:32Z,1890000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M12.00S,2023-10-25T23:49:58.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,70.90998685939553,23.03921568627451,1610612752,26,35,2023-10-25T23:50:04Z,1900000,False,-135.0,221.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
194,PT09M10.00S,2023-10-25T23:50:00.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,26,35,2023-10-25T23:50:04Z,1910000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,
195,PT09M01.00S,2023-10-25T23:50:09.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,10.85742444152431,46.81372549019608,1610612738,26,35,2023-10-25T23:50:14Z,1920000,False,16.0,50.0,1,left,MISS L. Kornet turnaround Hook,[1628436],1610612738.0,BOS,turnaround,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
196,PT08M59.00S,2023-10-25T23:50:11.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,26,35,2023-10-25T23:50:14Z,1930000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT08M50.00S,2023-10-25T23:50:20.6Z,2,REGULAR,3pt,Jump Shot,[],1628978,93.11760840998686,95.83333333333334,1610612752,26,35,2023-10-25T23:50:27Z,1940000,False,229.0,12.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2023-10-25T23:50:26.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,26,35,2023-10-25T23:50:26Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,197.0,,,,,,,,,,,,,,,,,
199,PT08M49.00S,2023-10-25T23:50:27.8Z,2,REGULAR,foul,personal,[],1630202,,,1610612752,26,35,2023-10-25T23:50:33Z,1960000,False,,,0,,P. Pritchard loose ball personal FOUL (1 PF),"[1630202, 1628392]",1610612738.0,BOS,loose ball,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,,,,,1627962.0,,,,1.0,0.0,Hartenstein,1628392.0,,,
201,PT08M49.00S,2023-10-25T23:50:27.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612752,26,35,2023-10-25T23:50:39Z,1980000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M49.00S,2023-10-25T23:50:27.9Z,2,REGULAR,substitution,in,[],201950,,,1610612752,26,35,2023-10-25T23:50:39Z,1990000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M42.00S,2023-10-25T23:50:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,66.44218134034165,34.55882352941176,1610612752,26,35,2023-10-25T23:51:00Z,2000000,False,-77.0,263.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
204,PT08M40.00S,2023-10-25T23:50:57.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,35,2023-10-25T23:51:00Z,2010000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,203.0,4.0,4.0,0.0,,,,,,,,,,,,,,
205,PT08M36.00S,2023-10-25T23:51:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,7.440867279894875,50.0,1610612738,26,37,2023-10-25T23:51:06Z,2020000,False,0.0,17.0,1,left,J. Holiday Layup (5 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,5.0,,,,J. Tatum,1628369.0,1.0,,,,,,,
207,PT08M30.00S,2023-10-25T23:51:10.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,26,37,2023-10-25T23:51:10Z,2040000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M14.00S,2023-10-25T23:54:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612752,26,37,2023-10-25T23:55:11Z,2050000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Quickley 2 FT),"[1630573, 1630193]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203592.0,,,,1.0,0.0,Quickley,1630193.0,,,
210,PT08M14.00S,2023-10-25T23:55:24.7Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,27,37,2023-10-25T23:55:24Z,2070000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
211,PT08M14.00S,2023-10-25T23:55:42.7Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,28,37,2023-10-25T23:55:42Z,2080000,False,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
212,PT08M00.00S,2023-10-25T23:55:59.1Z,2,REGULAR,2pt,Jump Shot,[],1628369,6.1268068331143235,70.83333333333334,1610612738,28,37,2023-10-25T23:56:06Z,2090000,False,-104.0,5.0,1,left,MISS J. Tatum 10' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,10.43,Missed,,,,,,,,,,,,,,,,,,
213,PT07M58.00S,2023-10-25T23:56:01.1Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,28,37,2023-10-25T23:56:06Z,2100000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,
214,PT07M56.00S,2023-10-25T23:56:03.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,32.933639947437584,45.83333333333333,1610612738,28,37,2023-10-25T23:56:10Z,2110000,False,21.0,257.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
215,PT07M54.00S,2023-10-25T23:56:05.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,37,2023-10-25T23:56:10Z,2120000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,
216,PT07M46.00S,2023-10-25T23:56:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628404,74.45795006570303,16.911764705882355,1610612752,28,37,2023-10-25T23:56:18Z,2130000,False,-165.0,188.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
217,PT07M44.00S,2023-10-25T23:56:15.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,28,37,2023-10-25T23:56:18Z,2140000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,216.0,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2023-10-25T23:56:19.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612738,28,37,2023-10-25T23:56:41Z,2160000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M44.00S,2023-10-25T23:56:19.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,28,37,2023-10-25T23:56:41Z,2170000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M44.00S,2023-10-25T23:56:19.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612738,28,37,2023-10-25T23:56:41Z,2180000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M44.00S,2023-10-25T23:56:19.1Z,2,REGULAR,substitution,in,[],204001,,,1610612738,28,37,2023-10-25T23:56:41Z,2190000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M30.00S,2023-10-25T23:56:56.1Z,2,REGULAR,2pt,Jump Shot,[],1628369,24.129434954007884,28.676470588235293,1610612738,28,37,2023-10-25T23:56:59Z,2200000,False,107.0,174.0,1,left,MISS J. Tatum 20' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,20.43,Missed,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2023-10-25T23:56:58.1Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,28,37,2023-10-25T23:56:59Z,2210000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,,,
226,PT07M22.00S,2023-10-25T23:57:05.8Z,2,REGULAR,foul,offensive,[],1630193,,,1610612752,28,37,2023-10-25T23:57:20Z,2220000,False,,,0,,I. Quickley offensive FOUL (1 PF),"[1630193, 201950]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,202049.0,,,,1.0,0.0,Holiday,201950.0,,,
228,PT07M22.00S,2023-10-25T23:57:05.8Z,2,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,28,37,2023-10-25T23:57:05Z,2240000,False,,,0,,I. Quickley offensive foul TURNOVER (1 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,202049.0,,,,,,,,1.0,,
229,PT07M22.00S,2023-10-25T23:57:05.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612738,28,37,2023-10-25T23:57:26Z,2250000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M22.00S,2023-10-25T23:57:05.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612738,28,37,2023-10-25T23:57:26Z,2260000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M22.00S,2023-10-25T23:57:05.9Z,2,REGULAR,substitution,in,[],203944,,,1610612738,28,37,2023-10-25T23:57:26Z,2270000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M22.00S,2023-10-25T23:57:05.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612738,28,37,2023-10-25T23:57:26Z,2280000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M05.00S,2023-10-25T23:57:42.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,24.52365308804205,84.06862745098039,1610612738,28,40,2023-10-25T23:57:49Z,2300000,False,-170.0,178.0,1,left,J. Tatum 24' 3PT  (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,13.0,,,,,,,,,,,,,
235,PT06M47.00S,2023-10-25T23:57:59.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,74.06373193166885,19.362745098039216,1610612752,28,40,2023-10-25T23:58:05Z,2310000,False,-153.0,191.0,1,right,MISS J. Brunson 24' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
236,PT06M45.00S,2023-10-25T23:58:01.9Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,28,40,2023-10-25T23:58:14Z,2320000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,,
237,PT06M42.00S,2023-10-25T23:58:05.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,70.38436268068331,72.79411764705883,1610612752,31,40,2023-10-25T23:58:09Z,2330000,False,114.0,226.0,1,right,I. Quickley 25' 3PT  (10 PTS) (M. Robinson 1 AST),"[1630193, 1629011]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,10.0,,,,M. Robinson,1629011.0,1.0,,,,,,,
239,PT06M40.00S,2023-10-25T23:58:12.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,31,40,2023-10-25T23:58:12Z,2350000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M40.00S,2023-10-25T23:58:12.2Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,31,40,2023-10-26T00:01:24Z,2360000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M40.00S,2023-10-25T23:58:12.2Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,31,40,2023-10-26T00:01:24Z,2370000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2023-10-26T00:02:02.0Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,31,40,2023-10-26T00:02:07Z,2380000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1629011]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0
243,PT06M22.00S,2023-10-26T00:02:02.0Z,2,REGULAR,steal,,[],1629011,,,1610612752,31,40,2023-10-26T00:02:05Z,2390000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT06M11.00S,2023-10-26T00:02:17.1Z,2,REGULAR,foul,personal,[],1627759,,,1610612752,31,40,2023-10-26T00:02:24Z,2400000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 203944]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,203592.0,,,,2.0,0.0,Randle,203944.0,,,
246,PT06M06.00S,2023-10-26T00:02:43.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,76.2976346911958,60.5392156862745,1610612752,33,40,2023-10-26T00:02:48Z,2420000,False,53.0,170.0,1,right,J. Brunson 17' pullup Jump Shot (2 PTS) (J. Randle 2 AST),"[1628973, 203944]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,17.83,Made,,,,,2.0,,,,J. Randle,203944.0,2.0,,,,,,,
248,PT05M52.00S,2023-10-26T00:02:56.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.276609724047304,37.745098039215684,1610612738,33,40,2023-10-26T00:03:05Z,2440000,False,61.0,251.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
249,PT05M50.00S,2023-10-26T00:02:58.5Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,33,40,2023-10-26T00:03:05Z,2450000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,,
250,PT05M47.00S,2023-10-26T00:03:02.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,85.10183968462549,96.56862745098039,1610612752,36,40,2023-10-26T00:03:07Z,2460000,False,233.0,88.0,1,right,R. Barrett 24' 3PT  (14 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,24.87,Made,,,,,14.0,,,,I. Quickley,1630193.0,3.0,,,,,,,
252,PT05M25.00S,2023-10-26T00:03:23.2Z,2,REGULAR,2pt,Jump Shot,[],201950,19.92444152431012,31.127450980392158,1610612738,36,42,2023-10-26T00:03:27Z,2480000,False,94.0,135.0,1,left,J. Holiday 16' step back Jump Shot (7 PTS),[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,16.46,Made,,,,,7.0,,,,,,,,,,,,,
254,PT05M02.00S,2023-10-26T00:03:49.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,36,42,2023-10-26T00:03:56Z,2500000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M02.00S,2023-10-26T00:03:49.3Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,36,42,2023-10-26T00:03:56Z,2510000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M00.00S,2023-10-26T00:04:11.0Z,2,REGULAR,2pt,Jump Shot,[],203944,93.38042049934296,23.03921568627451,1610612752,36,42,2023-10-26T00:04:19Z,2520000,False,-135.0,10.0,1,right,MISS J. Randle 13' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,13.51,Missed,,,,,,,,,,,,,,,,,,
257,PT04M58.00S,2023-10-26T00:04:13.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,36,42,2023-10-26T00:04:19Z,2530000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,256.0,5.0,5.0,0.0,,,,,,,,,,,,,,
258,PT04M45.00S,2023-10-26T00:04:25.6Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,36,42,2023-10-26T00:04:28Z,2540000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629628]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Barrett,1629628.0
259,PT04M45.00S,2023-10-26T00:04:25.6Z,2,REGULAR,steal,,[],1629628,,,1610612752,36,42,2023-10-26T00:04:27Z,2550000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT04M37.00S,2023-10-26T00:04:36.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612752,36,42,2023-10-26T00:04:49Z,2560000,False,,,0,,D. White shooting personal FOUL (3 PF) (Robinson 2 FT),"[1628401, 1629011]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,,,,3.0,0.0,Robinson,1629011.0,,,
264,PT04M37.00S,2023-10-26T00:04:53.4Z,2,REGULAR,substitution,out,[],1628401,,,1610612752,36,42,2023-10-26T00:05:19Z,2575000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
