actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
262,PT04M49.00S,2024-03-23T17:56:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630579,94.30026281208936,49.01960784313725,1610612752,45,40,2024-03-23T17:56:03Z,2480000,False,-5.0,1.0,1,right,MISS J. Sims putback Layup,[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,0.5,Missed,,,,,,,,,,,,,,,
263,PT04M49.00S,2024-03-23T17:56:00.2Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,45,40,2024-03-23T17:56:03Z,2490000,False,,,0,,D. Schroder REBOUND (Off:1 Def:3),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,262.0,4.0,3.0,1.0,,,,,,,,,
264,PT04M42.00S,2024-03-23T17:56:07.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630592,7.835085413929041,49.26470588235294,1610612751,45,40,2024-03-23T17:56:14Z,2500000,False,4.0,21.0,1,left,MISS J. Wilson running Layup,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,2.14,Missed,,,,,,,,,,,,,,,
265,PT04M40.00S,2024-03-23T17:56:09.2Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,45,40,2024-03-23T17:56:12Z,2510000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,264.0,3.0,1.0,2.0,,,,,,,,,
266,PT04M23.00S,2024-03-23T17:56:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.69448094612353,44.85294117647059,1610612752,47,40,2024-03-23T17:56:31Z,2520000,False,-26.0,-3.0,1,right,J. Brunson driving Layup (8 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,2.58,Made,,,,,,,,,,,,8.0,,,
267,PT04M14.00S,2024-03-23T17:56:34.6Z,2,REGULAR,2pt,Jump Shot,[],1630592,10.5946123521682,8.333333333333332,1610612751,47,42,2024-03-23T17:56:38Z,2530000,False,208.0,47.0,1,left,J. Wilson 21' Jump Shot (2 PTS) (D. Schroder 3 AST),"[1630592, 203471]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right,,,,21.36,Made,,,,,,,,,,,,2.0,D. Schroder,203471.0,3.0
269,PT03M54.00S,2024-03-23T17:56:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630540,92.85479632063075,95.83333333333334,1610612752,47,42,2024-03-23T17:56:59Z,2550000,False,229.0,15.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,22.97,Missed,,,,,,,,,,,,,,,
270,PT03M50.00S,2024-03-23T17:56:59.0Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,47,42,2024-03-23T17:56:59Z,2560000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,
271,PT03M40.00S,2024-03-23T17:57:09.8Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612751,47,42,2024-03-23T17:57:12Z,2570000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1628973]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,1.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,
272,PT03M40.00S,2024-03-23T17:57:09.8Z,2,REGULAR,steal,,[],1628973,,,1610612752,47,42,2024-03-23T17:57:11Z,2580000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT03M35.00S,2024-03-23T17:57:13.5Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612752,47,42,2024-03-23T17:57:35Z,2590000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1629651]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
274,PT03M35.00S,2024-03-23T17:57:13.5Z,2,REGULAR,steal,,[],1629651,,,1610612751,47,42,2024-03-23T17:57:35Z,2600000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
275,PT03M29.00S,2024-03-23T17:57:19.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,27.677398160315374,22.30392156862745,1610612751,47,45,2024-03-23T17:57:32Z,2610000,False,138.0,208.0,1,left,C. Johnson 24' 3PT running (9 PTS) (J. Wilson 1 AST),"[1629661, 1630592]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,24.96,Made,,,,,,,,,,,,9.0,J. Wilson,1630592.0,1.0
277,PT03M10.00S,2024-03-23T17:57:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.32917214191852,43.13725490196079,1610612752,47,45,2024-03-23T17:57:43Z,2630000,False,-34.0,20.0,1,right,MISS J. Brunson driving Layup - blocked,"[1628973, 1629651]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,3.95,Missed,Claxton,1629651.0,,,,,,,,,,,,,
278,PT03M10.00S,2024-03-23T17:57:39.0Z,2,REGULAR,block,,[],1629651,,,1610612752,47,45,2024-03-23T17:57:41Z,2640000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M08.00S,2024-03-23T17:57:41.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,47,45,2024-03-23T17:57:43Z,2650000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,
280,PT03M06.00S,2024-03-23T17:57:45.9Z,2,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,47,45,2024-03-23T17:57:55Z,2660000,False,,,0,,J. Wilson lost ball out-of-bounds TURNOVER (1 TO),[1630592],1610612751.0,BKN,lost ball,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,201639.0,,,,,,,,
281,PT02M49.00S,2024-03-23T17:58:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,92.85479632063075,3.431372549019608,1610612752,47,45,2024-03-23T17:58:13Z,2670000,False,-233.0,15.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
282,PT02M47.00S,2024-03-23T17:58:12.3Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,47,45,2024-03-23T17:58:13Z,2680000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,
283,PT02M32.00S,2024-03-23T17:58:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.966491458607096,50.49019607843137,1610612751,47,47,2024-03-23T17:58:31Z,2690000,False,-2.0,22.0,1,left,N. Claxton driving Layup (4 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,,,,,,,,4.0,,,
284,PT02M23.00S,2024-03-23T17:58:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.38042049934296,48.28431372549019,1610612752,49,47,2024-03-23T17:58:40Z,2700000,False,-9.0,10.0,1,right,J. Hart driving Layup (2 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,1.3,Made,,,,,,,,,,,,2.0,,,
285,PT02M23.00S,2024-03-23T17:58:39.5Z,2,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612752,49,47,2024-03-23T17:58:50Z,2710000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Hart 1 FT),"[1630592, 1628404]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,1.0,0.0,Hart,1628404.0,,,,
287,PT02M23.00S,2024-03-23T17:58:39.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612752,49,47,2024-03-23T17:59:00Z,2730000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M23.00S,2024-03-23T17:58:39.5Z,2,REGULAR,substitution,in,[],1630560,,,1610612752,49,47,2024-03-23T17:59:00Z,2740000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M23.00S,2024-03-23T17:59:21.0Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,49,47,2024-03-23T17:59:24Z,2750000,False,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
290,PT02M22.00S,2024-03-23T17:59:22.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,49,47,2024-03-23T17:59:24Z,2760000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,
291,PT02M22.00S,2024-03-23T17:59:24.8Z,2,REGULAR,foul,personal,[],1630579,,,1610612751,49,47,2024-03-23T17:59:35Z,2770000,False,,,0,,J. Sims loose ball personal FOUL (2 PF),"[1630579, 1629651]",1610612752.0,NYK,loose ball,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Claxton,1629651.0,,,,
293,PT02M03.00S,2024-03-23T17:59:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,8.492115637319317,60.78431372549019,1610612751,49,47,2024-03-23T18:02:36Z,2790000,False,-54.0,27.0,1,left,MISS M. Bridges 6' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Missed,,,,,,,,,,,,,,,
294,PT02M01.00S,2024-03-23T18:00:00.7Z,2,REGULAR,rebound,offensive,[],203471,,,1610612751,49,47,2024-03-23T18:05:24Z,2800000,False,,,0,,D. Schroder REBOUND (Off:2 Def:3),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,293.0,5.0,3.0,2.0,,,,,,,,,
295,PT01M56.00S,2024-03-23T18:00:07.1Z,2,REGULAR,turnover,out-of-bounds,[],203471,,,1610612751,49,47,2024-03-23T18:00:14Z,2810000,False,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612751.0,BKN,bad pass,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,202026.0,,,,,,,,
296,PT01M37.00S,2024-03-23T18:00:32.4Z,2,REGULAR,foul,personal,[],1629661,,,1610612752,49,47,2024-03-23T18:00:40Z,2820000,False,,,0,,C. Johnson personal FOUL (3 PF),"[1629661, 1628973]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202026.0,3.0,0.0,Brunson,1628973.0,,,,
298,PT01M33.00S,2024-03-23T18:00:55.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,86.28449408672799,67.64705882352942,1610612752,51,47,2024-03-23T18:01:05Z,2840000,False,88.0,76.0,1,right,J. Brunson 11' pullup Jump Shot (10 PTS) (D. DiVincenzo 2 AST),"[1628973, 1628978]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,11.67,Made,,,,,,,,,,,,10.0,D. DiVincenzo,1628978.0,2.0
300,PT01M16.00S,2024-03-23T18:01:11.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,4.944152431011826,95.58823529411765,1610612751,51,50,2024-03-23T18:01:15Z,2860000,False,-228.0,-6.0,1,left,M. Bridges 3PT  (8 PTS) (C. Thomas 3 AST),"[1628969, 1630560]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,22.8,Made,,,,,,,,,,,,8.0,C. Thomas,1630560.0,3.0
302,PT00M59.20S,2024-03-23T18:01:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.03745072273325,43.627450980392155,1610612752,51,50,2024-03-23T18:01:32Z,2880000,False,-32.0,4.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,,
303,PT00M57.70S,2024-03-23T18:01:31.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,51,50,2024-03-23T18:01:31Z,2890000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,
304,PT00M51.80S,2024-03-23T18:01:39.7Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612751,51,50,2024-03-23T18:01:48Z,2900000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628973, 1629661]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,201639.0,1.0,0.0,Johnson,1629661.0,,,,
306,PT00M51.80S,2024-03-23T18:02:09.6Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,51,51,2024-03-23T18:02:09Z,2920000,False,,,0,,C. Johnson Free Throw 1 of 2 (10 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,,,,,10.0,,,
307,PT00M51.80S,2024-03-23T18:02:29.1Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,51,52,2024-03-23T18:02:29Z,2930000,False,,,0,,C. Johnson Free Throw 2 of 2 (11 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
308,PT00M31.90S,2024-03-23T18:02:52.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,95.48291721419186,3.9215686274509802,1610612752,54,52,2024-03-23T18:02:56Z,2940000,False,-230.0,-10.0,1,right,D. DiVincenzo 3PT  (12 PTS) (J. Brunson 6 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,23.06,Made,,,,,,,,,,,,12.0,J. Brunson,1628973.0,6.0
310,PT00M08.50S,2024-03-23T18:03:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,8.492115637319317,48.03921568627451,1610612751,54,54,2024-03-23T18:03:23Z,2960000,False,10.0,27.0,1,left,C. Thomas driving Layup (10 PTS) (N. Claxton 2 AST),"[1630560, 1629651]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,2.9,Made,,,,,,,,,,,,10.0,N. Claxton,1629651.0,2.0
312,PT00M02.30S,2024-03-23T18:03:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,87.99277266754271,49.26470588235294,1610612752,56,54,2024-03-23T18:06:12Z,2980000,False,-4.0,60.0,1,right,D. DiVincenzo 6' driving floating bank Jump Shot (14 PTS),[1628978],1610612752.0,NYK,driving floating bank,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.05,Made,,,,,,,,,,,,14.0,,,
313,PT00M00.30S,2024-03-23T18:03:41.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,71.56701708278581,50.49019607843137,1610612751,56,57,2024-03-23T18:06:31Z,2990000,False,-2.0,620.0,1,left,M. Bridges 62' 3PT pullup (11 PTS) (C. Thomas 4 AST),"[1628969, 1630560]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,62.02,Made,,,,,,,,,,,,11.0,C. Thomas,1630560.0,4.0
315,PT00M00.00S,2024-03-23T18:03:52.7Z,2,REGULAR,period,end,[],0,,,1610612752,56,57,2024-03-23T18:03:52Z,3010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-03-23T18:18:17.5Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,56,57,2024-03-23T18:19:06Z,3040000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-03-23T18:18:17.5Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,56,57,2024-03-23T18:19:06Z,3050000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-03-23T18:19:08.1Z,3,REGULAR,period,start,[],0,,,1610612752,56,57,2024-03-23T18:19:08Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M44.00S,2024-03-23T18:19:24.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,24.26084099868594,53.18627450980392,1610612752,56,57,2024-03-23T18:20:06Z,3070000,False,-16.0,176.0,1,left,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,17.63,Missed,,,,,,,,,,,,,,,
322,PT11M41.00S,2024-03-23T18:19:27.0Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,56,57,2024-03-23T18:19:29Z,3080000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,321.0,5.0,2.0,3.0,,,,,,,,,
323,PT11M41.00S,2024-03-23T18:19:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,6.389618922470433,51.71568627450981,1610612752,58,57,2024-03-23T18:19:32Z,3090000,False,-9.0,8.0,1,left,I. Hartenstein putback Layup (8 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,,,,,,,,,8.0,,,
324,PT11M41.00S,2024-03-23T18:19:30.2Z,3,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612752,58,57,2024-03-23T18:19:36Z,3100000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1628969, 1628392]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,1.0,0.0,Hartenstein,1628392.0,,,,
326,PT11M41.00S,2024-03-23T18:19:53.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628392,,,1610612752,58,57,2024-03-23T18:19:56Z,3120000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
327,PT11M38.00S,2024-03-23T18:19:56.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,57,2024-03-23T18:19:56Z,3130000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,326.0,3.0,3.0,0.0,,,,,,,,,
328,PT11M25.00S,2024-03-23T18:20:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,83.78777923784494,40.19607843137255,1610612751,58,59,2024-03-23T18:20:13Z,3140000,False,-49.0,100.0,1,right,M. Bridges 11' driving floating Jump Shot (13 PTS),[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,11.13,Made,,,,,,,,,,,,13.0,,,
329,PT11M08.00S,2024-03-23T18:20:25.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,25.04927726675427,83.57843137254902,1610612752,58,59,2024-03-23T18:20:31Z,3150000,False,-168.0,183.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,24.84,Missed,,,,,,,,,,,,,,,
330,PT11M05.00S,2024-03-23T18:20:28.6Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,58,59,2024-03-23T18:20:31Z,3160000,False,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,,
331,PT10M54.00S,2024-03-23T18:20:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.9060446780552,54.166666666666664,1610612751,58,59,2024-03-23T18:20:45Z,3170000,False,21.0,5.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,2.13,Missed,,,,,,,,,,,,,,,
332,PT10M54.00S,2024-03-23T18:20:44.5Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,58,59,2024-03-23T18:20:44Z,3180000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,331.0,4.0,3.0,1.0,,,,,,,,,
333,PT10M54.00S,2024-03-23T18:20:45.3Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612751,58,59,2024-03-23T18:21:06Z,3190000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Claxton 2 FT),"[1628392, 1629651]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,1.0,0.0,Claxton,1629651.0,,,,
335,PT10M54.00S,2024-03-23T18:21:12.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,58,59,2024-03-23T18:21:12Z,3210000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
336,PT10M54.00S,2024-03-23T18:21:12.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,58,59,2024-03-23T18:21:12Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,,,,
337,PT10M54.00S,2024-03-23T18:21:31.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,58,60,2024-03-23T18:21:31Z,3230000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
338,PT10M39.00S,2024-03-23T18:21:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.835085413929041,47.549019607843135,1610612752,60,60,2024-03-23T18:21:51Z,3240000,False,12.0,21.0,1,left,J. Brunson driving finger roll Layup (12 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,2.44,Made,,,,,,,,,,,,12.0,,,
339,PT10M13.00S,2024-03-23T18:22:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,92.72339027595268,94.11764705882352,1610612751,60,60,2024-03-23T18:22:17Z,3250000,False,221.0,16.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,22.12,Missed,,,,,,,,,,,,,,,
340,PT10M11.00S,2024-03-23T18:22:15.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,60,60,2024-03-23T18:22:15Z,3260000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,
341,PT10M05.00S,2024-03-23T18:22:26.0Z,3,REGULAR,foul,personal,[],203471,,,1610612752,60,60,2024-03-23T18:22:30Z,3270000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1628973]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1627524.0,1.0,0.0,Brunson,1628973.0,,,,
343,PT09M54.00S,2024-03-23T18:22:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.411957950065702,62.99019607843137,1610612752,60,60,2024-03-23T18:22:54Z,3290000,False,-65.0,36.0,1,left,MISS J. Brunson 7' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.43,Missed,,,,,,,,,,,,,,,
344,PT09M49.00S,2024-03-23T18:22:56.1Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,60,60,2024-03-23T18:22:54Z,3300000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,343.0,6.0,2.0,4.0,,,,,,,,,
