actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
171,PT11M44.00S,2024-03-06T01:08:59.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,15,33,2024-03-06T01:09:03Z,1680000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,
172,PT11M38.00S,2024-03-06T01:09:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,6.1268068331143235,48.77450980392157,1610612737,15,35,2024-03-06T01:09:10Z,1690000,False,6.0,5.0,1,left,J. Johnson running alley-oop Layup (13 PTS) (T. Forrest 1 AST),"[1630552, 1630235]",1610612737.0,ATL,running alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,13.0,,,T. Forrest,1630235.0,1.0,,,,,,
174,PT11M24.00S,2024-03-06T01:09:22.8Z,2,REGULAR,foul,offensive,[],1630579,,,1610612752,15,35,2024-03-06T01:09:32Z,1710000,False,,,0,,J. Sims offensive FOUL (1 PF),"[1630579, 1629631]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2714.0,,,,,1.0,0.0,Hunter,1629631.0,,
176,PT11M24.00S,2024-03-06T01:09:22.8Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,15,35,2024-03-06T01:09:22Z,1730000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2714.0,1.0,,,,,,,,,
177,PT11M08.00S,2024-03-06T01:09:50.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,9.017739816031538,90.68627450980392,1610612737,15,37,2024-03-06T01:18:01Z,1740000,False,-203.0,32.0,1,left,D. Hunter 20' Jump Shot (9 PTS) (B. Bogdanovic 3 AST),"[1629631, 203992]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,20.59,Made,,,,,,,9.0,,,B. Bogdanovic,203992.0,3.0,,,,,,
179,PT10M54.00S,2024-03-06T01:10:03.8Z,2,REGULAR,3pt,Jump Shot,[],202692,85.49605781865965,4.901960784313726,1610612752,18,37,2024-03-06T01:10:08Z,1760000,False,-225.0,84.0,1,right,A. Burks 24' 3PT  (3 PTS) (M. McBride 2 AST),"[202692, 1630540]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,24.06,Made,,,,,,,3.0,,,M. McBride,1630540.0,2.0,,,,,,
181,PT10M38.00S,2024-03-06T01:10:20.0Z,2,REGULAR,2pt,Jump Shot,[],1630235,12.828515111695138,31.862745098039213,1610612737,18,39,2024-03-06T01:18:19Z,1780000,False,91.0,68.0,1,left,T. Forrest 11' driving floating bank Jump Shot (3 PTS) (J. Johnson 2 AST),"[1630235, 1630552]",1610612737.0,ATL,driving floating bank,,,Forrest,T. Forrest,,,,,Mid-Range,8-16 Right,11.34,Made,,,,,,,3.0,,,J. Johnson,1630552.0,2.0,,,,,,
183,PT10M22.00S,2024-03-06T01:10:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,85.49605781865965,45.588235294117645,1610612752,18,39,2024-03-06T01:10:45Z,1800000,False,-22.0,84.0,1,right,MISS A. Burks 8' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,,,,,,,,,,,,,,
184,PT10M20.00S,2024-03-06T01:10:38.5Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,18,39,2024-03-06T01:10:45Z,1810000,False,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,183.0,1.0,0.0,1.0,,,,,,,,,,,,
185,PT10M19.00S,2024-03-06T01:10:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,94.1688567674113,46.07843137254902,1610612752,20,39,2024-03-06T01:10:49Z,1820000,False,-20.0,2.0,1,right,A. Burks putback Layup (5 PTS),[202692],1610612752.0,NYK,putback,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,5.0,,,,,,,,,,,
186,PT09M56.00S,2024-03-06T01:11:03.1Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612737,20,39,2024-03-06T01:11:07Z,1830000,False,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[203992, 202692]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,,,,,,,,Burks,202692.0
187,PT09M56.00S,2024-03-06T01:11:03.1Z,2,REGULAR,steal,,[],202692,,,1610612752,20,39,2024-03-06T01:11:04Z,1840000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
188,PT09M54.00S,2024-03-06T01:11:08.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202711,92.06636005256242,45.83333333333333,1610612752,20,39,2024-03-06T01:11:14Z,1850000,False,-21.0,22.0,1,right,MISS B. Bogdanovic running Layup - blocked,"[202711, 203992]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.03,Missed,Bogdanovic,203992.0,,,,,,,,,,,,,,,,
189,PT09M54.00S,2024-03-06T01:11:08.0Z,2,REGULAR,block,,[],203992,,,1610612752,20,39,2024-03-06T01:11:10Z,1860000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M52.00S,2024-03-06T01:11:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,20,39,2024-03-06T01:11:14Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,188.0,,,,,,,,,,,,,,,
192,PT09M49.00S,2024-03-06T01:11:24.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,94.69448094612353,2.696078431372549,1610612752,20,39,2024-03-06T01:11:31Z,1890000,False,-237.0,-3.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
193,PT09M46.00S,2024-03-06T01:11:27.8Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,20,39,2024-03-06T01:11:31Z,1900000,False,,,0,,B. Fernando REBOUND (Off:0 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Left Corner 3,24+ Left,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,
194,PT09M33.00S,2024-03-06T01:11:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,5.732588699080158,53.18627450980392,1610612737,20,39,2024-03-06T01:19:57Z,1910000,False,-16.0,1.0,1,left,MISS B. Fernando cutting Layup,[1628981],1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
195,PT09M31.00S,2024-03-06T01:11:43.4Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,20,39,2024-03-06T01:24:02Z,1920000,False,,,0,,B. Fernando REBOUND (Off:1 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,
196,PT09M28.00S,2024-03-06T01:11:45.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,30.831143232588698,64.95098039215686,1610612737,20,42,2024-03-06T01:11:48Z,1930000,False,-75.0,237.0,1,left,D. Hunter 24' 3PT  (12 PTS) (T. Forrest 2 AST),"[1629631, 1630235]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.88,Made,,,,,,,12.0,,,T. Forrest,1630235.0,2.0,,,,,,
198,PT09M13.00S,2024-03-06T01:12:00.3Z,2,REGULAR,3pt,Jump Shot,[],202692,68.28186596583443,60.78431372549019,1610612752,20,42,2024-03-06T01:12:06Z,1950000,False,54.0,246.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,25.15,Missed,,,,,,,,,,,,,,,,,,
199,PT09M11.00S,2024-03-06T01:12:02.3Z,2,REGULAR,rebound,defensive,[],1630235,,,1610612737,20,42,2024-03-06T01:12:06Z,1960000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Center,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,
200,PT08M59.00S,2024-03-06T01:12:17.2Z,2,REGULAR,foul,personal,[],1630540,,,1610612737,20,42,2024-03-06T01:12:25Z,1970000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1629631]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right,,,,,,,,,,202901.0,,,,,1.0,0.0,Hunter,1629631.0,,
202,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,out,[],1630579,,,1610612737,20,42,2024-03-06T01:12:43Z,1990000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,20,42,2024-03-06T01:12:43Z,2000000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,out,[],1630235,,,1610612737,20,42,2024-03-06T01:12:43Z,2010000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,out,[],203992,,,1610612737,20,42,2024-03-06T01:12:43Z,2020000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612737,20,42,2024-03-06T01:12:43Z,2030000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,in,[],1629726,,,1610612737,20,42,2024-03-06T01:12:43Z,2040000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612737,20,42,2024-03-06T01:12:43Z,2050000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M59.00S,2024-03-06T01:12:17.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,20,42,2024-03-06T01:12:43Z,2060000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M53.00S,2024-03-06T01:12:57.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,27.677398160315374,22.30392156862745,1610612737,20,42,2024-03-06T01:13:04Z,2070000,False,138.0,208.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
211,PT08M51.00S,2024-03-06T01:12:59.8Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,20,42,2024-03-06T01:13:04Z,2080000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,
213,PT08M33.00S,2024-03-06T01:13:35.1Z,2,REGULAR,3pt,Jump Shot,[],202692,70.51576872536137,73.2843137254902,1610612752,20,42,2024-03-06T01:13:40Z,2100000,False,116.0,225.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
214,PT08M31.00S,2024-03-06T01:13:37.1Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,20,42,2024-03-06T01:13:40Z,2110000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,213.0,4.0,3.0,1.0,,,,,,,,,,,,
215,PT08M20.00S,2024-03-06T01:13:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,7.703679369250986,49.50980392156863,1610612737,20,42,2024-03-06T01:13:52Z,2120000,False,2.0,20.0,1,left,MISS B. Fernando cutting Layup - blocked,"[1628981, 1628404]",1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.01,Missed,Hart,1628404.0,,,,,,,,,,,,,,,,
216,PT08M20.00S,2024-03-06T01:13:47.6Z,2,REGULAR,block,,[],1628404,,,1610612737,20,42,2024-03-06T01:13:49Z,2130000,False,,,0,,J. Hart BLOCK (2 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT08M18.00S,2024-03-06T01:13:49.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,20,42,2024-03-06T01:13:52Z,2140000,False,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,
218,PT08M16.00S,2024-03-06T01:13:52.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,93.51182654402102,4.6568627450980395,1610612752,23,42,2024-03-06T01:13:59Z,2150000,False,-227.0,8.0,1,right,B. Bogdanovic 3PT running (3 PTS) (J. Hart 2 AST),"[202711, 1628404]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,,3.0,,,J. Hart,1628404.0,2.0,,,,,,
224,PT07M49.00S,2024-03-06T01:14:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.389618922470433,51.71568627450981,1610612737,23,44,2024-03-06T01:14:47Z,2210000,False,-9.0,8.0,1,left,D. Hunter driving Layup (14 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,14.0,,,,,,,,,,,
225,PT07M48.00S,2024-03-06T01:14:52.7Z,2,REGULAR,foul,technical,['1freethrow'],1629631,,,1610612752,23,44,2024-03-06T01:15:17Z,2220000,False,,,0,,D. Hunter technical FOUL (1 Tech),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,2714.0,,,,,0.0,1.0,,,,
226,PT07M48.00S,2024-03-06T01:15:20.4Z,2,REGULAR,freethrow,1 of 1,[],202711,,,1610612752,24,44,2024-03-06T01:15:20Z,2230000,False,,,0,,B. Bogdanovic technical Free Throw 1 of 1 (4 PTS),[202711],1610612752.0,NYK,technical,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
227,PT07M32.00S,2024-03-06T01:15:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,90.09526938239159,62.745098039215684,1610612752,26,44,2024-03-06T01:16:01Z,2240000,False,64.0,41.0,1,right,A. Burks 7' driving floating bank Jump Shot (7 PTS) (J. Hart 3 AST),"[202692, 1628404]",1610612752.0,NYK,driving floating bank,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,,,7.0,,,J. Hart,1628404.0,3.0,,,,,,
229,PT07M16.00S,2024-03-06T01:16:13.5Z,2,REGULAR,3pt,Jump Shot,[],1629631,32.14520367936925,57.107843137254896,1610612737,26,44,2024-03-06T01:16:19Z,2260000,False,-36.0,250.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
230,PT07M14.00S,2024-03-06T01:16:15.5Z,2,REGULAR,rebound,offensive,[],1629726,,,1610612737,26,44,2024-03-06T01:16:19Z,2270000,False,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,
231,PT07M08.00S,2024-03-06T01:16:21.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,28.86005256241787,78.18627450980392,1610612737,26,47,2024-03-06T01:16:26Z,2280000,False,-141.0,219.0,1,left,D. Murray 26' 3PT  (6 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,6.0,,,,,,,,,,,
232,PT06M53.00S,2024-03-06T01:16:36.7Z,2,REGULAR,3pt,Jump Shot,[],202711,87.72996057818659,94.6078431372549,1610612752,29,47,2024-03-06T01:16:40Z,2290000,False,223.0,63.0,1,right,B. Bogdanovic 3PT  (7 PTS) (A. Burks 1 AST),"[202711, 202692]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,,,7.0,,,A. Burks,202692.0,1.0,,,,,,
234,PT06M41.00S,2024-03-06T01:16:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.389618922470433,45.588235294117645,1610612737,29,47,2024-03-06T01:16:53Z,2310000,False,22.0,8.0,1,left,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
235,PT06M39.00S,2024-03-06T01:16:50.4Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,29,47,2024-03-06T01:16:50Z,2320000,False,,,0,,B. Fernando REBOUND (Off:2 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,234.0,5.0,3.0,2.0,,,,,,,,,,,,
236,PT06M38.00S,2024-03-06T01:16:51.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,4.5499342969776615,95.34313725490196,1610612737,29,47,2024-03-06T01:16:55Z,2330000,False,-227.0,-10.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
237,PT06M36.00S,2024-03-06T01:16:53.6Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,29,47,2024-03-06T01:16:55Z,2340000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,
239,PT06M27.00S,2024-03-06T01:17:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,29,47,2024-03-06T01:17:09Z,2360000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,out,[],202692,,,1610612752,29,47,2024-03-06T01:20:18Z,2365000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,out,[],1629631,,,1610612752,29,47,2024-03-06T01:20:18Z,2367500,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,out,[],1628981,,,1610612752,29,47,2024-03-06T01:20:18Z,2368750,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,29,47,2024-03-06T01:20:18Z,2369375,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,in,[],203991,,,1610612752,29,47,2024-03-06T01:20:18Z,2369687,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M27.00S,2024-03-06T01:18:42.7Z,2,REGULAR,substitution,in,[],1630552,,,1610612752,29,47,2024-03-06T01:20:18Z,2369843,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2024-03-06T01:20:55.9Z,2,REGULAR,foul,offensive,[],202711,,,1610612752,29,47,2024-03-06T01:21:12Z,2380000,False,,,0,,B. Bogdanovic offensive FOUL (1 PF),"[202711, 1627749]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627541.0,,,,,1.0,0.0,Murray,1627749.0,,
249,PT06M25.00S,2024-03-06T01:20:55.9Z,2,REGULAR,turnover,offensive foul,[],202711,,,1610612752,29,47,2024-03-06T01:20:55Z,2400000,False,,,0,,B. Bogdanovic offensive foul TURNOVER (2 TO),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627541.0,2.0,,,,,,,,,
251,PT06M06.00S,2024-03-06T01:21:42.7Z,2,REGULAR,foul,personal,['3freethrow'],202711,,,1610612737,29,47,2024-03-06T01:22:05Z,2420000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Mathews 3 FT),"[202711, 1629726]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2714.0,,,,,2.0,0.0,Mathews,1629726.0,,
253,PT06M06.00S,2024-03-06T01:22:08.9Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1629726,,,1610612737,29,48,2024-03-06T01:22:08Z,2440000,False,,,0,,G. Mathews Free Throw 1 of 3 (1 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
254,PT06M06.00S,2024-03-06T01:22:23.0Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1629726,,,1610612737,29,49,2024-03-06T01:22:23Z,2450000,False,,,0,,G. Mathews Free Throw 2 of 3 (2 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
255,PT06M06.00S,2024-03-06T01:22:35.0Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1629726,,,1610612737,29,50,2024-03-06T01:22:35Z,2460000,False,,,0,,G. Mathews Free Throw 3 of 3 (3 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
256,PT05M54.00S,2024-03-06T01:22:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,91.01511169513797,57.84313725490197,1610612752,29,50,2024-03-06T01:23:02Z,2470000,False,39.0,32.0,1,right,MISS M. McBride pullup bank Shot,[1630540],1610612752.0,NYK,pullup bank,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
257,PT05M52.00S,2024-03-06T01:22:52.7Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,29,50,2024-03-06T01:23:02Z,2480000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,256.0,3.0,1.0,2.0,,,,,,,,,,,,
258,PT05M52.00S,2024-03-06T01:22:57.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612752,29,50,2024-03-06T01:23:11Z,2490000,False,0.0,0.0,1,right,MISS I. Hartenstein tip DUNK,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
259,PT05M50.00S,2024-03-06T01:22:59.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,29,50,2024-03-06T01:23:11Z,2500000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,,
260,PT05M45.00S,2024-03-06T01:22:59.8Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,29,50,2024-03-06T01:23:13Z,2510000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1628392]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,,,Hartenstein,1628392.0
