actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
158,PT09M37.00S,2024-03-10T23:46:34.4Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612752,15,20,2024-03-10T23:46:37Z,1530000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1626162]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Oubre Jr.,1626162.0,,,,,,
159,PT09M37.00S,2024-03-10T23:46:34.4Z,2,REGULAR,steal,,[],1626162,,,1610612755,15,20,2024-03-10T23:46:36Z,1540000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT09M31.00S,2024-03-10T23:46:40.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,19.004599211563733,48.529411764705884,1610612755,15,20,2024-03-10T23:46:47Z,1550000,False,7.0,126.0,1,left,MISS K. Oubre Jr. 12' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
161,PT09M29.00S,2024-03-10T23:46:42.7Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,15,20,2024-03-10T23:46:47Z,1560000,False,,,0,,J. Sims REBOUND (Off:0 Def:6),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,160.0,6.0,6.0,0.0,,,,,,,,,,,,,,
162,PT09M17.00S,2024-03-10T23:46:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,91.27792378449409,53.67647058823529,1610612752,15,20,2024-03-10T23:47:04Z,1570000,False,18.0,29.0,1,right,MISS M. McBride driving Layup - blocked,"[1630540, 1630194]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,Reed,1630194.0,,,,
163,PT09M17.00S,2024-03-10T23:46:57.3Z,2,REGULAR,block,,[],1630194,,,1610612752,15,20,2024-03-10T23:47:01Z,1580000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT09M16.00S,2024-03-10T23:46:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,15,20,2024-03-10T23:47:04Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,162.0,,,,,,,,,,,,,,,,,
166,PT09M16.00S,2024-03-10T23:47:03.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,15,20,2024-03-10T23:47:08Z,1610000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M16.00S,2024-03-10T23:47:03.6Z,2,REGULAR,substitution,in,[],1630173,,,1610612752,15,20,2024-03-10T23:47:08Z,1620000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M11.00S,2024-03-10T23:47:19.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202711,78.13731931668858,59.31372549019608,1610612752,17,20,2024-03-10T23:47:25Z,1630000,False,47.0,153.0,1,right,B. Bogdanovic 15' step back Jump Shot (2 PTS),[202711],1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,15.99,Made,,,,,,,2.0,,,,,,,,,,,
169,PT08M49.00S,2024-03-10T23:47:41.5Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,17,20,2024-03-10T23:50:50Z,1640000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1630579]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,Sims,1630579.0,,,,,,
170,PT08M49.00S,2024-03-10T23:47:41.5Z,2,REGULAR,steal,,[],1630579,,,1610612752,17,20,2024-03-10T23:47:45Z,1650000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT08M34.00S,2024-03-10T23:47:56.8Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612752,17,20,2024-03-10T23:48:00Z,1660000,False,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 201587]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,,,,,Batum,201587.0,,,,,,
172,PT08M34.00S,2024-03-10T23:47:56.8Z,2,REGULAR,steal,,[],201587,,,1610612755,17,20,2024-03-10T23:47:58Z,1670000,False,,,0,,N. Batum STEAL (2 STL),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
173,PT08M23.00S,2024-03-10T23:48:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,9.149145860709593,50.98039215686274,1610612755,17,20,2024-03-10T23:48:12Z,1680000,False,-5.0,34.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 1630579]",1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,Sims,1630579.0,,,,
179,PT08M23.00S,2024-03-10T23:48:06.8Z,2,REGULAR,block,,[],1630579,,,1610612755,17,20,2024-03-10T23:48:30Z,1685000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT08M21.00S,2024-03-10T23:48:08.8Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,17,20,2024-03-10T23:48:30Z,1690000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,173.0,3.0,1.0,2.0,,,,,,,,,,,,,,
175,PT08M20.00S,2024-03-10T23:48:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,8.360709592641262,50.0,1610612755,17,20,2024-03-10T23:48:19Z,1700000,False,0.0,26.0,1,left,MISS K. Oubre Jr. putback Layup - blocked,"[1626162, 1630173]",1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,Achiuwa,1630173.0,,,,
176,PT08M20.00S,2024-03-10T23:48:10.5Z,2,REGULAR,block,,[],1630173,,,1610612755,17,20,2024-03-10T23:48:12Z,1710000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT08M19.00S,2024-03-10T23:48:11.5Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,17,20,2024-03-10T23:48:45Z,1720000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,175.0,4.0,1.0,3.0,,,,,,,,,,,,,,
178,PT08M17.00S,2024-03-10T23:48:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,6.389618922470433,50.49019607843137,1610612755,17,22,2024-03-10T23:48:25Z,1730000,False,-2.0,8.0,1,left,K. Oubre Jr. putback Layup (2 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,2.0,,,,,,,,,,,
180,PT07M58.00S,2024-03-10T23:48:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,92.59198423127464,50.73529411764706,1610612752,17,22,2024-03-10T23:48:38Z,1740000,False,4.0,17.0,1,right,MISS P. Achiuwa alley-oop Layup,[1630173],1610612752.0,NYK,alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
181,PT07M57.00S,2024-03-10T23:48:33.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,17,22,2024-03-10T23:48:38Z,1750000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT07M34.00S,2024-03-10T23:48:56.4Z,2,REGULAR,2pt,Jump Shot,[],1626162,5.601182654402102,25.98039215686275,1610612755,17,24,2024-03-10T23:49:01Z,1760000,False,120.0,0.0,1,left,K. Oubre Jr. 12' step back Jump Shot (4 PTS) (C. Payne 2 AST),"[1626162, 1626166]",1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,12.01,Made,,,,,,,4.0,C. Payne,1626166.0,2.0,,,,,,,,
184,PT07M11.00S,2024-03-10T23:49:19.9Z,2,REGULAR,3pt,Jump Shot,[],202692,71.69842312746385,76.47058823529412,1610612752,20,24,2024-03-10T23:49:24Z,1780000,False,132.0,214.0,1,right,A. Burks 25' 3PT pullup (3 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,,,3.0,,,,,,,,,,,
185,PT06M46.00S,2024-03-10T23:49:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630194,27.414586070959263,77.69607843137256,1610612755,20,27,2024-03-10T23:49:48Z,1790000,False,-138.0,205.0,1,left,P. Reed 24' 3PT  (5 PTS) (C. Payne 3 AST),"[1630194, 1626166]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,24.76,Made,,,,,,,5.0,C. Payne,1626166.0,3.0,,,,,,,,
187,PT06M36.00S,2024-03-10T23:49:57.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,20,27,2024-03-10T23:49:57Z,1810000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,20,27,2024-03-10T23:52:57Z,1820000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,20,27,2024-03-10T23:52:57Z,1830000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612752,20,27,2024-03-10T23:52:57Z,1840000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,out,[],201587,,,1610612752,20,27,2024-03-10T23:52:57Z,1850000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,out,[],1630194,,,1610612752,20,27,2024-03-10T23:52:57Z,1860000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,20,27,2024-03-10T23:52:57Z,1870000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,20,27,2024-03-10T23:52:57Z,1880000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,in,[],1630231,,,1610612752,20,27,2024-03-10T23:52:57Z,1890000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,in,[],200768,,,1610612752,20,27,2024-03-10T23:52:57Z,1900000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M36.00S,2024-03-10T23:49:57.2Z,2,REGULAR,substitution,in,[],1628964,,,1610612752,20,27,2024-03-10T23:52:57Z,1910000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M29.00S,2024-03-10T23:53:32.1Z,2,REGULAR,foul,personal,['2freethrow'],200768,,,1610612752,20,27,2024-03-10T23:53:41Z,1920000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Brunson 2 FT),"[200768, 1628973]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,,,,,,,,,2.0,0.0,Brunson,1628973.0
200,PT06M29.00S,2024-03-10T23:53:56.0Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,21,27,2024-03-10T23:54:20Z,1940000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
201,PT06M29.00S,2024-03-10T23:53:56.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,21,27,2024-03-10T23:54:20Z,1950000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT06M27.00S,2024-03-10T23:53:58.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,21,27,2024-03-10T23:54:20Z,1960000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,
203,PT06M25.00S,2024-03-10T23:54:20.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,69.33311432325887,67.15686274509804,1610612752,21,27,2024-03-10T23:54:25Z,1970000,False,86.0,236.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
204,PT06M23.00S,2024-03-10T23:54:22.1Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,21,27,2024-03-10T23:54:25Z,1980000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,203.0,4.0,2.0,2.0,,,,,,,,,,,,,,
205,PT06M19.00S,2024-03-10T23:54:25.7Z,2,REGULAR,turnover,bad pass,[],1630173,,,1610612752,21,27,2024-03-10T23:54:30Z,1990000,False,,,0,,P. Achiuwa bad pass TURNOVER (2 TO),"[1630173, 1626162]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,,,2.0,,,,,Oubre Jr.,1626162.0,,,,,,
206,PT06M19.00S,2024-03-10T23:54:25.7Z,2,REGULAR,steal,,[],1626162,,,1610612755,21,27,2024-03-10T23:54:28Z,2000000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
207,PT06M15.00S,2024-03-10T23:54:29.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.1268068331143235,49.26470588235294,1610612755,21,29,2024-03-10T23:54:34Z,2010000,False,4.0,5.0,1,left,K. Oubre Jr. running DUNK (6 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,6.0,,,,,,,,,,,
208,PT06M00.00S,2024-03-10T23:54:44.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,72.35545335085413,78.92156862745098,1610612752,21,29,2024-03-10T23:55:13Z,2020000,False,145.0,207.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
209,PT05M58.00S,2024-03-10T23:54:46.1Z,2,REGULAR,rebound,offensive,[],202711,,,1610612752,21,29,2024-03-11T00:02:51Z,2030000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,208.0,1.0,0.0,1.0,,,,,,,,,,,,,,
210,PT05M52.00S,2024-03-10T23:54:53.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,67.7562417871222,53.92156862745098,1610612752,21,29,2024-03-10T23:55:57Z,2040000,False,20.0,251.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
211,PT05M49.00S,2024-03-10T23:54:56.6Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,21,29,2024-03-10T23:55:02Z,2050000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,210.0,3.0,1.0,2.0,,,,,,,,,,,,,,
212,PT05M44.00S,2024-03-10T23:55:00.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,77.08607095926413,9.068627450980392,1610612752,24,29,2024-03-10T23:55:05Z,2060000,False,-205.0,163.0,1,right,B. Bogdanovic 26' 3PT  (5 PTS) (J. Brunson 2 AST),"[202711, 1628973]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,,,,,5.0,J. Brunson,1628973.0,2.0,,,,,,,,
214,PT05M18.00S,2024-03-10T23:55:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,8.623521681997373,50.245098039215684,1610612755,24,29,2024-03-10T23:55:51Z,2080000,False,-1.0,29.0,1,left,MISS K. Martin driving Layup,[1630231],1610612755.0,PHI,driving,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
215,PT05M17.00S,2024-03-10T23:55:30.2Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,24,29,2024-03-10T23:55:51Z,2090000,False,,,0,,K. Martin REBOUND (Off:1 Def:0),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,214.0,1.0,0.0,1.0,,,,,,,,,,,,,,
216,PT05M17.00S,2024-03-10T23:55:31.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612755,24,29,2024-03-10T23:56:02Z,2100000,False,0.0,0.0,1,left,MISS K. Martin tip Layup,[1630231],1610612755.0,PHI,tip,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
217,PT05M15.00S,2024-03-10T23:55:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,29,2024-03-10T23:56:02Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,216.0,,,,,,,,,,,,,,,,,
219,PT05M15.00S,2024-03-10T23:55:34.3Z,2,REGULAR,substitution,out,[],202692,,,1610612755,24,29,2024-03-10T23:55:38Z,2130000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M15.00S,2024-03-10T23:55:34.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612755,24,29,2024-03-10T23:55:38Z,2140000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M12.00S,2024-03-10T23:56:00.6Z,2,REGULAR,foul,personal,[],202711,,,1610612755,24,29,2024-03-10T23:56:06Z,2150000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1626162]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,1628951.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0
223,PT04M57.00S,2024-03-10T23:56:28.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,13.18988173455979,57.35294117647059,1610612755,24,29,2024-03-10T23:57:27Z,2170000,False,-37.0,71.0,1,left,MISS K. Oubre Jr. 8' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
224,PT04M57.00S,2024-03-10T23:56:28.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,24,29,2024-03-10T23:57:27Z,2180000,False,,,0,,K. Martin REBOUND (Off:2 Def:0),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,223.0,2.0,0.0,2.0,,,,,,,,,,,,,,
225,PT04M55.00S,2024-03-10T23:56:31.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612755,24,31,2024-03-10T23:56:40Z,2190000,False,0.0,0.0,1,left,K. Martin tip Layup (2 PTS),[1630231],1610612755.0,PHI,tip,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
226,PT04M40.00S,2024-03-10T23:56:44.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,94.1688567674113,2.450980392156863,1610612752,24,31,2024-03-10T23:56:51Z,2200000,False,-238.0,2.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
227,PT04M38.00S,2024-03-10T23:56:46.4Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612755,24,31,2024-03-10T23:56:51Z,2210000,False,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,226.0,4.0,3.0,1.0,,,,,,,,,,,,,,
228,PT04M17.00S,2024-03-10T23:57:09.2Z,2,REGULAR,foul,personal,['3freethrow'],1630173,,,1610612755,24,31,2024-03-10T23:57:26Z,2220000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Oubre Jr. 3 FT),"[1630173, 1626162]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,,1662.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0
230,PT04M17.00S,2024-03-10T23:57:44.9Z,2,REGULAR,freethrow,1 of 3,[],1626162,,,1610612755,24,32,2024-03-10T23:58:39Z,2240000,False,,,0,,K. Oubre Jr. Free Throw 1 of 3 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
231,PT04M17.00S,2024-03-10T23:57:44.9Z,2,REGULAR,freethrow,2 of 3,[],1626162,,,1610612755,24,33,2024-03-10T23:58:39Z,2250000,False,,,0,,K. Oubre Jr. Free Throw 2 of 3 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
232,PT04M17.00S,2024-03-10T23:57:45.0Z,2,REGULAR,substitution,out,[],202711,,,1610612755,24,33,2024-03-10T23:58:16Z,2260000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M17.00S,2024-03-10T23:57:45.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612755,24,33,2024-03-10T23:58:16Z,2270000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M17.00S,2024-03-10T23:57:45.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612755,24,33,2024-03-10T23:58:16Z,2280000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M17.00S,2024-03-10T23:57:45.0Z,2,REGULAR,substitution,in,[],202699,,,1610612755,24,33,2024-03-10T23:58:16Z,2290000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M17.00S,2024-03-10T23:57:44.9Z,2,REGULAR,freethrow,3 of 3,[],1626162,,,1610612755,24,33,2024-03-10T23:58:39Z,2300000,False,,,0,,MISS K. Oubre Jr. Free Throw 3 of 3,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
