actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
345,PT00M28.60S,2023-12-01T01:39:22.6Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612752,54,51,2023-12-01T01:39:27Z,3380000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1631204]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Sasser,1631204.0,,,,,,,,,,,
346,PT00M28.60S,2023-12-01T01:39:22.6Z,2,REGULAR,steal,,[],1631204,,,1610612765,54,51,2023-12-01T01:39:24Z,3390000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M05.60S,2023-12-01T01:39:45.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,73.14388961892247,20.833333333333336,1610612765,54,54,2023-12-01T01:58:15Z,3400000,False,-146.0,200.0,1,right,C. Cunningham 24' 3PT pullup (18 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,,18.0,,,,,,,,,,
348,PT00M00.60S,2023-12-01T01:39:55.7Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,54,54,2023-12-01T01:40:06Z,3410000,False,,,0,,J. Randle charge offensive FOUL (1 PF),"[203944, 1630191]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,203593.0,1.0,0.0,Stewart,1630191.0,,,,,
350,PT00M00.60S,2023-12-01T01:39:55.7Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,54,54,2023-12-01T01:39:55Z,3430000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,,,,203593.0,,,,,,,,,
351,PT00M00.00S,2023-12-01T01:40:14.3Z,2,REGULAR,period,end,[],0,,,1610612765,54,54,2023-12-01T01:40:14Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-12-01T01:54:56.1Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,54,54,2023-12-01T01:55:29Z,3450000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-12-01T01:54:56.1Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,54,54,2023-12-01T01:55:29Z,3460000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-12-01T01:55:30.6Z,3,REGULAR,period,start,[],0,,,1610612765,54,54,2023-12-01T01:55:30Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M47.00S,2023-12-01T01:55:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630587,29.25427069645204,71.07843137254902,1610612765,54,54,2023-12-01T01:55:52Z,3480000,False,-105.0,222.0,1,left,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
357,PT11M44.00S,2023-12-01T01:55:46.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,54,54,2023-12-01T01:55:52Z,3490000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,,,,,,,,,,,,,
359,PT11M29.00S,2023-12-01T01:56:07.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.38042049934296,54.166666666666664,1610612752,56,54,2023-12-01T01:56:12Z,3510000,False,21.0,10.0,1,right,J. Brunson driving floating Jump Shot (25 PTS) (R. Barrett 1 AST),"[1628973, 1629628]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,25.0,,,,,,,,R. Barrett,1629628.0,1.0
361,PT11M06.00S,2023-12-01T01:56:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.783837056504599,51.470588235294116,1610612765,56,56,2023-12-01T01:56:34Z,3530000,False,-7.0,11.0,1,left,J. Duren cutting Layup (4 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,4.0,,,,,,,,C. Cunningham,1630595.0,2.0
363,PT10M39.00S,2023-12-01T01:56:56.1Z,3,REGULAR,3pt,Jump Shot,[],1629628,76.5604467805519,86.76470588235294,1610612752,56,56,2023-12-01T01:57:01Z,3550000,False,184.0,168.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
364,PT10M37.00S,2023-12-01T01:56:58.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,56,56,2023-12-01T01:57:01Z,3560000,False,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,363.0,4.0,1.0,3.0,,,,,,,,,,,,,,
365,PT10M34.00S,2023-12-01T01:57:02.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,71.69842312746385,22.058823529411764,1610612752,59,56,2023-12-01T01:57:06Z,3570000,False,-140.0,214.0,1,right,J. Brunson 25' 3PT  (28 PTS) (M. Robinson 1 AST),"[1628973, 1629011]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,,28.0,,,,,,,,M. Robinson,1629011.0,1.0
367,PT10M25.00S,2023-12-01T01:57:14.1Z,3,REGULAR,foul,personal,[],1629656,,,1610612765,59,56,2023-12-01T01:57:19Z,3590000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1630595]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,203593.0,1.0,0.0,Cunningham,1630595.0,,,,,
369,PT10M19.00S,2023-12-01T01:57:35.5Z,3,REGULAR,2pt,Jump Shot,[],1630595,23.078186596583443,51.225490196078425,1610612765,59,56,2023-12-01T02:04:13Z,3610000,False,-6.0,164.0,1,left,MISS C. Cunningham 16' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,16.45,Missed,,,,,,,,,,,,,,,,,,
370,PT10M17.00S,2023-12-01T01:57:37.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,59,56,2023-12-01T01:57:40Z,3620000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,369.0,7.0,5.0,2.0,,,,,,,,,,,,,,
371,PT10M10.00S,2023-12-01T01:57:44.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,76.42904073587385,86.51960784313727,1610612752,59,56,2023-12-01T01:57:58Z,3630000,False,183.0,169.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
372,PT10M08.00S,2023-12-01T01:57:46.4Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,59,56,2023-12-01T01:57:58Z,3640000,False,,,0,,J. Duren REBOUND (Off:0 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,371.0,7.0,7.0,0.0,,,,,,,,,,,,,,
373,PT09M59.00S,2023-12-01T01:57:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.1268068331143235,47.30392156862745,1610612765,59,56,2023-12-01T01:58:14Z,3650000,False,13.0,5.0,1,left,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
374,PT09M58.00S,2023-12-01T01:57:56.4Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,59,56,2023-12-01T01:57:56Z,3660000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,373.0,5.0,4.0,1.0,,,,,,,,,,,,,,
375,PT09M54.00S,2023-12-01T01:58:02.9Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612765,59,56,2023-12-01T01:58:09Z,3670000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Hayes 2 FT),"[1628973, 1630165]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,2.0,0.0,Hayes,1630165.0,,,,,
377,PT09M54.00S,2023-12-01T01:58:29.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630165,,,1610612765,59,56,2023-12-01T01:58:29Z,3690000,False,,,0,,MISS K. Hayes Free Throw 1 of 2,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT09M54.00S,2023-12-01T01:58:29.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,59,56,2023-12-01T01:58:29Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,
379,PT09M54.00S,2023-12-01T01:58:41.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630165,,,1610612765,59,56,2023-12-01T01:58:41Z,3710000,False,,,0,,MISS K. Hayes Free Throw 2 of 2,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT09M51.00S,2023-12-01T01:58:43.7Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,59,56,2023-12-01T01:58:43Z,3720000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,379.0,5.0,2.0,3.0,,,,,,,,,,,,,,
381,PT09M45.00S,2023-12-01T01:58:52.2Z,3,REGULAR,foul,offensive,[],1629011,,,1610612752,59,56,2023-12-01T01:59:14Z,3730000,False,,,0,,M. Robinson offensive FOUL (1 PF),"[1629011, 1630165]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203593.0,1.0,0.0,Hayes,1630165.0,,,,,
383,PT09M45.00S,2023-12-01T01:58:52.2Z,3,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,59,56,2023-12-01T01:58:52Z,3750000,False,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,203593.0,,,,,,,,,
384,PT09M28.00S,2023-12-01T01:59:19.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,3.4986859395532193,95.09803921568627,1610612765,59,59,2023-12-01T01:59:28Z,3760000,False,-225.0,-20.0,1,left,K. Hayes 3PT  (12 PTS) (C. Cunningham 3 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,22.64,Made,,,,,,,,12.0,,,,,,,,C. Cunningham,1630595.0,3.0
386,PT09M09.00S,2023-12-01T01:59:39.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,81.68528252299606,93.87254901960785,1610612752,62,59,2023-12-01T02:06:54Z,3780000,False,219.0,120.0,1,right,J. Brunson 24' 3PT step back (31 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,,,,31.0,,,,,,,,,,
387,PT08M55.00S,2023-12-01T01:59:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.258212877792378,50.73529411764706,1610612765,62,61,2023-12-01T01:59:59Z,3790000,False,-4.0,6.0,1,left,C. Cunningham driving Layup (20 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,20.0,,,,,,,,,,
388,PT08M39.00S,2023-12-01T02:00:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,81.8166885676741,92.40196078431373,1610612752,65,61,2023-12-01T02:00:12Z,3800000,False,212.0,118.0,1,right,R. Barrett 24' 3PT  (12 PTS) (J. Randle 7 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.28,Made,,,,,,,,12.0,,,,,,,,J. Randle,203944.0,7.0
390,PT08M26.00S,2023-12-01T02:00:25.2Z,3,REGULAR,foul,personal,[],203944,,,1610612765,65,61,2023-12-01T02:00:29Z,3820000,False,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1631105]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,2.0,0.0,Duren,1631105.0,,,,,
392,PT08M26.00S,2023-12-01T02:00:25.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612765,65,61,2023-12-01T02:00:46Z,3840000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M26.00S,2023-12-01T02:00:25.3Z,3,REGULAR,substitution,in,[],1628392,,,1610612765,65,61,2023-12-01T02:00:46Z,3850000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M17.00S,2023-12-01T02:01:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,16.376478318002626,49.754901960784316,1610612765,65,63,2023-12-01T02:01:08Z,3860000,False,1.0,101.0,1,left,K. Hayes 10' floating Jump Shot (14 PTS),[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,,,,,,,,14.0,,,,,,,,,,
395,PT07M53.00S,2023-12-01T02:01:26.7Z,3,REGULAR,2pt,Jump Shot,[],203944,75.24638633377135,49.50980392156863,1610612752,65,63,2023-12-01T02:01:32Z,3870000,False,-2.0,180.0,1,right,MISS J. Randle 18' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,18.02,Missed,,,,,,,,,,,,,,,,,,
396,PT07M52.00S,2023-12-01T02:01:27.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,65,63,2023-12-01T02:01:32Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,395.0,,,,,,,,,,,,,,,,,
397,PT07M52.00S,2023-12-01T02:01:32.7Z,3,REGULAR,foul,personal,[],1630191,,,1610612752,65,63,2023-12-01T02:01:40Z,3890000,False,,,0,,I. Stewart loose ball personal FOUL (1 PF),"[1630191, 1628392]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Hartenstein,1628392.0,,,,,
399,PT07M39.00S,2023-12-01T02:02:03.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,93.24901445466492,51.9607843137255,1610612752,67,63,2023-12-01T02:02:06Z,3910000,False,10.0,11.0,1,right,J. Randle driving floating bank Jump Shot (16 PTS) (J. Brunson 3 AST),"[203944, 1628973]",1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,16.0,,,,,,,,J. Brunson,1628973.0,3.0
401,PT07M28.00S,2023-12-01T02:02:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.995400788436268,48.529411764705884,1610612765,67,65,2023-12-01T02:02:18Z,3930000,False,7.0,4.0,1,left,J. Duren Layup (6 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,6.0,,,,,,,,C. Cunningham,1630595.0,4.0
403,PT07M03.00S,2023-12-01T02:02:38.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203944,87.86136662286465,49.754901960784316,1610612752,67,65,2023-12-01T02:02:46Z,3950000,False,-1.0,62.0,1,right,MISS J. Randle 6' Hook,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
404,PT07M01.00S,2023-12-01T02:02:40.3Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,67,65,2023-12-01T02:02:46Z,3960000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,403.0,2.0,1.0,1.0,,,,,,,,,,,,,,
405,PT07M00.00S,2023-12-01T02:02:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612752,69,65,2023-12-01T02:02:42Z,3970000,False,0.0,0.0,1,right,I. Hartenstein putback Layup (2 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,2.0,,,,,,,,,,
406,PT06M45.00S,2023-12-01T02:02:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.783837056504599,47.30392156862745,1610612765,69,67,2023-12-01T02:03:03Z,3980000,False,13.0,11.0,1,left,C. Cunningham driving Layup (22 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,22.0,,,,,,,,,,
407,PT06M30.00S,2023-12-01T02:03:11.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,88.25558475689881,15.441176470588236,1610612752,69,67,2023-12-01T02:03:19Z,3990000,False,-173.0,58.0,1,right,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,18.22,Missed,,,,,,,,,,,,,,,,,,
408,PT06M28.00S,2023-12-01T02:03:13.9Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,69,67,2023-12-01T02:03:19Z,4000000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left,,,407.0,2.0,2.0,0.0,,,,,,,,,,,,,,
409,PT06M24.00S,2023-12-01T02:03:20.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630587,7.835085413929041,45.588235294117645,1610612765,69,67,2023-12-01T02:03:42Z,4010000,False,22.0,21.0,1,left,MISS I. Livers running Layup - blocked,"[1630587, 203944]",1610612765.0,DET,running,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,Randle,203944.0,,,
410,PT06M24.00S,2023-12-01T02:03:20.4Z,3,REGULAR,block,,[],203944,,,1610612765,69,67,2023-12-01T02:03:25Z,4020000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT06M23.00S,2023-12-01T02:03:21.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,69,67,2023-12-01T02:03:42Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,409.0,,,,,,,,,,,,,,,,,
412,PT06M23.00S,2023-12-01T02:03:29.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,69,67,2023-12-01T02:03:29Z,4040000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M16.00S,2023-12-01T02:06:31.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630587,23.078186596583443,11.76470588235294,1610612765,69,67,2023-12-01T02:06:36Z,4050000,False,191.0,164.0,1,left,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
414,PT06M14.00S,2023-12-01T02:06:33.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,69,67,2023-12-01T02:06:36Z,4060000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,413.0,4.0,3.0,1.0,,,,,,,,,,,,,,
415,PT06M07.00S,2023-12-01T02:06:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.51182654402102,51.9607843137255,1610612752,69,67,2023-12-01T02:06:46Z,4070000,False,10.0,8.0,1,right,MISS R. Barrett driving floating bank Shot,[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
416,PT06M05.00S,2023-12-01T02:06:43.7Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,69,67,2023-12-01T02:06:46Z,4080000,False,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,415.0,6.0,5.0,1.0,,,,,,,,,,,,,,
417,PT05M58.00S,2023-12-01T02:06:50.8Z,3,REGULAR,2pt,Jump Shot,[],1630165,21.895532194480946,50.98039215686274,1610612765,69,69,2023-12-01T02:06:54Z,4090000,False,-5.0,153.0,1,left,K. Hayes 15' pullup Jump Shot (16 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,15.34,Made,,,,,,,,16.0,,,,,,,,,,
418,PT05M36.00S,2023-12-01T02:07:12.2Z,3,REGULAR,3pt,Jump Shot,[],203944,69.99014454664915,72.30392156862744,1610612752,72,69,2023-12-01T02:07:16Z,4100000,False,112.0,230.0,1,right,J. Randle 25' 3PT  (19 PTS) (J. Brunson 4 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.52,Made,,,,,,,,19.0,,,,,,,,J. Brunson,1628973.0,4.0
420,PT05M15.00S,2023-12-01T02:07:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,17.559132720105126,52.450980392156865,1610612765,72,69,2023-12-01T02:07:40Z,4120000,False,-12.0,113.0,1,left,MISS C. Cunningham 11' turnaround Shot,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,11.33,Missed,,,,,,,,,,,,,,,,,,
421,PT05M13.00S,2023-12-01T02:07:35.5Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,72,69,2023-12-01T02:07:40Z,4130000,False,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,420.0,7.0,5.0,2.0,,,,,,,,,,,,,,
422,PT05M08.00S,2023-12-01T02:07:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,8.492115637319317,50.73529411764706,1610612765,72,71,2023-12-01T02:07:43Z,4140000,False,-4.0,27.0,1,left,I. Stewart Layup (5 PTS) (J. Duren 2 AST),"[1630191, 1631105]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,5.0,,,,,,,,J. Duren,1631105.0,2.0
424,PT05M01.00S,2023-12-01T02:07:51.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,72,71,2023-12-01T02:07:51Z,4160000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,out,[],1629656,,,1610612752,72,71,2023-12-01T02:10:48Z,4170000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,72,71,2023-12-01T02:10:48Z,4180000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,72,71,2023-12-01T02:10:48Z,4190000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,out,[],1630165,,,1610612752,72,71,2023-12-01T02:10:48Z,4200000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,72,71,2023-12-01T02:10:48Z,4210000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,72,71,2023-12-01T02:10:48Z,4220000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,in,[],1628404,,,1610612752,72,71,2023-12-01T02:10:48Z,4230000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
