actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT11M10.00S,2024-01-18T01:12:20.8Z,2,REGULAR,2pt,Jump Shot,[],1628415,93.11760840998686,26.225490196078432,1610612745,25,25,2024-01-18T01:13:34Z,1610000,False,-119.0,12.0,1,right,MISS D. Brooks 11' turnaround Shot,[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,11.95,Missed,,,,,,,,,,,,,,,,,,
172,PT11M08.00S,2024-01-18T01:12:22.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,25,25,2024-01-18T01:13:34Z,1620000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT11M05.00S,2024-01-18T01:12:28.3Z,2,REGULAR,foul,personal,[],1628415,,,1610612752,25,25,2024-01-18T01:12:35Z,1630000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1628404]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628953.0,,,1.0,0.0,Hart,1628404.0
175,PT10M42.00S,2024-01-18T01:13:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.360709592641262,52.450980392156865,1610612752,25,25,2024-01-18T01:13:18Z,1650000,False,-12.0,26.0,1,left,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
176,PT10M41.00S,2024-01-18T01:13:09.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,25,25,2024-01-18T01:13:18Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,175.0,,,,,,,,,,,,,,,,,
177,PT10M41.00S,2024-01-18T01:13:11.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,25,25,2024-01-18T01:13:24Z,1670000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT10M33.00S,2024-01-18T01:13:36.5Z,2,REGULAR,foul,personal,[],1630540,,,1610612745,25,25,2024-01-18T01:13:41Z,1680000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1641708]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1146.0,,,1.0,0.0,Thompson,1641708.0
180,PT10M23.00S,2024-01-18T01:14:08.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,82.9993429697766,56.372549019607845,1610612745,25,25,2024-01-18T01:14:13Z,1700000,False,32.0,107.0,1,right,MISS A. Thompson 11' turnaround Shot,[1641708],1610612745.0,HOU,turnaround,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.19,Missed,,,,,,,,,,,,,,,,,,
181,PT10M21.00S,2024-01-18T01:14:10.5Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,25,25,2024-01-18T01:14:13Z,1710000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT10M05.00S,2024-01-18T01:14:25.8Z,2,REGULAR,3pt,Jump Shot,[],1630540,29.517082785808146,70.58823529411765,1610612752,25,25,2024-01-18T01:14:30Z,1720000,False,-103.0,225.0,1,left,MISS M. McBride 24' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
183,PT10M03.00S,2024-01-18T01:14:27.8Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,25,25,2024-01-18T01:14:30Z,1730000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,182.0,3.0,2.0,1.0,,,,,,,,,,,,,,
184,PT09M55.00S,2024-01-18T01:14:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,7.703679369250986,46.568627450980394,1610612752,25,25,2024-01-18T01:14:40Z,1740000,False,17.0,20.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
185,PT09M53.00S,2024-01-18T01:14:38.2Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,25,25,2024-01-18T01:14:40Z,1750000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,184.0,3.0,2.0,1.0,,,,,,,,,,,,,,
186,PT09M53.00S,2024-01-18T01:14:38.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612752,25,25,2024-01-18T01:14:43Z,1760000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
187,PT09M52.00S,2024-01-18T01:14:39.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,25,25,2024-01-18T01:14:43Z,1770000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT09M48.00S,2024-01-18T01:14:43.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201145,88.91261498028909,41.66666666666667,1610612745,25,25,2024-01-18T01:20:46Z,1780000,False,-42.0,52.0,1,right,MISS J. Green 6' running Shot,[201145],1610612745.0,HOU,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
189,PT09M46.00S,2024-01-18T01:14:45.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,25,25,2024-01-18T01:14:56Z,1790000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,4.0,3.0,1.0,,,,,,,,,,,,,,
190,PT09M39.00S,2024-01-18T01:14:52.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,27.94021024967148,23.52941176470588,1610612752,25,25,2024-01-18T01:22:23Z,1800000,False,132.0,210.0,1,left,MISS M. McBride 24' running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
191,PT09M37.00S,2024-01-18T01:14:54.1Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,25,25,2024-01-18T01:15:06Z,1810000,False,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,190.0,5.0,3.0,2.0,,,,,,,,,,,,,,
192,PT09M37.00S,2024-01-18T01:15:11.6Z,2,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612752,25,25,2024-01-18T01:15:34Z,1820000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Grimes 3 FT),"[1628415, 1629656]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202037.0,,,2.0,0.0,Grimes,1629656.0
194,PT09M37.00S,2024-01-18T01:15:22.5Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1629656,,,1610612752,26,25,2024-01-18T01:15:22Z,1840000,False,,,0,,Q. Grimes Free Throw 1 of 3 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
195,PT09M37.00S,2024-01-18T01:15:38.2Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1629656,,,1610612752,27,25,2024-01-18T01:15:38Z,1850000,False,,,0,,Q. Grimes Free Throw 2 of 3 (2 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
196,PT09M37.00S,2024-01-18T01:15:53.6Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1629656,,,1610612752,28,25,2024-01-18T01:15:53Z,1860000,False,,,0,,Q. Grimes Free Throw 3 of 3 (3 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
197,PT09M25.00S,2024-01-18T01:16:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,93.24901445466492,49.50980392156863,1610612745,28,25,2024-01-18T01:16:15Z,1870000,False,-2.0,11.0,1,right,MISS C. Whitmore driving Layup - blocked,"[1641715, 1630173]",1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,Achiuwa,1630173.0,,,,
198,PT09M25.00S,2024-01-18T01:16:09.7Z,2,REGULAR,block,,[],1630173,,,1610612745,28,25,2024-01-18T01:16:12Z,1880000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M23.00S,2024-01-18T01:16:11.7Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,28,25,2024-01-18T01:16:15Z,1890000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
200,PT09M17.00S,2024-01-18T01:16:17.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,16.90210249671485,94.6078431372549,1610612752,28,25,2024-01-18T01:16:24Z,1900000,False,-223.0,106.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
201,PT09M15.00S,2024-01-18T01:16:19.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,28,25,2024-01-18T01:16:24Z,1910000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,,,
202,PT09M04.00S,2024-01-18T01:16:29.4Z,2,REGULAR,3pt,Jump Shot,[],1641715,67.36202365308804,49.26470588235294,1610612745,28,25,2024-01-18T01:16:36Z,1920000,False,-4.0,254.0,1,right,MISS C. Whitmore 25' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
203,PT09M02.00S,2024-01-18T01:16:31.4Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,28,25,2024-01-18T01:16:36Z,1930000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,,
204,PT08M47.00S,2024-01-18T01:16:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1641715,,,1610612752,28,25,2024-01-18T01:17:00Z,1940000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (Grimes 2 FT),"[1641715, 1629656]",1610612745.0,HOU,shooting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,,,1.0,0.0,Grimes,1629656.0
206,PT08M47.00S,2024-01-18T01:17:24.2Z,2,REGULAR,freethrow,1 of 2,[],1629656,,,1610612752,29,25,2024-01-18T01:17:24Z,1960000,False,,,0,,Q. Grimes Free Throw 1 of 2 (4 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
207,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,out,[],1641715,,,1610612752,29,25,2024-01-18T01:17:35Z,1970000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,out,[],1641708,,,1610612752,29,25,2024-01-18T01:17:35Z,1980000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612752,29,25,2024-01-18T01:17:35Z,1990000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,in,[],1627832,,,1610612752,29,25,2024-01-18T01:17:35Z,2000000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,29,25,2024-01-18T01:17:42Z,2010000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M47.00S,2024-01-18T01:17:24.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,29,25,2024-01-18T01:17:42Z,2020000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2024-01-18T01:17:47.2Z,2,REGULAR,freethrow,2 of 2,[],1629656,,,1610612752,30,25,2024-01-18T01:17:47Z,2030000,False,,,0,,Q. Grimes Free Throw 2 of 2 (5 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
214,PT08M33.00S,2024-01-18T01:18:06.4Z,2,REGULAR,foul,personal,[],1630173,,,1610612745,30,25,2024-01-18T01:18:21Z,2040000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 201145]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202037.0,,,1.0,0.0,Green,201145.0
216,PT08M33.00S,2024-01-18T01:18:06.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612745,30,25,2024-01-18T01:18:29Z,2060000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M33.00S,2024-01-18T01:18:06.5Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,30,25,2024-01-18T01:18:29Z,2070000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M33.00S,2024-01-18T01:18:06.5Z,2,REGULAR,substitution,in,[],1628392,,,1610612745,30,25,2024-01-18T01:18:29Z,2080000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M33.00S,2024-01-18T01:18:06.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,30,25,2024-01-18T01:18:29Z,2090000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M25.00S,2024-01-18T01:18:51.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,94.1688567674113,49.754901960784316,1610612745,30,27,2024-01-18T01:18:55Z,2100000,False,-1.0,2.0,1,right,A. Sengun driving DUNK (4 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,4.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,
222,PT08M15.00S,2024-01-18T01:19:00.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.828515111695138,56.61764705882353,1610612752,32,27,2024-01-18T01:19:05Z,2120000,False,-33.0,68.0,1,left,J. Brunson 7' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,,,,,8.0,,,,,,,,,,,,,
223,PT08M03.00S,2024-01-18T01:19:12.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,71.56701708278581,23.52941176470588,1610612745,32,27,2024-01-18T01:19:20Z,2130000,False,-132.0,215.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
224,PT08M01.00S,2024-01-18T01:19:14.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,32,27,2024-01-18T01:19:20Z,2140000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,223.0,4.0,4.0,0.0,,,,,,,,,,,,,,
225,PT07M51.00S,2024-01-18T01:19:24.7Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612752,32,27,2024-01-18T01:19:27Z,2150000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1628415]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,,,
226,PT07M51.00S,2024-01-18T01:19:24.7Z,2,REGULAR,steal,,[],1628415,,,1610612745,32,27,2024-01-18T01:19:26Z,2160000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2024-01-18T01:19:29.2Z,2,REGULAR,foul,personal,[],1628404,,,1610612745,32,27,2024-01-18T01:19:42Z,2170000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1630224]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628953.0,,,1.0,0.0,Green,1630224.0
229,PT07M45.00S,2024-01-18T01:19:52.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,72.22404730617609,89.4607843137255,1610612745,32,27,2024-01-18T01:19:59Z,2190000,False,197.0,209.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,,
230,PT07M43.00S,2024-01-18T01:19:54.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,32,27,2024-01-18T01:19:59Z,2200000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,229.0,6.0,4.0,2.0,,,,,,,,,,,,,,
231,PT07M34.00S,2024-01-18T01:20:03.3Z,2,REGULAR,3pt,Jump Shot,[],1628404,31.750985545335087,29.411764705882355,1610612752,32,27,2024-01-18T01:20:08Z,2210000,False,103.0,246.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2024-01-18T01:20:05.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,32,27,2024-01-18T01:20:08Z,2220000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT07M29.00S,2024-01-18T01:20:10.9Z,2,REGULAR,foul,personal,[],1628973,,,1610612745,32,27,2024-01-18T01:20:15Z,2230000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1627832]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1146.0,,,1.0,0.0,VanVleet,1627832.0
235,PT07M25.00S,2024-01-18T01:20:41.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612745,32,27,2024-01-18T01:20:58Z,2250000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Green 2 FT),"[1628392, 1630224]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628953.0,,,2.0,0.0,Green,1630224.0
237,PT07M25.00S,2024-01-18T01:21:08.3Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,32,28,2024-01-18T01:21:08Z,2270000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
238,PT07M25.00S,2024-01-18T01:21:26.3Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,32,29,2024-01-18T01:21:26Z,2280000,False,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
239,PT07M04.00S,2024-01-18T01:21:51.6Z,2,REGULAR,3pt,Jump Shot,[],1629656,9.280551905387648,96.32352941176471,1610612752,32,29,2024-01-18T01:21:59Z,2290000,False,-232.0,35.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
240,PT07M02.00S,2024-01-18T01:21:53.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,32,29,2024-01-18T01:21:59Z,2300000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,239.0,5.0,3.0,2.0,,,,,,,,,,,,,,
241,PT06M49.00S,2024-01-18T01:22:05.7Z,2,REGULAR,2pt,Jump Shot,[],1630224,74.72076215505913,38.72549019607843,1610612745,32,29,2024-01-18T01:22:13Z,2310000,False,-56.0,185.0,1,right,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,19.35,Missed,,,,,,,,,,,,,,,,,,
242,PT06M47.00S,2024-01-18T01:22:07.7Z,2,REGULAR,rebound,offensive,[],201145,,,1610612745,32,29,2024-01-18T01:22:13Z,2320000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,,
246,PT06M40.00S,2024-01-18T01:22:31.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,32,29,2024-01-18T01:25:03Z,2360000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M40.00S,2024-01-18T01:25:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612745,32,29,2024-01-18T01:25:22Z,2380000,False,,,0,,J. Hart personal FOUL (2 PF) (Green 2 FT),"[1628404, 201145]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,,,2.0,0.0,Green,201145.0
250,PT06M40.00S,2024-01-18T01:25:38.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201145,,,1610612745,32,30,2024-01-18T01:25:38Z,2400000,False,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
300,PT06M40.00S,2024-01-18T01:25:57.9Z,2,REGULAR,substitution,out,[],1628415,,,1610612745,32,30,2024-01-18T01:33:34Z,2405000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT06M40.00S,2024-01-18T01:25:57.9Z,2,REGULAR,substitution,in,[],1641715,,,1610612745,32,30,2024-01-18T01:33:34Z,2407500,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M40.00S,2024-01-18T01:25:57.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201145,,,1610612745,32,31,2024-01-18T01:25:57Z,2410000,False,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
252,PT06M23.00S,2024-01-18T01:26:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.440867279894875,52.20588235294118,1610612752,32,31,2024-01-18T01:26:23Z,2420000,False,-11.0,17.0,1,left,MISS I. Hartenstein Layup - blocked,"[1628392, 1630578]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,Sengun,1630578.0,,,,
253,PT06M23.00S,2024-01-18T01:26:17.3Z,2,REGULAR,block,,[],1630578,,,1610612752,32,31,2024-01-18T01:26:19Z,2430000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
