actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
168,PT09M22.00S,2023-11-29T01:10:14.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,93.51182654402102,52.69607843137255,1610612766,32,22,2023-11-29T01:10:28Z,1660000,False,13.0,8.0,1,right,MISS T. Rozier running Layup - blocked,"[1626179, 1628404]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.6,,,,,,,,Hart,1628404.0,,,
169,PT09M22.00S,2023-11-29T01:10:14.7Z,2,REGULAR,block,,[],1628404,,,1610612766,32,22,2023-11-29T01:10:17Z,1670000,False,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT09M21.00S,2023-11-29T01:10:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,32,22,2023-11-29T01:10:22Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,168.0,,,,,,,,,,,
172,PT09M11.00S,2023-11-29T01:10:47.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628970,72.88107752956637,50.49019607843137,1610612766,32,24,2023-11-29T01:15:49Z,1700000,False,2.0,202.0,1,right,M. Bridges 20' pullup Jump Shot (7 PTS) (P. Washington 3 AST),"[1628970, 1629023]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,Made,7.0,20.24,,,,,P. Washington,1629023.0,3.0,,,,,
175,PT09M04.00S,2023-11-29T01:10:58.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,32,24,2023-11-29T01:11:08Z,1730000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M04.00S,2023-11-29T01:10:58.7Z,2,REGULAR,substitution,in,[],1641706,,,1610612752,32,24,2023-11-29T01:11:08Z,1740000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M54.00S,2023-11-29T01:11:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.14257555847569,50.49019607843137,1610612752,34,24,2023-11-29T01:16:49Z,1750000,False,-2.0,80.0,1,left,I. Quickley 8' driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,8.04,,,,,,,,,,,,
178,PT08M36.00S,2023-11-29T01:11:43.1Z,2,REGULAR,3pt,Jump Shot,[],1631121,91.67214191852825,96.56862745098039,1610612766,34,27,2023-11-29T01:11:47Z,1760000,False,233.0,26.0,1,right,B. McGowens 3PT  (5 PTS) (T. Rozier 2 AST),"[1631121, 1626179]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.42,,,,,T. Rozier,1626179.0,2.0,,,,,
180,PT08M26.00S,2023-11-29T01:11:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.995400788436268,56.86274509803921,1610612752,34,27,2023-11-29T01:17:31Z,1780000,False,-34.0,4.0,1,left,MISS R. Barrett driving reverse Layup,[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.45,,,,,,,,,,,,
181,PT08M24.00S,2023-11-29T01:11:55.1Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,34,27,2023-11-29T01:11:58Z,1790000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,180.0,1.0,0.0,1.0,,,,,,,,
182,PT08M24.00S,2023-11-29T01:11:56.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,36,27,2023-11-29T01:12:04Z,1800000,False,0.0,0.0,1,left,I. Hartenstein tip DUNK (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
183,PT08M07.00S,2023-11-29T01:12:11.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,72.61826544021025,20.098039215686274,1610612766,36,27,2023-11-29T01:12:17Z,1810000,False,-150.0,205.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.36,,,,,,,,,,,,
184,PT08M05.00S,2023-11-29T01:12:13.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,36,27,2023-11-29T01:12:17Z,1820000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,,
185,PT07M55.00S,2023-11-29T01:12:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,50.245098039215684,1610612752,38,27,2023-11-29T01:12:30Z,1830000,False,-1.0,5.0,1,left,R. Barrett Layup (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.52,,,,,,,,,,,,
186,PT07M43.00S,2023-11-29T01:12:36.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,93.38042049934296,3.9215686274509802,1610612766,38,27,2023-11-29T01:12:41Z,1840000,False,-230.0,10.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.06,,,,,,,,,,,,
187,PT07M41.00S,2023-11-29T01:12:38.2Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,38,27,2023-11-29T01:12:41Z,1850000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,
188,PT07M30.00S,2023-11-29T01:12:48.5Z,2,REGULAR,3pt,Jump Shot,[],1629628,30.305519053876477,25.98039215686275,1610612752,38,27,2023-11-29T01:12:53Z,1860000,False,120.0,232.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.16,,,,,,,,,,,,
189,PT07M28.00S,2023-11-29T01:12:50.5Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,38,27,2023-11-29T01:12:53Z,1870000,False,,,0,,B. McGowens REBOUND (Off:1 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,
190,PT07M14.00S,2023-11-29T01:13:05.1Z,2,REGULAR,turnover,lost ball,[],1626179,,,1610612766,38,27,2023-11-29T01:13:09Z,1880000,False,,,0,,T. Rozier lost ball TURNOVER (2 TO),"[1626179, 1628978]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0
191,PT07M14.00S,2023-11-29T01:13:05.1Z,2,REGULAR,steal,,[],1628978,,,1610612752,38,27,2023-11-29T01:13:53Z,1890000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
192,PT07M11.00S,2023-11-29T01:13:09.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,5.206964520367937,49.50980392156863,1610612752,40,27,2023-11-29T01:13:13Z,1900000,False,2.0,-4.0,1,left,J. Hart running DUNK (8 PTS) (I. Hartenstein 1 AST),"[1628404, 1628392]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.44,,,,,I. Hartenstein,1628392.0,1.0,,,,,
194,PT07M11.00S,2023-11-29T01:13:13.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,40,27,2023-11-29T01:13:13Z,1920000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,out,[],1629628,,,1610612766,40,27,2023-11-29T01:16:14Z,1930000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,40,27,2023-11-29T01:16:14Z,1940000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,40,27,2023-11-29T01:16:14Z,1950000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,in,[],1628973,,,1610612766,40,27,2023-11-29T01:16:14Z,1960000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,in,[],202397,,,1610612766,40,27,2023-11-29T01:16:14Z,1970000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M11.00S,2023-11-29T01:13:13.8Z,2,REGULAR,substitution,in,[],202330,,,1610612766,40,27,2023-11-29T01:16:14Z,1980000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M58.00S,2023-11-29T01:16:20.5Z,2,REGULAR,3pt,Jump Shot,[],1641706,67.23061760840999,48.28431372549019,1610612766,40,27,2023-11-29T01:16:25Z,1990000,False,-9.0,256.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.56,,,,,,,,,,,,
202,PT06M56.00S,2023-11-29T01:16:22.5Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,40,27,2023-11-29T01:16:25Z,2000000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,201.0,3.0,3.0,0.0,,,,,,,,
203,PT06M47.00S,2023-11-29T01:16:31.3Z,2,REGULAR,2pt,Jump Shot,[],1630193,24.917871222076215,54.41176470588235,1610612752,40,27,2023-11-29T01:20:36Z,2010000,False,-22.0,182.0,1,left,MISS I. Quickley 18' step back Shot,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,,Missed,,18.3,,,,,,,,,,,,
204,PT06M45.00S,2023-11-29T01:16:33.3Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,40,27,2023-11-29T01:16:38Z,2020000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,
205,PT06M31.00S,2023-11-29T01:16:49.6Z,2,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612766,40,27,2023-11-29T01:16:57Z,2030000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630193, 1628970]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,,,,
207,PT06M31.00S,2023-11-29T01:17:10.3Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,40,28,2023-11-29T01:17:45Z,2050000,False,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
208,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,out,[],1630193,,,1610612766,40,28,2023-11-29T01:17:23Z,2060000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,out,[],1628392,,,1610612766,40,28,2023-11-29T01:17:23Z,2070000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,40,28,2023-11-29T01:17:23Z,2080000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,in,[],203944,,,1610612766,40,28,2023-11-29T01:17:23Z,2090000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,in,[],1629011,,,1610612766,40,28,2023-11-29T01:17:23Z,2100000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M31.00S,2023-11-29T01:17:10.4Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,40,28,2023-11-29T01:17:23Z,2110000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M31.00S,2023-11-29T01:17:10.3Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,40,28,2023-11-29T01:17:45Z,2120000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
215,PT06M29.00S,2023-11-29T01:17:12.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,40,28,2023-11-29T01:17:45Z,2130000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,214.0,5.0,5.0,0.0,,,,,,,,
216,PT06M16.00S,2023-11-29T01:17:56.8Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,40,28,2023-11-29T01:18:00Z,2140000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1628970]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Bridges,1628970.0
217,PT06M16.00S,2023-11-29T01:17:56.8Z,2,REGULAR,steal,,[],1628970,,,1610612766,40,28,2023-11-29T01:29:27Z,2150000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
218,PT06M12.00S,2023-11-29T01:18:00.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,92.32917214191852,67.8921568627451,1610612766,40,28,2023-11-29T01:22:10Z,2160000,False,89.0,20.0,1,right,MISS G. Hayward 9' running Shot,[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,Missed,,9.16,,,,,,,,,,,,
219,PT06M10.00S,2023-11-29T01:18:02.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,40,28,2023-11-29T01:18:08Z,2170000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,
220,PT05M54.00S,2023-11-29T01:18:19.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,28.728646517739815,74.50980392156863,1610612752,40,28,2023-11-29T01:18:29Z,2180000,False,-123.0,218.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.96,,,,,,,,,,,,
221,PT05M53.00S,2023-11-29T01:18:20.0Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,40,28,2023-11-29T01:18:29Z,2190000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,220.0,6.0,5.0,1.0,,,,,,,,
223,PT05M52.00S,2023-11-29T01:18:24.8Z,2,REGULAR,substitution,out,[],1628970,,,1610612752,40,28,2023-11-29T01:18:33Z,2210000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M52.00S,2023-11-29T01:18:24.8Z,2,REGULAR,substitution,in,[],1631109,,,1610612752,40,28,2023-11-29T01:18:33Z,2220000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M41.00S,2023-11-29T01:18:56.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203944,16.63929040735874,30.88235294117647,1610612752,42,28,2023-11-29T01:19:00Z,2230000,False,96.0,104.0,1,left,J. Randle 14' turnaround Jump Shot (13 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,Made,13.0,14.12,,,,,,,,,,,,
226,PT05M22.00S,2023-11-29T01:19:14.4Z,2,REGULAR,2pt,Jump Shot,[],202397,89.30683311432325,68.87254901960785,1610612766,42,28,2023-11-29T01:19:21Z,2240000,False,94.0,48.0,1,right,MISS I. Smith 10' step back Shot,[202397],1610612766.0,CHA,step back,,,Smith,I. Smith,,,,,Mid-Range,8-16 Right,,,,,,Missed,,10.59,,,,,,,,,,,,
227,PT05M20.00S,2023-11-29T01:19:16.4Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,42,28,2023-11-29T02:18:01Z,2250000,False,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,,,226.0,2.0,1.0,1.0,,,,,,,,
228,PT05M13.00S,2023-11-29T01:19:23.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,69.33311432325887,32.1078431372549,1610612766,42,28,2023-11-29T01:19:29Z,2260000,False,-89.0,236.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.22,,,,,,,,,,,,
229,PT05M11.00S,2023-11-29T01:19:25.9Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,42,28,2023-11-29T01:19:29Z,2270000,False,,,0,,G. Hayward REBOUND (Off:2 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,228.0,3.0,1.0,2.0,,,,,,,,
230,PT05M06.00S,2023-11-29T01:19:30.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631109,91.14651773981603,39.46078431372549,1610612766,42,28,2023-11-29T01:19:36Z,2280000,False,-53.0,31.0,1,right,MISS M. Williams 6' Jump Shot,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.1,,,,,,,,,,,,
231,PT05M04.00S,2023-11-29T01:19:32.9Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,42,28,2023-11-29T01:19:36Z,2290000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,
232,PT05M02.00S,2023-11-29T01:19:35.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,67.88764783180025,40.19607843137255,1610612766,42,28,2023-11-29T01:19:46Z,2300000,False,-49.0,249.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.42,,,,,,,,,,,,
233,PT05M00.00S,2023-11-29T01:19:37.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,42,28,2023-11-29T01:19:46Z,2310000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,232.0,7.0,6.0,1.0,,,,,,,,
268,PT04M46.00S,2023-11-29T01:19:50.7Z,2,REGULAR,3pt,Jump Shot,[],203944,15.719448094612352,97.79411764705883,1610612752,42,28,2023-11-29T01:25:21Z,2320000,False,-239.0,95.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.73,,,,,,,,,,,,
269,PT04M43.00S,2023-11-29T01:19:53.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,42,28,2023-11-29T01:24:20Z,2325000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,
235,PT04M37.00S,2023-11-29T01:20:06.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641706,92.19776609724047,61.274509803921575,1610612766,42,28,2023-11-29T01:26:17Z,2330000,False,56.0,21.0,1,right,MISS B. Miller 6' running Layup,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.01,,,,,,,,,,,,
236,PT04M34.00S,2023-11-29T01:20:09.2Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,42,28,2023-11-29T01:24:42Z,2340000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,235.0,5.0,4.0,1.0,,,,,,,,
237,PT04M27.00S,2023-11-29T01:20:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,91.80354796320631,48.77450980392157,1610612766,42,28,2023-11-29T04:45:17Z,2350000,False,-6.0,25.0,1,right,MISS M. Williams putback Layup - blocked,"[1631109, 1629011]",1610612766.0,CHA,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.52,,,,,,,,Robinson,1629011.0,,,
238,PT04M27.00S,2023-11-29T01:20:10.9Z,2,REGULAR,block,,[],1629011,,,1610612766,42,28,2023-11-29T01:20:14Z,2360000,False,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT04M25.00S,2023-11-29T01:20:12.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,42,28,2023-11-29T01:20:21Z,2370000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,237.0,8.0,7.0,1.0,,,,,,,,
240,PT04M20.00S,2023-11-29T01:20:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,27.414586070959263,78.43137254901961,1610612752,42,28,2023-11-29T01:27:10Z,2380000,False,-142.0,205.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.97,,,,,,,,,,,,
241,PT04M18.00S,2023-11-29T01:20:19.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,42,28,2023-11-29T01:27:10Z,2390000,False,,,0,,G. Hayward REBOUND (Off:2 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,240.0,4.0,2.0,2.0,,,,,,,,
242,PT04M16.00S,2023-11-29T01:20:27.4Z,2,REGULAR,foul,personal,[],1628973,,,1610612766,42,28,2023-11-29T01:20:52Z,2400000,False,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 202330]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,202035.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,,,,,,
244,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,out,[],1628978,,,1610612766,42,28,2023-11-29T01:20:52Z,2420000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,out,[],1628404,,,1610612766,42,28,2023-11-29T01:20:52Z,2430000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M16.00S,2023-11-29T01:20:27.5Z,2,REGULAR,substitution,in,[],1629628,,,1610612766,42,28,2023-11-29T01:20:52Z,2450000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
