actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,out,[],1628470,,,1610612764,23,12,2022-12-29T00:25:14Z,860000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,out,[],101108,,,1610612764,23,12,2022-12-29T00:25:14Z,870000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,23,12,2022-12-29T00:25:14Z,880000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,23,12,2022-12-29T00:25:14Z,890000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,in,[],1630613,,,1610612764,23,12,2022-12-29T00:25:14Z,900000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M42.00S,2022-12-29T00:24:52.9Z,1,REGULAR,substitution,in,[],1630688,,,1610612764,23,12,2022-12-29T00:25:14Z,910000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M19.00S,2022-12-29T00:25:37.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201959,9.411957950065702,65.44117647058823,1610612764,23,12,2022-12-29T00:25:42Z,920000,False,-77.0,36.0,1,left,MISS T. Gibson 8' turnaround fadeaway Shot,[201959],1610612764.0,WAS,turnaround fadeaway,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Left,8.52,Missed,,,,,,,,,,,,,,,,,,
94,PT03M18.00S,2022-12-29T00:25:38.9Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,23,12,2022-12-29T00:25:42Z,930000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,
95,PT03M14.00S,2022-12-29T00:25:43.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,67.7562417871222,83.57843137254902,1610612756,23,15,2022-12-29T00:37:03Z,940000,False,168.0,251.0,1,right,M. Bridges 30' 3PT running pullup (7 PTS) (D. Lee 1 AST),"[1628969, 1627814]",1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,30.16,Made,7.0,D. Lee,1627814.0,1.0,,,,,,,,,,,,,,
97,PT03M13.00S,2022-12-29T00:25:50.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,15,2022-12-29T00:25:50Z,960000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M13.00S,2022-12-29T00:25:55.8Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,23,15,2022-12-29T00:28:13Z,970000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M13.00S,2022-12-29T00:25:55.8Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,23,15,2022-12-29T00:28:13Z,980000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M00.00S,2022-12-29T00:28:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,8.492115637319317,43.872549019607845,1610612764,25,15,2022-12-29T00:28:59Z,990000,False,31.0,27.0,1,left,K. Kuzma driving floating bank Jump Shot (11 PTS) (T. Gibson 1 AST),"[1628398, 201959]",1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.1,Made,11.0,T. Gibson,201959.0,1.0,,,,,,,,,,,,,,
102,PT02M43.00S,2022-12-29T00:29:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,87.20433639947439,39.950980392156865,1610612756,25,15,2022-12-29T00:37:37Z,1010000,False,-50.0,68.0,1,right,MISS M. Bridges 8' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,8.44,Missed,,,,,,,,,,,,,,,,,,
103,PT02M41.00S,2022-12-29T00:29:10.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,25,15,2022-12-29T00:29:12Z,1020000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,102.0,2.0,2.0,0.0,,
104,PT02M33.00S,2022-12-29T00:29:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629060,33.722076215505915,67.40196078431373,1610612764,28,15,2022-12-29T00:29:22Z,1030000,False,-87.0,264.0,1,left,R. Hachimura 27' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,27.84,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
106,PT02M11.00S,2022-12-29T00:29:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630688,94.03745072273325,4.411764705882353,1610612756,28,18,2022-12-29T00:29:44Z,1050000,False,-228.0,4.0,1,right,I. Wainright 3PT  (3 PTS) (D. Washington Jr. 1 AST),"[1630688, 1630613]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Left Corner 3,24+ Left,22.79,Made,3.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,,,,,
108,PT01M53.00S,2022-12-29T00:29:59.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.5946123521682,38.72549019607843,1610612764,28,18,2022-12-29T00:38:50Z,1070000,False,56.0,47.0,1,left,MISS K. Kuzma 7' driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
109,PT01M52.00S,2022-12-29T00:30:00.7Z,1,REGULAR,rebound,offensive,[],201959,,,1610612764,28,18,2022-12-29T00:30:00Z,1080000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,
110,PT01M52.00S,2022-12-29T00:30:01.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,8.492115637319317,59.55882352941176,1610612764,30,18,2022-12-29T00:39:32Z,1090000,False,-48.0,27.0,1,left,T. Gibson putback Layup (4 PTS),[201959],1610612764.0,WAS,putback,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,4.0,,,,,,,,,,,,,,,,,
111,PT01M52.00S,2022-12-29T00:30:04.1Z,1,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612764,30,18,2022-12-29T00:30:09Z,1100000,False,,,0,,D. Lee shooting personal FOUL (1 PF) (Gibson 1 FT),"[1627814, 201959]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Gibson,201959.0,,,,,,,,,
113,PT01M52.00S,2022-12-29T00:30:09.7Z,1,REGULAR,substitution,out,[],1630613,,,1610612764,30,18,2022-12-29T00:30:20Z,1120000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M52.00S,2022-12-29T00:30:09.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612764,30,18,2022-12-29T00:30:20Z,1130000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M52.00S,2022-12-29T00:30:09.7Z,1,REGULAR,substitution,in,[],202687,,,1610612764,30,18,2022-12-29T00:30:20Z,1140000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M52.00S,2022-12-29T00:30:09.7Z,1,REGULAR,substitution,in,[],1629006,,,1610612764,30,18,2022-12-29T00:30:20Z,1150000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M52.00S,2022-12-29T00:30:27.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612764,30,18,2022-12-29T00:30:34Z,1160000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M52.00S,2022-12-29T00:30:27.0Z,1,REGULAR,substitution,in,[],1630613,,,1610612764,30,18,2022-12-29T00:30:34Z,1170000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M52.00S,2022-12-29T00:30:40.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],201959,,,1610612764,31,18,2022-12-29T00:30:40Z,1180000,False,,,0,,T. Gibson Free Throw 1 of 1 (5 PTS),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
120,PT01M39.00S,2022-12-29T00:30:57.9Z,1,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612756,31,18,2022-12-29T00:31:03Z,1190000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Lee 2 FT),"[1626153, 1627814]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,1.0,0.0,Lee,1627814.0,,,,,,,,,
122,PT01M39.00S,2022-12-29T00:31:28.1Z,1,REGULAR,freethrow,1 of 2,[],1627814,,,1610612756,31,19,2022-12-29T00:31:58Z,1210000,False,,,0,,D. Lee Free Throw 1 of 2 (3 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
123,PT01M39.00S,2022-12-29T00:31:28.1Z,1,REGULAR,freethrow,2 of 2,[],1627814,,,1610612756,31,19,2022-12-29T00:31:58Z,1220000,False,,,0,,MISS D. Lee Free Throw 2 of 2,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT01M36.00S,2022-12-29T00:31:31.1Z,1,REGULAR,rebound,defensive,[],201959,,,1610612764,31,19,2022-12-29T00:31:58Z,1230000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,123.0,2.0,1.0,1.0,,
125,PT01M29.00S,2022-12-29T00:32:07.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612764,31,19,2022-12-29T00:32:14Z,1240000,False,,,0,,D. Lee shooting personal FOUL (2 PF) (Avdija 2 FT),"[1627814, 1630166]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
127,PT01M29.00S,2022-12-29T00:32:40.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,31,19,2022-12-29T00:32:40Z,1260000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT01M29.00S,2022-12-29T00:32:40.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,31,19,2022-12-29T00:32:40Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,
129,PT01M29.00S,2022-12-29T00:32:54.8Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,32,19,2022-12-29T00:32:54Z,1280000,False,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
131,PT01M05.00S,2022-12-29T00:33:35.7Z,1,REGULAR,2pt,Jump Shot,[],1630613,92.32917214191852,79.65686274509804,1610612756,32,19,2022-12-29T00:41:35Z,1300000,False,148.0,20.0,1,right,MISS D. Washington Jr. 14' Jump Shot,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Right,14.96,Missed,,,,,,,,,,,,,,,,,,
132,PT01M02.00S,2022-12-29T00:33:38.7Z,1,REGULAR,rebound,offensive,[],1630613,,,1610612756,32,19,2022-12-29T00:33:41Z,1310000,False,,,0,,D. Washington Jr. REBOUND (Off:1 Def:0),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,131.0,1.0,0.0,1.0,,
133,PT01M00.00S,2022-12-29T00:33:40.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,94.82588699080158,96.32352941176471,1610612756,32,19,2022-12-29T00:33:44Z,1320000,False,232.0,-4.0,1,right,MISS D. Washington Jr. 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
134,PT00M58.90S,2022-12-29T00:33:41.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,32,19,2022-12-29T00:33:44Z,1330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,133.0,2.0,2.0,0.0,,
135,PT00M45.60S,2022-12-29T00:33:58.1Z,1,REGULAR,2pt,Jump Shot,[],1629060,10.85742444152431,19.11764705882353,1610612764,34,19,2022-12-29T00:34:08Z,1340000,False,154.0,50.0,1,left,R. Hachimura 16' pullup Jump Shot (5 PTS) (K. Kuzma 2 AST),"[1629060, 1628398]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right,16.22,Made,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
137,PT00M31.40S,2022-12-29T00:34:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,92.32917214191852,59.31372549019608,1610612756,34,21,2022-12-29T00:34:19Z,1360000,False,47.0,20.0,1,right,D. Washington Jr. driving Layup (2 PTS),[1630613],1610612756.0,PHX,driving,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,2.0,,,,,,,,,,,,,,,,,
138,PT00M15.40S,2022-12-29T00:34:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,9.411957950065702,46.32352941176471,1610612764,36,21,2022-12-29T00:34:39Z,1370000,False,18.0,36.0,1,left,K. Kuzma turnaround Hook (13 PTS) (D. Wright 1 AST),"[1628398, 1626153]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.04,Made,13.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,
140,PT00M01.50S,2022-12-29T00:34:54.5Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,36,21,2022-12-29T00:35:00Z,1390000,False,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1626153]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Wright,1626153.0,,,,,,
141,PT00M01.50S,2022-12-29T00:34:54.5Z,1,REGULAR,steal,,[],1626153,,,1610612764,36,21,2022-12-29T00:34:58Z,1400000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
142,PT00M00.10S,2022-12-29T00:34:58.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626153,35.29894875164258,49.01960784313725,1610612764,36,21,2022-12-29T00:43:12Z,1410000,False,5.0,279.0,1,left,MISS D. Wright 27' running pullup 3PT,[1626153],1610612764.0,WAS,running pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.10S,2022-12-29T00:34:58.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,21,2022-12-29T00:35:14Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,142.0,,,,,
144,PT00M00.00S,2022-12-29T00:35:14.6Z,1,REGULAR,period,end,[],0,,,1610612764,36,21,2022-12-29T00:35:14Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,36,21,2022-12-29T00:37:39Z,1440000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612764,36,21,2022-12-29T00:37:39Z,1450000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,out,['startperiod'],1627814,,,1610612764,36,21,2022-12-29T00:37:39Z,1460000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,36,21,2022-12-29T00:37:39Z,1470000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,36,21,2022-12-29T00:37:39Z,1480000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-12-29T00:35:18.9Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612764,36,21,2022-12-29T00:37:39Z,1490000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-12-29T00:37:42.5Z,2,REGULAR,period,start,[],0,,,1610612764,36,21,2022-12-29T00:37:42Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M43.00S,2022-12-29T00:37:58.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,7.440867279894875,46.81372549019608,1610612764,38,21,2022-12-29T00:38:03Z,1510000,False,16.0,17.0,1,left,R. Hachimura cutting DUNK (7 PTS) (K. Kuzma 3 AST),"[1629060, 1628398]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.36,Made,7.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,
154,PT11M19.00S,2022-12-29T00:38:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629006,94.1688567674113,5.637254901960785,1610612756,38,24,2022-12-29T00:38:26Z,1530000,False,-222.0,2.0,1,right,J. Okogie 3PT  (3 PTS) (M. Bridges 2 AST),"[1629006, 1628969]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,22.18,Made,3.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
156,PT11M09.00S,2022-12-29T00:38:32.1Z,2,REGULAR,3pt,Jump Shot,[],204001,35.43035479632063,27.696078431372552,1610612764,38,24,2022-12-29T00:38:36Z,1550000,False,112.0,281.0,1,left,MISS K. Porzingis 30' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,30.18,Missed,,,,,,,,,,,,,,,,,,
157,PT11M06.00S,2022-12-29T00:38:35.1Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,38,24,2022-12-29T00:38:36Z,1560000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,
159,PT10M46.00S,2022-12-29T00:38:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,92.59198423127464,40.44117647058824,1610612756,38,26,2022-12-29T00:45:09Z,1580000,False,-48.0,17.0,1,right,D. Washington Jr. driving finger roll Layup (4 PTS),[1630613],1610612756.0,PHX,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,4.0,,,,,,,,,,,,,,,,,
160,PT10M36.00S,2022-12-29T00:39:05.3Z,2,REGULAR,3pt,Jump Shot,[],204001,35.29894875164258,39.705882352941174,1610612764,38,26,2022-12-29T00:39:10Z,1590000,False,51.0,279.0,1,left,MISS K. Porzingis 28' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,28.4,Missed,,,,,,,,,,,,,,,,,,
161,PT10M32.00S,2022-12-29T00:39:09.3Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612756,38,26,2022-12-29T00:39:10Z,1600000,False,,,0,,D. Washington Jr. REBOUND (Off:1 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,160.0,2.0,1.0,1.0,,
162,PT10M28.00S,2022-12-29T00:39:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,92.32917214191852,37.745098039215684,1610612756,38,26,2022-12-29T00:45:39Z,1610000,False,-61.0,20.0,1,right,MISS J. Okogie 6' driving Layup,[1629006],1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
163,PT10M25.00S,2022-12-29T00:39:16.3Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,38,26,2022-12-29T00:39:16Z,1620000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,162.0,2.0,1.0,1.0,,
164,PT10M14.00S,2022-12-29T00:39:27.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630613,93.51182654402102,22.058823529411764,1610612756,38,26,2022-12-29T00:39:33Z,1630000,False,-140.0,8.0,1,right,MISS D. Washington Jr. 14' fadeaway Shot,[1630613],1610612756.0,PHX,fadeaway,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,8-16 Left,14.0,Missed,,,,,,,,,,,,,,,,,,
165,PT10M10.00S,2022-12-29T00:39:31.8Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,38,26,2022-12-29T00:47:39Z,1640000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,164.0,1.0,0.0,1.0,,
166,PT10M08.00S,2022-12-29T00:39:33.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630688,95.87713534822602,96.81372549019608,1610612756,38,26,2022-12-29T00:39:39Z,1650000,False,234.0,-14.0,1,right,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
167,PT10M05.00S,2022-12-29T00:39:36.6Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,38,26,2022-12-29T00:39:39Z,1660000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,166.0,3.0,2.0,1.0,,
168,PT09M55.00S,2022-12-29T00:39:49.1Z,2,REGULAR,foul,personal,[],202687,,,1610612764,38,26,2022-12-29T00:48:13Z,1670000,False,,,0,,B. Biyombo personal FOUL (1 PF),"[202687, 204001]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Right,,,,,,,202056.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
170,PT09M55.00S,2022-12-29T00:40:14.8Z,2,REGULAR,substitution,out,[],1630613,,,1610612764,38,26,2022-12-29T00:40:17Z,1690000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M55.00S,2022-12-29T00:40:14.8Z,2,REGULAR,substitution,in,[],101108,,,1610612764,38,26,2022-12-29T00:40:17Z,1700000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
