actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT11M29.00S,2023-01-22T00:39:30.5Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,37,26,2023-01-22T00:42:31Z,1650000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,,,,2714.0,,,,
170,PT11M15.00S,2023-01-22T00:39:50.4Z,2,REGULAR,2pt,Layup,['fromturnover'],1629060,10.430354796320628,68.38235294117646,1610612764,37,26,2023-01-22T00:40:06Z,1660000,False,-92.0,46.0,1,left,MISS R. Hachimura 10' driving Layup - blocked,"[1629060, 1630175]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,10.25,Missed,,,,,,,,Anthony,1630175.0,,,,,,,,,
171,PT11M15.00S,2023-01-22T00:39:50.4Z,2,REGULAR,block,,[],1630175,,,1610612764,37,26,2023-01-22T00:39:53Z,1670000,False,,,0,,C. Anthony BLOCK (2 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
172,PT11M15.00S,2023-01-22T00:39:50.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,37,26,2023-01-22T00:40:06Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,170.0,,,,,,,,,,,,,,,,,
173,PT11M06.00S,2023-01-22T00:40:14.0Z,2,REGULAR,2pt,Jump Shot,[],203082,79.54993429697765,51.22549019607843,1610612753,37,26,2023-01-22T00:40:18Z,1690000,False,6.0,140.0,1,right,MISS T. Ross 13' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,8-16 Center,13.98,Missed,,,,,,,,,,,,,,,,,,
174,PT11M04.00S,2023-01-22T00:40:16.0Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,37,26,2023-01-22T00:40:18Z,1700000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,173.0,1.0,0.0,1.0,,,,,,,,,,,,,,
175,PT11M04.00S,2023-01-22T00:40:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,92.95335085413929,48.0392156862745,1610612753,37,28,2023-01-22T00:44:09Z,1710000,False,-10.0,14.0,1,right,M. Wagner putback Layup (2 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,,,,,,2.0,,,,,,,,
176,PT10M58.00S,2023-01-22T00:40:24.5Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612764,37,28,2023-01-22T00:40:36Z,1720000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1628964, 1628398]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Kuzma,1628398.0
178,PT10M58.00S,2023-01-22T00:40:57.6Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,37,28,2023-01-22T00:40:57Z,1740000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT10M58.00S,2023-01-22T00:40:57.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,37,28,2023-01-22T00:40:57Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,
180,PT10M58.00S,2023-01-22T00:41:14.3Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,38,28,2023-01-22T00:41:14Z,1760000,False,,,0,,K. Kuzma Free Throw 2 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
181,PT10M46.00S,2023-01-22T00:41:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,89.79960578186596,50.73529411764706,1610612753,38,28,2023-01-22T00:41:33Z,1770000,False,4.0,43.0,1,right,MISS M. Wagner driving DUNK - blocked,"[1629021, 1629655]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,Gafford,1629655.0,,,,,,,,,
182,PT10M46.00S,2023-01-22T00:41:26.5Z,2,REGULAR,block,,[],1629655,,,1610612753,38,28,2023-01-22T00:41:29Z,1780000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M42.00S,2023-01-22T00:41:30.5Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,38,28,2023-01-22T00:41:33Z,1790000,False,,,0,,M. Wagner REBOUND (Off:2 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,181.0,2.0,0.0,2.0,,,,,,,,,,,,,,
187,PT10M33.00S,2023-01-22T00:42:10.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,38,28,2023-01-22T00:42:32Z,1830000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2714.0,,,,
188,PT10M19.00S,2023-01-22T00:42:44.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626153,34.477660972404735,44.11764705882353,1610612764,41,28,2023-01-22T00:50:23Z,1840000,False,29.0,272.0,1,left,D. Wright 27' 3PT pullup (7 PTS) (D. Gafford 1 AST),"[1626153, 1629655]",1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,27.32,Made,,,,,,,,,,7.0,D. Gafford,1629655.0,1.0,,,,,
190,PT10M02.00S,2023-01-22T00:43:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,84.01773981603154,50.73529411764706,1610612753,41,28,2023-01-22T00:43:05Z,1860000,False,4.0,98.0,1,right,MISS B. Bol 9' driving floating Shot,[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
191,PT10M00.00S,2023-01-22T00:43:02.7Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,41,28,2023-01-22T00:43:05Z,1870000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT09M55.00S,2023-01-22T00:43:08.1Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,41,28,2023-01-22T00:43:12Z,1880000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1630175]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Anthony,1630175.0,,,,,,,,,,,
193,PT09M55.00S,2023-01-22T00:43:08.1Z,2,REGULAR,steal,,[],1630175,,,1610612753,41,28,2023-01-22T00:43:10Z,1890000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M51.00S,2023-01-22T00:43:15.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629021,68.51182654402103,24.75490196078431,1610612753,41,28,2023-01-22T00:51:07Z,1900000,False,-126.0,243.0,1,right,MISS M. Wagner 27' running 3PT,[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
195,PT09M50.00S,2023-01-22T00:43:16.0Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,41,28,2023-01-22T00:49:51Z,1910000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,
206,PT09M48.00S,2023-01-22T00:43:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628964,92.95335085413929,48.774509803921575,1610612753,41,28,2023-01-22T00:52:15Z,1915000,False,-6.0,14.0,1,right,MISS M. Bamba tip Layup,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
207,PT09M48.00S,2023-01-22T00:43:17.0Z,2,REGULAR,rebound,offensive,[],1629626,,,1610612753,41,28,2023-01-22T00:44:18Z,1917500,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,206.0,1.0,0.0,1.0,,,,,,,,,,,,,,
196,PT09M46.00S,2023-01-22T00:43:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629626,93.61038107752957,47.79411764705882,1610612753,41,30,2023-01-22T00:52:39Z,1920000,False,-11.0,8.0,1,right,B. Bol putback Layup (2 PTS),[1629626],1610612753.0,ORL,putback,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,2.0,,,,,,,,
197,PT09M36.00S,2023-01-22T00:43:26.8Z,2,REGULAR,3pt,Jump Shot,[],1626153,30.404073587385014,25.0,1610612764,44,30,2023-01-22T00:53:01Z,1930000,False,125.0,233.0,1,left,D. Wright 26' 3PT pullup (10 PTS),[1626153],1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,26.47,Made,,,,,,,,,,10.0,,,,,,,,
199,PT09M17.00S,2023-01-22T00:43:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,89.79960578186596,51.22549019607843,1610612753,44,30,2023-01-22T00:53:18Z,1940000,False,6.0,43.0,1,right,MISS T. Ross driving Layup,[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
200,PT09M14.00S,2023-01-22T00:43:48.7Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,44,30,2023-01-22T00:43:48Z,1950000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT09M11.00S,2023-01-22T00:43:53.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629060,22.651116951379763,48.529411764705884,1610612764,44,30,2023-01-22T00:54:12Z,1960000,False,7.0,160.0,1,left,MISS R. Hachimura 16' running pullup Shot,[1629060],1610612764.0,WAS,running pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,16.06,Missed,,,,,,,,,,,,,,,,,,
202,PT09M07.00S,2023-01-22T00:43:56.2Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,44,30,2023-01-22T00:43:56Z,1970000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Center,,,201.0,2.0,1.0,1.0,,,,,,,,,,,,,,
203,PT09M03.00S,2023-01-22T00:44:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,6.8823915900131425,48.774509803921575,1610612764,46,30,2023-01-22T00:44:34Z,1980000,False,6.0,12.0,1,left,K. Kuzma reverse Layup (12 PTS) (D. Wright 2 AST),"[1628398, 1626153]",1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,12.0,D. Wright,1626153.0,2.0,,,,,
205,PT09M03.00S,2023-01-22T00:44:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,30,2023-01-22T00:44:05Z,2000000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2023-01-22T00:46:28.1Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,46,30,2023-01-22T00:46:55Z,2010000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2023-01-22T00:46:28.1Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,46,30,2023-01-22T00:46:55Z,2020000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M51.00S,2023-01-22T00:47:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,89.01116951379764,47.79411764705882,1610612753,46,30,2023-01-22T00:47:14Z,2030000,False,-11.0,51.0,1,right,MISS C. Anthony reverse Layup,[1630175],1610612753.0,ORL,reverse,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
212,PT08M48.00S,2023-01-22T00:47:12.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,46,30,2023-01-22T00:47:14Z,2040000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,,,
213,PT08M44.00S,2023-01-22T00:47:16.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,30.929697766097235,28.92156862745098,1610612764,49,30,2023-01-22T00:54:54Z,2050000,False,105.0,238.0,1,left,R. Hachimura 26' 3PT running (3 PTS) (D. Wright 3 AST),"[1629060, 1626153]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,26.05,Made,,,,,,,,,,3.0,D. Wright,1626153.0,3.0,,,,,
215,PT08M28.00S,2023-01-22T00:47:32.4Z,2,REGULAR,2pt,Jump Shot,[],203082,78.36727989487517,33.08823529411765,1610612753,49,32,2023-01-22T00:47:37Z,2070000,False,-85.0,151.0,1,right,T. Ross 17' pullup Jump Shot (2 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left Center,17.29,Made,,,,,,,,,,2.0,,,,,,,,
216,PT08M11.00S,2023-01-22T00:47:50.5Z,2,REGULAR,3pt,Jump Shot,[],1629060,13.978318002628114,95.34313725490196,1610612764,52,32,2023-01-22T00:47:55Z,2080000,False,-227.0,79.0,1,left,R. Hachimura 24' 3PT  (6 PTS) (D. Wright 4 AST),"[1629060, 1626153]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,,,,,,6.0,D. Wright,1626153.0,4.0,,,,,
218,PT07M58.00S,2023-01-22T00:48:03.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,68.64323258869908,29.65686274509804,1610612753,52,35,2023-01-22T00:48:07Z,2100000,False,-102.0,242.0,1,right,M. Bamba 26' 3PT  (3 PTS) (M. Fultz 3 AST),"[1628964, 1628365]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,,,,3.0,M. Fultz,1628365.0,3.0,,,,,
220,PT07M42.00S,2023-01-22T00:48:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629060,11.218791064388967,95.58823529411765,1610612764,52,35,2023-01-22T00:48:22Z,2120000,False,-228.0,53.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
221,PT07M40.00S,2023-01-22T00:48:20.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,52,35,2023-01-22T00:48:22Z,2130000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT07M28.00S,2023-01-22T00:48:32.8Z,2,REGULAR,2pt,Jump Shot,[],1628365,88.74835742444152,31.617647058823522,1610612753,52,35,2023-01-22T00:48:37Z,2140000,False,-92.0,53.0,1,right,MISS M. Fultz 10' turnaround fadeaway Shot,[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,10.62,Missed,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2023-01-22T00:48:35.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,52,35,2023-01-22T00:48:37Z,2150000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,222.0,6.0,6.0,0.0,,,,,,,,,,,,,,
225,PT07M12.00S,2023-01-22T00:48:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,13.715505913272011,35.5392156862745,1610612764,52,35,2023-01-22T00:49:00Z,2160000,False,72.0,76.0,1,left,MISS D. Avdija 10' driving floating Shot - blocked,"[1630166, 1629626]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,10.52,Missed,,,,,,,,Bol,1629626.0,,,,,,,,,
226,PT07M12.00S,2023-01-22T00:48:49.5Z,2,REGULAR,block,,[],1629626,,,1610612764,52,35,2023-01-22T00:48:53Z,2170000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2023-01-22T00:48:49.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,52,35,2023-01-22T00:49:00Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,225.0,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2023-01-22T00:48:56.2Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,52,35,2023-01-22T00:49:12Z,2190000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M12.00S,2023-01-22T00:48:56.2Z,2,REGULAR,substitution,in,[],203078,,,1610612764,52,35,2023-01-22T00:49:12Z,2200000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M11.00S,2023-01-22T00:49:21.5Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,52,35,2023-01-22T00:49:31Z,2210000,False,,,0,,B. Beal bad pass out-of-bounds TURNOVER (1 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,2714.0,,,,
320,PT07M03.00S,2023-01-22T00:49:29.3Z,2,REGULAR,turnover,lost ball,[],1629626,,,1610612753,52,35,2023-01-22T01:09:01Z,2215000,False,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1629655]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Gafford,1629655.0,,,,,,,,,,,
321,PT07M03.00S,2023-01-22T00:49:29.3Z,2,REGULAR,steal,,[],1629655,,,1610612764,52,35,2023-01-22T01:09:01Z,2217500,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT06M44.00S,2023-01-22T00:49:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629060,9.641918528252305,49.50980392156863,1610612764,54,35,2023-01-22T01:09:08Z,2250000,False,2.0,38.0,1,left,R. Hachimura driving Layup (8 PTS) (D. Wright 5 AST),"[1629060, 1626153]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,,8.0,D. Wright,1626153.0,5.0,,,,,
236,PT06M36.00S,2023-01-22T00:50:03.8Z,2,REGULAR,3pt,Jump Shot,[],203082,92.0335085413929,3.9215686274509807,1610612753,54,38,2023-01-22T00:50:10Z,2270000,False,-230.0,22.0,1,right,T. Ross 3PT  (5 PTS) (M. Fultz 4 AST),"[203082, 1628365]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,23.15,Made,,,,,,,,,,5.0,M. Fultz,1628365.0,4.0,,,,,
238,PT06M21.00S,2023-01-22T00:50:19.0Z,2,REGULAR,2pt,Jump Shot,[],1629060,25.936268068331145,59.80392156862745,1610612764,56,38,2023-01-22T00:59:14Z,2290000,False,-49.0,191.0,1,left,R. Hachimura 19' pullup Jump Shot (10 PTS),[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,19.75,Made,,,,,,,,,,10.0,,,,,,,,
239,PT05M57.00S,2023-01-22T00:50:44.0Z,2,REGULAR,3pt,Jump Shot,[],1628964,91.06438896189225,95.3201593137255,1610612753,56,41,2023-01-22T00:52:46Z,2300000,False,227.0,31.0,1,right,M. Bamba 3PT  (6 PTS) (T. Ross 2 AST),"[1628964, 203082]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,22.88,Made,,,,,,,,,,6.0,T. Ross,203082.0,2.0,,,,,
241,PT05M57.00S,2023-01-22T00:51:52.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,56,41,2023-01-22T00:51:52Z,2320000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,out,[],1629060,,,1610612764,56,41,2023-01-22T00:53:43Z,2330000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,56,41,2023-01-22T00:53:43Z,2340000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,56,41,2023-01-22T00:53:43Z,2350000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,out,[],1630175,,,1610612764,56,41,2023-01-22T00:53:43Z,2360000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,in,[],1628420,,,1610612764,56,41,2023-01-22T00:53:43Z,2370000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,56,41,2023-01-22T00:53:43Z,2380000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,in,[],204001,,,1610612764,56,41,2023-01-22T00:53:43Z,2390000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M57.00S,2023-01-22T00:53:24.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612764,56,41,2023-01-22T00:53:43Z,2400000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M41.00S,2023-01-22T00:54:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612764,56,41,2023-01-22T00:54:57Z,2410000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1628964, 204001]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Porzingis,204001.0
252,PT05M41.00S,2023-01-22T00:55:16.3Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,57,41,2023-01-22T00:55:16Z,2430000,False,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
253,PT05M41.00S,2023-01-22T00:55:29.9Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,58,41,2023-01-22T00:55:29Z,2440000,False,,,0,,K. Porzingis Free Throw 2 of 2 (10 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
254,PT05M24.00S,2023-01-22T00:55:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,92.16491458607096,50.245098039215684,1610612753,58,43,2023-01-22T00:55:52Z,2450000,False,1.0,21.0,1,right,W. Carter Jr. driving Layup (9 PTS) (M. Bamba 1 AST),"[1628976, 1628964]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,9.0,M. Bamba,1628964.0,1.0,,,,,
