actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT10M45.00S,2023-03-11T00:38:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,94.00459921156373,53.92156862745098,1610612737,31,24,2023-03-11T00:38:30Z,1760000,False,20.0,4.0,1,right,MISS C. Capela reverse Layup,[203991],1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,
178,PT10M42.00S,2023-03-11T00:38:23.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,31,24,2023-03-11T00:38:30Z,1770000,False,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,,,,177.0,5.0,2.0,3.0,,,,,,,,,,,,
179,PT10M41.00S,2023-03-11T00:38:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.00459921156373,51.470588235294116,1610612737,31,26,2023-03-11T00:41:31Z,1780000,False,7.0,4.0,1,right,C. Capela tip Layup (6 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,0.84,Made,6.0,,,,,,,,,,,,,,,,
180,PT10M30.00S,2023-03-11T00:38:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.619579500657039,55.63725490196079,1610612764,31,26,2023-03-11T00:38:40Z,1790000,False,-28.0,10.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,
181,PT10M26.00S,2023-03-11T00:38:39.5Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,31,26,2023-03-11T00:38:40Z,1800000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,,
182,PT10M26.00S,2023-03-11T00:38:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612764,33,26,2023-03-11T00:38:39Z,1810000,False,0.0,0.0,1,left,D. Gafford tip Layup (6 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,
183,PT10M15.00S,2023-03-11T00:38:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.79303547963207,55.88235294117647,1610612737,33,26,2023-03-11T00:39:02Z,1820000,False,29.0,-4.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 1630557]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,Kispert,1630557.0
184,PT10M15.00S,2023-03-11T00:38:50.3Z,2,REGULAR,block,,[],1630557,,,1610612737,33,26,2023-03-11T00:38:52Z,1830000,False,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
185,PT10M15.00S,2023-03-11T00:38:50.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,33,26,2023-03-11T00:39:02Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,Restricted Area,0-8 Center,,,,183.0,,,,,,,,,,,,,,,
187,PT10M11.00S,2023-03-11T00:39:17.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,87.17148488830486,94.8529411764706,1610612737,33,26,2023-03-11T00:39:22Z,1860000,False,224.0,68.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2023-03-11T00:39:20.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,33,26,2023-03-11T00:39:22Z,1870000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Right Corner 3,24+ Right,,,,187.0,4.0,4.0,0.0,,,,,,,,,,,,
189,PT09M53.00S,2023-03-11T00:39:36.4Z,2,REGULAR,2pt,Jump Shot,[],1628398,27.38173455978975,34.803921568627445,1610612764,33,26,2023-03-11T00:39:40Z,1880000,False,76.0,205.0,1,left,MISS K. Kuzma 21' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,Mid-Range,16-24 Right Center,21.85,Missed,,,,,,,,,,,,,,,,,
190,PT09M50.00S,2023-03-11T00:39:39.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,33,26,2023-03-11T00:39:40Z,1890000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,Mid-Range,16-24 Right Center,,,,189.0,5.0,4.0,1.0,,,,,,,,,,,,
191,PT09M45.00S,2023-03-11T00:39:43.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630552,93.34756898817345,51.71568627450981,1610612737,33,28,2023-03-11T00:43:31Z,1900000,False,9.0,10.0,1,right,J. Johnson running Layup (4 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,,Restricted Area,0-8 Center,1.32,Made,4.0,,,,,,,,,,,,,,,,
192,PT09M24.00S,2023-03-11T00:40:06.6Z,2,REGULAR,turnover,backcourt,[],1629655,,,1610612764,33,28,2023-03-11T01:05:18Z,1910000,False,,,0,,D. Gafford backcourt TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,202041.0,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,,,
193,PT09M24.00S,2023-03-11T00:40:19.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,33,28,2023-03-11T00:40:29Z,1920000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M24.00S,2023-03-11T00:40:19.6Z,2,REGULAR,substitution,in,[],1630692,,,1610612737,33,28,2023-03-11T00:40:29Z,1930000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M09.00S,2023-03-11T00:40:45.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203991,92.0335085413929,48.529411764705884,1610612737,33,28,2023-03-11T00:40:53Z,1940000,False,-7.0,22.0,1,right,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,
196,PT09M06.00S,2023-03-11T00:40:48.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,28,2023-03-11T00:40:53Z,1950000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Restricted Area,0-8 Center,,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,
197,PT08M57.00S,2023-03-11T00:40:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,9.510512483574246,37.254901960784316,1610612764,33,28,2023-03-11T00:45:48Z,1960000,False,64.0,37.0,1,left,MISS J. Goodwin 7' driving floating Shot,[1630692],1610612764.0,WAS,driving floating,,,Goodwin,J. Goodwin,,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,
198,PT08M53.00S,2023-03-11T00:41:01.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,33,28,2023-03-11T00:41:03Z,1970000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,In The Paint (Non-RA),0-8 Center,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT08M48.00S,2023-03-11T00:41:05.8Z,2,REGULAR,2pt,Jump Shot,[],1630552,74.68791064388962,43.872549019607845,1610612737,33,28,2023-03-11T00:41:13Z,1980000,False,-31.0,185.0,1,right,MISS J. Johnson 18' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,,Mid-Range,16-24 Center,18.79,Missed,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2023-03-11T00:41:09.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,33,28,2023-03-11T00:41:09Z,1990000,False,,,0,,C. Capela REBOUND (Off:4 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Mid-Range,16-24 Center,,,,199.0,6.0,2.0,4.0,,,,,,,,,,,,
202,PT08M35.00S,2023-03-11T00:41:18.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,88.87976346911958,94.36274509803921,1610612737,33,31,2023-03-11T00:46:53Z,2010000,False,222.0,52.0,1,right,B. Bogdanovic 3PT  (3 PTS) (J. Johnson 2 AST),"[203992, 1630552]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Right Corner 3,24+ Right,22.78,Made,3.0,,,,,J. Johnson,1630552.0,2.0,,,,,,,,,
205,PT08M05.00S,2023-03-11T00:41:51.7Z,2,REGULAR,turnover,traveling,[],1628398,,,1610612764,33,31,2023-03-11T00:42:04Z,2040000,False,,,0,,K. Kuzma traveling TURNOVER (3 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,,,,
206,PT08M05.00S,2023-03-11T00:41:59.7Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,33,31,2023-03-11T00:42:04Z,2050000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M05.00S,2023-03-11T00:41:59.7Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,33,31,2023-03-11T00:42:04Z,2060000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M47.00S,2023-03-11T00:42:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,78.63009198423127,41.666666666666664,1610612737,33,33,2023-03-11T00:42:35Z,2070000,False,-42.0,148.0,1,right,D. Hunter 15' pullup Jump Shot (9 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Center,15.41,Made,9.0,,,,,,,,,,,,,,,,
209,PT07M18.00S,2023-03-11T00:42:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,8.327858081471746,37.00980392156863,1610612764,35,33,2023-03-11T00:43:05Z,2080000,False,65.0,26.0,1,left,D. Wright 6' driving floating bank Jump Shot (4 PTS),[1626153],1610612764.0,WAS,driving floating bank,,,Wright,D. Wright,,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,4.0,,,,,,,,,,,,,,,,
210,PT07M07.00S,2023-03-11T00:43:08.5Z,2,REGULAR,2pt,Jump Shot,[],1627749,76.39618922470433,54.16666666666667,1610612737,35,33,2023-03-11T00:43:13Z,2090000,False,21.0,169.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,16-24 Center,17.07,Missed,,,,,,,,,,,,,,,,,
211,PT07M03.00S,2023-03-11T00:43:12.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,35,33,2023-03-11T00:43:13Z,2100000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Mid-Range,16-24 Center,,,,210.0,5.0,5.0,0.0,,,,,,,,,,,,
212,PT06M54.00S,2023-03-11T00:43:22.5Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612764,35,33,2023-03-11T00:43:36Z,2110000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203992, 1628398]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0,,
214,PT06M54.00S,2023-03-11T00:43:39.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,33,2023-03-11T00:43:39Z,2130000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,35,33,2023-03-11T00:46:29Z,2140000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,35,33,2023-03-11T00:46:29Z,2150000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,out,[],1627749,,,1610612764,35,33,2023-03-11T00:46:29Z,2160000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,out,[],203992,,,1610612764,35,33,2023-03-11T00:46:29Z,2170000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,in,[],204001,,,1610612764,35,33,2023-03-11T00:46:29Z,2180000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,in,[],203078,,,1610612764,35,33,2023-03-11T00:46:29Z,2190000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612764,35,33,2023-03-11T00:46:29Z,2200000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2023-03-11T00:43:43.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612764,35,33,2023-03-11T00:46:29Z,2210000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M54.00S,2023-03-11T00:46:57.0Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,35,33,2023-03-11T00:46:57Z,2220000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
224,PT06M54.00S,2023-03-11T00:46:57.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,35,33,2023-03-11T00:46:57Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,
225,PT06M54.00S,2023-03-11T00:47:13.0Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,36,33,2023-03-11T00:47:13Z,2240000,False,,,0,,K. Kuzma Free Throw 2 of 2 (3 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
226,PT06M37.00S,2023-03-11T00:47:31.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.2161629434954,50.0,1610612737,36,35,2023-03-11T00:47:37Z,2250000,False,0.0,11.0,1,right,C. Capela alley-oop DUNK (8 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,1.13,Made,8.0,,,,,T. Young,1629027.0,3.0,,,,,,,,,
228,PT06M10.00S,2023-03-11T00:47:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,16.869250985545335,59.31372549019608,1610612764,36,35,2023-03-11T00:48:03Z,2270000,False,-47.0,106.0,1,left,MISS B. Beal 11' turnaround fadeaway Shot,[203078],1610612764.0,WAS,turnaround fadeaway,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),8-16 Center,11.59,Missed,,,,,,,,,,,,,,,,,
229,PT06M07.00S,2023-03-11T00:48:00.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,36,35,2023-03-11T00:48:03Z,2280000,False,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,In The Paint (Non-RA),8-16 Center,,,,228.0,7.0,3.0,4.0,,,,,,,,,,,,
230,PT06M01.00S,2023-03-11T00:48:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.50788436268068,55.88235294117647,1610612737,36,35,2023-03-11T00:49:17Z,2290000,False,29.0,27.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,
231,PT05M57.00S,2023-03-11T00:48:10.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,36,35,2023-03-11T00:48:13Z,2300000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,Restricted Area,0-8 Center,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,
232,PT05M54.00S,2023-03-11T00:48:14.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204001,7.145203679369246,44.85294117647059,1610612764,38,35,2023-03-11T00:48:24Z,2310000,False,26.0,15.0,1,left,K. Porzingis cutting Layup (8 PTS) (D. Wright 3 AST),"[204001, 1626153]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,Restricted Area,0-8 Center,2.96,Made,8.0,,,,,D. Wright,1626153.0,3.0,,,,,,,,,
234,PT05M36.00S,2023-03-11T00:48:31.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,84.80617608409987,3.4313725490196134,1610612737,38,38,2023-03-11T00:48:39Z,2330000,False,-233.0,90.0,1,right,S. Bey 24' 3PT  (6 PTS) (T. Young 4 AST),"[1630180, 1629027]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,,Above the Break 3,24+ Left,24.97,Made,6.0,,,,,T. Young,1629027.0,4.0,,,,,,,,,
236,PT05M09.00S,2023-03-11T00:48:58.2Z,2,REGULAR,3pt,Jump Shot,[],1630692,10.82457293035479,4.166666666666657,1610612764,38,38,2023-03-11T00:49:02Z,2350000,False,229.0,49.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,
237,PT05M07.00S,2023-03-11T00:49:00.2Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,38,38,2023-03-11T00:49:02Z,2360000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Right Corner 3,24+ Right,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,
238,PT05M00.00S,2023-03-11T00:49:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,80.46977660972405,59.068627450980394,1610612737,38,40,2023-03-11T00:49:17Z,2370000,False,45.0,131.0,1,right,T. Young 13' driving floating Jump Shot (7 PTS) (J. Collins 2 AST),"[1629027, 1628381]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,In The Paint (Non-RA),8-16 Center,13.87,Made,7.0,,,,,J. Collins,1628381.0,2.0,,,,,,,,,
240,PT04M30.00S,2023-03-11T00:49:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,5.568331143232584,55.88235294117647,1610612764,40,40,2023-03-11T00:49:43Z,2390000,False,-29.0,0.0,1,left,K. Kuzma driving reverse Layup (5 PTS) (B. Beal 3 AST),"[1628398, 203078]",1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.94,Made,5.0,,,,,B. Beal,203078.0,3.0,,,,,,,,,
242,PT04M17.00S,2023-03-11T00:49:50.3Z,2,REGULAR,2pt,Jump Shot,[],1628381,91.37647831800263,22.549019607843135,1610612737,40,42,2023-03-11T00:49:58Z,2410000,False,-137.0,29.0,1,right,J. Collins 14' turnaround Jump Shot (5 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,Mid-Range,8-16 Left,14.02,Made,5.0,,,,,T. Young,1629027.0,5.0,,,,,,,,,
244,PT04M04.00S,2023-03-11T00:50:04.5Z,2,REGULAR,turnover,lost ball,[],203078,,,1610612764,40,42,2023-03-11T00:50:09Z,2430000,False,,,0,,B. Beal lost ball TURNOVER (2 TO),"[203078, 1629631]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Hunter,1629631.0,,,,,,
245,PT04M04.00S,2023-03-11T00:50:04.5Z,2,REGULAR,steal,,[],1629631,,,1610612737,40,42,2023-03-11T00:50:07Z,2440000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
246,PT03M58.00S,2023-03-11T00:50:10.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630180,94.79303547963207,1.9607843137254974,1610612737,40,42,2023-03-11T00:52:07Z,2450000,False,-240.0,-4.0,1,right,MISS S. Bey 24' running pullup 3PT,[1630180],1610612737.0,ATL,running pullup,,,Bey,S. Bey,,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,
247,PT03M55.00S,2023-03-11T00:50:13.2Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,40,42,2023-03-11T00:50:14Z,2460000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Left Corner 3,24+ Left,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,
248,PT03M52.00S,2023-03-11T00:50:16.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626153,6.093955321944804,42.892156862745104,1610612764,40,42,2023-03-11T00:52:41Z,2470000,False,36.0,5.0,1,left,MISS D. Wright running Layup - blocked,"[1626153, 1628381]",1610612764.0,WAS,running,,,Wright,D. Wright,,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,Collins,1628381.0
249,PT03M52.00S,2023-03-11T00:50:16.0Z,2,REGULAR,block,,[],1628381,,,1610612764,40,42,2023-03-11T00:50:18Z,2480000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
250,PT03M52.00S,2023-03-11T00:50:16.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,40,42,2023-03-11T00:50:24Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Restricted Area,0-8 Center,,,,248.0,,,,,,,,,,,,,,,
252,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,out,[],1630692,,,1610612764,40,42,2023-03-11T00:50:38Z,2510000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,40,42,2023-03-11T00:50:38Z,2520000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,40,42,2023-03-11T00:50:38Z,2530000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,out,[],1630180,,,1610612764,40,42,2023-03-11T00:50:38Z,2540000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,in,[],1628420,,,1610612764,40,42,2023-03-11T00:50:38Z,2550000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,40,42,2023-03-11T00:50:38Z,2560000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,40,42,2023-03-11T00:50:38Z,2570000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M52.00S,2023-03-11T00:50:21.7Z,2,REGULAR,substitution,in,[],1627749,,,1610612764,40,42,2023-03-11T00:50:38Z,2580000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
