actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M14.00S,2022-10-29T00:00:20.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612764,15,24,2022-10-29T00:00:50Z,870000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M51.00S,2022-10-29T00:01:09.3Z,1,REGULAR,2pt,Jump Shot,[],204001,22.651116951379763,48.0392156862745,1610612764,15,24,2022-10-29T00:01:12Z,880000,10.0,160.0,1,left,MISS K. Porzingis 16' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
89,PT04M49.00S,2022-10-29T00:01:11.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,15,24,2022-10-29T00:01:12Z,890000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,
90,PT04M39.00S,2022-10-29T00:01:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630174,79.15571616294349,5.882352941176478,1610612754,15,24,2022-10-29T00:01:25Z,900000,-221.0,143.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2022-10-29T00:01:23.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,15,24,2022-10-29T00:01:25Z,910000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,
92,PT04M35.00S,2022-10-29T00:01:24.8Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,15,24,2022-10-29T00:01:28Z,920000,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1630174]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Nesmith,1630174.0
93,PT04M35.00S,2022-10-29T00:01:24.8Z,1,REGULAR,steal,,[],1630174,,,1610612754,15,24,2022-10-29T00:01:26Z,930000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
94,PT04M30.00S,2022-10-29T00:01:29.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,70.22010512483574,15.441176470588232,1610612754,15,27,2022-10-29T00:01:35Z,940000,-173.0,227.0,1,right,B. Hield 28' 3PT  (9 PTS) (B. Mathurin 1 AST),"[1627741, 1631097]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,28.56,Made,,,,,9.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
96,PT04M30.00S,2022-10-29T00:01:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,27,2022-10-29T00:01:36Z,960000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2022-10-29T00:02:37.9Z,1,REGULAR,substitution,out,[],1630174,,,1610612764,15,27,2022-10-29T00:04:46Z,970000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M30.00S,2022-10-29T00:02:37.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612764,15,27,2022-10-29T00:04:46Z,980000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2022-10-29T00:02:37.9Z,1,REGULAR,substitution,in,[],1630543,,,1610612764,15,27,2022-10-29T00:04:46Z,990000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2022-10-29T00:02:37.9Z,1,REGULAR,substitution,in,[],1630537,,,1610612764,15,27,2022-10-29T00:04:46Z,1000000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M18.00S,2022-10-29T00:05:11.5Z,1,REGULAR,turnover,traveling,[],203078,,,1610612764,15,27,2022-10-29T00:05:20Z,1010000,,,0,,B. Beal traveling TURNOVER (1 TO),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1628172.0,,,,,,,1.0,,
102,PT04M05.00S,2022-10-29T00:05:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,90.8508541392904,47.79411764705882,1610612754,15,27,2022-10-29T00:05:36Z,1020000,-11.0,34.0,1,right,MISS I. Jackson Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2022-10-29T00:05:31.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,15,27,2022-10-29T00:05:36Z,1030000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,102.0,,,,,,,,,,,,,,,,,
105,PT04M01.00S,2022-10-29T00:05:48.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,87.82851511169514,2.4509803921568647,1610612754,15,30,2022-10-29T00:05:55Z,1050000,-238.0,62.0,1,right,B. Hield 24' 3PT  (12 PTS) (T. Haliburton 4 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,24.56,Made,,,,,12.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,
107,PT03M49.00S,2022-10-29T00:06:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612764,15,30,2022-10-29T00:06:12Z,1070000,,,0,,B. Hield shooting personal FOUL (1 PF) (Beal 2 FT),"[1627741, 203078]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,1.0,Beal,203078.0,,,,,
109,PT03M49.00S,2022-10-29T00:06:32.5Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,16,30,2022-10-29T00:06:32Z,1090000,,,0,,B. Beal Free Throw 1 of 2 (6 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
110,PT03M49.00S,2022-10-29T00:06:47.2Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,17,30,2022-10-29T00:06:47Z,1100000,,,0,,B. Beal Free Throw 2 of 2 (7 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
111,PT03M39.00S,2022-10-29T00:06:57.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,64.56964520367937,50.245098039215684,1610612754,17,30,2022-10-29T00:07:01Z,1110000,1.0,281.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,28.05,Missed,,,,,,,,,,,,,,,,,,
112,PT03M37.00S,2022-10-29T00:06:59.3Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,17,30,2022-10-29T00:07:01Z,1120000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M24.00S,2022-10-29T00:07:11.8Z,1,REGULAR,3pt,Jump Shot,[],203115,35.92312746386334,44.607843137254896,1610612764,20,30,2022-10-29T00:07:16Z,1130000,27.0,285.0,1,left,W. Barton 28' 3PT  (3 PTS) (J. Davis 1 AST),"[203115, 1631098]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,28.65,Made,,,,,3.0,J. Davis,1631098.0,1.0,,,,,,,,,,
115,PT03M11.00S,2022-10-29T00:07:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,87.56570302233902,94.11764705882354,1610612754,20,33,2022-10-29T00:07:29Z,1150000,221.0,64.0,1,right,T. Haliburton 3PT  (9 PTS) (I. Jackson 1 AST),"[1630169, 1630543]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,22.98,Made,,,,,9.0,I. Jackson,1630543.0,1.0,,,,,,,,,,
117,PT02M54.00S,2022-10-29T00:07:42.3Z,1,REGULAR,2pt,Jump Shot,[],203078,26.330486202365307,63.72549019607843,1610612764,22,33,2022-10-29T00:07:47Z,1170000,-69.0,195.0,1,left,B. Beal 20' step back Jump Shot (9 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,20.67,Made,,,,,9.0,,,,,,,,,,,,,
118,PT02M38.00S,2022-10-29T00:07:57.4Z,1,REGULAR,turnover,lost ball,[],1630543,,,1610612754,22,33,2022-10-29T00:27:01Z,1180000,,,0,,I. Jackson lost ball TURNOVER (1 TO),"[1630543, 203078]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0
119,PT02M38.00S,2022-10-29T00:07:57.4Z,1,REGULAR,steal,,[],203078,,,1610612764,22,33,2022-10-29T00:08:00Z,1190000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M32.00S,2022-10-29T00:08:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,34.74047306176085,44.607843137254896,1610612764,22,33,2022-10-29T00:08:09Z,1200000,27.0,274.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2022-10-29T00:08:08.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,22,33,2022-10-29T00:08:09Z,1210000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT02M20.00S,2022-10-29T00:08:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.71944809461235,46.81372549019608,1610612754,22,35,2022-10-29T00:08:33Z,1220000,-16.0,35.0,1,right,T. Haliburton Layup (11 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,11.0,,,,,,,,,,,,,
123,PT02M20.00S,2022-10-29T00:08:21.6Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612754,22,35,2022-10-29T00:08:34Z,1230000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Haliburton 1 FT),"[204001, 1630169]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Haliburton,1630169.0,,,,,
125,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,out,[],1631098,,,1610612754,22,35,2022-10-29T00:09:08Z,1250000,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,out,[],204001,,,1610612754,22,35,2022-10-29T00:09:08Z,1260000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,22,35,2022-10-29T00:09:08Z,1270000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,in,[],1629655,,,1610612754,22,35,2022-10-29T00:09:08Z,1280000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,in,[],1628420,,,1610612754,22,35,2022-10-29T00:09:08Z,1290000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2022-10-29T00:08:35.1Z,1,REGULAR,substitution,in,[],1629614,,,1610612754,22,35,2022-10-29T00:09:08Z,1300000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M20.00S,2022-10-29T00:09:02.2Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,22,36,2022-10-29T00:09:02Z,1310000,,,0,,T. Haliburton Free Throw 1 of 1 (12 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
132,PT02M10.00S,2022-10-29T00:09:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,9.247700394218143,48.529411764705884,1610612764,22,36,2022-10-29T00:09:17Z,1320000,7.0,34.0,1,left,MISS M. Morris Layup - blocked,"[1628420, 1630543]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,Jackson,1630543.0,,,
143,PT02M10.00S,2022-10-29T00:09:13.5Z,1,REGULAR,block,,[],1630543,,,1610612764,22,36,2022-10-29T00:10:05Z,1325000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT02M08.00S,2022-10-29T00:09:15.5Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,22,36,2022-10-29T00:10:05Z,1330000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M02.00S,2022-10-29T00:09:21.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,73.63666228646518,86.02941176470588,1610612754,22,36,2022-10-29T00:09:30Z,1340000,180.0,195.0,1,right,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
135,PT02M01.00S,2022-10-29T00:09:26.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,22,36,2022-10-29T00:09:26Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,134.0,,,,,,,,,,,,,,,,,
137,PT02M01.00S,2022-10-29T00:09:30.2Z,1,REGULAR,substitution,out,[],203078,,,1610612754,22,36,2022-10-29T00:09:35Z,1370000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M01.00S,2022-10-29T00:09:30.2Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,22,36,2022-10-29T00:09:35Z,1380000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M01.00S,2022-10-29T00:09:30.2Z,1,REGULAR,substitution,in,[],1628398,,,1610612754,22,36,2022-10-29T00:09:35Z,1390000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M01.00S,2022-10-29T00:09:30.2Z,1,REGULAR,substitution,in,[],204456,,,1610612754,22,36,2022-10-29T00:09:35Z,1400000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M54.00S,2022-10-29T00:09:56.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630537,78.76149802890933,34.55882352941177,1610612754,22,36,2022-10-29T00:10:08Z,1410000,-77.0,147.0,1,right,MISS C. Duarte 16' Jump Shot,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,16.61,Missed,,,,,,,,,,,,,,,,,,
142,PT01M52.00S,2022-10-29T00:09:58.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,22,36,2022-10-29T00:10:08Z,1420000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT01M39.00S,2022-10-29T00:10:11.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,12.795663600525614,50.98039215686275,1610612764,22,36,2022-10-29T00:10:17Z,1430000,-5.0,68.0,1,left,MISS D. Gafford 6' Hook - blocked,"[1629655, 1630543]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,Jackson,1630543.0,,,
145,PT01M39.00S,2022-10-29T00:10:11.4Z,1,REGULAR,block,,[],1630543,,,1610612764,22,36,2022-10-29T00:10:14Z,1440000,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M36.00S,2022-10-29T00:10:14.4Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,22,36,2022-10-29T00:10:17Z,1450000,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,144.0,1.0,0.0,1.0,,,,,,,,,,,,,,
147,PT01M32.00S,2022-10-29T00:10:18.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629060,9.773324572930349,48.774509803921575,1610612764,22,36,2022-10-29T00:10:22Z,1460000,6.0,39.0,1,left,MISS R. Hachimura floating Shot,[1629060],1610612764.0,WAS,floating,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
148,PT01M30.00S,2022-10-29T00:10:20.4Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,22,36,2022-10-29T00:10:22Z,1470000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT01M21.00S,2022-10-29T00:10:30.3Z,1,REGULAR,2pt,Jump Shot,[],1630543,75.73915900131406,18.872549019607845,1610612754,22,36,2022-10-29T00:10:34Z,1480000,-156.0,176.0,1,right,MISS I. Jackson 23' Jump Shot,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,23.46,Missed,,,,,,,,,,,,,,,,,,
150,PT01M18.00S,2022-10-29T00:10:33.3Z,1,REGULAR,rebound,defensive,[],203115,,,1610612764,22,36,2022-10-29T00:10:34Z,1490000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,16-24 Left Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT01M03.00S,2022-10-29T00:11:03.7Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,22,36,2022-10-29T00:15:57Z,1515000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,,,,,,,1.0,,
157,PT00M47.30S,2022-10-29T00:11:28.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,89.4053876478318,48.0392156862745,1610612754,22,36,2022-10-29T00:16:01Z,1560000,-10.0,47.0,1,right,MISS B. Mathurin Layup,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
158,PT00M46.00S,2022-10-29T00:11:29.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,22,36,2022-10-29T00:11:33Z,1570000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,
159,PT00M40.90S,2022-10-29T00:11:37.0Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612764,22,36,2022-10-29T00:11:46Z,1580000,,,0,,I. Jackson shooting personal FOUL (1 PF) (Morris 2 FT),"[1630543, 1628420]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Morris,1628420.0,,,,,
161,PT00M40.90S,2022-10-29T00:12:03.6Z,1,REGULAR,freethrow,1 of 2,[],1628420,,,1610612764,23,36,2022-10-29T00:13:37Z,1600000,,,0,,M. Morris Free Throw 1 of 2 (1 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
163,PT00M40.90S,2022-10-29T00:12:03.6Z,1,REGULAR,freethrow,2 of 2,[],1628420,,,1610612764,23,36,2022-10-29T00:13:37Z,1620000,,,0,,MISS M. Morris Free Throw 2 of 2,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M36.40S,2022-10-29T00:12:08.1Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,23,36,2022-10-29T00:13:37Z,1630000,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT00M32.90S,2022-10-29T00:12:31.0Z,1,REGULAR,foul,offensive,[],1630543,,,1610612754,23,36,2022-10-29T00:12:43Z,1640000,,,0,,I. Jackson off-the-ball offensive FOUL (2 PF),"[1630543, 203115]",1610612754.0,IND,off-the-ball,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,2.0,0.0,Barton,203115.0,,,,,
167,PT00M32.90S,2022-10-29T00:12:31.0Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,23,36,2022-10-29T00:12:31Z,1660000,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,,,,,,,2.0,,
168,PT00M32.90S,2022-10-29T00:12:43.3Z,1,REGULAR,substitution,out,[],1630543,,,1610612764,23,36,2022-10-29T00:12:47Z,1670000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M32.90S,2022-10-29T00:12:43.3Z,1,REGULAR,substitution,in,[],1629048,,,1610612764,23,36,2022-10-29T00:12:47Z,1680000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M15.90S,2022-10-29T00:13:18.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612764,23,36,2022-10-29T00:14:02Z,1690000,,,0,,A. Nembhard personal FOUL (1 PF) (Gafford 2 FT),"[1629614, 1629655]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,1.0,0.0,Gafford,1629655.0,,,,,
172,PT00M15.90S,2022-10-29T00:13:48.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629655,,,1610612764,24,36,2022-10-29T00:13:48Z,1710000,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
173,PT00M15.90S,2022-10-29T00:14:03.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629655,,,1610612764,25,36,2022-10-29T00:14:03Z,1720000,,,0,,D. Gafford Free Throw 2 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
174,PT00M05.90S,2022-10-29T00:14:19.1Z,1,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,25,36,2022-10-29T00:14:27Z,1730000,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,,,,1.0,,
175,PT00M00.00S,2022-10-29T00:14:36.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,37.89421813403416,38.970588235294116,1610612764,28,36,2022-10-29T00:14:48Z,1740000,55.0,304.0,1,left,K. Kuzma 30' 3PT running pullup (3 PTS) (M. Morris 2 AST),"[1628398, 1628420]",1610612764.0,WAS,running pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,30.87,Made,,,,,3.0,M. Morris,1628420.0,2.0,,,,,,,,,,
179,PT00M00.00S,2022-10-29T00:16:03.7Z,1,REGULAR,period,end,[],0,,,1610612754,28,36,2022-10-29T00:16:03Z,1770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
