actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT04M41.00S,2023-03-24T23:24:01.6Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,19,18,2023-03-24T23:24:03Z,840000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,,,
85,PT04M41.00S,2023-03-24T23:24:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612759,19,20,2023-03-24T23:24:00Z,850000,False,0.0,0.0,1,left,S. Mamukelashvili tip Layup (8 PTS),[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,0.0,Made,8.0,,,,,,,,,,,,,,
86,PT04M23.00S,2023-03-24T23:24:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630166,85.62746386333771,4.901960784313726,1610612764,22,20,2023-03-24T23:24:24Z,860000,False,-225.0,83.0,1,right,D. Avdija 24' 3PT  (7 PTS) (M. Morris 2 AST),"[1630166, 1628420]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,24.02,Made,7.0,M. Morris,1628420.0,2.0,,,,,,,,,,,
88,PT04M15.00S,2023-03-24T23:24:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612759,22,20,2023-03-24T23:24:44Z,880000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630166, 1629640]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Johnson,1629640.0
90,PT04M15.00S,2023-03-24T23:24:59.5Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,22,21,2023-03-24T23:24:59Z,900000,False,,,0,,K. Johnson Free Throw 1 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
91,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,out,[],1628420,,,1610612759,22,21,2023-03-24T23:25:09Z,910000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,22,21,2023-03-24T23:25:09Z,920000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,22,21,2023-03-24T23:25:09Z,930000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,in,[],1626153,,,1610612759,22,21,2023-03-24T23:25:09Z,940000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,in,[],1628984,,,1610612759,22,21,2023-03-24T23:25:09Z,950000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M15.00S,2023-03-24T23:25:00.1Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,22,21,2023-03-24T23:25:09Z,960000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M15.00S,2023-03-24T23:25:14.4Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,22,22,2023-03-24T23:25:14Z,970000,False,,,0,,K. Johnson Free Throw 2 of 2 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
98,PT03M57.00S,2023-03-24T23:25:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.9862023653088,45.83333333333333,1610612764,24,22,2023-03-24T23:25:40Z,980000,False,-21.0,13.0,1,right,D. Wright driving reverse Layup (2 PTS),[1626153],1610612764.0,WAS,driving reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,2.47,Made,2.0,,,,,,,,,,,,,,
99,PT03M42.00S,2023-03-24T23:25:48.5Z,1,REGULAR,turnover,bad pass,[],1630572,,,1610612759,24,22,2023-03-24T23:25:52Z,990000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1630692]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,1.0,Goodwin,1630692.0,,,,,,,,,,,,,,,,,
100,PT03M42.00S,2023-03-24T23:25:48.5Z,1,REGULAR,steal,,[],1630692,,,1610612764,24,22,2023-03-24T23:25:50Z,1000000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
101,PT03M37.00S,2023-03-24T23:25:54.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631098,84.05059132720105,42.64705882352941,1610612764,24,22,2023-03-24T23:27:50Z,1010000,False,-37.0,97.0,1,right,MISS J. Davis 10' running pullup Shot,[1631098],1610612764.0,WAS,running pullup,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,10.41,Missed,,,,,,,,,,,,,,,
102,PT03M34.00S,2023-03-24T23:25:57.3Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612764,24,22,2023-03-24T23:27:50Z,1020000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,101.0,1.0,0.0,1.0,,,,,,,
103,PT03M31.00S,2023-03-24T23:25:59.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204001,69.85873850197109,25.49019607843137,1610612764,27,22,2023-03-24T23:26:04Z,1030000,False,-123.0,231.0,1,right,K. Porzingis 26' 3PT  (10 PTS) (J. Goodwin 1 AST),"[204001, 1630692]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,26.13,Made,10.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,
105,PT03M13.00S,2023-03-24T23:26:19.3Z,1,REGULAR,foul,personal,[],1631098,,,1610612759,27,22,2023-03-24T23:26:46Z,1050000,False,,,0,,J. Davis personal FOUL (1 PF),"[1631098, 1630200]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Jones,1630200.0
107,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,27,22,2023-03-24T23:26:40Z,1070000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,27,22,2023-03-24T23:26:40Z,1080000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,out,[],1630572,,,1610612759,27,22,2023-03-24T23:26:40Z,1090000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,in,[],203926,,,1610612759,27,22,2023-03-24T23:26:40Z,1100000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,27,22,2023-03-24T23:26:40Z,1110000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M13.00S,2023-03-24T23:26:27.3Z,1,REGULAR,substitution,in,[],1631230,,,1610612759,27,22,2023-03-24T23:26:40Z,1120000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2023-03-24T23:26:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630577,28.991458607095925,25.735294117647058,1610612759,27,22,2023-03-24T23:26:56Z,1130000,False,121.0,220.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,25.12,Missed,,,,,,,,,,,,,,,
114,PT03M01.00S,2023-03-24T23:26:53.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,27,22,2023-03-24T23:26:56Z,1140000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,113.0,4.0,4.0,0.0,,,,,,,
115,PT03M00.00S,2023-03-24T23:26:55.1Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,27,22,2023-03-24T23:26:59Z,1150000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1628984]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,1.0,Graham,1628984.0,,,,,,,,,,,,,,,,,
116,PT03M00.00S,2023-03-24T23:26:55.1Z,1,REGULAR,steal,,[],1628984,,,1610612759,27,22,2023-03-24T23:26:57Z,1160000,False,,,0,,D. Graham STEAL (1 STL),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
117,PT02M52.00S,2023-03-24T23:27:02.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,26.363337713534822,19.607843137254903,1610612759,27,22,2023-03-24T23:27:07Z,1170000,False,152.0,195.0,1,left,MISS D. Graham 24' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,24.75,Missed,,,,,,,,,,,,,,,
118,PT02M47.00S,2023-03-24T23:27:07.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,27,22,2023-03-24T23:27:07Z,1180000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,
119,PT02M45.00S,2023-03-24T23:27:09.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626153,89.43823915900131,50.0,1610612764,29,22,2023-03-24T23:27:30Z,1190000,False,0.0,47.0,1,right,D. Wright driving floating Jump Shot (4 PTS),[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Made,4.0,,,,,,,,,,,,,,
121,PT02M45.00S,2023-03-24T23:27:29.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,29,22,2023-03-24T23:27:29Z,1210000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M45.00S,2023-03-24T23:27:38.6Z,1,REGULAR,substitution,out,[],204001,,,1610612759,29,22,2023-03-24T23:29:53Z,1220000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M45.00S,2023-03-24T23:27:38.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612759,29,22,2023-03-24T23:29:53Z,1230000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2023-03-24T23:27:38.6Z,1,REGULAR,substitution,in,[],1630557,,,1610612759,29,22,2023-03-24T23:29:53Z,1240000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M45.00S,2023-03-24T23:27:38.6Z,1,REGULAR,substitution,in,[],1629655,,,1610612759,29,22,2023-03-24T23:29:53Z,1250000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M37.00S,2023-03-24T23:30:20.3Z,1,REGULAR,foul,personal,[],1631098,,,1610612759,29,22,2023-03-24T23:30:29Z,1260000,False,,,0,,J. Davis personal FOUL (2 PF),"[1631098, 203926]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628484.0,2.0,0.0,McDermott,203926.0
128,PT02M31.00S,2023-03-24T23:30:46.1Z,1,REGULAR,2pt,Jump Shot,[],1630577,22.158344283837057,54.65686274509803,1610612759,29,24,2023-03-24T23:30:50Z,1280000,False,-23.0,156.0,1,left,J. Champagnie 15' pullup Jump Shot (2 PTS) (B. Wesley 1 AST),"[1630577, 1631104]",1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,15.75,Made,2.0,B. Wesley,1631104.0,1.0,,,,,,,,,,,
130,PT02M11.00S,2023-03-24T23:31:06.4Z,1,REGULAR,3pt,Jump Shot,[],1631098,70.38436268068331,25.0,1610612764,29,24,2023-03-24T23:31:12Z,1300000,False,-125.0,226.0,1,right,MISS J. Davis 25' step back 3PT,[1631098],1610612764.0,WAS,step back,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,25.82,Missed,,,,,,,,,,,,,,,
131,PT02M08.00S,2023-03-24T23:31:09.4Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,29,24,2023-03-24T23:31:12Z,1310000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,
132,PT01M58.00S,2023-03-24T23:31:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,6.915243101182654,44.85294117647059,1610612759,29,24,2023-03-24T23:31:25Z,1320000,False,26.0,13.0,1,left,MISS B. Wesley driving reverse Layup,[1631104],1610612759.0,SAS,driving reverse,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,2.86,Missed,,,,,,,,,,,,,,,
133,PT01M55.00S,2023-03-24T23:31:22.7Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,29,24,2023-03-24T23:31:25Z,1330000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,132.0,2.0,2.0,0.0,,,,,,,
134,PT01M49.00S,2023-03-24T23:31:28.7Z,1,REGULAR,3pt,Jump Shot,[],1626153,73.66951379763469,82.59803921568627,1610612764,29,24,2023-03-24T23:31:33Z,1340000,False,163.0,195.0,1,right,MISS D. Wright 25' pullup 3PT,[1626153],1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,25.42,Missed,,,,,,,,,,,,,,,
135,PT01M44.00S,2023-03-24T23:31:33.7Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,29,24,2023-03-24T23:31:33Z,1350000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,
136,PT01M41.00S,2023-03-24T23:31:37.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628984,6.652431011826544,57.59803921568627,1610612759,29,24,2023-03-24T23:35:05Z,1360000,False,-38.0,10.0,1,left,MISS D. Graham running Layup - blocked,"[1628984, 1630557]",1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,3.93,Missed,,,,,,,,,Kispert,1630557.0,,,,,
137,PT01M41.00S,2023-03-24T23:31:37.2Z,1,REGULAR,block,,[],1630557,,,1610612759,29,24,2023-03-24T23:31:40Z,1370000,False,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M41.00S,2023-03-24T23:31:37.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,29,24,2023-03-24T23:31:54Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,136.0,,,,,,,,,,
140,PT01M32.00S,2023-03-24T23:31:55.6Z,1,REGULAR,foul,personal,[],1631230,,,1610612764,29,24,2023-03-24T23:32:10Z,1400000,False,,,0,,D. Barlow personal FOUL (1 PF),"[1631230, 1629655]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Gafford,1629655.0
142,PT01M26.00S,2023-03-24T23:32:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,67.88764783180025,63.48039215686274,1610612764,29,24,2023-03-24T23:32:27Z,1420000,False,67.0,249.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,25.83,Missed,,,,,,,,,,,,,,,
143,PT01M23.00S,2023-03-24T23:32:22.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,29,24,2023-03-24T23:32:27Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,142.0,,,,,,,,,,
145,PT01M15.00S,2023-03-24T23:32:48.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612764,29,24,2023-03-24T23:32:56Z,1450000,False,,,0,,J. Champagnie personal FOUL (1 PF) (Wright 2 FT),"[1630577, 1626153]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Wright,1626153.0
147,PT01M15.00S,2023-03-24T23:33:12.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626153,,,1610612764,30,24,2023-03-24T23:33:12Z,1470000,False,,,0,,D. Wright Free Throw 1 of 2 (5 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
148,PT01M15.00S,2023-03-24T23:33:27.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626153,,,1610612764,31,24,2023-03-24T23:33:27Z,1480000,False,,,0,,D. Wright Free Throw 2 of 2 (6 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
149,PT01M03.00S,2023-03-24T23:33:40.4Z,1,REGULAR,3pt,Jump Shot,[],203926,22.815374507227332,88.97058823529412,1610612759,31,24,2023-03-24T23:33:47Z,1490000,False,-195.0,162.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,25.34,Missed,,,,,,,,,,,,,,,
150,PT00M59.70S,2023-03-24T23:33:43.7Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,31,24,2023-03-24T23:33:47Z,1500000,False,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,149.0,3.0,3.0,0.0,,,,,,,
151,PT00M52.90S,2023-03-24T23:33:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.72339027595268,37.99019607843137,1610612764,31,24,2023-03-24T23:33:55Z,1510000,False,-60.0,16.0,1,right,MISS D. Wright 6' driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Missed,,,,,,,,,,,,,,,
152,PT00M50.80S,2023-03-24T23:33:53.6Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,31,24,2023-03-24T23:33:55Z,1520000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,
153,PT00M45.80S,2023-03-24T23:33:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203926,8.754927726675426,60.5392156862745,1610612759,31,26,2023-03-24T23:34:08Z,1530000,False,-53.0,30.0,1,left,D. McDermott 6' Layup (2 PTS) (D. Graham 1 AST),"[203926, 1628984]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,6.05,Made,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,
155,PT00M45.80S,2023-03-24T23:34:03.1Z,1,REGULAR,violation,defensive goaltending,[],1629655,,,1610612759,31,26,2023-03-24T23:42:08Z,1550000,False,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,1628484.0,,,,
156,PT00M35.30S,2023-03-24T23:34:19.3Z,1,REGULAR,2pt,Jump Shot,[],1630692,86.15308804204993,26.225490196078432,1610612764,33,26,2023-03-24T23:34:23Z,1560000,False,-119.0,78.0,1,right,J. Goodwin 14' pullup Jump Shot (2 PTS),[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,14.2,Made,2.0,,,,,,,,,,,,,,
157,PT00M21.90S,2023-03-24T23:34:35.1Z,1,REGULAR,3pt,Jump Shot,[],1631104,32.40801576872536,37.99019607843137,1610612759,33,26,2023-03-24T23:34:40Z,1570000,False,60.0,252.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,25.91,Missed,,,,,,,,,,,,,,,
158,PT00M18.30S,2023-03-24T23:34:38.6Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,33,26,2023-03-24T23:34:38Z,1580000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,
159,PT00M03.70S,2023-03-24T23:34:53.3Z,1,REGULAR,3pt,Jump Shot,[],1630692,69.59592641261499,69.85294117647058,1610612764,33,26,2023-03-24T23:38:37Z,1590000,False,99.0,233.0,1,right,MISS J. Goodwin 25' pullup 3PT,[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,25.36,Missed,,,,,,,,,,,,,,,
160,PT00M03.70S,2023-03-24T23:34:53.3Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612764,33,26,2023-03-24T23:34:59Z,1600000,False,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,159.0,4.0,3.0,1.0,,,,,,,
161,PT00M01.00S,2023-03-24T23:34:58.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,91.5407358738502,61.76470588235294,1610612764,33,26,2023-03-24T23:35:06Z,1610000,False,59.0,27.0,1,right,MISS D. Wright 6' tip Layup,[1626153],1610612764.0,WAS,tip,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,6.47,Missed,,,,,,,,,,,,,,,
162,PT00M01.00S,2023-03-24T23:34:58.7Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612759,33,26,2023-03-24T23:35:06Z,1620000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,
163,PT00M00.00S,2023-03-24T23:35:08.9Z,1,REGULAR,period,end,[],0,,,1610612759,33,26,2023-03-24T23:35:08Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-03-24T23:35:13.8Z,2,REGULAR,substitution,out,['startperiod'],1631098,,,1610612759,33,26,2023-03-24T23:38:06Z,1640000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-03-24T23:35:13.8Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612759,33,26,2023-03-24T23:38:06Z,1650000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-03-24T23:35:13.8Z,2,REGULAR,substitution,out,['startperiod'],1631230,,,1610612759,33,26,2023-03-24T23:38:06Z,1660000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-03-24T23:35:13.8Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612759,33,26,2023-03-24T23:38:06Z,1670000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
