actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,20,26,2023-03-09T00:25:46Z,850000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,20,26,2023-03-09T00:25:46Z,860000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],1628420,,,1610612737,20,26,2023-03-09T00:25:46Z,870000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612737,20,26,2023-03-09T00:25:46Z,880000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612737,20,26,2023-03-09T00:25:46Z,890000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],203992,,,1610612737,20,26,2023-03-09T00:25:46Z,900000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],1630180,,,1610612737,20,26,2023-03-09T00:25:46Z,910000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M16.00S,2023-03-09T00:22:59.0Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,20,26,2023-03-09T00:25:46Z,920000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2023-03-09T00:26:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,86.38304862023654,61.51960784313725,1610612737,20,28,2023-03-09T00:26:19Z,930000,False,58.0,75.0,1,right,D. Hunter 9' pullup Jump Shot (8 PTS) (D. Murray 3 AST),"[1629631, 1627749]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,9.5,Made,8.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
97,PT03M48.00S,2023-03-09T00:26:19.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,12.13863337713535,51.470588235294116,1610612764,22,28,2023-03-09T00:26:25Z,950000,False,-7.0,62.0,1,left,B. Beal 6' turnaround Jump Shot (8 PTS) (K. Porzingis 1 AST),"[203078, 204001]",1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,8.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,
99,PT03M33.00S,2023-03-09T00:26:34.9Z,1,REGULAR,2pt,Jump Shot,[],1627749,76.13337713534823,38.48039215686274,1610612737,22,28,2023-03-09T00:26:41Z,970000,False,-58.0,172.0,1,right,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,18.12,Missed,,,,,,,,,,,,,,,,,,
100,PT03M31.00S,2023-03-09T00:26:36.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,22,28,2023-03-09T00:26:41Z,980000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,99.0,1.0,1.0,0.0,,
101,PT03M19.00S,2023-03-09T00:26:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.699737187910642,43.872549019607845,1610612764,24,28,2023-03-09T00:26:55Z,990000,False,31.0,1.0,1,left,D. Avdija driving Layup (2 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.06,Made,2.0,,,,,,,,,,,,,,,,,
102,PT02M55.00S,2023-03-09T00:27:17.0Z,1,REGULAR,foul,offensive,[],1630168,,,1610612737,24,28,2023-03-09T00:28:12Z,1000000,False,,,0,,O. Okongwu offensive FOUL (1 PF),"[1630168, 204001]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628954.0,1.0,0.0,Porzingis,204001.0,,,,,,
104,PT02M55.00S,2023-03-09T00:27:17.0Z,1,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,24,28,2023-03-09T00:27:17Z,1020000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1628954.0,,,,,,,,,,
105,PT02M55.00S,2023-03-09T00:27:31.6Z,1,REGULAR,substitution,out,[],1627749,,,1610612764,24,28,2023-03-09T00:27:48Z,1030000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M55.00S,2023-03-09T00:27:31.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612764,24,28,2023-03-09T00:27:48Z,1040000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M55.00S,2023-03-09T00:27:31.6Z,1,REGULAR,substitution,in,[],1630552,,,1610612764,24,28,2023-03-09T00:27:48Z,1050000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M55.00S,2023-03-09T00:27:31.6Z,1,REGULAR,substitution,in,[],1629027,,,1610612764,24,28,2023-03-09T00:27:48Z,1060000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M42.00S,2023-03-09T00:27:49.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203078,27.250328515111704,83.57843137254902,1610612764,24,28,2023-03-09T00:27:55Z,1070000,False,-168.0,204.0,1,left,MISS B. Beal 26' step back 3PT,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
110,PT02M39.00S,2023-03-09T00:27:52.9Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,24,28,2023-03-09T01:09:08Z,1080000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,
111,PT02M31.00S,2023-03-09T00:28:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.42772667542707,58.088235294117645,1610612737,24,28,2023-03-09T00:36:25Z,1090000,False,40.0,19.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
112,PT02M28.00S,2023-03-09T00:28:04.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,24,28,2023-03-09T00:28:07Z,1100000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,111.0,2.0,2.0,0.0,,
113,PT02M11.00S,2023-03-09T00:28:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,6.750985545335084,43.872549019607845,1610612764,24,28,2023-03-09T00:28:25Z,1110000,False,31.0,11.0,1,left,MISS K. Porzingis driving Layup,[204001],1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
114,PT02M08.00S,2023-03-09T00:28:24.1Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,24,28,2023-03-09T00:28:25Z,1120000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,
115,PT02M03.00S,2023-03-09T00:28:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.55913272010513,56.127450980392155,1610612737,24,30,2023-03-09T00:28:37Z,1130000,False,31.0,17.0,1,right,B. Bogdanovic driving Layup (2 PTS) (J. Johnson 1 AST),"[203992, 1630552]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.52,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
116,PT01M42.00S,2023-03-09T00:28:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.093955321944804,52.69607843137255,1610612764,26,30,2023-03-09T00:37:30Z,1140000,False,-13.0,5.0,1,left,C. Kispert cutting Layup (2 PTS) (B. Beal 2 AST),"[1630557, 203078]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
118,PT01M28.00S,2023-03-09T00:29:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.2161629434954,51.96078431372549,1610612737,26,32,2023-03-09T00:29:17Z,1160000,False,10.0,11.0,1,right,O. Okongwu reverse Layup (2 PTS) (B. Bogdanovic 1 AST),"[1630168, 203992]",1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.5,Made,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
121,PT01M15.00S,2023-03-09T00:29:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.093955321944804,44.36274509803921,1610612764,28,32,2023-03-09T00:29:21Z,1180000,False,28.0,5.0,1,left,C. Kispert reverse Layup (4 PTS) (M. Morris 1 AST),"[1630557, 1628420]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
123,PT01M03.00S,2023-03-09T00:29:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,88.35413929040736,55.3921568627451,1610612737,28,34,2023-03-09T00:29:32Z,1200000,False,27.0,57.0,1,right,T. Young 6' driving floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,12.0,,,,,,,,,,,,,,,,,
124,PT00M49.20S,2023-03-09T00:29:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.750985545335084,55.63725490196079,1610612764,28,34,2023-03-09T00:29:47Z,1210000,False,-28.0,11.0,1,left,MISS M. Morris driving Layup - blocked,"[1628420, 1630168]",1610612764.0,WAS,driving,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
125,PT00M49.20S,2023-03-09T00:29:43.5Z,1,REGULAR,block,,[],1630168,,,1610612764,28,34,2023-03-09T00:29:46Z,1220000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT00M46.80S,2023-03-09T00:29:45.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,28,34,2023-03-09T00:29:47Z,1230000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,124.0,2.0,1.0,1.0,,
127,PT00M40.20S,2023-03-09T00:29:54.4Z,1,REGULAR,foul,personal,['2freethrow'],203078,,,1610612737,28,34,2023-03-09T00:30:02Z,1240000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Okongwu 2 FT),"[203078, 1630168]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,2.0,0.0,Okongwu,1630168.0,,,,,,
129,PT00M40.20S,2023-03-09T00:30:26.8Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,28,34,2023-03-09T00:31:06Z,1260000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT00M40.20S,2023-03-09T00:30:26.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,28,34,2023-03-09T00:31:06Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,
131,PT00M40.20S,2023-03-09T00:30:27.5Z,1,REGULAR,substitution,out,[],203078,,,1610612737,28,34,2023-03-09T00:30:37Z,1280000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M40.20S,2023-03-09T00:30:27.5Z,1,REGULAR,substitution,out,[],204001,,,1610612737,28,34,2023-03-09T00:30:37Z,1290000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M40.20S,2023-03-09T00:30:27.5Z,1,REGULAR,substitution,in,[],1628398,,,1610612737,28,34,2023-03-09T00:30:37Z,1300000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M40.20S,2023-03-09T00:30:27.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612737,28,34,2023-03-09T00:30:37Z,1310000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M40.20S,2023-03-09T00:30:26.8Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,28,34,2023-03-09T00:31:06Z,1320000,False,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT00M36.70S,2023-03-09T00:30:30.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,28,34,2023-03-09T00:31:06Z,1330000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,135.0,2.0,2.0,0.0,,
137,PT00M26.00S,2023-03-09T00:31:03.7Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,28,34,2023-03-09T00:31:09Z,1340000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 203992]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
138,PT00M26.00S,2023-03-09T00:31:03.7Z,1,REGULAR,steal,,[],203992,,,1610612737,28,34,2023-03-09T00:31:05Z,1350000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
139,PT00M07.20S,2023-03-09T00:31:22.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630168,93.87319316688567,94.36274509803921,1610612737,28,34,2023-03-09T00:31:33Z,1360000,False,222.0,5.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
140,PT00M04.70S,2023-03-09T00:31:25.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,28,34,2023-03-09T00:31:25Z,1370000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,139.0,3.0,2.0,1.0,,
141,PT00M00.30S,2023-03-09T00:31:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630557,25.804862023653087,16.17647058823529,1610612764,28,34,2023-03-09T00:31:38Z,1380000,False,169.0,190.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
142,PT00M00.10S,2023-03-09T00:31:30.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,28,34,2023-03-09T00:31:38Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,141.0,,,,,
143,PT00M00.00S,2023-03-09T00:31:40.6Z,1,REGULAR,period,end,[],0,,,1610612764,28,34,2023-03-09T00:31:40Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-03-09T00:31:46.1Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612764,28,34,2023-03-09T00:34:02Z,1410000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-03-09T00:31:46.1Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612764,28,34,2023-03-09T00:34:02Z,1420000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-03-09T00:34:13.7Z,2,REGULAR,period,start,[],0,,,1610612764,28,34,2023-03-09T00:34:13Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M43.00S,2023-03-09T00:34:29.9Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612764,28,34,2023-03-09T00:34:47Z,1440000,False,,,0,,D. Gafford lost ball TURNOVER (2 TO),"[1629655, 203992]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Bogdanovic,203992.0,,,,,,,,,,,
148,PT11M43.00S,2023-03-09T00:34:29.9Z,2,REGULAR,steal,,[],203992,,,1610612737,28,34,2023-03-09T00:34:32Z,1450000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
186,PT11M37.00S,2023-03-09T00:34:50.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,98.47240473061761,97.05882352941177,1610612737,28,34,2023-03-09T00:42:51Z,1475000,False,235.0,-38.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
187,PT11M35.00S,2023-03-09T00:34:52.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,28,34,2023-03-09T00:55:33Z,1487500,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,186.0,3.0,3.0,0.0,,
153,PT11M35.00S,2023-03-09T00:35:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,28,34,2023-03-09T00:50:12Z,1500000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M25.00S,2023-03-09T00:38:25.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.962549277266746,49.50980392156863,1610612764,30,34,2023-03-09T00:38:30Z,1520000,False,2.0,4.0,1,left,D. Gafford alley-oop DUNK (2 PTS) (K. Kuzma 3 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.43,Made,2.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,
157,PT11M10.00S,2023-03-09T00:38:40.0Z,2,REGULAR,3pt,Jump Shot,[],1630552,88.48554533508542,94.36274509803921,1610612737,30,37,2023-03-09T00:38:44Z,1540000,False,222.0,56.0,1,right,J. Johnson 3PT  (3 PTS) (B. Bogdanovic 2 AST),"[1630552, 203992]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,22.87,Made,3.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
159,PT10M49.00S,2023-03-09T00:39:04.4Z,2,REGULAR,foul,personal,[],203992,,,1610612764,30,37,2023-03-09T00:39:49Z,1560000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1630557]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,1.0,0.0,Kispert,1630557.0,,,,,,
161,PT10M45.00S,2023-03-09T00:39:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.225361366622863,57.1078431372549,1610612764,32,37,2023-03-09T00:39:37Z,1580000,False,-36.0,6.0,1,left,K. Kuzma driving Layup (4 PTS) (M. Morris 2 AST),"[1628398, 1628420]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.6,Made,4.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
163,PT10M45.00S,2023-03-09T00:39:33.9Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612764,32,37,2023-03-09T00:40:01Z,1600000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Kuzma 1 FT),"[1630168, 1628398]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,2.0,0.0,Kuzma,1628398.0,,,,,,
165,PT10M45.00S,2023-03-09T00:39:59.8Z,2,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,32,37,2023-03-09T00:39:59Z,1620000,False,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT10M42.00S,2023-03-09T00:40:01.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,32,37,2023-03-09T00:40:00Z,1630000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,
167,PT10M24.00S,2023-03-09T00:40:18.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,73.76806833114324,83.82352941176471,1610612737,32,37,2023-03-09T00:40:23Z,1640000,False,169.0,194.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
168,PT10M20.00S,2023-03-09T00:40:22.6Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612764,32,37,2023-03-09T00:40:23Z,1650000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,167.0,1.0,1.0,0.0,,
169,PT10M15.00S,2023-03-09T00:40:27.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628420,20.41721419185282,24.509803921568633,1610612764,32,37,2023-03-09T00:45:09Z,1660000,False,127.0,139.0,1,left,MISS M. Morris 18' running pullup Shot,[1628420],1610612764.0,WAS,running pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,18.89,Missed,,,,,,,,,,,,,,,,,,
170,PT10M11.00S,2023-03-09T00:40:31.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,32,37,2023-03-09T00:40:35Z,1670000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,169.0,2.0,2.0,0.0,,
171,PT10M06.00S,2023-03-09T00:40:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.69053876478318,52.450980392156865,1610612737,32,37,2023-03-09T00:57:13Z,1680000,False,12.0,16.0,1,right,MISS O. Okongwu Layup,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
172,PT10M05.00S,2023-03-09T00:40:39.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,32,37,2023-03-09T00:57:20Z,1690000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,171.0,1.0,0.0,1.0,,
273,PT10M05.00S,2023-03-09T00:40:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,93.87319316688567,47.549019607843135,1610612737,32,37,2023-03-09T00:58:08Z,1695000,False,-12.0,5.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
