actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
168,PT11M46.00S,2023-04-09T17:38:27.1Z,2,REGULAR,foul,personal,[],1630227,,,1610612764,39,31,2023-04-09T17:43:18Z,1640000,False,,,0,,D. Nix personal FOUL (1 PF),"[1630227, 1630264]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Center,2715.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
171,PT11M34.00S,2023-04-09T17:39:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629134,30.27266754270697,76.22549019607843,1610612764,42,31,2023-04-09T17:43:23Z,1670000,False,-131.0,232.0,1,left,K. Nunn 26' 3PT  (5 PTS) (Q. Jackson 3 AST),"[1629134, 1631245]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,26.66,Made,5.0,,,,,,,Q. Jackson,1631245.0,3.0,,,
173,PT11M16.00S,2023-04-09T17:39:22.8Z,2,REGULAR,foul,offensive,[],1630586,,,1610612745,42,31,2023-04-09T17:43:07Z,1690000,False,,,0,,U. Garuba offensive FOUL (1 PF),"[1630586, 1630264]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
175,PT11M16.00S,2023-04-09T17:39:22.8Z,2,REGULAR,turnover,offensive foul,[],1630586,,,1610612745,42,31,2023-04-09T17:43:07Z,1710000,False,,,0,,U. Garuba offensive foul TURNOVER (1 TO),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,2715.0,,,,,,,,,,,,,,,,,1.0,,
176,PT11M16.00S,2023-04-09T17:39:33.9Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,42,31,2023-04-09T17:39:36Z,1720000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M16.00S,2023-04-09T17:39:33.9Z,2,REGULAR,substitution,in,[],1630225,,,1610612764,42,31,2023-04-09T17:39:36Z,1730000,False,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M06.00S,2023-04-09T17:39:56.9Z,2,REGULAR,turnover,bad pass,[],1629134,,,1610612764,42,31,2023-04-09T17:40:05Z,1740000,False,,,0,,K. Nunn bad pass TURNOVER (1 TO),"[1629134, 1631102]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Washington Jr.,1631102.0
179,PT11M06.00S,2023-04-09T17:39:56.9Z,2,REGULAR,steal,,[],1631102,,,1610612745,42,31,2023-04-09T17:39:59Z,1750000,False,,,0,,T. Washington Jr. STEAL (1 STL),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
180,PT10M55.00S,2023-04-09T17:40:08.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631102,87.9599211563732,71.81372549019608,1610612745,42,31,2023-04-09T17:40:13Z,1760000,False,109.0,61.0,1,right,MISS T. Washington Jr. 12' floating Shot,[1631102],1610612745.0,HOU,floating,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,8-16 Right,,,,,,12.48,Missed,,,,,,,,,,,,,
181,PT10M52.00S,2023-04-09T17:40:11.4Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612764,42,31,2023-04-09T17:40:13Z,1770000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,
182,PT10M41.00S,2023-04-09T17:40:22.0Z,2,REGULAR,2pt,Jump Shot,[],1631245,21.73127463863338,39.70588235294118,1610612764,44,31,2023-04-09T17:40:25Z,1780000,False,51.0,152.0,1,left,Q. Jackson 16' pullup Jump Shot (6 PTS),[1631245],1610612764.0,WAS,pullup,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Center,,,,,,16.03,Made,6.0,,,,,,,,,,,,
183,PT10M27.00S,2023-04-09T17:40:36.1Z,2,REGULAR,3pt,Jump Shot,[],1631106,66.27792378449408,75.98039215686275,1610612745,44,31,2023-04-09T17:50:04Z,1790000,False,130.0,264.0,1,right,MISS T. Eason 29' step back 3PT,[1631106],1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,29.47,Missed,,,,,,,,,,,,,
184,PT10M24.00S,2023-04-09T17:40:39.1Z,2,REGULAR,rebound,defensive,[],1630225,,,1610612764,44,31,2023-04-09T17:40:40Z,1800000,False,,,0,,I. Todd REBOUND (Off:0 Def:4),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,183.0,4.0,4.0,0.0,,,,,,
185,PT10M11.00S,2023-04-09T17:40:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,11.613009198423129,41.91176470588235,1610612764,44,31,2023-04-09T17:40:56Z,1810000,False,40.0,57.0,1,left,MISS X. Cooks 6' driving Layup,[1641645],1610612764.0,WAS,driving,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.96,Missed,,,,,,,,,,,,,
186,PT10M08.00S,2023-04-09T17:40:55.2Z,2,REGULAR,rebound,defensive,[],1626163,,,1610612745,44,31,2023-04-09T17:40:56Z,1820000,False,,,0,,F. Kaminsky REBOUND (Off:0 Def:2),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,
187,PT10M04.00S,2023-04-09T17:40:59.1Z,2,REGULAR,3pt,Jump Shot,[],1626163,71.66557161629436,79.90196078431373,1610612745,44,31,2023-04-09T17:41:05Z,1830000,False,150.0,214.0,1,right,MISS F. Kaminsky 26' 3PT,[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Right Center,,,,,,26.09,Missed,,,,,,,,,,,,,
188,PT10M00.00S,2023-04-09T17:41:03.1Z,2,REGULAR,rebound,defensive,[],1631245,,,1610612764,44,31,2023-04-09T17:41:05Z,1840000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:1),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,
189,PT09M54.00S,2023-04-09T17:41:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,12.401445466491452,53.92156862745098,1610612764,44,31,2023-04-09T17:41:12Z,1850000,False,-20.0,64.0,1,left,MISS X. Cooks 6' driving Layup - blocked,"[1641645, 1626163]",1610612764.0,WAS,driving,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.7,Missed,,Kaminsky,1626163.0,,,,,,,,,,
190,PT09M54.00S,2023-04-09T17:41:08.4Z,2,REGULAR,block,,[],1626163,,,1610612764,44,31,2023-04-09T17:41:11Z,1860000,False,,,0,,F. Kaminsky BLOCK (1 BLK),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT09M51.00S,2023-04-09T17:41:11.4Z,2,REGULAR,rebound,defensive,[],1631102,,,1610612745,44,31,2023-04-09T17:41:12Z,1870000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:1),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,
192,PT09M49.00S,2023-04-09T17:41:14.4Z,2,REGULAR,turnover,bad pass,[],1630586,,,1610612745,44,31,2023-04-09T17:41:19Z,1880000,False,,,0,,U. Garuba bad pass TURNOVER (2 TO),"[1630586, 1629134]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,2.0,Nunn,1629134.0
193,PT09M49.00S,2023-04-09T17:41:14.4Z,2,REGULAR,steal,,[],1629134,,,1610612764,44,31,2023-04-09T17:41:16Z,1890000,False,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M43.00S,2023-04-09T17:41:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,25.410643889618925,89.2156862745098,1610612764,47,31,2023-04-09T17:41:26Z,1900000,False,-196.0,186.0,1,left,J. Goodwin 27' 3PT  (14 PTS) (K. Nunn 1 AST),"[1630692, 1629134]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,27.06,Made,14.0,,,,,,,K. Nunn,1629134.0,1.0,,,
196,PT09M27.00S,2023-04-09T17:41:35.5Z,2,REGULAR,3pt,Jump Shot,[],1631102,68.38042049934297,75.98039215686275,1610612745,47,34,2023-04-09T17:41:40Z,1920000,False,130.0,245.0,1,right,T. Washington Jr. 27' 3PT  (3 PTS) (D. Nix 1 AST),"[1631102, 1630227]",1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,27.7,Made,3.0,,,,,,,D. Nix,1630227.0,1.0,,,
198,PT09M12.00S,2023-04-09T17:41:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630692,30.009855453350852,79.90196078431373,1610612764,50,34,2023-04-09T17:41:55Z,1940000,False,-150.0,230.0,1,left,J. Goodwin 27' 3PT  (17 PTS) (K. Nunn 2 AST),"[1630692, 1629134]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,27.4,Made,17.0,,,,,,,K. Nunn,1629134.0,2.0,,,
200,PT08M57.00S,2023-04-09T17:42:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630586,68.38042049934297,79.90196078431373,1610612745,50,34,2023-04-09T17:42:09Z,1960000,False,150.0,245.0,1,right,MISS U. Garuba 28' 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,,,,,,28.68,Missed,,,,,,,,,,,,,
201,PT08M54.00S,2023-04-09T17:42:08.9Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612764,50,34,2023-04-09T17:42:09Z,1970000,False,,,0,,K. Nunn REBOUND (Off:0 Def:2),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,
202,PT08M48.00S,2023-04-09T17:42:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630225,15.949408672798953,4.411764705882348,1610612764,50,34,2023-04-09T17:42:17Z,1980000,False,228.0,97.0,1,left,MISS I. Todd 24' 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Right Center,,,,,,24.78,Missed,,,,,,,,,,,,,
203,PT08M46.00S,2023-04-09T17:42:16.5Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,50,34,2023-04-09T17:42:17Z,1990000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202.0,4.0,3.0,1.0,,,,,,
204,PT08M42.00S,2023-04-09T17:42:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,89.27398160315374,49.754901960784316,1610612745,50,36,2023-04-09T17:42:25Z,2000000,False,-1.0,48.0,1,right,T. Eason driving Layup (4 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.83,Made,4.0,,,,,,,,,,,,
205,PT08M27.00S,2023-04-09T17:42:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630692,30.14126149802891,23.284313725490193,1610612764,50,36,2023-04-09T17:42:40Z,2010000,False,134.0,231.0,1,left,MISS J. Goodwin 26' pullup 3PT,[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,26.67,Missed,,,,,,,,,,,,,
206,PT08M24.00S,2023-04-09T17:42:39.3Z,2,REGULAR,rebound,defensive,[],1626163,,,1610612745,50,36,2023-04-09T17:42:40Z,2020000,False,,,0,,F. Kaminsky REBOUND (Off:0 Def:3),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,
207,PT08M13.00S,2023-04-09T17:42:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630586,71.7969776609724,17.64705882352942,1610612745,50,36,2023-04-09T17:42:54Z,2030000,False,-162.0,213.0,1,right,MISS U. Garuba 26' 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,,,26.72,Missed,,,,,,,,,,,,,
208,PT08M10.00S,2023-04-09T17:42:53.0Z,2,REGULAR,rebound,offensive,[],1626163,,,1610612745,50,36,2023-04-09T17:42:53Z,2040000,False,,,0,,F. Kaminsky REBOUND (Off:1 Def:3),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,
209,PT08M09.00S,2023-04-09T17:42:54.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631102,67.19776609724047,62.745098039215684,1610612745,50,39,2023-04-09T17:42:59Z,2050000,False,64.0,256.0,1,right,T. Washington Jr. 26' 3PT  (6 PTS) (F. Kaminsky 1 AST),"[1631102, 1626163]",1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,26.36,Made,6.0,,,,,,,F. Kaminsky,1626163.0,1.0,,,
211,PT07M53.00S,2023-04-09T17:43:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1629134,,,1610612764,50,39,2023-04-09T17:53:52Z,2070000,False,,,0,,K. Nunn bad pass out-of-bounds TURNOVER (2 TO),[1629134],1610612764.0,WAS,bad pass,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,2715.0,,,,,,,,,,,,,,,,,2.0,,
212,PT07M53.00S,2023-04-09T17:43:16.3Z,2,REGULAR,substitution,out,[],1629134,,,1610612745,50,39,2023-04-09T17:43:35Z,2080000,False,,,0,,SUB out: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M53.00S,2023-04-09T17:43:16.3Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,50,39,2023-04-09T17:43:35Z,2090000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M53.00S,2023-04-09T17:43:16.3Z,2,REGULAR,substitution,in,[],1631098,,,1610612745,50,39,2023-04-09T17:43:35Z,2100000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2023-04-09T17:43:16.3Z,2,REGULAR,substitution,in,[],1626246,,,1610612745,50,39,2023-04-09T17:43:35Z,2110000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M32.00S,2023-04-09T17:43:48.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,90.8508541392904,50.245098039215684,1610612745,50,41,2023-04-09T17:43:53Z,2120000,False,1.0,34.0,1,right,T. Eason driving Layup (6 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,3.35,Made,6.0,,,,,,,,,,,,
218,PT07M11.00S,2023-04-09T17:44:21.7Z,2,REGULAR,2pt,Jump Shot,[],1631245,24.096583442838366,39.21568627450981,1610612764,50,41,2023-04-09T17:44:30Z,2140000,False,54.0,174.0,1,left,MISS Q. Jackson 18' Jump Shot,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Center,,,,,,18.22,Missed,,,,,,,,,,,,,
219,PT07M09.00S,2023-04-09T17:44:23.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,50,41,2023-04-09T17:44:30Z,2150000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,218.0,,,,,,,,,
220,PT06M46.00S,2023-04-09T17:44:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,81.52102496714849,47.30392156862745,1610612745,50,43,2023-04-09T17:45:03Z,2160000,False,-13.0,121.0,1,right,T. Washington Jr. 12' floating Jump Shot (8 PTS) (T. Eason 2 AST),"[1631102, 1631106]",1610612745.0,HOU,floating,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.19,Made,8.0,,,,,,,T. Eason,1631106.0,2.0,,,
222,PT06M29.00S,2023-04-09T17:45:10.4Z,2,REGULAR,3pt,Jump Shot,[],1631098,15.55519053876479,4.656862745098039,1610612764,53,43,2023-04-09T17:45:14Z,2180000,False,227.0,94.0,1,left,J. Davis 24' 3PT  (7 PTS) (I. Todd 2 AST),"[1631098, 1630225]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right,,,,,,24.53,Made,7.0,,,,,,,I. Todd,1630225.0,2.0,,,
224,PT06M22.00S,2023-04-09T17:45:17.6Z,2,REGULAR,turnover,lost ball,[],1631106,,,1610612745,53,43,2023-04-09T17:45:27Z,2200000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1631098]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Davis,1631098.0
225,PT06M22.00S,2023-04-09T17:45:17.6Z,2,REGULAR,steal,,[],1631098,,,1610612764,53,43,2023-04-09T17:45:20Z,2210000,False,,,0,,J. Davis STEAL (1 STL),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M17.00S,2023-04-09T17:45:22.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631098,16.606438896189218,3.9215686274509807,1610612764,53,43,2023-04-09T17:45:32Z,2220000,False,230.0,104.0,1,left,MISS J. Davis 25' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,25.26,Missed,,,,,,,,,,,,,
227,PT06M15.00S,2023-04-09T17:45:24.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,53,43,2023-04-09T17:45:32Z,2230000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,226.0,,,,,,,,,
228,PT06M15.00S,2023-04-09T17:45:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,53,43,2023-04-09T17:45:32Z,2240000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M56.00S,2023-04-09T17:48:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626246,90.45663600525624,49.01960784313726,1610612745,53,45,2023-04-09T17:48:42Z,2250000,False,-5.0,37.0,1,right,B. Marjanovic DUNK (2 PTS) (F. Kaminsky 2 AST),"[1626246, 1626163]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,3.75,Made,2.0,,,,,,,F. Kaminsky,1626163.0,2.0,,,
231,PT05M42.00S,2023-04-09T17:48:52.7Z,2,REGULAR,3pt,Jump Shot,[],1631098,27.250328515111704,83.33333333333334,1610612764,56,45,2023-04-09T17:48:56Z,2270000,False,-167.0,204.0,1,left,J. Davis 26' 3PT  (10 PTS) (Q. Jackson 4 AST),"[1631098, 1631245]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,26.32,Made,10.0,,,,,,,Q. Jackson,1631245.0,4.0,,,
234,PT05M08.00S,2023-04-09T17:49:42.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626246,89.01116951379764,50.245098039215684,1610612745,56,47,2023-04-09T17:49:46Z,2300000,False,1.0,51.0,1,right,B. Marjanovic Hook (4 PTS) (T. Eason 3 AST),"[1626246, 1631106]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.08,Made,4.0,,,,,,,T. Eason,1631106.0,3.0,,,
236,PT04M49.00S,2023-04-09T17:50:02.7Z,2,REGULAR,3pt,Jump Shot,[],1630225,34.477660972404735,53.92156862745098,1610612764,56,47,2023-04-09T17:50:08Z,2320000,False,-20.0,272.0,1,left,MISS I. Todd 27' 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Center,,,,,,27.23,Missed,,,,,,,,,,,,,
237,PT04M49.00S,2023-04-09T17:50:02.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,56,47,2023-04-09T17:50:08Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,236.0,,,,,,,,,
238,PT04M49.00S,2023-04-09T17:50:06.6Z,2,REGULAR,substitution,out,[],1626163,,,1610612745,56,47,2023-04-09T17:50:13Z,2340000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M49.00S,2023-04-09T17:50:06.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,56,47,2023-04-09T17:50:13Z,2350000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M38.00S,2023-04-09T17:50:28.8Z,2,REGULAR,foul,personal,[],1630692,,,1610612745,56,47,2023-04-09T17:50:37Z,2360000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1626246]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,0.0,Marjanovic,1626246.0,,,,,,,,,,,,,,,
242,PT04M38.00S,2023-04-09T17:50:36.9Z,2,REGULAR,substitution,out,[],1630692,,,1610612745,56,47,2023-04-09T17:50:47Z,2380000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M38.00S,2023-04-09T17:50:36.9Z,2,REGULAR,substitution,in,[],1630264,,,1610612745,56,47,2023-04-09T17:50:47Z,2390000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M32.00S,2023-04-09T17:50:57.4Z,2,REGULAR,3pt,Jump Shot,[],1630227,69.95729303547964,76.7156862745098,1610612745,56,47,2023-04-09T17:51:02Z,2400000,False,134.0,230.0,1,right,MISS D. Nix 26' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,,,,,,26.59,Missed,,,,,,,,,,,,,
245,PT04M29.00S,2023-04-09T17:51:00.4Z,2,REGULAR,rebound,defensive,[],1641645,,,1610612764,56,47,2023-04-09T17:51:02Z,2410000,False,,,0,,X. Cooks REBOUND (Off:2 Def:2),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,244.0,4.0,2.0,2.0,,,,,,
246,PT04M18.00S,2023-04-09T17:51:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,9.379106438896187,50.49019607843137,1610612764,58,47,2023-04-09T17:51:15Z,2420000,False,-2.0,36.0,1,left,A. Gill driving Hook (4 PTS),[1630264],1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,3.58,Made,4.0,,,,,,,,,,,,
247,PT04M08.00S,2023-04-09T17:51:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,90.06241787122208,52.205882352941174,1610612745,58,49,2023-04-09T17:51:35Z,2430000,False,11.0,41.0,1,right,B. Marjanovic Layup (6 PTS) (T. Eason 4 AST),"[1626246, 1631106]",1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,4.24,Made,6.0,,,,,,,T. Eason,1631106.0,4.0,,,
249,PT04M08.00S,2023-04-09T17:51:26.9Z,2,REGULAR,foul,personal,['1freethrow'],1630264,,,1610612745,58,49,2023-04-09T17:51:35Z,2450000,False,,,0,,A. Gill shooting personal FOUL (2 PF) (Marjanovic 1 FT),"[1630264, 1626246]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Marjanovic,1626246.0,,,,,,,,,,,,,,,
251,PT04M08.00S,2023-04-09T17:51:52.3Z,2,REGULAR,freethrow,1 of 1,[],1626246,,,1610612745,58,49,2023-04-09T17:51:55Z,2470000,False,,,0,,MISS B. Marjanovic Free Throw 1 of 1,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
252,PT04M05.00S,2023-04-09T17:51:55.3Z,2,REGULAR,rebound,defensive,[],1641645,,,1610612764,58,49,2023-04-09T17:51:55Z,2480000,False,,,0,,X. Cooks REBOUND (Off:2 Def:3),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,251.0,5.0,3.0,2.0,,,,,,
