actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
345,PT01M07.00S,2022-12-28T01:10:37.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612755,64,54,2022-12-28T01:10:42Z,3430000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M01.00S,2022-12-28T01:10:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.440867279894875,53.18627450980392,1610612755,64,56,2022-12-28T01:11:02Z,3440000,False,-16.0,17.0,1,left,J. Embiid Layup (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,26.0,,,,,,,,,
348,PT00M41.30S,2022-12-28T01:11:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,79.84559789750328,34.80392156862745,1610612764,64,56,2022-12-28T01:11:25Z,3460000,False,-76.0,137.0,1,right,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,15.67,Missed,,,,,,,,,,,,,,,,,,
349,PT00M38.10S,2022-12-28T01:11:23.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,64,56,2022-12-28T01:11:25Z,3470000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,
350,PT00M33.40S,2022-12-28T01:11:31.0Z,2,REGULAR,turnover,traveling,[],201935,,,1610612755,64,56,2022-12-28T01:11:36Z,3480000,False,,,0,,J. Harden traveling TURNOVER (3 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101284.0,3.0,,,,,,,,,,
351,PT00M33.40S,2022-12-28T01:11:45.0Z,2,REGULAR,substitution,out,[],203954,,,1610612764,64,56,2022-12-28T01:11:47Z,3490000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M33.40S,2022-12-28T01:11:45.0Z,2,REGULAR,substitution,in,[],1630194,,,1610612764,64,56,2022-12-28T01:11:47Z,3500000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M20.80S,2022-12-28T01:12:11.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203078,74.32654402102497,11.76470588235294,1610612764,67,56,2022-12-28T01:12:17Z,3510000,False,-191.0,189.0,1,right,B. Beal 26' 3PT step back (17 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.87,Made,,,,,,,,,17.0,,,,,,,,,
354,PT00M00.90S,2022-12-28T01:12:41.7Z,2,REGULAR,2pt,Jump Shot,[],201935,16.63929040735874,67.40196078431373,1610612755,67,56,2022-12-28T01:12:49Z,3520000,False,-87.0,104.0,1,left,MISS J. Harden 13' pullup Shot,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,13.55,Missed,,,,,,,,,,,,,,,,,,
355,PT00M00.90S,2022-12-28T01:12:41.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,67,56,2022-12-28T01:12:50Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,354.0,,,,,,,,,,,,,,,
356,PT00M00.00S,2022-12-28T01:12:56.4Z,2,REGULAR,period,end,[],0,,,1610612755,67,56,2022-12-28T01:12:56Z,3540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612755,67,56,2022-12-28T01:28:11Z,3550000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612755,67,56,2022-12-28T01:28:11Z,3560000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612755,67,56,2022-12-28T01:28:11Z,3570000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612755,67,56,2022-12-28T01:28:11Z,3580000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612755,67,56,2022-12-28T01:28:11Z,3590000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-12-28T01:27:30.1Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,67,56,2022-12-28T01:28:11Z,3600000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-12-28T01:28:07.6Z,3,REGULAR,period,start,[],0,,,1610612764,67,56,2022-12-28T01:28:11Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M44.00S,2022-12-28T01:28:22.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,17.95335085413929,49.26470588235294,1610612764,67,56,2022-12-28T01:28:26Z,3620000,False,4.0,116.0,1,left,MISS K. Porzingis 11' fadeaway Shot,[204001],1610612764.0,WAS,fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,,,,,,,,,,,,,,,,,
365,PT11M42.00S,2022-12-28T01:28:24.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,67,56,2022-12-28T01:28:26Z,3630000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,364.0,1.0,1.0,0.0,,,,,,,,,,,,
366,PT11M37.00S,2022-12-28T01:28:28.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,91.67214191852825,54.65686274509803,1610612755,67,58,2022-12-28T01:29:06Z,3640000,False,23.0,26.0,1,right,T. Harris running Layup (11 PTS) (J. Harden 7 AST),"[202699, 201935]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,,11.0,,,,,J. Harden,201935.0,7.0,,
368,PT11M26.00S,2022-12-28T01:28:39.7Z,3,REGULAR,2pt,Jump Shot,[],1628420,17.95335085413929,69.6078431372549,1610612764,69,58,2022-12-28T01:28:44Z,3660000,False,-98.0,116.0,1,left,M. Morris 15' pullup Jump Shot (4 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,15.21,Made,,,,,,,,,4.0,,,,,,,,,
369,PT10M59.00S,2022-12-28T01:29:09.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,69,58,2022-12-28T01:29:19Z,3670000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,203177.0,,,,,,,,,,,
370,PT10M41.00S,2022-12-28T01:29:42.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203078,19.66162943495401,38.23529411764706,1610612764,69,58,2022-12-28T01:30:57Z,3680000,False,59.0,132.0,1,left,MISS B. Beal 14' driving floating Shot - blocked,"[203078, 203954]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,14.48,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
371,PT10M41.00S,2022-12-28T01:29:42.4Z,3,REGULAR,block,,[],203954,,,1610612764,69,58,2022-12-28T01:29:45Z,3690000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
372,PT10M38.00S,2022-12-28T01:29:45.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,69,58,2022-12-28T01:29:47Z,3700000,False,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,370.0,3.0,1.0,2.0,,,,,,,,,,,,
373,PT10M37.00S,2022-12-28T01:29:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629655,7.835085413929041,55.14705882352941,1610612764,71,58,2022-12-28T01:31:29Z,3710000,False,-26.0,21.0,1,left,D. Gafford tip Layup (6 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,,,,,6.0,,,,,,,,,
374,PT10M30.00S,2022-12-28T01:29:54.6Z,3,REGULAR,3pt,Jump Shot,[],202699,71.96123521681997,17.892156862745097,1610612755,71,58,2022-12-28T01:29:57Z,3720000,False,-161.0,211.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
375,PT10M28.00S,2022-12-28T01:29:56.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,71,58,2022-12-28T01:29:57Z,3730000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,374.0,4.0,2.0,2.0,,,,,,,,,,,,
376,PT10M22.00S,2022-12-28T01:30:06.1Z,3,REGULAR,foul,offensive,[],1629655,,,1610612764,71,58,2022-12-28T01:30:12Z,3740000,False,,,0,,D. Gafford charge offensive FOUL (4 PF),"[1629655, 200782]",1610612764.0,WAS,charge,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101284.0,,,4.0,0.0,Tucker,200782.0,,,,,
378,PT10M22.00S,2022-12-28T01:30:06.1Z,3,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,71,58,2022-12-28T01:30:06Z,3760000,False,,,0,,D. Gafford offensive foul TURNOVER (2 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101284.0,2.0,,,,,,,,,,
379,PT10M22.00S,2022-12-28T01:30:23.8Z,3,REGULAR,substitution,out,[],1629655,,,1610612755,71,58,2022-12-28T01:30:28Z,3770000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M22.00S,2022-12-28T01:30:23.8Z,3,REGULAR,substitution,in,[],201959,,,1610612755,71,58,2022-12-28T01:30:28Z,3780000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT10M01.00S,2022-12-28T01:30:58.1Z,3,REGULAR,2pt,Layup,['fromturnover'],203954,72.88107752956637,51.225490196078425,1610612755,71,58,2022-12-28T01:31:05Z,3790000,False,6.0,202.0,1,right,MISS J. Embiid 20' driving Layup - blocked,"[203954, 203078]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,20.25,Missed,Beal,203078.0,,,,,,,,,,,,,,,,
382,PT10M01.00S,2022-12-28T01:30:58.1Z,3,REGULAR,block,,[],203078,,,1610612755,71,58,2022-12-28T01:31:01Z,3800000,False,,,0,,B. Beal BLOCK (2 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
383,PT09M57.00S,2022-12-28T01:31:02.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,71,58,2022-12-28T01:31:05Z,3810000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,381.0,8.0,6.0,2.0,,,,,,,,,,,,
384,PT09M51.00S,2022-12-28T01:31:07.5Z,3,REGULAR,3pt,Jump Shot,[],204001,33.196452036793694,15.441176470588236,1610612764,74,58,2022-12-28T01:31:12Z,3820000,False,173.0,260.0,1,left,K. Porzingis 31' 3PT  (17 PTS) (B. Beal 3 AST),"[204001, 203078]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,31.18,Made,,,,,,,,,17.0,,,,,B. Beal,203078.0,3.0,,
386,PT09M47.00S,2022-12-28T01:31:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,58,2022-12-28T01:31:15Z,3840000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M47.00S,2022-12-28T01:33:29.7Z,3,REGULAR,substitution,out,[],200782,,,1610612755,74,58,2022-12-28T01:33:49Z,3850000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M47.00S,2022-12-28T01:33:29.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,74,58,2022-12-28T01:33:49Z,3860000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M31.00S,2022-12-28T01:34:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,89.70105124835742,43.627450980392155,1610612755,74,58,2022-12-28T01:34:28Z,3870000,False,-32.0,44.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
390,PT09M29.00S,2022-12-28T01:34:24.5Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,74,58,2022-12-28T01:34:28Z,3880000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,389.0,2.0,1.0,1.0,,,,,,,,,,,,
391,PT09M28.00S,2022-12-28T01:34:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,92.46057818659659,42.15686274509804,1610612755,74,60,2022-12-28T01:35:07Z,3890000,False,-39.0,18.0,1,right,T. Harris tip Layup (13 PTS),[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,,,,,13.0,,,,,,,,,
392,PT09M14.00S,2022-12-28T01:34:39.3Z,3,REGULAR,3pt,Jump Shot,[],1628398,7.966491458607096,4.6568627450980395,1610612764,74,60,2022-12-28T01:34:45Z,3900000,False,227.0,22.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,22.78,Missed,,,,,,,,,,,,,,,,,,
393,PT09M08.00S,2022-12-28T01:34:45.3Z,3,REGULAR,rebound,offensive,[],204001,,,1610612764,74,60,2022-12-28T01:34:45Z,3910000,False,,,0,,K. Porzingis REBOUND (Off:3 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Right Corner 3,24+ Right,,,,,392.0,9.0,6.0,3.0,,,,,,,,,,,,
394,PT09M08.00S,2022-12-28T01:34:44.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",204001,5.590000152587891,50.0,1610612764,76,60,2022-12-28T01:35:36Z,3920000,False,0.0,0.0,1,left,K. Porzingis tip DUNK (19 PTS),[204001],1610612764.0,WAS,tip,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,19.0,,,,,,,,,
395,PT09M05.00S,2022-12-28T01:34:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.9060446780552,46.07843137254902,1610612755,76,62,2022-12-28T01:35:01Z,3930000,False,-20.0,5.0,1,right,T. Harris reverse Layup (15 PTS) (J. Harden 8 AST),"[202699, 201935]",1610612755.0,PHI,reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,15.0,,,,,J. Harden,201935.0,8.0,,
397,PT08M40.00S,2022-12-28T01:35:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,37.66425755584757,16.42156862745098,1610612764,76,62,2022-12-28T01:35:18Z,3950000,False,168.0,302.0,1,left,MISS K. Kuzma 34' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,34.51,Missed,,,,,,,,,,,,,,,,,,
398,PT08M38.00S,2022-12-28T01:35:15.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,76,62,2022-12-28T01:35:18Z,3960000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,
399,PT08M33.00S,2022-12-28T01:35:20.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,69.07030223390277,14.215686274509803,1610612755,76,65,2022-12-28T01:36:20Z,3970000,False,-179.0,238.0,1,right,D. Melton 29' 3PT running (3 PTS) (J. Harden 9 AST),"[1629001, 201935]",1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,29.79,Made,,,,,,,,,3.0,,,,,J. Harden,201935.0,9.0,,
401,PT08M31.00S,2022-12-28T01:35:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,65,2022-12-28T01:35:26Z,3990000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M10.00S,2022-12-28T01:38:37.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,4.155716162943495,98.77450980392157,1610612764,79,65,2022-12-28T01:38:41Z,4000000,False,-244.0,-13.0,1,left,K. Kuzma 24' 3PT  (5 PTS) (B. Beal 4 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,24.43,Made,,,,,,,,,5.0,,,,,B. Beal,203078.0,4.0,,
404,PT07M50.00S,2022-12-28T01:38:57.7Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.46452036793693,23.284313725490197,1610612755,79,65,2022-12-28T01:39:05Z,4020000,False,-134.0,235.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
405,PT07M48.00S,2022-12-28T01:38:59.7Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,79,65,2022-12-28T01:39:05Z,4030000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,404.0,4.0,3.0,1.0,,,,,,,,,,,,
406,PT07M45.00S,2022-12-28T01:39:02.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,70.25295663600527,20.098039215686274,1610612755,79,68,2022-12-28T01:39:07Z,4040000,False,-150.0,227.0,1,right,G. Niang 27' 3PT  (3 PTS) (J. Embiid 1 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.19,Made,,,,,,,,,3.0,,,,,J. Embiid,203954.0,1.0,,
408,PT07M26.00S,2022-12-28T01:39:21.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,6.389618922470433,98.52941176470588,1610612764,82,68,2022-12-28T01:39:26Z,4060000,False,-243.0,8.0,1,left,K. Kuzma 24' 3PT  (8 PTS) (B. Beal 5 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,,,,,8.0,,,,,B. Beal,203078.0,5.0,,
410,PT07M08.00S,2022-12-28T01:39:39.2Z,3,REGULAR,2pt,Jump Shot,[],203954,88.25558475689881,29.166666666666668,1610612755,82,68,2022-12-28T01:39:44Z,4080000,False,-104.0,58.0,1,right,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,11.92,Missed,,,,,,,,,,,,,,,,,,
411,PT07M07.00S,2022-12-28T01:39:40.2Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612764,82,68,2022-12-28T01:39:44Z,4090000,False,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,,,,,410.0,3.0,2.0,1.0,,,,,,,,,,,,
412,PT06M51.00S,2022-12-28T01:39:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,22.026938239159,9.558823529411764,1610612764,82,68,2022-12-28T01:40:01Z,4100000,False,202.0,155.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
413,PT06M47.00S,2022-12-28T01:40:00.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,82,68,2022-12-28T01:40:01Z,4110000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,
414,PT06M42.00S,2022-12-28T01:40:05.4Z,3,REGULAR,3pt,Jump Shot,[],1627777,94.69448094612353,98.2843137254902,1610612755,82,68,2022-12-28T01:40:16Z,4120000,False,241.0,-3.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
415,PT06M41.00S,2022-12-28T01:40:06.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,82,68,2022-12-28T01:41:54Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,414.0,,,,,,,,,,,,,,,
416,PT06M36.00S,2022-12-28T01:40:42.1Z,3,REGULAR,jumpball,recovered,[],1629001,,,1610612755,82,68,2022-12-28T01:40:42Z,4140000,False,,,0,,Jump Ball J. Embiid vs. K. Kuzma: Tip to D. Melton,"[1629001, 203954, 1628398]",1610612755.0,PHI,heldball,D. Melton,1629001.0,Melton,D. Melton,Embiid,203954.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,,,,,,
419,PT06M25.00S,2022-12-28T01:40:53.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203954,73.27529566360053,8.088235294117647,1610612755,82,68,2022-12-28T01:41:00Z,4170000,False,-210.0,199.0,1,right,MISS J. Embiid 28' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,28.88,Missed,,,,,,,,,,,,,,,,,,
420,PT06M23.00S,2022-12-28T01:40:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,82,68,2022-12-28T01:41:00Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,419.0,,,,,,,,,,,,,,,
422,PT06M18.00S,2022-12-28T01:41:14.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201935,69.85873850197109,18.627450980392158,1610612755,82,68,2022-12-28T01:41:18Z,4200000,False,-157.0,231.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,,
423,PT06M14.00S,2022-12-28T01:41:18.2Z,3,REGULAR,rebound,defensive,[],201959,,,1610612764,82,68,2022-12-28T01:41:18Z,4210000,False,,,0,,T. Gibson REBOUND (Off:2 Def:1),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Left Center,,,,,422.0,3.0,1.0,2.0,,,,,,,,,,,,
424,PT06M02.00S,2022-12-28T01:41:32.0Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612764,82,68,2022-12-28T01:41:38Z,4220000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Porzingis 2 FT),"[202699, 204001]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101284.0,,,1.0,0.0,Porzingis,204001.0,,,,,
426,PT06M02.00S,2022-12-28T01:42:02.6Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,83,68,2022-12-28T01:42:27Z,4240000,False,,,0,,K. Porzingis Free Throw 1 of 2 (20 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
427,PT06M02.00S,2022-12-28T01:42:03.4Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,83,68,2022-12-28T01:42:07Z,4250000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M02.00S,2022-12-28T01:42:03.4Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,83,68,2022-12-28T01:42:07Z,4260000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
