shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
05:23,83,PT05M23.00S,2022-12-13T00:24:59.6Z,1,REGULAR,rebound,defensive,[],203552,,,1610612751,17,20,2022-12-13T00:25:00Z,810000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,
05:17,84,PT05M17.00S,2022-12-13T00:25:06.0Z,1,REGULAR,3pt,Jump Shot,[],203552,24.392247043363994,87.99019607843137,1610612751,17,20,2022-12-13T00:25:15Z,820000,False,-190.0,177.0,1,left,MISS S. Curry 25' 3PT,[203552],30,1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
05:14,85,PT05M14.00S,2022-12-13T00:25:09.4Z,1,REGULAR,rebound,offensive,[],202681,,,1610612751,17,20,2022-12-13T00:25:09Z,830000,False,,,0,,K. Irving REBOUND (Off:1 Def:0),[202681],11,1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,
05:11,86,PT05M11.00S,2022-12-13T00:25:12.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,16.376478318002626,38.23529411764706,1610612751,17,22,2022-12-13T00:25:18Z,840000,False,59.0,101.0,1,left,K. Durant 11' floating Jump Shot (7 PTS) (K. Irving 1 AST),"[201142, 202681]",7,1610612751.0,BKN,floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.72,Made,7.0,,,,,,,,,,K. Irving,202681.0,1.0,,,,,
05:02,88,PT05M02.00S,2022-12-13T00:25:25.6Z,1,REGULAR,substitution,out,[],1630692,,,1610612764,17,22,2022-12-13T00:25:29Z,860000,False,,,0,,SUB out: J. Goodwin,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
05:02,89,PT05M02.00S,2022-12-13T00:25:25.6Z,1,REGULAR,substitution,in,[],1629653,,,1610612764,17,22,2022-12-13T00:25:29Z,870000,False,,,0,,SUB in: D. Dotson,[1629653],15,1610612764.0,WAS,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,91,PT04M56.00S,2022-12-13T00:25:52.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612764,17,22,2022-12-13T00:26:00Z,880000,False,,,0,,N. Claxton personal FOUL (3 PF) (Porzingis 2 FT),"[1629651, 204001]",33,1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,1628954.0,3.0,0.0,Porzingis,204001.0,,,,,,,,,,,,
04:56,93,PT04M56.00S,2022-12-13T00:26:21.4Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,18,22,2022-12-13T00:26:21Z,900000,False,,,0,,K. Porzingis Free Throw 1 of 2 (11 PTS),[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
04:56,94,PT04M56.00S,2022-12-13T00:26:22.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,18,22,2022-12-13T00:26:36Z,910000,False,,,0,,SUB out: K. Kuzma,[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,95,PT04M56.00S,2022-12-13T00:26:22.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612764,18,22,2022-12-13T00:26:36Z,920000,False,,,0,,SUB out: N. Claxton,[1629651],33,1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,96,PT04M56.00S,2022-12-13T00:26:22.3Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,18,22,2022-12-13T00:26:36Z,930000,False,,,0,,SUB in: A. Gill,[1630264],16,1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,97,PT04M56.00S,2022-12-13T00:26:22.3Z,1,REGULAR,substitution,in,[],1629139,,,1610612764,18,22,2022-12-13T00:26:36Z,940000,False,,,0,,SUB in: Y. Watanabe,[1629139],18,1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,98,PT04M56.00S,2022-12-13T00:26:53.4Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,19,22,2022-12-13T00:26:53Z,950000,False,,,0,,K. Porzingis Free Throw 2 of 2 (12 PTS),[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
04:45,99,PT04M45.00S,2022-12-13T00:27:06.9Z,1,REGULAR,2pt,Jump Shot,[],201142,23.73521681997372,33.57843137254902,1610612751,19,22,2022-12-13T00:27:13Z,960000,False,82.0,171.0,1,left,MISS K. Durant 18' pullup Shot,[201142],7,1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,18.93,Missed,,,,,,,,,,,,,,,,,,
04:40,100,PT04M40.00S,2022-12-13T00:27:11.9Z,1,REGULAR,rebound,defensive,[],1629653,,,1610612764,19,22,2022-12-13T00:27:13Z,970000,False,,,0,,D. Dotson REBOUND (Off:0 Def:1),[1629653],15,1610612764.0,WAS,,,,Dotson,D. Dotson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,
04:36,101,PT04M36.00S,2022-12-13T00:27:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,87.20433639947439,60.049019607843135,1610612764,19,22,2022-12-13T00:31:12Z,980000,False,50.0,68.0,1,right,MISS W. Barton 8' driving Layup - blocked,"[203115, 1629139]",5,1610612764.0,WAS,driving,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Right,8.44,Missed,,,,,,,,,,,,,,,Watanabe,1629139.0,,
04:36,102,PT04M36.00S,2022-12-13T00:27:17.0Z,1,REGULAR,block,,[],1629139,,,1610612764,19,22,2022-12-13T00:27:19Z,990000,False,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],18,1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
04:35,103,PT04M35.00S,2022-12-13T00:27:18.0Z,1,REGULAR,rebound,defensive,[],202693,,,1610612751,19,22,2022-12-13T00:32:18Z,1000000,False,,,0,,M. Morris REBOUND (Off:1 Def:1),[202693],13,1610612751.0,BKN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,
04:34,104,PT04M34.00S,2022-12-13T00:27:22.8Z,1,REGULAR,turnover,bad pass,[],202693,,,1610612751,19,22,2022-12-13T00:32:48Z,1015000,False,,,0,,M. Morris bad pass TURNOVER (2 TO),"[202693, 1629653]",13,1610612751.0,BKN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Dotson,1629653.0
04:34,105,PT04M34.00S,2022-12-13T00:27:22.8Z,1,REGULAR,steal,,[],1629653,,,1610612764,19,22,2022-12-13T00:27:25Z,1022500,False,,,0,,D. Dotson STEAL (1 STL),[1629653],15,1610612764.0,WAS,,,,Dotson,D. Dotson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
04:33,106,PT04M33.00S,2022-12-13T00:27:27.4Z,1,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,19,22,2022-12-13T00:31:26Z,1030000,False,,,0,,C. Kispert step out-of-bounds TURNOVER (1 TO),[1630557],24,1610612764.0,WAS,step,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,1628954.0,,,,,,,,,,,,1.0,,,,
04:22,107,PT04M22.00S,2022-12-13T00:27:57.1Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,19,22,2022-12-13T00:28:14Z,1040000,False,,,0,,K. Durant step out-of-bounds TURNOVER (1 TO),[201142],7,1610612751.0,BKN,step,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,201246.0,,,,,,,,,,,,1.0,,,,
04:22,108,PT04M22.00S,2022-12-13T00:28:01.7Z,1,REGULAR,substitution,out,[],202681,,,1610612764,19,22,2022-12-13T00:28:06Z,1050000,False,,,0,,SUB out: K. Irving,[202681],11,1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
04:22,109,PT04M22.00S,2022-12-13T00:28:01.7Z,1,REGULAR,substitution,in,[],1628410,,,1610612764,19,22,2022-12-13T00:28:06Z,1060000,False,,,0,,SUB in: E. Sumner,[1628410],4,1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
03:59,110,PT03M59.00S,2022-12-13T00:28:35.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,85.49605781865965,95.83333333333334,1610612764,19,22,2022-12-13T00:28:59Z,1070000,False,229.0,84.0,1,right,MISS C. Kispert 24' 3PT,[1630557],24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,24.4,Missed,,,,,,,,,,,,,,,,,,
03:58,111,PT03M58.00S,2022-12-13T00:28:36.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,19,22,2022-12-13T00:28:59Z,1080000,False,,,0,,TEAM defensive REBOUND,[],,1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,110.0,,,,,,,,,,,
03:50,113,PT03M50.00S,2022-12-13T00:28:52.4Z,1,REGULAR,3pt,Jump Shot,[],201142,28.728646517739815,25.245098039215684,1610612751,19,25,2022-12-13T00:29:03Z,1100000,False,124.0,218.0,1,left,K. Durant 25' 3PT  (10 PTS) (Y. Watanabe 1 AST),"[201142, 1629139]",7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.03,Made,10.0,,,,,,,,,,Y. Watanabe,1629139.0,1.0,,,,,
03:26,115,PT03M26.00S,2022-12-13T00:29:15.7Z,1,REGULAR,2pt,Jump Shot,[],1629653,77.87450722733246,74.01960784313727,1610612764,19,25,2022-12-13T00:29:22Z,1120000,False,120.0,155.0,1,right,MISS D. Dotson 19' pullup Shot,[1629653],15,1610612764.0,WAS,pullup,,,Dotson,D. Dotson,,,,,Mid-Range,16-24 Right Center,19.65,Missed,,,,,,,,,,,,,,,,,,
03:22,116,PT03M22.00S,2022-12-13T00:29:19.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,19,25,2022-12-13T00:29:22Z,1130000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,115.0,4.0,4.0,0.0,,,,,,,,
03:18,117,PT03M18.00S,2022-12-13T00:29:23.3Z,1,REGULAR,3pt,Jump Shot,[],201142,29.77989487516426,23.774509803921568,1610612751,19,28,2022-12-13T00:29:30Z,1140000,False,131.0,227.0,1,left,K. Durant 26' 3PT pullup (13 PTS),[201142],7,1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.25,Made,13.0,,,,,,,,,,,,,,,,,
03:17,118,PT03M17.00S,2022-12-13T00:29:33.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,28,2022-12-13T00:29:33Z,1150000,False,,,0,,WAS Timeout,[],,1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:17,119,PT03M17.00S,2022-12-13T00:29:40.3Z,1,REGULAR,substitution,out,[],1629653,,,1610612764,19,28,2022-12-13T00:32:01Z,1160000,False,,,0,,SUB out: D. Dotson,[1629653],15,1610612764.0,WAS,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:17,120,PT03M17.00S,2022-12-13T00:29:40.3Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,19,28,2022-12-13T00:32:01Z,1170000,False,,,0,,SUB out: C. Kispert,[1630557],24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
03:17,121,PT03M17.00S,2022-12-13T00:29:40.3Z,1,REGULAR,substitution,in,[],1630692,,,1610612764,19,28,2022-12-13T00:32:01Z,1180000,False,,,0,,SUB in: J. Goodwin,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
03:17,122,PT03M17.00S,2022-12-13T00:29:40.3Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,19,28,2022-12-13T00:32:01Z,1190000,False,,,0,,SUB in: D. Avdija,[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
03:05,123,PT03M05.00S,2022-12-13T00:32:40.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612764,19,28,2022-12-13T00:32:59Z,1200000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Avdija 2 FT),"[201142, 1630166]",7,1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
03:05,125,PT03M05.00S,2022-12-13T00:33:03.5Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,20,28,2022-12-13T00:33:03Z,1220000,False,,,0,,D. Avdija Free Throw 1 of 2 (4 PTS),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
03:05,126,PT03M05.00S,2022-12-13T00:33:05.9Z,1,REGULAR,substitution,out,[],204001,,,1610612764,20,28,2022-12-13T00:33:12Z,1230000,False,,,0,,SUB out: K. Porzingis,[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
03:05,127,PT03M05.00S,2022-12-13T00:33:05.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,20,28,2022-12-13T00:33:12Z,1240000,False,,,0,,SUB in: D. Gafford,[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
03:05,128,PT03M05.00S,2022-12-13T00:33:25.6Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,21,28,2022-12-13T00:33:25Z,1250000,False,,,0,,D. Avdija Free Throw 2 of 2 (5 PTS),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
02:54,129,PT02M54.00S,2022-12-13T00:33:36.7Z,1,REGULAR,2pt,Jump Shot,[],203552,22.421156373193167,25.49019607843137,1610612751,21,28,2022-12-13T00:33:43Z,1260000,False,123.0,158.0,1,left,MISS S. Curry 20' pullup Shot,[203552],30,1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,20.02,Missed,,,,,,,,,,,,,,,,,,
02:50,130,PT02M50.00S,2022-12-13T00:33:40.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,21,28,2022-12-13T00:33:43Z,1270000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
02:47,131,PT02M47.00S,2022-12-13T00:33:44.2Z,1,REGULAR,3pt,Jump Shot,[],203115,70.90998685939553,78.18627450980392,1610612764,21,28,2022-12-13T00:33:52Z,1280000,False,141.0,221.0,1,right,MISS W. Barton 26' pullup 3PT,[203115],5,1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
02:43,132,PT02M43.00S,2022-12-13T00:33:48.2Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612751,21,28,2022-12-13T00:33:52Z,1290000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],18,1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,
02:36,133,PT02M36.00S,2022-12-13T00:33:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,6.389618922470433,60.049019607843135,1610612751,21,28,2022-12-13T00:33:59Z,1300000,False,-50.0,8.0,1,left,MISS Y. Watanabe driving Layup,[1629139],18,1610612751.0,BKN,driving,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
02:34,134,PT02M34.00S,2022-12-13T00:33:57.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,21,28,2022-12-13T00:33:59Z,1310000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,
02:15,135,PT02M15.00S,2022-12-13T00:34:20.1Z,1,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,21,28,2022-12-13T00:34:37Z,1320000,False,,,0,,A. Gill bad pass out-of-bounds TURNOVER (1 TO),[1630264],16,1610612764.0,WAS,bad pass,,,Gill,A. Gill,,,,,Mid-Range,16-24 Left,,,,201246.0,,,,,,,,,,,,1.0,,,,
02:15,136,PT02M15.00S,2022-12-13T00:34:28.4Z,1,REGULAR,substitution,out,[],1630264,,,1610612751,21,28,2022-12-13T00:34:41Z,1330000,False,,,0,,SUB out: A. Gill,[1630264],16,1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15,137,PT02M15.00S,2022-12-13T00:34:28.4Z,1,REGULAR,substitution,out,[],202693,,,1610612751,21,28,2022-12-13T00:34:41Z,1340000,False,,,0,,SUB out: M. Morris,[202693],13,1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15,138,PT02M15.00S,2022-12-13T00:34:28.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612751,21,28,2022-12-13T00:34:41Z,1350000,False,,,0,,SUB in: K. Kuzma,[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15,139,PT02M15.00S,2022-12-13T00:34:28.4Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,21,28,2022-12-13T00:34:41Z,1360000,False,,,0,,SUB in: C. Thomas,[1630560],24,1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
01:55,140,PT01M55.00S,2022-12-13T00:35:06.8Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,21,28,2022-12-13T00:35:14Z,1370000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1630692]",7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,,,Goodwin,1630692.0
01:55,141,PT01M55.00S,2022-12-13T00:35:06.8Z,1,REGULAR,steal,,[],1630692,,,1610612764,21,28,2022-12-13T00:35:09Z,1380000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
01:50,142,PT01M50.00S,2022-12-13T00:35:11.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630692,92.85479632063075,50.0,1610612764,23,28,2022-12-13T00:45:01Z,1390000,False,0.0,15.0,1,right,J. Goodwin running Layup (2 PTS),[1630692],7,1610612764.0,WAS,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,,,,,,,,,,,,,
01:31,143,PT01M31.00S,2022-12-13T00:35:30.2Z,1,REGULAR,2pt,Jump Shot,[],201142,17.296320630749015,73.0392156862745,1610612751,23,28,2022-12-13T00:45:18Z,1400000,False,-115.0,110.0,1,left,MISS K. Durant 15' step back Shot,[201142],7,1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,15.94,Missed,,,,,,,,,,,,,,,,,,
01:28,144,PT01M28.00S,2022-12-13T00:35:33.2Z,1,REGULAR,rebound,defensive,[],203115,,,1610612764,23,28,2022-12-13T00:35:34Z,1410000,False,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],5,1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,8-16 Left,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,
01:18,254,PT01M18.00S,2022-12-13T00:35:41.1Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,23,28,2022-12-13T01:11:55Z,1415000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,24+ Left,,,,1662.0,,,,,,,,,,,,2.0,,,,
01:17,145,PT01M17.00S,2022-12-13T00:35:52.0Z,1,REGULAR,foul,personal,[],1628398,,,1610612751,23,28,2022-12-13T00:54:33Z,1420000,False,,,0,,K. Kuzma loose ball personal FOUL (1 PF),"[1628398, 1629139]",33,1610612764.0,WAS,loose ball,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,1662.0,1.0,0.0,Watanabe,1629139.0,,,,,,,,,,,,
00:58,148,PT00M58.60S,2022-12-13T00:36:25.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629139,9.674770039421814,52.20588235294118,1610612751,23,28,2022-12-13T00:54:33Z,1450000,False,-11.0,38.0,1,left,MISS Y. Watanabe driving Layup,[1629139],18,1610612751.0,BKN,driving,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
00:56,149,PT00M56.30S,2022-12-13T00:36:27.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,23,28,2022-12-13T00:36:27Z,1460000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,
00:52,150,PT00M52.10S,2022-12-13T00:36:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.49342969776609,65.68627450980392,1610612764,23,28,2022-12-13T00:47:32Z,1470000,False,78.0,253.0,1,right,MISS D. Avdija 26' pullup 3PT,[1630166],9,1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
00:48,151,PT00M48.10S,2022-12-13T00:36:36.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,23,28,2022-12-13T00:36:39Z,1480000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,150.0,5.0,5.0,0.0,,,,,,,,
00:39,152,PT00M39.70S,2022-12-13T00:36:45.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612751,23,28,2022-12-13T00:36:53Z,1490000,False,,,0,,J. Goodwin personal FOUL (1 PF) (Thomas 2 FT),"[1630692, 1630560]",7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,201246.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,
00:39,154,PT00M39.70S,2022-12-13T00:37:13.7Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,23,28,2022-12-13T00:37:13Z,1510000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],24,1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:39,155,PT00M39.70S,2022-12-13T00:37:13.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,23,28,2022-12-13T00:37:13Z,1520000,False,,,0,,TEAM offensive REBOUND,[],,1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,
00:39,156,PT00M39.70S,2022-12-13T00:37:27.5Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,23,29,2022-12-13T00:37:27Z,1530000,False,,,0,,C. Thomas Free Throw 2 of 2 (1 PTS),[1630560],24,1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
00:30,157,PT00M30.60S,2022-12-13T00:37:38.8Z,1,REGULAR,2pt,Jump Shot,[],1630692,91.80354796320631,33.57843137254902,1610612764,25,29,2022-12-13T00:48:09Z,1540000,False,-82.0,25.0,1,right,J. Goodwin 8' driving floating bank Jump Shot (4 PTS),[1630692],7,1610612764.0,WAS,driving floating bank,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,8.57,Made,4.0,,,,,,,,,,,,,,,,,
00:12,158,PT00M12.30S,2022-12-13T00:38:01.4Z,1,REGULAR,violation,kicked ball,[],1630692,,,1610612751,25,29,2022-12-13T00:38:10Z,1550000,False,,,0,,J. Goodwin kicked ball VIOLATION,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
00:03,159,PT00M03.10S,2022-12-13T00:38:23.0Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,25,29,2022-12-13T00:39:39Z,1560000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1630692]",7,1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,Goodwin,1630692.0
00:03,160,PT00M03.10S,2022-12-13T00:38:23.0Z,1,REGULAR,steal,,[],1630692,,,1610612764,25,29,2022-12-13T00:38:25Z,1570000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
00:00,164,PT00M00.00S,2022-12-13T00:39:41.2Z,1,REGULAR,period,end,[],0,,,1610612764,25,29,2022-12-13T00:39:41Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
