actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT03M44.00S,2023-03-22T23:26:02.5Z,1,REGULAR,3pt,Jump Shot,[],203932,19.004599211563733,6.127450980392156,1610612743,23,27,2023-03-22T23:26:07Z,840000,False,219.0,126.0,1,left,A. Gordon 25' 3PT  (5 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.31,Made,5.0,,,,,,,,,,N. Jokic,203999.0,2.0,,,,,
86,PT03M28.00S,2023-03-22T23:26:17.8Z,1,REGULAR,2pt,Jump Shot,[],201959,78.79434954007884,47.05882352941176,1610612764,23,27,2023-03-22T23:26:24Z,850000,False,-15.0,147.0,1,right,MISS T. Gibson 14' Jump Shot,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Center,14.75,Missed,,,,,,,,,,,,,,,,,,
87,PT03M26.00S,2023-03-22T23:26:19.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,23,27,2023-03-22T23:26:24Z,860000,False,,,0,,N. Jokic REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,,,,,,,,,86.0,3.0,1.0,2.0,,,,,,,,
89,PT03M21.00S,2023-03-22T23:26:26.1Z,1,REGULAR,3pt,Jump Shot,[],203932,4.681340341655716,99.01960784313727,1610612743,23,27,2023-03-22T23:26:33Z,870000,False,-245.0,-8.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,24.52,Missed,,,,,,,,,,,,,,,,,,
90,PT03M16.00S,2023-03-22T23:26:31.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,23,27,2023-03-22T23:26:33Z,880000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,89.0,4.0,4.0,0.0,,,,,,,,
91,PT03M06.00S,2023-03-22T23:26:42.5Z,1,REGULAR,foul,personal,[],1629008,,,1610612764,23,27,2023-03-22T23:26:49Z,890000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 204001]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,2002.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,
93,PT03M06.00S,2023-03-22T23:26:49.4Z,1,REGULAR,substitution,out,[],1629008,,,1610612764,23,27,2023-03-22T23:26:54Z,910000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M06.00S,2023-03-22T23:26:49.4Z,1,REGULAR,substitution,out,[],203932,,,1610612764,23,27,2023-03-22T23:26:54Z,920000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M06.00S,2023-03-22T23:26:49.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612764,23,27,2023-03-22T23:26:54Z,930000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M06.00S,2023-03-22T23:26:49.4Z,1,REGULAR,substitution,in,[],201145,,,1610612764,23,27,2023-03-22T23:26:54Z,940000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M02.00S,2023-03-22T23:27:10.5Z,1,REGULAR,foul,personal,[],201145,,,1610612764,23,27,2023-03-22T23:27:16Z,950000,False,,,0,,J. Green personal FOUL (1 PF),"[201145, 204001]",1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,200834.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,
99,PT02M48.00S,2023-03-22T23:27:40.4Z,1,REGULAR,2pt,Jump Shot,[],204001,74.32654402102497,43.38235294117647,1610612764,23,27,2023-03-22T23:27:44Z,970000,False,-33.0,189.0,1,right,MISS K. Porzingis 19' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,19.17,Missed,,,,,,,,,,,,,,,,,,
100,PT02M45.00S,2023-03-22T23:27:43.4Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,23,27,2023-03-22T23:27:44Z,980000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,
101,PT02M36.00S,2023-03-22T23:27:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.5722733245729295,54.90196078431373,1610612743,23,29,2023-03-22T23:27:57Z,990000,False,-25.0,19.0,1,left,N. Jokic cutting finger roll Layup (9 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.08,Made,9.0,,,,,,,,,,C. Braun,1631128.0,1.0,,,,,
103,PT02M24.00S,2023-03-22T23:28:05.7Z,1,REGULAR,foul,personal,[],1631128,,,1610612764,23,29,2023-03-22T23:28:12Z,1010000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 1630166]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,200834.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
105,PT02M24.00S,2023-03-22T23:28:14.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,29,2023-03-22T23:28:14Z,1030000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,out,[],204001,,,1610612764,23,29,2023-03-22T23:30:54Z,1040000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,23,29,2023-03-22T23:30:54Z,1050000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,out,[],203484,,,1610612764,23,29,2023-03-22T23:30:54Z,1060000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,out,[],203999,,,1610612764,23,29,2023-03-22T23:30:54Z,1070000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,in,[],1631098,,,1610612764,23,29,2023-03-22T23:30:54Z,1080000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,23,29,2023-03-22T23:30:54Z,1090000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,in,[],1627750,,,1610612764,23,29,2023-03-22T23:30:54Z,1100000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M24.00S,2023-03-22T23:28:16.4Z,1,REGULAR,substitution,in,[],1630192,,,1610612764,23,29,2023-03-22T23:30:54Z,1110000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M14.00S,2023-03-22T23:31:14.8Z,1,REGULAR,2pt,Jump Shot,[],1630692,79.84559789750328,23.284313725490197,1610612764,25,29,2023-03-22T23:31:20Z,1120000,False,-134.0,137.0,1,right,J. Goodwin 19' step back Jump Shot (4 PTS),[1630692],1610612764.0,WAS,step back,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,19.14,Made,4.0,,,,,,,,,,,,,,,,,
115,PT01M57.00S,2023-03-22T23:31:34.8Z,1,REGULAR,foul,personal,[],1631098,,,1610612743,25,29,2023-03-22T23:32:01Z,1130000,False,,,0,,J. Davis personal FOUL (1 PF),"[1631098, 1627750]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,8-16 Right,,,,200834.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,
117,PT01M43.00S,2023-03-22T23:32:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,14.011169513797633,48.77450980392157,1610612743,25,29,2023-03-22T23:32:09Z,1150000,False,6.0,79.0,1,left,MISS J. Green 7' Jump Shot - blocked,"[201145, 201959]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0
118,PT01M43.00S,2023-03-22T23:32:03.3Z,1,REGULAR,block,,[],201959,,,1610612743,25,29,2023-03-22T23:32:05Z,1160000,False,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT01M40.00S,2023-03-22T23:32:06.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,25,29,2023-03-22T23:32:09Z,1170000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,
120,PT01M40.00S,2023-03-22T23:32:06.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630692,92.19776609724047,51.225490196078425,1610612764,27,29,2023-03-22T23:32:14Z,1180000,False,6.0,21.0,1,right,J. Goodwin running DUNK (6 PTS) (D. Wright 1 AST),"[1630692, 1626153]",1610612764.0,WAS,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.17,Made,6.0,,,,,,,,,,D. Wright,1626153.0,1.0,,,,,
122,PT01M22.00S,2023-03-22T23:32:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.258212877792378,43.872549019607845,1610612743,27,29,2023-03-22T23:32:32Z,1200000,False,31.0,6.0,1,left,MISS B. Brown Layup - blocked,"[1628971, 1626153]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Wright,1626153.0
123,PT01M22.00S,2023-03-22T23:32:23.7Z,1,REGULAR,block,,[],1626153,,,1610612743,27,29,2023-03-22T23:32:27Z,1210000,False,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT01M18.00S,2023-03-22T23:32:27.7Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612743,27,29,2023-03-22T23:32:32Z,1220000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,
125,PT01M16.00S,2023-03-22T23:32:30.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,33.327858081471746,55.88235294117647,1610612743,27,29,2023-03-22T23:32:40Z,1230000,False,-29.0,261.0,1,left,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
126,PT01M11.00S,2023-03-22T23:32:35.2Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612764,27,29,2023-03-22T23:32:40Z,1240000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,
127,PT01M01.00S,2023-03-22T23:32:45.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201959,89.17542706964521,37.745098039215684,1610612764,27,29,2023-03-22T23:32:49Z,1250000,False,-61.0,49.0,1,right,MISS T. Gibson 7' Hook,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,7.87,Missed,,,,,,,,,,,,,,,,,,
128,PT00M59.30S,2023-03-22T23:32:47.3Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,27,29,2023-03-22T23:32:49Z,1260000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
129,PT00M54.10S,2023-03-22T23:32:52.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,31.35676741130092,18.137254901960784,1610612743,27,29,2023-03-22T23:33:05Z,1270000,False,159.0,242.0,1,left,MISS J. Murray 29' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,29.0,Missed,,,,,,,,,,,,,,,,,,
130,PT00M49.90S,2023-03-22T23:32:56.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,27,29,2023-03-22T23:33:05Z,1280000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
131,PT00M46.20S,2023-03-22T23:33:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631098,91.5407358738502,54.41176470588235,1610612764,27,29,2023-03-22T23:33:11Z,1290000,False,22.0,27.0,1,right,MISS J. Davis Layup,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
132,PT00M43.90S,2023-03-22T23:33:02.9Z,1,REGULAR,rebound,offensive,[],201959,,,1610612764,27,29,2023-03-22T23:33:02Z,1300000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,
133,PT00M42.00S,2023-03-22T23:33:04.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,67.36202365308804,50.49019607843137,1610612764,27,29,2023-03-22T23:33:14Z,1310000,False,2.0,254.0,1,right,MISS J. Goodwin 25' 3PT,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
134,PT00M38.50S,2023-03-22T23:33:08.3Z,1,REGULAR,rebound,offensive,[],1631098,,,1610612764,27,29,2023-03-22T23:33:14Z,1320000,False,,,0,,J. Davis REBOUND (Off:1 Def:0),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,
135,PT00M31.90S,2023-03-22T23:33:15.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,94.43166885676742,56.372549019607845,1610612764,29,29,2023-03-23T00:12:51Z,1330000,False,32.0,0.0,1,right,D. Wright driving Layup (2 PTS),[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,3.19,Made,2.0,,,,,,,,,,,,,,,,,
137,PT00M12.70S,2023-03-22T23:33:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.178055190538765,56.86274509803921,1610612743,29,31,2023-03-22T23:33:45Z,1350000,False,-34.0,15.0,1,left,J. Murray driving Layup (9 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.74,Made,9.0,,,,,,,,,,,,,,,,,
138,PT00M00.90S,2023-03-22T23:33:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630692,71.82982917214193,18.137254901960784,1610612764,29,31,2023-03-22T23:33:57Z,1360000,False,-159.0,212.0,1,right,MISS J. Goodwin 26' 3PT,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
139,PT00M00.90S,2023-03-22T23:33:52.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,29,31,2023-03-22T23:33:57Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,138.0,,,,,,,,,,,
140,PT00M00.00S,2023-03-22T23:33:58.8Z,1,REGULAR,period,end,[],0,,,1610612764,29,31,2023-03-22T23:33:58Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2023-03-22T23:36:02.6Z,2,REGULAR,substitution,out,['startperiod'],1630692,,,1610612764,29,31,2023-03-22T23:36:18Z,1390000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-03-22T23:36:02.6Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612764,29,31,2023-03-22T23:36:18Z,1400000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-03-22T23:36:02.6Z,2,REGULAR,substitution,in,['startperiod'],1630264,,,1610612764,29,31,2023-03-22T23:36:18Z,1410000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-03-22T23:36:02.6Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,29,31,2023-03-22T23:36:18Z,1420000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-03-22T23:36:39.4Z,2,REGULAR,period,start,[],0,,,1610612764,29,31,2023-03-22T23:36:39Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M53.00S,2023-03-22T23:36:49.4Z,2,REGULAR,foul,personal,[],1630192,,,1610612764,29,31,2023-03-22T23:36:59Z,1440000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1626153]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left Center,,,,200834.0,1.0,0.0,Wright,1626153.0,,,,,,,,,,,,
148,PT11M45.00S,2023-03-22T23:37:12.7Z,2,REGULAR,2pt,Jump Shot,[],204001,82.07950065703022,32.84313725490196,1610612764,31,31,2023-03-22T23:37:16Z,1460000,False,-86.0,116.0,1,right,K. Porzingis 14' floating Jump Shot (15 PTS) (C. Kispert 1 AST),"[204001, 1630557]",1610612764.0,WAS,floating,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,14.43,Made,15.0,,,,,,,,,,C. Kispert,1630557.0,1.0,,,,,
150,PT11M26.00S,2023-03-22T23:37:31.7Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612743,31,31,2023-03-22T23:48:43Z,1485000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Green 2 FT),"[204001, 201145]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,3.0,0.0,Green,201145.0,,,,,,,,,,,,
152,PT11M26.00S,2023-03-22T23:38:01.9Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,31,31,2023-03-22T23:47:31Z,1500000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT11M26.00S,2023-03-22T23:38:01.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,31,31,2023-03-22T23:47:31Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,
154,PT11M26.00S,2023-03-22T23:38:05.0Z,2,REGULAR,substitution,out,[],204001,,,1610612743,31,31,2023-03-22T23:38:08Z,1538750,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M26.00S,2023-03-22T23:38:05.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612743,31,31,2023-03-22T23:38:08Z,1539375,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M26.00S,2023-03-22T23:38:01.9Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,31,32,2023-03-22T23:47:31Z,1540000,False,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
157,PT11M12.00S,2023-03-22T23:38:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612764,31,32,2023-03-22T23:39:02Z,1550000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Kispert 2 FT),"[1630192, 1630557]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,201246.0,2.0,0.0,Kispert,1630557.0,,,,,,,,,,,,
159,PT11M12.00S,2023-03-22T23:39:16.9Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,32,32,2023-03-22T23:39:16Z,1570000,False,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
160,PT11M12.00S,2023-03-22T23:39:34.1Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,33,32,2023-03-22T23:39:34Z,1580000,False,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
161,PT10M52.00S,2023-03-22T23:39:59.0Z,2,REGULAR,turnover,traveling,[],1627750,,,1610612743,33,32,2023-03-22T23:40:05Z,1590000,False,,,0,,J. Murray traveling TURNOVER (1 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,200834.0,,,,,,,,,,,,1.0,,,,
162,PT10M27.00S,2023-03-22T23:40:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631098,86.81011826544021,1.9607843137254901,1610612764,33,32,2023-03-22T23:40:37Z,1600000,False,-240.0,71.0,1,right,MISS J. Davis 25' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,25.06,Missed,,,,,,,,,,,,,,,,,,
163,PT10M25.00S,2023-03-22T23:40:36.0Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,33,32,2023-03-22T23:40:36Z,1610000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,162.0,3.0,2.0,1.0,,,,,,,,
164,PT10M17.00S,2023-03-22T23:40:46.4Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612743,33,32,2023-03-22T23:40:53Z,1620000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Green 2 FT),"[1626153, 201145]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Left,,,,201246.0,1.0,0.0,Green,201145.0,,,,,,,,,,,,
166,PT10M17.00S,2023-03-22T23:41:15.8Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,33,33,2023-03-22T23:41:15Z,1640000,False,,,0,,J. Green Free Throw 1 of 2 (2 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
167,PT10M17.00S,2023-03-22T23:41:35.6Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,33,34,2023-03-22T23:41:35Z,1650000,False,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
168,PT10M09.00S,2023-03-22T23:41:49.6Z,2,REGULAR,foul,personal,[],1628971,,,1610612764,33,34,2023-03-22T23:42:04Z,1660000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1629655]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,,,,200834.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,
170,PT10M01.00S,2023-03-22T23:42:14.3Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612764,33,34,2023-03-22T23:42:18Z,1680000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Gill 2 FT),"[201145, 1630264]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,2.0,0.0,Gill,1630264.0,,,,,,,,,,,,
172,PT10M01.00S,2023-03-22T23:42:44.8Z,2,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,33,34,2023-03-22T23:42:44Z,1700000,False,,,0,,MISS A. Gill Free Throw 1 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
