actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT04M07.00S,2022-11-04T23:59:14.4Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,47,56,2022-11-04T23:59:14Z,2560000,,,0,,K. Porzingis Free Throw 2 of 2 (12 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
266,PT03M46.00S,2022-11-04T23:59:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,10.85742444152431,37.99019607843137,1610612751,47,56,2022-11-05T00:01:49Z,2570000,60.0,50.0,1,left,MISS K. Durant 7' driving floating bank Shot,[201142],1610612751.0,BKN,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
267,PT03M43.00S,2022-11-04T23:59:41.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,47,56,2022-11-04T23:59:45Z,2580000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,,,
268,PT03M36.00S,2022-11-04T23:59:51.3Z,2,REGULAR,turnover,out-of-bounds,[],204001,,,1610612764,47,56,2022-11-04T23:59:57Z,2590000,,,0,,K. Porzingis bad pass out-of-bounds TURNOVER (1 TO),[204001],1610612764.0,WAS,bad pass,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202901.0,,,,,,,1.0,,
269,PT03M22.00S,2022-11-05T00:00:11.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,20.71287779237845,25.245098039215684,1610612751,47,56,2022-11-05T00:00:21Z,2600000,124.0,142.0,1,left,MISS C. Thomas 18' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,18.85,Missed,,,,,,,,,,,,,,,,,,
270,PT03M14.00S,2022-11-05T00:00:19.6Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,47,56,2022-11-05T00:00:21Z,2610000,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,269.0,6.0,4.0,2.0,,,,,,,,,,,,,,
271,PT03M14.00S,2022-11-05T00:00:20.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629651,5.590000152587891,50.0,1610612751,47,56,2022-11-05T00:03:26Z,2620000,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
272,PT03M14.00S,2022-11-05T00:00:20.1Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,47,56,2022-11-05T00:00:23Z,2630000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,
273,PT03M10.00S,2022-11-05T00:00:26.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612764,47,56,2022-11-05T00:00:32Z,2640000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Beal 2 FT),"[1626220, 203078]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Beal,203078.0,,,,,
275,PT03M10.00S,2022-11-05T00:00:55.4Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,48,56,2022-11-05T00:00:55Z,2660000,,,0,,B. Beal Free Throw 1 of 2 (8 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
276,PT03M10.00S,2022-11-05T00:01:14.0Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,49,56,2022-11-05T00:01:14Z,2670000,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
278,PT02M57.00S,2022-11-05T00:01:31.5Z,2,REGULAR,foul,personal,[],1630264,,,1610612751,49,56,2022-11-05T00:01:49Z,2690000,,,0,,A. Gill personal FOUL (1 PF),"[1630264, 1626220]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202901.0,1.0,0.0,O'Neale,1626220.0,,,,,
280,PT02M47.00S,2022-11-05T00:02:01.4Z,2,REGULAR,turnover,bad pass,[],1628410,,,1610612751,49,56,2022-11-05T00:02:09Z,2710000,,,0,,E. Sumner bad pass TURNOVER (1 TO),"[1628410, 203115]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Barton,203115.0
281,PT02M47.00S,2022-11-05T00:02:01.4Z,2,REGULAR,steal,,[],203115,,,1610612764,49,56,2022-11-05T00:02:04Z,2720000,,,0,,W. Barton STEAL (1 STL),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT02M43.00S,2022-11-05T00:02:05.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203078,78.9257555847569,8.57843137254902,1610612764,52,56,2022-11-05T00:04:57Z,2730000,-207.0,146.0,1,right,B. Beal 25' 3PT running (12 PTS) (W. Barton 3 AST),"[203078, 203115]",1610612764.0,WAS,running,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,25.32,Made,,,,,12.0,W. Barton,203115.0,3.0,,,,,,,,,,
284,PT02M29.00S,2022-11-05T00:02:18.6Z,2,REGULAR,2pt,Jump Shot,[],201142,23.209592641261498,50.98039215686274,1610612751,52,56,2022-11-05T00:02:24Z,2750000,-5.0,166.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.58,Missed,,,,,,,,,,,,,,,,,,
285,PT02M25.00S,2022-11-05T00:02:22.6Z,2,REGULAR,rebound,defensive,[],203115,,,1610612764,52,56,2022-11-05T00:02:24Z,2760000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,16-24 Center,,,284.0,3.0,3.0,0.0,,,,,,,,,,,,,,
286,PT02M20.00S,2022-11-05T00:02:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,91.80354796320631,55.392156862745104,1610612764,52,56,2022-11-05T00:08:49Z,2770000,27.0,25.0,1,right,MISS W. Barton driving Layup,[203115],1610612764.0,WAS,driving,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
287,PT02M19.00S,2022-11-05T00:02:30.6Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,52,56,2022-11-05T00:08:49Z,2780000,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,286.0,4.0,2.0,2.0,,,,,,,,,,,,,,
315,PT02M18.00S,2022-11-05T00:02:31.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,93.77463863337714,52.69607843137255,1610612764,52,56,2022-11-05T00:08:28Z,2785000,13.0,6.0,1,right,MISS K. Porzingis tip Layup,[204001],1610612764.0,WAS,tip,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
316,PT02M18.00S,2022-11-05T00:02:31.6Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,52,56,2022-11-05T00:12:16Z,2787500,,,0,,K. Porzingis REBOUND (Off:3 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,315.0,5.0,2.0,3.0,,,,,,,,,,,,,,
288,PT02M18.00S,2022-11-05T00:02:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612764,52,56,2022-11-05T00:02:41Z,2790000,,,0,,E. Sumner shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1628410, 204001]",1610612751.0,BKN,shooting,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Porzingis,204001.0,,,,,
290,PT02M18.00S,2022-11-05T00:03:13.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612764,53,56,2022-11-05T00:08:28Z,2810000,,,0,,K. Porzingis Free Throw 1 of 2 (13 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
291,PT02M18.00S,2022-11-05T00:03:14.5Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,53,56,2022-11-05T00:03:19Z,2820000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M18.00S,2022-11-05T00:03:14.5Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,53,56,2022-11-05T00:03:19Z,2830000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M18.00S,2022-11-05T00:03:34.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612764,54,56,2022-11-05T00:08:28Z,2840000,,,0,,K. Porzingis Free Throw 2 of 2 (14 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
294,PT01M58.00S,2022-11-05T00:03:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,8.623521681997373,44.11764705882353,1610612751,54,58,2022-11-05T00:04:01Z,2850000,29.0,29.0,1,left,E. Sumner driving Layup (4 PTS) (R. O'Neale 3 AST),"[1628410, 1626220]",1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,4.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,
295,PT01M42.00S,2022-11-05T00:04:11.6Z,2,REGULAR,3pt,Jump Shot,[],203115,82.60512483574244,96.32352941176471,1610612764,57,58,2022-11-05T00:04:15Z,2860000,232.0,111.0,1,right,W. Barton 25' 3PT  (3 PTS) (B. Beal 2 AST),"[203115, 203078]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,3.0,B. Beal,203078.0,2.0,,,,,,,,,,
297,PT01M20.00S,2022-11-05T00:04:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628410,4.28712220762155,98.0392156862745,1610612751,57,61,2022-11-05T00:04:38Z,2880000,-240.0,-12.0,1,left,E. Sumner 24' 3PT  (7 PTS) (R. O'Neale 4 AST),"[1628410, 1626220]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Left Corner 3,24+ Left,24.05,Made,,,,,7.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,
299,PT01M07.00S,2022-11-05T00:04:46.8Z,2,REGULAR,2pt,Jump Shot,[],203078,77.61169513797634,50.0,1610612764,57,61,2022-11-05T00:08:41Z,2900000,0.0,158.0,1,right,MISS B. Beal 15' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,15.8,Missed,,,,,,,,,,,,,,,,,,
300,PT01M07.00S,2022-11-05T00:04:46.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,57,61,2022-11-05T00:04:55Z,2910000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,299.0,3.0,3.0,0.0,,,,,,,,,,,,,,
301,PT00M59.00S,2022-11-05T00:04:57.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,17.69053876478318,95.58823529411765,1610612751,57,64,2022-11-05T00:05:11Z,2920000,-228.0,114.0,1,left,R. O'Neale 25' 3PT  (13 PTS) (K. Durant 8 AST),"[1626220, 201142]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.47,Made,,,,,13.0,K. Durant,201142.0,8.0,,,,,,,,,,
303,PT00M45.50S,2022-11-05T00:05:12.9Z,2,REGULAR,3pt,Jump Shot,[],1628398,95.22010512483574,2.941176470588235,1610612764,57,64,2022-11-05T00:09:17Z,2940000,-235.0,-8.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
304,PT00M42.70S,2022-11-05T00:05:15.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,57,64,2022-11-05T00:05:17Z,2950000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,
305,PT00M34.10S,2022-11-05T00:05:25.4Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612751,57,64,2022-11-05T00:05:34Z,2960000,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Durant 2 FT),"[204001, 201142]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Durant,201142.0,,,,,
307,PT00M34.10S,2022-11-05T00:05:58.8Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,57,65,2022-11-05T00:05:58Z,2980000,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
308,PT00M34.10S,2022-11-05T00:06:20.4Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,57,66,2022-11-05T00:06:20Z,2990000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
309,PT00M13.70S,2022-11-05T00:06:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,95.0886990801577,55.63725490196079,1610612764,57,66,2022-11-05T00:06:49Z,3000000,28.0,-6.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
310,PT00M12.00S,2022-11-05T00:06:45.5Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,57,66,2022-11-05T00:06:45Z,3010000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,,,
311,PT00M02.20S,2022-11-05T00:06:55.3Z,2,REGULAR,3pt,Jump Shot,[],201142,33.722076215505915,65.68627450980392,1610612751,57,69,2022-11-05T00:07:00Z,3020000,-78.0,264.0,1,left,K. Durant 27' 3PT pullup (19 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,27.59,Made,,,,,19.0,,,,,,,,,,,,,
312,PT00M00.10S,2022-11-05T00:07:03.7Z,2,REGULAR,3pt,Jump Shot,[],204001,42.526281208935615,82.59803921568627,1610612764,57,69,2022-11-05T00:07:12Z,3030000,163.0,488.0,1,right,MISS K. Porzingis 51' pullup 3PT,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,51.43,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.10S,2022-11-05T00:07:03.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,69,2022-11-05T00:07:12Z,3040000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,312.0,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2022-11-05T00:07:13.2Z,2,REGULAR,period,end,[],0,,,1610612764,57,69,2022-11-05T00:07:13Z,3050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,out,['startperiod'],203115,,,1610612764,57,69,2022-11-05T00:22:26Z,3060000,,,0,,SUB out: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,57,69,2022-11-05T00:22:26Z,3070000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612764,57,69,2022-11-05T00:22:26Z,3080000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612764,57,69,2022-11-05T00:22:26Z,3090000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,in,['startperiod'],1630264,,,1610612764,57,69,2022-11-05T00:22:26Z,3100000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-11-05T00:22:07.4Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612764,57,69,2022-11-05T00:22:26Z,3110000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-11-05T00:22:37.8Z,3,REGULAR,period,start,[],0,,,1610612764,57,69,2022-11-05T00:22:37Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M51.00S,2022-11-05T00:22:47.9Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612764,57,69,2022-11-05T00:25:51Z,3130000,,,0,,M. Morris bad pass TURNOVER (2 TO),"[1628420, 1628410]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,,,,,,,2.0,Sumner,1628410.0
345,PT11M51.00S,2022-11-05T00:22:47.9Z,3,REGULAR,steal,,[],1628410,,,1610612751,57,69,2022-11-05T00:25:51Z,3135000,,,0,,E. Sumner STEAL (1 STL),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
326,PT11M35.00S,2022-11-05T00:23:14.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203925,91.80354796320631,61.76470588235294,1610612751,57,71,2022-11-05T00:26:31Z,3140000,59.0,25.0,1,right,J. Harris 6' cutting Layup (2 PTS) (R. O'Neale 5 AST),"[203925, 1626220]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,2.0,R. O'Neale,1626220.0,5.0,,,,,,,,,,
328,PT11M23.00S,2022-11-05T00:23:29.5Z,3,REGULAR,foul,personal,[],1626220,,,1610612764,57,71,2022-11-05T00:23:53Z,3160000,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 204001]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1193.0,3.0,0.0,Porzingis,204001.0,,,,,
330,PT11M18.00S,2022-11-05T00:23:52.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,7.835085413929041,52.450980392156865,1610612764,57,71,2022-11-05T00:23:57Z,3180000,-12.0,21.0,1,left,MISS K. Porzingis driving DUNK,[204001],1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
331,PT11M15.00S,2022-11-05T00:23:55.4Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,57,71,2022-11-05T00:23:57Z,3190000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,,
332,PT11M13.00S,2022-11-05T00:23:57.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,72.48685939553219,13.23529411764706,1610612751,57,71,2022-11-05T00:28:39Z,3200000,-184.0,206.0,1,right,MISS R. O'Neale 27' running 3PT,[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
333,PT11M08.00S,2022-11-05T00:24:01.6Z,3,REGULAR,rebound,offensive,[],1628410,,,1610612751,57,71,2022-11-05T00:24:01Z,3210000,,,0,,E. Sumner REBOUND (Off:1 Def:0),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Left Center,,,332.0,1.0,0.0,1.0,,,,,,,,,,,,,,
334,PT11M01.00S,2022-11-05T00:24:08.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,63.55124835742444,30.637254901960787,1610612751,57,74,2022-11-05T00:24:13Z,3220000,-97.0,290.0,1,right,K. Durant 30' 3PT  (22 PTS) (R. O'Neale 6 AST),"[201142, 1626220]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,30.58,Made,,,,,22.0,R. O'Neale,1626220.0,6.0,,,,,,,,,,
337,PT10M38.00S,2022-11-05T00:24:49.2Z,3,REGULAR,2pt,Jump Shot,[],203078,10.726018396846255,85.29411764705883,1610612764,59,74,2022-11-05T00:24:54Z,3250000,-176.0,48.0,1,left,B. Beal 18' pullup Jump Shot (14 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left,18.3,Made,,,,,14.0,,,,,,,,,,,,,
338,PT10M25.00S,2022-11-05T00:25:01.9Z,3,REGULAR,3pt,Jump Shot,[],201142,71.69842312746385,87.00980392156863,1610612751,59,74,2022-11-05T00:30:33Z,3260000,185.0,214.0,1,right,MISS K. Durant 28' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,28.25,Missed,,,,,,,,,,,,,,,,,,
339,PT10M22.00S,2022-11-05T00:25:04.9Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,59,74,2022-11-05T00:25:07Z,3270000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,338.0,4.0,4.0,0.0,,,,,,,,,,,,,,
340,PT10M21.00S,2022-11-05T00:25:06.6Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,59,74,2022-11-05T00:25:11Z,3280000,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 203925]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Harris,203925.0
341,PT10M21.00S,2022-11-05T00:25:06.6Z,3,REGULAR,steal,,[],203925,,,1610612751,59,74,2022-11-05T00:25:08Z,3290000,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
342,PT10M01.00S,2022-11-05T00:25:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628410,94.30026281208936,55.14705882352941,1610612751,59,76,2022-11-05T00:25:30Z,3300000,26.0,1.0,1,right,E. Sumner reverse Layup (9 PTS),[1628410],1610612751.0,BKN,reverse,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,9.0,,,,,,,,,,,,,
343,PT09M48.00S,2022-11-05T00:25:39.3Z,3,REGULAR,3pt,Jump Shot,[],203078,10.200394218134035,6.127450980392156,1610612764,59,76,2022-11-05T00:25:44Z,3310000,219.0,43.0,1,left,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,22.37,Missed,,,,,,,,,,,,,,,,,,
344,PT09M44.00S,2022-11-05T00:25:43.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,59,76,2022-11-05T00:25:44Z,3320000,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,343.0,7.0,5.0,2.0,,,,,,,,,,,,,,
346,PT09M36.00S,2022-11-05T00:25:51.6Z,3,REGULAR,2pt,Jump Shot,[],201142,75.1149802890933,51.9607843137255,1610612751,59,78,2022-11-05T00:25:58Z,3330000,10.0,181.0,1,right,K. Durant 18' Jump Shot (24 PTS) (R. O'Neale 7 AST),"[201142, 1626220]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,18.17,Made,,,,,24.0,R. O'Neale,1626220.0,7.0,,,,,,,,,,
349,PT09M34.00S,2022-11-05T00:25:59.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,59,78,2022-11-05T00:25:59Z,3350000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M26.00S,2022-11-05T00:28:59.6Z,3,REGULAR,foul,personal,['2freethrow'],203925,,,1610612764,59,78,2022-11-05T00:29:08Z,3360000,,,0,,J. Harris shooting personal FOUL (3 PF) (Kuzma 2 FT),"[203925, 1628398]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,3.0,0.0,Kuzma,1628398.0,,,,,
