actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT04M56.00S,2023-01-10T00:28:01.4Z,1,REGULAR,substitution,out,[],202685,,,1610612740,20,14,2023-01-10T00:28:07Z,880000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2023-01-10T00:28:01.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,20,14,2023-01-10T00:28:07Z,890000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M56.00S,2023-01-10T00:28:01.4Z,1,REGULAR,substitution,in,[],1630700,,,1610612740,20,14,2023-01-10T00:28:07Z,900000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M51.00S,2023-01-10T00:28:24.8Z,1,REGULAR,3pt,Jump Shot,[],203468,63.55124835742444,53.431372549019606,1610612740,20,17,2023-01-10T00:28:32Z,910000,False,17.0,290.0,1,right,C. McCollum 29' 3PT  (9 PTS) (L. Nance Jr. 1 AST),"[203468, 1626204]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Made,9.0,29.06,,,,,L. Nance Jr.,1626204.0,1.0,,,,,
93,PT04M38.00S,2023-01-10T00:28:36.2Z,1,REGULAR,3pt,Jump Shot,[],204001,34.641918528252305,48.529411764705884,1610612764,20,17,2023-01-10T00:28:40Z,920000,False,7.0,273.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.32,,,,,,,,,,,,
94,PT04M36.00S,2023-01-10T00:28:38.2Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,20,17,2023-01-10T00:28:40Z,930000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
95,PT04M34.00S,2023-01-10T00:28:40.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203468,74.19513797634691,86.27450980392157,1610612740,20,20,2023-01-10T01:11:16Z,940000,False,181.0,190.0,1,right,C. McCollum 26' 3PT running pullup (12 PTS) (J. Alvarado 1 AST),"[203468, 1630631]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,26.28,,,,,J. Alvarado,1630631.0,1.0,,,,,
96,PT04M11.00S,2023-01-10T00:29:03.6Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612764,20,20,2023-01-10T00:29:12Z,950000,False,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 203468]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,
97,PT04M11.00S,2023-01-10T00:29:03.6Z,1,REGULAR,steal,,[],203468,,,1610612740,20,20,2023-01-10T00:54:47Z,960000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
98,PT04M07.00S,2023-01-10T00:29:07.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203468,94.43166885676742,55.392156862745104,1610612740,20,22,2023-01-10T00:31:51Z,970000,False,27.0,0.0,1,right,C. McCollum running reverse Layup (14 PTS),[203468],1610612740.0,NOP,running reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,2.7,,,,,,,,,,,,
99,PT03M55.00S,2023-01-10T00:29:19.0Z,1,REGULAR,turnover,bad pass,[],1629060,,,1610612764,20,22,2023-01-10T00:29:24Z,980000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1630529]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,
100,PT03M55.00S,2023-01-10T00:29:19.0Z,1,REGULAR,steal,,[],1630529,,,1610612740,20,22,2023-01-10T00:29:21Z,990000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
101,PT03M53.00S,2023-01-10T00:29:22.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,93.24901445466492,52.20588235294118,1610612740,20,24,2023-01-10T00:29:29Z,1000000,False,11.0,11.0,1,right,H. Jones running DUNK (2 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.56,,,,,,,,,,,,
102,PT03M53.00S,2023-01-10T00:29:26.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,20,24,2023-01-10T00:29:26Z,1010000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M53.00S,2023-01-10T00:29:27.4Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,20,24,2023-01-10T00:30:50Z,1020000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M53.00S,2023-01-10T00:29:27.4Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,20,24,2023-01-10T00:30:50Z,1030000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2023-01-10T00:29:27.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,20,24,2023-01-10T00:30:50Z,1040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M53.00S,2023-01-10T00:29:27.4Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,20,24,2023-01-10T00:30:50Z,1050000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M36.00S,2023-01-10T00:31:11.2Z,1,REGULAR,2pt,Jump Shot,[],1629060,14.931011826544022,84.31372549019608,1610612764,22,24,2023-01-10T00:31:15Z,1060000,False,-172.0,88.0,1,left,R. Hachimura 19' pullup Jump Shot (2 PTS) (D. Wright 1 AST),"[1629060, 1626153]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,19.28,,,,,D. Wright,1626153.0,1.0,,,,,
109,PT03M18.00S,2023-01-10T00:31:28.1Z,1,REGULAR,3pt,Jump Shot,[],203468,95.48291721419186,97.54901960784314,1610612740,22,24,2023-01-10T00:31:32Z,1080000,False,238.0,-10.0,1,right,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.79,,,,,,,,,,,,
110,PT03M16.00S,2023-01-10T00:31:30.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,22,24,2023-01-10T00:31:32Z,1090000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,
111,PT03M07.00S,2023-01-10T00:31:44.4Z,1,REGULAR,foul,personal,[],1630700,,,1610612764,22,24,2023-01-10T00:31:52Z,1100000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 204001]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,1146.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
113,PT03M03.00S,2023-01-10T00:32:02.4Z,1,REGULAR,foul,personal,[],1630529,,,1610612764,22,24,2023-01-10T00:32:09Z,1120000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 204001]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left,1193.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
115,PT02M51.00S,2023-01-10T00:32:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,20.318659658344284,95.83333333333334,1610612764,25,24,2023-01-10T00:32:46Z,1140000,False,-229.0,138.0,1,left,K. Kuzma 26' 3PT step back (3 PTS),[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.78,,,,,,,,,,,,
116,PT02M39.00S,2023-01-10T00:32:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,87.33574244415243,53.18627450980392,1610612740,25,24,2023-01-10T00:32:56Z,1150000,False,16.0,67.0,1,right,MISS C. McCollum 6' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.84,,,,,,,,,,,,
117,PT02M37.00S,2023-01-10T00:32:52.8Z,1,REGULAR,rebound,offensive,[],203468,,,1610612740,25,24,2023-01-10T00:32:56Z,1160000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,116.0,3.0,2.0,1.0,,,,,,,,
118,PT02M36.00S,2023-01-10T00:32:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,93.11760840998686,57.107843137254896,1610612740,25,26,2023-01-10T00:33:24Z,1170000,False,36.0,12.0,1,right,C. McCollum tip Layup (16 PTS),[203468],1610612740.0,NOP,tip,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,3.75,,,,,,,,,,,,
119,PT02M23.00S,2023-01-10T00:33:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.783837056504599,56.127450980392155,1610612764,27,26,2023-01-10T00:33:12Z,1180000,False,-31.0,11.0,1,left,K. Kuzma driving reverse Layup (5 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,3.26,,,,,D. Avdija,1630166.0,1.0,,,,,
121,PT02M10.00S,2023-01-10T00:33:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630631,96.27135348226018,97.30392156862744,1610612740,27,29,2023-01-10T00:33:24Z,1200000,False,237.0,-17.0,1,right,J. Alvarado 3PT  (3 PTS) (L. Nance Jr. 2 AST),"[1630631, 1626204]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.71,,,,,L. Nance Jr.,1626204.0,2.0,,,,,
123,PT02M00.00S,2023-01-10T00:33:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,9.937582128777924,41.911764705882355,1610612764,27,29,2023-01-10T00:34:36Z,1220000,False,40.0,41.0,1,left,MISS R. Hachimura driving Layup - blocked,"[1629060, 203468]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.75,,,,,,,,,,,McCollum,203468.0
124,PT02M00.00S,2023-01-10T00:33:32.9Z,1,REGULAR,block,,[],203468,,,1610612764,27,29,2023-01-10T00:33:35Z,1230000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT01M58.00S,2023-01-10T00:33:34.9Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,27,29,2023-01-10T00:34:36Z,1240000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,123.0,4.0,3.0,1.0,,,,,,,,
126,PT01M57.00S,2023-01-10T00:33:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,8.229303547963205,51.225490196078425,1610612764,29,29,2023-01-10T00:34:47Z,1250000,False,-6.0,25.0,1,left,K. Kuzma Layup (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.56,,,,,,,,,,,,
127,PT01M51.00S,2023-01-10T00:33:44.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612740,29,29,2023-01-10T00:33:58Z,1260000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Jones 2 FT),"[1629060, 1630529]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,1198.0,1.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
129,PT01M51.00S,2023-01-10T00:34:08.8Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,29,30,2023-01-10T00:34:08Z,1280000,False,,,0,,H. Jones Free Throw 1 of 2 (3 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
130,PT01M51.00S,2023-01-10T00:34:09.4Z,1,REGULAR,substitution,out,[],204001,,,1610612740,29,30,2023-01-10T00:34:18Z,1290000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M51.00S,2023-01-10T00:34:09.4Z,1,REGULAR,substitution,out,[],203468,,,1610612740,29,30,2023-01-10T00:34:18Z,1300000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M51.00S,2023-01-10T00:34:09.4Z,1,REGULAR,substitution,in,[],201959,,,1610612740,29,30,2023-01-10T00:34:18Z,1310000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M51.00S,2023-01-10T00:34:09.4Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,29,30,2023-01-10T00:34:18Z,1320000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M51.00S,2023-01-10T00:34:34.0Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,29,31,2023-01-10T00:34:34Z,1330000,False,,,0,,H. Jones Free Throw 2 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
135,PT01M35.00S,2023-01-10T00:34:51.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,24.129434954007884,13.23529411764706,1610612764,32,31,2023-01-10T00:34:55Z,1340000,False,184.0,174.0,1,left,K. Kuzma 25' 3PT step back (10 PTS),[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,25.33,,,,,,,,,,,,
136,PT01M25.00S,2023-01-10T00:35:01.6Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,32,31,2023-01-10T00:35:07Z,1350000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1626153]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,
137,PT01M25.00S,2023-01-10T00:35:01.6Z,1,REGULAR,steal,,[],1626153,,,1610612764,32,31,2023-01-10T00:35:03Z,1360000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
138,PT01M22.00S,2023-01-10T00:35:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.601182654402102,55.392156862745104,1610612764,34,31,2023-01-10T00:35:12Z,1370000,False,-27.0,0.0,1,left,D. Avdija running Layup (2 PTS),[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.7,,,,,,,,,,,,
139,PT01M08.00S,2023-01-10T00:35:19.2Z,1,REGULAR,turnover,bad pass,[],1630530,,,1610612740,34,31,2023-01-10T00:35:22Z,1380000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1626153]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,
140,PT01M08.00S,2023-01-10T00:35:19.2Z,1,REGULAR,steal,,[],1626153,,,1610612764,34,31,2023-01-10T00:35:20Z,1390000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M57.70S,2023-01-10T00:35:33.1Z,1,REGULAR,foul,offensive,['inpenalty'],201959,,,1610612764,34,31,2023-01-10T00:35:41Z,1400000,False,,,0,,T. Gibson off-the-ball offensive FOUL (2 PF),"[201959, 1630530]",1610612764.0,WAS,off-the-ball,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,1146.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
143,PT00M57.70S,2023-01-10T00:35:33.1Z,1,REGULAR,turnover,offensive foul,[],201959,,,1610612764,34,31,2023-01-10T00:35:33Z,1420000,False,,,0,,T. Gibson offensive foul TURNOVER (1 TO),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,1146.0,,,,,,,,,,,,,,,1.0,,,,
144,PT00M57.70S,2023-01-10T00:35:39.8Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,34,31,2023-01-10T00:35:42Z,1430000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M57.70S,2023-01-10T00:35:39.8Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,34,31,2023-01-10T00:35:42Z,1440000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M47.70S,2023-01-10T00:36:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,93.9060446780552,62.00980392156863,1610612740,34,33,2023-01-10T00:36:06Z,1450000,False,60.0,5.0,1,right,T. Murphy III 6' driving Layup (2 PTS) (J. Alvarado 2 AST),"[1630530, 1630631]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.02,,,,,J. Alvarado,1630631.0,2.0,,,,,
148,PT00M36.20S,2023-01-10T00:36:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,30.042706964520367,25.245098039215684,1610612764,34,33,2023-01-10T00:36:20Z,1470000,False,124.0,230.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.11,,,,,,,,,,,,
149,PT00M32.80S,2023-01-10T00:36:18.0Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,34,33,2023-01-10T00:36:20Z,1480000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,
150,PT00M13.10S,2023-01-10T00:36:38.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,92.46057818659659,53.67647058823529,1610612740,34,35,2023-01-10T00:36:43Z,1490000,False,18.0,18.0,1,right,L. Nance Jr. cutting DUNK (2 PTS) (T. Murphy III 1 AST),"[1626204, 1630530]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.6,,,,,T. Murphy III,1630530.0,1.0,,,,,
152,PT00M02.30S,2023-01-10T00:36:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628398,31.225361366622867,81.61764705882352,1610612764,37,35,2023-01-10T00:36:58Z,1510000,False,-158.0,241.0,1,left,K. Kuzma 28' 3PT pullup (13 PTS),[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,28.82,,,,,,,,,,,,
154,PT00M01.00S,2023-01-10T00:37:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,27.414586070959263,11.519607843137255,1610612740,37,35,2023-01-10T00:37:20Z,1530000,False,-192.0,630.0,1,right,MISS N. Marshall 65' running 3PT,[1630230],1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,65.85,,,,,,,,,,,,
155,PT00M01.00S,2023-01-10T00:37:02.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,37,35,2023-01-10T00:37:20Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,154.0,,,,,,,,,,,
156,PT00M00.00S,2023-01-10T00:37:17.9Z,1,REGULAR,period,end,[],0,,,1610612740,37,35,2023-01-10T00:37:17Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-01-10T00:37:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,37,35,2023-01-10T00:39:35Z,1560000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-01-10T00:37:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,37,35,2023-01-10T00:39:35Z,1570000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-01-10T00:37:27.0Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,37,35,2023-01-10T00:39:35Z,1580000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-10T00:37:27.0Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,37,35,2023-01-10T00:39:35Z,1590000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-10T00:39:48.2Z,2,REGULAR,period,start,[],0,,,1610612740,37,35,2023-01-10T00:39:48Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M44.00S,2023-01-10T00:40:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.19776609724047,57.107843137254896,1610612740,37,35,2023-01-10T00:40:07Z,1610000,False,36.0,21.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.11,,,,,,,,,,,,
163,PT11M42.00S,2023-01-10T00:40:04.6Z,2,REGULAR,rebound,defensive,[],201959,,,1610612764,37,35,2023-01-10T00:40:07Z,1620000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,
164,PT11M24.00S,2023-01-10T00:40:23.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201959,5.732588699080158,47.05882352941176,1610612764,39,35,2023-01-10T00:40:28Z,1630000,False,15.0,1.0,1,left,T. Gibson driving bank Hook (4 PTS) (R. Hachimura 1 AST),"[201959, 1629060]",1610612764.0,WAS,driving bank,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.48,,,,,R. Hachimura,1629060.0,1.0,,,,,
166,PT11M01.00S,2023-01-10T00:40:45.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.85479632063075,50.0,1610612740,39,37,2023-01-10T00:40:51Z,1650000,False,0.0,15.0,1,right,J. Valanciunas Hook (8 PTS) (D. Graham 1 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.47,,,,,D. Graham,1628984.0,1.0,,,,,
168,PT10M42.00S,2023-01-10T00:41:05.7Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.09395532194481,80.14705882352942,1610612764,39,37,2023-01-10T00:41:10Z,1670000,False,-151.0,240.0,1,left,MISS K. Kuzma 28' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.32,,,,,,,,,,,,
169,PT10M38.00S,2023-01-10T00:41:09.7Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,39,37,2023-01-10T00:41:10Z,1680000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,
170,PT10M26.00S,2023-01-10T00:41:21.8Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612740,39,37,2023-01-10T00:41:34Z,1690000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1626153, 202685]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,1146.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
