actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
254,PT04M47.00S,2023-03-04T22:53:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612764,44,38,2023-03-04T22:53:11Z,2460000,False,,,0,,G. Trent Jr. shooting personal FOUL (2 PF) (Wright 2 FT),"[1629018, 1626153]",1610612761.0,TOR,1662.0,Trent Jr.,G. Trent Jr.,shooting,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Wright,1626153.0,,,,,
256,PT04M47.00S,2023-03-04T22:53:26.2Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,45,38,2023-03-04T22:53:26Z,2480000,False,,,0,,D. Wright Free Throw 1 of 2 (3 PTS),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
257,PT04M47.00S,2023-03-04T22:53:26.8Z,2,REGULAR,substitution,out,[],203115,,,1610612764,45,38,2023-03-04T22:53:35Z,2490000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M47.00S,2023-03-04T22:53:26.8Z,2,REGULAR,substitution,out,[],1629018,,,1610612764,45,38,2023-03-04T22:53:35Z,2500000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M47.00S,2023-03-04T22:53:26.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612764,45,38,2023-03-04T22:53:35Z,2510000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M47.00S,2023-03-04T22:53:26.8Z,2,REGULAR,substitution,in,[],1627751,,,1610612764,45,38,2023-03-04T22:53:35Z,2520000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M47.00S,2023-03-04T22:53:53.1Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,46,38,2023-03-04T22:53:53Z,2530000,False,,,0,,D. Wright Free Throw 2 of 2 (4 PTS),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
262,PT04M35.00S,2023-03-04T22:54:11.3Z,2,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612761,46,38,2023-03-04T22:54:18Z,2540000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628398, 1627783]",1610612764.0,WAS,1628484.0,Kuzma,K. Kuzma,shooting,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,1.0,Siakam,1627783.0,,,,,
264,PT04M35.00S,2023-03-04T22:54:37.8Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,46,39,2023-03-04T22:54:37Z,2560000,False,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
265,PT04M35.00S,2023-03-04T22:54:57.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,46,40,2023-03-04T22:54:57Z,2570000,False,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
266,PT04M26.00S,2023-03-04T22:55:09.2Z,2,REGULAR,2pt,Jump Shot,[],203078,85.23324572930355,17.647058823529413,1610612764,46,40,2023-03-04T22:55:14Z,2580000,False,-162.0,86.0,1,right,MISS B. Beal 18' pullup Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,Mid-Range,16-24 Left,18.34,Missed,,,,,,,,,,,,,,,,,
267,PT04M22.00S,2023-03-04T22:55:13.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,46,40,2023-03-04T22:55:14Z,2590000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Mid-Range,16-24 Left,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,
268,PT04M17.00S,2023-03-04T22:55:20.5Z,2,REGULAR,foul,personal,[],1626153,,,1610612761,46,40,2023-03-04T22:56:15Z,2600000,False,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1627783]",1610612764.0,WAS,1628484.0,Wright,D. Wright,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,,,,
271,PT04M04.00S,2023-03-04T22:56:12.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,24.78646517739816,91.91176470588235,1610612761,46,43,2023-03-04T22:56:17Z,2630000,False,-210.0,180.0,1,left,F. VanVleet 27' 3PT  (5 PTS) (P. Siakam 2 AST),"[1627832, 1627783]",1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Left Center,27.66,Made,5.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,
273,PT03M34.00S,2023-03-04T22:56:41.8Z,2,REGULAR,2pt,Jump Shot,[],203078,75.3777923784494,49.26470588235294,1610612764,46,43,2023-03-04T22:56:45Z,2650000,False,-4.0,179.0,1,right,MISS B. Beal 17' pullup Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,Mid-Range,16-24 Center,17.89,Missed,,,,,,,,,,,,,,,,,
274,PT03M31.00S,2023-03-04T22:56:45.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,46,43,2023-03-04T22:56:45Z,2660000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,Mid-Range,16-24 Center,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,
275,PT03M22.00S,2023-03-04T22:56:53.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,16.245072273324574,66.42156862745098,1610612761,46,45,2023-03-04T22:57:00Z,2670000,False,-82.0,100.0,1,left,P. Siakam 12' pullup Jump Shot (10 PTS),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,pullup,,,,,,,Mid-Range,8-16 Left,12.95,Made,10.0,,,,,,,,,,,,,,,,
276,PT03M08.00S,2023-03-04T22:57:08.2Z,2,REGULAR,turnover,bad pass,[],204001,,,1610612764,46,45,2023-03-04T22:57:13Z,2680000,False,,,0,,K. Porzingis bad pass TURNOVER (2 TO),"[204001, 1628384]",1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0
277,PT03M08.00S,2023-03-04T22:57:08.2Z,2,REGULAR,steal,,[],1628384,,,1610612761,46,45,2023-03-04T22:57:10Z,2690000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
278,PT03M05.00S,2023-03-04T22:57:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1628384,8.623521681997373,53.67647058823529,1610612761,46,47,2023-03-04T22:57:26Z,2700000,False,-18.0,29.0,1,left,O. Anunoby cutting Layup (4 PTS) (P. Siakam 3 AST),"[1628384, 1627783]",1610612761.0,TOR,,Anunoby,O. Anunoby,cutting,,,,,,,Restricted Area,0-8 Center,3.4,Made,4.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,
279,PT03M05.00S,2023-03-04T22:57:15.6Z,2,REGULAR,violation,defensive goaltending,[],1628398,,,1610612761,46,47,2023-03-04T22:57:26Z,2710000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,1179.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M45.00S,2023-03-04T22:57:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.56307490144546,52.94117647058824,1610612764,48,47,2023-03-04T22:57:49Z,2720000,False,15.0,-1.0,1,right,K. Kuzma Layup (7 PTS) (B. Beal 3 AST),"[1628398, 203078]",1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Restricted Area,0-8 Center,1.48,Made,7.0,B. Beal,203078.0,3.0,,,,,,,,,,,,,
282,PT02M29.00S,2023-03-04T22:58:00.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,20.581471747700395,93.62745098039215,1610612761,48,47,2023-03-04T22:58:06Z,2740000,False,-218.0,141.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,
283,PT02M27.00S,2023-03-04T22:58:02.6Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,48,47,2023-03-04T22:58:06Z,2750000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,Young,T. Young,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,,
284,PT02M26.00S,2023-03-04T22:58:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,7.440867279894875,45.83333333333333,1610612761,48,47,2023-03-04T22:59:21Z,2760000,False,21.0,17.0,1,left,MISS T. Young putback Layup - blocked,"[201152, 204001]",1610612761.0,TOR,,Young,T. Young,putback,,,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,Porzingis,204001.0,,,
285,PT02M26.00S,2023-03-04T22:58:04.9Z,2,REGULAR,block,,[],204001,,,1610612761,48,47,2023-03-04T22:58:08Z,2770000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
286,PT02M26.00S,2023-03-04T22:58:04.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,48,47,2023-03-04T22:58:10Z,2780000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Restricted Area,0-8 Center,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,,
287,PT02M11.00S,2023-03-04T22:58:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628398,67.88764783180025,76.7156862745098,1610612764,48,47,2023-03-04T22:58:26Z,2790000,False,134.0,249.0,1,right,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,
288,PT02M07.00S,2023-03-04T22:58:24.3Z,2,REGULAR,rebound,offensive,[],203078,,,1610612764,48,47,2023-03-04T22:58:26Z,2800000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,
289,PT02M05.00S,2023-03-04T22:58:25.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203078,90.3580814717477,75.0,1610612764,48,47,2023-03-04T22:58:29Z,2810000,False,125.0,38.0,1,right,MISS B. Beal 13' bank Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,bank,,,,,,,Mid-Range,8-16 Right,13.07,Missed,,,,,,,,,,,,,,,,,
290,PT02M03.00S,2023-03-04T22:58:27.6Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,48,47,2023-03-04T22:58:27Z,2820000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[201152],1610612761.0,TOR,,Young,T. Young,,,,,,,,Mid-Range,8-16 Right,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,,
292,PT02M00.00S,2023-03-04T22:58:31.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201152,7.835085413929041,55.14705882352941,1610612761,48,49,2023-03-04T22:58:37Z,2830000,False,-26.0,21.0,1,left,T. Young running DUNK (2 PTS) (F. VanVleet 4 AST),"[201152, 1627832]",1610612761.0,TOR,,Young,T. Young,running,,,,,,,Restricted Area,0-8 Center,3.33,Made,2.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,
294,PT01M35.00S,2023-03-04T22:58:55.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,91.80354796320631,50.73529411764706,1610612764,50,49,2023-03-04T22:59:00Z,2850000,False,4.0,25.0,1,right,K. Porzingis driving DUNK (16 PTS) (D. Wright 4 AST),"[204001, 1626153]",1610612764.0,WAS,,Porzingis,K. Porzingis,driving,,,,,,,Restricted Area,0-8 Center,2.48,Made,16.0,D. Wright,1626153.0,4.0,,,,,,,,,,,,,
296,PT01M20.00S,2023-03-04T22:59:10.6Z,2,REGULAR,turnover,lost ball,[],201152,,,1610612761,50,49,2023-03-04T22:59:15Z,2870000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[201152, 1626153]",1610612761.0,TOR,,Young,T. Young,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
297,PT01M20.00S,2023-03-04T22:59:10.6Z,2,REGULAR,steal,,[],1626153,,,1610612764,50,49,2023-03-04T22:59:12Z,2880000,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
298,PT01M16.00S,2023-03-04T22:59:15.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,93.24901445466492,46.07843137254902,1610612764,52,49,2023-03-04T22:59:46Z,2890000,False,-20.0,11.0,1,right,K. Kuzma running Layup (9 PTS),[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,running,,,,,,,Restricted Area,0-8 Center,2.25,Made,9.0,,,,,,,,,,,,,,,,
299,PT01M16.00S,2023-03-04T22:59:23.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,52,49,2023-03-04T22:59:23Z,2900000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M16.00S,2023-03-04T23:00:34.3Z,2,REGULAR,substitution,out,[],201152,,,1610612761,52,49,2023-03-04T23:02:01Z,2910000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M16.00S,2023-03-04T23:00:34.3Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,52,49,2023-03-04T23:02:01Z,2920000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M54.10S,2023-03-04T23:02:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,13.87976346911958,41.66666666666667,1610612761,52,51,2023-03-04T23:02:39Z,2930000,False,42.0,78.0,1,left,F. VanVleet 8' pullup Jump Shot (7 PTS),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,pullup,,,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,7.0,,,,,,,,,,,,,,,,
303,PT00M38.90S,2023-03-04T23:02:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.43823915900131,59.80392156862745,1610612764,52,51,2023-03-04T23:02:56Z,2940000,False,49.0,47.0,1,right,MISS K. Porzingis 6' floating Shot,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,floating,,,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,
304,PT00M36.40S,2023-03-04T23:02:55.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,52,51,2023-03-04T23:02:56Z,2950000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,303.0,2.0,1.0,1.0,,,,,,,,,
305,PT00M33.00S,2023-03-04T23:03:00.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627751,4.28712220762155,49.26470588235294,1610612761,52,53,2023-03-04T23:03:49Z,2960000,False,4.0,-12.0,1,left,J. Poeltl alley-oop DUNK (4 PTS) (F. VanVleet 5 AST),"[1627751, 1627832]",1610612761.0,TOR,,Poeltl,J. Poeltl,alley-oop,,,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,,
307,PT00M33.00S,2023-03-04T23:03:03.0Z,2,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612761,52,53,2023-03-04T23:03:15Z,2980000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Poeltl 1 FT),"[1628398, 1627751]",1610612764.0,WAS,1662.0,Kuzma,K. Kuzma,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,1.0,Poeltl,1627751.0,,,,,
309,PT00M33.00S,2023-03-04T23:03:20.2Z,2,REGULAR,substitution,out,[],1628398,,,1610612761,52,53,2023-03-04T23:03:26Z,3000000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M33.00S,2023-03-04T23:03:20.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612761,52,53,2023-03-04T23:03:26Z,3010000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M33.00S,2023-03-04T23:03:49.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627751,,,1610612761,52,53,2023-03-04T23:03:52Z,3020000,False,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
312,PT00M31.30S,2023-03-04T23:03:51.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,52,53,2023-03-04T23:03:52Z,3030000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,
313,PT00M17.00S,2023-03-04T23:04:07.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612764,52,53,2023-03-04T23:04:13Z,3040000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Beal 2 FT),"[1628384, 203078]",1610612761.0,TOR,1662.0,Anunoby,O. Anunoby,shooting,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,0.0,Beal,203078.0,,,,,
315,PT00M17.00S,2023-03-04T23:04:37.6Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,52,53,2023-03-04T23:04:37Z,3060000,False,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
316,PT00M17.00S,2023-03-04T23:04:37.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,52,53,2023-03-04T23:04:37Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,
317,PT00M17.00S,2023-03-04T23:04:40.0Z,2,REGULAR,substitution,out,[],1630692,,,1610612764,52,53,2023-03-04T23:04:45Z,3080000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M17.00S,2023-03-04T23:04:40.0Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,52,53,2023-03-04T23:04:45Z,3090000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M17.00S,2023-03-04T23:05:03.6Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,53,53,2023-03-04T23:05:03Z,3100000,False,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
320,PT00M01.70S,2023-03-04T23:05:25.4Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.946780551905388,39.950980392156865,1610612761,53,53,2023-03-04T23:05:30Z,3110000,False,50.0,163.0,1,left,MISS P. Siakam 17' turnaround Shot,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,turnaround,,,,,,,Mid-Range,16-24 Center,17.07,Missed,,,,,,,,,,,,,,,,,
321,PT00M01.70S,2023-03-04T23:05:25.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,53,53,2023-03-04T23:05:30Z,3120000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Mid-Range,16-24 Center,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,
322,PT00M00.00S,2023-03-04T23:05:32.8Z,2,REGULAR,period,end,[],0,,,1610612764,53,53,2023-03-04T23:05:32Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-03-04T23:20:13.7Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,53,53,2023-03-04T23:20:39Z,3140000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-03-04T23:20:13.7Z,3,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,53,53,2023-03-04T23:20:39Z,3150000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-03-04T23:20:43.0Z,3,REGULAR,period,start,[],0,,,1610612761,53,53,2023-03-04T23:20:43Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M48.00S,2023-03-04T23:20:54.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,74.98357424441524,86.51960784313727,1610612761,53,56,2023-03-04T23:20:58Z,3170000,False,183.0,183.0,1,right,F. VanVleet 25' 3PT  (10 PTS) (P. Siakam 4 AST),"[1627832, 1627783]",1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Right Center,25.83,Made,10.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,
328,PT11M22.00S,2023-03-04T23:21:20.7Z,3,REGULAR,3pt,Jump Shot,[],1626153,5.075558475689881,97.05882352941177,1610612764,56,56,2023-03-04T23:21:25Z,3190000,False,-235.0,-5.0,1,left,D. Wright 3PT  (7 PTS) (B. Beal 4 AST),"[1626153, 203078]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Left Corner 3,24+ Left,23.53,Made,7.0,B. Beal,203078.0,4.0,,,,,,,,,,,,,
330,PT11M10.00S,2023-03-04T23:21:31.5Z,3,REGULAR,3pt,Jump Shot,[],1628384,95.0886990801577,98.0392156862745,1610612761,56,56,2023-03-04T23:21:36Z,3210000,False,240.0,-6.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,
331,PT11M07.00S,2023-03-04T23:21:34.9Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,56,56,2023-03-04T23:21:34Z,3220000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Right Corner 3,24+ Right,,,,,,,330.0,3.0,2.0,1.0,,,,,,,,,
332,PT11M04.00S,2023-03-04T23:21:37.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,65.91655716162943,43.872549019607845,1610612761,56,56,2023-03-04T23:21:41Z,3230000,False,-31.0,268.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,
333,PT11M01.00S,2023-03-04T23:21:40.8Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,56,56,2023-03-04T23:21:41Z,3240000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Above the Break 3,24+ Center,,,,,,,332.0,5.0,5.0,0.0,,,,,,,,,
334,PT10M43.00S,2023-03-04T23:21:59.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,8.623521681997373,51.71568627450981,1610612764,58,56,2023-03-04T23:22:03Z,3250000,False,-9.0,29.0,1,left,D. Gafford cutting DUNK (9 PTS) (D. Wright 5 AST),"[1629655, 1626153]",1610612764.0,WAS,,Gafford,D. Gafford,cutting,,,,,,,Restricted Area,0-8 Center,2.99,Made,9.0,D. Wright,1626153.0,5.0,,,,,,,,,,,,,
336,PT10M25.00S,2023-03-04T23:22:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.5407358738502,54.166666666666664,1610612761,58,58,2023-03-04T23:22:21Z,3270000,False,21.0,27.0,1,right,J. Poeltl cutting Layup (6 PTS) (S. Barnes 3 AST),"[1627751, 1630567]",1610612761.0,TOR,,Poeltl,J. Poeltl,cutting,,,,,,,Restricted Area,0-8 Center,3.41,Made,6.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,
338,PT10M02.00S,2023-03-04T23:22:39.2Z,3,REGULAR,3pt,Jump Shot,[],1626153,13.748357424441524,3.431372549019608,1610612764,61,58,2023-03-04T23:23:01Z,3290000,False,233.0,77.0,1,left,D. Wright 24' 3PT  (10 PTS) (B. Beal 5 AST),"[1626153, 203078]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Right Corner 3,24+ Right,24.51,Made,10.0,B. Beal,203078.0,5.0,,,,,,,,,,,,,
