actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
92,PT05M37.00S,2022-12-04T23:25:31.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,13.87976346911958,52.94117647058824,1610612764,15,16,2022-12-04T23:25:35Z,920000,False,-15.0,78.0,1,left,MISS K. Kuzma 7' driving floating bank Shot,[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
93,PT05M35.00S,2022-12-04T23:25:33.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,15,16,2022-12-04T23:25:35Z,930000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,92.0,4.0,3.0,1.0,,,,,,,,,,,,,,
94,PT05M28.00S,2022-12-04T23:25:41.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,91.01511169513797,56.372549019607845,1610612747,15,18,2022-12-04T23:25:47Z,940000,False,32.0,32.0,1,right,A. Davis driving Hook (4 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,,,4.0,,,,,,,,
95,PT05M14.00S,2022-12-04T23:25:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.35676741130092,31.862745098039213,1610612764,15,18,2022-12-04T23:25:59Z,950000,False,91.0,242.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
96,PT05M12.00S,2022-12-04T23:25:57.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,15,18,2022-12-04T23:25:59Z,960000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT05M07.00S,2022-12-04T23:26:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,93.38042049934296,47.30392156862745,1610612747,15,18,2022-12-04T23:26:06Z,970000,False,-13.0,10.0,1,right,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
98,PT05M03.00S,2022-12-04T23:26:06.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,15,18,2022-12-04T23:26:06Z,980000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,97.0,3.0,3.0,0.0,,,,,,,,,,,,,,
99,PT04M59.00S,2022-12-04T23:26:10.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,24.78646517739816,87.5,1610612764,15,18,2022-12-04T23:27:38Z,990000,False,-188.0,180.0,1,left,MISS M. Morris 26' pullup 3PT,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
100,PT04M55.00S,2022-12-04T23:26:14.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,15,18,2022-12-04T23:26:15Z,1000000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,99.0,5.0,4.0,1.0,,,,,,,,,,,,,,
101,PT04M53.00S,2022-12-04T23:26:16.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,72.22404730617609,13.480392156862745,1610612747,15,18,2022-12-04T23:26:23Z,1010000,False,-183.0,209.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.72,Missed,,,,,,,,,,,,,,,,,,
102,PT04M51.00S,2022-12-04T23:26:18.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,15,18,2022-12-04T23:26:26Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,101.0,,,,,,,,,,,,,,,,,
103,PT04M51.00S,2022-12-04T23:26:27.6Z,1,REGULAR,foul,personal,[],1630166,,,1610612747,15,18,2022-12-04T23:26:59Z,1030000,False,,,0,,D. Avdija loose ball personal FOUL (1 PF),"[1630166, 203076]",1610612764.0,WAS,loose ball,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,200832.0,1.0,0.0,Davis,203076.0,,,,,,,,,
105,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,out,[],1628420,,,1610612747,15,18,2022-12-04T23:26:56Z,1050000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,out,[],1628398,,,1610612747,15,18,2022-12-04T23:26:56Z,1060000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,out,[],2544,,,1610612747,15,18,2022-12-04T23:26:56Z,1070000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,out,[],203471,,,1610612747,15,18,2022-12-04T23:26:56Z,1080000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,in,[],1630692,,,1610612747,15,18,2022-12-04T23:26:56Z,1090000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,in,[],1630264,,,1610612747,15,18,2022-12-04T23:26:56Z,1100000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,15,18,2022-12-04T23:26:56Z,1110000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M51.00S,2022-12-04T23:26:44.2Z,1,REGULAR,substitution,in,[],1628972,,,1610612747,15,18,2022-12-04T23:26:56Z,1120000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M38.00S,2022-12-04T23:27:00.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201566,96.66557161629436,4.901960784313726,1610612747,15,18,2022-12-04T23:27:06Z,1130000,False,-225.0,-21.0,1,right,MISS R. Westbrook step back 3PT,[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
114,PT04M35.00S,2022-12-04T23:27:03.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,15,18,2022-12-04T23:27:06Z,1140000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,113.0,3.0,3.0,0.0,,,,,,,,,,,,,,
115,PT04M28.00S,2022-12-04T23:27:10.7Z,1,REGULAR,3pt,Jump Shot,[],1630166,6.258212877792378,5.88235294117647,1610612764,15,18,2022-12-04T23:27:17Z,1150000,False,221.0,6.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,22.07,Missed,,,,,,,,,,,,,,,,,,
116,PT04M24.00S,2022-12-04T23:27:14.7Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,15,18,2022-12-04T23:27:17Z,1160000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT04M19.00S,2022-12-04T23:27:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,93.38042049934296,61.76470588235294,1610612747,15,18,2022-12-04T23:27:22Z,1170000,False,59.0,10.0,1,right,MISS L. Walker IV driving Layup,[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
118,PT04M17.00S,2022-12-04T23:27:20.6Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,15,18,2022-12-04T23:27:22Z,1180000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,4.0,4.0,0.0,,,,,,,,,,,,,,
119,PT04M13.00S,2022-12-04T23:27:25.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630557,12.040078843626807,58.08823529411765,1610612764,17,18,2022-12-04T23:27:33Z,1190000,False,-40.0,61.0,1,left,C. Kispert 7' driving floating Jump Shot (2 PTS) (D. Avdija 1 AST),"[1630557, 1630166]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,,,,,,,,,,2.0,,,D. Avdija,1630166.0,1.0,,,
121,PT03M55.00S,2022-12-04T23:27:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628972,77.7431011826544,7.598039215686274,1610612747,17,21,2022-12-04T23:27:47Z,1210000,False,-212.0,157.0,1,right,T. Brown Jr. 26' 3PT  (3 PTS) (R. Westbrook 3 AST),"[1628972, 201566]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,26.36,Made,,,,,,,,,,3.0,,,R. Westbrook,201566.0,3.0,,,
123,PT03M43.00S,2022-12-04T23:27:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,36.35019710906702,47.794117647058826,1610612764,17,21,2022-12-04T23:27:59Z,1230000,False,11.0,289.0,1,left,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,28.94,Missed,,,,,,,,,,,,,,,,,,
124,PT03M40.00S,2022-12-04T23:27:57.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,17,21,2022-12-04T23:27:59Z,1240000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT03M34.00S,2022-12-04T23:28:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.83245729303549,37.5,1610612747,17,23,2022-12-04T23:28:09Z,1250000,False,-62.0,43.0,1,right,A. Davis 7' driving floating Jump Shot (6 PTS) (R. Westbrook 4 AST),"[203076, 201566]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,,,,,,,,,,6.0,,,R. Westbrook,201566.0,4.0,,,
127,PT03M34.00S,2022-12-04T23:28:07.5Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612747,17,23,2022-12-04T23:28:14Z,1270000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Davis 1 FT),"[204001, 203076]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,1.0,0.0,Davis,203076.0,,,,,,,,,
129,PT03M34.00S,2022-12-04T23:28:15.5Z,1,REGULAR,substitution,out,[],1630166,,,1610612747,17,23,2022-12-04T23:29:06Z,1290000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M34.00S,2022-12-04T23:28:15.5Z,1,REGULAR,substitution,out,[],1629022,,,1610612747,17,23,2022-12-04T23:29:06Z,1300000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M34.00S,2022-12-04T23:28:15.5Z,1,REGULAR,substitution,in,[],203115,,,1610612747,17,23,2022-12-04T23:29:06Z,1310000,False,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M34.00S,2022-12-04T23:28:15.5Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,17,23,2022-12-04T23:29:06Z,1320000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M34.00S,2022-12-04T23:28:48.7Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,17,24,2022-12-04T23:28:48Z,1330000,False,,,0,,A. Davis Free Throw 1 of 1 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
134,PT03M22.00S,2022-12-04T23:29:04.3Z,1,REGULAR,3pt,Jump Shot,[],204001,32.802233902759525,48.77450980392157,1610612764,17,24,2022-12-04T23:29:08Z,1340000,False,6.0,256.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
135,PT03M19.00S,2022-12-04T23:29:07.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,17,24,2022-12-04T23:29:08Z,1350000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,134.0,6.0,5.0,1.0,,,,,,,,,,,,,,
136,PT03M15.00S,2022-12-04T23:29:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,89.04402102496715,48.03921568627451,1610612747,17,26,2022-12-04T23:29:21Z,1360000,False,-10.0,50.0,1,right,A. Davis driving Layup (9 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,,,,,,,,,,9.0,,,,,,,,
137,PT03M15.00S,2022-12-04T23:29:17.8Z,1,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612747,17,26,2022-12-04T23:29:24Z,1370000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Davis 1 FT),"[1630557, 203076]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Davis,203076.0,,,,,,,,,
139,PT03M15.00S,2022-12-04T23:29:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,26,2022-12-04T23:29:27Z,1390000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M15.00S,2022-12-04T23:32:27.6Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,17,27,2022-12-04T23:32:27Z,1400000,False,,,0,,A. Davis Free Throw 1 of 1 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
141,PT02M58.00S,2022-12-04T23:32:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,19.136005256241788,47.30392156862745,1610612764,19,27,2022-12-04T23:32:51Z,1410000,False,13.0,127.0,1,left,K. Porzingis 12' floating Jump Shot (2 PTS),[204001],1610612764.0,WAS,floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,,,,,,,,,,2.0,,,,,,,,
142,PT02M44.00S,2022-12-04T23:33:00.4Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,19,27,2022-12-04T23:33:06Z,1420000,False,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 204001]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Porzingis,204001.0
143,PT02M44.00S,2022-12-04T23:33:00.4Z,1,REGULAR,steal,,[],204001,,,1610612764,19,27,2022-12-04T23:33:04Z,1430000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
144,PT02M36.00S,2022-12-04T23:33:13.4Z,1,REGULAR,foul,personal,[],1628972,,,1610612764,19,27,2022-12-04T23:33:27Z,1440000,False,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 204001]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Center,,,,,,,200832.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
146,PT02M36.00S,2022-12-04T23:33:22.7Z,1,REGULAR,substitution,out,[],203076,,,1610612764,19,27,2022-12-04T23:33:29Z,1460000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M36.00S,2022-12-04T23:33:22.7Z,1,REGULAR,substitution,in,[],1628418,,,1610612764,19,27,2022-12-04T23:33:29Z,1470000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M33.00S,2022-12-04T23:33:35.1Z,1,REGULAR,foul,personal,[],1629117,,,1610612764,19,27,2022-12-04T23:33:44Z,1480000,False,,,0,,W. Gabriel personal FOUL (1 PF),"[1629117, 204001]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
150,PT02M33.00S,2022-12-04T23:33:43.9Z,1,REGULAR,substitution,out,[],1630264,,,1610612764,19,27,2022-12-04T23:33:51Z,1500000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M33.00S,2022-12-04T23:33:43.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,19,27,2022-12-04T23:33:51Z,1510000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M28.00S,2022-12-04T23:34:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,21.76412614980289,94.11764705882352,1610612764,22,27,2022-12-04T23:34:08Z,1520000,False,-221.0,152.0,1,left,C. Kispert 26' 3PT  (5 PTS) (J. Goodwin 1 AST),"[1630557, 1630692]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.8,Made,,,,,,,,,,5.0,,,J. Goodwin,1630692.0,1.0,,,
154,PT02M09.00S,2022-12-04T23:34:23.0Z,1,REGULAR,2pt,Jump Shot,[],201566,71.56701708278581,51.71568627450981,1610612747,22,29,2022-12-04T23:34:26Z,1540000,False,9.0,215.0,1,right,R. Westbrook 21' pullup Jump Shot (2 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,21.5,Made,,,,,,,,,,2.0,,,,,,,,
155,PT01M47.00S,2022-12-04T23:34:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,6.783837056504599,48.03921568627451,1610612764,22,29,2022-12-04T23:34:48Z,1550000,False,10.0,11.0,1,left,MISS J. Goodwin driving Layup,[1630692],1610612764.0,WAS,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2022-12-04T23:34:45.9Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612764,22,29,2022-12-04T23:34:45Z,1560000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,
157,PT01M45.00S,2022-12-04T23:34:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,8.09789750328515,45.588235294117645,1610612764,22,29,2022-12-04T23:36:12Z,1570000,False,22.0,24.0,1,left,MISS J. Goodwin tip Layup,[1630692],1610612764.0,WAS,tip,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
158,PT01M45.00S,2022-12-04T23:34:47.5Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612764,22,29,2022-12-04T23:34:50Z,1580000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:0),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,157.0,2.0,0.0,2.0,,,,,,,,,,,,,,
159,PT01M40.00S,2022-12-04T23:34:57.3Z,1,REGULAR,foul,personal,[],1629117,,,1610612764,22,29,2022-12-04T23:35:07Z,1590000,False,,,0,,W. Gabriel personal FOUL (2 PF),"[1629117, 204001]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,
161,PT01M34.00S,2022-12-04T23:35:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630692,6.1268068331143235,46.07843137254902,1610612764,22,29,2022-12-04T23:35:24Z,1610000,False,20.0,5.0,1,left,MISS J. Goodwin floating Shot,[1630692],1610612764.0,WAS,floating,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
162,PT01M32.00S,2022-12-04T23:35:21.2Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,22,29,2022-12-04T23:35:21Z,1620000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT01M25.00S,2022-12-04T23:35:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,81.2910643889619,62.5,1610612747,22,31,2022-12-04T23:35:34Z,1630000,False,62.0,123.0,1,right,R. Westbrook 13' turnaround fadeaway Jump Shot (4 PTS),[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,13.83,Made,,,,,,,,,,4.0,,,,,,,,
164,PT01M13.00S,2022-12-04T23:35:40.7Z,1,REGULAR,3pt,Jump Shot,[],203115,32.40801576872536,60.29411764705882,1610612764,22,31,2022-12-04T23:35:45Z,1640000,False,-51.0,252.0,1,left,MISS W. Barton 25' step back 3PT,[203115],1610612764.0,WAS,step back,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
165,PT01M11.00S,2022-12-04T23:35:42.7Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,22,31,2022-12-04T23:35:48Z,1650000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT00M54.40S,2022-12-04T23:36:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,90.75229960578186,53.92156862745098,1610612747,22,33,2022-12-04T23:36:06Z,1660000,False,20.0,34.0,1,right,T. Bryant cutting Layup (2 PTS) (R. Westbrook 5 AST),"[1628418, 201566]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,,2.0,,,R. Westbrook,201566.0,5.0,,,
168,PT00M41.80S,2022-12-04T23:36:18.0Z,1,REGULAR,2pt,Jump Shot,[],204001,7.703679369250986,76.9607843137255,1610612764,24,33,2022-12-04T23:36:21Z,1680000,False,-135.0,20.0,1,left,K. Porzingis 13' step back Jump Shot (4 PTS) (W. Barton 1 AST),"[204001, 203115]",1610612764.0,WAS,step back,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,13.63,Made,,,,,,,,,,4.0,,,W. Barton,203115.0,1.0,,,
170,PT00M34.20S,2022-12-04T23:36:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629117,77.21747700394218,89.70588235294117,1610612747,24,33,2022-12-04T23:36:32Z,1700000,False,199.0,162.0,1,right,MISS W. Gabriel 25' 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
171,PT00M31.30S,2022-12-04T23:36:30.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,24,33,2022-12-04T23:36:32Z,1710000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,170.0,4.0,4.0,0.0,,,,,,,,,,,,,,
172,PT00M12.60S,2022-12-04T23:36:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630692,18.873193166885677,92.64705882352942,1610612764,27,33,2022-12-04T23:36:54Z,1720000,False,-213.0,125.0,1,left,J. Goodwin 24' 3PT  (3 PTS) (W. Barton 2 AST),"[1630692, 203115]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,24.71,Made,,,,,,,,,,3.0,,,W. Barton,203115.0,2.0,,,
