shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,jerseyNumber,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
04:27,85,PT04M27.00S,2022-12-11T00:27:38.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,22,16,2022-12-11T00:28:15Z,840000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,40,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,84.0,2.0,1.0,1.0,,,,,,,,,
04:27,86,PT04M27.00S,2022-12-11T00:27:39.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,91.14651773981603,50.0,1610612746,22,18,2022-12-11T00:29:44Z,850000,False,0.0,31.0,1,right,I. Zubac turnaround Hook (2 PTS),[1627826],1610612746.0,LAC,,40,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.07,Made,2.0,,,,,,,,,,,,,,,,
04:27,87,PT04M27.00S,2022-12-11T00:27:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,22,18,2022-12-11T00:27:43Z,860000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:27,88,PT04M27.00S,2022-12-11T00:27:44.7Z,1,REGULAR,substitution,out,[],202322,,,1610612764,22,18,2022-12-11T00:30:41Z,870000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,11,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,
04:27,89,PT04M27.00S,2022-12-11T00:27:44.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612764,22,18,2022-12-11T00:30:41Z,880000,False,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,5,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
04:13,90,PT04M13.00S,2022-12-11T00:30:56.2Z,1,REGULAR,foul,personal,[],201587,,,1610612764,22,18,2022-12-11T00:31:06Z,890000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 204001]",1610612746.0,LAC,1627534.0,33,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,,,,
04:00,92,PT04M00.00S,2022-12-11T00:31:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.488173455978973,21.813725490196077,1610612764,22,18,2022-12-11T00:31:37Z,910000,False,141.0,243.0,1,left,MISS D. Avdija 28' pullup 3PT,[1630166],1610612764.0,WAS,,9,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,28.13,Missed,,,,,,,,,,,,,,,,,
03:59,93,PT03M59.00S,2022-12-11T00:31:28.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,22,18,2022-12-11T00:31:37Z,920000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,92.0,,,,,,,,,,,,
03:46,94,PT03M46.00S,2022-12-11T00:32:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,88.51839684625493,51.470588235294116,1610612746,22,20,2022-12-11T00:32:48Z,930000,False,7.0,55.0,1,right,K. Leonard driving floating Jump Shot (4 PTS) (P. George 1 AST),"[202695, 202331]",1610612746.0,LAC,,2,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,4.0,P. George,202331.0,1.0,,,,,,,,,,,,,
03:29,96,PT03M29.00S,2022-12-11T00:32:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,17.95335085413929,40.19607843137255,1610612764,24,20,2022-12-11T00:32:22Z,950000,False,49.0,116.0,1,left,K. Porzingis 12' turnaround Jump Shot (8 PTS),[204001],1610612764.0,WAS,,6,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,8.0,,,,,,,,,,,,,,,,
03:15,98,PT03M15.00S,2022-12-11T00:32:31.0Z,1,REGULAR,3pt,Jump Shot,[],202331,67.88764783180025,71.07843137254902,1610612746,24,23,2022-12-11T00:32:36Z,960000,False,105.0,249.0,1,right,P. George 27' 3PT  (8 PTS) (L. Kennard 1 AST),"[202331, 1628379]",1610612746.0,LAC,,13,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.08,Made,8.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,
02:56,100,PT02M56.00S,2022-12-11T00:32:50.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,36.35019710906702,45.34313725490196,1610612764,27,23,2022-12-11T00:32:54Z,980000,False,23.0,289.0,1,left,C. Kispert 29' 3PT  (3 PTS) (K. Porzingis 2 AST),"[1630557, 204001]",1610612764.0,WAS,,24,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,29.01,Made,3.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,
02:30,102,PT02M30.00S,2022-12-11T00:33:16.7Z,1,REGULAR,3pt,Jump Shot,[],202695,67.23061760840999,27.696078431372552,1610612746,27,23,2022-12-11T00:33:22Z,1000000,False,-112.0,256.0,1,right,MISS K. Leonard 27' 3PT,[202695],1610612746.0,LAC,,2,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,
02:24,103,PT02M24.00S,2022-12-11T00:33:22.7Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,27,23,2022-12-11T00:33:22Z,1010000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,40,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,102.0,3.0,1.0,2.0,,,,,,,,,
02:24,104,PT02M24.00S,2022-12-11T00:33:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.85479632063075,50.73529411764706,1610612746,27,23,2022-12-11T00:33:28Z,1020000,False,4.0,15.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,,40,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,
02:22,105,PT02M22.00S,2022-12-11T00:33:24.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,27,23,2022-12-11T00:33:24Z,1030000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,6,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,104.0,4.0,4.0,0.0,,,,,,,,,
02:20,106,PT02M20.00S,2022-12-11T00:33:27.4Z,1,REGULAR,3pt,Jump Shot,[],204001,32.802233902759525,42.64705882352941,1610612764,27,23,2022-12-11T00:33:37Z,1040000,False,37.0,256.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,6,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,
02:15,107,PT02M15.00S,2022-12-11T00:33:32.4Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,27,23,2022-12-11T00:33:37Z,1050000,False,,,0,,K. Leonard REBOUND (Off:0 Def:5),[202695],1610612746.0,LAC,,2,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,106.0,5.0,5.0,0.0,,,,,,,,,
02:00,108,PT02M00.00S,2022-12-11T00:33:46.3Z,1,REGULAR,3pt,Jump Shot,[],202331,67.7562417871222,27.450980392156865,1610612746,27,26,2022-12-11T00:33:51Z,1060000,False,-113.0,251.0,1,right,P. George 27' 3PT pullup (11 PTS),[202331],1610612746.0,LAC,,13,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,27.48,Made,11.0,,,,,,,,,,,,,,,,
01:47,109,PT01M47.00S,2022-12-11T00:33:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,28.07161629434954,17.892156862745097,1610612764,27,26,2022-12-11T00:34:04Z,1070000,False,161.0,211.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,24,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,
01:45,110,PT01M45.00S,2022-12-11T00:34:01.1Z,1,REGULAR,rebound,offensive,[],1629653,,,1610612764,27,26,2022-12-11T00:34:04Z,1080000,False,,,0,,D. Dotson REBOUND (Off:1 Def:0),[1629653],1610612764.0,WAS,,15,,,,Dotson,D. Dotson,,,,,Above the Break 3,24+ Right Center,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,
01:39,111,PT01M39.00S,2022-12-11T00:34:08.2Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,27,26,2022-12-11T00:34:12Z,1090000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 202695]",1610612764.0,WAS,,6,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,1.0,Leonard,202695.0
01:39,112,PT01M39.00S,2022-12-11T00:34:08.2Z,1,REGULAR,steal,,[],202695,,,1610612746,27,26,2022-12-11T00:34:10Z,1100000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,2,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
01:30,113,PT01M30.00S,2022-12-11T00:34:16.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,85.23324572930355,96.07843137254902,1610612746,27,26,2022-12-11T00:34:20Z,1110000,False,230.0,86.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,33,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,
01:27,114,PT01M27.00S,2022-12-11T00:34:19.0Z,1,REGULAR,rebound,defensive,[],1630264,,,1610612764,27,26,2022-12-11T00:34:20Z,1120000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,16,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,
01:17,115,PT01M17.00S,2022-12-11T00:34:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,13.354139290407357,96.56862745098039,1610612764,27,26,2022-12-11T00:34:33Z,1130000,False,-233.0,73.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,24,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,24.4,Missed,,,,,,,,,,,,,,,,,
01:15,116,PT01M15.00S,2022-12-11T00:34:31.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,27,26,2022-12-11T00:34:33Z,1140000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,13,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
01:10,117,PT01M10.00S,2022-12-11T00:34:36.9Z,1,REGULAR,3pt,Jump Shot,[],202331,69.85873850197109,23.52941176470588,1610612746,27,26,2022-12-11T00:34:43Z,1150000,False,-132.0,231.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,,13,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,
01:06,118,PT01M06.00S,2022-12-11T00:34:40.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,27,26,2022-12-11T00:34:43Z,1160000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612764.0,WAS,,6,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,117.0,5.0,5.0,0.0,,,,,,,,,
00:49,119,PT00M49.20S,2022-12-11T00:34:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,15.456636005256241,47.05882352941176,1610612764,27,26,2022-12-11T00:35:03Z,1170000,False,15.0,93.0,1,left,MISS C. Kispert 9' driving Layup - blocked,"[1630557, 202331]",1610612764.0,WAS,,24,driving,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,George,202331.0,,,
00:49,120,PT00M49.20S,2022-12-11T00:34:57.4Z,1,REGULAR,block,,[],202331,,,1610612764,27,26,2022-12-11T00:35:00Z,1180000,False,,,0,,P. George BLOCK (2 BLK),[202331],1610612746.0,LAC,,13,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
00:45,121,PT00M45.80S,2022-12-11T00:35:00.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,27,26,2022-12-11T00:35:03Z,1190000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,13,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,
00:45,122,PT00M45.20S,2022-12-11T00:35:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202331,91.27792378449409,49.26470588235294,1610612746,27,26,2022-12-11T00:35:17Z,1200000,False,-4.0,29.0,1,right,MISS P. George running Layup - blocked,"[202331, 1630166]",1610612746.0,LAC,,13,running,,,George,P. George,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,Avdija,1630166.0,,,
00:45,123,PT00M45.20S,2022-12-11T00:35:03.4Z,1,REGULAR,block,,[],1630166,,,1610612746,27,26,2022-12-11T00:35:06Z,1210000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,9,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
00:45,124,PT00M45.20S,2022-12-11T00:35:03.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,27,26,2022-12-11T00:35:17Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,122.0,,,,,,,,,,,,
00:45,126,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,out,[],204001,,,1610612746,27,26,2022-12-11T00:35:45Z,1240000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,6,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,127,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,out,[],1630166,,,1610612746,27,26,2022-12-11T00:35:45Z,1250000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,9,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,128,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612746,27,26,2022-12-11T00:35:45Z,1260000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,24,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,129,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,out,[],202695,,,1610612746,27,26,2022-12-11T00:35:45Z,1270000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,2,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,130,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,27,26,2022-12-11T00:35:45Z,1280000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,40,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,131,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,in,[],1629655,,,1610612746,27,26,2022-12-11T00:35:45Z,1290000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,21,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,132,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,in,[],1628398,,,1610612746,27,26,2022-12-11T00:35:45Z,1300000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,33,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,133,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,in,[],1630692,,,1610612746,27,26,2022-12-11T00:35:45Z,1310000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,7,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,134,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,27,26,2022-12-11T00:35:45Z,1320000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,14,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
00:45,148,PT00M45.20S,2022-12-11T00:35:11.0Z,1,REGULAR,substitution,in,[],1629650,,,1610612746,27,26,2022-12-11T00:38:11Z,1335000,False,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,9,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
00:36,136,PT00M36.20S,2022-12-11T00:35:50.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,90.09526938239159,50.49019607843137,1610612746,27,26,2022-12-11T00:36:02Z,1340000,False,2.0,41.0,1,right,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,,14,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,
00:36,137,PT00M36.20S,2022-12-11T00:35:59.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,27,26,2022-12-11T00:35:59Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,136.0,,,,,,,,,,,,
00:36,138,PT00M36.20S,2022-12-11T00:35:59.7Z,1,REGULAR,foul,personal,[],1629653,,,1610612746,27,26,2022-12-11T00:39:08Z,1360000,False,,,0,,D. Dotson personal FOUL (2 PF),"[1629653, 1629650]",1610612764.0,WAS,203177.0,15,,,,Dotson,D. Dotson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Brown,1629650.0,,,,,
00:27,140,PT00M27.60S,2022-12-11T00:36:15.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202331,81.02825229960578,48.529411764705884,1610612746,27,26,2022-12-11T00:36:22Z,1380000,False,-7.0,126.0,1,right,MISS P. George 12' fadeaway Shot,[202331],1610612746.0,LAC,,13,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,12.6,Missed,,,,,,,,,,,,,,,,,
00:25,141,PT00M25.00S,2022-12-11T00:36:17.7Z,1,REGULAR,rebound,defensive,[],1629653,,,1610612764,27,26,2022-12-11T00:36:17Z,1390000,False,,,0,,D. Dotson REBOUND (Off:1 Def:1),[1629653],1610612764.0,WAS,,15,,,,Dotson,D. Dotson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,,
00:23,142,PT00M23.30S,2022-12-11T00:36:20.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630264,8.754927726675426,50.49019607843137,1610612764,29,26,2022-12-11T00:40:27Z,1400000,False,-2.0,30.0,1,left,A. Gill running Layup (2 PTS) (D. Dotson 2 AST),"[1630264, 1629653]",1610612764.0,WAS,,16,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,D. Dotson,1629653.0,2.0,,,,,,,,,,,,,
00:04,178,PT00M04.40S,2022-12-11T00:36:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,91.27792378449409,53.92156862745098,1610612746,29,26,2022-12-11T00:44:35Z,1425000,False,20.0,29.0,1,right,MISS L. Kennard driving finger roll Layup,[1628379],1610612746.0,LAC,,5,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,
00:03,179,PT00M03.90S,2022-12-11T00:36:39.6Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612746,29,26,2022-12-11T00:44:35Z,1432500,False,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612746.0,LAC,,9,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,,
00:00,146,PT00M00.20S,2022-12-11T00:36:58.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629650,91.67214191852825,49.754901960784316,1610612746,29,28,2022-12-11T00:43:37Z,1440000,False,-1.0,26.0,1,right,M. Brown Hook (2 PTS),[1629650],1610612746.0,LAC,,9,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,,,,,,,,,,,,,,,,
00:00,147,PT00M00.00S,2022-12-11T00:37:35.4Z,1,REGULAR,period,end,[],0,,,1610612764,29,28,2022-12-11T00:37:35Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,149,PT12M00.00S,2022-12-11T00:39:02.7Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612764,29,28,2022-12-11T00:39:19Z,1460000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,13,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,150,PT12M00.00S,2022-12-11T00:39:02.7Z,2,REGULAR,substitution,in,['startperiod'],1630527,,,1610612764,29,28,2022-12-11T00:39:19Z,1470000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,4,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,151,PT12M00.00S,2022-12-11T00:39:26.7Z,2,REGULAR,period,start,[],0,,,1610612746,29,28,2022-12-11T00:39:26Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:41,152,PT11M41.00S,2022-12-11T00:39:47.2Z,2,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612746,29,28,2022-12-11T00:39:52Z,1490000,False,,,0,,T. Mann bad pass out-of-bounds TURNOVER (1 TO),[1629611],1610612746.0,LAC,1627534.0,14,bad pass,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,1.0,,
11:26,153,PT11M26.00S,2022-12-11T00:40:13.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628398,12.828515111695138,20.833333333333336,1610612764,29,28,2022-12-11T00:43:13Z,1500000,False,146.0,68.0,1,left,MISS K. Kuzma 16' pullup Shot,[1628398],1610612764.0,WAS,,33,pullup,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,16.09,Missed,,,,,,,,,,,,,,,,,
11:22,154,PT11M22.00S,2022-12-11T00:40:17.2Z,2,REGULAR,rebound,offensive,[],1629653,,,1610612764,29,28,2022-12-11T00:40:20Z,1510000,False,,,0,,D. Dotson REBOUND (Off:2 Def:1),[1629653],1610612764.0,WAS,,15,,,,Dotson,D. Dotson,,,,,Mid-Range,8-16 Right,,,,,,,153.0,3.0,1.0,2.0,,,,,,,,,
11:16,155,PT11M16.00S,2022-12-11T00:40:22.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630692,26.62614980289093,83.57843137254902,1610612764,32,28,2022-12-11T00:40:27Z,1520000,False,-168.0,198.0,1,left,J. Goodwin 25' 3PT  (5 PTS) (D. Dotson 3 AST),"[1630692, 1629653]",1610612764.0,WAS,,7,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,25.95,Made,5.0,D. Dotson,1629653.0,3.0,,,,,,,,,,,,,
11:04,157,PT11M04.00S,2022-12-11T00:40:34.2Z,2,REGULAR,turnover,lost ball,[],1628379,,,1610612746,32,28,2022-12-11T00:54:13Z,1540000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1629653]",1610612746.0,LAC,,5,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,1.0,Dotson,1629653.0
11:04,158,PT11M04.00S,2022-12-11T00:40:34.2Z,2,REGULAR,steal,,[],1629653,,,1610612764,32,28,2022-12-11T00:40:38Z,1550000,False,,,0,,D. Dotson STEAL (1 STL),[1629653],1610612764.0,WAS,,15,,,,Dotson,D. Dotson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
11:02,159,PT11M02.00S,2022-12-11T00:40:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612764,32,28,2022-12-11T00:41:00Z,1560000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Gill 2 FT),"[1629611, 1630264]",1610612746.0,LAC,1627534.0,14,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Gill,1630264.0,,,,,
11:02,161,PT11M02.00S,2022-12-11T00:41:08.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630264,,,1610612764,33,28,2022-12-11T00:45:29Z,1580000,False,,,0,,A. Gill Free Throw 1 of 2 (3 PTS),[1630264],1610612764.0,WAS,,16,,,,Gill,A. Gill,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
11:02,162,PT11M02.00S,2022-12-11T00:41:10.2Z,2,REGULAR,substitution,out,[],1630527,,,1610612764,33,28,2022-12-11T00:41:20Z,1590000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,4,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
11:02,163,PT11M02.00S,2022-12-11T00:41:10.2Z,2,REGULAR,substitution,in,[],202322,,,1610612764,33,28,2022-12-11T00:41:20Z,1600000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,11,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,
11:02,164,PT11M02.00S,2022-12-11T00:41:08.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630264,,,1610612764,34,28,2022-12-11T00:45:29Z,1610000,False,,,0,,A. Gill Free Throw 2 of 2 (4 PTS),[1630264],1610612764.0,WAS,,16,,,,Gill,A. Gill,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
10:41,165,PT10M41.00S,2022-12-11T00:41:58.8Z,2,REGULAR,3pt,Jump Shot,[],201587,86.94152431011827,96.56862745098039,1610612746,34,28,2022-12-11T00:42:02Z,1620000,False,233.0,70.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,33,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,
