actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT03M27.00S,2023-02-12T00:27:33.8Z,1,REGULAR,3pt,Jump Shot,[],204001,67.09921156373193,62.254901960784316,1610612764,25,25,2023-02-12T00:27:40Z,860000,False,61.0,257.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
89,PT03M25.00S,2023-02-12T00:27:35.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,25,25,2023-02-12T00:27:40Z,870000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,
90,PT03M22.00S,2023-02-12T00:27:39.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,7.30946123521682,56.127450980392155,1610612754,25,27,2023-02-12T00:45:01Z,880000,False,-31.0,16.0,1,left,I. Jackson running DUNK (4 PTS) (T. Haliburton 4 AST),"[1630543, 1630169]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.46,Made,4.0,,,,,T. Haliburton,1630169.0,4.0,,,,,,,,,,
92,PT03M00.00S,2023-02-12T00:28:04.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],204001,89.43823915900131,52.20588235294118,1610612764,27,27,2023-02-12T00:45:40Z,900000,False,11.0,47.0,1,right,K. Porzingis turnaround Hook (7 PTS) (B. Beal 3 AST),"[204001, 203078]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,7.0,,,,,B. Beal,203078.0,3.0,,,,,,,,,,
94,PT03M00.00S,2023-02-12T00:28:06.7Z,1,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612764,27,27,2023-02-12T00:28:16Z,920000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Porzingis 1 FT),"[1630174, 204001]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628171.0,2.0,0.0,Porzingis,204001.0,,
96,PT03M00.00S,2023-02-12T00:28:27.3Z,1,REGULAR,substitution,out,[],1630174,,,1610612764,27,27,2023-02-12T00:30:24Z,940000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M00.00S,2023-02-12T00:28:27.3Z,1,REGULAR,substitution,in,[],1630188,,,1610612764,27,27,2023-02-12T00:30:24Z,950000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M00.00S,2023-02-12T00:28:47.1Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,28,27,2023-02-12T00:28:47Z,960000,False,,,0,,K. Porzingis Free Throw 1 of 1 (8 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
99,PT02M45.00S,2023-02-12T00:29:02.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631097,8.360709592641262,56.86274509803921,1610612754,28,29,2023-02-12T00:46:39Z,970000,False,-34.0,26.0,1,left,B. Mathurin driving Hook (2 PTS) (T. Haliburton 5 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.31,Made,2.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,,,,
101,PT02M35.00S,2023-02-12T00:29:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612764,28,29,2023-02-12T00:29:27Z,990000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Wright 2 FT),"[1631097, 1626153]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Wright,1626153.0,,
103,PT02M35.00S,2023-02-12T00:29:40.1Z,1,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,29,29,2023-02-12T00:29:40Z,1010000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT02M35.00S,2023-02-12T00:29:40.8Z,1,REGULAR,substitution,out,[],203078,,,1610612764,29,29,2023-02-12T00:29:59Z,1020000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M35.00S,2023-02-12T00:29:40.8Z,1,REGULAR,substitution,out,[],1627741,,,1610612764,29,29,2023-02-12T00:29:59Z,1030000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M35.00S,2023-02-12T00:29:40.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,29,29,2023-02-12T00:29:59Z,1040000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M35.00S,2023-02-12T00:29:40.8Z,1,REGULAR,substitution,in,[],204456,,,1610612764,29,29,2023-02-12T00:29:59Z,1050000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M35.00S,2023-02-12T00:30:00.0Z,1,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,30,29,2023-02-12T00:30:00Z,1060000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
109,PT02M15.00S,2023-02-12T00:30:19.8Z,1,REGULAR,3pt,Jump Shot,[],1631097,26.363337713534822,9.803921568627452,1610612754,30,29,2023-02-12T00:30:25Z,1070000,False,201.0,195.0,1,left,MISS B. Mathurin 28' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,28.03,Missed,,,,,,,,,,,,,,,,,,
110,PT02M10.00S,2023-02-12T00:30:24.8Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,30,29,2023-02-12T00:30:25Z,1080000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,109.0,1.0,0.0,1.0,,,,,,,,,,,,,
111,PT02M05.00S,2023-02-12T00:30:29.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,4.5499342969776615,97.79411764705883,1610612754,30,29,2023-02-12T00:30:33Z,1090000,False,-239.0,-10.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
112,PT02M02.00S,2023-02-12T00:30:32.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,30,29,2023-02-12T00:30:33Z,1100000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,,111.0,3.0,3.0,0.0,,,,,,,,,,,,,
113,PT01M52.00S,2023-02-12T00:30:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,55.63725490196079,1610612764,32,29,2023-02-12T00:30:46Z,1110000,False,28.0,5.0,1,right,D. Avdija driving Layup (2 PTS) (K. Nunn 1 AST),"[1630166, 1629134]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,K. Nunn,1629134.0,1.0,,,,,,,,,,
115,PT01M43.00S,2023-02-12T00:30:51.4Z,1,REGULAR,2pt,Jump Shot,[],1630169,8.09789750328515,13.480392156862745,1610612754,32,29,2023-02-12T00:48:53Z,1130000,False,183.0,24.0,1,left,MISS T. Haliburton 18' fadeaway Shot,[1630169],1610612754.0,IND,fadeaway,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,18.41,Missed,,,,,,,,,,,,,,,,,,
116,PT01M40.00S,2023-02-12T00:30:54.4Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,32,29,2023-02-12T00:48:53Z,1140000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,
117,PT01M40.00S,2023-02-12T00:30:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.5722733245729295,58.333333333333336,1610612754,32,29,2023-02-12T00:49:14Z,1150000,False,-42.0,19.0,1,left,MISS J. Smith putback Layup - blocked,"[1630188, 204001]",1610612754.0,IND,putback,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
118,PT01M40.00S,2023-02-12T00:30:56.1Z,1,REGULAR,block,,[],204001,,,1610612754,32,29,2023-02-12T00:30:58Z,1160000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT01M40.00S,2023-02-12T00:30:56.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,29,2023-02-12T00:31:11Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,117.0,,,,,,,,,,,,,,,,
122,PT01M40.00S,2023-02-12T00:31:01.2Z,1,REGULAR,substitution,out,[],204001,,,1610612754,32,29,2023-02-12T00:31:10Z,1190000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M40.00S,2023-02-12T00:31:01.2Z,1,REGULAR,substitution,in,[],1629655,,,1610612754,32,29,2023-02-12T00:31:10Z,1200000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M33.00S,2023-02-12T00:31:28.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,7.440867279894875,75.49019607843137,1610612754,32,29,2023-02-12T00:50:14Z,1210000,False,-127.0,17.0,1,left,MISS B. Mathurin 12' driving floating Shot - blocked,"[1631097, 1630166]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
125,PT01M33.00S,2023-02-12T00:31:28.6Z,1,REGULAR,block,,[],1630166,,,1610612754,32,29,2023-02-12T00:31:31Z,1220000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
126,PT01M33.00S,2023-02-12T00:31:28.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,29,2023-02-12T00:31:33Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,124.0,,,,,,,,,,,,,,,,
128,PT01M31.00S,2023-02-12T00:31:50.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204456,11.12023653088042,5.392156862745098,1610612754,32,29,2023-02-12T00:31:56Z,1250000,False,223.0,52.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
129,PT01M25.00S,2023-02-12T00:31:56.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,32,29,2023-02-12T00:34:55Z,1260000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
131,PT01M06.00S,2023-02-12T00:32:43.9Z,1,REGULAR,turnover,bad pass,[],1626153,,,1610612764,32,29,2023-02-12T00:32:48Z,1280000,False,,,0,,D. Wright bad pass TURNOVER (1 TO),"[1626153, 1630169]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
132,PT01M06.00S,2023-02-12T00:32:43.9Z,1,REGULAR,steal,,[],1630169,,,1610612754,32,29,2023-02-12T00:52:32Z,1290000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
133,PT01M01.00S,2023-02-12T00:32:51.4Z,1,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,32,29,2023-02-12T00:32:57Z,1300000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,,,1628171.0,,,,,,
134,PT00M50.60S,2023-02-12T00:33:10.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629134,89.70105124835742,44.11764705882353,1610612764,34,29,2023-02-12T00:33:14Z,1310000,False,-29.0,44.0,1,right,K. Nunn driving finger roll Layup (2 PTS) (D. Gafford 1 AST),"[1629134, 1629655]",1610612764.0,WAS,driving finger roll,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,2.0,,,,,D. Gafford,1629655.0,1.0,,,,,,,,,,
135,PT00M39.00S,2023-02-12T00:33:23.1Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612754,34,29,2023-02-12T00:33:28Z,1320000,False,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1629134]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Nunn,1629134.0,,,,,,,
136,PT00M39.00S,2023-02-12T00:33:23.1Z,1,REGULAR,steal,,[],1629134,,,1610612764,34,29,2023-02-12T00:56:11Z,1330000,False,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
137,PT00M33.20S,2023-02-12T00:33:28.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626153,66.5735873850197,49.26470588235294,1610612764,37,29,2023-02-12T00:57:03Z,1340000,False,-4.0,262.0,1,right,D. Wright 26' 3PT running (5 PTS) (K. Nunn 2 AST),"[1626153, 1629134]",1610612764.0,WAS,running,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,26.17,Made,5.0,,,,,K. Nunn,1629134.0,2.0,,,,,,,,,,
139,PT00M25.50S,2023-02-12T00:33:41.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,9.674770039421814,42.40196078431372,1610612754,37,29,2023-02-12T00:33:47Z,1360000,False,38.0,38.0,1,left,MISS I. Jackson driving DUNK - blocked,"[1630543, 1629655]",1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
140,PT00M25.50S,2023-02-12T00:33:41.8Z,1,REGULAR,block,,[],1629655,,,1610612754,37,29,2023-02-12T00:33:45Z,1370000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M21.80S,2023-02-12T00:33:45.5Z,1,REGULAR,rebound,defensive,[],1629134,,,1610612764,37,29,2023-02-12T00:33:47Z,1380000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,
142,PT00M02.40S,2023-02-12T00:34:04.9Z,1,REGULAR,3pt,Jump Shot,[],1630557,96.27135348226018,3.6764705882352944,1610612764,37,29,2023-02-12T00:34:09Z,1390000,False,-232.0,-17.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.30S,2023-02-12T00:34:07.0Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,37,29,2023-02-12T00:34:09Z,1400000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,
144,PT00M00.00S,2023-02-12T00:34:09.6Z,1,REGULAR,period,end,[],0,,,1610612754,37,29,2023-02-12T00:34:09Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-02-12T00:34:15.3Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,37,29,2023-02-12T00:36:47Z,1420000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-02-12T00:34:15.3Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,37,29,2023-02-12T00:36:47Z,1430000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-02-12T00:34:15.3Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,37,29,2023-02-12T00:36:47Z,1440000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-02-12T00:34:15.3Z,2,REGULAR,substitution,in,['startperiod'],1630537,,,1610612754,37,29,2023-02-12T00:36:47Z,1450000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-02-12T00:36:57.7Z,2,REGULAR,period,start,[],0,,,1610612754,37,29,2023-02-12T00:36:57Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M37.00S,2023-02-12T00:37:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,37,29,2023-02-12T00:37:28Z,1470000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Turner 2 FT),"[1629655, 1626167]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Turner,1626167.0,,
152,PT11M37.00S,2023-02-12T00:37:47.8Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,37,30,2023-02-12T00:37:47Z,1490000,False,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
153,PT11M37.00S,2023-02-12T00:38:02.7Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,37,31,2023-02-12T00:38:02Z,1500000,False,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
154,PT11M27.00S,2023-02-12T00:38:15.2Z,2,REGULAR,3pt,Jump Shot,[],1630166,67.88764783180025,34.068627450980394,1610612764,40,31,2023-02-12T00:38:19Z,1510000,False,-80.0,249.0,1,right,D. Avdija 26' 3PT pullup (5 PTS) (D. Gafford 2 AST),"[1630166, 1629655]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.18,Made,5.0,,,,,D. Gafford,1629655.0,2.0,,,,,,,,,,
156,PT11M00.00S,2023-02-12T00:38:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,8.09789750328515,61.76470588235294,1610612754,40,31,2023-02-12T00:38:48Z,1530000,False,-59.0,24.0,1,left,MISS J. Smith 6' driving Layup - blocked,"[1630188, 1629655]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
157,PT11M00.00S,2023-02-12T00:38:42.4Z,2,REGULAR,block,,[],1629655,,,1610612754,40,31,2023-02-12T00:38:44Z,1540000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT10M57.00S,2023-02-12T00:38:45.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,40,31,2023-02-12T00:38:48Z,1550000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,
159,PT10M57.00S,2023-02-12T00:38:48.5Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,40,31,2023-02-12T00:39:07Z,1560000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (2 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,1628171.0,,,,,,
160,PT10M47.00S,2023-02-12T00:39:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,7.5722733245729295,45.588235294117645,1610612754,40,31,2023-02-12T01:01:34Z,1570000,False,22.0,19.0,1,left,MISS T. McConnell driving finger roll Layup,[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
161,PT10M45.00S,2023-02-12T00:39:06.2Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612764,40,31,2023-02-12T00:39:06Z,1580000,False,,,0,,K. Nunn REBOUND (Off:0 Def:2),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,
162,PT10M36.00S,2023-02-12T00:39:14.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,92.19776609724047,51.470588235294116,1610612764,42,31,2023-02-12T00:39:20Z,1590000,False,7.0,21.0,1,right,D. Gafford DUNK (6 PTS) (K. Nunn 3 AST),"[1629655, 1629134]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.21,Made,6.0,,,,,K. Nunn,1629134.0,3.0,,,,,,,,,,
164,PT10M35.00S,2023-02-12T00:39:21.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,42,31,2023-02-12T00:39:21Z,1610000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M35.00S,2023-02-12T00:41:47.7Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,42,31,2023-02-12T00:42:01Z,1620000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M35.00S,2023-02-12T00:41:47.7Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,42,31,2023-02-12T00:42:01Z,1630000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M19.00S,2023-02-12T00:42:35.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,12.040078843626807,56.86274509803921,1610612754,42,31,2023-02-12T01:03:09Z,1640000,False,-34.0,61.0,1,left,MISS M. Turner 6' turnaround Hook,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
169,PT10M17.00S,2023-02-12T00:42:37.0Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,42,31,2023-02-12T00:42:39Z,1650000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,,
170,PT10M16.00S,2023-02-12T00:42:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204456,14.14257555847569,51.9607843137255,1610612754,42,33,2023-02-12T01:52:45Z,1660000,False,-10.0,80.0,1,left,T. McConnell 8' fadeaway Jump Shot (2 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,8.1,Made,2.0,,,,,,,,,,,,,,,,,
171,PT10M00.00S,2023-02-12T00:42:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629134,71.69842312746385,77.69607843137256,1610612764,42,33,2023-02-12T00:42:57Z,1670000,False,138.0,214.0,1,right,MISS K. Nunn 25' 3PT,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
172,PT09M58.00S,2023-02-12T00:42:55.8Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,42,33,2023-02-12T00:42:57Z,1680000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,
