actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
164,PT10M11.00S,2023-03-03T00:37:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,19.92444152431012,46.81372549019608,1610612761,29,25,2023-03-03T00:39:39Z,1630000,False,16.0,135.0,1,left,MISS G. Trent Jr. 13' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.57,Missed,,,,,,,,,,,,,,,,,,
165,PT10M09.00S,2023-03-03T00:37:24.0Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,29,25,2023-03-03T00:37:25Z,1640000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT10M07.00S,2023-03-03T00:37:28.5Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612764,29,25,2023-03-03T00:37:38Z,1650000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1627832, 1628398]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,1.0,0.0,Kuzma,1628398.0,,
168,PT10M07.00S,2023-03-03T00:37:59.7Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,29,25,2023-03-03T00:37:59Z,1670000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
169,PT10M07.00S,2023-03-03T00:37:59.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,29,25,2023-03-03T00:37:59Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,
170,PT10M07.00S,2023-03-03T00:38:18.7Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,30,25,2023-03-03T00:38:18Z,1690000,False,,,0,,K. Kuzma Free Throw 2 of 2 (16 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
171,PT09M49.00S,2023-03-03T00:38:38.6Z,2,REGULAR,2pt,Jump Shot,[],1627832,23.73521681997372,55.392156862745104,1610612761,30,25,2023-03-03T00:38:43Z,1700000,False,-27.0,171.0,1,left,MISS F. VanVleet 17' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,17.27,Missed,,,,,,,,,,,,,,,,,,
172,PT09M47.00S,2023-03-03T00:38:40.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,30,25,2023-03-03T00:38:43Z,1710000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT09M42.00S,2023-03-03T00:38:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630692,94.69448094612353,97.30392156862744,1610612764,33,25,2023-03-03T00:39:02Z,1720000,False,237.0,-3.0,1,right,J. Goodwin 3PT  (3 PTS) (D. Avdija 1 AST),"[1630692, 1630166]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,,,,
175,PT09M14.00S,2023-03-03T00:39:13.2Z,2,REGULAR,3pt,Jump Shot,[],1628449,19.267411300919843,93.62745098039215,1610612761,33,28,2023-03-03T00:40:40Z,1740000,False,-218.0,129.0,1,left,C. Boucher 25' 3PT step back (8 PTS),[1628449],1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,25.32,Made,,,,,,,8.0,,,,,,,,,,,
176,PT08M59.00S,2023-03-03T00:39:28.7Z,2,REGULAR,3pt,Jump Shot,[],1628398,73.14388961892247,14.215686274509803,1610612764,33,28,2023-03-03T00:41:05Z,1750000,False,-179.0,200.0,1,right,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
177,PT08M56.00S,2023-03-03T00:39:31.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,33,28,2023-03-03T00:39:33Z,1760000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,176.0,3.0,3.0,0.0,,,,,,,,,,,,,,
178,PT08M51.00S,2023-03-03T00:39:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612761,33,28,2023-03-03T00:39:46Z,1770000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1630166, 1627832]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,1.0,0.0,VanVleet,1627832.0,,
180,PT08M51.00S,2023-03-03T00:40:08.6Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,33,29,2023-03-03T00:40:08Z,1790000,False,,,0,,F. VanVleet Free Throw 1 of 2 (1 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
181,PT08M51.00S,2023-03-03T00:40:22.7Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,33,30,2023-03-03T00:40:22Z,1800000,False,,,0,,F. VanVleet Free Throw 2 of 2 (2 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
182,PT08M38.00S,2023-03-03T00:40:37.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,92.06636005256242,46.07843137254902,1610612764,35,30,2023-03-03T00:40:43Z,1810000,False,-20.0,22.0,1,right,D. Gafford alley-oop DUNK (4 PTS) (K. Kuzma 1 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,4.0,K. Kuzma,1628398.0,1.0,,,,,,,,
184,PT08M26.00S,2023-03-03T00:40:50.2Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,35,30,2023-03-03T00:40:54Z,1830000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628398]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Kuzma,1628398.0
185,PT08M26.00S,2023-03-03T00:40:50.2Z,2,REGULAR,steal,,[],1628398,,,1610612764,35,30,2023-03-03T00:40:52Z,1840000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT08M19.00S,2023-03-03T00:40:57.6Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,35,30,2023-03-03T00:41:03Z,1850000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 203115]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Barton,203115.0
187,PT08M19.00S,2023-03-03T00:40:57.6Z,2,REGULAR,steal,,[],203115,,,1610612761,35,30,2023-03-03T00:44:00Z,1860000,False,,,0,,W. Barton STEAL (1 STL),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
188,PT08M14.00S,2023-03-03T00:41:02.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628449,7.966491458607096,53.92156862745098,1610612761,35,30,2023-03-03T00:44:07Z,1870000,False,-20.0,22.0,1,left,MISS C. Boucher running alley-oop DUNK,[1628449],1610612761.0,TOR,running alley-oop,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
189,PT08M09.00S,2023-03-03T00:41:07.0Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612764,35,30,2023-03-03T00:41:09Z,1880000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT08M08.00S,2023-03-03T00:41:08.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629655,93.9060446780552,57.35294117647059,1610612764,37,30,2023-03-03T00:45:26Z,1890000,False,37.0,5.0,1,right,D. Gafford running alley-oop DUNK (6 PTS) (D. Avdija 2 AST),"[1629655, 1630166]",1610612764.0,WAS,running alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,,,6.0,D. Avdija,1630166.0,2.0,,,,,,,,
192,PT07M49.00S,2023-03-03T00:41:26.3Z,2,REGULAR,2pt,Jump Shot,[],1627832,23.078186596583443,62.745098039215684,1610612761,37,32,2023-03-03T00:41:34Z,1910000,False,-64.0,164.0,1,left,F. VanVleet 17' pullup Jump Shot (4 PTS) (C. Boucher 1 AST),"[1627832, 1628449]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,17.63,Made,,,,,,,4.0,C. Boucher,1628449.0,1.0,,,,,,,,
193,PT07M28.00S,2023-03-03T00:41:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612764,37,32,2023-03-03T00:42:06Z,1920000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Gafford 2 FT),"[1627832, 1629655]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,2.0,0.0,Gafford,1629655.0,,
195,PT07M28.00S,2023-03-03T00:42:24.9Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,38,32,2023-03-03T00:43:00Z,1940000,False,,,0,,D. Gafford Free Throw 1 of 2 (7 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
196,PT07M28.00S,2023-03-03T00:42:26.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,38,32,2023-03-03T00:42:42Z,1950000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M28.00S,2023-03-03T00:42:26.3Z,2,REGULAR,substitution,out,[],1627832,,,1610612764,38,32,2023-03-03T00:42:42Z,1960000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M28.00S,2023-03-03T00:42:26.3Z,2,REGULAR,substitution,in,[],1629134,,,1610612764,38,32,2023-03-03T00:42:42Z,1970000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M28.00S,2023-03-03T00:42:26.3Z,2,REGULAR,substitution,in,[],201152,,,1610612764,38,32,2023-03-03T00:42:42Z,1980000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M28.00S,2023-03-03T00:42:24.9Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,38,32,2023-03-03T00:43:00Z,1990000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT07M26.00S,2023-03-03T00:42:26.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,38,32,2023-03-03T00:43:00Z,2000000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,200.0,4.0,4.0,0.0,,,,,,,,,,,,,,
202,PT07M12.00S,2023-03-03T00:43:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,18.74178712220762,63.970588235294116,1610612761,38,32,2023-03-03T00:43:18Z,2010000,False,-70.0,124.0,1,left,MISS G. Trent Jr. 14' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.21,Missed,,,,,,,,,,,,,,,,,,
203,PT07M11.00S,2023-03-03T00:43:13.7Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612761,38,32,2023-03-03T00:43:13Z,2020000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,,
204,PT07M09.00S,2023-03-03T00:43:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629018,9.543363994743759,56.372549019607845,1610612761,38,34,2023-03-03T00:47:32Z,2030000,False,-32.0,37.0,1,left,G. Trent Jr. putback Layup (2 PTS),[1629018],1610612761.0,TOR,putback,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,,,2.0,,,,,,,,,,,
206,PT06M49.00S,2023-03-03T00:43:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.46057818659659,39.950980392156865,1610612764,38,34,2023-03-03T00:48:09Z,2050000,False,-50.0,18.0,1,right,MISS K. Kuzma driving Layup - blocked,"[1628398, 1628449]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,Boucher,1628449.0,,,,,,,,,,,,
207,PT06M49.00S,2023-03-03T00:43:35.3Z,2,REGULAR,block,,[],1628449,,,1610612764,38,34,2023-03-03T00:43:37Z,2060000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT06M49.00S,2023-03-03T00:43:35.3Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,38,34,2023-03-03T00:43:40Z,2070000,False,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,3.0,1.0,2.0,,,,,,,,,,,,,,
209,PT06M49.00S,2023-03-03T00:43:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.32917214191852,50.98039215686274,1610612764,40,34,2023-03-03T00:48:58Z,2080000,False,5.0,20.0,1,right,D. Gafford putback Layup (9 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,9.0,,,,,,,,,,,
210,PT06M49.00S,2023-03-03T00:43:41.8Z,2,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612764,40,34,2023-03-03T00:43:47Z,2090000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630173, 1629655]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,,1.0,0.0,Gafford,1629655.0,,
212,PT06M49.00S,2023-03-03T00:43:52.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,40,34,2023-03-03T00:44:00Z,2110000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M49.00S,2023-03-03T00:43:56.8Z,2,REGULAR,substitution,out,[],1630173,,,1610612764,40,34,2023-03-03T00:46:26Z,2120000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M49.00S,2023-03-03T00:43:56.8Z,2,REGULAR,substitution,in,[],1627783,,,1610612764,40,34,2023-03-03T00:46:26Z,2130000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M49.00S,2023-03-03T00:46:49.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612764,41,34,2023-03-03T00:46:49Z,2140000,False,,,0,,D. Gafford Free Throw 1 of 1 (10 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
217,PT06M34.00S,2023-03-03T00:47:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,14.011169513797633,63.725490196078425,1610612761,41,34,2023-03-03T00:49:34Z,2150000,False,-69.0,79.0,1,left,MISS T. Young 10' driving floating Shot,[201152],1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,10.48,Missed,,,,,,,,,,,,,,,,,,
218,PT06M31.00S,2023-03-03T00:47:10.0Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612764,41,34,2023-03-03T00:47:11Z,2160000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT06M22.00S,2023-03-03T00:47:20.5Z,2,REGULAR,turnover,palming,[],1630692,,,1610612764,41,34,2023-03-03T00:47:37Z,2170000,False,,,0,,J. Goodwin palming TURNOVER (2 TO),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1146.0,2.0,,,,,,
220,PT06M22.00S,2023-03-03T00:47:24.2Z,2,REGULAR,substitution,out,[],1630692,,,1610612761,41,34,2023-03-03T00:47:28Z,2180000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M22.00S,2023-03-03T00:47:24.2Z,2,REGULAR,substitution,in,[],1626153,,,1610612761,41,34,2023-03-03T00:47:28Z,2190000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M03.00S,2023-03-03T00:47:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,7.046649145860711,46.568627450980394,1610612761,41,36,2023-03-03T00:47:55Z,2200000,False,17.0,14.0,1,left,C. Boucher reverse Layup (10 PTS) (T. Young 1 AST),"[1628449, 201152]",1610612761.0,TOR,reverse,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,10.0,T. Young,201152.0,1.0,,,,,,,,
224,PT05M43.00S,2023-03-03T00:48:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629134,73.66951379763469,13.23529411764706,1610612764,44,36,2023-03-03T00:48:17Z,2220000,False,-184.0,195.0,1,right,K. Nunn 26' 3PT  (3 PTS) (C. Kispert 1 AST),"[1629134, 1630557]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,26.8,Made,,,,,,,3.0,C. Kispert,1630557.0,1.0,,,,,,,,
226,PT05M37.00S,2023-03-03T00:48:19.7Z,2,REGULAR,turnover,traveling,[],1627783,,,1610612761,44,36,2023-03-03T00:48:27Z,2240000,False,,,0,,P. Siakam traveling TURNOVER (3 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1626302.0,3.0,,,,,,
227,PT05M37.00S,2023-03-03T00:48:23.5Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,44,36,2023-03-03T00:48:31Z,2250000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M37.00S,2023-03-03T00:48:23.5Z,2,REGULAR,substitution,in,[],204001,,,1610612764,44,36,2023-03-03T00:48:31Z,2260000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M24.00S,2023-03-03T00:48:48.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204001,79.05716162943496,44.11764705882353,1610612764,46,36,2023-03-03T00:50:39Z,2270000,False,-29.0,144.0,1,right,K. Porzingis 14' driving floating Jump Shot (4 PTS) (D. Wright 6 AST),"[204001, 1626153]",1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,14.74,Made,,,,,,,4.0,D. Wright,1626153.0,6.0,,,,,,,,
231,PT05M05.00S,2023-03-03T00:49:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,10.200394218134035,52.94117647058824,1610612761,46,36,2023-03-03T00:51:07Z,2290000,False,-15.0,43.0,1,left,MISS T. Young driving Layup,[201152],1610612761.0,TOR,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.58,Missed,,,,,,,,,,,,,,,,,,
232,PT05M02.00S,2023-03-03T00:49:11.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,46,36,2023-03-03T00:49:13Z,2300000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,
233,PT04M58.00S,2023-03-03T00:49:15.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,92.72339027595268,57.84313725490197,1610612764,48,36,2023-03-03T00:51:29Z,2310000,False,39.0,16.0,1,right,K. Kuzma running Layup (18 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.23,Made,,,,,,,18.0,,,,,,,,,,,
234,PT04M47.00S,2023-03-03T00:49:25.9Z,2,REGULAR,3pt,Jump Shot,[],203115,17.559132720105126,5.147058823529411,1610612761,48,36,2023-03-03T00:51:54Z,2320000,False,224.0,113.0,1,left,MISS W. Barton 25' step back 3PT,[203115],1610612761.0,TOR,step back,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
235,PT04M44.00S,2023-03-03T00:49:28.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,48,36,2023-03-03T00:49:31Z,2330000,False,,,0,,D. Wright REBOUND (Off:0 Def:4),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,234.0,4.0,4.0,0.0,,,,,,,,,,,,,,
236,PT04M36.00S,2023-03-03T00:49:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.9862023653088,45.588235294117645,1610612764,50,36,2023-03-03T00:49:54Z,2340000,False,-22.0,13.0,1,right,D. Wright driving Layup (2 PTS),[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,2.0,,,,,,,,,,,
237,PT04M36.00S,2023-03-03T00:49:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,50,36,2023-03-03T00:49:42Z,2350000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612761,50,36,2023-03-03T00:52:19Z,2360000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,out,[],1628398,,,1610612761,50,36,2023-03-03T00:52:19Z,2370000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,out,[],203115,,,1610612761,50,36,2023-03-03T00:52:19Z,2380000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,50,36,2023-03-03T00:52:19Z,2390000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,50,36,2023-03-03T00:52:19Z,2400000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,in,[],1630166,,,1610612761,50,36,2023-03-03T00:52:19Z,2410000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,in,[],203078,,,1610612761,50,36,2023-03-03T00:52:19Z,2420000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,50,36,2023-03-03T00:52:19Z,2430000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
