actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT03M49.00S,2023-04-07T23:26:26.3Z,1,REGULAR,3pt,Jump Shot,[],1629622,27.283180026281208,13.23529411764706,1610612748,21,17,2023-04-07T23:26:31Z,820000,False,184.0,204.0,1,left,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
88,PT03M46.00S,2023-04-07T23:26:29.3Z,1,REGULAR,rebound,defensive,[],1630264,,,1610612764,21,17,2023-04-07T23:26:31Z,830000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,
89,PT03M39.00S,2023-04-07T23:26:38.4Z,1,REGULAR,turnover,traveling,[],1630264,,,1610612764,21,17,2023-04-07T23:26:49Z,840000,False,,,0,,A. Gill traveling TURNOVER (1 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628172.0,1.0,,,,,,,,
90,PT03M39.00S,2023-04-07T23:26:41.6Z,1,REGULAR,substitution,out,[],1626153,,,1610612748,21,17,2023-04-07T23:26:49Z,850000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M39.00S,2023-04-07T23:26:41.6Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,21,17,2023-04-07T23:26:49Z,860000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M39.00S,2023-04-07T23:26:41.6Z,1,REGULAR,substitution,in,[],1629134,,,1610612748,21,17,2023-04-07T23:26:49Z,870000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M39.00S,2023-04-07T23:26:41.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,21,17,2023-04-07T23:26:49Z,880000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M25.00S,2023-04-07T23:27:14.7Z,1,REGULAR,2pt,Hook,['fromturnover'],1628997,7.966491458607096,67.15686274509804,1610612748,21,17,2023-04-07T23:34:30Z,890000,False,-86.0,22.0,1,left,MISS C. Martin 8' turnaround Hook,[1628997],1610612748.0,MIA,turnaround,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,8.87,Missed,,,,,,,,,,,,,,,,,,
95,PT03M22.00S,2023-04-07T23:27:17.7Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,21,17,2023-04-07T23:27:23Z,900000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,
96,PT03M11.00S,2023-04-07T23:27:28.8Z,1,REGULAR,2pt,Jump Shot,[],1630264,94.95729303547962,67.8921568627451,1610612764,23,17,2023-04-07T23:35:15Z,910000,False,89.0,-5.0,1,right,A. Gill 8' turnaround Jump Shot (4 PTS) (D. Gafford 2 AST),"[1630264, 1629655]",1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,Mid-Range,8-16 Right,8.96,Made,4.0,,,,,D. Gafford,1629655.0,2.0,,,,,,,,,,
98,PT03M10.00S,2023-04-07T23:27:49.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,23,17,2023-04-07T23:27:49Z,930000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612748,23,17,2023-04-07T23:30:17Z,940000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,out,[],1629216,,,1610612748,23,17,2023-04-07T23:30:17Z,950000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,out,[],203469,,,1610612748,23,17,2023-04-07T23:30:17Z,960000,False,,,0,,SUB out: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,in,[],1630643,,,1610612748,23,17,2023-04-07T23:30:17Z,970000,False,,,0,,SUB in: J. Huff,[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,in,[],203506,,,1610612748,23,17,2023-04-07T23:30:17Z,980000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M10.00S,2023-04-07T23:29:56.7Z,1,REGULAR,substitution,in,[],1630209,,,1610612748,23,17,2023-04-07T23:30:17Z,990000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M49.00S,2023-04-07T23:30:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,14.799605781865965,61.51960784313726,1610612748,23,17,2023-04-07T23:30:58Z,1000000,False,-58.0,87.0,1,left,MISS H. Highsmith 10' floating Shot,[1629312],1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,10.4,Missed,,,,,,,,,,,,,,,,,,
106,PT02M45.00S,2023-04-07T23:30:55.4Z,1,REGULAR,rebound,defensive,[],1629134,,,1610612764,23,17,2023-04-07T23:30:58Z,1010000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Left,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,
107,PT02M36.00S,2023-04-07T23:31:03.4Z,1,REGULAR,3pt,Jump Shot,[],1630264,90.88370565045992,4.166666666666666,1610612764,23,17,2023-04-07T23:31:07Z,1020000,False,-229.0,33.0,1,right,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
108,PT02M34.00S,2023-04-07T23:31:05.4Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,23,17,2023-04-07T23:31:07Z,1030000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,Left Corner 3,24+ Left,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,
109,PT02M23.00S,2023-04-07T23:31:19.0Z,1,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612748,23,17,2023-04-07T23:31:26Z,1040000,False,,,0,,J. Davis shooting personal FOUL (1 PF) (Oladipo 2 FT),"[1631098, 203506]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628172.0,,,,1.0,0.0,Oladipo,203506.0,,
111,PT02M23.00S,2023-04-07T23:31:44.7Z,1,REGULAR,freethrow,1 of 2,[],203506,,,1610612748,23,17,2023-04-07T23:32:13Z,1060000,False,,,0,,MISS V. Oladipo Free Throw 1 of 2,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT02M23.00S,2023-04-07T23:31:44.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,23,17,2023-04-07T23:32:13Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,
113,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,out,[],1631098,,,1610612748,23,17,2023-04-07T23:32:04Z,1080000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,23,17,2023-04-07T23:32:04Z,1090000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,out,[],1629622,,,1610612748,23,17,2023-04-07T23:32:04Z,1100000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,in,[],1630557,,,1610612748,23,17,2023-04-07T23:32:04Z,1110000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,23,17,2023-04-07T23:32:04Z,1120000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M23.00S,2023-04-07T23:31:46.6Z,1,REGULAR,substitution,in,[],1631288,,,1610612748,23,17,2023-04-07T23:32:04Z,1130000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M23.00S,2023-04-07T23:31:44.7Z,1,REGULAR,freethrow,2 of 2,[],203506,,,1610612748,23,17,2023-04-07T23:32:13Z,1140000,False,,,0,,MISS V. Oladipo Free Throw 2 of 2,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2023-04-07T23:31:53.7Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612764,23,17,2023-04-07T23:32:13Z,1150000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,
122,PT02M09.00S,2023-04-07T23:32:22.0Z,1,REGULAR,substitution,out,[],1630264,,,1610612764,23,17,2023-04-07T23:32:29Z,1170000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M09.00S,2023-04-07T23:32:22.0Z,1,REGULAR,substitution,in,[],1641645,,,1610612764,23,17,2023-04-07T23:32:29Z,1180000,False,,,0,,SUB in: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2023-04-07T23:32:45.5Z,1,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612764,23,17,2023-04-07T23:32:54Z,1190000,False,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Huff 2 FT),"[1630209, 1630643]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,,,1.0,0.0,Huff,1630643.0,,
126,PT02M01.00S,2023-04-07T23:33:11.2Z,1,REGULAR,freethrow,1 of 2,[],1630643,,,1610612764,24,17,2023-04-07T23:33:11Z,1210000,False,,,0,,J. Huff Free Throw 1 of 2 (1 PTS),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
127,PT02M01.00S,2023-04-07T23:33:26.7Z,1,REGULAR,freethrow,2 of 2,[],1630643,,,1610612764,25,17,2023-04-07T23:33:26Z,1220000,False,,,0,,J. Huff Free Throw 2 of 2 (2 PTS),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
128,PT01M44.00S,2023-04-07T23:33:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,12.089356110381077,51.91865808823529,1610612748,25,17,2023-04-07T23:38:49Z,1230000,False,-10.0,61.0,1,left,MISS D. Robinson 6' driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
129,PT01M41.00S,2023-04-07T23:33:48.0Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612764,25,17,2023-04-07T23:33:51Z,1240000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,
130,PT01M38.00S,2023-04-07T23:33:50.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,71.30420499342969,15.196078431372548,1610612764,25,17,2023-04-07T23:39:01Z,1250000,False,-174.0,217.0,1,right,MISS K. Nunn 27' running pullup 3PT,[1629134],1610612764.0,WAS,running pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
131,PT01M36.00S,2023-04-07T23:33:52.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,25,17,2023-04-07T23:33:57Z,1260000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,
132,PT01M29.00S,2023-04-07T23:33:59.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,13.87976346911958,43.872549019607845,1610612748,25,17,2023-04-07T23:39:34Z,1270000,False,31.0,78.0,1,left,MISS O. Yurtseven 8' turnaround Hook,[1630209],1610612748.0,MIA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
133,PT01M26.00S,2023-04-07T23:34:02.5Z,1,REGULAR,rebound,defensive,[],1641645,,,1610612764,25,17,2023-04-07T23:34:05Z,1280000,False,,,0,,X. Cooks REBOUND (Off:0 Def:1),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT01M17.00S,2023-04-07T23:34:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,87.20433639947439,46.32352941176471,1610612764,25,17,2023-04-07T23:40:08Z,1290000,False,-18.0,68.0,1,right,MISS J. Goodwin 7' driving floating Shot,[1630692],1610612764.0,WAS,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
135,PT01M14.00S,2023-04-07T23:34:14.8Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,25,17,2023-04-07T23:50:52Z,1300000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
138,PT01M09.00S,2023-04-07T23:34:20.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628997,8.229303547963205,45.588235294117645,1610612748,25,17,2023-04-07T23:50:55Z,1330000,False,22.0,25.0,1,left,MISS C. Martin running Layup,[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
139,PT01M06.00S,2023-04-07T23:34:23.5Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612764,25,17,2023-04-07T23:34:28Z,1340000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,
140,PT00M55.60S,2023-04-07T23:34:34.6Z,1,REGULAR,turnover,bad pass,[],1629134,,,1610612764,25,17,2023-04-07T23:34:42Z,1350000,False,,,0,,K. Nunn bad pass TURNOVER (1 TO),"[1629134, 1631288]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Cain,1631288.0,,,,,,
141,PT00M55.60S,2023-04-07T23:34:34.6Z,1,REGULAR,steal,,[],1631288,,,1610612748,25,17,2023-04-07T23:34:36Z,1360000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
142,PT00M51.80S,2023-04-07T23:34:39.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631288,7.30946123521682,49.754901960784316,1610612748,25,19,2023-04-07T23:42:04Z,1370000,False,1.0,16.0,1,left,J. Cain running Layup (2 PTS),[1631288],1610612748.0,MIA,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,,,,,,,,,,,,,,,,,
143,PT00M51.80S,2023-04-07T23:34:41.8Z,1,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612748,25,19,2023-04-07T23:34:48Z,1380000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Cain 1 FT),"[1630643, 1631288]",1610612764.0,WAS,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,,,,1.0,0.0,Cain,1631288.0,,
145,PT00M51.80S,2023-04-07T23:35:07.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1631288,,,1610612748,25,20,2023-04-07T23:35:07Z,1400000,False,,,0,,J. Cain Free Throw 1 of 1 (3 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
146,PT00M37.00S,2023-04-07T23:35:25.7Z,1,REGULAR,3pt,Jump Shot,[],1630643,65.52233902759527,71.56862745098039,1610612764,25,20,2023-04-07T23:35:30Z,1410000,False,108.0,272.0,1,right,MISS J. Huff 29' 3PT,[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,29.22,Missed,,,,,,,,,,,,,,,,,,
147,PT00M33.40S,2023-04-07T23:35:29.3Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,25,20,2023-04-07T23:35:30Z,1420000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,146.0,3.0,3.0,0.0,,,,,,,,,,,,,
148,PT00M28.70S,2023-04-07T23:35:33.9Z,1,REGULAR,3pt,Jump Shot,[],1631288,9.543363994743759,97.54901960784314,1610612748,25,23,2023-04-07T23:35:39Z,1430000,False,-238.0,37.0,1,left,J. Cain 24' 3PT  (6 PTS) (V. Oladipo 1 AST),"[1631288, 203506]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,24.06,Made,6.0,,,,,V. Oladipo,203506.0,1.0,,,,,,,,,,
152,PT00M08.50S,2023-04-07T23:36:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612764,25,23,2023-04-07T23:36:18Z,1470000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Cooks 2 FT),"[1629130, 1641645]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628172.0,,,,2.0,0.0,Cooks,1641645.0,,
154,PT00M08.50S,2023-04-07T23:36:28.1Z,1,REGULAR,freethrow,1 of 2,[],1641645,,,1610612764,26,23,2023-04-07T23:36:28Z,1490000,False,,,0,,X. Cooks Free Throw 1 of 2 (1 PTS),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
155,PT00M08.50S,2023-04-07T23:36:28.1Z,1,REGULAR,freethrow,2 of 2,[],1641645,,,1610612764,26,23,2023-04-07T23:36:48Z,1500000,False,,,0,,MISS X. Cooks Free Throw 2 of 2,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT00M06.40S,2023-04-07T23:36:30.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,26,23,2023-04-07T23:36:48Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,
158,PT00M00.60S,2023-04-07T23:36:59.2Z,1,REGULAR,turnover,lost ball,[],203506,,,1610612748,26,23,2023-04-07T23:37:05Z,1530000,False,,,0,,V. Oladipo lost ball TURNOVER (1 TO),"[203506, 1641645]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Cooks,1641645.0,,,,,,
159,PT00M00.60S,2023-04-07T23:36:59.2Z,1,REGULAR,steal,,[],1641645,,,1610612764,26,23,2023-04-07T23:37:01Z,1540000,False,,,0,,X. Cooks STEAL (1 STL),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M00.20S,2023-04-07T23:37:06.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641645,19.530223390275953,36.51960784313725,1610612764,26,23,2023-04-08T00:14:10Z,1550000,False,-67.0,704.0,1,right,MISS X. Cooks 70' 3PT,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,70.71,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.10S,2023-04-07T23:37:06.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,23,2023-04-08T00:14:10Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,160.0,,,,,,,,,,,,,,,,
162,PT00M00.00S,2023-04-07T23:37:11.7Z,1,REGULAR,period,end,[],0,,,1610612764,26,23,2023-04-07T23:37:11Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-04-07T23:40:00.2Z,2,REGULAR,period,start,[],0,,,1610612748,26,23,2023-04-07T23:40:00Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M40.00S,2023-04-07T23:40:19.5Z,2,REGULAR,3pt,Jump Shot,[],1628997,4.155716162943495,97.54901960784314,1610612748,26,23,2023-04-07T23:40:25Z,1590000,False,-238.0,-13.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,,
165,PT11M36.00S,2023-04-07T23:40:23.5Z,2,REGULAR,rebound,defensive,[],1641645,,,1610612764,26,23,2023-04-07T23:40:25Z,1600000,False,,,0,,X. Cooks REBOUND (Off:0 Def:2),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Left Corner 3,24+ Left,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,
166,PT11M32.00S,2023-04-07T23:40:26.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,76.2976346911958,13.23529411764706,1610612764,26,23,2023-04-07T23:45:24Z,1610000,False,-184.0,170.0,1,right,MISS J. Goodwin 25' running 3PT,[1630692],1610612764.0,WAS,running,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
167,PT11M27.00S,2023-04-07T23:40:31.3Z,2,REGULAR,rebound,offensive,[],1629134,,,1610612764,26,23,2023-04-07T23:59:51Z,1620000,False,,,0,,K. Nunn REBOUND (Off:1 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,
169,PT11M20.00S,2023-04-07T23:40:55.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630643,93.24901445466492,47.05882352941176,1610612764,28,23,2023-04-07T23:41:01Z,1640000,False,-15.0,11.0,1,right,J. Huff DUNK (4 PTS) (J. Goodwin 1 AST),"[1630643, 1630692]",1610612764.0,WAS,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,,,,,J. Goodwin,1630692.0,1.0,,,,,,,,,,
171,PT11M07.00S,2023-04-07T23:41:07.4Z,2,REGULAR,3pt,Jump Shot,[],203506,29.122864651773984,85.29411764705883,1610612748,28,23,2023-04-07T23:41:24Z,1660000,False,-176.0,221.0,1,left,MISS V. Oladipo 28' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,28.31,Missed,,,,,,,,,,,,,,,,,,
172,PT11M06.00S,2023-04-07T23:41:08.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,28,23,2023-04-07T23:41:24Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,171.0,,,,,,,,,,,,,,,,
173,PT11M06.00S,2023-04-07T23:41:13.3Z,2,REGULAR,foul,personal,[],1630643,,,1610612748,28,23,2023-04-07T23:41:30Z,1680000,False,,,0,,J. Huff loose ball personal FOUL (2 PF),"[1630643, 1630209]",1610612764.0,WAS,loose ball,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,2.0,0.0,Yurtseven,1630209.0,,
