actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
180,PT12M00.00S,2025-11-04T01:37:12.7Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612763,25,32,2025-11-04T01:37:34Z,1790000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-04T01:37:12.7Z,2,REGULAR,substitution,in,['startperiod'],1630191,,,1610612763,25,32,2025-11-04T01:37:34Z,1800000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-04T01:37:12.7Z,2,REGULAR,substitution,in,['startperiod'],1629130,,,1610612763,25,32,2025-11-04T01:37:34Z,1810000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-04T01:37:44.0Z,2,REGULAR,period,start,[],0,,,1610612763,25,32,2025-11-04T01:37:44Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M42.00S,2025-11-04T01:38:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.376478318002626,60.049019607843135,1610612763,27,32,2025-11-04T01:38:08Z,1830000,False,-50.0,101.0,1,left,J. Morant 11' driving floating Jump Shot (6 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,,,,,,,,,,,6.0,,,,,,,
185,PT11M42.00S,2025-11-04T01:38:05.4Z,2,REGULAR,foul,personal,['1freethrow'],1641842,,,1610612763,27,32,2025-11-04T01:38:12Z,1840000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Morant 1 FT),"[1641842, 1629630]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628168.0,2.0,0.0,Morant,1629630.0,,,,,,,,,
187,PT11M42.00S,2025-11-04T01:38:26.9Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,28,32,2025-11-04T01:38:26Z,1860000,False,,,0,,J. Morant Free Throw 1 of 1 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
188,PT11M27.00S,2025-11-04T01:38:44.2Z,2,REGULAR,3pt,Jump Shot,[],1641842,72.88107752956637,85.29411764705883,1610612765,28,32,2025-11-04T01:38:48Z,1870000,False,176.0,202.0,1,right,MISS R. Holland II 26' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
189,PT11M24.00S,2025-11-04T01:38:47.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612763,28,32,2025-11-04T01:38:48Z,1880000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,,,
191,PT11M08.00S,2025-11-04T01:39:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.652431011826544,54.41176470588235,1610612763,30,32,2025-11-04T01:39:33Z,1900000,False,-22.0,10.0,1,left,J. Jackson Jr. driving Layup (4 PTS) (J. Morant 4 AST),"[1628991, 1629630]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,,4.0,J. Morant,1629630.0,4.0,,,,
193,PT10M54.00S,2025-11-04T01:39:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612765,30,32,2025-11-04T01:39:44Z,1920000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Stewart 2 FT),"[1628991, 1630191]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
195,PT10M54.00S,2025-11-04T01:40:02.0Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,30,33,2025-11-04T01:40:02Z,1940000,False,,,0,,I. Stewart Free Throw 1 of 2 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
196,PT10M54.00S,2025-11-04T01:40:16.4Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,30,34,2025-11-04T01:40:16Z,1950000,False,,,0,,I. Stewart Free Throw 2 of 2 (4 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
197,PT10M47.00S,2025-11-04T01:40:27.7Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,30,34,2025-11-04T01:40:32Z,1960000,False,,,0,,J. Morant lost ball out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,,,,,1627534.0,,,,,2.0,,,,,,,,
198,PT10M38.00S,2025-11-04T01:40:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,91.93495400788436,95.09803921568627,1610612765,30,37,2025-11-04T01:40:42Z,1970000,False,225.0,23.0,1,right,R. Holland II 3PT  (12 PTS) (I. Stewart 1 AST),"[1641842, 1630191]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,,,,,,,12.0,I. Stewart,1630191.0,1.0,,,,
200,PT10M24.00S,2025-11-04T01:40:52.4Z,2,REGULAR,3pt,Jump Shot,[],1629111,32.14520367936925,45.588235294117645,1610612763,30,37,2025-11-04T01:40:56Z,1990000,False,22.0,250.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
201,PT10M22.00S,2025-11-04T01:40:54.4Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,30,37,2025-11-04T01:40:56Z,2000000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT10M15.00S,2025-11-04T01:41:01.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641842,91.67214191852825,45.34313725490196,1610612765,30,37,2025-11-04T02:50:18Z,2010000,False,-23.0,26.0,1,right,MISS R. Holland II running finger roll Layup,[1641842],1610612765.0,DET,running finger roll,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
203,PT10M11.00S,2025-11-04T01:41:05.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,30,37,2025-11-04T02:50:18Z,2020000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,202.0,3.0,2.0,1.0,,,,,,,,,,,,,,
204,PT10M04.00S,2025-11-04T01:41:16.3Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612763,30,37,2025-11-04T01:41:24Z,2030000,False,,,0,,R. Holland II shooting personal FOUL (3 PF) (Morant 2 FT),"[1641842, 1629630]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628168.0,3.0,0.0,Morant,1629630.0,,,,,,,,,
206,PT10M04.00S,2025-11-04T01:41:41.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,31,37,2025-11-04T01:41:41Z,2050000,False,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
207,PT10M04.00S,2025-11-04T01:41:41.9Z,2,REGULAR,substitution,out,[],1641842,,,1610612763,31,37,2025-11-04T01:41:45Z,2060000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M04.00S,2025-11-04T01:41:41.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612763,31,37,2025-11-04T01:41:45Z,2070000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M04.00S,2025-11-04T01:41:57.3Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,32,37,2025-11-04T01:41:57Z,2080000,False,,,0,,J. Morant Free Throw 2 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
210,PT09M52.00S,2025-11-04T01:42:10.6Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,32,37,2025-11-04T01:42:16Z,2090000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1629111]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Landale,1629111.0,,
211,PT09M52.00S,2025-11-04T01:42:10.6Z,2,REGULAR,steal,,[],1629111,,,1610612763,32,37,2025-11-04T01:42:46Z,2100000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
212,PT09M47.00S,2025-11-04T01:42:17.4Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612763,32,37,2025-11-04T01:42:31Z,2110000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Morant 2 FT),"[1630595, 1629630]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
214,PT09M47.00S,2025-11-04T01:43:01.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629630,,,1610612763,33,37,2025-11-04T01:43:25Z,2130000,False,,,0,,J. Morant Free Throw 1 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
215,PT09M47.00S,2025-11-04T01:43:01.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629630,,,1610612763,33,37,2025-11-04T01:43:25Z,2140000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT09M43.00S,2025-11-04T01:43:05.0Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,33,37,2025-11-04T01:43:25Z,2150000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT09M31.00S,2025-11-04T01:43:35.9Z,2,REGULAR,3pt,Jump Shot,[],1629750,93.51182654402102,5.637254901960785,1610612765,33,37,2025-11-04T01:43:40Z,2160000,False,-222.0,8.0,1,right,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
218,PT09M28.00S,2025-11-04T01:43:38.9Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,33,37,2025-11-04T01:43:40Z,2170000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT09M16.00S,2025-11-04T01:43:51.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,9.806176084099869,51.225490196078425,1610612763,33,37,2025-11-04T01:43:55Z,2180000,False,-6.0,40.0,1,left,MISS J. Landale turnaround Hook,[1629111],1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
220,PT09M13.00S,2025-11-04T01:43:54.0Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612765,33,37,2025-11-04T01:43:55Z,2190000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT09M09.00S,2025-11-04T01:44:03.4Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612765,33,37,2025-11-04T01:44:08Z,2200000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612765.0,DET,bad pass,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,202027.0,,,,,2.0,,,,,,,,
222,PT08M45.00S,2025-11-04T01:44:46.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642907,7.5722733245729295,4.6568627450980395,1610612763,33,37,2025-11-04T01:44:50Z,2210000,False,227.0,19.0,1,left,MISS C. Coward 3PT - blocked,"[1642907, 1629750]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
223,PT08M45.00S,2025-11-04T01:44:46.2Z,2,REGULAR,block,,[],1629750,,,1610612763,33,37,2025-11-04T01:44:49Z,2220000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
224,PT08M41.00S,2025-11-04T01:44:50.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,33,37,2025-11-04T01:44:50Z,2230000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,222.0,5.0,4.0,1.0,,,,,,,,,,,,,,
225,PT08M36.00S,2025-11-04T01:44:57.1Z,2,REGULAR,foul,personal,[],1629111,,,1610612765,33,37,2025-11-04T01:45:11Z,2240000,False,,,0,,J. Landale personal FOUL (2 PF),"[1629111, 1630191]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,
227,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,out,[],1629630,,,1610612765,33,37,2025-11-04T01:45:21Z,2260000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,out,[],1642907,,,1610612765,33,37,2025-11-04T01:45:21Z,2270000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,33,37,2025-11-04T01:45:21Z,2280000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,in,[],1642285,,,1610612765,33,37,2025-11-04T01:45:21Z,2290000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,in,[],1631246,,,1610612765,33,37,2025-11-04T01:45:21Z,2300000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M36.00S,2025-11-04T01:45:13.5Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,33,37,2025-11-04T01:45:21Z,2310000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M26.00S,2025-11-04T01:45:38.6Z,2,REGULAR,turnover,bad pass,[],1630191,,,1610612765,33,37,2025-11-04T01:45:42Z,2320000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1629111]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Landale,1629111.0,,
234,PT08M26.00S,2025-11-04T01:45:38.6Z,2,REGULAR,steal,,[],1629111,,,1610612763,33,37,2025-11-04T01:45:40Z,2330000,False,,,0,,J. Landale STEAL (2 STL),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
235,PT08M22.00S,2025-11-04T01:45:43.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642285,32.276609724047304,48.77450980392157,1610612763,36,37,2025-11-04T01:45:52Z,2340000,False,6.0,251.0,1,left,C. Spencer 25' 3PT running pullup (3 PTS),[1642285],1610612763.0,MEM,running pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,25.1,Made,,,,,,,,,,,3.0,,,,,,,
236,PT08M20.00S,2025-11-04T01:45:56.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,36,37,2025-11-04T01:45:56Z,2350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M00.00S,2025-11-04T01:49:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.51182654402102,42.40196078431372,1610612765,36,37,2025-11-04T01:49:04Z,2360000,False,-38.0,8.0,1,right,MISS J. Duren driving Layup - blocked,"[1631105, 1631246]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,Williams Jr.,1631246.0
238,PT08M00.00S,2025-11-04T01:49:00.9Z,2,REGULAR,block,,[],1631246,,,1610612765,36,37,2025-11-04T01:54:26Z,2370000,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT07M57.00S,2025-11-04T01:49:03.9Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,36,37,2025-11-04T01:49:04Z,2380000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
240,PT07M44.00S,2025-11-04T01:49:16.7Z,2,REGULAR,3pt,Jump Shot,[],1642285,31.225361366622867,40.68627450980392,1610612763,36,37,2025-11-04T01:49:21Z,2390000,False,47.0,241.0,1,left,MISS C. Spencer 24' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,24.55,Missed,,,,,,,,,,,,,,,,,,
241,PT07M40.00S,2025-11-04T01:49:20.7Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,36,37,2025-11-04T01:49:21Z,2400000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
242,PT07M27.00S,2025-11-04T01:49:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,87.07293035479631,42.40196078431372,1610612765,36,37,2025-11-04T01:49:37Z,2410000,False,-38.0,69.0,1,right,MISS J. Duren 7' turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
243,PT07M25.00S,2025-11-04T01:49:35.5Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,36,37,2025-11-04T01:49:37Z,2420000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,242.0,6.0,4.0,2.0,,,,,,,,,,,,,,
244,PT07M22.00S,2025-11-04T01:49:38.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,92.85479632063075,95.34313725490196,1610612765,36,40,2025-11-04T01:49:43Z,2430000,False,227.0,15.0,1,right,D. Robinson 3PT pullup (5 PTS) (I. Stewart 2 AST),"[1629130, 1630191]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,22.72,Made,,,,,,,,,,,5.0,I. Stewart,1630191.0,2.0,,,,
246,PT06M57.00S,2025-11-04T01:50:04.1Z,2,REGULAR,3pt,Jump Shot,[],203484,7.5722733245729295,94.36274509803921,1610612763,36,40,2025-11-04T01:50:09Z,2450000,False,-222.0,19.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.26,Missed,,,,,,,,,,,,,,,,,,
247,PT06M52.00S,2025-11-04T01:50:09.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,36,40,2025-11-04T01:50:09Z,2460000,False,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,246.0,7.0,5.0,2.0,,,,,,,,,,,,,,
248,PT06M45.00S,2025-11-04T01:50:15.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,94.43166885676742,5.392156862745098,1610612765,36,40,2025-11-04T01:50:21Z,2470000,False,-223.0,0.0,1,right,MISS D. Robinson pullup 3PT,[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
249,PT06M41.00S,2025-11-04T01:50:20.5Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,36,40,2025-11-04T01:50:20Z,2480000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,
250,PT06M38.00S,2025-11-04T01:50:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,91.93495400788436,56.86274509803921,1610612765,36,40,2025-11-04T01:50:28Z,2490000,False,34.0,23.0,1,right,MISS J. Duren driving Layup - blocked,"[1631105, 1628991]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
251,PT06M38.00S,2025-11-04T01:50:23.6Z,2,REGULAR,block,,[],1628991,,,1610612765,36,40,2025-11-04T01:50:25Z,2500000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2025-11-04T01:50:26.6Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612763,36,40,2025-11-04T01:50:28Z,2510000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,250.0,2.0,1.0,1.0,,,,,,,,,,,,,,
253,PT06M27.00S,2025-11-04T01:50:36.5Z,2,REGULAR,foul,personal,[],1630595,,,1610612763,36,40,2025-11-04T01:50:51Z,2520000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1628991]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628168.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
255,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,out,[],203484,,,1610612763,36,40,2025-11-04T01:51:02Z,2540000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,36,40,2025-11-04T01:51:02Z,2550000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612763,36,40,2025-11-04T01:51:02Z,2560000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,out,[],1630595,,,1610612763,36,40,2025-11-04T01:51:02Z,2570000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,36,40,2025-11-04T01:51:02Z,2580000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,in,[],1629646,,,1610612763,36,40,2025-11-04T01:51:02Z,2590000,False,,,0,,SUB in: C. Bassey,[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M27.00S,2025-11-04T01:50:45.2Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,36,40,2025-11-04T01:51:02Z,2600000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
