actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
172,PT09M52.00S,2026-01-29T01:41:14.4Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612766,37,40,2026-01-29T01:41:14Z,1700000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
173,PT09M43.00S,2026-01-29T01:41:27.1Z,2,REGULAR,turnover,out-of-bounds,[],1642907,,,1610612763,37,40,2026-01-29T01:41:33Z,1710000,False,,,0,,C. Coward lost ball out-of-bounds TURNOVER (1 TO),[1642907],1610612763.0,MEM,lost ball,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,,,202007.0,,,,,,
174,PT09M26.00S,2026-01-29T01:41:47.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642851,15.982260183968464,4.6568627450980395,1610612766,37,40,2026-01-29T01:41:53Z,1720000,False,227.0,98.0,1,left,MISS K. Knueppel 24' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
175,PT09M23.00S,2026-01-29T01:41:50.7Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,37,40,2026-01-29T01:41:53Z,1730000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,174.0,5.0,3.0,2.0,,,,,,,,,,,,,,
176,PT09M22.00S,2026-01-29T01:41:52.8Z,2,REGULAR,turnover,lost ball,[],1631217,,,1610612766,37,40,2026-01-29T01:41:56Z,1740000,False,,,0,,M. Diabaté lost ball TURNOVER (1 TO),"[1631217, 1628991]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,
177,PT09M22.00S,2026-01-29T01:41:52.8Z,2,REGULAR,steal,,[],1628991,,,1610612763,37,40,2026-01-29T01:53:37Z,1750000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT09M17.00S,2026-01-29T01:41:57.6Z,2,REGULAR,turnover,bad pass,[],1641765,,,1610612763,37,40,2026-01-29T01:42:01Z,1760000,False,,,0,,O. Prosper bad pass TURNOVER (1 TO),"[1641765, 1629012]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Sexton,1629012.0,,,,,,,
179,PT09M17.00S,2026-01-29T01:41:57.6Z,2,REGULAR,steal,,[],1629012,,,1610612766,37,40,2026-01-29T01:41:59Z,1770000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M07.00S,2026-01-29T01:42:07.6Z,2,REGULAR,turnover,bad pass,[],1629684,,,1610612766,37,40,2026-01-29T01:42:10Z,1780000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1629723]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,,
181,PT09M07.00S,2026-01-29T01:42:07.6Z,2,REGULAR,steal,,[],1629723,,,1610612763,37,40,2026-01-29T01:51:40Z,1790000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT08M57.00S,2026-01-29T01:42:17.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,66.83639947437582,59.80392156862745,1610612763,40,40,2026-01-29T01:42:21Z,1800000,False,49.0,259.0,1,right,V. Williams Jr. 26' 3PT  (6 PTS) (J. Jackson Jr. 4 AST),"[1631246, 1628991]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,26.38,Made,,,,,6.0,J. Jackson Jr.,1628991.0,4.0,,,,,,,,,,
184,PT08M56.00S,2026-01-29T01:42:22.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,40,40,2026-01-29T01:42:22Z,1820000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,out,[],1641765,,,1610612766,40,40,2026-01-29T01:45:05Z,1830000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,40,40,2026-01-29T01:45:05Z,1840000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,out,[],1629012,,,1610612766,40,40,2026-01-29T01:45:05Z,1850000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612766,40,40,2026-01-29T01:45:05Z,1860000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,in,[],1641713,,,1610612766,40,40,2026-01-29T01:45:05Z,1870000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,40,40,2026-01-29T01:45:05Z,1880000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,40,40,2026-01-29T01:45:05Z,1890000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M56.00S,2026-01-29T01:44:47.0Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,40,40,2026-01-29T01:45:05Z,1900000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M31.00S,2026-01-29T01:45:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,6.915243101182654,41.911764705882355,1610612766,40,42,2026-01-29T01:46:02Z,1920000,False,40.0,13.0,1,left,B. Miller driving finger roll Layup (16 PTS),[1641706],1610612766.0,CHA,driving finger roll,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,4.23,Made,,,,,16.0,,,,,,,,,,,,,
195,PT08M12.00S,2026-01-29T01:46:15.1Z,2,REGULAR,3pt,Jump Shot,[],1631246,67.36202365308804,48.529411764705884,1610612763,40,42,2026-01-29T01:46:18Z,1930000,False,-7.0,254.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
196,PT08M10.00S,2026-01-29T01:46:17.1Z,2,REGULAR,rebound,offensive,[],1631246,,,1610612763,40,42,2026-01-29T01:46:18Z,1940000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,,
197,PT07M57.00S,2026-01-29T01:46:30.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,90.22667542706965,95.58823529411765,1610612763,43,42,2026-01-29T01:46:35Z,1950000,False,228.0,39.0,1,right,J. Jackson Jr. 3PT  (17 PTS) (J. Konchar 2 AST),"[1628991, 1629723]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.13,Made,,,,,17.0,J. Konchar,1629723.0,2.0,,,,,,,,,,
199,PT07M34.00S,2026-01-29T01:46:53.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,10.726018396846255,5.147058823529411,1610612766,43,45,2026-01-29T01:46:57Z,1970000,False,224.0,48.0,1,left,L. Ball 3PT  (3 PTS) (M. Diabaté 1 AST),"[1630163, 1631217]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,3.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,
201,PT07M17.00S,2026-01-29T01:47:10.1Z,2,REGULAR,3pt,Jump Shot,[],1628991,69.99014454664915,77.69607843137256,1610612763,43,45,2026-01-29T01:47:15Z,1990000,False,138.0,230.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
202,PT07M13.00S,2026-01-29T01:47:14.1Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,43,45,2026-01-29T02:01:15Z,2000000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,201.0,2.0,1.0,1.0,,,,,,,,,,,,,,
204,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,43,45,2026-01-29T01:47:45Z,2020000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,43,45,2026-01-29T01:47:45Z,2030000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,43,45,2026-01-29T01:47:45Z,2040000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,in,[],203484,,,1610612763,43,45,2026-01-29T01:47:45Z,2050000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,in,[],1629111,,,1610612763,43,45,2026-01-29T01:47:45Z,2060000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M02.00S,2026-01-29T01:47:33.5Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,43,45,2026-01-29T01:47:45Z,2070000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M02.00S,2026-01-29T01:47:56.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,43,45,2026-01-29T01:48:02Z,2080000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202007.0,,,,,,
211,PT06M46.00S,2026-01-29T01:48:23.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,31.35676741130092,20.833333333333336,1610612766,43,48,2026-01-29T01:48:28Z,2090000,False,146.0,242.0,1,left,L. Ball 28' 3PT  (6 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,28.28,Made,,,,,6.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
213,PT06M29.00S,2026-01-29T01:48:39.3Z,2,REGULAR,3pt,Jump Shot,[],1642285,67.49342969776609,56.61764705882353,1610612763,43,48,2026-01-29T01:53:20Z,2110000,False,33.0,253.0,1,right,MISS C. Spencer 25' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
214,PT06M26.00S,2026-01-29T01:48:42.3Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,43,48,2026-01-29T01:48:43Z,2120000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT06M21.00S,2026-01-29T01:48:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,29.38567674113009,79.16666666666666,1610612766,43,48,2026-01-29T01:48:52Z,2130000,False,-146.0,224.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
216,PT06M17.00S,2026-01-29T01:48:51.4Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,43,48,2026-01-29T01:48:51Z,2140000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,215.0,6.0,3.0,3.0,,,,,,,,,,,,,,
217,PT06M15.00S,2026-01-29T01:48:54.0Z,2,REGULAR,turnover,lost ball,[],1631217,,,1610612766,43,48,2026-01-29T01:48:57Z,2150000,False,,,0,,M. Diabaté lost ball TURNOVER (2 TO),"[1631217, 1641713]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Jackson,1641713.0,,,,,,,
218,PT06M15.00S,2026-01-29T01:48:54.0Z,2,REGULAR,steal,,[],1641713,,,1610612763,43,48,2026-01-29T01:48:55Z,2160000,False,,,0,,G. Jackson STEAL (1 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT05M56.00S,2026-01-29T01:49:13.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629111,86.81011826544021,51.71568627450981,1610612763,43,48,2026-01-29T01:49:16Z,2170000,False,9.0,71.0,1,right,MISS J. Landale 7' turnaround Hook,[1629111],1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
220,PT05M53.00S,2026-01-29T01:49:16.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,43,48,2026-01-29T01:49:16Z,2180000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT05M36.00S,2026-01-29T01:49:35.6Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,43,48,2026-01-29T02:13:24Z,2215000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 203484]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,
283,PT05M36.00S,2026-01-29T01:49:35.6Z,2,REGULAR,steal,,[],203484,,,1610612763,43,48,2026-01-29T02:13:24Z,2217500,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT05M30.00S,2026-01-29T01:49:38.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641713,92.9862023653088,4.901960784313726,1610612763,46,48,2026-01-29T02:13:24Z,2220000,False,-225.0,13.0,1,right,G. Jackson 3PT running (7 PTS) (J. Konchar 3 AST),"[1641713, 1629723]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,22.59,Made,,,,,7.0,J. Konchar,1629723.0,3.0,,,,,,,,,,
226,PT05M11.00S,2026-01-29T01:49:57.8Z,2,REGULAR,3pt,Jump Shot,[],1641706,21.107095926412615,90.93137254901961,1610612766,46,51,2026-01-29T01:50:01Z,2240000,False,-205.0,146.0,1,left,B. Miller 25' 3PT  (19 PTS) (K. Knueppel 4 AST),"[1641706, 1642851]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,19.0,K. Knueppel,1642851.0,4.0,,,,,,,,,,
228,PT04M49.00S,2026-01-29T01:50:19.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,92.06636005256242,36.51960784313725,1610612763,48,51,2026-01-29T01:50:24Z,2260000,False,-67.0,22.0,1,right,J. Landale 7' turnaround Hook (4 PTS),[1629111],1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,4.0,,,,,,,,,,,,,
229,PT04M39.00S,2026-01-29T01:50:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,9.543363994743759,49.754901960784316,1610612766,48,53,2026-01-29T01:50:35Z,2270000,False,1.0,37.0,1,left,L. Ball driving finger roll Layup (8 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,8.0,,,,,,,,,,,,,
230,PT04M21.00S,2026-01-29T01:50:47.3Z,2,REGULAR,3pt,Jump Shot,[],1642285,69.07030223390277,31.127450980392158,1610612763,48,53,2026-01-29T01:50:52Z,2280000,False,-94.0,238.0,1,right,MISS C. Spencer 25' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
231,PT04M18.00S,2026-01-29T01:50:50.3Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,48,53,2026-01-29T01:50:52Z,2290000,False,,,0,,J. Konchar REBOUND (Off:2 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,230.0,3.0,1.0,2.0,,,,,,,,,,,,,,
232,PT04M07.00S,2026-01-29T01:51:01.5Z,2,REGULAR,turnover,bad pass,[],1641713,,,1610612763,48,53,2026-01-29T01:51:05Z,2300000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1630163]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
233,PT04M07.00S,2026-01-29T01:51:01.5Z,2,REGULAR,steal,,[],1630163,,,1610612766,48,53,2026-01-29T01:51:03Z,2310000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
234,PT04M03.00S,2026-01-29T01:51:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,6.783837056504599,49.01960784313725,1610612766,48,55,2026-01-29T02:14:55Z,2320000,False,5.0,11.0,1,left,M. Diabaté cutting Layup (4 PTS) (L. Ball 2 AST),"[1631217, 1630163]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,L. Ball,1630163.0,2.0,,,,,,,,,,
236,PT04M02.00S,2026-01-29T01:51:10.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,48,55,2026-01-29T01:51:10Z,2340000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,out,[],1641713,,,1610612763,48,55,2026-01-29T01:54:02Z,2350000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,48,55,2026-01-29T01:54:02Z,2360000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,out,[],1630163,,,1610612763,48,55,2026-01-29T01:54:02Z,2370000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,out,[],1642851,,,1610612763,48,55,2026-01-29T01:54:02Z,2380000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,48,55,2026-01-29T01:54:02Z,2390000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,48,55,2026-01-29T01:54:02Z,2400000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,in,[],1642883,,,1610612763,48,55,2026-01-29T01:54:02Z,2410000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M02.00S,2026-01-29T01:53:37.8Z,2,REGULAR,substitution,in,[],1630182,,,1610612763,48,55,2026-01-29T01:54:02Z,2420000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M42.00S,2026-01-29T01:54:25.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,92.06636005256242,51.225490196078425,1610612763,50,55,2026-01-29T02:12:40Z,2430000,False,6.0,22.0,1,right,J. Landale turnaround Hook (6 PTS) (K. Caldwell-Pope 2 AST),"[1629111, 203484]",1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,6.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,
248,PT03M24.00S,2026-01-29T01:54:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,13.485545335085414,41.911764705882355,1610612766,50,57,2026-01-29T01:54:46Z,2460000,False,40.0,74.0,1,left,M. Bridges 8' driving floating Jump Shot (10 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.46,Made,,,,,10.0,,,,,,,,,,,,,
249,PT02M58.00S,2026-01-29T01:55:08.4Z,2,REGULAR,2pt,Jump Shot,[],1642377,75.3777923784494,34.80392156862745,1610612763,50,57,2026-01-29T01:55:13Z,2470000,False,-76.0,179.0,1,right,MISS J. Wells 19' pullup Shot,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,19.44,Missed,,,,,,,,,,,,,,,,,,
250,PT02M54.00S,2026-01-29T01:55:12.4Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,50,57,2026-01-29T01:55:13Z,2480000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,249.0,7.0,4.0,3.0,,,,,,,,,,,,,,
251,PT02M46.00S,2026-01-29T01:55:20.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.276609724047304,51.9607843137255,1610612766,50,57,2026-01-29T01:55:25Z,2490000,False,-10.0,251.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
252,PT02M43.00S,2026-01-29T01:55:24.4Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612766,50,57,2026-01-29T01:55:24Z,2500000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,251.0,1.0,0.0,1.0,,,,,,,,,,,,,,
253,PT02M38.00S,2026-01-29T01:55:28.4Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612766,50,57,2026-01-29T01:55:31Z,2510000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 203484]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,
254,PT02M38.00S,2026-01-29T01:55:28.4Z,2,REGULAR,steal,,[],203484,,,1610612763,50,57,2026-01-29T01:55:30Z,2520000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
255,PT02M36.00S,2026-01-29T01:55:37.0Z,2,REGULAR,violation,kicked ball,[],1630182,,,1610612763,50,57,2026-01-29T01:55:41Z,2530000,False,,,0,,J. Green kicked ball VIOLATION,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1629178.0,,,,,,
