actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
258,PT05M08.00S,2026-01-11T21:24:32.8Z,2,REGULAR,turnover,offensive foul,[],1642856,,,1610612751,52,42,2026-01-11T21:24:32Z,2570000,False,,,0,,E. Dëmin offensive foul TURNOVER (1 TO),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,1627963.0,,,,,,
259,PT04M56.00S,2026-01-11T21:24:54.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,28.991458607095925,75.0,1610612763,52,42,2026-01-11T21:24:59Z,2580000,False,-125.0,220.0,1,left,MISS V. Williams Jr. 25' pullup 3PT,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
260,PT04M53.00S,2026-01-11T21:24:57.4Z,2,REGULAR,rebound,offensive,[],1631132,,,1610612763,52,42,2026-01-11T21:24:59Z,2590000,False,,,0,,C. Koloko REBOUND (Off:1 Def:2),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,259.0,,,,,3.0,2.0,1.0,,,,,,,,,,
261,PT04M47.00S,2026-01-11T21:25:03.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631132,12.565703022339028,49.26470588235294,1610612763,52,42,2026-01-11T21:25:08Z,2600000,False,4.0,66.0,1,left,MISS C. Koloko 6' floating Shot,[1631132],1610612763.0,MEM,floating,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
262,PT04M45.00S,2026-01-11T21:25:05.1Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,52,42,2026-01-11T21:25:08Z,2610000,False,,,0,,D. Wolf REBOUND (Off:0 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,261.0,,,,,2.0,2.0,0.0,,,,,,,,,,
263,PT04M32.00S,2026-01-11T21:25:21.0Z,2,REGULAR,turnover,out-of-bounds,[],1642874,,,1610612751,52,42,2026-01-11T21:25:26Z,2620000,False,,,0,,D. Wolf lost ball out-of-bounds TURNOVER (1 TO),[1642874],1610612751.0,BKN,lost ball,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1628951.0,,,,,,
264,PT04M17.00S,2026-01-11T21:25:39.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631132,7.046649145860711,51.470588235294116,1610612763,52,42,2026-01-11T21:25:45Z,2630000,False,-7.0,14.0,1,left,MISS C. Koloko cutting DUNK - blocked,"[1631132, 1641730]",1610612763.0,MEM,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,Clowney,1641730.0
265,PT04M17.00S,2026-01-11T21:25:39.7Z,2,REGULAR,block,,[],1641730,,,1610612763,52,42,2026-01-11T21:25:41Z,2640000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT04M15.00S,2026-01-11T21:25:41.7Z,2,REGULAR,rebound,offensive,[],1631132,,,1610612763,52,42,2026-01-11T21:25:45Z,2650000,False,,,0,,C. Koloko REBOUND (Off:2 Def:2),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,264.0,,,,,4.0,2.0,2.0,,,,,,,,,,
267,PT04M15.00S,2026-01-11T21:25:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631132,5.590000152587891,50.0,1610612763,54,42,2026-01-11T21:25:43Z,2660000,False,0.0,0.0,1,left,C. Koloko putback Layup (2 PTS),[1631132],1610612763.0,MEM,putback,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,0.0,Made,,2.0,,,,,,,,,,,,,,,,
268,PT04M15.00S,2026-01-11T21:25:48.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,54,42,2026-01-11T21:25:48Z,2670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M58.00S,2026-01-11T21:27:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642856,88.12417871222075,39.46078431372549,1610612751,54,42,2026-01-11T21:27:35Z,2680000,False,-53.0,59.0,1,right,MISS E. Dëmin 7' driving floating bank Shot,[1642856],1610612751.0,BKN,driving floating bank,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
270,PT03M56.00S,2026-01-11T21:27:33.0Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612763,54,42,2026-01-11T21:27:35Z,2690000,False,,,0,,C. Koloko REBOUND (Off:2 Def:3),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,269.0,,,,,5.0,3.0,2.0,,,,,,,,,,
272,PT03M44.00S,2026-01-11T21:27:50.4Z,2,REGULAR,substitution,out,[],203484,,,1610612763,54,42,2026-01-11T21:28:04Z,2710000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M44.00S,2026-01-11T21:27:50.4Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,54,42,2026-01-11T21:28:04Z,2720000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M44.00S,2026-01-11T21:27:50.4Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,54,42,2026-01-11T21:28:04Z,2730000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M44.00S,2026-01-11T21:27:50.4Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,54,42,2026-01-11T21:28:04Z,2740000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M39.00S,2026-01-11T21:28:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,7.835085413929041,44.85294117647059,1610612763,56,42,2026-01-11T21:28:24Z,2750000,False,26.0,21.0,1,left,S. Aldama driving finger roll Layup (9 PTS) (C. Koloko 1 AST),"[1630583, 1631132]",1610612763.0,MEM,driving finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.33,Made,,9.0,C. Koloko,1631132.0,1.0,,,,,,,,,,,,,
278,PT03M23.00S,2026-01-11T21:28:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.64323258869908,49.26470588235294,1610612751,56,44,2026-01-11T21:28:39Z,2770000,False,-4.0,7.0,1,right,T. Mann driving reverse Layup (4 PTS),[1629611],1610612751.0,BKN,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.82,Made,,4.0,,,,,,,,,,,,,,,,
279,PT03M00.00S,2026-01-11T21:28:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,17.0335085413929,37.254901960784316,1610612763,56,44,2026-01-11T21:29:03Z,2780000,False,64.0,108.0,1,left,MISS J. Jackson Jr. 12' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.5,Missed,,,,,,,,,,,,,,,,,,
280,PT02M56.00S,2026-01-11T21:29:01.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612751,56,44,2026-01-11T21:29:03Z,2790000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,,,,,2.0,2.0,0.0,,,,,,,,,,
281,PT02M51.00S,2026-01-11T21:29:07.1Z,2,REGULAR,3pt,Jump Shot,[],1641730,71.04139290407359,77.45098039215686,1610612751,56,44,2026-01-11T21:29:11Z,2800000,False,137.0,220.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
282,PT02M47.00S,2026-01-11T21:29:11.1Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,56,44,2026-01-11T21:29:11Z,2810000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,281.0,,,,,3.0,3.0,0.0,,,,,,,,,,
283,PT02M43.00S,2026-01-11T21:29:15.3Z,2,REGULAR,foul,personal,['3freethrow'],1642874,,,1610612763,56,44,2026-01-11T21:29:27Z,2820000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Spencer 3 FT),"[1642874, 1642285]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Spencer,1642285.0,,
285,PT02M43.00S,2026-01-11T21:29:56.1Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1642285,,,1610612763,57,44,2026-01-11T21:29:56Z,2840000,False,,,0,,C. Spencer Free Throw 1 of 3 (2 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
286,PT02M43.00S,2026-01-11T21:30:10.8Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1642285,,,1610612763,58,44,2026-01-11T21:30:10Z,2850000,False,,,0,,C. Spencer Free Throw 2 of 3 (3 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
287,PT02M43.00S,2026-01-11T21:30:12.5Z,2,REGULAR,substitution,out,[],1631132,,,1610612763,58,44,2026-01-11T21:30:15Z,2860000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M43.00S,2026-01-11T21:30:12.5Z,2,REGULAR,substitution,in,[],1642907,,,1610612763,58,44,2026-01-11T21:30:15Z,2870000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M43.00S,2026-01-11T21:30:29.3Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1642285,,,1610612763,59,44,2026-01-11T21:30:29Z,2880000,False,,,0,,C. Spencer Free Throw 3 of 3 (4 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
290,PT02M31.00S,2026-01-11T21:30:43.5Z,2,REGULAR,3pt,Jump Shot,[],1641730,80.50262812089356,94.11764705882352,1610612751,59,44,2026-01-11T21:30:53Z,2890000,False,221.0,131.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
291,PT02M29.00S,2026-01-11T21:30:45.5Z,2,REGULAR,rebound,offensive,[],1642874,,,1610612751,59,44,2026-01-11T21:30:53Z,2900000,False,,,0,,D. Wolf REBOUND (Off:1 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,290.0,,,,,3.0,2.0,1.0,,,,,,,,,,
292,PT02M29.00S,2026-01-11T21:30:52.2Z,2,REGULAR,foul,personal,[],1628991,,,1610612751,59,44,2026-01-11T21:30:56Z,2910000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1642874]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628951.0,1.0,0.0,Wolf,1642874.0,,
294,PT02M17.00S,2026-01-11T21:31:26.8Z,2,REGULAR,foul,personal,[],1628991,,,1610612751,59,44,2026-01-11T21:31:34Z,2930000,False,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1629611]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2530.0,2.0,0.0,Mann,1629611.0,,
296,PT02M06.00S,2026-01-11T21:31:59.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642856,71.96123521681997,80.14705882352942,1610612751,59,47,2026-01-11T21:32:06Z,2950000,False,151.0,211.0,1,right,E. Dëmin 25' 3PT  (6 PTS) (N. Claxton 4 AST),"[1642856, 1629651]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,25.94,Made,,6.0,N. Claxton,1629651.0,4.0,,,,,,,,,,,,,
298,PT01M54.00S,2026-01-11T21:32:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,5.732588699080158,46.32352941176471,1610612763,59,47,2026-01-11T21:32:16Z,2970000,False,18.0,1.0,1,left,MISS J. Wells driving reverse Layup,[1642377],1610612763.0,MEM,driving reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
299,PT01M52.00S,2026-01-11T21:32:13.8Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,59,47,2026-01-11T21:32:16Z,2980000,False,,,0,,D. Wolf REBOUND (Off:1 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,298.0,,,,,4.0,3.0,1.0,,,,,,,,,,
300,PT01M45.00S,2026-01-11T21:32:20.9Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612751,59,47,2026-01-11T21:32:25Z,2990000,False,,,0,,T. Mann bad pass TURNOVER (2 TO),"[1629611, 1642907]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Coward,1642907.0,,,,,,,
301,PT01M45.00S,2026-01-11T21:32:20.9Z,2,REGULAR,steal,,[],1642907,,,1610612763,59,47,2026-01-11T21:32:22Z,3000000,False,,,0,,C. Coward STEAL (1 STL),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT01M40.00S,2026-01-11T21:32:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642907,6.521024967148489,50.73529411764706,1610612763,59,47,2026-01-11T21:32:31Z,3010000,False,-4.0,9.0,1,left,MISS C. Coward running Layup - blocked,"[1642907, 1642874]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,Wolf,1642874.0
303,PT01M40.00S,2026-01-11T21:32:25.7Z,2,REGULAR,block,,[],1642874,,,1610612763,59,47,2026-01-11T21:32:28Z,3020000,False,,,0,,D. Wolf BLOCK (1 BLK),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT01M36.00S,2026-01-11T21:32:29.7Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,59,47,2026-01-11T21:32:31Z,3030000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,302.0,,,,,2.0,2.0,0.0,,,,,,,,,,
305,PT01M34.00S,2026-01-11T21:32:32.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,71.43561103810775,78.67647058823529,1610612751,59,47,2026-01-11T21:32:40Z,3040000,False,143.0,216.0,1,right,MISS T. Mann 25' running pullup 3PT,[1629611],1610612751.0,BKN,running pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
306,PT01M32.00S,2026-01-11T21:32:35.4Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,59,47,2026-01-11T21:32:35Z,3050000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,305.0,,,,,3.0,2.0,1.0,,,,,,,,,,
307,PT01M32.00S,2026-01-11T21:32:35.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612751,59,47,2026-01-11T21:32:43Z,3060000,False,,,0,,J. Wells shooting personal FOUL (2 PF) (Clowney 2 FT),"[1642377, 1641730]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Clowney,1641730.0,,
309,PT01M32.00S,2026-01-11T21:33:00.8Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1641730,,,1610612751,59,47,2026-01-11T21:33:00Z,3080000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT01M32.00S,2026-01-11T21:33:00.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,59,47,2026-01-11T21:33:00Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,
311,PT01M32.00S,2026-01-11T21:33:17.3Z,2,REGULAR,freethrow,2 of 2,"['2ndchance', 'fastbreak']",1641730,,,1610612751,59,48,2026-01-11T21:33:17Z,3100000,False,,,0,,N. Clowney Free Throw 2 of 2 (10 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
312,PT01M07.00S,2026-01-11T21:33:43.1Z,2,REGULAR,3pt,Jump Shot,[],1642907,14.799605781865965,95.58823529411765,1610612763,59,48,2026-01-11T21:33:46Z,3110000,False,-228.0,87.0,1,left,MISS C. Coward 24' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,24.38,Missed,,,,,,,,,,,,,,,,,,
313,PT01M05.00S,2026-01-11T21:33:45.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612751,59,48,2026-01-11T21:33:46Z,3120000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,312.0,,,,,3.0,3.0,0.0,,,,,,,,,,
314,PT01M00.00S,2026-01-11T21:33:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642874,92.9862023653088,45.588235294117645,1610612751,59,48,2026-01-11T21:33:57Z,3130000,False,-22.0,13.0,1,right,MISS D. Wolf running Layup,[1642874],1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
315,PT00M57.90S,2026-01-11T21:33:51.7Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,59,48,2026-01-11T21:33:57Z,3140000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,314.0,,,,,4.0,4.0,0.0,,,,,,,,,,
316,PT00M51.70S,2026-01-11T21:33:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,12.434296977660972,55.63725490196079,1610612763,61,48,2026-01-11T21:34:04Z,3150000,False,-28.0,64.0,1,left,C. Spencer 7' driving floating Jump Shot (6 PTS) (S. Aldama 3 AST),"[1642285, 1630583]",1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,,6.0,S. Aldama,1630583.0,3.0,,,,,,,,,,,,,
318,PT00M32.40S,2026-01-11T21:34:23.2Z,2,REGULAR,3pt,Jump Shot,[],1641730,88.51839684625493,4.166666666666666,1610612751,61,48,2026-01-11T21:34:27Z,3170000,False,-229.0,55.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
319,PT00M30.30S,2026-01-11T21:34:25.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,61,48,2026-01-11T21:34:27Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,318.0,,,,,,,,,,,,,,,,,
321,PT00M29.20S,2026-01-11T21:34:49.6Z,2,REGULAR,violation,kicked ball,[],1642285,,,1610612751,61,48,2026-01-11T21:34:58Z,3200000,False,,,0,,C. Spencer kicked ball VIOLATION,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,
322,PT00M19.40S,2026-01-11T21:35:19.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,92.32917214191852,45.09803921568628,1610612751,61,50,2026-01-11T21:35:24Z,3210000,False,-25.0,20.0,1,right,N. Claxton driving floating bank Jump Shot (4 PTS) (E. Dëmin 2 AST),"[1629651, 1642856]",1610612751.0,BKN,driving floating bank,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.14,Made,,4.0,E. Dëmin,1642856.0,2.0,,,,,,,,,,,,,
324,PT00M01.80S,2026-01-11T21:35:39.1Z,2,REGULAR,3pt,Jump Shot,[],1642377,3.1044678055190538,96.32352941176471,1610612763,61,50,2026-01-11T21:35:44Z,3230000,False,-232.0,-23.0,1,left,MISS J. Wells step back 3PT,[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
325,PT00M01.80S,2026-01-11T21:35:39.1Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,61,50,2026-01-11T21:35:44Z,3240000,False,,,0,,D. Wolf REBOUND (Off:1 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Left Corner 3,24+ Left,,,324.0,,,,,5.0,4.0,1.0,,,,,,,,,,
326,PT00M00.00S,2026-01-11T21:35:44.8Z,2,REGULAR,period,end,[],0,,,1610612751,61,50,2026-01-11T21:35:44Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-01-11T21:50:30.5Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612751,61,50,2026-01-11T21:51:37Z,3260000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-01-11T21:50:30.5Z,3,REGULAR,substitution,in,['startperiod'],1629111,,,1610612751,61,50,2026-01-11T21:51:37Z,3270000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-01-11T21:51:48.4Z,3,REGULAR,period,start,[],0,,,1610612763,61,50,2026-01-11T21:51:48Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M47.00S,2026-01-11T21:52:00.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642907,93.24901445466492,49.754901960784316,1610612763,63,50,2026-01-11T21:52:06Z,3290000,False,-1.0,11.0,1,right,C. Coward cutting DUNK (15 PTS) (C. Spencer 6 AST),"[1642907, 1642285]",1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,1.11,Made,,15.0,C. Spencer,1642285.0,6.0,,,,,,,,,,,,,
332,PT11M29.00S,2026-01-11T21:52:18.2Z,3,REGULAR,3pt,Jump Shot,[],1641730,31.225361366622867,61.274509803921575,1610612751,63,53,2026-01-11T21:52:22Z,3310000,False,-56.0,241.0,1,left,N. Clowney 24' 3PT  (13 PTS) (N. Claxton 5 AST),"[1641730, 1629651]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,24.75,Made,,13.0,N. Claxton,1629651.0,5.0,,,,,,,,,,,,,
334,PT11M10.00S,2026-01-11T21:52:37.2Z,3,REGULAR,3pt,Jump Shot,[],1642377,68.15045992115637,70.58823529411765,1610612763,63,53,2026-01-11T21:52:41Z,3330000,False,103.0,247.0,1,right,MISS J. Wells 26' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
335,PT11M07.00S,2026-01-11T21:52:40.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,63,53,2026-01-11T21:52:41Z,3340000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,334.0,,,,,2.0,2.0,0.0,,,,,,,,,,
336,PT11M01.00S,2026-01-11T21:52:46.1Z,3,REGULAR,3pt,Jump Shot,[],1642874,32.53942181340342,39.46078431372549,1610612751,63,53,2026-01-11T21:52:51Z,3350000,False,53.0,253.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
337,PT10M57.00S,2026-01-11T21:52:50.1Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,63,53,2026-01-11T21:52:51Z,3360000,False,,,0,,C. Coward REBOUND (Off:0 Def:5),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,,336.0,,,,,5.0,5.0,0.0,,,,,,,,,,
338,PT10M49.00S,2026-01-11T21:52:58.0Z,3,REGULAR,turnover,bad pass,[],1629111,,,1610612763,63,53,2026-01-11T21:53:01Z,3370000,False,,,0,,J. Landale bad pass TURNOVER (1 TO),"[1629111, 1642874]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Wolf,1642874.0,,,,,,,
