actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
93,PT05M53.00S,2026-03-21T00:25:31.0Z,1,REGULAR,substitution,in,[],1630610,,,1610612738,14,15,2026-03-21T00:25:46Z,920000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M53.00S,2026-03-21T00:25:31.0Z,1,REGULAR,substitution,in,[],1642383,,,1610612738,14,15,2026-03-21T00:25:46Z,930000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M53.00S,2026-03-21T00:25:31.0Z,1,REGULAR,substitution,in,[],1631248,,,1610612738,14,15,2026-03-21T00:25:46Z,940000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M53.00S,2026-03-21T00:25:53.2Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,14,16,2026-03-21T00:25:53Z,950000,False,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
97,PT05M33.00S,2026-03-21T00:26:15.9Z,1,REGULAR,3pt,Jump Shot,[],1631174,27.54599211563732,76.7156862745098,1610612763,14,16,2026-03-21T00:26:18Z,960000,False,-134.0,206.0,1,left,MISS T. Burton 24' 3PT,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.59,,,,,,,,,,,,
98,PT05M31.00S,2026-03-21T00:26:17.9Z,1,REGULAR,rebound,offensive,[],1630610,,,1610612763,14,16,2026-03-21T00:26:18Z,970000,False,,,0,,D. Jarreau REBOUND (Off:1 Def:0),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,97.0,1.0,0.0,1.0,,,,,
99,PT05M31.00S,2026-03-21T00:26:23.5Z,1,REGULAR,foul,personal,[],1628369,,,1610612763,14,16,2026-03-21T00:26:26Z,980000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1630610]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,1627534.0,1.0,0.0,Jarreau,1630610.0,,,,,,,,,,,,,,,
102,PT05M31.00S,2026-03-21T00:27:22.1Z,1,REGULAR,substitution,out,[],1630610,,,1610612763,14,16,2026-03-21T00:27:24Z,1010000,False,,,0,,SUB out: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M31.00S,2026-03-21T00:27:22.1Z,1,REGULAR,substitution,in,[],1642914,,,1610612763,14,16,2026-03-21T00:27:24Z,1020000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M25.00S,2026-03-21T00:27:46.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631174,28.728646517739815,75.24509803921569,1610612763,17,16,2026-03-21T00:27:49Z,1030000,False,-126.0,218.0,1,left,T. Burton 25' 3PT  (3 PTS) (W. Clayton Jr. 1 AST),"[1631174, 1642383]",1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.15,W. Clayton Jr.,1642383.0,1.0,,,,,,,,,
106,PT05M01.00S,2026-03-21T00:28:09.1Z,1,REGULAR,3pt,Jump Shot,[],1630568,67.09921156373193,56.86274509803921,1610612738,17,16,2026-03-21T00:28:12Z,1050000,False,34.0,257.0,1,right,MISS L. Garza 25' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.91,,,,,,,,,,,,
107,PT04M58.00S,2026-03-21T00:28:12.1Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,17,16,2026-03-21T00:28:12Z,1060000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,
108,PT04M56.00S,2026-03-21T00:28:17.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642383,6.389618922470433,51.71568627450981,1610612763,17,16,2026-03-21T00:30:39Z,1070000,False,-9.0,8.0,1,left,MISS W. Clayton Jr. running reverse Layup,[1642383],1610612763.0,MEM,running reverse,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.15,,,,,,,,,,,,
109,PT04M53.00S,2026-03-21T00:28:20.4Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,17,16,2026-03-21T00:30:39Z,1080000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,
110,PT04M43.00S,2026-03-21T00:28:28.4Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,17,16,2026-03-21T00:28:31Z,1090000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1642285]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Spencer,1642285.0
111,PT04M43.00S,2026-03-21T00:28:28.4Z,1,REGULAR,steal,,[],1642285,,,1610612763,17,16,2026-03-21T00:28:30Z,1100000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
112,PT04M38.00S,2026-03-21T00:28:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642914,10.85742444152431,42.64705882352941,1610612763,19,16,2026-03-21T00:28:36Z,1110000,False,37.0,50.0,1,left,J. Small 6' running Layup (2 PTS),[1642914],1610612763.0,MEM,running,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.18,,,,,,,,,,,,
113,PT04M38.00S,2026-03-21T00:28:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,16,2026-03-21T00:28:36Z,1120000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M38.00S,2026-03-21T00:30:36.4Z,1,REGULAR,substitution,out,[],1642914,,,1610612738,19,16,2026-03-21T00:31:09Z,1130000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M38.00S,2026-03-21T00:30:36.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,19,16,2026-03-21T00:31:09Z,1140000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M38.00S,2026-03-21T00:30:36.4Z,1,REGULAR,substitution,in,[],1630610,,,1610612738,19,16,2026-03-21T00:31:09Z,1150000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M38.00S,2026-03-21T00:30:36.4Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,19,16,2026-03-21T00:31:09Z,1160000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M20.00S,2026-03-21T00:31:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630202,68.01905387647832,33.088235294117645,1610612738,19,16,2026-03-21T00:31:49Z,1170000,False,-85.0,248.0,1,right,MISS P. Pritchard 26' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.21,,,,,,,,,,,,
119,PT04M17.00S,2026-03-21T00:31:47.7Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,19,16,2026-03-21T00:31:49Z,1180000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,118.0,1.0,0.0,1.0,,,,,
120,PT04M17.00S,2026-03-21T00:31:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,91.67214191852825,51.225490196078425,1610612738,19,18,2026-03-21T00:31:53Z,1190000,False,6.0,26.0,1,right,L. Garza putback Layup (2 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.65,,,,,,,,,,,,
121,PT04M17.00S,2026-03-21T00:31:52.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630610,,,1610612738,19,18,2026-03-21T00:32:00Z,1200000,False,,,0,,D. Jarreau shooting personal FOUL (1 PF) (Garza 1 FT),"[1630610, 1630568]",1610612763.0,MEM,shooting,,,Jarreau,D. Jarreau,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
123,PT04M17.00S,2026-03-21T00:32:03.4Z,1,REGULAR,substitution,out,[],1641707,,,1610612738,19,18,2026-03-21T00:32:26Z,1220000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M17.00S,2026-03-21T00:32:03.4Z,1,REGULAR,substitution,in,[],1641765,,,1610612738,19,18,2026-03-21T00:32:26Z,1230000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M17.00S,2026-03-21T00:32:25.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630568,,,1610612738,19,18,2026-03-21T00:32:25Z,1240000,False,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
126,PT04M15.00S,2026-03-21T00:32:26.2Z,1,REGULAR,rebound,defensive,[],1631174,,,1610612763,19,18,2026-03-21T00:32:26Z,1250000,False,,,0,,T. Burton REBOUND (Off:0 Def:2),[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,,
127,PT04M01.00S,2026-03-21T00:32:40.1Z,1,REGULAR,3pt,Jump Shot,[],1641765,5.863994743758213,3.431372549019608,1610612763,19,18,2026-03-21T00:32:44Z,1260000,False,233.0,3.0,1,left,MISS O. Prosper 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.28,,,,,,,,,,,,
128,PT03M58.00S,2026-03-21T00:32:43.1Z,1,REGULAR,rebound,defensive,[],1642864,,,1610612738,19,18,2026-03-21T00:32:44Z,1270000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,
129,PT03M50.00S,2026-03-21T00:32:51.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,69.59592641261499,85.04901960784314,1610612738,19,21,2026-03-21T00:32:55Z,1280000,False,175.0,233.0,1,right,P. Pritchard 29' 3PT  (8 PTS) (J. Brown 1 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,29.18,J. Brown,1627759.0,1.0,,,,,,,,,
131,PT03M22.00S,2026-03-21T00:33:19.5Z,1,REGULAR,3pt,Jump Shot,[],1630610,5.075558475689881,94.85294117647058,1610612763,19,21,2026-03-21T00:33:22Z,1300000,False,-224.0,-5.0,1,left,MISS D. Jarreau 3PT,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.44,,,,,,,,,,,,
132,PT03M20.00S,2026-03-21T00:33:21.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,19,21,2026-03-21T00:33:22Z,1310000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,131.0,2.0,1.0,1.0,,,,,
133,PT03M08.00S,2026-03-21T00:34:02.6Z,1,REGULAR,jumpball,recovered,[],1631248,,,1610612738,19,21,2026-03-21T00:35:00Z,1320000,False,,,0,,Jump Ball L. Garza vs. W. Clayton Jr.: Tip to B. Scheierman,"[1631248, 1630568, 1642383]",1610612738.0,BOS,heldball,B. Scheierman,1631248.0,Scheierman,B. Scheierman,Garza,1630568.0,Clayton Jr.,1642383.0,,,,,,,,,,,,,,,,,,,,,,
136,PT02M59.00S,2026-03-21T00:34:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,84.83902759526939,45.83333333333333,1610612738,19,23,2026-03-21T00:34:11Z,1350000,False,-21.0,90.0,1,right,P. Pritchard 9' pullup Jump Shot (10 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,9.24,,,,,,,,,,,,
137,PT02M41.00S,2026-03-21T00:34:27.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631174,14.273981603153747,37.99019607843137,1610612763,21,23,2026-03-21T00:34:32Z,1360000,False,60.0,82.0,1,left,T. Burton 10' driving bank Hook (5 PTS),[1631174],1610612763.0,MEM,driving bank,,,Burton,T. Burton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,5.0,10.14,,,,,,,,,,,,
138,PT02M22.00S,2026-03-21T00:34:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631248,75.1149802890933,84.55882352941177,1610612738,21,23,2026-03-21T00:34:50Z,1370000,False,173.0,181.0,1,right,MISS B. Scheierman 25' step back 3PT,[1631248],1610612738.0,BOS,step back,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.05,,,,,,,,,,,,
139,PT02M18.00S,2026-03-21T00:34:50.6Z,1,REGULAR,rebound,defensive,[],1630610,,,1610612763,21,23,2026-03-21T00:34:50Z,1380000,False,,,0,,D. Jarreau REBOUND (Off:1 Def:1),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,138.0,2.0,1.0,1.0,,,,,
140,PT02M10.00S,2026-03-21T00:35:00.4Z,1,REGULAR,turnover,out-of-bounds,[],1630610,,,1610612763,21,23,2026-03-21T00:35:04Z,1390000,False,,,0,,D. Jarreau lost ball out-of-bounds TURNOVER (1 TO),[1630610],1610612763.0,MEM,lost ball,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Center,2530.0,,,,,,,,,,,,,,,,,1.0,,
141,PT02M10.00S,2026-03-21T00:35:03.6Z,1,REGULAR,substitution,out,[],1642285,,,1610612738,21,23,2026-03-21T00:35:08Z,1400000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M10.00S,2026-03-21T00:35:03.6Z,1,REGULAR,substitution,in,[],1642914,,,1610612738,21,23,2026-03-21T00:35:08Z,1410000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M55.00S,2026-03-21T00:35:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,92.06636005256242,48.529411764705884,1610612738,21,25,2026-03-21T00:35:33Z,1420000,False,-7.0,22.0,1,right,J. Brown driving finger roll Layup (6 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.33,,,,,,,,,,,,
144,PT01M39.00S,2026-03-21T00:35:45.3Z,1,REGULAR,2pt,Jump Shot,[],1630610,18.74178712220762,31.61764705882353,1610612763,23,25,2026-03-21T00:35:48Z,1430000,False,92.0,124.0,1,left,D. Jarreau 15' pullup Jump Shot (2 PTS),[1630610],1610612763.0,MEM,pullup,,,Jarreau,D. Jarreau,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,15.41,,,,,,,,,,,,
145,PT01M21.00S,2026-03-21T00:36:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,76.2976346911958,9.803921568627452,1610612738,23,25,2026-03-21T00:36:05Z,1440000,False,-201.0,170.0,1,right,MISS P. Pritchard 26' 3PT - blocked,"[1630202, 1630610]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.34,,,,,,,,Jarreau,1630610.0,,,
146,PT01M21.00S,2026-03-21T00:36:02.5Z,1,REGULAR,block,,[],1630610,,,1610612738,23,25,2026-03-21T00:36:05Z,1450000,False,,,0,,D. Jarreau BLOCK (1 BLK),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
147,PT01M19.00S,2026-03-21T00:36:04.5Z,1,REGULAR,rebound,defensive,[],1642914,,,1610612763,23,25,2026-03-21T00:36:05Z,1460000,False,,,0,,J. Small REBOUND (Off:1 Def:2),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,145.0,3.0,2.0,1.0,,,,,
148,PT01M17.00S,2026-03-21T00:36:08.9Z,1,REGULAR,turnover,out-of-bounds,[],1631174,,,1610612763,23,25,2026-03-21T00:36:12Z,1470000,False,,,0,,T. Burton bad pass out-of-bounds TURNOVER (1 TO),[1631174],1610612763.0,MEM,bad pass,,,Burton,T. Burton,,,,,Above the Break 3,24+ Right Center,2530.0,,,,,,,,,,,,,,,,,1.0,,
149,PT01M06.00S,2026-03-21T00:36:33.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,92.72339027595268,56.372549019607845,1610612738,23,25,2026-03-21T00:36:36Z,1480000,False,32.0,16.0,1,right,MISS J. Brown driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.56,,,,,,,,,,,,
150,PT01M04.00S,2026-03-21T00:36:35.5Z,1,REGULAR,rebound,defensive,[],1631174,,,1610612763,23,25,2026-03-21T00:36:36Z,1490000,False,,,0,,T. Burton REBOUND (Off:0 Def:3),[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,149.0,3.0,3.0,0.0,,,,,
151,PT01M01.00S,2026-03-21T00:36:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641765,8.886333771353483,52.450980392156865,1610612763,25,25,2026-03-21T00:36:43Z,1500000,False,-12.0,31.0,1,left,O. Prosper running Layup (5 PTS) (T. Burton 1 AST),"[1641765, 1631174]",1610612763.0,MEM,running,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,3.34,T. Burton,1631174.0,1.0,,,,,,,,,
152,PT01M01.00S,2026-03-21T00:36:41.9Z,1,REGULAR,foul,personal,['1freethrow'],1642864,,,1610612763,25,25,2026-03-21T00:36:56Z,1510000,False,,,0,,H. González shooting personal FOUL (1 PF) (Prosper 1 FT),"[1642864, 1641765]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Prosper,1641765.0,,,,,,,,,,,,,,,
154,PT01M01.00S,2026-03-21T00:37:14.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1641765,,,1610612763,25,25,2026-03-21T00:37:14Z,1530000,False,,,0,,MISS O. Prosper Free Throw 1 of 1,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
155,PT00M58.20S,2026-03-21T00:37:16.9Z,1,REGULAR,rebound,defensive,[],1642864,,,1610612738,25,25,2026-03-21T00:37:16Z,1540000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,154.0,2.0,2.0,0.0,,,,,
156,PT00M46.20S,2026-03-21T00:37:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,93.64323258869908,52.94117647058824,1610612738,25,27,2026-03-21T00:37:32Z,1550000,False,15.0,7.0,1,right,L. Garza Layup (4 PTS) (P. Pritchard 1 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.64,P. Pritchard,1630202.0,1.0,,,,,,,,,
158,PT00M31.70S,2026-03-21T00:37:45.2Z,1,REGULAR,3pt,Jump Shot,[],1642383,28.465834428383708,74.75490196078431,1610612763,25,27,2026-03-21T00:37:49Z,1570000,False,-124.0,215.0,1,left,MISS W. Clayton Jr. 24' pullup 3PT,[1642383],1610612763.0,MEM,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.82,,,,,,,,,,,,
159,PT00M28.60S,2026-03-21T00:37:48.3Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612763,25,27,2026-03-21T00:37:49Z,1580000,False,,,0,,O. Prosper REBOUND (Off:1 Def:0),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,158.0,1.0,0.0,1.0,,,,,
160,PT00M17.60S,2026-03-21T00:38:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630610,6.389618922470433,49.01960784313725,1610612763,27,27,2026-03-21T00:38:03Z,1590000,False,5.0,8.0,1,left,D. Jarreau driving DUNK (4 PTS),[1630610],1610612763.0,MEM,driving,,,Jarreau,D. Jarreau,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.9,,,,,,,,,,,,
162,PT00M09.60S,2026-03-21T00:38:30.4Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612738,27,27,2026-03-21T00:38:47Z,1610000,False,,,0,,BOS 8-second-violation Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,1627534.0,,,,,,,,,,,,,,,,,,,
163,PT00M04.70S,2026-03-21T00:39:02.7Z,1,REGULAR,turnover,bad pass,[],1642383,,,1610612763,27,27,2026-03-21T00:39:05Z,1620000,False,,,0,,W. Clayton Jr. bad pass TURNOVER (1 TO),"[1642383, 1631248]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Scheierman,1631248.0
164,PT00M04.70S,2026-03-21T00:39:02.7Z,1,REGULAR,steal,,[],1631248,,,1610612738,27,27,2026-03-21T00:39:04Z,1630000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
165,PT00M00.90S,2026-03-21T00:39:07.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642864,93.77463863337714,49.01960784313725,1610612738,27,29,2026-03-21T00:39:58Z,1640000,False,-5.0,6.0,1,right,H. González driving DUNK (2 PTS) (B. Scheierman 1 AST),"[1642864, 1631248]",1610612738.0,BOS,driving,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.77,B. Scheierman,1631248.0,1.0,,,,,,,,,
167,PT00M00.00S,2026-03-21T00:39:12.3Z,1,REGULAR,heave,,[],0,,,1610612763,27,29,2026-03-21T00:40:56Z,1660000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,78.37,,,,,,,,,,,,
168,PT00M00.00S,2026-03-21T00:39:12.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,29,2026-03-21T00:40:56Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,167.0,,,,,,,,
169,PT00M00.00S,2026-03-21T00:39:26.1Z,1,REGULAR,period,end,[],0,,,1610612763,27,29,2026-03-21T00:39:26Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-21T00:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1642383,,,1610612763,27,29,2026-03-21T00:41:37Z,1690000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-21T00:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1631174,,,1610612763,27,29,2026-03-21T00:41:37Z,1700000,False,,,0,,SUB out: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-21T00:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1630610,,,1610612763,27,29,2026-03-21T00:41:37Z,1710000,False,,,0,,SUB out: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-21T00:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612763,27,29,2026-03-21T00:41:37Z,1720000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-21T00:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1642864,,,1610612763,27,29,2026-03-21T00:41:37Z,1730000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
