actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
184,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,22,34,2026-03-13T00:39:24Z,1790000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,in,['startperiod'],1642377,,,1610612742,22,34,2026-03-13T00:39:24Z,1800000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612742,22,34,2026-03-13T00:39:24Z,1810000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,in,['startperiod'],1641712,,,1610612742,22,34,2026-03-13T00:39:24Z,1820000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,in,['startperiod'],1642843,,,1610612742,22,34,2026-03-13T00:39:24Z,1830000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-03-13T00:36:58.1Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612742,22,34,2026-03-13T00:39:24Z,1840000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2026-03-13T00:39:36.6Z,2,REGULAR,period,start,[],0,,,1610612763,22,34,2026-03-13T00:39:36Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M46.00S,2026-03-13T00:39:50.4Z,2,REGULAR,3pt,Jump Shot,[],1642377,32.802233902759525,43.627450980392155,1610612763,25,34,2026-03-13T00:39:54Z,1860000,False,32.0,256.0,1,left,J. Wells 25' 3PT  (6 PTS) (J. Small 3 AST),"[1642377, 1642914]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,25.78,Made,6.0,J. Small,1642914.0,3.0,,,,,,,,,,,,,,
193,PT11M24.00S,2026-03-13T00:40:11.8Z,2,REGULAR,2pt,Jump Shot,[],1629023,92.72339027595268,68.38235294117648,1610612742,25,34,2026-03-13T00:40:16Z,1880000,False,92.0,16.0,1,right,MISS P. Washington 9' turnaround Shot,[1629023],1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,9.33,Missed,,,,,,,,,,,,,,,,,,
194,PT11M19.00S,2026-03-13T00:40:16.8Z,2,REGULAR,rebound,defensive,[],1641712,,,1610612763,25,34,2026-03-13T00:40:16Z,1890000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,
195,PT11M13.00S,2026-03-13T00:40:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,10.068988173455978,39.21568627450981,1610612763,25,34,2026-03-13T00:40:27Z,1900000,False,54.0,42.0,1,left,MISS G. Jackson 6' driving Layup,[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
196,PT11M09.00S,2026-03-13T00:40:26.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,25,34,2026-03-13T00:40:26Z,1910000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,195.0,3.0,2.0,1.0,,,,
197,PT10M55.00S,2026-03-13T00:40:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.46057818659659,54.166666666666664,1610612742,25,36,2026-03-13T00:40:48Z,1920000,False,21.0,18.0,1,right,D. Gafford driving Layup (7 PTS) (R. Nembhard 1 AST),"[1629655, 1642948]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.78,Made,7.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,,,
199,PT10M55.00S,2026-03-13T00:40:44.7Z,2,REGULAR,foul,personal,['1freethrow'],1641765,,,1610612742,25,36,2026-03-13T00:40:58Z,1940000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Gafford 1 FT),"[1641765, 1629655]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,1.0,0.0,Gafford,1629655.0,,,,,,,,
201,PT10M55.00S,2026-03-13T00:41:15.2Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612742,25,36,2026-03-13T00:41:15Z,1960000,False,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT10M53.00S,2026-03-13T00:41:17.2Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,25,36,2026-03-13T00:41:18Z,1970000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,201.0,4.0,2.0,2.0,,,,
203,PT10M51.00S,2026-03-13T00:41:18.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,68.67608409986859,68.38235294117648,1610612742,25,36,2026-03-13T00:41:23Z,1980000,False,92.0,242.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
204,PT10M49.00S,2026-03-13T00:41:20.7Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,25,36,2026-03-13T00:41:23Z,1990000,False,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203.0,5.0,2.0,3.0,,,,
205,PT10M48.00S,2026-03-13T00:41:22.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,92.72339027595268,50.49019607843137,1610612742,25,38,2026-03-13T00:41:27Z,2000000,False,2.0,16.0,1,right,D. Gafford putback DUNK (9 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.61,Made,9.0,,,,,,,,,,,,,,,,,
207,PT10M29.00S,2026-03-13T00:41:57.4Z,2,REGULAR,foul,personal,['3freethrow'],1642843,,,1610612763,25,38,2026-03-13T00:42:10Z,2020000,False,,,0,,C. Flagg shooting personal FOUL (3 PF) (Wells 3 FT),"[1642843, 1642377]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,Left Corner 3,24+ Left,,,,,,,1627529.0,,3.0,0.0,Wells,1642377.0,,,,,,,,
209,PT10M29.00S,2026-03-13T00:42:26.3Z,2,REGULAR,freethrow,1 of 3,[],1642377,,,1610612763,26,38,2026-03-13T00:42:26Z,2040000,False,,,0,,J. Wells Free Throw 1 of 3 (7 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
210,PT10M29.00S,2026-03-13T00:42:38.0Z,2,REGULAR,freethrow,2 of 3,[],1642377,,,1610612763,27,38,2026-03-13T00:42:38Z,2050000,False,,,0,,J. Wells Free Throw 2 of 3 (8 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
211,PT10M29.00S,2026-03-13T00:42:51.4Z,2,REGULAR,freethrow,3 of 3,[],1642377,,,1610612763,28,38,2026-03-13T00:42:51Z,2060000,False,,,0,,J. Wells Free Throw 3 of 3 (9 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
212,PT10M17.00S,2026-03-13T00:43:07.8Z,2,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612742,28,38,2026-03-13T00:43:32Z,2070000,False,,,0,,J. Wells shooting personal FOUL (2 PF) (Flagg 2 FT),"[1642377, 1642843]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,2.0,0.0,Flagg,1642843.0,,,,,,,,
214,PT10M17.00S,2026-03-13T00:43:33.0Z,2,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,28,38,2026-03-13T00:43:33Z,2090000,False,,,0,,MISS C. Flagg Free Throw 1 of 2,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT10M17.00S,2026-03-13T00:43:33.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,28,38,2026-03-13T00:43:33Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,214.0,,,,,,,
216,PT10M17.00S,2026-03-13T00:43:46.9Z,2,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,28,39,2026-03-13T00:43:46Z,2110000,False,,,0,,C. Flagg Free Throw 2 of 2 (5 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
217,PT10M08.00S,2026-03-13T00:43:56.7Z,2,REGULAR,3pt,Jump Shot,[],1642377,31.750985545335087,54.65686274509803,1610612763,28,39,2026-03-13T00:44:04Z,2120000,False,-23.0,246.0,1,left,MISS J. Wells 24' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,24.71,Missed,,,,,,,,,,,,,,,,,,
218,PT10M05.00S,2026-03-13T00:43:59.7Z,2,REGULAR,rebound,offensive,[],1641765,,,1610612763,28,39,2026-03-13T00:44:04Z,2130000,False,,,0,,O. Prosper REBOUND (Off:1 Def:3),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,217.0,4.0,3.0,1.0,,,,
219,PT10M05.00S,2026-03-13T00:44:02.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641765,5.590000152587891,50.0,1610612763,28,39,2026-03-13T00:44:07Z,2140000,False,0.0,0.0,1,left,MISS O. Prosper tip Layup - blocked,"[1641765, 1629023]",1610612763.0,MEM,tip,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
220,PT10M05.00S,2026-03-13T00:44:02.5Z,2,REGULAR,block,,[],1629023,,,1610612763,28,39,2026-03-13T00:44:03Z,2150000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT10M05.00S,2026-03-13T00:44:02.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,28,39,2026-03-13T00:44:07Z,2160000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,219.0,,,,,,,
223,PT09M56.00S,2026-03-13T00:44:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.5407358738502,53.92156862745098,1610612742,28,39,2026-03-13T00:44:20Z,2180000,False,20.0,27.0,1,right,MISS P. Washington driving Layup - blocked,"[1629023, 1642377]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,Wells,1642377.0
224,PT09M56.00S,2026-03-13T00:44:16.6Z,2,REGULAR,block,,[],1642377,,,1610612742,28,39,2026-03-13T00:46:48Z,2190000,False,,,0,,J. Wells BLOCK (1 BLK),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT09M53.00S,2026-03-13T00:44:19.6Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,28,39,2026-03-13T00:44:20Z,2200000,False,,,0,,J. Small REBOUND (Off:0 Def:1),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,
226,PT09M49.00S,2026-03-13T00:44:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641713,7.178055190538765,56.86274509803921,1610612763,30,39,2026-03-13T00:44:27Z,2210000,False,-34.0,15.0,1,left,G. Jackson running Layup (6 PTS) (J. Small 4 AST),"[1641713, 1642914]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.74,Made,6.0,J. Small,1642914.0,4.0,,,,,,,,,,,,,,
228,PT09M36.00S,2026-03-13T00:44:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,80.6340341655716,56.61764705882353,1610612742,30,39,2026-03-13T00:44:41Z,2230000,False,33.0,130.0,1,right,MISS C. Flagg 13' turnaround Shot,[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,13.37,Missed,,,,,,,,,,,,,,,,,,
229,PT09M31.00S,2026-03-13T00:44:40.5Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,30,39,2026-03-13T00:44:41Z,2240000,False,,,0,,D. Gafford REBOUND (Off:4 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,228.0,6.0,2.0,4.0,,,,
230,PT09M31.00S,2026-03-13T00:44:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612742,30,41,2026-03-13T00:44:40Z,2250000,False,0.0,0.0,1,right,D. Gafford putback Layup (11 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
231,PT09M23.00S,2026-03-13T00:44:49.5Z,2,REGULAR,turnover,bad pass,[],1642914,,,1610612763,30,41,2026-03-13T00:44:52Z,2260000,False,,,0,,J. Small bad pass TURNOVER (2 TO),"[1642914, 203114]",1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,,Middleton,203114.0,,
232,PT09M23.00S,2026-03-13T00:44:49.5Z,2,REGULAR,steal,,[],203114,,,1610612742,30,41,2026-03-13T00:44:50Z,2270000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
233,PT09M18.00S,2026-03-13T00:44:54.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,92.59198423127464,50.245098039215684,1610612742,30,43,2026-03-13T00:44:58Z,2280000,False,1.0,17.0,1,right,P. Washington running alley-oop DUNK (6 PTS) (R. Nembhard 2 AST),"[1629023, 1642948]",1610612742.0,DAL,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.71,Made,6.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,,,,,
235,PT09M18.00S,2026-03-13T00:44:58.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,30,43,2026-03-13T00:44:58Z,2300000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M18.00S,2026-03-13T00:47:21.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612763,30,43,2026-03-13T00:47:48Z,2310000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M18.00S,2026-03-13T00:47:21.0Z,2,REGULAR,substitution,in,[],1628963,,,1610612763,30,43,2026-03-13T00:47:48Z,2320000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M05.00S,2026-03-13T00:48:06.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641765,5.338370565045992,51.470588235294116,1610612763,32,43,2026-03-13T00:48:10Z,2330000,False,-7.0,-2.0,1,left,O. Prosper alley-oop DUNK (2 PTS) (J. Small 5 AST),"[1641765, 1642914]",1610612763.0,MEM,alley-oop,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,J. Small,1642914.0,5.0,,,,,,,,,,,,,,
240,PT08M41.00S,2026-03-13T00:48:30.5Z,2,REGULAR,2pt,Jump Shot,[],203114,92.72339027595268,27.696078431372552,1610612742,32,43,2026-03-13T00:48:37Z,2350000,False,-112.0,16.0,1,right,MISS K. Middleton 11' turnaround fadeaway Shot,[203114],1610612742.0,DAL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,11.26,Missed,,,,,,,,,,,,,,,,,,
241,PT08M40.00S,2026-03-13T00:48:31.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,32,43,2026-03-13T00:48:37Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,240.0,,,,,,,
242,PT08M40.00S,2026-03-13T00:48:36.2Z,2,REGULAR,foul,personal,[],1642377,,,1610612742,32,43,2026-03-13T00:48:42Z,2370000,False,,,0,,J. Wells loose ball personal FOUL (3 PF),"[1642377, 1642843]",1610612763.0,MEM,loose ball,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,3.0,0.0,Flagg,1642843.0,,,,,,,,
244,PT08M34.00S,2026-03-13T00:48:59.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628963,82.60512483574244,42.8921568627451,1610612742,32,45,2026-03-13T00:49:05Z,2390000,False,-36.0,111.0,1,right,M. Bagley III 11' turnaround Hook (4 PTS),[1628963],1610612742.0,DAL,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,4.0,,,,,,,,,,,,,,,,,
245,PT08M26.00S,2026-03-13T00:49:07.8Z,2,REGULAR,3pt,Jump Shot,[],1642914,28.86005256241787,72.30392156862744,1610612763,35,45,2026-03-13T00:49:15Z,2400000,False,-112.0,219.0,1,left,J. Small 24' 3PT pullup (7 PTS),[1642914],1610612763.0,MEM,pullup,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,24.56,Made,7.0,,,,,,,,,,,,,,,,,
246,PT08M07.00S,2026-03-13T00:49:25.6Z,2,REGULAR,2pt,Jump Shot,[],1642843,91.27792378449409,31.61764705882353,1610612742,35,45,2026-03-13T00:49:30Z,2410000,False,-92.0,29.0,1,right,MISS C. Flagg 9' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,9.65,Missed,,,,,,,,,,,,,,,,,,
247,PT08M05.00S,2026-03-13T00:49:27.6Z,2,REGULAR,rebound,offensive,[],1642843,,,1610612742,35,45,2026-03-13T00:49:30Z,2420000,False,,,0,,C. Flagg REBOUND (Off:3 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,246.0,4.0,1.0,3.0,,,,
248,PT08M03.00S,2026-03-13T00:49:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1641713,,,1610612742,35,45,2026-03-13T00:49:44Z,2430000,False,,,0,,G. Jackson shooting personal FOUL (1 PF) (Middleton 2 FT),"[1641713, 203114]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,1.0,0.0,Middleton,203114.0,,,,,,,,
250,PT08M03.00S,2026-03-13T00:50:01.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203114,,,1610612742,35,46,2026-03-13T00:50:01Z,2450000,False,,,0,,K. Middleton Free Throw 1 of 2 (10 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
251,PT08M03.00S,2026-03-13T00:50:03.1Z,2,REGULAR,substitution,out,[],1642914,,,1610612742,35,46,2026-03-13T00:50:12Z,2460000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M03.00S,2026-03-13T00:50:03.1Z,2,REGULAR,substitution,out,[],1641713,,,1610612742,35,46,2026-03-13T00:50:12Z,2470000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M03.00S,2026-03-13T00:50:03.1Z,2,REGULAR,substitution,in,[],1631174,,,1610612742,35,46,2026-03-13T00:50:12Z,2480000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M03.00S,2026-03-13T00:50:03.1Z,2,REGULAR,substitution,in,[],1642942,,,1610612742,35,46,2026-03-13T00:50:12Z,2490000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M03.00S,2026-03-13T00:50:23.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203114,,,1610612742,35,47,2026-03-13T00:50:23Z,2500000,False,,,0,,K. Middleton Free Throw 2 of 2 (11 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
256,PT07M50.00S,2026-03-13T00:50:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,7.046649145860711,52.450980392156865,1610612763,35,47,2026-03-13T00:50:43Z,2510000,False,-12.0,14.0,1,left,MISS J. Wells driving reverse Layup - blocked,"[1642377, 1628963]",1610612763.0,MEM,driving reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
257,PT07M50.00S,2026-03-13T00:50:38.3Z,2,REGULAR,block,,[],1628963,,,1610612763,35,47,2026-03-13T00:50:40Z,2520000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT07M48.00S,2026-03-13T00:50:40.3Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,35,47,2026-03-13T00:50:43Z,2530000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,256.0,1.0,1.0,0.0,,,,
259,PT07M41.00S,2026-03-13T00:50:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642942,,,1610612742,35,47,2026-03-13T00:51:04Z,2540000,False,,,0,,J. Mashack shooting personal FOUL (3 PF) (Washington 2 FT),"[1642942, 1629023]",1610612763.0,MEM,shooting,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,3.0,0.0,Washington,1629023.0,,,,,,,,
261,PT07M41.00S,2026-03-13T00:51:23.0Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,35,48,2026-03-13T00:51:23Z,2560000,False,,,0,,P. Washington Free Throw 1 of 2 (7 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
262,PT07M41.00S,2026-03-13T00:51:23.8Z,2,REGULAR,substitution,out,[],203114,,,1610612742,35,48,2026-03-13T00:51:27Z,2570000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M41.00S,2026-03-13T00:51:23.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,35,48,2026-03-13T00:51:27Z,2580000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M41.00S,2026-03-13T00:51:42.9Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,35,49,2026-03-13T00:51:42Z,2590000,False,,,0,,P. Washington Free Throw 2 of 2 (8 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
265,PT07M35.00S,2026-03-13T00:51:48.8Z,2,REGULAR,3pt,Jump Shot,[],1642377,20.45006570302234,91.66666666666666,1610612763,35,49,2026-03-13T00:51:58Z,2600000,False,-208.0,140.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
266,PT07M34.00S,2026-03-13T00:51:49.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,35,49,2026-03-13T00:51:58Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,265.0,,,,,,,
268,PT07M17.00S,2026-03-13T00:52:20.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,87.86136662286465,40.19607843137255,1610612742,35,51,2026-03-13T00:52:26Z,2630000,False,-49.0,62.0,1,right,C. Flagg 7' turnaround Hook (7 PTS),[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.87,Made,7.0,,,,,,,,,,,,,,,,,
