actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
394,PT11M11.00S,2025-11-06T02:25:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,10.726018396846255,59.31372549019608,1610612763,56,60,2025-11-06T02:25:22Z,3880000,False,-47.0,48.0,1,left,J. Jackson Jr. 6' pullup bank Jump Shot (2 PTS),[1628991],1610612763.0,MEM,pullup bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,,2.0,,,,,,,,,,,,,,,,
396,PT10M58.00S,2025-11-06T02:25:27.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,92.19776609724047,48.529411764705884,1610612745,56,62,2025-11-06T02:25:31Z,3900000,False,-7.0,21.0,1,right,J. Okogie cutting DUNK (4 PTS) (K. Durant 3 AST),"[1629006, 201142]",1610612745.0,HOU,cutting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.21,Made,,4.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,
399,PT10M45.00S,2025-11-06T02:25:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612763,56,62,2025-11-06T02:26:12Z,3930000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1641708, 203484]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Caldwell-Pope,203484.0
401,PT10M45.00S,2025-11-06T02:26:31.2Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612763,56,62,2025-11-06T02:26:58Z,3950000,False,,,0,,MISS K. Caldwell-Pope Free Throw 1 of 2,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
402,PT10M45.00S,2025-11-06T02:26:31.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,56,62,2025-11-06T02:26:58Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,,,,
403,PT10M45.00S,2025-11-06T02:26:31.2Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612763,56,62,2025-11-06T02:26:58Z,3970000,False,,,0,,MISS K. Caldwell-Pope Free Throw 2 of 2,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT10M44.00S,2025-11-06T02:26:32.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,56,62,2025-11-06T02:26:58Z,3980000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,
406,PT10M44.00S,2025-11-06T02:26:57.1Z,3,REGULAR,foul,personal,[],1628991,,,1610612745,56,62,2025-11-06T02:27:06Z,4000000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 1629006]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Okogie,1629006.0
408,PT10M32.00S,2025-11-06T02:27:14.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.46714848883047,50.0,1610612745,56,64,2025-11-06T02:27:19Z,4020000,False,0.0,65.0,1,right,A. Sengun 6' Hook (12 PTS) (K. Durant 4 AST),"[1630578, 201142]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,12.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,
410,PT10M21.00S,2025-11-06T02:27:25.2Z,3,REGULAR,2pt,Jump Shot,[],1629630,20.18725361366623,24.754901960784316,1610612763,56,64,2025-11-06T02:27:30Z,4040000,False,126.0,137.0,1,left,MISS J. Morant 18' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,18.65,Missed,,,,,,,,,,,,,,,,,,
411,PT10M18.00S,2025-11-06T02:27:28.9Z,3,REGULAR,rebound,offensive,[],203484,,,1610612763,56,64,2025-11-06T02:27:28Z,4050000,False,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:0),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,410.0,,,,,2.0,0.0,2.0,,,,,,,,,,
412,PT10M16.00S,2025-11-06T02:27:33.3Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612763,56,64,2025-11-06T02:30:43Z,4060000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Morant 2 FT),"[1641708, 1629630]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Morant,1629630.0
414,PT10M16.00S,2025-11-06T02:27:43.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,56,64,2025-11-06T02:27:43Z,4080000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT10M16.00S,2025-11-06T02:30:46.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,57,64,2025-11-06T02:30:46Z,4090000,False,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
416,PT10M16.00S,2025-11-06T02:30:58.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,58,64,2025-11-06T02:30:58Z,4100000,False,,,0,,J. Morant Free Throw 2 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
417,PT09M55.00S,2025-11-06T02:31:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.06636005256242,43.872549019607845,1610612745,58,66,2025-11-06T02:31:26Z,4110000,False,-31.0,22.0,1,right,A. Thompson alley-oop Layup (20 PTS) (A. Sengun 6 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.77,Made,,20.0,A. Sengun,1630578.0,6.0,,,,,,,,,,,,,
419,PT09M43.00S,2025-11-06T02:31:34.0Z,3,REGULAR,turnover,out-of-bounds,[],1629111,,,1610612763,58,66,2025-11-06T02:31:39Z,4130000,False,,,0,,J. Landale bad pass out-of-bounds TURNOVER (2 TO),[1629111],1610612763.0,MEM,bad pass,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,1627541.0,,,,
420,PT09M24.00S,2025-11-06T02:32:04.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,87.20433639947439,47.549019607843135,1610612745,58,66,2025-11-06T02:32:11Z,4140000,False,-12.0,68.0,1,right,MISS A. Thompson 6' floating Shot,[1641708],1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,,,,,,,,,,,,,,,,,,
421,PT09M19.00S,2025-11-06T02:32:09.9Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,58,66,2025-11-06T02:32:11Z,4150000,False,,,0,,A. Thompson REBOUND (Off:1 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,420.0,,,,,7.0,6.0,1.0,,,,,,,,,,
422,PT09M19.00S,2025-11-06T02:32:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641708,94.40999984741211,50.0,1610612745,58,66,2025-11-06T02:32:09Z,4160000,False,0.0,0.0,1,right,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
423,PT09M19.00S,2025-11-06T02:32:10.1Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,58,66,2025-11-06T02:32:10Z,4170000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,,,422.0,,,,,3.0,3.0,0.0,,,,,,,,,,
424,PT09M16.00S,2025-11-06T02:32:12.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628991,11.514454664914586,40.931372549019606,1610612763,58,66,2025-11-06T02:32:19Z,4180000,False,45.0,56.0,1,left,MISS J. Jackson Jr. 7' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
425,PT09M11.00S,2025-11-06T02:32:17.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,58,66,2025-11-06T02:32:19Z,4190000,False,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,424.0,,,,,4.0,3.0,1.0,,,,,,,,,,
426,PT09M06.00S,2025-11-06T02:32:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.40932982917214,44.85294117647059,1610612745,58,68,2025-11-06T02:32:29Z,4200000,False,-26.0,28.0,1,right,A. Sengun driving Layup (14 PTS) (J. Okogie 2 AST),"[1630578, 1629006]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.82,Made,,14.0,J. Okogie,1629006.0,2.0,,,,,,,,,,,,,
428,PT08M50.00S,2025-11-06T02:32:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.0335085413929,55.14705882352941,1610612763,58,68,2025-11-06T02:32:45Z,4220000,False,-26.0,108.0,1,left,MISS J. Morant 11' turnaround fadeaway Shot,[1629630],1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
429,PT08M46.00S,2025-11-06T02:32:42.3Z,3,REGULAR,rebound,offensive,[],1642377,,,1610612763,58,68,2025-11-06T02:32:45Z,4230000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,428.0,,,,,2.0,1.0,1.0,,,,,,,,,,
430,PT08M42.00S,2025-11-06T02:32:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,8.229303547963205,42.15686274509804,1610612763,58,68,2025-11-06T02:32:52Z,4240000,False,39.0,25.0,1,left,MISS K. Caldwell-Pope driving finger roll Layup,[203484],1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,,
431,PT08M40.00S,2025-11-06T02:32:49.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,68,2025-11-06T02:32:52Z,4250000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,,,,,9.0,7.0,2.0,,,,,,,,,,
432,PT08M28.00S,2025-11-06T02:33:06.3Z,3,REGULAR,violation,kicked ball,[],1642377,,,1610612745,58,68,2025-11-06T02:33:12Z,4260000,False,,,0,,J. Wells kicked ball VIOLATION,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,
433,PT08M21.00S,2025-11-06T02:33:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.10183968462549,62.745098039215684,1610612745,58,70,2025-11-06T02:33:35Z,4270000,False,64.0,88.0,1,right,K. Durant 10' turnaround fadeaway Jump Shot (11 PTS) (J. Okogie 3 AST),"[201142, 1629006]",1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,10.82,Made,,11.0,J. Okogie,1629006.0,3.0,,,,,,,,,,,,,
436,PT08M05.00S,2025-11-06T02:33:58.6Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,58,70,2025-11-06T02:34:05Z,4300000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT08M05.00S,2025-11-06T02:33:58.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,58,70,2025-11-06T02:34:05Z,4310000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT08M05.00S,2025-11-06T02:33:58.6Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,58,70,2025-11-06T02:34:05Z,4320000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT08M05.00S,2025-11-06T02:33:58.6Z,3,REGULAR,substitution,in,[],1642907,,,1610612763,58,70,2025-11-06T02:34:05Z,4330000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT08M02.00S,2025-11-06T02:34:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,18.478975032851512,58.82352941176471,1610612763,58,70,2025-11-06T02:34:20Z,4340000,False,-44.0,121.0,1,left,MISS K. Caldwell-Pope 12' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
441,PT08M00.00S,2025-11-06T02:34:17.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,58,70,2025-11-06T02:34:20Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,440.0,,,,,,,,,,,,,,,,,
443,PT07M56.00S,2025-11-06T02:34:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642907,9.149145860709593,39.46078431372549,1610612763,58,70,2025-11-06T02:34:43Z,4370000,False,53.0,34.0,1,left,MISS C. Coward 6' driving Layup,[1642907],1610612763.0,MEM,driving,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,,
444,PT07M53.00S,2025-11-06T02:34:42.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,70,2025-11-06T02:34:43Z,4380000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,443.0,,,,,10.0,8.0,2.0,,,,,,,,,,
445,PT07M50.00S,2025-11-06T02:34:45.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,94.56307490144546,5.147058823529411,1610612745,58,73,2025-11-06T02:34:51Z,4390000,False,-224.0,-1.0,1,right,J. Smith Jr. 3PT running (9 PTS) (A. Sengun 7 AST),"[1631095, 1630578]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,22.43,Made,,9.0,A. Sengun,1630578.0,7.0,,,,,,,,,,,,,
447,PT07M48.00S,2025-11-06T02:34:51.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,58,73,2025-11-06T02:34:51Z,4410000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M33.00S,2025-11-06T02:37:55.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,7.30946123521682,44.11764705882353,1610612763,58,73,2025-11-06T02:37:59Z,4420000,False,29.0,16.0,1,left,MISS J. Landale alley-oop DUNK,[1629111],1610612763.0,MEM,alley-oop,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
449,PT07M31.00S,2025-11-06T02:37:57.0Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612745,58,73,2025-11-06T02:37:59Z,4430000,False,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,448.0,,,,,3.0,2.0,1.0,,,,,,,,,,
450,PT07M27.00S,2025-11-06T02:38:01.9Z,3,REGULAR,2pt,Jump Shot,[],1631095,90.22667542706965,19.11764705882353,1610612745,58,75,2025-11-06T02:38:09Z,4440000,False,-154.0,39.0,1,right,J. Smith Jr. 15' Jump Shot (11 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,15.93,Made,,11.0,,,,,,,,,,,,,,,,
451,PT07M13.00S,2025-11-06T02:38:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629630,24.78646517739816,16.176470588235293,1610612763,58,75,2025-11-06T02:38:20Z,4450000,False,169.0,180.0,1,left,MISS J. Morant 24' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
452,PT07M11.00S,2025-11-06T02:38:17.6Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,75,2025-11-06T02:38:20Z,4460000,False,,,0,,A. Sengun REBOUND (Off:2 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,451.0,,,,,11.0,9.0,2.0,,,,,,,,,,
453,PT07M09.00S,2025-11-06T02:38:19.2Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,58,75,2025-11-06T02:38:22Z,4470000,False,,,0,,A. Sengun bad pass TURNOVER (4 TO),"[1630578, 1629630]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,Morant,1629630.0,,,,,,,
454,PT07M09.00S,2025-11-06T02:38:19.2Z,3,REGULAR,steal,,[],1629630,,,1610612763,58,75,2025-11-06T02:38:20Z,4480000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
455,PT07M04.00S,2025-11-06T02:38:24.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,12.565703022339028,48.03921568627451,1610612763,58,75,2025-11-06T02:38:30Z,4490000,False,10.0,66.0,1,left,MISS J. Morant 6' running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
456,PT07M02.00S,2025-11-06T02:38:27.2Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,58,75,2025-11-06T02:38:27Z,4500000,False,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,455.0,,,,,4.0,3.0,1.0,,,,,,,,,,
457,PT07M00.00S,2025-11-06T02:38:28.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629111,32.013797634691194,43.13725490196079,1610612763,61,75,2025-11-06T02:38:33Z,4510000,False,34.0,248.0,1,left,J. Landale 25' 3PT  (11 PTS) (C. Coward 1 AST),"[1629111, 1642907]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.08,Made,,11.0,C. Coward,1642907.0,1.0,,,,,,,,,,,,,
459,PT06M37.00S,2025-11-06T02:38:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,92.06636005256242,53.431372549019606,1610612745,61,75,2025-11-06T02:38:55Z,4530000,False,17.0,22.0,1,right,MISS J. Okogie cutting Layup - blocked,"[1629006, 1630583]",1610612745.0,HOU,cutting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,Aldama,1630583.0,,,,,
496,PT06M37.00S,2025-11-06T02:38:51.4Z,3,REGULAR,block,,[],1630583,,,1610612745,61,75,2025-11-06T02:44:06Z,4535000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT06M34.00S,2025-11-06T02:38:54.4Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,61,75,2025-11-06T02:38:55Z,4540000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,459.0,,,,,1.0,1.0,0.0,,,,,,,,,,
461,PT06M33.00S,2025-11-06T02:38:56.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642907,7.703679369250986,51.71568627450981,1610612763,61,75,2025-11-06T02:40:46Z,4550000,False,-9.0,20.0,1,left,MISS C. Coward running Layup - blocked,"[1642907, 201142]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,Durant,201142.0,,,,,
462,PT06M33.00S,2025-11-06T02:38:56.4Z,3,REGULAR,block,,[],201142,,,1610612763,61,75,2025-11-06T02:39:01Z,4560000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT06M33.00S,2025-11-06T02:38:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,61,75,2025-11-06T02:39:05Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,461.0,,,,,,,,,,,,,,,,,
465,PT06M28.00S,2025-11-06T02:39:25.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,7.703679369250986,50.73529411764706,1610612763,61,75,2025-11-06T02:39:30Z,4590000,False,-4.0,20.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612763.0,MEM,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
466,PT06M25.00S,2025-11-06T02:39:28.4Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612763,61,75,2025-11-06T02:39:28Z,4600000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,465.0,,,,,2.0,1.0,1.0,,,,,,,,,,
467,PT06M23.00S,2025-11-06T02:39:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,8.886333771353483,46.81372549019608,1610612763,61,75,2025-11-06T02:39:34Z,4610000,False,16.0,31.0,1,left,MISS K. Caldwell-Pope Layup,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
468,PT06M23.00S,2025-11-06T02:39:30.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,61,75,2025-11-06T02:39:34Z,4620000,False,,,0,,A. Sengun REBOUND (Off:2 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,467.0,,,,,12.0,10.0,2.0,,,,,,,,,,
469,PT06M23.00S,2025-11-06T02:39:36.0Z,3,REGULAR,foul,personal,[],203484,,,1610612745,61,75,2025-11-06T02:39:41Z,4630000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1630578]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Sengun,1630578.0
471,PT06M02.00S,2025-11-06T02:40:07.1Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,61,75,2025-11-06T02:40:10Z,4650000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 1630583]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Aldama,1630583.0,,,,,,,
472,PT06M02.00S,2025-11-06T02:40:07.1Z,3,REGULAR,steal,,[],1630583,,,1610612763,61,75,2025-11-06T02:40:09Z,4660000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
473,PT05M57.00S,2025-11-06T02:40:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,6.389618922470433,46.32352941176471,1610612763,63,75,2025-11-06T02:40:21Z,4670000,False,18.0,8.0,1,left,J. Morant running Layup (11 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.99,Made,,11.0,,,,,,,,,,,,,,,,
474,PT05M48.00S,2025-11-06T02:40:20.5Z,3,REGULAR,3pt,Jump Shot,[],1629006,92.32917214191852,94.36274509803921,1610612745,63,78,2025-11-06T02:40:24Z,4680000,False,222.0,20.0,1,right,J. Okogie 3PT  (7 PTS) (A. Thompson 5 AST),"[1629006, 1641708]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,22.27,Made,,7.0,A. Thompson,1641708.0,5.0,,,,,,,,,,,,,
476,PT05M28.00S,2025-11-06T02:40:41.1Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612763,63,78,2025-11-06T02:41:26Z,4700000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (3 TO),[203484],1610612763.0,MEM,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,1628485.0,,,,
477,PT05M28.00S,2025-11-06T02:40:46.3Z,3,REGULAR,substitution,out,[],203484,,,1610612745,63,78,2025-11-06T02:41:05Z,4710000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
