actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
168,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,out,['startperiod'],1631351,,,1610612763,36,24,2026-04-07T00:37:06Z,1660000,False,,,0,,SUB out: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,out,['startperiod'],1642380,,,1610612763,36,24,2026-04-07T00:37:06Z,1670000,False,,,0,,SUB out: A. Bal,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,out,['startperiod'],1641772,,,1610612763,36,24,2026-04-07T00:37:06Z,1680000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,in,['startperiod'],1641713,,,1610612763,36,24,2026-04-07T00:37:06Z,1690000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,in,['startperiod'],1642285,,,1610612763,36,24,2026-04-07T00:37:06Z,1700000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,in,['startperiod'],1643253,,,1610612763,36,24,2026-04-07T00:37:06Z,1710000,False,,,0,,SUB in: T. Okani,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612763,36,24,2026-04-07T00:37:06Z,1720000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-04-07T00:36:28.8Z,2,REGULAR,substitution,in,['startperiod'],1626204,,,1610612763,36,24,2026-04-07T00:37:06Z,1730000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-04-07T00:37:14.3Z,2,REGULAR,period,start,[],0,,,1610612763,36,24,2026-04-07T00:37:14Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M43.00S,2026-04-07T00:37:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,81.15965834428384,38.23529411764706,1610612763,38,24,2026-04-07T00:37:36Z,1750000,False,-59.0,125.0,1,right,C. Coward 13' Jump Shot (10 PTS) (G. Jackson 2 AST),"[1642907, 1641713]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,10.0,,,,,,,,,,G. Jackson,1641713.0,2.0,,,,,
180,PT11M30.00S,2026-04-07T00:38:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630241,25.04927726675427,13.970588235294118,1610612739,38,24,2026-04-07T00:38:07Z,1780000,False,180.0,183.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
181,PT11M26.00S,2026-04-07T00:38:06.9Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,38,24,2026-04-07T00:38:07Z,1790000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,
182,PT11M21.00S,2026-04-07T00:38:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612763,38,24,2026-04-07T00:38:19Z,1800000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630596, 1641713]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,1.0,0.0,Jackson,1641713.0,,,,,,,,
184,PT11M21.00S,2026-04-07T00:38:44.2Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,39,24,2026-04-07T00:38:44Z,1820000,False,,,0,,G. Jackson Free Throw 1 of 2 (3 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
185,PT11M21.00S,2026-04-07T00:39:03.2Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,40,24,2026-04-07T00:39:03Z,1830000,False,,,0,,G. Jackson Free Throw 2 of 2 (4 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
186,PT11M09.00S,2026-04-07T00:39:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,5.995400788436268,51.225490196078425,1610612739,40,24,2026-04-07T00:39:20Z,1840000,False,-6.0,4.0,1,left,MISS S. Merrill driving finger roll Layup,[1630241],1610612739.0,CLE,driving finger roll,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,0.72,Missed,,,,,,,,,,,,,,,,,,
187,PT11M06.00S,2026-04-07T00:39:20.2Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,40,24,2026-04-07T00:39:20Z,1850000,False,,,0,,C. Coward REBOUND (Off:1 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,
188,PT11M02.00S,2026-04-07T00:39:24.9Z,2,REGULAR,turnover,bad pass,[],1642285,,,1610612763,40,24,2026-04-07T00:39:27Z,1860000,False,,,0,,C. Spencer bad pass TURNOVER (1 TO),"[1642285, 1642878]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Proctor,1642878.0,,
189,PT11M02.00S,2026-04-07T00:39:24.9Z,2,REGULAR,steal,,[],1642878,,,1610612739,40,24,2026-04-07T00:39:26Z,1870000,False,,,0,,T. Proctor STEAL (1 STL),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
190,PT10M57.00S,2026-04-07T00:39:31.9Z,2,REGULAR,foul,personal,[],1642285,,,1610612739,40,24,2026-04-07T00:39:41Z,1880000,False,,,0,,C. Spencer personal FOUL (1 PF),"[1642285, 1630241]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Right Center,,,,,,,,2534.0,1.0,0.0,Merrill,1630241.0,,,,,,,,
192,PT10M42.00S,2026-04-07T00:40:05.2Z,2,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612739,40,24,2026-04-07T00:40:17Z,1900000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Mobley 2 FT),"[1641765, 1630596]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2534.0,1.0,0.0,Mobley,1630596.0,,,,,,,,
194,PT10M42.00S,2026-04-07T00:40:34.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,40,25,2026-04-07T00:40:34Z,1920000,False,,,0,,E. Mobley Free Throw 1 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
195,PT10M42.00S,2026-04-07T00:40:34.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,40,25,2026-04-07T00:41:01Z,1930000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT10M40.00S,2026-04-07T00:40:36.6Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612763,40,25,2026-04-07T00:41:01Z,1940000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,
197,PT10M34.00S,2026-04-07T00:40:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,94.03745072273325,52.69607843137255,1610612763,42,25,2026-04-07T00:48:53Z,1950000,False,13.0,4.0,1,right,G. Jackson driving floating bank Jump Shot (6 PTS),[1641713],1610612763.0,MEM,driving floating bank,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.39,Made,6.0,,,,,,,,,,,,,,,,,
198,PT10M17.00S,2026-04-07T00:41:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641854,5.601182654402102,51.9607843137255,1610612739,42,27,2026-04-07T00:41:17Z,1960000,False,-10.0,0.0,1,left,C. Porter Jr. driving floating bank Jump Shot (6 PTS),[1641854],1610612739.0,CLE,driving floating bank,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,0.98,Made,6.0,,,,,,,,,,,,,,,,,
199,PT10M05.00S,2026-04-07T00:41:26.7Z,2,REGULAR,2pt,Jump Shot,[],1641765,78.66294349540078,69.6078431372549,1610612763,44,27,2026-04-07T00:41:30Z,1970000,False,98.0,148.0,1,right,O. Prosper 17' pullup Jump Shot (5 PTS) (C. Spencer 4 AST),"[1641765, 1642285]",1610612763.0,MEM,pullup,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Right Center,17.76,Made,5.0,,,,,,,,,,C. Spencer,1642285.0,4.0,,,,,
201,PT09M52.00S,2026-04-07T00:41:40.7Z,2,REGULAR,3pt,Jump Shot,[],1641854,29.77989487516426,71.56862745098039,1610612739,44,30,2026-04-07T00:41:43Z,1990000,False,-108.0,227.0,1,left,C. Porter Jr. 25' 3PT pullup (9 PTS),[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.17,Made,9.0,,,,,,,,,,,,,,,,,
202,PT09M35.00S,2026-04-07T00:41:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,93.77463863337714,53.18627450980392,1610612763,46,30,2026-04-07T00:42:04Z,2000000,False,16.0,6.0,1,right,O. Prosper driving finger roll Layup (7 PTS) (C. Coward 2 AST),"[1641765, 1642907]",1610612763.0,MEM,driving finger roll,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1.7,Made,7.0,,,,,,,,,,C. Coward,1642907.0,2.0,,,,,
204,PT09M35.00S,2026-04-07T00:42:01.3Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612763,46,30,2026-04-07T00:42:17Z,2020000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Prosper 1 FT),"[1630596, 1641765]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,2.0,0.0,Prosper,1641765.0,,,,,,,,
206,PT09M35.00S,2026-04-07T00:42:07.9Z,2,REGULAR,substitution,out,[],1630241,,,1610612763,46,30,2026-04-07T00:42:14Z,2040000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M35.00S,2026-04-07T00:42:07.9Z,2,REGULAR,substitution,in,[],1642400,,,1610612763,46,30,2026-04-07T00:42:14Z,2050000,False,,,0,,SUB in: T. Enaruna,[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M35.00S,2026-04-07T00:42:34.9Z,2,REGULAR,freethrow,1 of 1,[],1641765,,,1610612763,46,30,2026-04-07T00:42:36Z,2060000,False,,,0,,MISS O. Prosper Free Throw 1 of 1,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT09M32.00S,2026-04-07T00:42:37.9Z,2,REGULAR,rebound,defensive,[],1642400,,,1610612739,46,30,2026-04-07T00:42:36Z,2070000,False,,,0,,T. Enaruna REBOUND (Off:0 Def:1),[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,
211,PT09M19.00S,2026-04-07T00:43:14.3Z,2,REGULAR,turnover,out-of-bounds,[],1642878,,,1610612739,46,30,2026-04-07T00:43:18Z,2090000,False,,,0,,T. Proctor bad pass out-of-bounds TURNOVER (1 TO),[1642878],1610612739.0,CLE,bad pass,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2534.0,,,,,,,,1.0,,,,
212,PT09M06.00S,2026-04-07T00:43:38.3Z,2,REGULAR,turnover,lost ball,[],1641765,,,1610612763,46,30,2026-04-07T00:43:41Z,2100000,False,,,0,,O. Prosper lost ball TURNOVER (1 TO),"[1641765, 1626204]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0,,
213,PT09M06.00S,2026-04-07T00:43:38.3Z,2,REGULAR,steal,,[],1626204,,,1610612739,46,30,2026-04-07T00:50:15Z,2110000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT08M43.00S,2026-04-07T00:44:02.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642878,28.991458607095925,73.52941176470588,1610612739,46,30,2026-04-07T00:44:19Z,2120000,False,-118.0,220.0,1,left,MISS T. Proctor 24' step back 3PT,[1642878],1610612739.0,CLE,step back,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
215,PT08M43.00S,2026-04-07T00:44:02.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,46,30,2026-04-07T00:44:19Z,2130000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,214.0,,,,,,,,,,,,,,,,
216,PT08M43.00S,2026-04-07T00:44:09.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,46,30,2026-04-07T00:44:13Z,2140000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,,,,,,,,,,,,
217,PT08M43.00S,2026-04-07T00:44:12.1Z,2,REGULAR,substitution,out,[],1641765,,,1610612763,46,30,2026-04-07T00:44:26Z,2150000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2026-04-07T00:44:12.1Z,2,REGULAR,substitution,in,[],1642380,,,1610612763,46,30,2026-04-07T00:44:26Z,2160000,False,,,0,,SUB in: A. Bal,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M33.00S,2026-04-07T00:44:29.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1643253,93.64323258869908,95.34313725490196,1610612763,46,30,2026-04-07T00:44:33Z,2170000,False,227.0,7.0,1,right,MISS T. Okani 3PT,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
220,PT08M30.00S,2026-04-07T00:44:32.2Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,46,30,2026-04-07T00:44:33Z,2180000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,
221,PT08M24.00S,2026-04-07T00:44:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630596,30.699737187910642,36.51960784313725,1610612739,46,33,2026-04-07T00:44:41Z,2190000,False,67.0,236.0,1,left,E. Mobley 24' 3PT  (8 PTS) (T. Proctor 1 AST),"[1630596, 1642878]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,24.55,Made,8.0,,,,,,,,,,T. Proctor,1642878.0,1.0,,,,,
223,PT08M10.00S,2026-04-07T00:44:56.8Z,2,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612763,46,33,2026-04-07T00:45:08Z,2210000,False,,,0,,E. Mobley defensive-3-second technical FOUL (1 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,,,,,,,,,,1629178.0,2.0,1.0,,,,,,,,,,
224,PT08M10.00S,2026-04-07T00:45:15.6Z,2,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,47,33,2026-04-07T00:45:15Z,2220000,False,,,0,,C. Spencer technical Free Throw 1 of 1 (6 PTS),[1642285],1610612763.0,MEM,technical,,,Spencer,C. Spencer,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
225,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,out,[],1643253,,,1610612763,47,33,2026-04-07T00:45:26Z,2230000,False,,,0,,SUB out: T. Okani,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612763,47,33,2026-04-07T00:45:26Z,2240000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,out,[],1642878,,,1610612763,47,33,2026-04-07T00:45:26Z,2250000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,in,[],1641727,,,1610612763,47,33,2026-04-07T00:45:26Z,2260000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,in,[],1631165,,,1610612763,47,33,2026-04-07T00:45:26Z,2270000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M10.00S,2026-04-07T00:45:16.3Z,2,REGULAR,substitution,in,[],1641772,,,1610612763,47,33,2026-04-07T00:45:26Z,2280000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M00.00S,2026-04-07T00:45:41.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642907,93.38042049934296,49.754901960784316,1610612763,49,33,2026-04-07T00:45:45Z,2290000,False,-1.0,10.0,1,right,C. Coward cutting DUNK (12 PTS) (C. Spencer 5 AST),"[1642907, 1642285]",1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,0.98,Made,12.0,,,,,,,,,,C. Spencer,1642285.0,5.0,,,,,
233,PT07M49.00S,2026-04-07T00:45:52.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,7.440867279894875,52.450980392156865,1610612739,49,33,2026-04-07T00:45:58Z,2310000,False,-12.0,17.0,1,left,MISS L. Nance Jr. cutting DUNK - blocked,"[1626204, 1641713]",1610612739.0,CLE,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,Jackson,1641713.0
234,PT07M49.00S,2026-04-07T00:45:52.7Z,2,REGULAR,block,,[],1641713,,,1610612739,49,33,2026-04-07T00:45:55Z,2320000,False,,,0,,G. Jackson BLOCK (2 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2026-04-07T00:45:57.7Z,2,REGULAR,rebound,offensive,[],1641772,,,1610612739,49,33,2026-04-07T00:45:58Z,2330000,False,,,0,,N. Tomlin REBOUND (Off:2 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,233.0,4.0,2.0,2.0,,,,,,,,,,,,,
236,PT07M38.00S,2026-04-07T00:46:03.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641854,8.360709592641262,28.186274509803923,1610612739,49,33,2026-04-07T00:46:07Z,2340000,False,109.0,26.0,1,left,MISS C. Porter Jr. 11' step back Shot,[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Right,11.22,Missed,,,,,,,,,,,,,,,,,,
237,PT07M35.00S,2026-04-07T00:46:06.5Z,2,REGULAR,rebound,offensive,[],1641772,,,1610612739,49,33,2026-04-07T00:46:07Z,2350000,False,,,0,,N. Tomlin REBOUND (Off:3 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Right,,,,236.0,5.0,2.0,3.0,,,,,,,,,,,,,
238,PT07M34.00S,2026-04-07T00:46:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641772,6.521024967148489,39.950980392156865,1610612739,49,35,2026-04-07T00:46:11Z,2360000,False,50.0,9.0,1,left,N. Tomlin putback Layup (2 PTS),[1641772],1610612739.0,CLE,putback,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,2.0,,,,,,,,,,,,,,,,,
240,PT07M26.00S,2026-04-07T00:46:19.1Z,2,REGULAR,substitution,out,[],1641854,,,1610612763,49,35,2026-04-07T00:46:27Z,2380000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2026-04-07T00:46:19.1Z,2,REGULAR,substitution,in,[],203471,,,1610612763,49,35,2026-04-07T00:46:27Z,2390000,False,,,0,,SUB in: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M13.00S,2026-04-07T00:46:46.7Z,2,REGULAR,3pt,Jump Shot,[],1642380,66.17936925098554,48.03921568627451,1610612763,49,35,2026-04-07T00:46:51Z,2400000,False,-10.0,265.0,1,right,MISS A. Bal 26' 3PT,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
243,PT07M09.00S,2026-04-07T00:46:50.7Z,2,REGULAR,rebound,defensive,[],1631165,,,1610612739,49,35,2026-04-07T00:46:51Z,2410000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,,
244,PT06M56.00S,2026-04-07T00:47:03.5Z,2,REGULAR,3pt,Jump Shot,[],1631165,7.30946123521682,95.34313725490196,1610612739,49,35,2026-04-07T00:47:07Z,2420000,False,-227.0,16.0,1,left,MISS K. Ellis 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
245,PT06M53.00S,2026-04-07T00:47:06.5Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,49,35,2026-04-07T00:47:07Z,2430000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,,,,244.0,3.0,3.0,0.0,,,,,,,,,,,,,
246,PT06M50.00S,2026-04-07T00:47:09.5Z,2,REGULAR,turnover,bad pass,[],1641713,,,1610612763,49,35,2026-04-07T00:47:12Z,2440000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1641772]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Tomlin,1641772.0,,
247,PT06M50.00S,2026-04-07T00:47:09.5Z,2,REGULAR,steal,,[],1641772,,,1610612739,49,35,2026-04-07T00:47:10Z,2450000,False,,,0,,N. Tomlin STEAL (1 STL),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
248,PT06M41.00S,2026-04-07T00:47:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631165,7.440867279894875,41.911764705882355,1610612739,49,35,2026-04-07T00:47:23Z,2460000,False,40.0,17.0,1,left,MISS K. Ellis cutting Layup,[1631165],1610612739.0,CLE,cutting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
249,PT06M36.00S,2026-04-07T00:47:22.9Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612739,49,35,2026-04-07T00:47:22Z,2470000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,
250,PT06M36.00S,2026-04-07T00:47:22.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626204,5.590000152587891,50.0,1610612739,49,37,2026-04-07T00:52:12Z,2480000,False,0.0,0.0,1,left,L. Nance Jr. tip DUNK (4 PTS),[1626204],1610612739.0,CLE,tip,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
