actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT00M35.10S,2025-12-27T01:35:00.4Z,1,REGULAR,2pt,Jump Shot,[],1628991,11.777266754270697,33.82352941176471,1610612763,25,30,2025-12-27T01:35:05Z,1650000,False,81.0,58.0,1,left,MISS J. Jackson Jr. 9' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,9.97,Missed,,,,,,,,,,,,,,,,,,
166,PT00M32.80S,2025-12-27T01:35:02.7Z,1,REGULAR,rebound,defensive,[],203914,,,1610612749,25,30,2025-12-27T01:35:05Z,1660000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT00M25.60S,2025-12-27T01:35:10.0Z,1,REGULAR,3pt,Jump Shot,[],1631157,68.01905387647832,34.80392156862745,1610612749,25,33,2025-12-27T01:35:14Z,1670000,False,-76.0,248.0,1,right,R. Rollins 25' 3PT  (3 PTS) (G. Harris 1 AST),"[1631157, 203914]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,,,,,3.0,,,G. Harris,203914.0,1.0,,,,
169,PT00M13.60S,2025-12-27T01:35:25.7Z,1,REGULAR,turnover,lost ball,[],1642285,,,1610612763,25,33,2025-12-27T01:35:30Z,1690000,False,,,0,,C. Spencer lost ball TURNOVER (2 TO),"[1642285, 1631157]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Rollins,1631157.0,,,,,,,,,,
170,PT00M13.60S,2025-12-27T01:35:25.7Z,1,REGULAR,steal,,[],1631157,,,1610612749,25,33,2025-12-27T01:35:27Z,1700000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
171,PT00M00.90S,2025-12-27T01:35:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,88.25558475689881,45.588235294117645,1610612749,25,35,2025-12-27T01:35:48Z,1710000,False,-22.0,58.0,1,right,R. Rollins 6' driving Layup (5 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,,,,,,,,,5.0,,,,,,,,,
172,PT00M00.90S,2025-12-27T01:35:43.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642907,,,1610612749,25,35,2025-12-27T01:35:57Z,1720000,False,,,0,,C. Coward shooting personal FOUL (1 PF) (Rollins 1 FT),"[1642907, 1631157]",1610612763.0,MEM,shooting,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Rollins,1631157.0
174,PT00M00.90S,2025-12-27T01:35:59.0Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,25,35,2025-12-27T01:36:06Z,1740000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M00.90S,2025-12-27T01:35:59.0Z,1,REGULAR,substitution,in,[],1628398,,,1610612749,25,35,2025-12-27T01:36:06Z,1750000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M00.90S,2025-12-27T01:36:20.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1631157,,,1610612749,25,35,2025-12-27T01:36:20Z,1760000,False,,,0,,MISS R. Rollins Free Throw 1 of 1,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT00M00.90S,2025-12-27T01:36:20.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,25,35,2025-12-27T01:36:23Z,1770000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,176.0,3.0,2.0,1.0,,,,,,,,,,,,,,
178,PT00M00.00S,2025-12-27T01:36:22.9Z,1,REGULAR,heave,,[],0,,,1610612763,25,35,2025-12-27T01:38:33Z,1780000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,81.14,,,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2025-12-27T01:36:22.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,35,2025-12-27T01:36:51Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,178.0,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2025-12-27T01:36:32.7Z,1,REGULAR,period,end,[],0,,,1610612763,25,35,2025-12-27T01:36:32Z,1800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-12-27T01:38:21.9Z,2,REGULAR,substitution,out,['startperiod'],1642285,,,1610612763,25,35,2025-12-27T01:38:59Z,1810000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-12-27T01:38:21.9Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612763,25,35,2025-12-27T01:38:59Z,1820000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-12-27T01:38:21.9Z,2,REGULAR,substitution,in,['startperiod'],1629630,,,1610612763,25,35,2025-12-27T01:38:59Z,1830000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-12-27T01:38:21.9Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612763,25,35,2025-12-27T01:40:44Z,1845000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-12-27T01:39:14.9Z,2,REGULAR,period,start,[],0,,,1610612749,25,35,2025-12-27T01:39:14Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M47.00S,2025-12-27T01:39:27.1Z,2,REGULAR,turnover,bad pass,[],1631157,,,1610612749,25,35,2025-12-27T01:39:30Z,1860000,False,,,0,,R. Rollins bad pass TURNOVER (1 TO),"[1631157, 1641713]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Jackson,1641713.0,,,,,,,,,,
187,PT11M47.00S,2025-12-27T01:39:27.1Z,2,REGULAR,steal,,[],1641713,,,1610612763,25,35,2025-12-27T01:39:28Z,1870000,False,,,0,,G. Jackson STEAL (1 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
188,PT11M42.00S,2025-12-27T01:39:32.6Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,25,35,2025-12-27T01:39:37Z,1880000,False,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1631157]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Rollins,1631157.0,,,,,,,,,,
189,PT11M42.00S,2025-12-27T01:39:32.6Z,2,REGULAR,steal,,[],1631157,,,1610612749,25,35,2025-12-27T01:39:35Z,1890000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT11M42.00S,2025-12-27T01:39:38.0Z,2,REGULAR,foul,personal,[],1641713,,,1610612749,25,35,2025-12-27T01:39:43Z,1900000,False,,,0,,G. Jackson personal FOUL (2 PF),"[1641713, 1631157]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,,,,,,,,,,2.0,0.0,Rollins,1631157.0
192,PT11M19.00S,2025-12-27T01:40:15.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,86.94152431011827,46.07843137254902,1610612749,25,35,2025-12-27T01:40:25Z,1920000,False,-20.0,70.0,1,right,MISS M. Turner 7' driving floating Shot,[1626167],1610612749.0,MIL,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
193,PT11M18.00S,2025-12-27T01:40:16.8Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,25,35,2025-12-27T01:40:39Z,1930000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,,
194,PT11M15.00S,2025-12-27T01:40:20.2Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612749,25,35,2025-12-27T01:40:30Z,1940000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1628991]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,
195,PT11M15.00S,2025-12-27T01:40:20.2Z,2,REGULAR,steal,,[],1628991,,,1610612763,25,35,2025-12-27T01:40:21Z,1950000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT11M10.00S,2025-12-27T01:40:25.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.995400788436268,48.77450980392157,1610612763,27,35,2025-12-27T01:40:36Z,1960000,False,6.0,4.0,1,left,J. Morant running finger roll Layup (2 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,,,,,2.0,,,,,,,,,
198,PT10M52.00S,2025-12-27T01:40:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,89.83245729303549,48.77450980392157,1610612749,27,35,2025-12-27T01:41:48Z,1970000,False,-6.0,43.0,1,right,MISS M. Turner driving Layup - blocked,"[1626167, 1628991]",1610612749.0,MIL,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
199,PT10M52.00S,2025-12-27T01:40:46.2Z,2,REGULAR,block,,[],1628991,,,1610612749,27,35,2025-12-27T01:40:48Z,1980000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT10M52.00S,2025-12-27T01:40:46.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,27,35,2025-12-27T01:40:50Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,198.0,,,,,,,,,,,,,,,,,
202,PT10M45.00S,2025-12-27T01:41:11.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,69.33311432325887,71.32352941176471,1610612749,27,35,2025-12-27T01:41:14Z,2010000,False,107.0,236.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
203,PT10M42.00S,2025-12-27T01:41:14.4Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,27,35,2025-12-27T01:41:14Z,2020000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT10M37.00S,2025-12-27T01:41:18.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629630,5.863994743758213,49.26470588235294,1610612763,29,35,2025-12-27T01:41:23Z,2030000,False,4.0,3.0,1,left,J. Morant running DUNK (4 PTS) (C. Coward 1 AST),"[1629630, 1642907]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,4.0,,,C. Coward,1642907.0,1.0,,,,
206,PT10M22.00S,2025-12-27T01:41:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,87.46714848883047,50.49019607843137,1610612749,29,35,2025-12-27T01:41:38Z,2050000,False,2.0,65.0,1,right,MISS R. Rollins 6' driving finger roll Layup - blocked,"[1631157, 1641713]",1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,Jackson,1641713.0,,,,,,,
207,PT10M22.00S,2025-12-27T01:41:33.6Z,2,REGULAR,block,,[],1641713,,,1610612749,29,35,2025-12-27T01:41:36Z,2060000,False,,,0,,G. Jackson BLOCK (1 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT10M19.00S,2025-12-27T01:41:36.6Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,29,35,2025-12-27T01:41:38Z,2070000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
209,PT10M10.00S,2025-12-27T01:41:45.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641713,10.726018396846255,42.40196078431372,1610612763,29,35,2025-12-27T01:41:48Z,2080000,False,38.0,48.0,1,left,MISS G. Jackson 6' turnaround Hook,[1641713],1610612763.0,MEM,turnaround,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
210,PT10M08.00S,2025-12-27T01:41:47.1Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612749,29,35,2025-12-27T01:41:48Z,2090000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT09M58.00S,2025-12-27T01:41:57.3Z,2,REGULAR,2pt,Jump Shot,[],1631157,70.51576872536137,59.55882352941176,1610612749,29,37,2025-12-27T01:42:01Z,2100000,False,48.0,225.0,1,right,R. Rollins 22' step back Jump Shot (7 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Center,22.97,Made,,,,,,,,,7.0,,,,,,,,,
212,PT09M49.00S,2025-12-27T01:42:06.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,13.354139290407357,44.6078431372549,1610612763,31,37,2025-12-27T01:42:17Z,2110000,False,27.0,73.0,1,left,J. Jackson Jr. 7' turnaround Hook (12 PTS) (J. Morant 2 AST),"[1628991, 1629630]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,,,,,,,,12.0,,,J. Morant,1629630.0,2.0,,,,
214,PT09M30.00S,2025-12-27T01:42:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,87.59855453350855,49.50980392156863,1610612749,31,37,2025-12-27T01:42:31Z,2130000,False,-2.0,64.0,1,right,MISS M. Turner 6' cutting Layup - blocked,"[1626167, 1628991]",1610612749.0,MIL,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
215,PT09M30.00S,2025-12-27T01:42:25.4Z,2,REGULAR,block,,[],1628991,,,1610612749,31,37,2025-12-27T01:42:28Z,2140000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT09M26.00S,2025-12-27T01:42:29.4Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,31,37,2025-12-27T01:42:31Z,2150000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,4.0,3.0,1.0,,,,,,,,,,,,,,
217,PT09M25.00S,2025-12-27T01:42:31.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630583,5.732588699080158,48.529411764705884,1610612763,33,37,2025-12-27T01:42:35Z,2160000,False,7.0,1.0,1,left,S. Aldama running alley-oop DUNK (7 PTS) (J. Morant 3 AST),"[1630583, 1629630]",1610612763.0,MEM,running alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,7.0,,,J. Morant,1629630.0,3.0,,,,
219,PT09M25.00S,2025-12-27T01:42:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,33,37,2025-12-27T01:42:37Z,2180000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M25.00S,2025-12-27T01:44:35.5Z,2,REGULAR,substitution,out,[],1629599,,,1610612749,33,37,2025-12-27T01:45:31Z,2190000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M25.00S,2025-12-27T01:44:35.5Z,2,REGULAR,substitution,out,[],1626167,,,1610612749,33,37,2025-12-27T01:45:31Z,2200000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M25.00S,2025-12-27T01:44:35.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,33,37,2025-12-27T01:45:31Z,2210000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M25.00S,2025-12-27T01:44:35.5Z,2,REGULAR,substitution,in,[],1628398,,,1610612749,33,37,2025-12-27T01:45:31Z,2220000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M12.00S,2025-12-27T01:45:43.7Z,2,REGULAR,2pt,Jump Shot,[],1631157,79.58278580814718,46.81372549019608,1610612749,33,37,2025-12-27T01:45:48Z,2230000,False,-16.0,139.0,1,right,MISS R. Rollins 14' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,14.03,Missed,,,,,,,,,,,,,,,,,,
225,PT09M09.00S,2025-12-27T01:45:46.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,33,37,2025-12-27T01:45:48Z,2240000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,224.0,7.0,6.0,1.0,,,,,,,,,,,,,,
226,PT09M02.00S,2025-12-27T01:45:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,51.71568627450981,1610612763,35,37,2025-12-27T01:45:58Z,2250000,False,-9.0,6.0,1,left,J. Morant driving finger roll Layup (6 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,6.0,,,,,,,,,
227,PT08M48.00S,2025-12-27T01:46:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,92.46057818659659,53.67647058823529,1610612749,35,39,2025-12-27T01:46:14Z,2260000,False,18.0,18.0,1,right,G. Harris driving finger roll Layup (5 PTS) (B. Portis 2 AST),"[203914, 1626171]",1610612749.0,MIL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,5.0,,,B. Portis,1626171.0,2.0,,,,
229,PT08M39.00S,2025-12-27T01:46:17.2Z,2,REGULAR,turnover,lost ball,[],1630583,,,1610612763,35,39,2025-12-27T01:46:21Z,2280000,False,,,0,,S. Aldama lost ball TURNOVER (1 TO),"[1630583, 203914]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Harris,203914.0,,,,,,,,,,
230,PT08M39.00S,2025-12-27T01:46:17.2Z,2,REGULAR,steal,,[],203914,,,1610612749,35,39,2025-12-27T01:50:58Z,2290000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
231,PT08M35.00S,2025-12-27T01:46:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612749,35,39,2025-12-27T01:46:36Z,2300000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1629630, 1628398]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
233,PT08M35.00S,2025-12-27T01:46:59.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628398,,,1610612749,35,40,2025-12-27T01:47:49Z,2320000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
234,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,out,[],1630583,,,1610612749,35,40,2025-12-27T01:47:14Z,2330000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,out,[],1642907,,,1610612749,35,40,2025-12-27T01:47:14Z,2340000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,in,[],203484,,,1610612749,35,40,2025-12-27T01:47:14Z,2360000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,in,[],1642285,,,1610612749,35,40,2025-12-27T01:47:14Z,2370000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,in,[],1631132,,,1610612749,35,40,2025-12-27T01:47:14Z,2380000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612749,35,40,2025-12-27T01:47:44Z,2390000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,out,[],1630579,,,1610612749,35,40,2025-12-27T01:47:44Z,2400000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M35.00S,2025-12-27T01:47:01.9Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,35,40,2025-12-27T01:47:44Z,2410000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M35.00S,2025-12-27T01:46:59.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628398,,,1610612749,35,40,2025-12-27T01:47:49Z,2420000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT08M28.00S,2025-12-27T01:47:06.4Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,35,40,2025-12-27T01:47:49Z,2430000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT08M10.00S,2025-12-27T01:48:06.4Z,2,REGULAR,3pt,Jump Shot,[],203484,31.35676741130092,31.862745098039213,1610612763,35,40,2025-12-27T01:48:10Z,2440000,False,91.0,242.0,1,left,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
246,PT08M08.00S,2025-12-27T01:48:08.4Z,2,REGULAR,rebound,offensive,[],1642285,,,1610612763,35,40,2025-12-27T01:48:10Z,2450000,False,,,0,,C. Spencer REBOUND (Off:1 Def:0),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,245.0,1.0,0.0,1.0,,,,,,,,,,,,,,
247,PT08M06.00S,2025-12-27T01:48:11.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,29.911300919842315,70.09803921568627,1610612763,35,40,2025-12-27T01:48:35Z,2460000,False,-100.0,229.0,1,left,MISS G. Jackson 24' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
