actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
190,PT10M22.00S,2025-12-31T01:41:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.383048620236531,45.09803921568628,1610612763,43,37,2025-12-31T01:43:19Z,1860000,False,25.0,55.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.98,Missed,,,,,,,,,,,,,,,,,,
191,PT10M19.00S,2025-12-31T01:41:54.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,43,37,2025-12-31T01:41:57Z,1870000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT10M16.00S,2025-12-31T01:42:00.3Z,2,REGULAR,foul,personal,[],1642907,,,1610612755,43,37,2025-12-31T01:42:08Z,1880000,False,,,0,,C. Coward personal FOUL (1 PF),"[1642907, 1642272]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1662.0,1.0,0.0,McCain,1642272.0,,
196,PT09M59.00S,2025-12-31T01:42:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612755,43,37,2025-12-31T01:43:20Z,1910000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (George 2 FT),"[1631132, 202331]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,George,202331.0,,
198,PT09M59.00S,2025-12-31T01:43:25.1Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,43,38,2025-12-31T01:43:25Z,1930000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
199,PT09M59.00S,2025-12-31T01:43:44.0Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,43,39,2025-12-31T01:43:44Z,1940000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
200,PT09M49.00S,2025-12-31T01:43:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.113666228646515,52.450980392156865,1610612763,43,39,2025-12-31T01:44:01Z,1950000,False,-12.0,99.0,1,left,MISS J. Jackson Jr. 9' turnaround Shot,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.98,Missed,,,,,,,,,,,,,,,,,,
201,PT09M46.00S,2025-12-31T01:43:58.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,43,39,2025-12-31T01:44:01Z,1960000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,
202,PT09M40.00S,2025-12-31T01:44:04.7Z,2,REGULAR,2pt,Jump Shot,[],203954,77.08607095926413,49.26470588235294,1610612755,43,41,2025-12-31T01:44:08Z,1970000,False,-4.0,163.0,1,right,J. Embiid 16' pullup Jump Shot (6 PTS) (V. Edgecombe 2 AST),"[203954, 1642845]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,16.29,Made,6.0,,,,,,,,V. Edgecombe,1642845.0,2.0,,,,,,,
204,PT09M26.00S,2025-12-31T01:44:20.1Z,2,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612763,43,41,2025-12-31T01:44:32Z,1990000,False,,,0,,V. Edgecombe shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1642845, 1628991]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,3.0,0.0,Jackson Jr.,1628991.0,,
206,PT09M26.00S,2025-12-31T01:44:43.9Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,44,41,2025-12-31T01:44:43Z,2010000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
207,PT09M26.00S,2025-12-31T01:44:44.6Z,2,REGULAR,substitution,out,[],1642845,,,1610612763,44,41,2025-12-31T01:44:54Z,2020000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M26.00S,2025-12-31T01:44:44.6Z,2,REGULAR,substitution,in,[],1631230,,,1610612763,44,41,2025-12-31T01:44:54Z,2030000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M26.00S,2025-12-31T01:45:04.2Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,45,41,2025-12-31T01:45:04Z,2040000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
210,PT09M15.00S,2025-12-31T01:45:16.4Z,2,REGULAR,3pt,Jump Shot,[],203954,66.83639947437582,54.90196078431373,1610612755,45,44,2025-12-31T01:45:20Z,2050000,False,25.0,259.0,1,right,J. Embiid 26' 3PT  (9 PTS) (Q. Grimes 2 AST),"[203954, 1629656]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.04,Made,9.0,,,,,,,,Q. Grimes,1629656.0,2.0,,,,,,,
212,PT08M51.00S,2025-12-31T01:45:39.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,32.013797634691194,60.5392156862745,1610612763,45,44,2025-12-31T01:45:43Z,2070000,False,-53.0,248.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
213,PT08M48.00S,2025-12-31T01:45:42.8Z,2,REGULAR,rebound,defensive,[],1642272,,,1610612755,45,44,2025-12-31T01:45:43Z,2080000,False,,,0,,J. McCain REBOUND (Off:0 Def:2),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,
214,PT08M42.00S,2025-12-31T01:45:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642272,91.14651773981603,49.50980392156863,1610612755,45,46,2025-12-31T01:45:54Z,2090000,False,-2.0,31.0,1,right,J. McCain running finger roll Layup (2 PTS),[1642272],1610612755.0,PHI,running finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,3.08,Made,2.0,,,,,,,,,,,,,,,,,
215,PT08M32.00S,2025-12-31T01:45:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,7.178055190538765,43.13725490196079,1610612763,45,46,2025-12-31T01:46:03Z,2100000,False,34.0,15.0,1,left,MISS C. Coward driving floating Shot,[1642907],1610612763.0,MEM,driving floating,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
216,PT08M29.00S,2025-12-31T01:46:02.4Z,2,REGULAR,rebound,offensive,[],1642907,,,1610612763,45,46,2025-12-31T01:46:02Z,2110000,False,,,0,,C. Coward REBOUND (Off:2 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,215.0,6.0,4.0,2.0,,,,,,,,,,,,,
217,PT08M29.00S,2025-12-31T01:46:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642907,5.590000152587891,50.0,1610612763,45,46,2025-12-31T01:46:02Z,2120000,False,0.0,0.0,1,left,MISS C. Coward tip Layup,[1642907],1610612763.0,MEM,tip,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
218,PT08M27.00S,2025-12-31T01:46:03.5Z,2,REGULAR,rebound,offensive,[],1642907,,,1610612763,45,46,2025-12-31T01:46:03Z,2130000,False,,,0,,C. Coward REBOUND (Off:3 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,,,,217.0,7.0,4.0,3.0,,,,,,,,,,,,,
219,PT08M27.00S,2025-12-31T01:46:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642907,5.590000152587891,50.0,1610612763,47,46,2025-12-31T01:46:03Z,2140000,False,0.0,0.0,1,left,C. Coward tip Layup (9 PTS),[1642907],1610612763.0,MEM,tip,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
220,PT08M11.00S,2025-12-31T01:46:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.19776609724047,54.166666666666664,1610612755,47,48,2025-12-31T01:46:25Z,2150000,False,21.0,21.0,1,right,P. George cutting Layup (10 PTS) (J. Embiid 3 AST),"[202331, 203954]",1610612755.0,PHI,cutting,,,George,P. George,,,,,Restricted Area,0-8 Center,2.94,Made,10.0,,,,,,,,J. Embiid,203954.0,3.0,,,,,,,
222,PT08M02.00S,2025-12-31T01:46:28.7Z,2,REGULAR,2pt,Jump Shot,[],1629630,6.389618922470433,22.794117647058822,1610612763,47,48,2025-12-31T01:46:32Z,2170000,False,136.0,8.0,1,left,MISS J. Morant 13' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,13.62,Missed,,,,,,,,,,,,,,,,,,
223,PT08M00.00S,2025-12-31T01:46:30.7Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,47,48,2025-12-31T01:46:32Z,2180000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,
224,PT07M51.00S,2025-12-31T01:46:42.4Z,2,REGULAR,foul,offensive,[],202331,,,1610612755,47,48,2025-12-31T01:46:50Z,2190000,False,,,0,,P. George charge offensive FOUL (1 PF),"[202331, 1642907]",1610612755.0,PHI,charge,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Coward,1642907.0,,
226,PT07M51.00S,2025-12-31T01:46:42.4Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612755,47,48,2025-12-31T01:46:42Z,2210000,False,,,0,,P. George offensive foul TURNOVER (2 TO),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,1627534.0,,,,,,
227,PT07M51.00S,2025-12-31T01:46:49.6Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,47,48,2025-12-31T01:47:04Z,2220000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M51.00S,2025-12-31T01:46:49.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,47,48,2025-12-31T01:47:04Z,2230000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M51.00S,2025-12-31T01:46:49.6Z,2,REGULAR,substitution,out,[],202331,,,1610612763,47,48,2025-12-31T01:47:13Z,2240000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M51.00S,2025-12-31T01:46:49.6Z,2,REGULAR,substitution,in,[],1642348,,,1610612763,47,48,2025-12-31T01:47:13Z,2250000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M43.00S,2025-12-31T01:47:23.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,20.71287779237845,7.8431372549019605,1610612763,47,48,2025-12-31T01:47:31Z,2260000,False,211.0,142.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
232,PT07M39.00S,2025-12-31T01:47:27.8Z,2,REGULAR,rebound,offensive,[],1642907,,,1610612763,47,48,2025-12-31T01:49:56Z,2270000,False,,,0,,C. Coward REBOUND (Off:4 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,,231.0,8.0,4.0,4.0,,,,,,,,,,,,,
233,PT07M38.00S,2025-12-31T01:47:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642907,6.652431011826544,46.568627450980394,1610612763,49,48,2025-12-31T01:50:02Z,2280000,False,17.0,10.0,1,left,C. Coward putback Layup (11 PTS),[1642907],1610612763.0,MEM,putback,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,1.99,Made,11.0,,,,,,,,,,,,,,,,,
235,PT07M25.00S,2025-12-31T01:47:44.1Z,2,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612755,49,48,2025-12-31T01:48:06Z,2300000,False,,,0,,C. Koloko shooting personal FOUL (2 PF) (Embiid 2 FT),"[1631132, 203954]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1662.0,2.0,0.0,Embiid,203954.0,,
237,PT07M25.00S,2025-12-31T01:48:11.8Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,49,49,2025-12-31T01:48:11Z,2320000,False,,,0,,J. Embiid Free Throw 1 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
238,PT07M25.00S,2025-12-31T01:48:31.2Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,49,50,2025-12-31T01:48:31Z,2330000,False,,,0,,J. Embiid Free Throw 2 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
239,PT07M10.00S,2025-12-31T01:48:47.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642907,5.995400788436268,49.01960784313725,1610612763,51,50,2025-12-31T01:48:52Z,2340000,False,5.0,4.0,1,left,C. Coward cutting DUNK (13 PTS) (G. Jackson 2 AST),"[1642907, 1641713]",1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,0.63,Made,13.0,,,,,,,,G. Jackson,1641713.0,2.0,,,,,,,
241,PT06M52.00S,2025-12-31T01:49:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,92.32917214191852,46.568627450980394,1610612755,51,50,2025-12-31T01:49:10Z,2360000,False,-17.0,20.0,1,right,MISS J. McCain driving reverse Layup,[1642272],1610612755.0,PHI,driving reverse,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2025-12-31T01:49:07.5Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,51,50,2025-12-31T01:49:10Z,2370000,False,,,0,,C. Coward REBOUND (Off:4 Def:5),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,241.0,9.0,5.0,4.0,,,,,,,,,,,,,
243,PT06M47.00S,2025-12-31T01:49:11.7Z,2,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612763,51,50,2025-12-31T01:53:00Z,2380000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Coward 2 FT),"[1642348, 1642907]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Coward,1642907.0,,
245,PT06M47.00S,2025-12-31T01:49:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,51,50,2025-12-31T01:49:28Z,2400000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,51,50,2025-12-31T01:52:58Z,2410000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,out,[],1631132,,,1610612763,51,50,2025-12-31T01:52:58Z,2420000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,out,[],1642272,,,1610612763,51,50,2025-12-31T01:52:58Z,2430000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,in,[],1629111,,,1610612763,51,50,2025-12-31T01:52:58Z,2440000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,51,50,2025-12-31T01:52:58Z,2450000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M47.00S,2025-12-31T01:50:06.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612763,51,50,2025-12-31T01:52:58Z,2460000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M47.00S,2025-12-31T01:53:04.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642907,,,1610612763,52,50,2025-12-31T01:53:04Z,2470000,False,,,0,,C. Coward Free Throw 1 of 2 (14 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
253,PT06M47.00S,2025-12-31T01:53:26.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642907,,,1610612763,53,50,2025-12-31T01:53:26Z,2480000,False,,,0,,C. Coward Free Throw 2 of 2 (15 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
254,PT06M31.00S,2025-12-31T01:53:44.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.11760840998686,51.225490196078425,1610612755,53,50,2025-12-31T01:53:48Z,2490000,False,6.0,12.0,1,right,MISS J. Embiid DUNK,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
255,PT06M27.00S,2025-12-31T01:53:48.2Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,53,50,2025-12-31T01:53:48Z,2500000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,
256,PT06M23.00S,2025-12-31T01:53:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629111,5.732588699080158,47.549019607843135,1610612763,55,50,2025-12-31T01:53:56Z,2510000,False,12.0,1.0,1,left,J. Landale running Layup (2 PTS) (C. Coward 2 AST),"[1629111, 1642907]",1610612763.0,MEM,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,,,,,,,,C. Coward,1642907.0,2.0,,,,,,,
258,PT06M05.00S,2025-12-31T01:54:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,81.02825229960578,45.588235294117645,1610612755,55,52,2025-12-31T01:54:12Z,2530000,False,-22.0,126.0,1,right,J. Embiid 12' fadeaway Jump Shot (13 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,13.0,,,,,,,,T. Maxey,1630178.0,3.0,,,,,,,
260,PT05M57.00S,2025-12-31T01:54:17.4Z,2,REGULAR,3pt,Jump Shot,[],1630583,29.25427069645204,24.509803921568626,1610612763,58,52,2025-12-31T01:54:22Z,2550000,False,127.0,222.0,1,left,S. Aldama 25' 3PT  (8 PTS) (C. Spencer 3 AST),"[1630583, 1642285]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.64,Made,8.0,,,,,,,,C. Spencer,1642285.0,3.0,,,,,,,
262,PT05M39.00S,2025-12-31T01:54:35.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,80.1084099868594,7.352941176470589,1610612755,58,55,2025-12-31T01:54:38Z,2570000,False,-213.0,134.0,1,right,T. Maxey 25' 3PT  (15 PTS) (J. Embiid 4 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.21,Made,15.0,,,,,,,,J. Embiid,203954.0,4.0,,,,,,,
264,PT05M25.00S,2025-12-31T01:54:49.7Z,2,REGULAR,turnover,bad pass,[],1630583,,,1610612763,58,55,2025-12-31T01:54:52Z,2590000,False,,,0,,S. Aldama bad pass TURNOVER (2 TO),"[1630583, 1642348]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Edwards,1642348.0,,,,,,,,,,
265,PT05M25.00S,2025-12-31T01:54:49.7Z,2,REGULAR,steal,,[],1642348,,,1610612755,58,55,2025-12-31T01:54:50Z,2600000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT05M21.00S,2025-12-31T01:54:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1642907,,,1610612755,58,55,2025-12-31T01:55:22Z,2610000,False,,,0,,C. Coward shooting personal FOUL (2 PF) (Grimes 2 FT),"[1642907, 1629656]",1610612763.0,MEM,shooting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,2.0,0.0,Grimes,1629656.0,,
268,PT05M21.00S,2025-12-31T01:55:23.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629656,,,1610612755,58,56,2025-12-31T01:55:23Z,2630000,False,,,0,,Q. Grimes Free Throw 1 of 2 (4 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
269,PT05M21.00S,2025-12-31T01:55:24.4Z,2,REGULAR,substitution,out,[],1642907,,,1610612755,58,56,2025-12-31T01:55:40Z,2640000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M21.00S,2025-12-31T01:55:24.4Z,2,REGULAR,substitution,out,[],1641713,,,1610612755,58,56,2025-12-31T01:55:40Z,2650000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M21.00S,2025-12-31T01:55:24.4Z,2,REGULAR,substitution,in,[],1642377,,,1610612755,58,56,2025-12-31T01:55:40Z,2660000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M21.00S,2025-12-31T01:55:24.4Z,2,REGULAR,substitution,in,[],1628991,,,1610612755,58,56,2025-12-31T01:55:40Z,2670000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M21.00S,2025-12-31T01:55:23.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629656,,,1610612755,58,56,2025-12-31T01:55:48Z,2680000,False,,,0,,MISS Q. Grimes Free Throw 2 of 2,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT05M19.00S,2025-12-31T01:55:25.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,58,56,2025-12-31T01:55:48Z,2690000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,
275,PT05M08.00S,2025-12-31T01:55:58.1Z,2,REGULAR,3pt,Jump Shot,[],1630583,8.360709592641262,3.1862745098039214,1610612763,61,56,2025-12-31T01:56:02Z,2700000,False,234.0,26.0,1,left,S. Aldama 3PT  (11 PTS) (J. Jackson Jr. 3 AST),"[1630583, 1628991]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.56,Made,11.0,,,,,,,,J. Jackson Jr.,1628991.0,3.0,,,,,,,
277,PT04M55.00S,2025-12-31T01:56:11.4Z,2,REGULAR,3pt,Jump Shot,[],1642348,76.95466491458606,11.76470588235294,1610612755,61,56,2025-12-31T01:56:15Z,2720000,False,-191.0,164.0,1,right,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
278,PT04M52.00S,2025-12-31T01:56:14.4Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,61,56,2025-12-31T01:56:15Z,2730000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,
