actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
245,PT00M02.00S,2025-12-07T23:44:24.1Z,1,REGULAR,turnover,lost ball,[],1641744,,,1610612763,40,20,2025-12-07T23:54:23Z,2025000,False,,,0,,Z. Edey lost ball TURNOVER (2 TO),"[1641744, 1631101]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Sharpe,1631101.0
246,PT00M02.00S,2025-12-07T23:44:24.1Z,1,REGULAR,steal,,[],1631101,,,1610612757,40,20,2025-12-07T23:50:57Z,2027500,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT00M00.00S,2025-12-07T23:44:29.1Z,1,REGULAR,period,end,[],0,,,1610612757,40,20,2025-12-07T23:50:57Z,2030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612757,40,20,2025-12-07T23:50:57Z,2040000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,out,['startperiod'],1642285,,,1610612757,40,20,2025-12-07T23:50:57Z,2050000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,out,['startperiod'],1631101,,,1610612757,40,20,2025-12-07T23:50:57Z,2060000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,in,['startperiod'],1631246,,,1610612757,40,20,2025-12-07T23:50:57Z,2070000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612757,40,20,2025-12-07T23:50:57Z,2080000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2025-12-07T23:46:30.2Z,2,REGULAR,substitution,in,['startperiod'],1642905,,,1610612757,40,20,2025-12-07T23:50:57Z,2090000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2025-12-07T23:47:01.6Z,2,REGULAR,period,start,[],0,,,1610612757,40,20,2025-12-07T23:47:01Z,2100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT11M48.00S,2025-12-07T23:47:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.11760840998686,55.392156862745104,1610612757,40,22,2025-12-07T23:49:32Z,2110000,False,27.0,12.0,1,right,J. Grant driving Layup (5 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.96,Made,,,,5.0,,,,,,,,,,,,,,
216,PT11M48.00S,2025-12-07T23:47:18.5Z,2,REGULAR,foul,personal,['1freethrow'],1641744,,,1610612757,40,22,2025-12-07T23:47:25Z,2120000,False,,,0,,Z. Edey shooting personal FOUL (2 PF) (Grant 1 FT),"[1641744, 203924]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,2.0,0.0,Grant,203924.0,,,
218,PT11M48.00S,2025-12-07T23:47:39.7Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,40,23,2025-12-07T23:47:39Z,2140000,False,,,0,,J. Grant Free Throw 1 of 1 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
219,PT11M35.00S,2025-12-07T23:47:54.8Z,2,REGULAR,foul,personal,['2freethrow'],1642905,,,1610612763,40,23,2025-12-07T23:48:04Z,2150000,False,,,0,,Yang shooting personal FOUL (3 PF) (Coward 2 FT),"[1642905, 1642907]",1610612757.0,POR,shooting,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,3.0,0.0,Coward,1642907.0,,,
221,PT11M35.00S,2025-12-07T23:48:20.5Z,2,REGULAR,freethrow,1 of 2,[],1642907,,,1610612763,41,23,2025-12-07T23:48:20Z,2170000,False,,,0,,C. Coward Free Throw 1 of 2 (9 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
222,PT11M35.00S,2025-12-07T23:48:35.1Z,2,REGULAR,freethrow,2 of 2,[],1642907,,,1610612763,41,23,2025-12-07T23:48:35Z,2180000,False,,,0,,MISS C. Coward Free Throw 2 of 2,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
223,PT11M29.00S,2025-12-07T23:48:40.1Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,41,23,2025-12-07T23:48:40Z,2190000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,222.0,,,,,2.0,2.0,0.0,,,,,,,,
224,PT11M22.00S,2025-12-07T23:48:46.8Z,2,REGULAR,3pt,Jump Shot,[],1642905,67.62483574244416,60.29411764705882,1610612757,41,23,2025-12-07T23:48:50Z,2200000,False,51.0,252.0,1,right,MISS Yang 25' 3PT,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
225,PT11M19.00S,2025-12-07T23:48:49.8Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,41,23,2025-12-07T23:48:50Z,2210000,False,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,224.0,,,,,4.0,3.0,1.0,,,,,,,,
226,PT11M13.00S,2025-12-07T23:48:55.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631321,76.5604467805519,10.53921568627451,1610612757,41,23,2025-12-07T23:48:59Z,2220000,False,-197.0,168.0,1,right,MISS S. Cissoko 25' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
227,PT11M11.00S,2025-12-07T23:48:57.1Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,41,23,2025-12-07T23:48:57Z,2230000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,,,226.0,,,,,2.0,1.0,1.0,,,,,,,,
228,PT11M10.00S,2025-12-07T23:49:00.4Z,2,REGULAR,turnover,out-of-bounds,[],1631321,,,1610612757,41,23,2025-12-07T23:49:04Z,2240000,False,,,0,,S. Cissoko bad pass out-of-bounds TURNOVER (2 TO),[1631321],1610612757.0,POR,bad pass,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,,,,,2.0,,
229,PT11M01.00S,2025-12-07T23:49:17.3Z,2,REGULAR,foul,personal,[],1631200,,,1610612763,41,23,2025-12-07T23:49:22Z,2250000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631200, 1641744]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,2.0,0.0,Edey,1641744.0,,,
231,PT10M54.00S,2025-12-07T23:49:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641744,6.652431011826544,44.11764705882353,1610612763,41,23,2025-12-07T23:52:22Z,2270000,False,29.0,10.0,1,left,MISS Z. Edey Layup - blocked,"[1641744, 203924]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,3.11,Missed,Grant,203924.0,,,,,,,,,,,,,,,,
232,PT10M54.00S,2025-12-07T23:49:42.4Z,2,REGULAR,block,,[],203924,,,1610612763,41,23,2025-12-07T23:49:45Z,2280000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT10M50.00S,2025-12-07T23:49:46.4Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,41,23,2025-12-07T23:49:51Z,2290000,False,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,231.0,,,,,1.0,0.0,1.0,,,,,,,,
234,PT10M48.00S,2025-12-07T23:49:48.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631246,33.065045992115635,61.51960784313726,1610612763,41,23,2025-12-07T23:49:53Z,2300000,False,-58.0,258.0,1,left,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
235,PT10M48.00S,2025-12-07T23:49:50.4Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,41,23,2025-12-07T23:49:50Z,2310000,False,,,0,,Z. Edey REBOUND (Off:2 Def:3),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,234.0,,,,,5.0,3.0,2.0,,,,,,,,
237,PT10M44.00S,2025-12-07T23:50:08.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641744,29.25427069645204,70.83333333333334,1610612763,41,23,2025-12-07T23:50:10Z,2330000,False,-104.0,222.0,1,left,MISS Z. Edey 24' 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
238,PT10M41.00S,2025-12-07T23:50:11.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,41,23,2025-12-07T23:50:10Z,2340000,False,,,0,,J. Grant REBOUND (Off:1 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,237.0,,,,,5.0,4.0,1.0,,,,,,,,
239,PT10M34.00S,2025-12-07T23:50:18.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,87.07293035479631,47.30392156862745,1610612757,41,23,2025-12-07T23:50:21Z,2350000,False,-13.0,69.0,1,right,MISS J. Grant 7' driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
240,PT10M30.00S,2025-12-07T23:50:22.7Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,41,23,2025-12-07T23:50:21Z,2360000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,239.0,,,,,1.0,1.0,0.0,,,,,,,,
241,PT10M25.00S,2025-12-07T23:50:30.6Z,2,REGULAR,foul,personal,[],1631321,,,1610612763,41,23,2025-12-07T23:50:34Z,2370000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1631246]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627519.0,1.0,0.0,Williams Jr.,1631246.0,,,
243,PT10M22.00S,2025-12-07T23:50:47.5Z,2,REGULAR,3pt,Jump Shot,[],1641744,31.750985545335087,49.26470588235294,1610612763,41,23,2025-12-07T23:51:01Z,2390000,False,4.0,246.0,1,left,MISS Z. Edey 24' 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
244,PT10M19.00S,2025-12-07T23:50:49.9Z,2,REGULAR,rebound,defensive,[],1642905,,,1610612757,41,23,2025-12-07T23:50:49Z,2400000,False,,,0,,Yang REBOUND (Off:0 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Above the Break 3,24+ Center,,,,,243.0,,,,,1.0,1.0,0.0,,,,,,,,
247,PT10M12.00S,2025-12-07T23:50:56.8Z,2,REGULAR,3pt,Jump Shot,[],1641712,72.48685939553219,18.627450980392158,1610612757,41,23,2025-12-07T23:51:02Z,2410000,False,-157.0,206.0,1,right,MISS R. Rupert 25' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
248,PT10M12.00S,2025-12-07T23:50:56.8Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,41,23,2025-12-07T23:51:02Z,2420000,False,,,0,,Z. Edey REBOUND (Off:2 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,247.0,,,,,6.0,4.0,2.0,,,,,,,,
249,PT10M02.00S,2025-12-07T23:51:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,18.478975032851512,45.83333333333333,1610612763,43,23,2025-12-07T23:51:11Z,2430000,False,21.0,121.0,1,left,V. Williams Jr. 12' pullup Jump Shot (2 PTS) (Z. Edey 2 AST),"[1631246, 1641744]",1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.3,Made,,,,2.0,Z. Edey,1641744.0,2.0,,,,,,,,,,,
251,PT09M48.00S,2025-12-07T23:51:21.2Z,2,REGULAR,3pt,Jump Shot,[],203924,71.82982917214193,77.45098039215686,1610612757,43,23,2025-12-07T23:51:24Z,2450000,False,137.0,212.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
252,PT09M45.00S,2025-12-07T23:51:24.3Z,2,REGULAR,rebound,offensive,[],1641712,,,1610612757,43,23,2025-12-07T23:51:24Z,2460000,False,,,0,,R. Rupert REBOUND (Off:1 Def:0),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,,251.0,,,,,1.0,0.0,1.0,,,,,,,,
253,PT09M34.00S,2025-12-07T23:51:35.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,92.06636005256242,95.83333333333334,1610612757,43,23,2025-12-07T23:51:38Z,2470000,False,229.0,22.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
254,PT09M33.00S,2025-12-07T23:51:36.2Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,43,23,2025-12-07T23:51:54Z,2480000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,253.0,,,,,3.0,2.0,1.0,,,,,,,,
255,PT09M33.00S,2025-12-07T23:51:42.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,43,23,2025-12-07T23:51:52Z,2490000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,,,,
256,PT09M33.00S,2025-12-07T23:51:43.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612763,43,23,2025-12-07T23:51:53Z,2500000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT09M33.00S,2025-12-07T23:51:43.8Z,2,REGULAR,substitution,in,[],1631126,,,1610612763,43,23,2025-12-07T23:51:53Z,2510000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT09M19.00S,2025-12-07T23:52:13.2Z,2,REGULAR,turnover,lost ball,[],1631246,,,1610612763,43,23,2025-12-07T23:52:17Z,2520000,False,,,0,,V. Williams Jr. lost ball TURNOVER (2 TO),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,,
259,PT09M19.00S,2025-12-07T23:52:15.4Z,2,REGULAR,foul,personal,[],1631246,,,1610612757,43,23,2025-12-07T23:52:23Z,2530000,False,,,0,,V. Williams Jr. loose ball personal FOUL (1 PF),"[1631246, 1641712]",1610612763.0,MEM,loose ball,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627519.0,1.0,0.0,Rupert,1641712.0,,,
261,PT08M59.00S,2025-12-07T23:52:53.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641712,81.553876478318,30.88235294117647,1610612757,43,23,2025-12-07T23:52:55Z,2550000,False,-96.0,121.0,1,right,MISS R. Rupert 15' pullup Shot,[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Left,15.41,Missed,,,,,,,,,,,,,,,,,,
262,PT08M57.00S,2025-12-07T23:52:55.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,43,23,2025-12-07T23:52:55Z,2560000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,261.0,,,,,1.0,1.0,0.0,,,,,,,,
263,PT08M49.00S,2025-12-07T23:53:08.5Z,2,REGULAR,turnover,3-second-violation,[],1641744,,,1610612763,43,23,2025-12-07T23:53:14Z,2570000,False,,,0,,Z. Edey 3-second-violation TURNOVER (3 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,,,,,3.0,,
264,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,out,[],1631246,,,1610612757,43,23,2025-12-07T23:53:45Z,2580000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,out,[],1642907,,,1610612757,43,23,2025-12-07T23:53:45Z,2590000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612757,43,23,2025-12-07T23:53:45Z,2600000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,out,[],203924,,,1610612757,43,23,2025-12-07T23:53:45Z,2610000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612757,43,23,2025-12-07T23:53:45Z,2620000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,in,[],1642285,,,1610612757,43,23,2025-12-07T23:53:45Z,2630000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,in,[],203484,,,1610612757,43,23,2025-12-07T23:53:45Z,2640000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT08M49.00S,2025-12-07T23:53:12.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,43,23,2025-12-07T23:53:45Z,2650000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT08M38.00S,2025-12-07T23:53:59.7Z,2,REGULAR,turnover,lost ball,[],1630166,,,1610612757,43,23,2025-12-07T23:54:02Z,2660000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1628991]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Jackson Jr.,1628991.0
273,PT08M38.00S,2025-12-07T23:53:59.7Z,2,REGULAR,steal,,[],1628991,,,1610612763,43,23,2025-12-07T23:54:01Z,2670000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
274,PT08M30.00S,2025-12-07T23:54:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,10.33180026281209,40.68627450980392,1610612763,45,23,2025-12-07T23:58:37Z,2680000,False,47.0,45.0,1,left,J. Jackson Jr. 6' driving Layup (2 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,2.0,,,,,,,,,,,,,,
275,PT08M29.00S,2025-12-07T23:54:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,45,23,2025-12-07T23:54:13Z,2690000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT08M29.00S,2025-12-07T23:56:30.7Z,2,REGULAR,substitution,out,[],1641712,,,1610612757,45,23,2025-12-07T23:57:04Z,2700000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT08M29.00S,2025-12-07T23:56:30.7Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,45,23,2025-12-07T23:57:04Z,2710000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT08M19.00S,2025-12-07T23:57:16.3Z,2,REGULAR,foul,personal,[],1628991,,,1610612757,45,23,2025-12-07T23:57:25Z,2720000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (1 PF),"[1628991, 1642905]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627519.0,1.0,0.0,Hansen,1642905.0,,,
280,PT08M11.00S,2025-12-07T23:57:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,67.09921156373193,55.63725490196079,1610612757,45,23,2025-12-07T23:57:49Z,2740000,False,28.0,257.0,1,right,MISS D. Avdija 25' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
281,PT08M09.00S,2025-12-07T23:57:48.7Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,45,23,2025-12-07T23:57:49Z,2750000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,,,,,280.0,,,,,1.0,1.0,0.0,,,,,,,,
282,PT07M59.00S,2025-12-07T23:57:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.245072273324574,53.67647058823529,1610612763,45,23,2025-12-08T00:00:00Z,2760000,False,-18.0,100.0,1,left,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,,,,,,,,,,,,,,,,,,
283,PT07M57.00S,2025-12-07T23:58:00.1Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,45,23,2025-12-08T00:00:00Z,2770000,False,,,0,,Z. Edey REBOUND (Off:3 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,282.0,,,,,7.0,4.0,3.0,,,,,,,,
284,PT07M55.00S,2025-12-07T23:58:05.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203484,9.806176084099869,55.392156862745104,1610612763,47,23,2025-12-07T23:58:09Z,2780000,False,-27.0,40.0,1,left,K. Caldwell-Pope driving floating bank Jump Shot (7 PTS) (Z. Edey 3 AST),"[203484, 1641744]",1610612763.0,MEM,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,7.0,Z. Edey,1641744.0,3.0,,,,,,,,,,,
286,PT07M55.00S,2025-12-07T23:58:09.0Z,2,REGULAR,foul,personal,['1freethrow'],1642905,,,1610612763,47,23,2025-12-07T23:58:43Z,2800000,False,,,0,,Yang shooting personal FOUL (4 PF) (Caldwell-Pope 1 FT),"[1642905, 203484]",1610612757.0,POR,shooting,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,4.0,0.0,Caldwell-Pope,203484.0,,,
288,PT07M55.00S,2025-12-07T23:58:25.8Z,2,REGULAR,substitution,out,[],1642905,,,1610612763,47,23,2025-12-07T23:58:37Z,2820000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT07M55.00S,2025-12-07T23:58:25.8Z,2,REGULAR,substitution,in,[],1641871,,,1610612763,47,23,2025-12-07T23:58:37Z,2830000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
