actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
168,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,out,['startperiod'],1641765,,,1610612745,30,32,2026-03-28T00:35:49Z,1680000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,30,32,2026-03-28T00:35:49Z,1690000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,30,32,2026-03-28T00:35:49Z,1700000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,in,['startperiod'],1642285,,,1610612745,30,32,2026-03-28T00:35:49Z,1710000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,in,['startperiod'],1642914,,,1610612745,30,32,2026-03-28T00:35:49Z,1720000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612745,30,32,2026-03-28T00:35:49Z,1730000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,30,32,2026-03-28T00:35:49Z,1740000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-28T00:36:03.1Z,2,REGULAR,period,start,[],0,,,1610612745,30,32,2026-03-28T00:36:03Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M43.00S,2026-03-28T00:36:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,28.597240473061763,81.12745098039215,1610612745,30,32,2026-03-28T00:36:24Z,1760000,False,-156.0,216.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,26.65,Missed,,,,,,,,,,,,,,,,
177,PT11M37.00S,2026-03-28T00:36:25.6Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,30,32,2026-03-28T00:36:24Z,1770000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,
178,PT11M26.00S,2026-03-28T00:36:36.4Z,2,REGULAR,turnover,lost ball,[],1642285,,,1610612763,30,32,2026-03-28T00:36:39Z,1780000,False,,,0,,C. Spencer lost ball TURNOVER (1 TO),"[1642285, 1641708]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,Thompson,1641708.0,,,,,,
179,PT11M26.00S,2026-03-28T00:36:36.4Z,2,REGULAR,steal,,[],1641708,,,1610612745,30,32,2026-03-28T00:36:38Z,1790000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
180,PT11M05.00S,2026-03-28T00:36:57.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641708,27.283180026281208,71.56862745098039,1610612745,30,32,2026-03-28T00:37:05Z,1800000,False,-108.0,204.0,1,left,MISS A. Thompson 23' Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,23.07,Missed,,,,,,,,,,,,,,,,
181,PT11M02.00S,2026-03-28T00:37:00.3Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,30,32,2026-03-28T00:37:00Z,1810000,False,,,0,,C. Spencer REBOUND (Off:0 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,
182,PT10M58.00S,2026-03-28T00:37:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642914,91.14651773981603,52.450980392156865,1610612763,30,32,2026-03-28T00:37:09Z,1820000,False,12.0,31.0,1,right,MISS J. Small running Layup - blocked,"[1642914, 1641708]",1610612763.0,MEM,running,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,3.31,Missed,,,,,,,,,,,,,,,Thompson,1641708.0
183,PT10M58.00S,2026-03-28T00:37:05.0Z,2,REGULAR,block,,[],1641708,,,1610612763,30,32,2026-03-28T00:37:07Z,1830000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT10M54.00S,2026-03-28T00:37:09.0Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,30,32,2026-03-28T00:37:09Z,1840000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,182.0,6.0,4.0,2.0,,,,,,,,,,,,
185,PT10M41.00S,2026-03-28T00:37:21.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.251642575558476,53.92156862745098,1610612745,30,34,2026-03-28T00:37:24Z,1850000,False,-20.0,53.0,1,left,A. Sengun Hook (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,5.68,Made,,,,,8.0,,,,,,,,,,,
186,PT10M27.00S,2026-03-28T00:37:34.5Z,2,REGULAR,2pt,Jump Shot,[],1642907,77.61169513797634,51.9607843137255,1610612763,32,34,2026-03-28T00:37:39Z,1860000,False,10.0,158.0,1,right,C. Coward 15' Jump Shot (3 PTS) (T. Gibson 2 AST),"[1642907, 201959]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Center,,,15.83,Made,,,,,3.0,T. Gibson,201959.0,2.0,,,,,,,,
188,PT10M13.00S,2026-03-28T00:37:49.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,28.728646517739815,25.0,1610612745,32,37,2026-03-28T00:37:54Z,1880000,False,125.0,218.0,1,left,J. Smith Jr. 25' 3PT  (6 PTS) (A. Sengun 4 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.09,Made,,,,,6.0,A. Sengun,1630578.0,4.0,,,,,,,,
190,PT09M57.00S,2026-03-28T00:38:04.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201959,88.38699080157687,54.41176470588235,1610612763,34,37,2026-03-28T00:38:10Z,1900000,False,22.0,57.0,1,right,T. Gibson 6' turnaround Hook (4 PTS) (C. Spencer 2 AST),"[201959, 1642285]",1610612763.0,MEM,turnaround,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,6.09,Made,,,,,4.0,C. Spencer,1642285.0,2.0,,,,,,,,
192,PT09M35.00S,2026-03-28T00:38:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.389618922470433,52.94117647058824,1610612745,34,39,2026-03-28T00:38:32Z,1920000,False,-15.0,8.0,1,left,J. Tate driving reverse Layup (2 PTS),[1630256],1610612745.0,HOU,driving reverse,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,1.65,Made,,,,,2.0,,,,,,,,,,,
193,PT09M20.00S,2026-03-28T00:38:47.9Z,2,REGULAR,foul,offensive,[],201959,,,1610612763,34,39,2026-03-28T00:38:51Z,1930000,False,,,0,,T. Gibson offensive FOUL (1 PF),"[201959, 1641708]",1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,202053.0,,,,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,
195,PT09M20.00S,2026-03-28T00:38:47.9Z,2,REGULAR,turnover,offensive foul,[],201959,,,1610612763,34,39,2026-03-28T00:38:47Z,1950000,False,,,0,,T. Gibson offensive foul TURNOVER (1 TO),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,202053.0,1.0,,,,,,,,,,,,,,,,,,
196,PT09M20.00S,2026-03-28T00:38:54.4Z,2,REGULAR,substitution,out,[],201959,,,1610612745,34,39,2026-03-28T00:39:00Z,1960000,False,,,0,,SUB out: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M20.00S,2026-03-28T00:38:54.4Z,2,REGULAR,substitution,in,[],1641707,,,1610612745,34,39,2026-03-28T00:39:00Z,1970000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M07.00S,2026-03-28T00:39:12.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,5.075558475689881,50.73529411764706,1610612745,34,41,2026-03-28T00:39:16Z,1980000,False,-4.0,-5.0,1,left,A. Sengun driving DUNK (10 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,10.0,J. Smith Jr.,1631095.0,2.0,,,,,,,,
200,PT08M49.00S,2026-03-28T00:39:29.9Z,2,REGULAR,3pt,Jump Shot,[],1641713,76.82325886990802,11.519607843137255,1610612763,34,41,2026-03-28T00:39:33Z,2000000,False,-192.0,165.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,25.37,Missed,,,,,,,,,,,,,,,,
201,PT08M47.00S,2026-03-28T00:39:31.9Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,34,41,2026-03-28T00:39:33Z,2010000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,
202,PT08M30.00S,2026-03-28T00:39:49.8Z,2,REGULAR,3pt,Jump Shot,[],1630256,27.677398160315374,21.07843137254902,1610612745,34,41,2026-03-28T00:39:55Z,2020000,False,145.0,208.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
203,PT08M26.00S,2026-03-28T00:39:53.8Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,34,41,2026-03-28T00:39:55Z,2030000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT08M21.00S,2026-03-28T00:39:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642907,88.12417871222075,48.28431372549019,1610612763,34,41,2026-03-28T00:40:03Z,2040000,False,-9.0,59.0,1,right,MISS C. Coward running Layup - blocked,"[1642907, 1630578]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,5.97,Missed,,,,,,,,,,,,,,,Sengun,1630578.0
205,PT08M21.00S,2026-03-28T00:39:58.2Z,2,REGULAR,block,,[],1630578,,,1610612763,34,41,2026-03-28T00:40:01Z,2050000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M16.00S,2026-03-28T00:40:03.2Z,2,REGULAR,rebound,offensive,[],1641707,,,1610612763,34,41,2026-03-28T00:40:03Z,2060000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,204.0,4.0,3.0,1.0,,,,,,,,,,,,
207,PT08M04.00S,2026-03-28T00:40:14.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,65.52233902759527,69.36274509803921,1610612763,34,41,2026-03-28T00:40:18Z,2070000,False,97.0,272.0,1,right,MISS T. Hendricks 28' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,28.83,Missed,,,,,,,,,,,,,,,,
208,PT08M02.00S,2026-03-28T00:40:16.9Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,34,41,2026-03-28T00:40:18Z,2080000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,207.0,7.0,5.0,2.0,,,,,,,,,,,,
210,PT07M56.00S,2026-03-28T00:40:27.4Z,2,REGULAR,substitution,out,[],1642907,,,1610612745,34,41,2026-03-28T00:40:37Z,2100000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2026-03-28T00:40:27.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,34,41,2026-03-28T00:40:37Z,2110000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2026-03-28T00:40:27.4Z,2,REGULAR,substitution,in,[],1631174,,,1610612745,34,41,2026-03-28T00:40:37Z,2120000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2026-03-28T00:40:27.4Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,34,41,2026-03-28T00:40:37Z,2130000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2026-03-28T00:40:53.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,34,41,2026-03-28T00:40:53Z,2140000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M43.00S,2026-03-28T00:44:00.5Z,2,REGULAR,3pt,Jump Shot,[],1631106,30.831143232588698,65.93137254901961,1610612745,34,41,2026-03-28T00:44:04Z,2150000,False,-80.0,237.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,25.03,Missed,,,,,,,,,,,,,,,,
216,PT07M42.00S,2026-03-28T00:44:01.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,34,41,2026-03-28T00:44:04Z,2160000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,215.0,,,,,,,,,,,,,,,
218,PT07M42.00S,2026-03-28T00:44:13.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,34,41,2026-03-28T00:44:17Z,2180000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,,,,,,
219,PT07M26.00S,2026-03-28T00:44:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,92.72339027595268,51.225490196078425,1610612763,36,41,2026-03-28T01:08:07Z,2190000,False,6.0,16.0,1,right,T. Hendricks driving Layup (2 PTS) (C. Spencer 3 AST),"[1641707, 1642285]",1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,1.7,Made,,,,,2.0,C. Spencer,1642285.0,3.0,,,,,,,,
221,PT07M08.00S,2026-03-28T00:45:00.8Z,2,REGULAR,turnover,lost ball,[],1630256,,,1610612745,36,41,2026-03-28T00:45:03Z,2210000,False,,,0,,J. Tate lost ball TURNOVER (1 TO),"[1630256, 1642285]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,Spencer,1642285.0,,,,,,
222,PT07M08.00S,2026-03-28T00:45:00.8Z,2,REGULAR,steal,,[],1642285,,,1610612763,36,41,2026-03-28T00:45:02Z,2220000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT06M55.00S,2026-03-28T00:45:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641713,93.9060446780552,52.94117647058824,1610612763,38,41,2026-03-28T00:45:16Z,2230000,False,15.0,5.0,1,right,G. Jackson driving Layup (12 PTS),[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,1.55,Made,,,,,12.0,,,,,,,,,,,
224,PT06M36.00S,2026-03-28T00:45:32.0Z,2,REGULAR,3pt,Jump Shot,[],1631095,30.831143232588698,33.088235294117645,1610612745,38,41,2026-03-28T00:45:38Z,2240000,False,85.0,237.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.19,Missed,,,,,,,,,,,,,,,,
225,PT06M36.00S,2026-03-28T00:45:32.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,41,2026-03-28T00:45:38Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,224.0,,,,,,,,,,,,,,,
226,PT06M36.00S,2026-03-28T00:45:38.5Z,2,REGULAR,foul,personal,[],1642914,,,1610612745,38,41,2026-03-28T00:45:42Z,2260000,False,,,0,,J. Small loose ball personal FOUL (1 PF),"[1642914, 1628988]",1610612763.0,MEM,loose ball,,,Small,J. Small,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,1.0,0.0,Holiday,1628988.0,,
228,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,38,41,2026-03-28T00:45:58Z,2280000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,38,41,2026-03-28T00:45:58Z,2290000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,38,41,2026-03-28T00:45:58Z,2300000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,38,41,2026-03-28T00:45:58Z,2310000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,38,41,2026-03-28T00:45:58Z,2320000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M36.00S,2026-03-28T00:45:44.0Z,2,REGULAR,substitution,in,[],203991,,,1610612745,38,41,2026-03-28T00:45:58Z,2330000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M32.00S,2026-03-28T00:46:05.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,7.703679369250986,94.6078431372549,1610612745,38,41,2026-03-28T00:46:08Z,2340000,False,-223.0,20.0,1,left,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,22.39,Missed,,,,,,,,,,,,,,,,
235,PT06M29.00S,2026-03-28T00:46:07.5Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,38,41,2026-03-28T00:46:07Z,2350000,False,,,0,,C. Spencer REBOUND (Off:0 Def:3),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Left Corner 3,24+ Left,,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,
236,PT06M18.00S,2026-03-28T00:46:18.7Z,2,REGULAR,turnover,bad pass,[],1641713,,,1610612763,38,41,2026-03-28T00:46:21Z,2360000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1642263]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,Sheppard,1642263.0,,,,,,
237,PT06M18.00S,2026-03-28T00:46:18.7Z,2,REGULAR,steal,,[],1642263,,,1610612745,38,41,2026-03-28T00:46:20Z,2370000,False,,,0,,R. Sheppard STEAL (3 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
238,PT06M13.00S,2026-03-28T00:46:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,6.783837056504599,41.17647058823529,1610612745,38,41,2026-03-28T00:46:28Z,2380000,False,44.0,11.0,1,left,MISS J. Smith Jr. running Layup - blocked,"[1631095, 1641713]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,4.55,Missed,,,,,,,,,,,,,,,Jackson,1641713.0
239,PT06M13.00S,2026-03-28T00:46:23.8Z,2,REGULAR,block,,[],1641713,,,1610612745,38,41,2026-03-28T00:46:26Z,2390000,False,,,0,,G. Jackson BLOCK (1 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT06M09.00S,2026-03-28T00:46:27.8Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,38,41,2026-03-28T00:46:28Z,2400000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,238.0,8.0,5.0,3.0,,,,,,,,,,,,
241,PT06M09.00S,2026-03-28T00:46:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,5.601182654402102,45.09803921568628,1610612745,38,41,2026-03-28T01:13:26Z,2410000,False,25.0,0.0,1,left,MISS J. Smith Jr. putback Layup,[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,2.45,Missed,,,,,,,,,,,,,,,,
242,PT06M09.00S,2026-03-28T00:46:27.7Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,38,41,2026-03-28T00:46:31Z,2420000,False,,,0,,J. Small REBOUND (Off:0 Def:2),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,
281,PT05M58.00S,2026-03-28T00:46:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,93.51182654402102,41.911764705882355,1610612763,38,41,2026-03-28T00:53:00Z,2425000,False,-40.0,8.0,1,right,MISS T. Hendricks driving Layup - blocked,"[1641707, 203991]",1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,Capela,203991.0
282,PT05M58.00S,2026-03-28T00:46:39.4Z,2,REGULAR,block,,[],203991,,,1610612763,38,41,2026-03-28T00:53:00Z,2427500,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M55.00S,2026-03-28T00:46:42.4Z,2,REGULAR,rebound,offensive,[],1641707,,,1610612763,38,41,2026-03-28T00:53:00Z,2428750,False,,,0,,T. Hendricks REBOUND (Off:2 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,281.0,5.0,3.0,2.0,,,,,,,,,,,,
243,PT05M45.00S,2026-03-28T00:46:51.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,81.553876478318,5.147058823529411,1610612763,38,41,2026-03-28T00:53:00Z,2430000,False,-224.0,121.0,1,right,MISS C. Spencer 25' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
244,PT05M43.00S,2026-03-28T00:46:53.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,38,41,2026-03-28T00:46:55Z,2440000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,
245,PT05M27.00S,2026-03-28T00:47:10.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,30.305519053876477,68.87254901960785,1610612745,38,44,2026-03-28T00:47:14Z,2450000,False,-94.0,232.0,1,left,R. Sheppard 25' 3PT  (8 PTS) (A. Thompson 1 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,25.08,Made,,,,,8.0,A. Thompson,1641708.0,1.0,,,,,,,,
