actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
174,PT00M45.60S,2023-12-26T01:34:01.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612748,22,22,2023-12-26T01:34:12Z,1620000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Love 2 FT),"[201976, 201567]",1610612755.0,PHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,,,,2.0,0.0,Love,201567.0,,,
176,PT00M45.60S,2023-12-26T01:34:44.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612748,23,22,2023-12-26T01:34:44Z,1640000,False,,,0,,K. Love Free Throw 1 of 2 (1 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
177,PT00M45.60S,2023-12-26T01:34:46.8Z,1,REGULAR,substitution,out,[],1631170,,,1610612748,23,22,2023-12-26T01:34:57Z,1650000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M45.60S,2023-12-26T01:34:46.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612748,23,22,2023-12-26T01:34:57Z,1660000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M45.60S,2023-12-26T01:34:46.8Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,23,22,2023-12-26T01:34:57Z,1670000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M45.60S,2023-12-26T01:34:46.8Z,1,REGULAR,substitution,in,[],1629001,,,1610612748,23,22,2023-12-26T01:34:57Z,1680000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M45.60S,2023-12-26T01:35:07.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,24,22,2023-12-26T01:35:07Z,1690000,False,,,0,,K. Love Free Throw 2 of 2 (2 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
182,PT00M34.00S,2023-12-26T01:35:21.1Z,1,REGULAR,3pt,Jump Shot,[],1627863,95.48291721419186,95.09803921568627,1610612755,24,22,2023-12-26T01:35:23Z,1700000,False,225.0,-10.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
183,PT00M31.10S,2023-12-26T01:35:27.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,22,2023-12-26T01:35:27Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,182.0,,,,,,,,,,,,,,,
185,PT00M29.80S,2023-12-26T01:35:43.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,94.69448094612353,2.941176470588235,1610612755,24,22,2023-12-26T01:35:46Z,1730000,False,-235.0,-3.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
186,PT00M25.70S,2023-12-26T01:35:47.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,24,22,2023-12-26T01:35:47Z,1740000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,,,
188,PT00M03.10S,2023-12-26T01:36:29.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.683968462549277,62.00980392156863,1610612748,26,22,2023-12-26T01:36:36Z,1760000,False,-60.0,161.0,1,left,B. Adebayo 17' pullup Jump Shot (7 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,17.15,Made,,,,,,,7.0,,,,,,,,,,,
189,PT00M00.50S,2023-12-26T01:36:37.0Z,1,REGULAR,3pt,Jump Shot,[],202694,74.72076215505913,87.99019607843137,1610612755,26,22,2023-12-26T01:36:53Z,1770000,False,190.0,185.0,1,right,MISS M. Morris Sr. 26' pullup 3PT,[202694],1610612755.0,PHI,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
190,PT00M00.10S,2023-12-26T01:36:37.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,22,2023-12-26T01:36:53Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,189.0,,,,,,,,,,,,,,,
191,PT00M00.00S,2023-12-26T01:37:14.2Z,1,REGULAR,period,end,[],0,,,1610612755,26,22,2023-12-26T01:37:14Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,out,['startperiod'],202694,,,1610612755,26,22,2023-12-26T01:40:22Z,1800000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612755,26,22,2023-12-26T01:40:22Z,1810000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,out,['startperiod'],1627863,,,1610612755,26,22,2023-12-26T01:40:22Z,1820000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,26,22,2023-12-26T01:40:22Z,1830000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,26,22,2023-12-26T01:40:22Z,1840000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2023-12-26T01:37:27.1Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,26,22,2023-12-26T01:40:22Z,1850000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2023-12-26T01:40:24.9Z,2,REGULAR,period,start,[],0,,,1610612748,26,22,2023-12-26T01:40:24Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M49.00S,2023-12-26T01:40:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,6.521024967148489,44.6078431372549,1610612748,28,22,2023-12-26T01:43:52Z,1870000,False,27.0,9.0,1,left,K. Lowry Layup (2 PTS) (K. Love 3 AST),"[200768, 201567]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,2.0,,,,,,,,,K. Love,201567.0,3.0
201,PT11M39.00S,2023-12-26T01:40:47.3Z,2,REGULAR,foul,personal,[],1631288,,,1610612755,28,22,2023-12-26T01:41:01Z,1890000,False,,,0,,J. Cain take personal FOUL (1 PF),"[1631288, 1630178]",1610612748.0,MIA,take,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1146.0,,,,1.0,0.0,Maxey,1630178.0,,,
204,PT11M23.00S,2023-12-26T01:41:50.8Z,2,REGULAR,3pt,Jump Shot,[],202699,81.68528252299606,92.8921568627451,1610612755,28,22,2023-12-26T01:41:57Z,1920000,False,214.0,120.0,1,right,MISS T. Harris 24' step back 3PT,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
205,PT11M18.00S,2023-12-26T01:41:54.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,28,22,2023-12-26T01:41:54Z,1930000,False,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,204.0,4.0,3.0,1.0,,,,,,,,,,,,
206,PT11M07.00S,2023-12-26T01:42:05.7Z,2,REGULAR,2pt,Jump Shot,[],1628389,14.011169513797633,26.715686274509803,1610612748,28,22,2023-12-26T01:42:07Z,1940000,False,116.0,79.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,14.08,Missed,,,,,,,,,,,,,,,,,,
207,PT11M05.00S,2023-12-26T01:42:08.7Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,28,22,2023-12-26T01:42:08Z,1950000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,,
208,PT10M53.00S,2023-12-26T01:42:21.0Z,2,REGULAR,3pt,Jump Shot,[],202699,95.3515111695138,2.941176470588235,1610612755,28,22,2023-12-26T01:42:22Z,1960000,False,-235.0,-9.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
209,PT10M49.00S,2023-12-26T01:42:24.1Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,28,22,2023-12-26T01:42:24Z,1970000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,
210,PT10M46.00S,2023-12-26T01:42:29.6Z,2,REGULAR,foul,personal,[],1630194,,,1610612748,28,22,2023-12-26T01:42:33Z,1980000,False,,,0,,P. Reed personal FOUL (3 PF),"[1630194, 200768]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,201245.0,,,,3.0,0.0,Lowry,200768.0,,,
212,PT10M46.00S,2023-12-26T01:42:40.3Z,2,REGULAR,substitution,out,[],201567,,,1610612748,28,22,2023-12-26T01:42:48Z,2000000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M46.00S,2023-12-26T01:42:40.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,28,22,2023-12-26T01:42:48Z,2010000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M33.00S,2023-12-26T01:43:11.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.517082785808146,22.058823529411764,1610612748,31,22,2023-12-26T01:43:22Z,2020000,False,140.0,225.0,1,left,D. Robinson 26' 3PT pullup (6 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.48,Made,,,,,,,6.0,,,,,,,,,,,
215,PT10M14.00S,2023-12-26T01:43:29.5Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612755,31,22,2023-12-26T01:43:40Z,2030000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Reed 2 FT),"[1628389, 1630194]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203592.0,,,,1.0,0.0,Reed,1630194.0,,,
217,PT10M14.00S,2023-12-26T01:43:57.8Z,2,REGULAR,freethrow,1 of 2,[],1630194,,,1610612755,31,22,2023-12-26T01:43:57Z,2050000,False,,,0,,MISS P. Reed Free Throw 1 of 2,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT10M14.00S,2023-12-26T01:43:57.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,31,22,2023-12-26T01:43:57Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,
219,PT10M14.00S,2023-12-26T01:44:15.5Z,2,REGULAR,freethrow,2 of 2,[],1630194,,,1610612755,31,22,2023-12-26T01:44:15Z,2070000,False,,,0,,MISS P. Reed Free Throw 2 of 2,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT10M12.00S,2023-12-26T01:44:16.7Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,31,22,2023-12-26T01:44:16Z,2080000,False,,,0,,J. Cain REBOUND (Off:0 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,
221,PT10M03.00S,2023-12-26T01:44:25.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.908672798948752,49.26470588235294,1610612748,33,22,2023-12-26T01:46:30Z,2090000,False,4.0,59.0,1,left,B. Adebayo turnaround Hook (9 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,9.0,,,,,,,,,,,
222,PT09M47.00S,2023-12-26T01:44:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,91.93495400788436,46.32352941176471,1610612755,33,22,2023-12-26T01:44:49Z,2100000,False,-18.0,23.0,1,right,MISS D. Melton driving Layup,[1629001],1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
223,PT09M44.00S,2023-12-26T01:44:45.5Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,33,22,2023-12-26T01:44:45Z,2110000,False,,,0,,J. Cain REBOUND (Off:0 Def:3),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,
225,PT09M39.00S,2023-12-26T01:44:53.7Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612748,33,22,2023-12-26T01:45:07Z,2130000,False,,,0,,P. Reed shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1630194, 1628389]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,203592.0,,,,4.0,0.0,Adebayo,1628389.0,,,
227,PT09M39.00S,2023-12-26T01:45:25.1Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,33,22,2023-12-26T01:45:25Z,2150000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT09M39.00S,2023-12-26T01:45:25.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,33,22,2023-12-26T01:45:25Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,
229,PT09M39.00S,2023-12-26T01:45:26.6Z,2,REGULAR,substitution,out,[],1630194,,,1610612748,33,22,2023-12-26T01:45:29Z,2170000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M39.00S,2023-12-26T01:45:26.6Z,2,REGULAR,substitution,in,[],1628964,,,1610612748,33,22,2023-12-26T01:45:29Z,2180000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M39.00S,2023-12-26T01:45:47.5Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,34,22,2023-12-26T01:45:47Z,2190000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
232,PT09M26.00S,2023-12-26T01:46:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,83.39356110381078,53.67647058823529,1610612755,34,24,2023-12-26T01:46:08Z,2200000,False,18.0,104.0,1,right,T. Harris 10' turnaround Jump Shot (11 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,,,,,,,11.0,,,,,,,,,,,
234,PT09M12.00S,2023-12-26T01:46:32.3Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612748,34,24,2023-12-26T01:46:38Z,2220000,False,,,0,,D. Melton shooting personal FOUL (2 PF) (Herro 2 FT),"[1629001, 1629639]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,,,,2.0,0.0,Herro,1629639.0,,,
236,PT09M12.00S,2023-12-26T01:46:42.0Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,34,24,2023-12-26T01:46:42Z,2240000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT09M12.00S,2023-12-26T01:46:42.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,34,24,2023-12-26T01:46:42Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,
238,PT09M12.00S,2023-12-26T01:47:00.3Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,35,24,2023-12-26T01:47:00Z,2260000,False,,,0,,T. Herro Free Throw 2 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
239,PT09M00.00S,2023-12-26T01:47:13.2Z,2,REGULAR,2pt,Jump Shot,[],1630178,78.0059132720105,67.64705882352942,1610612755,35,24,2023-12-26T01:47:18Z,2270000,False,88.0,154.0,1,right,MISS T. Maxey 17' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,17.76,Missed,,,,,,,,,,,,,,,,,,
240,PT08M58.00S,2023-12-26T01:47:15.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,35,24,2023-12-26T01:47:18Z,2280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,239.0,4.0,4.0,0.0,,,,,,,,,,,,
241,PT08M50.00S,2023-12-26T01:47:23.1Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,35,24,2023-12-26T01:47:27Z,2290000,False,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 1630231]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,3.0,Martin,1630231.0,,,,,,,
242,PT08M50.00S,2023-12-26T01:47:23.1Z,2,REGULAR,steal,,[],1630231,,,1610612755,35,24,2023-12-26T01:47:24Z,2300000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
243,PT08M44.00S,2023-12-26T01:47:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,92.9862023653088,44.85294117647059,1610612755,35,26,2023-12-26T01:47:38Z,2310000,False,-26.0,13.0,1,right,K. Martin running finger roll Layup (2 PTS) (T. Harris 1 AST),"[1630231, 202699]",1610612755.0,PHI,running finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,2.0,,,,,,,,,T. Harris,202699.0,1.0
245,PT08M23.00S,2023-12-26T01:47:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.302890932982917,56.86274509803921,1610612748,35,26,2023-12-26T01:48:34Z,2330000,False,-34.0,63.0,1,left,MISS B. Adebayo 7' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
246,PT08M20.00S,2023-12-26T01:47:52.7Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612755,35,26,2023-12-26T01:47:53Z,2340000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,
247,PT08M12.00S,2023-12-26T01:48:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629001,77.87450722733246,90.68627450980392,1610612755,35,26,2023-12-26T01:48:10Z,2350000,False,203.0,155.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
248,PT08M09.00S,2023-12-26T01:48:03.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,35,26,2023-12-26T01:48:10Z,2360000,False,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,
249,PT08M07.00S,2023-12-26T01:48:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612748,35,26,2023-12-26T01:48:23Z,2370000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Cain 2 FT),"[1628964, 1631288]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,203592.0,,,,1.0,0.0,Cain,1631288.0,,,
251,PT08M07.00S,2023-12-26T01:48:37.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631288,,,1610612748,36,26,2023-12-26T01:48:37Z,2390000,False,,,0,,J. Cain Free Throw 1 of 2 (1 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
253,PT08M07.00S,2023-12-26T01:48:43.3Z,2,REGULAR,substitution,in,[],1626162,,,1610612748,36,26,2023-12-26T01:48:45Z,2410000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT08M07.00S,2023-12-26T01:48:43.3Z,2,REGULAR,substitution,out,[],202699,,,1610612748,36,26,2023-12-26T01:50:07Z,2415000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M07.00S,2023-12-26T01:49:01.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631288,,,1610612748,37,26,2023-12-26T01:49:01Z,2420000,False,,,0,,J. Cain Free Throw 2 of 2 (2 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
255,PT07M55.00S,2023-12-26T01:49:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.9862023653088,45.09803921568628,1610612755,37,26,2023-12-26T01:49:45Z,2430000,False,-25.0,13.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
256,PT07M53.00S,2023-12-26T01:49:17.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,26,2023-12-26T01:49:20Z,2440000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,255.0,5.0,5.0,0.0,,,,,,,,,,,,
257,PT07M46.00S,2023-12-26T01:49:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.521024967148489,54.41176470588235,1610612748,37,26,2023-12-26T01:51:04Z,2450000,False,-22.0,9.0,1,left,MISS D. Robinson driving Layup - blocked,"[1629130, 1629001]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.38,Missed,Melton,1629001.0,,,,,,,,,,,,,,,,
258,PT07M46.00S,2023-12-26T01:49:24.8Z,2,REGULAR,block,,[],1629001,,,1610612748,37,26,2023-12-26T01:49:27Z,2460000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT07M43.00S,2023-12-26T01:49:27.8Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,37,26,2023-12-26T01:49:29Z,2470000,False,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,
260,PT07M39.00S,2023-12-26T01:49:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628964,94.1688567674113,53.431372549019606,1610612755,37,28,2023-12-26T01:53:35Z,2480000,False,17.0,2.0,1,right,M. Bamba running Layup (2 PTS) (K. Martin 1 AST),"[1628964, 1630231]",1610612755.0,PHI,running,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,2.0,,,,,,,,,K. Martin,1630231.0,1.0
