actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT04M21.00S,2024-01-26T00:59:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.376478318002626,36.029411764705884,1610612748,18,22,2024-01-26T01:05:26Z,810000,False,70.0,101.0,1,left,B. Adebayo 12' Jump Shot (4 PTS) (T. Rozier 2 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,12.32,Made,4.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,
86,PT04M04.00S,2024-01-26T00:59:41.8Z,1,REGULAR,2pt,Jump Shot,[],204001,77.87450722733246,28.186274509803923,1610612738,18,24,2024-01-26T01:05:46Z,830000,False,-109.0,155.0,1,right,K. Porzingis 19' Jump Shot (6 PTS) (S. Hauser 1 AST),"[204001, 1630573]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,19.0,Made,6.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,
88,PT03M50.00S,2024-01-26T00:59:56.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,28.07161629434954,75.24509803921569,1610612748,18,24,2024-01-26T01:06:14Z,850000,False,-126.0,211.0,1,left,MISS C. Martin 24' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,24.62,Missed,,,,,,,,,,,,,,,,
89,PT03M47.00S,2024-01-26T00:59:59.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,18,24,2024-01-26T00:59:59Z,860000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,88.0,2.0,1.0,1.0,,,,,,,,
90,PT03M44.00S,2024-01-26T01:00:02.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,67.62483574244416,45.588235294117645,1610612738,18,27,2024-01-26T01:06:29Z,870000,False,-22.0,252.0,1,right,J. Brown 25' 3PT running pullup (8 PTS),[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,25.28,Made,8.0,,,,,,,,,,,,,,,
91,PT03M44.00S,2024-01-26T01:00:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,27,2024-01-26T01:00:09Z,880000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M44.00S,2024-01-26T01:00:27.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,18,27,2024-01-26T01:03:02Z,890000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M44.00S,2024-01-26T01:00:27.9Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,18,27,2024-01-26T01:03:02Z,900000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M44.00S,2024-01-26T01:00:27.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,18,27,2024-01-26T01:03:02Z,910000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M44.00S,2024-01-26T01:00:27.9Z,1,REGULAR,substitution,in,[],1628418,,,1610612748,18,27,2024-01-26T01:03:02Z,920000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M23.00S,2024-01-26T01:03:49.0Z,1,REGULAR,3pt,Jump Shot,[],1628418,8.09789750328515,1.4705882352941175,1610612748,18,27,2024-01-26T01:03:52Z,930000,False,243.0,24.0,1,left,MISS T. Bryant 24' 3PT,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,24.37,Missed,,,,,,,,,,,,,,,,
97,PT03M20.00S,2024-01-26T01:03:52.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,18,27,2024-01-26T01:03:52Z,940000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,
98,PT03M09.00S,2024-01-26T01:04:04.8Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612738,18,27,2024-01-26T01:04:17Z,950000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629130, 204001]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,,,
101,PT03M09.00S,2024-01-26T01:04:34.1Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,18,28,2024-01-26T01:04:34Z,970000,False,,,0,,K. Porzingis Free Throw 1 of 2 (7 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
102,PT03M09.00S,2024-01-26T01:04:34.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,18,28,2024-01-26T01:04:54Z,980000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M09.00S,2024-01-26T01:04:34.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,18,28,2024-01-26T01:04:54Z,990000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M09.00S,2024-01-26T01:04:34.7Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,18,28,2024-01-26T01:04:54Z,1000000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M09.00S,2024-01-26T01:04:34.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,18,28,2024-01-26T01:04:54Z,1010000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M09.00S,2024-01-26T01:04:59.3Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,18,29,2024-01-26T01:04:59Z,1020000,False,,,0,,K. Porzingis Free Throw 2 of 2 (8 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
107,PT02M43.00S,2024-01-26T01:05:27.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,6.258212877792378,94.36274509803921,1610612748,21,29,2024-01-26T01:05:32Z,1030000,False,-222.0,6.0,1,left,D. Robinson 3PT  (3 PTS) (T. Bryant 1 AST),"[1629130, 1628418]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,22.19,Made,3.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,,
109,PT02M30.00S,2024-01-26T01:05:39.9Z,1,REGULAR,3pt,Jump Shot,[],204001,66.70499342969777,48.03921568627451,1610612738,21,32,2024-01-26T01:05:45Z,1050000,False,-10.0,260.0,1,right,K. Porzingis 26' 3PT  (11 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,26.07,Made,11.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,
111,PT02M04.00S,2024-01-26T01:06:05.7Z,1,REGULAR,3pt,Jump Shot,[],1628997,29.6484888304862,24.019607843137255,1610612748,21,32,2024-01-26T01:07:45Z,1070000,False,130.0,226.0,1,left,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,26.08,Missed,,,,,,,,,,,,,,,,
112,PT02M01.00S,2024-01-26T01:06:08.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,21,32,2024-01-26T01:06:09Z,1080000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,
113,PT02M00.00S,2024-01-26T01:06:10.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,94.1688567674113,45.588235294117645,1610612738,21,34,2024-01-26T01:06:15Z,1090000,False,-22.0,2.0,1,right,J. Tatum running DUNK (8 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,2.22,Made,8.0,A. Horford,201143.0,1.0,,,,,,,,,,,,
115,PT01M44.00S,2024-01-26T01:06:25.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.863994743758213,52.450980392156865,1610612748,21,34,2024-01-26T01:06:31Z,1110000,False,-12.0,3.0,1,left,MISS J. Butler Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,1.26,Missed,,,,,,,,,,,,,,,,
116,PT01M42.00S,2024-01-26T01:06:28.3Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612748,21,34,2024-01-26T01:06:28Z,1120000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,
117,PT01M35.00S,2024-01-26T01:06:34.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202710,17.0335085413929,59.55882352941176,1610612748,23,34,2024-01-26T01:06:47Z,1130000,False,-48.0,108.0,1,left,J. Butler 11' pullup Jump Shot (4 PTS) (T. Bryant 2 AST),"[202710, 1628418]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,11.77,Made,4.0,T. Bryant,1628418.0,2.0,,,,,,,,,,,,
118,PT01M18.00S,2024-01-26T01:06:51.6Z,1,REGULAR,3pt,Jump Shot,[],201143,92.32917214191852,96.81372549019608,1610612738,23,37,2024-01-26T01:06:56Z,1140000,False,234.0,20.0,1,right,A. Horford 3PT  (3 PTS) (K. Porzingis 1 AST),"[201143, 204001]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,23.49,Made,3.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,
120,PT01M05.00S,2024-01-26T01:07:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,17.559132720105126,47.794117647058826,1610612748,25,37,2024-01-26T01:07:08Z,1160000,False,11.0,113.0,1,left,T. Herro 11' pullup Jump Shot (7 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,11.31,Made,7.0,,,,,,,,,,,,,,,
121,PT00M55.70S,2024-01-26T01:07:15.0Z,1,REGULAR,3pt,Jump Shot,[],204001,75.50919842312747,12.254901960784313,1610612738,25,40,2024-01-26T01:07:20Z,1170000,False,-189.0,178.0,1,right,K. Porzingis 25' 3PT  (14 PTS) (P. Pritchard 1 AST),"[204001, 1630202]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,25.92,Made,14.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,
123,PT00M46.20S,2024-01-26T01:07:31.8Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612748,25,40,2024-01-26T01:08:06Z,1190000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Martin 2 FT),"[201143, 1628997]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,1628953.0,,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,,,
125,PT00M46.20S,2024-01-26T01:08:09.9Z,1,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,26,40,2024-01-26T01:08:10Z,1210000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
126,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,26,40,2024-01-26T01:08:26Z,1220000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,out,[],202710,,,1610612748,26,40,2024-01-26T01:08:26Z,1230000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,out,[],1628418,,,1610612748,26,40,2024-01-26T01:08:26Z,1240000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,out,[],204001,,,1610612748,26,40,2024-01-26T01:08:26Z,1250000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,in,[],1626196,,,1610612748,26,40,2024-01-26T01:08:26Z,1260000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,26,40,2024-01-26T01:08:26Z,1270000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,26,40,2024-01-26T01:08:26Z,1280000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M46.20S,2024-01-26T01:08:11.0Z,1,REGULAR,substitution,in,[],201950,,,1610612748,26,40,2024-01-26T01:08:26Z,1290000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M46.20S,2024-01-26T01:08:38.1Z,1,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,27,40,2024-01-26T01:08:38Z,1300000,False,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
135,PT00M33.60S,2024-01-26T01:08:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.46452036793693,70.58823529411765,1610612738,27,40,2024-01-26T01:08:59Z,1310000,False,103.0,235.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,25.61,Missed,,,,,,,,,,,,,,,,
136,PT00M31.00S,2024-01-26T01:08:56.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,27,40,2024-01-26T01:08:59Z,1320000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,
137,PT00M25.20S,2024-01-26T01:09:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,8.672798948751643,50.16467524509803,1610612748,29,40,2024-01-26T01:09:49Z,1330000,False,-1.0,29.0,1,left,D. Robinson driving finger roll Layup (5 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,2.9,Made,5.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,
140,PT00M10.80S,2024-01-26T01:09:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630573,89.37664257555848,37.53446691176471,1610612738,29,42,2024-01-26T01:10:04Z,1350000,False,-62.0,47.0,1,right,S. Hauser 7' turnaround Jump Shot (2 PTS) (A. Horford 2 AST),"[1630573, 201143]",1610612738.0,BOS,turnaround,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,7.83,Made,2.0,A. Horford,201143.0,2.0,,,,,,,,,,,,
143,PT00M00.00S,2024-01-26T01:10:03.9Z,1,REGULAR,period,end,[],0,,,1610612748,29,42,2024-01-26T01:10:03Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-26T01:10:11.5Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612748,29,42,2024-01-26T01:13:18Z,1390000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-26T01:10:11.5Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612748,29,42,2024-01-26T01:13:18Z,1400000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-26T01:13:36.1Z,2,REGULAR,period,start,[],0,,,1610612748,29,42,2024-01-26T01:13:36Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M34.00S,2024-01-26T01:14:00.8Z,2,REGULAR,2pt,Jump Shot,[],1628997,10.068988173455978,86.76470588235294,1610612748,29,42,2024-01-26T01:14:05Z,1420000,False,-184.0,42.0,1,left,MISS C. Martin 18' Jump Shot,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,18.86,Missed,,,,,,,,,,,,,,,,
148,PT11M30.00S,2024-01-26T01:14:04.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,29,42,2024-01-26T01:14:04Z,1430000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,
149,PT11M24.00S,2024-01-26T01:14:11.5Z,2,REGULAR,2pt,Jump Shot,[],1628369,80.89684625492772,32.35294117647059,1610612738,29,42,2024-01-26T01:14:15Z,1440000,False,-88.0,127.0,1,right,MISS J. Tatum 15' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,15.47,Missed,,,,,,,,,,,,,,,,
150,PT11M21.00S,2024-01-26T01:14:14.3Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,29,42,2024-01-26T01:14:14Z,1450000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,149.0,1.0,0.0,1.0,,,,,,,,
151,PT11M19.00S,2024-01-26T01:14:15.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,67.09921156373193,46.81372549019608,1610612738,29,42,2024-01-26T01:14:23Z,1460000,False,-16.0,257.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,25.73,Missed,,,,,,,,,,,,,,,,
152,PT11M16.00S,2024-01-26T01:14:19.0Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,29,42,2024-01-26T01:14:19Z,1470000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,
153,PT11M00.00S,2024-01-26T01:14:35.1Z,2,REGULAR,2pt,Jump Shot,[],1626196,20.893561103810775,65.70925245098039,1610612748,31,42,2024-01-26T01:14:42Z,1480000,False,-79.0,144.0,1,left,J. Richardson 16' pullup Jump Shot (2 PTS),[1626196],1610612748.0,MIA,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,,,16.39,Made,2.0,,,,,,,,,,,,,,,
154,PT10M34.00S,2024-01-26T01:15:01.0Z,2,REGULAR,2pt,Jump Shot,[],1630202,85.0197109067017,68.65042892156863,1610612738,31,44,2024-01-26T01:16:34Z,1490000,False,93.0,88.0,1,right,P. Pritchard 12' pullup Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,12.85,Made,2.0,,,,,,,,,,,,,,,
155,PT10M20.00S,2024-01-26T01:15:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,10.463206307490145,46.568627450980394,1610612748,31,44,2024-01-26T01:15:19Z,1500000,False,17.0,46.0,1,left,MISS C. Martin driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,,,,,,
156,PT10M18.00S,2024-01-26T01:15:17.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,31,44,2024-01-26T01:15:19Z,1510000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,155.0,3.0,3.0,0.0,,,,,,,,
157,PT10M15.00S,2024-01-26T01:15:24.1Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612738,31,44,2024-01-26T01:15:41Z,1520000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Kornet 2 FT),"[1629130, 1628436]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,2.0,0.0,Kornet,1628436.0,,,,
159,PT10M15.00S,2024-01-26T01:15:53.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628436,,,1610612738,31,45,2024-01-26T01:15:53Z,1540000,False,,,0,,L. Kornet Free Throw 1 of 2 (1 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
160,PT10M15.00S,2024-01-26T01:16:11.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628436,,,1610612738,31,46,2024-01-26T01:16:11Z,1550000,False,,,0,,L. Kornet Free Throw 2 of 2 (2 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
232,PT10M01.00S,2024-01-26T01:16:12.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.828515111695138,48.77450980392157,1610612748,31,46,2024-01-26T01:31:13Z,1555000,False,6.0,68.0,1,left,MISS B. Adebayo 6' pullup Shot - blocked,"[1628389, 201143]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,6.84,Missed,,,,,,,,,,,,,,,Horford,201143.0
233,PT10M01.00S,2024-01-26T01:16:12.6Z,2,REGULAR,block,,[],201143,,,1610612748,31,46,2024-01-26T01:27:46Z,1557500,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT09M59.00S,2024-01-26T01:16:14.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,31,46,2024-01-26T01:27:46Z,1558750,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,232.0,3.0,3.0,0.0,,,,,,,,
163,PT09M53.00S,2024-01-26T01:16:36.6Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612738,31,46,2024-01-26T01:16:42Z,1580000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1626179]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,Rozier,1626179.0,,
164,PT09M53.00S,2024-01-26T01:16:36.6Z,2,REGULAR,steal,,[],1626179,,,1610612748,31,46,2024-01-26T01:16:38Z,1590000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
165,PT09M48.00S,2024-01-26T01:16:41.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626179,30.299359395532193,16.199448529411764,1610612748,34,46,2024-01-26T01:19:08Z,1600000,False,169.0,232.0,1,left,T. Rozier 28' 3PT running pullup (7 PTS),[1626179],1610612748.0,MIA,running pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,28.73,Made,7.0,,,,,,,,,,,,,,,
166,PT09M31.00S,2024-01-26T01:16:58.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,72.09264126149803,12.745098039215685,1610612738,34,46,2024-01-26T01:19:22Z,1610000,False,-186.0,210.0,1,right,MISS J. Tatum 28' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,28.06,Missed,,,,,,,,,,,,,,,,
167,PT09M28.00S,2024-01-26T01:17:01.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,34,46,2024-01-26T01:17:02Z,1620000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,
