actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M21.00S,2024-02-07T00:55:59.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,9,2024-02-07T00:55:59Z,840000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M05.00S,2024-02-07T00:59:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.536793692509855,42.8921568627451,1610612748,18,9,2024-02-07T00:59:30Z,850000,False,36.0,84.0,1,left,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,9.13,Missed,,,,,,,,,,,,,,,,
86,PT04M02.00S,2024-02-07T00:59:26.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,9,2024-02-07T00:59:30Z,860000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,
87,PT03M58.00S,2024-02-07T00:59:30.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,90.75229960578186,51.71568627450981,1610612753,18,11,2024-02-07T00:59:37Z,870000,False,9.0,34.0,1,right,M. Fultz running finger roll Layup (5 PTS) (J. Suggs 2 AST),"[1628365, 1630591]",1610612753.0,ORL,running finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,3.55,Made,5.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,
89,PT03M52.00S,2024-02-07T00:59:40.7Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612748,18,11,2024-02-07T00:59:49Z,890000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630591, 1626179]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,1199.0,,,,,,,,,,,,,,1.0,0.0,Rozier,1626179.0,,
91,PT03M52.00S,2024-02-07T01:00:11.3Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,19,11,2024-02-07T01:00:11Z,910000,False,,,0,,T. Rozier Free Throw 1 of 2 (4 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
92,PT03M52.00S,2024-02-07T01:00:30.1Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,20,11,2024-02-07T01:00:30Z,920000,False,,,0,,T. Rozier Free Throw 2 of 2 (5 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
93,PT03M39.00S,2024-02-07T01:00:47.8Z,1,REGULAR,foul,personal,[],1631170,,,1610612753,20,11,2024-02-07T01:00:56Z,930000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 1631094]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right,1199.0,,,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0,,
95,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612753,20,11,2024-02-07T01:01:15Z,950000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612753,20,11,2024-02-07T01:01:15Z,960000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,out,[],1629639,,,1610612753,20,11,2024-02-07T01:01:15Z,970000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,out,[],1628997,,,1610612753,20,11,2024-02-07T01:01:15Z,980000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,20,11,2024-02-07T01:01:15Z,990000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612753,20,11,2024-02-07T01:01:15Z,1000000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,in,[],202710,,,1610612753,20,11,2024-02-07T01:01:15Z,1010000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,in,[],201567,,,1610612753,20,11,2024-02-07T01:01:15Z,1020000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,in,[],1629130,,,1610612753,20,11,2024-02-07T01:01:15Z,1030000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2024-02-07T01:00:56.3Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,20,11,2024-02-07T01:01:15Z,1040000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2024-02-07T01:01:33.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,66.96780551905388,67.40196078431373,1610612753,20,11,2024-02-07T01:01:50Z,1050000,False,87.0,258.0,1,right,MISS J. Suggs 27' fadeaway 3PT,[1630591],1610612753.0,ORL,fadeaway,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,27.23,Missed,,,,,,,,,,,,,,,,
106,PT03M20.00S,2024-02-07T01:01:36.7Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,20,11,2024-02-07T01:01:36Z,1060000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,
107,PT03M18.00S,2024-02-07T01:01:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,73.66951379763469,82.35294117647058,1610612753,20,11,2024-02-07T01:01:45Z,1070000,False,162.0,195.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,25.34,Missed,,,,,,,,,,,,,,,,
108,PT03M14.00S,2024-02-07T01:01:42.6Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,20,11,2024-02-07T01:01:45Z,1080000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,
109,PT03M02.00S,2024-02-07T01:01:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,5.075558475689881,95.83333333333334,1610612748,20,11,2024-02-07T01:02:01Z,1090000,False,-229.0,-5.0,1,left,MISS D. Robinson pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
110,PT03M00.00S,2024-02-07T01:01:56.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,20,11,2024-02-07T01:02:01Z,1100000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,,,109.0,2.0,2.0,0.0,,,,,,,,
111,PT02M50.00S,2024-02-07T01:02:07.4Z,1,REGULAR,3pt,Jump Shot,[],204060,70.90998685939553,76.7156862745098,1610612753,20,14,2024-02-07T01:02:13Z,1110000,False,134.0,221.0,1,right,J. Ingles 25' 3PT  (3 PTS) (P. Banchero 1 AST),"[204060, 1631094]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,25.82,Made,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,
113,PT02M33.00S,2024-02-07T01:02:23.0Z,1,REGULAR,3pt,Jump Shot,[],201567,25.04927726675427,83.57843137254902,1610612748,20,14,2024-02-07T01:02:27Z,1130000,False,-168.0,183.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,24.84,Missed,,,,,,,,,,,,,,,,
114,PT02M31.00S,2024-02-07T01:02:25.0Z,1,REGULAR,rebound,defensive,[],204060,,,1610612753,20,14,2024-02-07T01:02:27Z,1140000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,
115,PT02M22.00S,2024-02-07T01:02:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.38042049934296,61.029411764705884,1610612753,20,14,2024-02-07T01:03:20Z,1150000,False,55.0,10.0,1,right,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,5.59,Missed,,,,,,,,,,,,,,,,
116,PT02M20.00S,2024-02-07T01:02:37.3Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,20,14,2024-02-07T01:03:20Z,1160000,False,,,0,,M. Wagner REBOUND (Off:2 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,115.0,2.0,0.0,2.0,,,,,,,,
117,PT02M20.00S,2024-02-07T01:02:41.0Z,1,REGULAR,foul,personal,['2freethrow'],201567,,,1610612753,20,14,2024-02-07T01:02:50Z,1170000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Wagner 2 FT),"[201567, 1629021]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0,,
127,PT02M20.00S,2024-02-07T01:03:05.7Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,20,14,2024-02-07T01:05:13Z,1185000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2024-02-07T01:03:05.7Z,1,REGULAR,substitution,in,[],203914,,,1610612753,20,14,2024-02-07T01:05:13Z,1187500,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M20.00S,2024-02-07T01:03:06.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,20,15,2024-02-07T01:03:37Z,1190000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
120,PT02M20.00S,2024-02-07T01:03:06.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,20,15,2024-02-07T01:03:37Z,1200000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
121,PT02M13.00S,2024-02-07T01:03:13.8Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612748,20,15,2024-02-07T01:03:37Z,1210000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,
122,PT02M07.00S,2024-02-07T01:03:38.7Z,1,REGULAR,turnover,bad pass,[],1631170,,,1610612748,20,15,2024-02-07T01:03:44Z,1220000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1628365]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,Fultz,1628365.0,,,,,,
123,PT02M07.00S,2024-02-07T01:03:38.7Z,1,REGULAR,steal,,[],1628365,,,1610612753,20,15,2024-02-07T01:03:41Z,1230000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2024-02-07T01:03:44.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628365,90.09526938239159,51.71568627450981,1610612753,20,17,2024-02-07T01:04:36Z,1240000,False,9.0,41.0,1,right,M. Fultz running Layup (7 PTS) (P. Banchero 2 AST),"[1628365, 1631094]",1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,4.15,Made,7.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,
125,PT01M42.00S,2024-02-07T01:04:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.783837056504599,44.85294117647059,1610612748,22,17,2024-02-07T01:05:30Z,1250000,False,26.0,11.0,1,left,J. Jaquez Jr. reverse Layup (2 PTS) (J. Butler 3 AST),"[1631170, 202710]",1610612748.0,MIA,reverse,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,2.81,Made,2.0,J. Butler,202710.0,3.0,,,,,,,,,,,,
129,PT01M34.00S,2024-02-07T01:04:12.5Z,1,REGULAR,3pt,Jump Shot,[],204060,92.9862023653088,94.6078431372549,1610612753,22,17,2024-02-07T01:04:22Z,1270000,False,223.0,13.0,1,right,MISS J. Ingles 3PT,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,22.34,Missed,,,,,,,,,,,,,,,,
130,PT01M34.00S,2024-02-07T01:04:12.5Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,22,17,2024-02-07T01:04:22Z,1280000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,,,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,
131,PT01M30.00S,2024-02-07T01:04:21.9Z,1,REGULAR,foul,offensive,[],1629021,,,1610612753,22,17,2024-02-07T01:06:56Z,1290000,False,,,0,,M. Wagner charge offensive FOUL (1 PF),"[1629021, 201567]",1610612753.0,ORL,charge,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1199.0,,,,,,,,,,,,,,1.0,0.0,Love,201567.0,,
133,PT01M30.00S,2024-02-07T01:04:21.9Z,1,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,22,17,2024-02-07T01:06:56Z,1310000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1199.0,1.0,,,,,,,,,,,,,,,,,,
135,PT01M30.00S,2024-02-07T01:05:06.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612748,22,17,2024-02-07T01:05:06Z,1320000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M15.00S,2024-02-07T01:07:21.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,27.808804204993432,75.73529411764706,1610612748,22,17,2024-02-07T01:07:28Z,1340000,False,-129.0,209.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,24.54,Missed,,,,,,,,,,,,,,,,
138,PT01M12.00S,2024-02-07T01:07:24.4Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,22,17,2024-02-07T01:07:28Z,1350000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,,,
139,PT01M09.00S,2024-02-07T01:07:27.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202710,20.581471747700395,90.19607843137256,1610612748,22,17,2024-02-07T01:07:32Z,1360000,False,-201.0,141.0,1,left,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,24.55,Missed,,,,,,,,,,,,,,,,
140,PT01M06.00S,2024-02-07T01:07:30.5Z,1,REGULAR,rebound,offensive,[],201567,,,1610612748,22,17,2024-02-07T01:07:32Z,1370000,False,,,0,,K. Love REBOUND (Off:1 Def:0),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,,
141,PT01M03.00S,2024-02-07T01:07:33.3Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,22,17,2024-02-07T01:07:38Z,1380000,False,,,0,,J. Butler lost ball TURNOVER (3 TO),"[202710, 203914]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,Harris,203914.0,,,,,,
142,PT01M03.00S,2024-02-07T01:07:33.3Z,1,REGULAR,steal,,[],203914,,,1610612753,22,17,2024-02-07T01:07:35Z,1390000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M01.00S,2024-02-07T01:07:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612753,22,17,2024-02-07T01:07:50Z,1400000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Fultz 2 FT),"[1629130, 1628365]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1199.0,,,,,,,,,,,,,,1.0,0.0,Fultz,1628365.0,,
145,PT01M01.00S,2024-02-07T01:08:06.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628365,,,1610612753,22,18,2024-02-07T01:08:06Z,1420000,False,,,0,,M. Fultz Free Throw 1 of 2 (8 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
146,PT01M01.00S,2024-02-07T01:08:26.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628365,,,1610612753,22,19,2024-02-07T01:08:26Z,1430000,False,,,0,,M. Fultz Free Throw 2 of 2 (9 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
147,PT00M45.10S,2024-02-07T01:08:45.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626196,13.091327201051248,50.73529411764706,1610612748,22,19,2024-02-07T01:11:21Z,1440000,False,-4.0,71.0,1,left,MISS J. Richardson 7' driving Hook,[1626196],1610612748.0,MIA,driving,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,7.07,Missed,,,,,,,,,,,,,,,,
148,PT00M44.40S,2024-02-07T01:08:46.5Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,22,19,2024-02-07T01:11:21Z,1450000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,147.0,3.0,1.0,2.0,,,,,,,,
162,PT00M44.10S,2024-02-07T01:08:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,5.863994743758213,51.71568627450981,1610612748,22,19,2024-02-07T01:10:55Z,1455000,False,-9.0,3.0,1,left,MISS J. Jaquez Jr. tip Layup,[1631170],1610612748.0,MIA,tip,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,0.9,Missed,,,,,,,,,,,,,,,,
163,PT00M43.60S,2024-02-07T01:08:47.5Z,1,REGULAR,rebound,offensive,[],201567,,,1610612748,22,19,2024-02-07T01:11:34Z,1457500,False,,,0,,K. Love REBOUND (Off:2 Def:0),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,2.0,0.0,2.0,,,,,,,,
149,PT00M43.40S,2024-02-07T01:08:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,6.652431011826544,53.18627450980392,1610612748,24,19,2024-02-07T01:10:55Z,1460000,False,-16.0,10.0,1,left,K. Love tip Layup (2 PTS),[201567],1610612748.0,MIA,tip,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,1.88,Made,2.0,,,,,,,,,,,,,,,
151,PT00M39.20S,2024-02-07T01:08:58.1Z,1,REGULAR,foul,offensive,[],1628365,,,1610612753,24,19,2024-02-07T01:09:12Z,1480000,False,,,0,,M. Fultz charge offensive FOUL (1 PF),"[1628365, 201567]",1610612753.0,ORL,charge,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,,,,1.0,0.0,Love,201567.0,,
153,PT00M39.20S,2024-02-07T01:08:58.1Z,1,REGULAR,turnover,offensive foul,[],1628365,,,1610612753,24,19,2024-02-07T01:08:58Z,1500000,False,,,0,,M. Fultz offensive foul TURNOVER (1 TO),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
154,PT00M39.20S,2024-02-07T01:09:19.1Z,1,REGULAR,substitution,out,[],1631094,,,1610612748,24,19,2024-02-07T01:09:35Z,1510000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M39.20S,2024-02-07T01:09:19.1Z,1,REGULAR,substitution,out,[],1628365,,,1610612748,24,19,2024-02-07T01:09:35Z,1520000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M39.20S,2024-02-07T01:09:19.1Z,1,REGULAR,substitution,in,[],1628371,,,1610612748,24,19,2024-02-07T01:09:35Z,1530000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M39.20S,2024-02-07T01:09:19.1Z,1,REGULAR,substitution,in,[],1630175,,,1610612748,24,19,2024-02-07T01:09:35Z,1540000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M18.00S,2024-02-07T01:09:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629130,10.11826544021025,57.59420955882353,1610612748,26,19,2024-02-07T01:12:13Z,1550000,False,-38.0,43.0,1,left,D. Robinson cutting Layup (2 PTS) (K. Love 1 AST),"[1629130, 201567]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,5.71,Made,2.0,K. Love,201567.0,1.0,,,,,,,,,,,,
159,PT00M00.00S,2024-02-07T01:10:15.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,87.86136662286465,52.20588235294118,1610612753,26,19,2024-02-07T01:11:58Z,1560000,False,11.0,62.0,1,right,MISS M. Wagner 6' Hook,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,6.26,Missed,,,,,,,,,,,,,,,,
160,PT00M00.00S,2024-02-07T01:10:15.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,26,19,2024-02-07T01:10:24Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,159.0,,,,,,,,,,,
161,PT00M00.00S,2024-02-07T01:10:26.9Z,1,REGULAR,period,end,[],0,,,1610612753,26,19,2024-02-07T01:10:26Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-07T01:12:37.6Z,2,REGULAR,substitution,out,['startperiod'],204060,,,1610612753,26,19,2024-02-07T01:12:57Z,1590000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-07T01:12:37.6Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,26,19,2024-02-07T01:12:57Z,1600000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-02-07T01:12:59.8Z,2,REGULAR,period,start,[],0,,,1610612748,26,19,2024-02-07T01:12:59Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M41.00S,2024-02-07T01:13:25.2Z,2,REGULAR,foul,personal,[],203914,,,1610612748,26,19,2024-02-07T01:13:35Z,1630000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1629130]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,202026.0,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,,
