actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT04M33.00S,2023-12-17T01:29:24.6Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,21,12,2023-12-17T01:29:53Z,920000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M33.00S,2023-12-17T01:29:24.6Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,21,12,2023-12-17T01:29:53Z,930000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M33.00S,2023-12-17T01:29:24.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,21,12,2023-12-17T01:29:53Z,940000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2023-12-17T01:30:25.2Z,1,REGULAR,2pt,Jump Shot,[],202696,26.49474375821288,54.90196078431373,1610612741,21,12,2023-12-17T01:33:54Z,950000,False,-25.0,197.0,1,left,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,19.81,Missed,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2023-12-17T01:30:29.2Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612741,21,12,2023-12-17T01:30:29Z,960000,False,,,0,,T. Craig REBOUND (Off:2 Def:0),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,95.0,2.0,0.0,2.0,,,,,,,,,,,,,,
97,PT04M01.00S,2023-12-17T01:30:39.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,27.94021024967148,89.70588235294117,1610612741,21,12,2023-12-17T01:30:47Z,970000,False,-199.0,210.0,1,left,MISS J. Carter 28' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,28.9,Missed,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2023-12-17T01:30:43.3Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,21,12,2023-12-17T01:30:47Z,980000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,
99,PT03M50.00S,2023-12-17T01:30:49.8Z,1,REGULAR,3pt,Jump Shot,[],201567,74.85216819973719,83.82352941176471,1610612748,24,12,2023-12-17T01:31:00Z,990000,False,169.0,184.0,1,right,K. Love 24' 3PT  (6 PTS) (J. Jaquez Jr. 1 AST),"[201567, 1631170]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,,,,,,6.0,,J. Jaquez Jr.,1631170.0,1.0,,,,
101,PT03M36.00S,2023-12-17T01:31:04.0Z,1,REGULAR,3pt,Jump Shot,[],1628470,7.046649145860711,96.81372549019608,1610612741,24,15,2023-12-17T01:31:10Z,1010000,False,-234.0,14.0,1,left,T. Craig 3PT  (10 PTS) (J. Carter 1 AST),"[1628470, 1628975]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,,,,,,10.0,,J. Carter,1628975.0,1.0,,,,
104,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,out,[],200768,,,1610612748,24,15,2023-12-17T01:31:38Z,1040000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,out,[],1629632,,,1610612748,24,15,2023-12-17T01:31:38Z,1050000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,out,[],202696,,,1610612748,24,15,2023-12-17T01:31:38Z,1060000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,in,[],1626196,,,1610612748,24,15,2023-12-17T01:31:38Z,1070000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,in,[],1630245,,,1610612748,24,15,2023-12-17T01:31:38Z,1080000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-12-17T01:31:24.5Z,1,REGULAR,substitution,in,[],203083,,,1610612748,24,15,2023-12-17T01:31:38Z,1090000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2023-12-17T01:31:58.4Z,1,REGULAR,3pt,Jump Shot,[],201567,88.78120893561103,2.450980392156863,1610612748,27,15,2023-12-17T01:32:24Z,1100000,False,-238.0,53.0,1,right,K. Love 24' 3PT  (9 PTS) (J. Butler 1 AST),"[201567, 202710]",1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,24.35,Made,,,,,,,,,,9.0,,J. Butler,202710.0,1.0,,,,
112,PT02M49.00S,2023-12-17T01:32:23.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203083,11.12023653088042,59.068627450980394,1610612741,27,17,2023-12-17T01:32:27Z,1120000,False,-45.0,52.0,1,left,A. Drummond 6' Hook (2 PTS) (D. Terry 1 AST),"[203083, 1631207]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,,,,,,2.0,,D. Terry,1631207.0,1.0,,,,
114,PT02M27.00S,2023-12-17T01:32:48.7Z,1,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612748,27,17,2023-12-17T01:32:57Z,1140000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Butler 2 FT),"[1628975, 202710]",1610612741.0,CHI,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,1.0,0.0,Butler,202710.0,,,,,,,,,
116,PT02M27.00S,2023-12-17T01:33:12.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,28,17,2023-12-17T01:33:12Z,1160000,False,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
117,PT02M27.00S,2023-12-17T01:33:14.2Z,1,REGULAR,substitution,out,[],1628997,,,1610612748,28,17,2023-12-17T01:33:19Z,1170000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2023-12-17T01:33:14.2Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,28,17,2023-12-17T01:33:19Z,1180000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M27.00S,2023-12-17T01:33:36.1Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,29,17,2023-12-17T01:33:36Z,1190000,False,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
120,PT02M07.00S,2023-12-17T01:33:57.3Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,29,17,2023-12-17T01:34:01Z,1200000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1631170]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,Jaquez Jr.,1631170.0,,
121,PT02M07.00S,2023-12-17T01:33:57.3Z,1,REGULAR,steal,,[],1631170,,,1610612748,29,17,2023-12-17T01:33:59Z,1210000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
122,PT01M58.00S,2023-12-17T01:34:09.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631170,91.80354796320631,47.794117647058826,1610612748,29,17,2023-12-17T01:34:15Z,1220000,False,-11.0,25.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
124,PT01M58.00S,2023-12-17T01:34:09.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,29,17,2023-12-17T01:34:15Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,122.0,,,,,,,,,,,,,,,,,
126,PT01M58.00S,2023-12-17T01:34:16.6Z,1,REGULAR,substitution,out,[],1628470,,,1610612748,29,17,2023-12-17T01:34:19Z,1260000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M58.00S,2023-12-17T01:34:16.6Z,1,REGULAR,substitution,in,[],201942,,,1610612748,29,17,2023-12-17T01:34:19Z,1270000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M51.00S,2023-12-17T01:34:33.4Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,29,17,2023-12-17T01:34:41Z,1280000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1631207]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,,,,Terry,1631207.0,,
129,PT01M51.00S,2023-12-17T01:34:33.4Z,1,REGULAR,steal,,[],1631207,,,1610612741,29,17,2023-12-17T01:34:35Z,1290000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
130,PT01M44.00S,2023-12-17T01:34:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,7.046649145860711,51.71568627450981,1610612741,29,19,2023-12-17T01:35:22Z,1300000,False,-9.0,14.0,1,left,D. DeRozan running Layup (4 PTS) (A. Dosunmu 1 AST),"[201942, 1630245]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,4.0,,A. Dosunmu,1630245.0,1.0,,,,
132,PT01M35.00S,2023-12-17T01:34:57.4Z,1,REGULAR,foul,technical,['1freethrow'],1631207,,,1610612748,29,19,2023-12-17T01:35:03Z,1320000,False,,,0,,D. Terry defensive-3-second technical FOUL (1 Tech),[1631207],1610612741.0,CHI,defensive-3-second,,,Terry,D. Terry,,,,,,,,,,,,,2003.0,0.0,1.0,,,,,,,,,,,
133,PT01M35.00S,2023-12-17T01:35:15.6Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,30,19,2023-12-17T01:35:15Z,1330000,False,,,0,,J. Butler technical Free Throw 1 of 1 (11 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
134,PT01M26.00S,2023-12-17T01:35:36.3Z,1,REGULAR,3pt,Jump Shot,[],201567,66.3107752956636,48.28431372549019,1610612748,33,19,2023-12-17T01:35:42Z,1340000,False,-9.0,264.0,1,right,K. Love 26' 3PT  (12 PTS) (J. Butler 2 AST),"[201567, 202710]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.43,Made,,,,,,,,,,12.0,,J. Butler,202710.0,2.0,,,,
136,PT01M05.00S,2023-12-17T01:36:00.1Z,1,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612741,33,19,2023-12-17T01:36:13Z,1360000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Drummond 2 FT),"[1626196, 203083]",1610612748.0,MIA,shooting,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,1.0,0.0,Drummond,203083.0,,,,,,,,,
138,PT01M05.00S,2023-12-17T01:36:31.6Z,1,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,33,20,2023-12-17T01:36:31Z,1380000,False,,,0,,A. Drummond Free Throw 1 of 2 (3 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
139,PT01M05.00S,2023-12-17T01:36:32.4Z,1,REGULAR,substitution,out,[],202710,,,1610612741,33,20,2023-12-17T01:36:41Z,1390000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M05.00S,2023-12-17T01:36:32.4Z,1,REGULAR,substitution,in,[],1629130,,,1610612741,33,20,2023-12-17T01:36:41Z,1400000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M05.00S,2023-12-17T01:36:51.7Z,1,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,33,21,2023-12-17T01:36:51Z,1410000,False,,,0,,A. Drummond Free Throw 2 of 2 (4 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
142,PT00M54.70S,2023-12-17T01:37:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,91.27792378449409,41.17647058823529,1610612748,33,21,2023-12-17T01:37:18Z,1420000,False,-44.0,29.0,1,right,MISS J. Jaquez Jr. driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
143,PT00M53.90S,2023-12-17T01:37:08.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,33,21,2023-12-17T01:37:18Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,,,,,,,,,,,,,,,,,
145,PT00M32.90S,2023-12-17T01:37:39.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612741,33,21,2023-12-17T01:37:47Z,1450000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629312, 201942]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
147,PT00M32.90S,2023-12-17T01:38:04.4Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,33,21,2023-12-17T01:38:04Z,1470000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT00M32.90S,2023-12-17T01:38:04.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,33,21,2023-12-17T01:38:04Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M32.90S,2023-12-17T01:38:21.2Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,33,22,2023-12-17T01:38:21Z,1490000,False,,,0,,D. DeRozan Free Throw 2 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
150,PT00M15.00S,2023-12-17T01:38:40.4Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,33,22,2023-12-17T01:38:44Z,1500000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 203083]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,Drummond,203083.0,,
151,PT00M15.00S,2023-12-17T01:38:40.4Z,1,REGULAR,steal,,[],203083,,,1610612741,33,22,2023-12-17T01:38:42Z,1510000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M12.50S,2023-12-17T01:38:44.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,6.521024967148489,48.03921568627451,1610612741,33,24,2023-12-17T01:39:00Z,1520000,False,10.0,9.0,1,left,D. Terry running DUNK (2 PTS) (J. Carter 2 AST),"[1631207, 1628975]",1610612741.0,CHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,2.0,,J. Carter,1628975.0,2.0,,,,
154,PT00M03.10S,2023-12-17T01:38:55.3Z,1,REGULAR,3pt,Jump Shot,[],1631170,94.95729303547962,2.941176470588235,1610612748,36,24,2023-12-17T01:39:03Z,1540000,False,-235.0,-5.0,1,right,J. Jaquez Jr. 3PT  (5 PTS) (H. Highsmith 1 AST),"[1631170, 1629312]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,,,,5.0,,H. Highsmith,1629312.0,1.0,,,,
156,PT00M00.20S,2023-12-17T01:39:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,53.17017082785808,41.42156862745098,1610612741,36,24,2023-12-17T01:39:34Z,1560000,False,43.0,447.0,1,left,MISS A. Dosunmu 44' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,44.94,Missed,,,,,,,,,,,,,,,,,,
157,PT00M00.10S,2023-12-17T01:39:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,36,24,2023-12-17T01:39:34Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,156.0,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2023-12-17T01:39:18.3Z,1,REGULAR,period,end,[],0,,,1610612741,36,24,2023-12-17T01:39:18Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-17T01:39:39.8Z,2,REGULAR,substitution,out,['startperiod'],1628975,,,1610612741,36,24,2023-12-17T01:41:50Z,1590000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-17T01:39:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,36,24,2023-12-17T01:41:50Z,1600000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-17T01:41:55.7Z,2,REGULAR,period,start,[],0,,,1610612748,36,24,2023-12-17T01:41:55Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M49.00S,2023-12-17T01:42:06.0Z,2,REGULAR,3pt,Jump Shot,[],201567,65.25952693823915,39.46078431372549,1610612748,39,24,2023-12-17T01:42:15Z,1620000,False,-53.0,274.0,1,right,K. Love 27' 3PT  (15 PTS) (D. Robinson 3 AST),"[201567, 1629130]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,27.91,Made,,,,,,,,,,15.0,,D. Robinson,1629130.0,3.0,,,,
164,PT11M47.00S,2023-12-17T01:42:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,39,24,2023-12-17T01:42:19Z,1640000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M24.00S,2023-12-17T01:45:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.610381077529567,48.529411764705884,1610612741,39,26,2023-12-17T01:45:31Z,1650000,False,7.0,122.0,1,left,D. DeRozan 12' turnaround fadeaway Jump Shot (7 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,,,,,,,,,,7.0,,,,,,,,
166,PT11M08.00S,2023-12-17T01:45:42.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,93.38042049934296,3.1862745098039214,1610612748,39,26,2023-12-17T01:45:49Z,1660000,False,-234.0,10.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
167,PT11M04.00S,2023-12-17T01:45:45.2Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,39,26,2023-12-17T01:45:45Z,1670000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT10M58.00S,2023-12-17T01:45:50.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,7.30946123521682,49.01960784313725,1610612741,39,28,2023-12-17T01:45:55Z,1680000,False,5.0,16.0,1,left,P. Williams driving DUNK (2 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.69,Made,,,,,,,,,,2.0,,,,,,,,
169,PT10M48.00S,2023-12-17T01:46:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,84.62549277266754,35.55453431372549,1610612748,39,28,2023-12-17T01:46:56Z,1690000,False,-72.0,92.0,1,right,MISS J. Richardson 11' turnaround Shot,[1626196],1610612748.0,MIA,turnaround,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Left,11.69,Missed,,,,,,,,,,,,,,,,,,
170,PT10M45.00S,2023-12-17T01:46:04.1Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,39,28,2023-12-17T01:46:07Z,1700000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,169.0,2.0,1.0,1.0,,,,,,,,,,,,,,
171,PT10M27.00S,2023-12-17T01:46:22.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,10.068988173455978,47.794117647058826,1610612741,39,28,2023-12-17T01:46:26Z,1710000,False,11.0,42.0,1,left,MISS A. Drummond Hook,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
172,PT10M25.00S,2023-12-17T01:46:24.7Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,39,28,2023-12-17T01:46:26Z,1720000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT10M17.00S,2023-12-17T01:46:32.5Z,2,REGULAR,3pt,Jump Shot,[],201567,66.5735873850197,50.49019607843137,1610612748,39,28,2023-12-17T01:46:41Z,1730000,False,2.0,262.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
174,PT10M13.00S,2023-12-17T01:46:36.8Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612748,39,28,2023-12-17T01:46:36Z,1740000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,173.0,2.0,1.0,1.0,,,,,,,,,,,,,,
175,PT10M09.00S,2023-12-17T01:46:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,76.2976346911958,8.823529411764707,1610612748,39,28,2023-12-17T01:46:50Z,1750000,False,-206.0,170.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
176,PT10M05.00S,2023-12-17T01:46:44.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,39,28,2023-12-17T01:46:50Z,1760000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT09M57.00S,2023-12-17T01:46:53.0Z,2,REGULAR,3pt,Jump Shot,[],1631207,7.440867279894875,94.85294117647058,1610612741,39,28,2023-12-17T01:47:00Z,1770000,False,-224.0,17.0,1,left,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
178,PT09M57.00S,2023-12-17T01:46:53.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,39,28,2023-12-17T01:47:00Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,177.0,,,,,,,,,,,,,,,,,
180,PT09M54.00S,2023-12-17T01:46:59.7Z,2,REGULAR,substitution,out,[],201567,,,1610612748,39,28,2023-12-17T01:47:34Z,1800000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
