actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT04M06.00S,2024-01-25T00:55:27.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631367,29.911300919842315,14.705882352941178,1610612763,18,14,2024-01-25T00:55:35Z,780000,False,176.0,229.0,1,left,J. Gilyard 28' 3PT  (6 PTS) (D. Roddy 2 AST),"[1631367, 1631223]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,28.89,Made,,,,,,,6.0,,,,,D. Roddy,1631223.0,2.0,,,,
84,PT03M51.00S,2024-01-25T00:55:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.51182654402102,44.85294117647059,1610612748,20,14,2024-01-25T00:55:48Z,800000,False,-26.0,8.0,1,right,T. Herro driving finger roll Layup (5 PTS) (J. Butler 2 AST),"[1629639, 202710]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,5.0,,,,,J. Butler,202710.0,2.0,,,,
86,PT03M39.00S,2024-01-25T00:55:54.2Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,20,14,2024-01-25T00:56:00Z,820000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1629312]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Highsmith,1629312.0,,,,,,,
87,PT03M39.00S,2024-01-25T00:55:54.2Z,1,REGULAR,steal,,[],1629312,,,1610612748,20,14,2024-01-25T00:55:56Z,830000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
88,PT03M37.00S,2024-01-25T00:55:59.6Z,1,REGULAR,turnover,traveling,[],1629639,,,1610612748,20,14,2024-01-25T00:56:05Z,840000,False,,,0,,T. Herro traveling TURNOVER (3 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627541.0,3.0,,,,,,,,,
89,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612763,20,14,2024-01-25T00:56:34Z,850000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,out,[],1626196,,,1610612763,20,14,2024-01-25T00:56:34Z,860000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,20,14,2024-01-25T00:56:34Z,870000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,out,[],1631367,,,1610612763,20,14,2024-01-25T00:56:34Z,880000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,20,14,2024-01-25T00:56:34Z,890000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,in,[],1626179,,,1610612763,20,14,2024-01-25T00:56:34Z,900000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,in,[],201567,,,1610612763,20,14,2024-01-25T00:56:34Z,910000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,20,14,2024-01-25T00:56:34Z,920000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,20,14,2024-01-25T00:56:34Z,930000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M37.00S,2024-01-25T00:56:02.7Z,1,REGULAR,substitution,in,[],1630590,,,1610612763,20,14,2024-01-25T00:56:34Z,940000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M26.00S,2024-01-25T00:56:42.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,7.046649145860711,44.85294117647059,1610612763,20,16,2024-01-25T00:57:36Z,950000,False,26.0,14.0,1,left,J. Jackson Jr. driving Layup (2 PTS) (S. Pippen Jr. 1 AST),"[1628991, 1630590]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.91,Made,,,,,,,2.0,,,,,S. Pippen Jr.,1630590.0,1.0,,,,
101,PT03M09.00S,2024-01-25T00:56:59.8Z,1,REGULAR,3pt,Jump Shot,[],201567,95.0886990801577,2.696078431372549,1610612748,20,16,2024-01-25T00:57:04Z,970000,False,-237.0,-6.0,1,right,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
102,PT03M07.00S,2024-01-25T00:57:01.8Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,20,16,2024-01-25T00:57:04Z,980000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,
103,PT02M52.00S,2024-01-25T00:57:17.1Z,1,REGULAR,3pt,Jump Shot,[],1628991,7.835085413929041,2.696078431372549,1610612763,20,19,2024-01-25T01:49:04Z,990000,False,237.0,21.0,1,left,J. Jackson Jr. 3PT  (5 PTS) (G. Jackson 1 AST),"[1628991, 1641713]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.74,Made,,,,,,,5.0,,,,,G. Jackson,1641713.0,1.0,,,,
106,PT02M36.00S,2024-01-25T00:57:33.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202710,93.77463863337714,54.41176470588235,1610612748,20,19,2024-01-25T00:58:24Z,1020000,False,22.0,6.0,1,right,MISS J. Butler driving Hook,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
107,PT02M34.00S,2024-01-25T00:57:35.1Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,20,19,2024-01-25T00:58:24Z,1030000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT02M30.00S,2024-01-25T00:57:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630533,14.536793692509855,1.715686274509804,1610612763,20,19,2024-01-25T01:00:45Z,1040000,False,241.0,84.0,1,left,MISS Z. Williams 25' step back 3PT,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,25.56,Missed,,,,,,,,,,,,,,,,,,
109,PT02M26.00S,2024-01-25T00:57:43.2Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,20,19,2024-01-25T00:57:52Z,1050000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT02M21.00S,2024-01-25T00:57:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,94.95729303547962,50.49019607843137,1610612748,20,19,2024-01-25T00:58:05Z,1060000,False,2.0,-5.0,1,right,MISS J. Butler running Layup - blocked,"[202710, 1628991]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.57,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
111,PT02M21.00S,2024-01-25T00:57:47.4Z,1,REGULAR,block,,[],1628991,,,1610612748,20,19,2024-01-25T00:57:50Z,1070000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M18.00S,2024-01-25T00:57:50.4Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,20,19,2024-01-25T00:58:05Z,1080000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
113,PT02M16.00S,2024-01-25T00:57:52.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641713,20.844283837056505,3.9215686274509802,1610612763,20,19,2024-01-25T01:02:00Z,1090000,False,230.0,143.0,1,left,MISS G. Jackson 27' running 3PT,[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
114,PT02M12.00S,2024-01-25T00:57:56.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,20,19,2024-01-25T00:58:09Z,1100000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,113.0,4.0,4.0,0.0,,,,,,,,,,,,
115,PT02M01.00S,2024-01-25T00:58:08.5Z,1,REGULAR,3pt,Jump Shot,[],201567,80.76544021024968,93.13725490196079,1610612748,20,19,2024-01-25T00:58:13Z,1110000,False,216.0,128.0,1,right,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
116,PT01M56.00S,2024-01-25T00:58:13.5Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,20,19,2024-01-25T00:58:13Z,1120000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,
117,PT01M54.00S,2024-01-25T00:58:19.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,20,19,2024-01-25T00:58:19Z,1130000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,out,[],1629639,,,1610612763,20,19,2024-01-25T01:01:06Z,1140000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,out,[],202710,,,1610612763,20,19,2024-01-25T01:01:06Z,1150000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,out,[],1629312,,,1610612763,20,19,2024-01-25T01:01:06Z,1160000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,out,[],1631246,,,1610612763,20,19,2024-01-25T01:01:06Z,1170000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,in,[],1628997,,,1610612763,20,19,2024-01-25T01:01:06Z,1180000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,in,[],1628389,,,1610612763,20,19,2024-01-25T01:01:06Z,1190000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,in,[],1629130,,,1610612763,20,19,2024-01-25T01:01:06Z,1200000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M54.00S,2024-01-25T00:58:24.1Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,20,19,2024-01-25T01:01:06Z,1210000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M39.00S,2024-01-25T01:01:29.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,9.017739816031538,51.470588235294116,1610612763,20,19,2024-01-25T01:02:42Z,1220000,False,-7.0,32.0,1,left,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
127,PT01M36.00S,2024-01-25T01:01:32.3Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,20,19,2024-01-25T01:01:36Z,1230000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,
128,PT01M35.00S,2024-01-25T01:01:38.5Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612748,20,19,2024-01-25T01:01:46Z,1240000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630590, 1626179]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627541.0,,,,,,,1.0,0.0,Rozier,1626179.0
130,PT01M35.00S,2024-01-25T01:02:06.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612748,21,19,2024-01-25T01:03:22Z,1260000,False,,,0,,T. Rozier Free Throw 1 of 2 (1 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
131,PT01M35.00S,2024-01-25T01:02:07.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612748,21,19,2024-01-25T01:02:18Z,1270000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M35.00S,2024-01-25T01:02:07.8Z,1,REGULAR,substitution,in,[],1631223,,,1610612748,21,19,2024-01-25T01:02:18Z,1280000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M35.00S,2024-01-25T01:02:06.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612748,22,19,2024-01-25T01:03:22Z,1290000,False,,,0,,T. Rozier Free Throw 2 of 2 (2 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
134,PT01M17.00S,2024-01-25T01:02:50.5Z,1,REGULAR,2pt,Jump Shot,[],1630533,17.427726675427067,22.058823529411764,1610612763,22,19,2024-01-25T01:02:54Z,1300000,False,140.0,111.0,1,left,MISS Z. Williams 17' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,17.86,Missed,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2024-01-25T01:02:54.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,22,19,2024-01-25T01:02:54Z,1310000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,134.0,4.0,4.0,0.0,,,,,,,,,,,,
136,PT01M02.00S,2024-01-25T01:03:04.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,91.14651773981603,44.36274509803921,1610612748,22,19,2024-01-25T01:03:08Z,1320000,False,-28.0,31.0,1,right,MISS K. Love driving Hook,[201567],1610612748.0,MIA,driving,,,Love,K. Love,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
137,PT01M00.00S,2024-01-25T01:03:06.1Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,22,19,2024-01-25T01:03:08Z,1330000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,136.0,3.0,3.0,0.0,,,,,,,,,,,,
138,PT00M58.20S,2024-01-25T01:03:17.4Z,1,REGULAR,foul,personal,[],1629130,,,1610612763,22,19,2024-01-25T01:03:24Z,1340000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1631223]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2882.0,,,,,,,1.0,0.0,Roddy,1631223.0
140,PT00M52.00S,2024-01-25T01:03:51.3Z,1,REGULAR,turnover,out-of-bounds,[],1630590,,,1610612763,22,19,2024-01-25T01:03:56Z,1360000,False,,,0,,S. Pippen Jr. step out-of-bounds TURNOVER (1 TO),[1630590],1610612763.0,MEM,step,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,1629178.0,1.0,,,,,,,,,
141,PT00M33.30S,2024-01-25T01:04:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.72339027595268,52.69607843137255,1610612748,22,19,2024-01-25T01:04:20Z,1370000,False,13.0,16.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
142,PT00M31.10S,2024-01-25T01:04:17.9Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,22,19,2024-01-25T01:04:17Z,1380000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,141.0,5.0,4.0,1.0,,,,,,,,,,,,
144,PT00M29.80S,2024-01-25T01:04:22.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,92.72339027595268,47.05882352941176,1610612748,22,19,2024-01-25T01:04:44Z,1400000,False,-15.0,16.0,1,right,MISS B. Adebayo putback Layup,[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
145,PT00M28.70S,2024-01-25T01:04:23.6Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,22,19,2024-01-25T01:04:44Z,1410000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,
146,PT00M25.70S,2024-01-25T01:04:31.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612763,22,19,2024-01-25T01:04:44Z,1420000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Jackson 2 FT),"[1629130, 1641713]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,,,,,,,2.0,0.0,Jackson,1641713.0
148,PT00M25.70S,2024-01-25T01:04:55.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641713,,,1610612763,22,20,2024-01-25T01:04:55Z,1440000,False,,,0,,G. Jackson Free Throw 1 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
149,PT00M25.70S,2024-01-25T01:04:55.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641713,,,1610612763,22,21,2024-01-25T01:05:56Z,1450000,False,,,0,,G. Jackson Free Throw 2 of 2 (2 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
150,PT00M04.00S,2024-01-25T01:05:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.7365308804205,50.245098039215684,1610612748,22,21,2024-01-25T01:06:04Z,1460000,False,1.0,110.0,1,right,MISS B. Adebayo 10' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.98,Missed,,,,,,,,,,,,,,,,,,
151,PT00M02.00S,2024-01-25T01:05:42.3Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612748,22,21,2024-01-25T01:06:02Z,1470000,False,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,
152,PT00M00.00S,2024-01-25T01:05:49.5Z,1,REGULAR,period,end,[],0,,,1610612748,22,21,2024-01-25T01:05:49Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-25T01:08:34.7Z,2,REGULAR,period,start,[],0,,,1610612748,22,21,2024-01-25T01:08:34Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M49.00S,2024-01-25T01:08:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,88.38699080157687,41.66666666666667,1610612748,22,21,2024-01-25T02:03:36Z,1505000,False,-42.0,57.0,1,right,MISS B. Adebayo 7' Layup - blocked,"[1628389, 1631223]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,Roddy,1631223.0,,,,,,,,,,,,,,,,
164,PT11M49.00S,2024-01-25T01:08:58.5Z,2,REGULAR,block,,[],1631223,,,1610612748,22,21,2024-01-25T01:10:07Z,1507500,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
165,PT11M49.00S,2024-01-25T01:08:58.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,22,21,2024-01-25T01:10:07Z,1508750,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,163.0,,,,,,,,,,,,,,,
155,PT11M46.00S,2024-01-25T01:09:04.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,86.81011826544021,96.56862745098039,1610612748,22,21,2024-01-25T01:10:07Z,1510000,False,233.0,71.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,24.35,Missed,,,,,,,,,,,,,,,,,,
156,PT11M42.00S,2024-01-25T01:09:08.3Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,22,21,2024-01-25T01:09:10Z,1520000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,,,155.0,2.0,2.0,0.0,,,,,,,,,,,,
157,PT11M30.00S,2024-01-25T01:09:19.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,9.724047306176084,49.06556372549019,1610612763,22,21,2024-01-25T01:09:27Z,1530000,False,5.0,39.0,1,left,MISS D. Roddy turnaround Hook,[1631223],1610612763.0,MEM,turnaround,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
158,PT11M28.00S,2024-01-25T01:09:21.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,22,21,2024-01-25T01:09:27Z,1540000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,
159,PT11M19.00S,2024-01-25T01:09:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,93.11760840998686,51.225490196078425,1610612748,22,21,2024-01-25T01:11:47Z,1550000,False,6.0,12.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
160,PT11M17.00S,2024-01-25T01:09:33.6Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,22,21,2024-01-25T01:09:39Z,1560000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,
