actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT04M53.00S,2023-12-14T00:57:26.6Z,1,REGULAR,3pt,Jump Shot,[],1641706,4.812746386333772,97.54901960784314,1610612766,16,16,2023-12-14T00:57:31Z,880000,False,-238.0,-7.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.78,,,,,,,,,
89,PT04M51.00S,2023-12-14T00:57:28.6Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,16,16,2023-12-14T00:57:31Z,890000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,
90,PT04M38.00S,2023-12-14T00:57:42.3Z,1,REGULAR,3pt,Jump Shot,[],1631288,69.99014454664915,27.941176470588236,1610612748,16,16,2023-12-14T00:57:46Z,900000,False,-110.0,230.0,1,right,MISS J. Cain 25' 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.47,,,,,,,,,
91,PT04M35.00S,2023-12-14T00:57:45.3Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,16,16,2023-12-14T00:57:46Z,910000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,
92,PT04M27.00S,2023-12-14T00:57:59.6Z,1,REGULAR,foul,technical,['1freethrow'],1631288,,,1610612766,16,16,2023-12-14T00:58:06Z,920000,False,,,0,,J. Cain defensive-3-second technical FOUL (1 Tech),[1631288],1610612748.0,MIA,defensive-3-second,,,Cain,J. Cain,,,,,,,202058.0,0.0,1.0,,,,,,,,,,,,,,,,,
93,PT04M27.00S,2023-12-14T00:58:18.5Z,1,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,16,17,2023-12-14T00:58:18Z,930000,False,,,0,,G. Hayward technical Free Throw 1 of 1 (8 PTS),[202330],1610612766.0,CHA,technical,,,Hayward,G. Hayward,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
94,PT04M22.00S,2023-12-14T00:58:37.4Z,1,REGULAR,foul,offensive,[],202330,,,1610612766,16,17,2023-12-14T01:01:15Z,940000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 202710]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,202058.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
96,PT04M22.00S,2023-12-14T00:58:37.4Z,1,REGULAR,turnover,offensive foul,[],202330,,,1610612766,16,17,2023-12-14T00:58:37Z,960000,False,,,0,,G. Hayward offensive foul TURNOVER (1 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,202058.0,,,,,,,1.0,,,,,,,,,,,,
97,PT04M22.00S,2023-12-14T00:58:47.7Z,1,REGULAR,substitution,out,[],1630208,,,1610612748,16,17,2023-12-14T00:58:51Z,970000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M22.00S,2023-12-14T00:58:47.7Z,1,REGULAR,substitution,in,[],1628970,,,1610612748,16,17,2023-12-14T00:58:51Z,980000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M12.00S,2023-12-14T00:59:11.1Z,1,REGULAR,turnover,out-of-bounds,[],201567,,,1610612748,16,17,2023-12-14T00:59:17Z,990000,False,,,0,,K. Love bad pass out-of-bounds TURNOVER (1 TO),[201567],1610612748.0,MIA,bad pass,,,Love,K. Love,,,,,Mid-Range,16-24 Center,202058.0,,,,,,,1.0,,,,,,,,,,,,
100,PT04M12.00S,2023-12-14T00:59:15.3Z,1,REGULAR,substitution,out,[],202330,,,1610612766,16,17,2023-12-14T00:59:17Z,1000000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M12.00S,2023-12-14T00:59:15.3Z,1,REGULAR,substitution,in,[],1631121,,,1610612766,16,17,2023-12-14T00:59:17Z,1010000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M49.00S,2023-12-14T01:00:05.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202397,11.645860709592641,61.274509803921575,1610612766,16,19,2023-12-14T01:00:10Z,1030000,False,-56.0,57.0,1,left,I. Smith 8' driving floating bank Jump Shot (2 PTS),[202397],1610612766.0,CHA,driving floating bank,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,2.0,,,,8.02,,,,,,,,,
104,PT03M38.00S,2023-12-14T01:00:17.9Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,16,19,2023-12-14T01:00:22Z,1040000,False,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 1629023]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Washington,1629023.0,,,,,,,,,,
105,PT03M38.00S,2023-12-14T01:00:17.9Z,1,REGULAR,steal,,[],1629023,,,1610612766,16,19,2023-12-14T01:00:19Z,1050000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M19.00S,2023-12-14T01:00:35.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,17.427726675427067,53.18627450980392,1610612766,16,19,2023-12-14T01:00:42Z,1060000,False,-16.0,111.0,1,left,MISS B. Miller 11' turnaround fadeaway Shot,[1641706],1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.24,,,,,,,,,
107,PT03M18.00S,2023-12-14T01:00:36.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,16,19,2023-12-14T01:00:42Z,1070000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,
108,PT03M18.00S,2023-12-14T01:00:44.1Z,1,REGULAR,foul,personal,[],1631121,,,1610612748,16,19,2023-12-14T01:01:28Z,1080000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 202710]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,202027.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
110,PT03M18.00S,2023-12-14T01:01:08.3Z,1,REGULAR,substitution,out,[],1641706,,,1610612748,16,19,2023-12-14T01:01:10Z,1100000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M18.00S,2023-12-14T01:01:08.3Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,16,19,2023-12-14T01:01:10Z,1110000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2023-12-14T01:01:16.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612748,16,19,2023-12-14T01:01:24Z,1120000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2023-12-14T01:01:16.9Z,1,REGULAR,substitution,in,[],1630208,,,1610612748,16,19,2023-12-14T01:01:24Z,1130000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2023-12-14T01:01:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.9060446780552,43.627450980392155,1610612748,16,19,2023-12-14T01:01:48Z,1140000,False,-32.0,5.0,1,right,MISS J. Jaquez Jr. reverse Layup,[1631170],1610612748.0,MIA,reverse,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.23,,,,,,,,,
115,PT03M04.00S,2023-12-14T01:01:44.8Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,16,19,2023-12-14T01:04:38Z,1150000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,
116,PT03M01.00S,2023-12-14T01:01:47.3Z,1,REGULAR,turnover,bad pass,[],202397,,,1610612766,16,19,2023-12-14T01:01:52Z,1160000,False,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 201567]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Love,201567.0,,,,,,,,,,
117,PT03M01.00S,2023-12-14T01:01:47.3Z,1,REGULAR,steal,,[],201567,,,1610612748,16,19,2023-12-14T01:01:49Z,1170000,False,,,0,,K. Love STEAL (1 STL),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M58.00S,2023-12-14T01:01:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,93.11760840998686,44.36274509803921,1610612748,18,19,2023-12-14T01:01:58Z,1180000,False,-28.0,12.0,1,right,J. Jaquez Jr. Layup (2 PTS) (J. Cain 1 AST),"[1631170, 1631288]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,3.07,,,,,J. Cain,1631288.0,1.0,,
120,PT02M58.00S,2023-12-14T01:01:56.1Z,1,REGULAR,foul,personal,['1freethrow'],1631121,,,1610612748,18,19,2023-12-14T01:02:25Z,1200000,False,,,0,,B. McGowens shooting personal FOUL (2 PF) (Jaquez Jr. 1 FT),"[1631121, 1631170]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,,,,,,
122,PT02M58.00S,2023-12-14T01:02:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,19,2023-12-14T01:02:12Z,1220000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M58.00S,2023-12-14T01:04:26.3Z,1,REGULAR,substitution,out,[],200768,,,1610612748,18,19,2023-12-14T01:04:51Z,1230000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2023-12-14T01:04:26.3Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,18,19,2023-12-14T01:04:51Z,1240000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M58.00S,2023-12-14T01:05:13.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631170,,,1610612748,19,19,2023-12-14T01:05:13Z,1250000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
126,PT02M39.00S,2023-12-14T01:05:35.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202397,6.652431011826544,42.40196078431372,1610612766,19,21,2023-12-14T01:05:42Z,1260000,False,38.0,10.0,1,left,I. Smith driving bank Hook (4 PTS) (T. Rozier 2 AST),"[202397, 1626179]",1610612766.0,CHA,driving bank,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,3.93,,,,,T. Rozier,1626179.0,2.0,,
128,PT02M29.00S,2023-12-14T01:05:48.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612748,19,21,2023-12-14T01:06:14Z,1280000,False,,,0,,I. Smith shooting personal FOUL (2 PF) (Love 2 FT),"[202397, 201567]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left Center,1628954.0,2.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
130,PT02M29.00S,2023-12-14T01:06:17.8Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,19,21,2023-12-14T01:06:17Z,1300000,False,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
131,PT02M29.00S,2023-12-14T01:06:17.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,19,21,2023-12-14T01:06:17Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,
132,PT02M29.00S,2023-12-14T01:06:33.1Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,20,21,2023-12-14T01:06:33Z,1320000,False,,,0,,K. Love Free Throw 2 of 2 (1 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
133,PT02M13.00S,2023-12-14T01:06:51.1Z,1,REGULAR,3pt,Jump Shot,[],1631121,30.831143232588698,19.362745098039216,1610612766,20,21,2023-12-14T01:07:01Z,1330000,False,153.0,237.0,1,left,MISS B. McGowens 28' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,28.25,,,,,,,,,
134,PT02M12.00S,2023-12-14T01:06:52.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,20,21,2023-12-14T01:07:01Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,133.0,,,,,,,,
135,PT02M12.00S,2023-12-14T01:07:03.3Z,1,REGULAR,foul,personal,[],1629130,,,1610612766,20,21,2023-12-14T01:07:34Z,1350000,False,,,0,,D. Robinson loose ball personal FOUL (1 PF),"[1629130, 1630208]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1628954.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
137,PT02M06.00S,2023-12-14T01:07:23.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,32.53942181340342,55.88235294117647,1610612766,20,21,2023-12-14T01:07:29Z,1370000,False,-29.0,253.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.51,,,,,,,,,
138,PT02M01.00S,2023-12-14T01:07:28.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,20,21,2023-12-14T01:07:29Z,1380000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,
139,PT01M51.00S,2023-12-14T01:07:38.1Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612748,20,21,2023-12-14T01:07:43Z,1390000,False,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1626179]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Rozier,1626179.0,,,,,,,,,,
140,PT01M51.00S,2023-12-14T01:07:38.1Z,1,REGULAR,steal,,[],1626179,,,1610612766,20,21,2023-12-14T01:07:39Z,1400000,False,,,0,,T. Rozier STEAL (3 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
141,PT01M43.00S,2023-12-14T01:07:45.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630208,6.652431011826544,55.88235294117647,1610612766,20,21,2023-12-14T01:10:26Z,1410000,False,-29.0,10.0,1,left,MISS N. Richards running Layup - blocked,"[1630208, 201567]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.11,,,,,,,,Love,201567.0
142,PT01M43.00S,2023-12-14T01:07:45.3Z,1,REGULAR,block,,[],201567,,,1610612766,20,21,2023-12-14T01:07:48Z,1420000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M40.00S,2023-12-14T01:07:48.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,20,21,2023-12-14T01:07:52Z,1430000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,141.0,3.0,3.0,0.0,,,,,
144,PT01M38.00S,2023-12-14T01:07:50.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631288,78.0059132720105,87.99019607843137,1610612748,20,21,2023-12-14T01:11:02Z,1440000,False,190.0,154.0,1,right,MISS J. Cain 24' running 3PT,[1631288],1610612748.0,MIA,running,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.47,,,,,,,,,
145,PT01M34.00S,2023-12-14T01:07:54.4Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,20,21,2023-12-14T01:07:56Z,1450000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,
146,PT01M29.00S,2023-12-14T01:08:00.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631121,6.915243101182654,45.588235294117645,1610612766,20,21,2023-12-14T01:12:06Z,1460000,False,22.0,13.0,1,left,MISS B. McGowens running Layup,[1631121],1610612766.0,CHA,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.54,,,,,,,,,
148,PT01M25.00S,2023-12-14T01:08:04.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,20,21,2023-12-14T01:08:06Z,1480000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,146.0,4.0,4.0,0.0,,,,,
149,PT01M23.00S,2023-12-14T01:08:08.5Z,1,REGULAR,foul,offensive,[],202710,,,1610612748,20,21,2023-12-14T01:08:34Z,1490000,False,,,0,,J. Butler charge offensive FOUL (1 PF),"[202710, 202397]",1610612748.0,MIA,charge,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,1.0,0.0,Smith,202397.0,,,,,,,,,,,,,,,
151,PT01M23.00S,2023-12-14T01:08:08.5Z,1,REGULAR,turnover,offensive foul,[],202710,,,1610612748,20,21,2023-12-14T01:08:08Z,1510000,False,,,0,,J. Butler offensive foul TURNOVER (2 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,2.0,,,,,,,,,,,,
152,PT01M08.00S,2023-12-14T01:08:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,14.536793692509855,49.26470588235294,1610612766,20,21,2023-12-14T01:08:50Z,1520000,False,4.0,84.0,1,left,MISS M. Bridges 8' driving floating Shot - blocked,"[1628970, 1631288]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.42,,,,,,,,Cain,1631288.0
153,PT01M08.00S,2023-12-14T01:08:40.0Z,1,REGULAR,block,,[],1631288,,,1610612766,20,21,2023-12-14T01:08:42Z,1530000,False,,,0,,J. Cain BLOCK (1 BLK),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
154,PT01M05.00S,2023-12-14T01:08:43.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,20,21,2023-12-14T01:08:50Z,1540000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,
155,PT00M58.90S,2023-12-14T01:08:49.8Z,1,REGULAR,2pt,Jump Shot,[],201567,78.9257555847569,31.61764705882353,1610612748,20,21,2023-12-14T01:14:36Z,1550000,False,-92.0,146.0,1,right,MISS K. Love 17' pullup Shot,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,17.22,,,,,,,,,
156,PT00M54.20S,2023-12-14T01:08:55.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,20,21,2023-12-14T01:08:55Z,1560000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,155.0,2.0,1.0,1.0,,,,,
157,PT00M54.20S,2023-12-14T01:08:55.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,94.40999984741211,50.0,1610612748,20,21,2023-12-14T01:47:29Z,1570000,False,0.0,0.0,1,right,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
158,PT00M53.30S,2023-12-14T01:08:55.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,20,21,2023-12-14T01:47:29Z,1580000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,157.0,3.0,3.0,0.0,,,,,
322,PT00M52.20S,2023-12-14T01:08:56.7Z,1,REGULAR,turnover,lost ball,[],1630208,,,1610612766,20,21,2023-12-14T01:48:08Z,1585000,False,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 1631288]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Cain,1631288.0,,,,,,,,,,
323,PT00M52.20S,2023-12-14T01:08:56.7Z,1,REGULAR,steal,,[],1631288,,,1610612748,20,21,2023-12-14T01:47:52Z,1587500,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M50.70S,2023-12-14T01:08:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631288,93.51182654402102,48.77450980392157,1610612748,20,21,2023-12-14T01:47:52Z,1590000,False,-6.0,8.0,1,right,MISS J. Cain Layup,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.05,,,,,,,,,
160,PT00M48.20S,2023-12-14T01:09:01.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,20,21,2023-12-14T01:09:01Z,1600000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,
161,PT00M47.20S,2023-12-14T01:09:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,7.178055190538765,47.549019607843135,1610612766,20,23,2023-12-14T01:17:31Z,1610000,False,12.0,15.0,1,left,M. Bridges running Layup (4 PTS) (B. McGowens 1 AST),"[1628970, 1631121]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.94,,,,,B. McGowens,1631121.0,1.0,,
163,PT00M35.80S,2023-12-14T01:09:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.64323258869908,53.431372549019606,1610612748,22,23,2023-12-14T01:09:21Z,1630000,False,17.0,7.0,1,right,J. Butler Layup (7 PTS) (J. Jaquez Jr. 1 AST),"[202710, 1631170]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,1.87,,,,,J. Jaquez Jr.,1631170.0,1.0,,
165,PT00M15.40S,2023-12-14T01:09:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.046649145860711,47.794117647058826,1610612766,22,23,2023-12-14T01:18:28Z,1650000,False,11.0,14.0,1,left,MISS M. Bridges driving finger roll Layup,[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.76,,,,,,,,,
166,PT00M12.60S,2023-12-14T01:09:44.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,22,23,2023-12-14T01:09:44Z,1660000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,165.0,5.0,5.0,0.0,,,,,
167,PT00M03.30S,2023-12-14T01:09:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,67.09921156373193,9.803921568627452,1610612748,22,23,2023-12-14T01:10:31Z,1670000,False,-201.0,257.0,1,right,MISS D. Robinson 32' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,32.61,,,,,,,,,
