actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
240,PT03M51.00S,2023-03-29T00:17:38.7Z,2,REGULAR,substitution,out,[],1628449,,,1610612748,43,40,2023-03-29T00:18:38Z,2360000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT03M51.00S,2023-03-29T00:17:38.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612748,43,40,2023-03-29T00:18:38Z,2370000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT03M43.00S,2023-03-29T00:19:15.6Z,2,REGULAR,foul,offensive,[],1628997,,,1610612748,43,40,2023-03-29T00:19:26Z,2380000,False,,,0,,C. Martin off-the-ball offensive FOUL (1 PF),"[1628997, 1630567]",1610612748.0,MIA,off-the-ball,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Barnes,1630567.0
244,PT03M43.00S,2023-03-29T00:19:15.6Z,2,REGULAR,turnover,offensive foul,[],1628997,,,1610612748,43,40,2023-03-29T00:19:15Z,2400000,False,,,0,,C. Martin offensive foul TURNOVER (2 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,,,101283.0,,,,
245,PT03M43.00S,2023-03-29T00:19:22.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612761,43,40,2023-03-29T00:19:26Z,2410000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M43.00S,2023-03-29T00:19:22.1Z,2,REGULAR,substitution,in,[],201567,,,1610612761,43,40,2023-03-29T00:19:26Z,2420000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M28.00S,2023-03-29T00:19:45.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,76.16622864651774,68.87254901960785,1610612761,45,40,2023-03-29T00:19:52Z,2430000,False,94.0,172.0,1,right,P. Siakam 19' step back Jump Shot (10 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,19.58,Made,10.0,,,,,,,,,,,,,,,,,
248,PT03M15.00S,2023-03-29T00:19:58.3Z,2,REGULAR,2pt,Jump Shot,[],200768,22.815374507227332,67.40196078431373,1610612748,45,42,2023-03-29T00:20:04Z,2440000,False,-87.0,162.0,1,left,K. Lowry 18' step back Jump Shot (2 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,18.39,Made,2.0,,,,,,,,,,,,,,,,,
249,PT02M57.00S,2023-03-29T00:20:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,93.64323258869908,3.431372549019608,1610612761,45,42,2023-03-29T00:20:20Z,2450000,False,-233.0,7.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
250,PT02M54.00S,2023-03-29T00:20:19.1Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,45,42,2023-03-29T00:20:20Z,2460000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,
251,PT02M41.00S,2023-03-29T00:20:32.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,9.806176084099869,27.450980392156865,1610612748,45,42,2023-03-29T00:20:37Z,2470000,False,113.0,40.0,1,left,MISS T. Herro 11' driving floating Shot - blocked,"[1629639, 1627751]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,11.95,Missed,,Poeltl,1627751.0,,,,,,,,,,,,,,,
252,PT02M41.00S,2023-03-29T00:20:32.5Z,2,REGULAR,block,,[],1627751,,,1610612748,45,42,2023-03-29T00:20:35Z,2480000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
253,PT02M38.00S,2023-03-29T00:20:35.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,45,42,2023-03-29T00:20:37Z,2490000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,251.0,6.0,4.0,2.0,,,,,,,,,,,
254,PT02M26.00S,2023-03-29T00:20:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,90.75229960578186,58.08823529411765,1610612761,47,42,2023-03-29T00:20:56Z,2500000,False,40.0,34.0,1,right,P. Siakam driving bank Jump Shot (12 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,12.0,,,,,,,F. VanVleet,1627832.0,2.0,,,,,,,,
256,PT02M03.00S,2023-03-29T00:21:09.9Z,2,REGULAR,3pt,Jump Shot,[],201567,17.16491458607096,96.56862745098039,1610612748,47,42,2023-03-29T00:21:18Z,2520000,False,-233.0,109.0,1,left,MISS K. Love 25' step back 3PT,[201567],1610612748.0,MIA,step back,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
257,PT02M01.00S,2023-03-29T00:21:11.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,47,42,2023-03-29T00:21:18Z,2530000,False,,,0,,S. Barnes REBOUND (Off:3 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,256.0,5.0,2.0,3.0,,,,,,,,,,,
258,PT01M51.00S,2023-03-29T00:21:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,87.59855453350855,42.15686274509804,1610612761,49,42,2023-03-29T00:26:43Z,2540000,False,-39.0,64.0,1,right,O. Anunoby 7' cutting Layup (7 PTS) (S. Barnes 5 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,7.0,,,,,,,S. Barnes,1630567.0,5.0,,,,,,,,
260,PT01M34.00S,2023-03-29T00:21:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.835085413929041,54.166666666666664,1610612748,49,42,2023-03-29T00:21:47Z,2560000,False,-21.0,21.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
262,PT01M34.00S,2023-03-29T00:21:38.7Z,2,REGULAR,rebound,offensive,[],200768,,,1610612748,49,42,2023-03-29T00:21:47Z,2580000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,
263,PT01M24.00S,2023-03-29T00:21:49.0Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,49,42,2023-03-29T00:21:56Z,2590000,False,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1627832]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,
264,PT01M24.00S,2023-03-29T00:21:49.0Z,2,REGULAR,steal,,[],1627832,,,1610612761,49,42,2023-03-29T00:21:51Z,2600000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
265,PT01M20.00S,2023-03-29T00:21:53.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.69448094612353,50.0,1610612761,51,42,2023-03-29T00:22:00Z,2610000,False,0.0,-3.0,1,right,O. Anunoby running Layup (9 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.26,Made,9.0,,,,,,,F. VanVleet,1627832.0,3.0,,,,,,,,
267,PT01M05.00S,2023-03-29T00:22:08.3Z,2,REGULAR,3pt,Jump Shot,[],200768,32.53942181340342,57.84313725490197,1610612748,51,42,2023-03-29T00:22:13Z,2630000,False,-39.0,253.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
268,PT01M02.00S,2023-03-29T00:22:11.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,51,42,2023-03-29T00:22:13Z,2640000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,267.0,7.0,5.0,2.0,,,,,,,,,,,
269,PT00M57.00S,2023-03-29T00:22:17.4Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612761,51,42,2023-03-29T00:22:23Z,2650000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 200768]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,,
270,PT00M57.00S,2023-03-29T00:22:17.4Z,2,REGULAR,steal,,[],200768,,,1610612748,51,42,2023-03-29T00:22:20Z,2660000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT00M48.10S,2023-03-29T00:22:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,5.469776609724048,96.81372549019608,1610612748,51,45,2023-03-29T00:22:41Z,2670000,False,-234.0,-1.0,1,left,T. Herro 3PT  (14 PTS) (K. Love 1 AST),"[1629639, 201567]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.41,Made,14.0,,,,,,,K. Love,201567.0,1.0,,,,,,,,
273,PT00M34.80S,2023-03-29T00:22:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.38042049934296,48.77450980392157,1610612761,53,45,2023-03-29T00:22:54Z,2690000,False,-6.0,10.0,1,right,S. Barnes driving Layup (18 PTS) (F. VanVleet 4 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.15,Made,18.0,,,,,,,F. VanVleet,1627832.0,4.0,,,,,,,,
275,PT00M30.60S,2023-03-29T00:23:01.5Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612748,53,45,2023-03-29T00:23:11Z,2710000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Lowry 2 FT),"[1627751, 200768]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Lowry,200768.0
277,PT00M30.60S,2023-03-29T00:23:39.7Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,53,46,2023-03-29T00:23:39Z,2730000,False,,,0,,K. Lowry Free Throw 1 of 2 (3 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
278,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612748,53,46,2023-03-29T00:23:50Z,2740000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,53,46,2023-03-29T00:23:50Z,2750000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,out,[],201567,,,1610612748,53,46,2023-03-29T00:23:50Z,2760000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612748,53,46,2023-03-29T00:23:50Z,2770000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,in,[],203469,,,1610612748,53,46,2023-03-29T00:23:50Z,2780000,False,,,0,,SUB in: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,53,46,2023-03-29T00:23:50Z,2790000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,53,46,2023-03-29T00:24:17Z,2800000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M30.60S,2023-03-29T00:23:40.5Z,2,REGULAR,substitution,in,[],203506,,,1610612748,53,46,2023-03-29T00:24:17Z,2810000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M30.60S,2023-03-29T00:24:25.3Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,53,47,2023-03-29T00:24:25Z,2820000,False,,,0,,K. Lowry Free Throw 2 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
287,PT00M17.50S,2023-03-29T00:24:42.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,68.01905387647832,63.23529411764706,1610612761,53,47,2023-03-29T00:24:48Z,2830000,False,66.0,248.0,1,right,MISS P. Siakam 25' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
288,PT00M14.10S,2023-03-29T00:24:45.5Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,53,47,2023-03-29T00:24:45Z,2840000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,,,,,,287.0,1.0,1.0,0.0,,,,,,,,,,,
289,PT00M02.10S,2023-03-29T00:24:58.9Z,2,REGULAR,violation,kicked ball,[],1630567,,,1610612748,53,47,2023-03-29T00:25:12Z,2850000,False,,,0,,S. Barnes kicked ball VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,
290,PT00M02.10S,2023-03-29T00:25:04.8Z,2,REGULAR,substitution,out,[],203469,,,1610612748,53,47,2023-03-29T00:25:11Z,2860000,False,,,0,,SUB out: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M02.10S,2023-03-29T00:25:04.8Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,53,47,2023-03-29T00:25:11Z,2870000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M02.10S,2023-03-29T00:25:04.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,53,47,2023-03-29T00:25:11Z,2880000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M02.10S,2023-03-29T00:25:04.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,53,47,2023-03-29T00:25:11Z,2890000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M00.30S,2023-03-29T00:25:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,13.480392156862745,1610612748,53,47,2023-03-29T00:25:41Z,2900000,False,183.0,250.0,1,left,MISS T. Herro 30' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,30.93,Missed,,,,,,,,,,,,,,,,,,
295,PT00M00.30S,2023-03-29T00:25:28.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,53,47,2023-03-29T00:25:41Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,294.0,,,,,,,,,,,,,,
296,PT00M00.00S,2023-03-29T00:25:34.2Z,2,REGULAR,period,end,[],0,,,1610612748,53,47,2023-03-29T00:25:34Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612748,53,47,2023-03-29T00:41:45Z,2930000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,out,['startperiod'],200768,,,1610612748,53,47,2023-03-29T00:41:45Z,2940000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,53,47,2023-03-29T00:41:45Z,2950000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612748,53,47,2023-03-29T00:41:45Z,2960000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612748,53,47,2023-03-29T00:41:45Z,2970000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-03-29T00:40:43.5Z,3,REGULAR,substitution,in,['startperiod'],201567,,,1610612748,53,47,2023-03-29T00:41:45Z,2980000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-03-29T00:42:03.0Z,3,REGULAR,period,start,[],0,,,1610612761,53,47,2023-03-29T00:42:03Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M42.00S,2023-03-29T00:42:20.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,33.065045992115635,50.98039215686274,1610612761,53,47,2023-03-29T00:42:26Z,3000000,False,-5.0,258.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
305,PT11M38.00S,2023-03-29T00:42:24.3Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,53,47,2023-03-29T00:42:26Z,3010000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,
306,PT11M34.00S,2023-03-29T00:42:28.0Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,53,47,2023-03-29T00:46:24Z,3020000,False,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 1630567]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Barnes,1630567.0,,,,,
307,PT11M34.00S,2023-03-29T00:42:28.0Z,3,REGULAR,steal,,[],1630567,,,1610612761,53,47,2023-03-29T00:42:29Z,3030000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
308,PT11M28.00S,2023-03-29T00:42:36.7Z,3,REGULAR,foul,offensive,[],1628384,,,1610612761,53,47,2023-03-29T00:42:43Z,3040000,False,,,0,,O. Anunoby charge offensive FOUL (1 PF),"[1628384, 201567]",1610612761.0,TOR,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Love,201567.0
310,PT11M28.00S,2023-03-29T00:42:36.7Z,3,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,53,47,2023-03-29T00:42:36Z,3060000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,101283.0,,,,
311,PT11M12.00S,2023-03-29T00:43:10.0Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612748,53,47,2023-03-29T00:43:17Z,3070000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1627751, 1628389]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,4.0,0.0,Adebayo,1628389.0
313,PT11M12.00S,2023-03-29T00:43:41.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,53,48,2023-03-29T00:43:41Z,3090000,False,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
314,PT11M12.00S,2023-03-29T00:44:03.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,53,49,2023-03-29T00:44:03Z,3100000,False,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
315,PT11M02.00S,2023-03-29T00:44:17.5Z,3,REGULAR,foul,personal,[],203506,,,1610612761,53,49,2023-03-29T00:44:32Z,3110000,False,,,0,,V. Oladipo personal FOUL (2 PF),"[203506, 1628384]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Anunoby,1628384.0
317,PT10M56.00S,2023-03-29T00:44:39.2Z,3,REGULAR,2pt,Jump Shot,[],1627783,9.411957950065702,22.058823529411764,1610612761,55,49,2023-03-29T00:44:47Z,3130000,False,140.0,36.0,1,left,P. Siakam 14' pullup Jump Shot (14 PTS) (F. VanVleet 5 AST),"[1627783, 1627832]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,14.43,Made,14.0,,,,,,,F. VanVleet,1627832.0,5.0,,,,,,,,
319,PT10M38.00S,2023-03-29T00:44:56.6Z,3,REGULAR,2pt,Jump Shot,[],1629639,77.61169513797634,55.14705882352941,1610612748,55,51,2023-03-29T00:45:02Z,3150000,False,26.0,158.0,1,right,T. Herro 16' pullup Jump Shot (16 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,16.01,Made,16.0,,,,,,,,,,,,,,,,,
320,PT10M26.00S,2023-03-29T00:45:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,5.995400788436268,42.40196078431372,1610612761,57,51,2023-03-29T00:45:14Z,3160000,False,38.0,4.0,1,left,F. VanVleet driving finger roll Layup (4 PTS),[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.82,Made,4.0,,,,,,,,,,,,,,,,,
321,PT10M14.00S,2023-03-29T00:45:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.75886990801577,41.17647058823529,1610612748,57,51,2023-03-29T00:45:25Z,3170000,False,-44.0,81.0,1,right,MISS B. Adebayo 9' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.26,Missed,,,,,,,,,,,,,,,,,,
322,PT10M12.00S,2023-03-29T00:45:22.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,57,51,2023-03-29T00:45:25Z,3180000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,321.0,1.0,1.0,0.0,,,,,,,,,,,
323,PT10M07.00S,2023-03-29T00:45:27.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,23.078186596583443,11.029411764705882,1610612761,57,51,2023-03-29T00:45:36Z,3190000,False,195.0,164.0,1,left,MISS F. VanVleet 25' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
