actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M48.00S,2023-03-01T00:53:58.5Z,1,REGULAR,substitution,out,[],1627751,,,1610612741,16,9,2023-03-01T00:54:01Z,870000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M48.00S,2023-03-01T00:53:58.5Z,1,REGULAR,substitution,in,[],1630173,,,1610612741,16,9,2023-03-01T00:54:01Z,880000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2023-03-01T00:54:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,93.77463863337714,52.20588235294118,1610612741,16,11,2023-03-01T00:54:23Z,890000,False,11.0,6.0,1,right,Z. LaVine driving finger roll Layup (2 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,,,,,,,,,,,,,,,,,
90,PT04M19.00S,2023-03-01T00:54:34.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,34.247700394218136,20.833333333333336,1610612761,16,11,2023-03-01T00:54:39Z,900000,False,146.0,269.0,1,left,MISS F. VanVleet 30' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,30.63,Missed,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2023-03-01T00:54:37.5Z,1,REGULAR,rebound,offensive,[],1629018,,,1610612761,16,11,2023-03-01T00:54:39Z,910000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,90.0,3.0,2.0,1.0,,,,,
92,PT04M13.00S,2023-03-01T00:54:41.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,7.440867279894875,53.92156862745098,1610612761,16,11,2023-03-01T00:54:45Z,920000,False,-20.0,17.0,1,left,MISS G. Trent Jr. bank Shot,[1629018],1610612761.0,TOR,bank,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2023-03-01T00:54:43.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,16,11,2023-03-01T00:54:45Z,930000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,92.0,1.0,0.0,1.0,,,,,
94,PT03M58.00S,2023-03-01T00:54:56.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,34.247700394218136,62.5,1610612761,16,11,2023-03-01T00:55:04Z,940000,False,-62.0,269.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
95,PT03M57.00S,2023-03-01T00:54:57.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,16,11,2023-03-01T00:55:04Z,950000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,94.0,,,,,,,,
97,PT03M38.00S,2023-03-01T00:55:30.5Z,1,REGULAR,3pt,Jump Shot,[],1630172,73.53810775295663,82.35294117647058,1610612741,16,14,2023-03-01T00:55:35Z,970000,False,162.0,196.0,1,right,P. Williams 25' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.43,Made,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
99,PT03M24.00S,2023-03-01T00:55:48.8Z,1,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,16,14,2023-03-01T00:55:54Z,990000,False,,,0,,C. Boucher step out-of-bounds TURNOVER (2 TO),[1628449],1610612761.0,TOR,step,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,,,,,1199.0,,,,
100,PT03M24.00S,2023-03-01T00:55:52.3Z,1,REGULAR,substitution,out,[],201976,,,1610612741,16,14,2023-03-01T00:55:56Z,1000000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M24.00S,2023-03-01T00:55:52.3Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,16,14,2023-03-01T00:55:56Z,1010000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M14.00S,2023-03-01T00:56:08.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,82.60512483574244,41.17647058823529,1610612741,16,14,2023-03-01T00:56:15Z,1020000,False,-44.0,111.0,1,right,MISS N. Vucevic 11' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,11.94,Missed,,,,,,,,,,,,,,,,,,
103,PT03M12.00S,2023-03-01T00:56:10.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,16,14,2023-03-01T00:56:15Z,1030000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,102.0,3.0,3.0,0.0,,,,,
104,PT02M52.00S,2023-03-01T00:56:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.33442838370565,15.196078431372548,1610612761,19,14,2023-03-01T00:59:14Z,1040000,False,174.0,214.0,1,left,G. Trent Jr. 27' 3PT pullup (3 PTS) (F. VanVleet 3 AST),"[1629018, 1627832]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,27.57,Made,3.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
106,PT02M40.00S,2023-03-01T00:56:44.0Z,1,REGULAR,3pt,Jump Shot,[],202696,67.7562417871222,22.794117647058822,1610612741,19,17,2023-03-01T00:56:48Z,1060000,False,-136.0,251.0,1,right,N. Vucevic 28' 3PT  (8 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,28.51,Made,8.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
108,PT02M15.00S,2023-03-01T00:57:08.1Z,1,REGULAR,3pt,Jump Shot,[],1630173,7.5722733245729295,96.56862745098039,1610612761,19,17,2023-03-01T00:57:15Z,1080000,False,-233.0,19.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
109,PT02M14.00S,2023-03-01T00:57:09.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,19,17,2023-03-01T00:57:15Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,108.0,,,,,,,,
110,PT02M14.00S,2023-03-01T00:57:15.9Z,1,REGULAR,foul,personal,[],1628449,,,1610612741,19,17,2023-03-01T00:57:32Z,1100000,False,,,0,,C. Boucher loose ball personal FOUL (2 PF),"[1628449, 203897]",1610612761.0,TOR,loose ball,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,LaVine,203897.0
112,PT02M14.00S,2023-03-01T00:57:28.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,19,17,2023-03-01T00:57:28Z,1120000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612741,19,17,2023-03-01T00:59:45Z,1130000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,out,[],203897,,,1610612741,19,17,2023-03-01T00:59:45Z,1140000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,out,[],202696,,,1610612741,19,17,2023-03-01T00:59:45Z,1150000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,in,[],1628384,,,1610612741,19,17,2023-03-01T00:59:45Z,1160000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,in,[],201942,,,1610612741,19,17,2023-03-01T00:59:45Z,1170000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M14.00S,2023-03-01T00:57:29.9Z,1,REGULAR,substitution,in,[],203083,,,1610612741,19,17,2023-03-01T00:59:45Z,1180000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M52.00S,2023-03-01T01:00:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.03745072273325,49.50980392156863,1610612741,19,19,2023-03-01T01:00:33Z,1190000,False,-2.0,4.0,1,right,A. Dosunmu driving finger roll Layup (2 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.43,Made,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
121,PT01M34.00S,2023-03-01T01:00:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.5722733245729295,48.03921568627451,1610612761,21,19,2023-03-01T01:00:52Z,1210000,False,10.0,19.0,1,left,P. Achiuwa cutting finger roll Layup (2 PTS) (F. VanVleet 4 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,
123,PT01M18.00S,2023-03-01T01:01:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.43166885676742,50.0,1610612741,21,21,2023-03-01T01:01:07Z,1230000,False,0.0,0.0,1,right,A. Drummond driving Layup (2 PTS) (C. White 2 AST),"[203083, 1629632]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.02,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
125,PT01M09.00S,2023-03-01T01:01:14.6Z,1,REGULAR,foul,personal,[],203083,,,1610612761,21,21,2023-03-01T01:01:21Z,1250000,False,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 1627832]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2005.0,1.0,0.0,VanVleet,1627832.0
127,PT01M04.00S,2023-03-01T01:01:33.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,32.14520367936925,31.862745098039213,1610612761,21,21,2023-03-01T01:01:38Z,1270000,False,91.0,250.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
128,PT01M01.00S,2023-03-01T01:01:36.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,21,21,2023-03-01T01:01:38Z,1280000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,
129,PT00M51.00S,2023-03-01T01:01:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.51182654402102,49.26470588235294,1610612741,21,23,2023-03-01T01:01:54Z,1290000,False,-4.0,8.0,1,right,A. Dosunmu driving reverse Layup (4 PTS) (C. White 3 AST),"[1630245, 1629632]",1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.93,Made,4.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
131,PT00M43.70S,2023-03-01T01:01:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.33442838370565,18.872549019607842,1610612761,24,23,2023-03-01T01:02:01Z,1310000,False,156.0,214.0,1,left,G. Trent Jr. 26' 3PT pullup (6 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.44,Made,6.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,,,
133,PT00M26.50S,2023-03-01T01:02:20.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630172,90.62089356110381,43.13725490196079,1610612741,24,23,2023-03-01T01:02:26Z,1330000,False,-34.0,36.0,1,right,MISS P. Williams driving bank Hook,[1630172],1610612741.0,CHI,driving bank,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
134,PT00M23.40S,2023-03-01T01:02:23.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,24,23,2023-03-01T01:02:23Z,1340000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,
135,PT00M00.70S,2023-03-01T01:02:46.6Z,1,REGULAR,3pt,Jump Shot,[],1629018,23.73521681997372,90.68627450980392,1610612761,24,23,2023-03-01T01:02:52Z,1350000,False,-203.0,171.0,1,left,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
136,PT00M00.70S,2023-03-01T01:02:46.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,24,23,2023-03-01T01:02:52Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,135.0,,,,,,,,
137,PT00M00.00S,2023-03-01T01:02:51.0Z,1,REGULAR,period,end,[],0,,,1610612761,24,23,2023-03-01T01:02:51Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,24,23,2023-03-01T01:05:15Z,1380000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,24,23,2023-03-01T01:05:15Z,1390000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,24,23,2023-03-01T01:05:15Z,1400000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,24,23,2023-03-01T01:05:15Z,1410000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,in,['startperiod'],201152,,,1610612761,24,23,2023-03-01T01:05:15Z,1420000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-03-01T01:03:42.8Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,24,23,2023-03-01T01:05:15Z,1430000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-03-01T01:05:29.7Z,2,REGULAR,period,start,[],0,,,1610612741,24,23,2023-03-01T01:05:29Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M42.00S,2023-03-01T01:05:47.7Z,2,REGULAR,2pt,Jump Shot,[],201942,91.80354796320631,23.284313725490197,1610612741,24,23,2023-03-01T01:08:35Z,1450000,False,-134.0,25.0,1,right,MISS D. DeRozan 13' fadeaway Shot - blocked,"[201942, 1627751]",1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.58,Missed,,,,,,,,Poeltl,1627751.0,,,,,,,,,
146,PT11M42.00S,2023-03-01T01:05:47.7Z,2,REGULAR,block,,[],1627751,,,1610612741,24,23,2023-03-01T01:06:47Z,1460000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
147,PT11M39.00S,2023-03-01T01:05:50.7Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,24,23,2023-03-01T01:06:21Z,1470000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,
148,PT11M33.00S,2023-03-01T01:05:56.0Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,24,23,2023-03-01T01:06:01Z,1480000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630172]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Williams,1630172.0,,,,,,,,,,,
149,PT11M33.00S,2023-03-01T01:05:56.0Z,2,REGULAR,steal,,[],1630172,,,1610612741,24,23,2023-03-01T01:05:58Z,1490000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
150,PT11M24.00S,2023-03-01T01:06:08.5Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612741,24,23,2023-03-01T01:06:15Z,1500000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628384, 201942]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2005.0,1.0,0.0,DeRozan,201942.0
152,PT11M24.00S,2023-03-01T01:06:30.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,24,24,2023-03-01T01:06:30Z,1520000,False,,,0,,D. DeRozan Free Throw 1 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
153,PT11M24.00S,2023-03-01T01:06:44.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,24,25,2023-03-01T01:06:44Z,1530000,False,,,0,,D. DeRozan Free Throw 2 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
154,PT10M59.00S,2023-03-01T01:07:11.5Z,2,REGULAR,3pt,Jump Shot,[],1630567,9.149145860709593,96.07843137254902,1610612761,27,25,2023-03-01T01:07:17Z,1540000,False,-230.0,34.0,1,left,S. Barnes 3PT step back (3 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,,,,,,,,,,,,,,,,,
155,PT10M39.00S,2023-03-01T01:07:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,87.72996057818659,57.59803921568627,1610612741,27,27,2023-03-01T01:07:40Z,1550000,False,38.0,63.0,1,right,C. White 7' driving floating Jump Shot (2 PTS),[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,2.0,,,,,,,,,,,,,,,,,
156,PT10M22.00S,2023-03-01T01:07:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.488173455978973,70.58823529411765,1610612761,27,27,2023-03-01T01:07:53Z,1560000,False,-103.0,243.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
157,PT10M20.00S,2023-03-01T01:07:50.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,27,27,2023-03-01T01:07:53Z,1570000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,156.0,,,,,,,,
159,PT10M04.00S,2023-03-01T01:08:14.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.42247043363994,36.51960784313725,1610612741,27,27,2023-03-01T01:08:18Z,1590000,False,-67.0,122.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.95,Missed,,,,,,,,,,,,,,,,,,
160,PT10M02.00S,2023-03-01T01:08:16.4Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,27,27,2023-03-01T01:08:18Z,1600000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,159.0,4.0,3.0,1.0,,,,,
161,PT09M51.00S,2023-03-01T01:08:26.9Z,2,REGULAR,3pt,Jump Shot,[],201152,6.258212877792378,96.81372549019608,1610612761,30,27,2023-03-01T01:08:31Z,1610000,False,-234.0,6.0,1,left,T. Young 3PT  (3 PTS) (O. Anunoby 1 AST),"[201152, 1628384]",1610612761.0,TOR,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,23.42,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
163,PT09M32.00S,2023-03-01T01:08:45.9Z,2,REGULAR,3pt,Jump Shot,[],1630245,93.24901445466492,3.431372549019608,1610612741,30,27,2023-03-01T01:08:50Z,1630000,False,-233.0,11.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
164,PT09M29.00S,2023-03-01T01:08:48.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,30,27,2023-03-01T01:08:50Z,1640000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,163.0,2.0,2.0,0.0,,,,,
165,PT09M20.00S,2023-03-01T01:08:58.4Z,2,REGULAR,2pt,Jump Shot,[],1630567,6.1268068331143235,23.52941176470588,1610612761,30,27,2023-03-01T01:09:04Z,1650000,False,132.0,5.0,1,left,MISS S. Barnes 13' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,13.25,Missed,,,,,,,,,,,,,,,,,,
166,PT09M17.00S,2023-03-01T01:09:01.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,30,27,2023-03-01T01:09:04Z,1660000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,165.0,2.0,2.0,0.0,,,,,
167,PT09M08.00S,2023-03-01T01:09:10.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,71.69842312746385,12.990196078431374,1610612741,30,27,2023-03-01T01:09:15Z,1670000,False,-185.0,214.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,28.25,Missed,,,,,,,,,,,,,,,,,,
168,PT09M04.00S,2023-03-01T01:09:14.6Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,30,27,2023-03-01T01:09:15Z,1680000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,167.0,5.0,4.0,1.0,,,,,
169,PT08M54.00S,2023-03-01T01:09:26.6Z,2,REGULAR,foul,offensive,[],1628384,,,1610612761,30,27,2023-03-01T01:09:35Z,1690000,False,,,0,,O. Anunoby charge offensive FOUL (2 PF),"[1628384, 201942]",1610612761.0,TOR,charge,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2005.0,2.0,0.0,DeRozan,201942.0
171,PT08M54.00S,2023-03-01T01:09:26.6Z,2,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,30,27,2023-03-01T01:09:26Z,1710000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,2005.0,,,,
