actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT05M10.00S,2022-12-04T01:26:14.3Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,24,12,2022-12-04T01:26:14Z,900000,False,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
91,PT04M57.00S,2022-12-04T01:26:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,7.703679369250986,44.36274509803921,1610612753,24,14,2022-12-04T01:26:53Z,910000,False,28.0,20.0,1,left,C. Anthony driving finger roll Layup (2 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,3.45,Made,2.0,,,,,,,,,,,,,,
92,PT04M43.00S,2022-12-04T01:26:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.5407358738502,58.08823529411765,1610612761,24,14,2022-12-04T01:27:27Z,920000,False,40.0,27.0,1,right,MISS F. VanVleet driving reverse Layup,[1627832],1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,4.86,Missed,,,,,,,,,,,,,,,
93,PT04M41.00S,2022-12-04T01:26:45.6Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,24,14,2022-12-04T01:27:07Z,930000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,92.0,4.0,2.0,2.0,,
94,PT04M37.00S,2022-12-04T01:26:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,70.77858081471747,74.26470588235294,1610612761,24,14,2022-12-04T01:26:54Z,940000,False,121.0,222.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,25.32,Missed,,,,,,,,,,,,,,,
95,PT04M34.00S,2022-12-04T01:26:52.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,24,14,2022-12-04T01:26:54Z,950000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,
96,PT04M22.00S,2022-12-04T01:27:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,6.783837056504599,51.470588235294116,1610612753,24,16,2022-12-04T01:27:10Z,960000,False,-7.0,11.0,1,left,B. Bol driving Layup (2 PTS),[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,1.35,Made,2.0,,,,,,,,,,,,,,
97,PT04M02.00S,2022-12-04T01:27:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.47371879106439,49.50980392156863,1610612761,26,16,2022-12-04T01:27:32Z,970000,False,-2.0,112.0,1,right,P. Siakam 11' driving floating Jump Shot (6 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,11.22,Made,6.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,
99,PT04M02.00S,2022-12-04T01:27:30.3Z,1,REGULAR,foul,personal,['1freethrow'],1630175,,,1610612761,26,16,2022-12-04T01:27:36Z,990000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Siakam 1 FT),"[1630175, 1627783]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627519.0,1.0,0.0,Siakam,1627783.0,,,,,,
101,PT04M02.00S,2022-12-04T01:27:49.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,26,16,2022-12-04T01:31:03Z,1010000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M02.00S,2022-12-04T01:27:49.5Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,26,16,2022-12-04T01:31:03Z,1020000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2022-12-04T01:28:11.5Z,1,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,27,16,2022-12-04T01:28:11Z,1030000,False,,,0,,P. Siakam Free Throw 1 of 1 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
104,PT03M48.00S,2022-12-04T01:28:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,8.09789750328515,49.01960784313725,1610612753,27,18,2022-12-04T01:28:33Z,1040000,False,5.0,24.0,1,left,B. Bol cutting finger roll Layup (4 PTS) (C. Anthony 1 AST),"[1629626, 1630175]",1610612753.0,ORL,cutting finger roll,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,2.41,Made,4.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,
106,PT03M30.00S,2022-12-04T01:28:49.0Z,1,REGULAR,turnover,traveling,[],1628449,,,1610612761,27,18,2022-12-04T01:28:55Z,1060000,False,,,0,,C. Boucher traveling TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,2003.0,,,,,,,,,,
108,PT03M16.00S,2022-12-04T01:30:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629626,10.200394218134035,45.588235294117645,1610612753,27,20,2022-12-04T01:30:27Z,1080000,False,22.0,43.0,1,left,B. Bol driving finger roll Layup (6 PTS) (C. Anthony 2 AST),"[1629626, 1630175]",1610612753.0,ORL,driving finger roll,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,4.87,Made,6.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,
110,PT02M53.00S,2022-12-04T01:30:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,92.59198423127464,50.245098039215684,1610612761,29,20,2022-12-04T01:30:50Z,1100000,False,1.0,17.0,1,right,C. Boucher cutting Layup (2 PTS) (O. Anunoby 2 AST),"[1628449, 1628384]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1.71,Made,2.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,,
112,PT02M38.00S,2022-12-04T01:31:00.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,23.866622864651774,69.11764705882352,1610612753,29,20,2022-12-04T01:31:06Z,1120000,False,-96.0,172.0,1,left,MISS P. Banchero 19' Jump Shot - blocked,"[1631094, 1628449]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,19.66,Missed,,,,,,,,,,,,,,Boucher,1628449.0
113,PT02M38.00S,2022-12-04T01:31:00.4Z,1,REGULAR,block,,[],1628449,,,1610612753,29,20,2022-12-04T01:31:03Z,1130000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
114,PT02M35.00S,2022-12-04T01:31:03.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,29,20,2022-12-04T01:31:06Z,1140000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,
115,PT02M27.00S,2022-12-04T01:31:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,81.15965834428384,43.872549019607845,1610612761,29,20,2022-12-04T01:31:18Z,1150000,False,-31.0,125.0,1,right,MISS G. Trent Jr. 12' turnaround fadeaway Shot,[1629018],1610612761.0,TOR,turnaround fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,12.83,Missed,,,,,,,,,,,,,,,
116,PT02M24.00S,2022-12-04T01:31:14.8Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,29,20,2022-12-04T01:31:18Z,1160000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,
117,PT02M22.00S,2022-12-04T01:31:16.5Z,1,REGULAR,turnover,lost ball,[],1629626,,,1610612753,29,20,2022-12-04T01:31:21Z,1170000,False,,,0,,B. Bol lost ball TURNOVER (3 TO),"[1629626, 1628449]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,3.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,
118,PT02M22.00S,2022-12-04T01:31:16.5Z,1,REGULAR,steal,,[],1628449,,,1610612761,29,20,2022-12-04T01:31:19Z,1180000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M22.00S,2022-12-04T01:31:25.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629626,,,1610612761,29,20,2022-12-04T01:34:06Z,1200000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Boucher 2 FT),"[1629626, 1628449]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Boucher,1628449.0,,,,,,
122,PT02M22.00S,2022-12-04T01:31:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,29,20,2022-12-04T01:31:33Z,1220000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,29,20,2022-12-04T01:34:04Z,1230000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,29,20,2022-12-04T01:34:04Z,1240000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,out,[],1631094,,,1610612761,29,20,2022-12-04T01:34:04Z,1250000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,out,[],1629626,,,1610612761,29,20,2022-12-04T01:34:04Z,1260000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,29,20,2022-12-04T01:34:04Z,1270000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,in,[],1627823,,,1610612761,29,20,2022-12-04T01:34:04Z,1280000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,in,[],1629021,,,1610612761,29,20,2022-12-04T01:34:04Z,1290000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M22.00S,2022-12-04T01:31:34.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612761,29,20,2022-12-04T01:34:04Z,1300000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M22.00S,2022-12-04T01:34:19.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628449,,,1610612761,29,20,2022-12-04T01:34:19Z,1310000,False,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
132,PT02M22.00S,2022-12-04T01:34:19.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,29,20,2022-12-04T01:34:19Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,
133,PT02M22.00S,2022-12-04T01:34:34.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628449,,,1610612761,30,20,2022-12-04T01:34:34Z,1330000,False,,,0,,C. Boucher Free Throw 2 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
134,PT01M58.00S,2022-12-04T01:35:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629021,7.046649145860711,96.81372549019608,1610612753,30,20,2022-12-04T01:35:05Z,1340000,False,-234.0,14.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,23.45,Missed,,,,,,,,,,,,,,,
135,PT01M55.00S,2022-12-04T01:35:03.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,30,20,2022-12-04T01:35:05Z,1350000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,134.0,2.0,2.0,0.0,,
136,PT01M49.00S,2022-12-04T01:35:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,84.70762155059133,95.83333333333334,1610612761,30,20,2022-12-04T01:35:13Z,1360000,False,229.0,91.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right,,,,24.67,Missed,,,,,,,,,,,,,,,
137,PT01M46.00S,2022-12-04T01:35:12.2Z,1,REGULAR,rebound,defensive,[],1631216,,,1610612753,30,20,2022-12-04T01:35:13Z,1370000,False,,,0,,C. Houstan REBOUND (Off:0 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,
138,PT01M37.00S,2022-12-04T01:35:21.8Z,1,REGULAR,3pt,Jump Shot,[],1631216,6.915243101182654,2.450980392156863,1610612753,30,20,2022-12-04T01:35:27Z,1380000,False,238.0,13.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,23.8,Missed,,,,,,,,,,,,,,,
139,PT01M34.00S,2022-12-04T01:35:24.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,30,20,2022-12-04T01:35:27Z,1390000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,138.0,5.0,3.0,2.0,,
140,PT01M29.00S,2022-12-04T01:35:29.5Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,30,20,2022-12-04T01:35:33Z,1400000,False,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1630532]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,1.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
141,PT01M29.00S,2022-12-04T01:35:29.5Z,1,REGULAR,steal,,[],1630532,,,1610612753,30,20,2022-12-04T01:35:31Z,1410000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M16.00S,2022-12-04T01:35:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,7.5722733245729295,52.20588235294118,1610612753,30,20,2022-12-04T01:36:49Z,1420000,False,-11.0,19.0,1,left,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.17,Missed,,,,,,,,,,,,,,,
143,PT01M12.00S,2022-12-04T01:35:46.7Z,1,REGULAR,rebound,offensive,[],1631216,,,1610612753,30,20,2022-12-04T01:36:49Z,1430000,False,,,0,,C. Houstan REBOUND (Off:1 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,142.0,3.0,2.0,1.0,,
144,PT01M12.00S,2022-12-04T01:35:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631216,5.590000152587891,50.0,1610612753,30,20,2022-12-04T01:35:46Z,1440000,False,0.0,0.0,1,left,MISS C. Houstan tip Layup,[1631216],1610612753.0,ORL,tip,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
145,PT01M11.00S,2022-12-04T01:35:46.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,30,20,2022-12-04T01:35:46Z,1450000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,144.0,6.0,4.0,2.0,,
146,PT01M01.00S,2022-12-04T01:35:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,92.85479632063075,45.83333333333333,1610612761,32,20,2022-12-04T01:36:04Z,1460000,False,-21.0,15.0,1,right,O. Anunoby driving floating bank Jump Shot (11 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,driving floating bank,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,2.55,Made,11.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,
148,PT00M39.60S,2022-12-04T01:36:20.9Z,1,REGULAR,3pt,Jump Shot,[],1630175,26.49474375821288,83.33333333333334,1610612753,32,20,2022-12-04T01:36:26Z,1480000,False,-167.0,197.0,1,left,MISS C. Anthony 25' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
149,PT00M37.60S,2022-12-04T01:36:22.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,20,2022-12-04T01:36:26Z,1490000,False,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,148.0,7.0,5.0,2.0,,
150,PT00M29.60S,2022-12-04T01:36:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.72339027595268,52.94117647058824,1610612761,34,20,2022-12-04T01:36:37Z,1500000,False,15.0,16.0,1,right,O. Anunoby driving Layup (13 PTS) (C. Boucher 1 AST),"[1628384, 1628449]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,2.17,Made,13.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,
152,PT00M08.80S,2022-12-04T01:36:54.9Z,1,REGULAR,2pt,Jump Shot,[],203082,20.45006570302234,62.745098039215684,1610612753,34,22,2022-12-04T01:37:07Z,1520000,False,-64.0,140.0,1,left,T. Ross 15' pullup Jump Shot (2 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,8-16 Center,,,,15.35,Made,2.0,,,,,,,,,,,,,,
153,PT00M01.80S,2022-12-04T01:37:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,87.07293035479631,45.83333333333333,1610612761,36,22,2022-12-04T01:37:14Z,1530000,False,-21.0,69.0,1,right,S. Barnes 7' turnaround Jump Shot (9 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.21,Made,9.0,,,,,,,,,,,,,,
154,PT00M00.00S,2022-12-04T01:37:19.3Z,1,REGULAR,period,end,[],0,,,1610612753,36,22,2022-12-04T01:37:19Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-12-04T01:37:45.5Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612753,36,22,2022-12-04T01:39:43Z,1550000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-04T01:37:45.5Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612753,36,22,2022-12-04T01:39:43Z,1560000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-04T01:37:45.5Z,2,REGULAR,substitution,in,['startperiod'],1630625,,,1610612753,36,22,2022-12-04T01:39:43Z,1570000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-04T01:37:45.5Z,2,REGULAR,substitution,in,['startperiod'],201152,,,1610612753,36,22,2022-12-04T01:39:43Z,1580000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-04T01:40:00.3Z,2,REGULAR,period,start,[],0,,,1610612761,36,22,2022-12-04T01:40:00Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M45.00S,2022-12-04T01:40:15.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.70499342969777,58.333333333333336,1610612761,36,22,2022-12-04T01:40:20Z,1600000,False,42.0,260.0,1,right,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,26.38,Missed,,,,,,,,,,,,,,,
161,PT11M42.00S,2022-12-04T01:40:18.0Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,36,22,2022-12-04T01:40:20Z,1610000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,
162,PT11M42.00S,2022-12-04T01:40:20.9Z,2,REGULAR,foul,personal,[],201152,,,1610612753,36,22,2022-12-04T01:40:28Z,1620000,False,,,0,,T. Young personal FOUL (1 PF),"[201152, 1629021]",1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627519.0,1.0,0.0,Wagner,1629021.0,,,,,,
164,PT11M24.00S,2022-12-04T01:40:50.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,6.783837056504599,2.450980392156863,1610612753,36,22,2022-12-04T01:40:54Z,1640000,False,238.0,11.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,23.8,Missed,,,,,,,,,,,,,,,
165,PT11M22.00S,2022-12-04T01:40:52.2Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,36,22,2022-12-04T01:40:54Z,1650000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,164.0,1.0,1.0,0.0,,
166,PT11M02.00S,2022-12-04T01:41:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,91.80354796320631,43.872549019607845,1610612761,38,22,2022-12-04T01:42:06Z,1660000,False,-31.0,25.0,1,right,O. Anunoby driving Layup (15 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,3.92,Made,15.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,
168,PT11M02.00S,2022-12-04T01:41:28.2Z,2,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612761,38,22,2022-12-04T01:41:33Z,1680000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1629021, 1628384]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627519.0,1.0,0.0,Anunoby,1628384.0,,,,,,
170,PT11M02.00S,2022-12-04T01:41:44.2Z,2,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,39,22,2022-12-04T01:41:44Z,1700000,False,,,0,,O. Anunoby Free Throw 1 of 1 (16 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
171,PT10M48.00S,2022-12-04T01:42:00.9Z,2,REGULAR,2pt,Jump Shot,[],203082,25.57490144546649,63.23529411764706,1610612753,39,24,2022-12-04T01:42:07Z,1710000,False,-66.0,188.0,1,left,T. Ross 19' pullup Jump Shot (4 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left Center,,,,19.92,Made,4.0,,,,,,,,,,,,,,
172,PT10M30.00S,2022-12-04T01:42:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.43561103810775,20.34313725490196,1610612761,39,24,2022-12-04T01:42:23Z,1720000,False,-148.0,216.0,1,right,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.2,Missed,,,,,,,,,,,,,,,
