actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
167,PT09M38.00S,2023-04-09T17:36:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203086,91.93495400788436,57.107843137254896,1610612749,39,32,2023-04-09T17:37:00Z,1670000,False,36.0,23.0,1,right,M. Leonard cutting Layup (5 PTS) (J. Crowder 3 AST),"[203086, 203109]",1610612749.0,MIL,cutting,,,Leonard,M. Leonard,,,,,Restricted Area,0-8 Center,4.25,Made,5.0,,,,,,,J. Crowder,203109.0,3.0,,,,,,,,
169,PT09M25.00S,2023-04-09T17:37:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,11.645860709592641,51.470588235294116,1610612761,41,32,2023-04-09T17:37:17Z,1690000,False,-7.0,57.0,1,left,C. Boucher driving floating bank Jump Shot (2 PTS) (D. Banton 2 AST),"[1628449, 1630625]",1610612761.0,TOR,driving floating bank,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,2.0,,,,,,,D. Banton,1630625.0,2.0,,,,,,,,
171,PT09M07.00S,2023-04-09T17:37:26.2Z,2,REGULAR,turnover,lost ball,[],1628975,,,1610612749,41,32,2023-04-09T17:37:30Z,1710000,False,,,0,,J. Carter lost ball TURNOVER (1 TO),"[1628975, 1628449]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,1.0,,,,,,,,,,,,,,Boucher,1628449.0
172,PT09M07.00S,2023-04-09T17:37:26.2Z,2,REGULAR,steal,,[],1628449,,,1610612761,41,32,2023-04-09T17:37:28Z,1720000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
173,PT09M07.00S,2023-04-09T17:37:31.0Z,2,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612761,41,32,2023-04-09T17:37:50Z,1730000,False,,,0,,J. Carter transition take personal FOUL (1 PF) (Boucher 1 FT),"[1628975, 1628449]",1610612749.0,MIL,transition take,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,1179.0,,,,,,,,,1.0,0.0,Boucher,1628449.0,,,,
175,PT09M07.00S,2023-04-09T17:37:55.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628449,,,1610612761,42,32,2023-04-09T17:37:55Z,1750000,False,,,0,,C. Boucher transition take Free Throw 1 of 1 (3 PTS),[1628449],1610612761.0,TOR,transition take,,,Boucher,C. Boucher,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
176,PT08M54.00S,2023-04-09T17:38:19.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630625,11.514454664914586,43.627450980392155,1610612761,44,32,2023-04-09T17:38:25Z,1760000,False,32.0,56.0,1,left,D. Banton 6' driving Hook (6 PTS),[1630625],1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,6.0,,,,,,,,,,,,,,,,,
177,PT08M41.00S,2023-04-09T17:38:33.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,91.40932982917214,78.43137254901961,1610612749,44,34,2023-04-09T17:38:38Z,1770000,False,142.0,28.0,1,right,B. Portis 14' driving floating Jump Shot (14 PTS) (J. Carter 2 AST),"[1626171, 1628975]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,14.5,Made,14.0,,,,,,,J. Carter,1628975.0,2.0,,,,,,,,
180,PT08M25.00S,2023-04-09T17:38:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,18.74178712220762,48.03921568627451,1610612761,46,34,2023-04-09T17:38:54Z,1790000,False,10.0,124.0,1,left,W. Barton 12' turnaround Jump Shot (4 PTS) (D. Banton 3 AST),"[203115, 1630625]",1610612761.0,TOR,turnaround,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,12.41,Made,4.0,,,,,,,D. Banton,1630625.0,3.0,,,,,,,,
182,PT08M06.00S,2023-04-09T17:39:08.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,88.91261498028909,20.34313725490196,1610612749,46,34,2023-04-09T17:39:14Z,1810000,False,-148.0,52.0,1,right,MISS B. Portis 15' fadeaway Shot,[1626171],1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.71,Missed,,,,,,,,,,,,,,,,,,
183,PT08M03.00S,2023-04-09T17:39:11.2Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612761,46,34,2023-04-09T17:39:14Z,1820000,False,,,0,,C. Koloko REBOUND (Off:0 Def:3),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,,,
184,PT07M58.00S,2023-04-09T17:39:18.4Z,2,REGULAR,foul,personal,['2freethrow'],203086,,,1610612761,46,34,2023-04-09T17:39:31Z,1830000,False,,,0,,M. Leonard shooting personal FOUL (1 PF) (Banton 2 FT),"[203086, 1630625]",1610612749.0,MIL,shooting,,,Leonard,M. Leonard,,,,,Restricted Area,0-8 Center,,,,1626302.0,,,,,,,,,1.0,0.0,Banton,1630625.0,,,,
186,PT07M58.00S,2023-04-09T17:39:47.2Z,2,REGULAR,freethrow,1 of 2,[],1630625,,,1610612761,46,34,2023-04-09T17:39:47Z,1850000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT07M58.00S,2023-04-09T17:39:47.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,46,34,2023-04-09T17:39:47Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,
188,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,out,[],203086,,,1610612761,46,34,2023-04-09T17:40:04Z,1870000,False,,,0,,SUB out: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,in,[],202083,,,1610612761,46,34,2023-04-09T17:40:04Z,1880000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,out,[],203115,,,1610612761,46,34,2023-04-09T17:40:17Z,1890000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,out,[],1631132,,,1610612761,46,34,2023-04-09T17:40:17Z,1900000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,46,34,2023-04-09T17:40:17Z,1910000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M58.00S,2023-04-09T17:39:52.5Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,46,34,2023-04-09T17:40:17Z,1920000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M58.00S,2023-04-09T17:40:32.8Z,2,REGULAR,freethrow,2 of 2,[],1630625,,,1610612761,47,34,2023-04-09T17:40:32Z,1930000,False,,,0,,D. Banton Free Throw 2 of 2 (7 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
195,PT07M40.00S,2023-04-09T17:40:51.6Z,2,REGULAR,3pt,Jump Shot,[],202083,94.69448094612353,5.147058823529411,1610612749,47,34,2023-04-09T17:40:56Z,1940000,False,-224.0,-3.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
196,PT07M36.00S,2023-04-09T17:40:55.6Z,2,REGULAR,rebound,defensive,[],1631199,,,1610612761,47,34,2023-04-09T17:40:56Z,1950000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:1),[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Left Corner 3,24+ Left,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,
197,PT07M24.00S,2023-04-09T17:41:07.2Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612761,47,34,2023-04-09T17:41:12Z,1960000,False,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 203109]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,2.0,,,,,,,,,,,,,,Crowder,203109.0
198,PT07M24.00S,2023-04-09T17:41:07.2Z,2,REGULAR,steal,,[],203109,,,1610612749,47,34,2023-04-09T17:41:09Z,1970000,False,,,0,,J. Crowder STEAL (1 STL),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
199,PT07M15.00S,2023-04-09T17:41:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204060,67.62483574244416,34.80392156862745,1610612749,47,34,2023-04-09T17:43:39Z,1980000,False,-76.0,252.0,1,right,MISS J. Ingles 26' step back 3PT,[204060],1610612749.0,MIL,step back,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
200,PT07M12.00S,2023-04-09T17:41:19.1Z,2,REGULAR,rebound,defensive,[],1631199,,,1610612761,47,34,2023-04-09T17:41:20Z,1990000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:2),[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,,,
201,PT07M03.00S,2023-04-09T17:41:29.0Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612761,47,34,2023-04-09T17:41:35Z,2000000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Trent Jr. 2 FT),"[1628975, 1629018]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,1179.0,,,,,,,,,2.0,0.0,Trent Jr.,1629018.0,,,,
203,PT07M03.00S,2023-04-09T17:41:54.8Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,48,34,2023-04-09T17:41:54Z,2020000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (15 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
204,PT07M03.00S,2023-04-09T17:42:07.5Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,49,34,2023-04-09T17:42:07Z,2030000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (16 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
205,PT06M49.00S,2023-04-09T17:42:22.7Z,2,REGULAR,3pt,Jump Shot,[],203109,94.56307490144546,2.941176470588235,1610612749,49,37,2023-04-09T17:42:26Z,2040000,False,-235.0,-1.0,1,right,J. Crowder 3PT  (3 PTS) (J. Ingles 5 AST),"[203109, 204060]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,23.53,Made,3.0,,,,,,,J. Ingles,204060.0,5.0,,,,,,,,
207,PT06M26.00S,2023-04-09T17:42:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.389618922470433,53.431372549019606,1610612761,51,37,2023-04-09T17:42:51Z,2060000,False,-17.0,8.0,1,left,D. Banton Layup (9 PTS) (P. Achiuwa 1 AST),"[1630625, 1630173]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.88,Made,9.0,,,,,,,P. Achiuwa,1630173.0,1.0,,,,,,,,
209,PT06M15.00S,2023-04-09T17:42:56.9Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612749,51,37,2023-04-09T17:43:00Z,2080000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1628449]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,2.0,,,,,,,,,,,,,,Boucher,1628449.0
210,PT06M15.00S,2023-04-09T17:42:56.9Z,2,REGULAR,steal,,[],1628449,,,1610612761,51,37,2023-04-09T17:42:59Z,2090000,False,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
211,PT06M10.00S,2023-04-09T17:43:01.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631199,18.610381077529567,6.372549019607843,1610612761,51,37,2023-04-09T17:43:09Z,2100000,False,218.0,122.0,1,left,MISS R. Harper Jr. 25' running 3PT,[1631199],1610612761.0,TOR,running,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
212,PT06M09.00S,2023-04-09T17:43:06.3Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,51,37,2023-04-09T17:43:06Z,2110000,False,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,211.0,1.0,0.0,1.0,,,,,,,,,,,
213,PT06M09.00S,2023-04-09T17:43:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,53,37,2023-04-09T17:43:06Z,2120000,False,0.0,0.0,1,left,C. Boucher putback Layup (5 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
214,PT06M09.00S,2023-04-09T17:43:12.2Z,2,REGULAR,foul,personal,['1freethrow'],203109,,,1610612761,53,37,2023-04-09T17:45:52Z,2130000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Boucher 1 FT),"[203109, 1628449]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,101284.0,,,,,,,,,1.0,0.0,Boucher,1628449.0,,,,
216,PT06M09.00S,2023-04-09T17:43:21.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,53,37,2023-04-09T17:43:25Z,2150000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,out,[],1631199,,,1610612761,53,37,2023-04-09T17:45:48Z,2160000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,53,37,2023-04-09T17:45:48Z,2170000,False,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,out,[],204060,,,1610612761,53,37,2023-04-09T17:45:48Z,2180000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612761,53,37,2023-04-09T17:45:48Z,2190000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,in,[],1630201,,,1610612761,53,37,2023-04-09T17:45:48Z,2200000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,53,37,2023-04-09T17:45:48Z,2210000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,in,[],1630699,,,1610612761,53,37,2023-04-09T17:45:48Z,2220000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M09.00S,2023-04-09T17:43:23.4Z,2,REGULAR,substitution,in,[],203648,,,1610612761,53,37,2023-04-09T17:45:48Z,2230000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M09.00S,2023-04-09T17:46:13.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628449,,,1610612761,54,37,2023-04-09T17:46:13Z,2240000,False,,,0,,C. Boucher Free Throw 1 of 1 (6 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
226,PT05M47.00S,2023-04-09T17:46:36.7Z,2,REGULAR,3pt,Jump Shot,[],203109,67.36202365308804,70.58823529411765,1610612749,54,37,2023-04-09T17:46:40Z,2250000,False,103.0,254.0,1,right,MISS J. Crowder 27' pullup 3PT,[203109],1610612749.0,MIL,pullup,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
227,PT05M44.00S,2023-04-09T17:46:39.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,54,37,2023-04-09T17:46:40Z,2260000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,,
228,PT05M37.00S,2023-04-09T17:46:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.258212877792378,45.83333333333333,1610612761,54,37,2023-04-09T17:46:51Z,2270000,False,21.0,6.0,1,left,MISS P. Achiuwa driving finger roll Layup,[1630173],1610612761.0,TOR,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
229,PT05M34.00S,2023-04-09T17:46:50.1Z,2,REGULAR,rebound,defensive,[],203109,,,1610612749,54,37,2023-04-09T17:46:51Z,2280000,False,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,
230,PT05M28.00S,2023-04-09T17:46:55.1Z,2,REGULAR,3pt,Jump Shot,[],203109,69.85873850197109,71.07843137254902,1610612749,54,40,2023-04-09T17:46:59Z,2290000,False,105.0,231.0,1,right,J. Crowder 25' 3PT  (6 PTS) (J. Carter 3 AST),"[203109, 1628975]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,25.37,Made,6.0,,,,,,,J. Carter,1628975.0,3.0,,,,,,,,
232,PT05M09.00S,2023-04-09T17:47:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630173,15.062417871222076,94.36274509803921,1610612761,54,40,2023-04-09T17:47:18Z,2310000,False,-222.0,89.0,1,left,MISS P. Achiuwa step back 3PT,[1630173],1610612761.0,TOR,step back,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
233,PT05M06.00S,2023-04-09T17:47:17.3Z,2,REGULAR,rebound,defensive,[],203109,,,1610612749,54,40,2023-04-09T17:47:18Z,2320000,False,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,,,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,
234,PT05M00.00S,2023-04-09T17:47:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,73.14388961892247,16.176470588235293,1610612749,54,43,2023-04-09T17:47:31Z,2330000,False,-169.0,200.0,1,right,J. Carter 26' 3PT step back (3 PTS),[1628975],1610612749.0,MIL,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.18,Made,3.0,,,,,,,,,,,,,,,,,
235,PT04M43.00S,2023-04-09T17:47:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,8.754927726675426,39.46078431372549,1610612761,54,43,2023-04-09T17:48:25Z,2340000,False,53.0,30.0,1,left,MISS M. Flynn 6' driving Layup,[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,,,,,,,,,,
236,PT04M41.00S,2023-04-09T17:47:43.0Z,2,REGULAR,rebound,defensive,[],203648,,,1610612749,54,43,2023-04-09T17:47:44Z,2350000,False,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,
237,PT04M38.00S,2023-04-09T17:47:46.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630699,72.48685939553219,20.098039215686274,1610612749,54,43,2023-04-09T17:47:52Z,2360000,False,-150.0,206.0,1,right,MISS M. Beauchamp 25' running 3PT,[1630699],1610612749.0,MIL,running,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
238,PT04M34.00S,2023-04-09T17:47:50.0Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,54,43,2023-04-09T17:47:52Z,2370000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,
239,PT04M27.00S,2023-04-09T17:47:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630201,6.915243101182654,95.09803921568627,1610612761,54,43,2023-04-09T17:48:01Z,2380000,False,-225.0,13.0,1,left,MISS M. Flynn 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
240,PT04M23.00S,2023-04-09T17:48:00.2Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,54,43,2023-04-09T17:48:01Z,2390000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,
241,PT04M16.00S,2023-04-09T17:48:11.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,54,43,2023-04-09T17:48:11Z,2400000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,out,[],1628449,,,1610612749,54,43,2023-04-09T17:50:27Z,2410000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,54,43,2023-04-09T17:50:27Z,2420000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,out,[],203109,,,1610612749,54,43,2023-04-09T17:50:27Z,2430000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612749,54,43,2023-04-09T17:50:27Z,2440000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,in,[],1629623,,,1610612749,54,43,2023-04-09T17:50:27Z,2450000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M16.00S,2023-04-09T17:48:13.3Z,2,REGULAR,substitution,in,[],201609,,,1610612749,54,43,2023-04-09T17:50:27Z,2460000,False,,,0,,SUB in: G. Dragic,[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M08.00S,2023-04-09T17:51:12.3Z,2,REGULAR,3pt,Jump Shot,[],202083,67.49342969776609,59.55882352941176,1610612749,54,43,2023-04-09T17:51:17Z,2470000,False,48.0,253.0,1,right,MISS W. Matthews 25' bank 3PT,[202083],1610612749.0,MIL,bank,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
249,PT04M05.00S,2023-04-09T17:51:15.3Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,54,43,2023-04-09T17:51:17Z,2480000,False,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,248.0,4.0,2.0,2.0,,,,,,,,,,,
