actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M15.00S,2023-01-22T23:25:15.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627783,92.9862023653088,51.470588235294116,1610612761,25,17,2023-01-22T23:25:24Z,880000,False,7.0,13.0,1,right,P. Siakam running DUNK (7 PTS) (T. Young 1 AST),"[1627783, 201152]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.53,,,,,T. Young,201152.0,1.0,,,,,
90,PT04M05.00S,2023-01-22T23:25:30.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,25,17,2023-01-22T23:25:30Z,900000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M05.00S,2023-01-22T23:25:32.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612752,25,17,2023-01-22T23:27:42Z,910000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M05.00S,2023-01-22T23:25:32.3Z,1,REGULAR,substitution,out,[],1630579,,,1610612752,25,17,2023-01-22T23:27:42Z,920000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2023-01-22T23:25:32.3Z,1,REGULAR,substitution,in,[],1627823,,,1610612752,25,17,2023-01-22T23:27:42Z,930000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M05.00S,2023-01-22T23:25:32.3Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,25,17,2023-01-22T23:27:42Z,940000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M00.00S,2023-01-22T23:28:24.6Z,1,REGULAR,2pt,Jump Shot,[],1628973,21.50131406044678,68.87254901960785,1610612752,25,17,2023-01-22T23:28:31Z,950000,False,-94.0,150.0,1,left,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.69,,,,,,,,,,,,
96,PT03M58.00S,2023-01-22T23:28:26.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,25,17,2023-01-22T23:28:31Z,960000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT03M45.00S,2023-01-22T23:28:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,92.32917214191852,64.95098039215686,1610612761,25,17,2023-01-22T23:28:49Z,970000,False,75.0,20.0,1,right,MISS P. Siakam 7' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.73,,,,,,,,,,,,
98,PT03M42.00S,2023-01-22T23:28:42.9Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,25,17,2023-01-22T23:28:42Z,980000,False,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,97.0,1.0,0.0,1.0,,,,,,,,
99,PT03M32.00S,2023-01-22T23:28:53.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,92.32917214191852,50.0,1610612761,27,17,2023-01-22T23:29:01Z,990000,False,0.0,20.0,1,right,F. VanVleet driving finger roll Layup (7 PTS),[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.96,,,,,,,,,,,,
100,PT03M17.00S,2023-01-22T23:29:07.2Z,1,REGULAR,3pt,Jump Shot,[],203944,28.203022339027594,84.80392156862744,1610612752,27,17,2023-01-22T23:29:11Z,1000000,False,-174.0,213.0,1,left,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.47,,,,,,,,,,,,
101,PT03M14.00S,2023-01-22T23:29:10.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,27,17,2023-01-22T23:29:11Z,1010000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,
102,PT03M11.00S,2023-01-22T23:29:13.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.43561103810775,72.54901960784314,1610612761,27,17,2023-01-22T23:29:20Z,1020000,False,113.0,216.0,1,right,MISS F. VanVleet 24' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.36,,,,,,,,,,,,
103,PT03M08.00S,2023-01-22T23:29:16.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,27,17,2023-01-22T23:29:20Z,1030000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,102.0,4.0,2.0,2.0,,,,,,,,
104,PT03M05.00S,2023-01-22T23:29:21.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612752,27,17,2023-01-22T23:29:33Z,1040000,False,,,0,,J. Hernangomez shooting personal FOUL (1 PF) (Randle 2 FT),"[1627823, 203944]",1610612761.0,TOR,shooting,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,200834.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
106,PT03M05.00S,2023-01-22T23:29:56.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612752,27,17,2023-01-22T23:29:56Z,1060000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
107,PT03M05.00S,2023-01-22T23:29:56.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,27,17,2023-01-22T23:29:56Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,
108,PT03M05.00S,2023-01-22T23:29:57.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612752,27,17,2023-01-22T23:30:03Z,1080000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M05.00S,2023-01-22T23:29:57.4Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,27,17,2023-01-22T23:30:03Z,1090000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M05.00S,2023-01-22T23:29:57.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612752,27,17,2023-01-22T23:30:03Z,1100000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2023-01-22T23:29:57.4Z,1,REGULAR,substitution,in,[],203095,,,1610612752,27,17,2023-01-22T23:30:03Z,1110000,False,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2023-01-22T23:30:26.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612752,27,18,2023-01-22T23:30:26Z,1120000,False,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
113,PT02M47.00S,2023-01-22T23:30:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630567,90.88370565045992,4.166666666666666,1610612761,30,18,2023-01-22T23:30:50Z,1130000,False,-229.0,33.0,1,right,S. Barnes 3PT  (3 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.16,,,,,,,,,,,,
115,PT02M32.00S,2023-01-22T23:31:01.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,7.966491458607096,48.77450980392157,1610612752,30,20,2023-01-22T23:31:07Z,1150000,False,6.0,22.0,1,left,J. Randle driving DUNK (8 PTS) (J. Brunson 1 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.32,,,,,J. Brunson,1628973.0,1.0,,,,,
117,PT02M18.00S,2023-01-22T23:31:14.4Z,1,REGULAR,2pt,Jump Shot,[],1627832,76.95466491458606,51.470588235294116,1610612761,32,20,2023-01-22T23:31:21Z,1170000,False,7.0,164.0,1,right,F. VanVleet 16' pullup Jump Shot (9 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,Made,9.0,16.43,,,,,,,,,,,,
118,PT01M59.00S,2023-01-22T23:31:34.0Z,1,REGULAR,3pt,Jump Shot,[],1629656,27.283180026281208,18.872549019607842,1610612752,32,20,2023-01-22T23:31:38Z,1180000,False,156.0,204.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.66,,,,,,,,,,,,
119,PT01M56.00S,2023-01-22T23:31:37.2Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,32,20,2023-01-22T23:31:37Z,1190000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,
120,PT01M51.00S,2023-01-22T23:31:43.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,10.200394218134035,57.84313725490197,1610612752,32,20,2023-01-22T23:31:50Z,1200000,False,-39.0,43.0,1,left,MISS J. Brunson fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.85,,,,,,,,,,,,
121,PT01M51.00S,2023-01-22T23:31:46.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,20,2023-01-22T23:31:46Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,120.0,,,,,,,,,,,
122,PT01M51.00S,2023-01-22T23:31:48.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,32,20,2023-01-22T23:31:56Z,1220000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,,,,
123,PT01M35.00S,2023-01-22T23:32:17.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,87.72996057818659,60.049019607843135,1610612761,32,20,2023-01-22T23:32:24Z,1230000,False,50.0,63.0,1,right,MISS F. VanVleet 8' turnaround fadeaway Shot,[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,8.04,,,,,,,,,,,,
124,PT01M32.00S,2023-01-22T23:32:20.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,32,20,2023-01-22T23:32:24Z,1240000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,
125,PT01M27.00S,2023-01-22T23:32:25.8Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,32,20,2023-01-22T23:32:30Z,1250000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 201152]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,3.0,Young,201152.0,,
126,PT01M27.00S,2023-01-22T23:32:25.8Z,1,REGULAR,steal,,[],201152,,,1610612761,32,20,2023-01-22T23:32:27Z,1260000,False,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
127,PT01M24.00S,2023-01-22T23:32:30.4Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612761,32,20,2023-01-22T23:32:43Z,1270000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1628973, 1627832]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
129,PT01M24.00S,2023-01-22T23:32:57.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627832,,,1610612761,33,20,2023-01-22T23:32:57Z,1290000,False,,,0,,F. VanVleet Free Throw 1 of 2 (10 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
130,PT01M24.00S,2023-01-22T23:32:58.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612761,33,20,2023-01-22T23:33:02Z,1300000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M24.00S,2023-01-22T23:32:58.3Z,1,REGULAR,substitution,in,[],1630540,,,1610612761,33,20,2023-01-22T23:33:02Z,1310000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M24.00S,2023-01-22T23:33:20.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627832,,,1610612761,34,20,2023-01-22T23:33:20Z,1320000,False,,,0,,F. VanVleet Free Throw 2 of 2 (11 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
133,PT01M00.00S,2023-01-22T23:33:45.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,15.850854139290407,57.35294117647059,1610612752,34,20,2023-01-22T23:33:51Z,1330000,False,-37.0,96.0,1,left,MISS I. Hartenstein 10' turnaround Hook,[1628392],1610612752.0,NYK,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.33,,,,,,,,,,,,
134,PT00M58.50S,2023-01-22T23:33:46.7Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,34,20,2023-01-22T23:33:51Z,1340000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,
135,PT00M47.50S,2023-01-22T23:33:58.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,90.75229960578186,3.6764705882352944,1610612761,34,20,2023-01-22T23:34:03Z,1350000,False,-232.0,34.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.41,,,,,,,,,,,,
136,PT00M45.00S,2023-01-22T23:34:01.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,34,20,2023-01-22T23:34:03Z,1360000,False,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,135.0,5.0,3.0,2.0,,,,,,,,
137,PT00M40.30S,2023-01-22T23:34:08.3Z,1,REGULAR,foul,offensive,[],203944,,,1610612752,34,20,2023-01-22T23:34:27Z,1370000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1628449]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,1628954.0,1.0,0.0,Boucher,1628449.0,,,,,,,,,,,,,,,
139,PT00M40.30S,2023-01-22T23:34:08.3Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612752,34,20,2023-01-22T23:34:08Z,1390000,False,,,0,,J. Randle offensive foul TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,1628954.0,,,,,,,,,,,,,,,4.0,,,,
141,PT00M40.30S,2023-01-22T23:34:16.4Z,1,REGULAR,substitution,out,[],201152,,,1610612761,34,20,2023-01-22T23:36:11Z,1395000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M40.30S,2023-01-22T23:34:16.4Z,1,REGULAR,substitution,in,[],1627783,,,1610612761,34,20,2023-01-22T23:36:11Z,1397500,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M31.50S,2023-01-22T23:36:21.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,70.45417214191852,13.993566176470587,1610612761,37,20,2023-01-22T23:36:39Z,1410000,False,-180.0,225.0,1,right,F. VanVleet 28' 3PT pullup (14 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,28.83,,,,,,,,,,,,
144,PT00M20.50S,2023-01-22T23:36:36.8Z,1,REGULAR,3pt,Jump Shot,[],1630540,32.53942181340342,30.14705882352941,1610612752,37,20,2023-01-22T23:36:42Z,1420000,False,99.0,253.0,1,left,MISS M. McBride 27' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.22,,,,,,,,,,,,
145,PT00M16.90S,2023-01-22T23:36:40.4Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,37,20,2023-01-22T23:36:40Z,1430000,False,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,144.0,6.0,3.0,3.0,,,,,,,,
146,PT00M11.80S,2023-01-22T23:36:45.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,31.61957950065703,26.715686274509803,1610612752,37,20,2023-01-22T23:36:52Z,1440000,False,116.0,245.0,1,left,MISS E. Fournier 27' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.1,,,,,,,,,,,,
147,PT00M07.60S,2023-01-22T23:36:49.7Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,37,20,2023-01-22T23:36:49Z,1450000,False,,,0,,J. Randle REBOUND (Off:4 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,146.0,7.0,3.0,4.0,,,,,,,,
148,PT00M04.20S,2023-01-22T23:36:53.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,13.222733245729303,49.754901960784316,1610612752,37,20,2023-01-22T23:37:01Z,1460000,False,1.0,72.0,1,left,MISS J. Randle 7' turnaround Hook,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.18,,,,,,,,,,,,
149,PT00M04.20S,2023-01-22T23:36:53.0Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,37,20,2023-01-22T23:38:54Z,1470000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,148.0,2.0,0.0,2.0,,,,,,,,
150,PT00M04.20S,2023-01-22T23:36:56.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,37,22,2023-01-22T23:38:50Z,1480000,False,0.0,0.0,1,left,I. Hartenstein tip Layup (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
151,PT00M01.00S,2023-01-22T23:37:00.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,69.99014454664915,24.264705882352942,1610612761,37,22,2023-01-22T23:37:35Z,1490000,False,-129.0,230.0,1,right,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.32,,,,,,,,,,,,
152,PT00M00.30S,2023-01-22T23:37:01.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,37,22,2023-01-22T23:37:35Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,151.0,,,,,,,,,,,
153,PT00M00.00S,2023-01-22T23:37:05.2Z,1,REGULAR,period,end,[],0,,,1610612761,37,22,2023-01-22T23:37:05Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,37,22,2023-01-22T23:39:46Z,1520000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,37,22,2023-01-22T23:39:46Z,1530000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,out,['startperiod'],1627823,,,1610612761,37,22,2023-01-22T23:39:46Z,1540000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612761,37,22,2023-01-22T23:39:46Z,1550000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612761,37,22,2023-01-22T23:39:46Z,1560000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,in,['startperiod'],1630580,,,1610612761,37,22,2023-01-22T23:39:46Z,1570000,False,,,0,,SUB in: J. Wieskamp,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612761,37,22,2023-01-22T23:39:46Z,1580000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,in,['startperiod'],1630288,,,1610612761,37,22,2023-01-22T23:39:46Z,1590000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612761,37,22,2023-01-22T23:39:46Z,1600000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-22T23:38:04.3Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,37,22,2023-01-22T23:39:46Z,1610000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-22T23:39:58.8Z,2,REGULAR,period,start,[],0,,,1610612761,37,22,2023-01-22T23:39:58Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT11M39.00S,2023-01-22T23:40:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,82.70367936925098,61.51960784313725,1610612761,37,22,2023-01-22T23:45:36Z,1625000,False,58.0,110.0,1,right,MISS J. Dowtin Jr. 12' driving floating Shot - blocked,"[1630288, 1628392]",1610612761.0,TOR,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.43,,,,,,,,,,,Hartenstein,1628392.0
213,PT11M39.00S,2023-01-22T23:40:16.5Z,2,REGULAR,block,,[],1628392,,,1610612761,37,22,2023-01-22T23:45:36Z,1627500,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT11M37.00S,2023-01-22T23:40:18.5Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,37,22,2023-01-22T23:49:40Z,1628750,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,
