actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT05M07.00S,2023-02-24T00:53:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,92.72339027595268,50.0,1610612740,10,9,2023-02-24T00:53:21Z,820000,False,0.0,16.0,1,right,J. Alvarado driving finger roll Layup (2 PTS) (B. Ingram 1 AST),"[1630631, 1627742]",1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,1.59,Made,2.0,,,,,B. Ingram,1627742.0,1.0,,,,,,,
84,PT04M55.00S,2023-02-24T00:53:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,17.69053876478318,43.627450980392155,1610612761,10,9,2023-02-24T00:53:35Z,840000,False,32.0,114.0,1,left,MISS J. Poeltl 11' turnaround Shot,[1627751],1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,11.82,Missed,,,,,,,,,,,,,,,
85,PT04M52.00S,2023-02-24T00:53:30.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,10,9,2023-02-24T00:53:30Z,850000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,
86,PT04M44.00S,2023-02-24T00:53:37.8Z,1,REGULAR,3pt,Jump Shot,[],1630631,94.03745072273325,96.81372549019608,1610612740,10,9,2023-02-24T00:53:45Z,860000,False,234.0,4.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,23.41,Missed,,,,,,,,,,,,,,,
87,PT04M41.00S,2023-02-24T00:53:40.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,10,9,2023-02-24T00:53:45Z,870000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
88,PT04M36.00S,2023-02-24T00:53:46.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,7.703679369250986,3.9215686274509802,1610612761,13,9,2023-02-24T00:53:54Z,880000,False,230.0,20.0,1,left,C. Boucher 3PT running (3 PTS) (P. Siakam 1 AST),"[1628449, 1627783]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,23.13,Made,3.0,,,,,P. Siakam,1627783.0,1.0,,,,,,,
90,PT04M19.00S,2023-02-24T00:54:06.6Z,1,REGULAR,turnover,traveling,[],1630530,,,1610612740,13,9,2023-02-24T00:54:16Z,900000,False,,,0,,T. Murphy III traveling TURNOVER (1 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,1627534.0,,,,,,
91,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,13,9,2023-02-24T00:54:28Z,910000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,13,9,2023-02-24T00:54:28Z,920000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,13,9,2023-02-24T00:54:28Z,930000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,out,[],202685,,,1610612761,13,9,2023-02-24T00:54:28Z,940000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,13,9,2023-02-24T00:54:28Z,950000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,13,9,2023-02-24T00:54:28Z,960000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,in,[],1630288,,,1610612761,13,9,2023-02-24T00:54:28Z,970000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M19.00S,2023-02-24T00:54:12.1Z,1,REGULAR,substitution,in,[],1626204,,,1610612761,13,9,2023-02-24T00:54:28Z,980000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2023-02-24T00:54:41.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,26.49474375821288,31.372549019607842,1610612761,15,9,2023-02-24T00:54:59Z,990000,False,93.0,197.0,1,left,P. Siakam 21' step back Jump Shot (6 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,21.75,Made,6.0,,,,,,,,,,,,,,
100,PT03M51.00S,2023-02-24T00:54:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.51182654402102,45.09803921568628,1610612740,15,9,2023-02-24T00:55:04Z,1000000,False,-25.0,8.0,1,right,MISS B. Ingram driving finger roll Layup,[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,2.59,Missed,,,,,,,,,,,,,,,
101,PT03M51.00S,2023-02-24T00:54:58.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,15,9,2023-02-24T00:55:04Z,1010000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,
143,PT03M38.00S,2023-02-24T00:55:13.0Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,15,9,2023-02-24T01:01:51Z,1045000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1630631]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
144,PT03M38.00S,2023-02-24T00:55:13.0Z,1,REGULAR,steal,,[],1630631,,,1610612740,15,9,2023-02-24T01:01:51Z,1047500,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
105,PT03M33.00S,2023-02-24T00:55:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630230,93.9060446780552,50.49019607843137,1610612740,15,11,2023-02-24T01:01:51Z,1050000,False,2.0,5.0,1,right,N. Marshall running finger roll Layup (2 PTS) (J. Alvarado 1 AST),"[1630230, 1630631]",1610612740.0,NOP,running finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,0.54,Made,2.0,,,,,J. Alvarado,1630631.0,1.0,,,,,,,
107,PT03M19.00S,2023-02-24T00:55:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,24.78646517739816,15.196078431372548,1610612761,15,11,2023-02-24T00:55:35Z,1070000,False,174.0,180.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,25.07,Missed,,,,,,,,,,,,,,,
108,PT03M17.00S,2023-02-24T00:55:31.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,15,11,2023-02-24T00:55:35Z,1080000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,
109,PT03M16.00S,2023-02-24T00:55:34.6Z,1,REGULAR,foul,personal,['2freethrow'],1630288,,,1610612740,15,11,2023-02-24T00:55:47Z,1090000,False,,,0,,J. Dowtin Jr. shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630288, 1630530]",1610612761.0,TOR,shooting,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Murphy III,1630530.0,,
111,PT03M16.00S,2023-02-24T00:56:10.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630530,,,1610612740,15,12,2023-02-24T00:56:10Z,1110000,False,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
112,PT03M16.00S,2023-02-24T00:56:26.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630530,,,1610612740,15,13,2023-02-24T00:56:26Z,1120000,False,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
113,PT03M02.00S,2023-02-24T00:56:46.9Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612761,15,13,2023-02-24T00:57:10Z,1130000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2023-02-24T00:56:50.1Z,1,REGULAR,foul,personal,[],1628384,,,1610612740,15,13,2023-02-24T00:57:19Z,1140000,False,,,0,,O. Anunoby loose ball personal FOUL (1 PF),"[1628384, 1630530]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2714.0,1.0,0.0,Murphy III,1630530.0,,
116,PT02M48.00S,2023-02-24T00:57:19.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,78.0059132720105,56.61764705882353,1610612740,15,13,2023-02-24T00:57:24Z,1160000,False,33.0,154.0,1,right,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,,,,15.77,Missed,,,,,,,,,,,,,,,
117,PT02M44.00S,2023-02-24T00:57:23.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,15,13,2023-02-24T00:57:24Z,1170000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,
118,PT02M38.00S,2023-02-24T00:57:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628384,31.61957950065703,64.2156862745098,1610612761,15,13,2023-02-24T00:57:33Z,1180000,False,-71.0,245.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,25.48,Missed,,,,,,,,,,,,,,,
119,PT02M35.00S,2023-02-24T00:57:31.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,15,13,2023-02-24T00:57:33Z,1190000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT02M29.00S,2023-02-24T00:57:38.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,71.96123521681997,17.401960784313726,1610612740,15,16,2023-02-24T00:57:43Z,1200000,False,-163.0,211.0,1,right,B. Ingram 26' 3PT  (6 PTS) (N. Marshall 1 AST),"[1627742, 1630230]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,26.67,Made,6.0,,,,,N. Marshall,1630230.0,1.0,,,,,,,
122,PT02M11.00S,2023-02-24T00:57:56.3Z,1,REGULAR,3pt,Jump Shot,[],1630288,6.389618922470433,96.81372549019608,1610612761,18,16,2023-02-24T00:58:01Z,1220000,False,-234.0,8.0,1,left,J. Dowtin Jr. 3PT  (3 PTS) (O. Anunoby 1 AST),"[1630288, 1628384]",1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Left Corner 3,24+ Left,,,,23.42,Made,3.0,,,,,O. Anunoby,1628384.0,1.0,,,,,,,
124,PT01M44.00S,2023-02-24T00:58:22.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,74.32654402102497,44.6078431372549,1610612740,18,16,2023-02-24T00:58:28Z,1240000,False,-27.0,189.0,1,right,MISS B. Ingram 19' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,19.07,Missed,,,,,,,,,,,,,,,
125,PT01M41.00S,2023-02-24T00:58:25.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,18,16,2023-02-24T00:58:28Z,1250000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,,
126,PT01M28.00S,2023-02-24T00:58:39.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,8.360709592641262,96.81372549019608,1610612761,21,16,2023-02-24T00:58:44Z,1260000,False,-234.0,26.0,1,left,O. Anunoby 3PT  (3 PTS) (J. Dowtin Jr. 1 AST),"[1628384, 1630288]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,23.56,Made,3.0,,,,,J. Dowtin Jr.,1630288.0,1.0,,,,,,,
128,PT01M06.00S,2023-02-24T00:59:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,91.14651773981603,44.6078431372549,1610612740,21,16,2023-02-24T00:59:08Z,1280000,False,-27.0,31.0,1,right,MISS L. Nance Jr. alley-oop Layup,[1626204],1610612740.0,NOP,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,4.09,Missed,,,,,,,,,,,,,,,
129,PT01M03.00S,2023-02-24T00:59:04.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,16,2023-02-24T00:59:08Z,1290000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,,
130,PT00M56.80S,2023-02-24T00:59:10.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,19.267411300919843,4.166666666666666,1610612761,21,16,2023-02-24T01:04:26Z,1300000,False,229.0,129.0,1,left,MISS O. Anunoby 26' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,26.28,Missed,,,,,,,,,,,,,,,
131,PT00M54.50S,2023-02-24T00:59:12.9Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,21,16,2023-02-24T00:59:18Z,1310000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,
132,PT00M47.30S,2023-02-24T00:59:21.0Z,1,REGULAR,3pt,Jump Shot,[],1627742,66.70499342969777,24.754901960784316,1610612740,21,16,2023-02-24T00:59:26Z,1320000,False,-126.0,260.0,1,right,MISS B. Ingram 28' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,28.95,Missed,,,,,,,,,,,,,,,
133,PT00M44.10S,2023-02-24T00:59:24.2Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,21,16,2023-02-24T00:59:26Z,1330000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,132.0,3.0,3.0,0.0,,,,,,,,,,
134,PT00M35.40S,2023-02-24T00:59:32.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,31.09395532194481,65.19607843137256,1610612761,21,16,2023-02-24T00:59:38Z,1340000,False,-76.0,240.0,1,left,MISS P. Siakam 25' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,25.16,Missed,,,,,,,,,,,,,,,
135,PT00M32.60S,2023-02-24T00:59:35.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,16,2023-02-24T00:59:38Z,1350000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,
136,PT00M27.90S,2023-02-24T00:59:40.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,94.56307490144546,2.450980392156863,1610612740,21,19,2023-02-24T00:59:53Z,1360000,False,-238.0,-1.0,1,right,T. Murphy III 3PT running (5 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,23.77,Made,5.0,,,,,B. Ingram,1627742.0,2.0,,,,,,,
138,PT00M07.70S,2023-02-24T01:00:05.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,9.543363994743759,41.17647058823529,1610612761,23,19,2023-02-24T01:00:09Z,1380000,False,44.0,37.0,1,left,P. Achiuwa driving bank Hook (2 PTS) (J. Dowtin Jr. 2 AST),"[1630173, 1630288]",1610612761.0,TOR,driving bank,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,5.77,Made,2.0,,,,,J. Dowtin Jr.,1630288.0,2.0,,,,,,,
140,PT00M00.30S,2023-02-24T01:00:15.0Z,1,REGULAR,3pt,Jump Shot,[],1626204,67.09921156373193,60.78431372549019,1610612740,23,19,2023-02-24T01:00:33Z,1400000,False,54.0,257.0,1,right,MISS L. Nance Jr. 26' 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,26.24,Missed,,,,,,,,,,,,,,,
141,PT00M00.10S,2023-02-24T01:00:15.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,23,19,2023-02-24T01:00:33Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,140.0,,,,,,,,,,,,,
142,PT00M00.00S,2023-02-24T01:00:18.8Z,1,REGULAR,period,end,[],0,,,1610612740,23,19,2023-02-24T01:00:18Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612740,23,19,2023-02-24T01:02:57Z,1430000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,23,19,2023-02-24T01:02:57Z,1440000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,23,19,2023-02-24T01:02:57Z,1450000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,23,19,2023-02-24T01:02:57Z,1460000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612740,23,19,2023-02-24T01:02:57Z,1470000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,23,19,2023-02-24T01:02:57Z,1480000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,23,19,2023-02-24T01:02:57Z,1490000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-02-24T01:02:37.7Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,23,19,2023-02-24T01:02:57Z,1500000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-02-24T01:03:15.6Z,2,REGULAR,period,start,[],0,,,1610612761,23,19,2023-02-24T01:03:15Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-02-24T01:03:17.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,23,19,2023-02-24T01:03:29Z,1520000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,
155,PT11M39.00S,2023-02-24T01:03:36.1Z,2,REGULAR,2pt,Jump Shot,[],1630567,26.231931668856767,35.049019607843135,1610612761,23,19,2023-02-24T01:03:41Z,1530000,False,75.0,194.0,1,left,MISS S. Barnes 20' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,20.8,Missed,,,,,,,,,,,,,,,
156,PT11M35.00S,2023-02-24T01:03:40.1Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,23,19,2023-02-24T01:03:41Z,1540000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT11M25.00S,2023-02-24T01:03:52.5Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,23,19,2023-02-24T01:04:08Z,1550000,False,,,0,,J. Valanciunas off-the-ball offensive FOUL (2 PF),"[202685, 1628449]",1610612740.0,NOP,off-the-ball,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1626300.0,2.0,0.0,Boucher,1628449.0,,
159,PT11M25.00S,2023-02-24T01:03:52.5Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,23,19,2023-02-24T01:03:52Z,1570000,False,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,1626300.0,,,,,,
160,PT11M13.00S,2023-02-24T01:04:22.3Z,2,REGULAR,foul,offensive,[],1628384,,,1610612761,23,19,2023-02-24T01:04:35Z,1580000,False,,,0,,O. Anunoby charge offensive FOUL (2 PF),"[1628384, 1630529]",1610612761.0,TOR,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2714.0,2.0,0.0,Jones,1630529.0,,
162,PT11M13.00S,2023-02-24T01:04:22.3Z,2,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,23,19,2023-02-24T01:04:22Z,1600000,False,,,0,,O. Anunoby offensive foul TURNOVER (2 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,2714.0,,,,,,
163,PT10M59.00S,2023-02-24T01:04:47.0Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,23,19,2023-02-24T01:04:54Z,1610000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1628384]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,2.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
164,PT10M59.00S,2023-02-24T01:04:47.0Z,2,REGULAR,steal,,[],1628384,,,1610612761,23,19,2023-02-24T01:04:48Z,1620000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
165,PT10M57.00S,2023-02-24T01:04:50.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,6.258212877792378,53.67647058823529,1610612761,25,19,2023-02-24T01:07:07Z,1630000,False,-18.0,6.0,1,left,O. Anunoby running Layup (5 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.94,Made,5.0,,,,,,,,,,,,,,
